sample_id,sample_rank,q_index,filename,status,clean_obj,corrupt_obj,gap,detailed_ratio_vs_gap,necessity_ratio_vs_gap,rough_ratio_vs_gap,rough_necessity_ratio_vs_gap,probe_head,target_token_str,distractor_token_str,ap_mode,error
mbpp_python_36,59,,mbpp_python_36.txt,ok,0.0,-3.28125,3.28125,0.9994326636904762,0.9666666666666667,0.995014880952381,0.8,L21H1,<tool_call>,I,full,
apps_python_37,60,,apps_python_37.txt,ok,0.0,-4.9375,4.9375,0.9998385272448576,1.0569620253164558,0.9985907832278481,0.8860759493670886,L21H1,<tool_call>,I,full,
codecontests_java_37,61,,codecontests_java_37.txt,ok,0.0,-6.40625,6.40625,0.9997653868140244,0.9853658536585366,0.9994736089939025,0.848780487804878,L21H12,<tool_call>,I,full,
codecontests_cpp_39,62,,codecontests_cpp_39.txt,ok,0.0,-2.984375,2.984375,0.999475928501309,1.0890052356020943,0.999789093177356,1.0104712041884816,L21H12,<tool_call>,I,full,
humaneval_python_39,63,,humaneval_python_39.txt,ok,0.0,-2.78125,2.78125,0.9992538623595506,1.2415730337078652,0.9997119689255618,1.0449438202247192,L23H6,<tool_call>,I,full,
apps_python_40,64,,apps_python_40.txt,ok,0.0,-4.28125,4.28125,0.9991446167883211,1.0218978102189782,0.9885378649635036,0.843065693430657,L21H12,<tool_call>,I,full,
codecontests_cpp_40,65,,codecontests_cpp_40.txt,ok,0.0,-3.671875,3.671875,0.999766248337766,1.0510638297872341,0.9969913563829788,0.9106382978723404,L21H12,<tool_call>,I,full,
codecontests_java_40,66,,codecontests_java_40.txt,ok,0.0,-5.09375,5.09375,0.9989096050613497,0.8404907975460123,0.9954227377300614,0.7024539877300614,L21H12,<tool_call>,I,full,
codecontests_cpp_41,67,,codecontests_cpp_41.txt,ok,0.0,-2.71875,2.71875,0.9999603622261135,1.0,0.999090786637931,0.8045977011494253,L21H1,<tool_call>,I,full,
codecontests_java_41,68,,codecontests_java_41.txt,ok,0.0,-5.65625,5.65625,0.9993525552486188,0.861878453038674,0.9947772790055248,0.6988950276243094,L21H12,<tool_call>,I,full,
codecontests_cpp_42,69,,codecontests_cpp_42.txt,ok,0.0,-4.40625,4.40625,0.9999294416278812,0.9645390070921985,0.9998432998116135,1.0354609929078014,L21H1,<tool_call>,I,full,
mbpp_python_42,70,,mbpp_python_42.txt,ok,0.0,-2.453125,2.453125,0.9980717555732485,1.1910828025477707,0.9997900701632165,0.9044585987261147,L23H6,<tool_call>,I,full,
apps_python_43,71,,apps_python_43.txt,ok,0.0,-5.09375,5.09375,0.9997992954371165,1.01840490797546,0.9989275786042945,0.852760736196319,L21H1,<tool_call>,I,full,
codecontests_cpp_43,72,,codecontests_cpp_43.txt,ok,0.0,-3.9375,3.9375,0.9991164434523809,0.8968253968253969,0.9986514136904762,0.8412698412698413,L21H1,<tool_call>,I,full,
codecontests_java_43,73,,codecontests_java_43.txt,ok,0.0,-9.8125,9.8125,0.9999597634479498,1.1847133757961783,0.999969482421875,0.9872611464968153,L21H12,<tool_call>,I,full,
apps_python_44,74,,apps_python_44.txt,ok,0.0,-2.578125,2.578125,0.9920454545454546,0.9818181818181818,0.9428030303030303,0.7424242424242424,L21H1,<tool_call>,I,full,
codecontests_java_44,75,,codecontests_java_44.txt,ok,0.0,-7.5,7.5,0.9962727864583333,0.8833333333333333,0.9941080729166667,0.8666666666666667,L24H6,<tool_call>,I,full,
humaneval_python_44,76,,humaneval_python_44.txt,ok,0.0,-3.59375,3.59375,0.9998837678328805,0.991304347826087,0.9939198369565218,0.7130434782608696,L23H6,<tool_call>,I,full,
codecontests_cpp_45,77,,codecontests_cpp_45.txt,ok,0.0,-4.78125,4.78125,0.9998468137254902,0.9869281045751634,0.9996345869076797,1.0326797385620916,L21H12,<tool_call>,I,full,
codecontests_java_45,78,,codecontests_java_45.txt,ok,0.0,-9.5,9.5,0.9999856446918688,0.9868421052631579,0.9999708878366571,0.8486842105263158,L21H12,<tool_call>,I,full,
apps_python_46,79,,apps_python_46.txt,ok,0.0,-5.375,5.375,0.9998346373092296,1.0174418604651163,0.9972406431686046,0.8895348837209303,L21H1,<tool_call>,I,full,
codecontests_cpp_46,80,,codecontests_cpp_46.txt,ok,0.0,-6.125,6.125,0.9990234375,0.8112244897959183,0.9965720663265306,0.6785714285714286,L21H1,<tool_call>,I,full,
codecontests_java_46,81,,codecontests_java_46.txt,ok,0.0,-14.0625,14.0625,0.9999300130208333,0.9333333333333333,0.9992664930555556,0.7422222222222222,L21H12,<tool_call>,I,full,
humaneval_python_47,82,,humaneval_python_47.txt,ok,0.0,-5.6875,5.6875,0.9997250064388736,1.021978021978022,0.9842032967032966,0.8351648351648352,L21H1,<tool_call>,I,full,
apps_python_48,83,,apps_python_48.txt,ok,0.0,-5.65625,5.65625,0.9984892955801105,1.143646408839779,0.9978310600828729,0.8287292817679558,L21H1,<tool_call>,I,full,
codecontests_cpp_48,84,,codecontests_cpp_48.txt,ok,0.0,-5.625,5.625,0.9963975694444445,0.9555555555555556,0.99375,0.9222222222222223,L21H12,<tool_call>,I,full,
codecontests_java_48,85,,codecontests_java_48.txt,ok,0.0,-12.0,12.0,0.9999462763468424,0.9270833333333334,0.9999173482259115,0.9010416666666666,L21H12,<tool_call>,I,full,
apps_python_49,86,,apps_python_49.txt,ok,0.0,-2.453125,2.453125,0.9984449641719745,1.0955414012738853,0.9968401671974523,1.1528662420382165,L21H1,<tool_call>,I,full,
codecontests_cpp_49,87,,codecontests_cpp_49.txt,ok,0.0,-2.953125,2.953125,0.9999609245825066,1.0317460317460319,0.9998482194527116,0.8677248677248677,L21H12,<tool_call>,I,full,
codecontests_java_49,88,,codecontests_java_49.txt,ok,0.0,-9.75,9.75,0.9993927784455128,0.8461538461538461,0.9985601963141025,0.7467948717948718,L21H12,<tool_call>,I,full,
codecontests_cpp_50,89,,codecontests_cpp_50.txt,ok,0.0,-4.71875,4.71875,0.999075175910596,0.9735099337748344,0.9945415976821192,0.7384105960264901,L21H12,<tool_call>,I,full,
codecontests_java_50,90,,codecontests_java_50.txt,ok,0.0,-6.59375,6.59375,0.9996042839158767,1.033175355450237,0.9993242742890995,0.9004739336492891,L21H12,<tool_call>,I,full,
apps_python_51,91,,apps_python_51.txt,ok,0.0,-4.65625,4.65625,0.9994691170302014,1.0469798657718121,0.9907718120805369,0.7986577181208053,L23H6,<tool_call>,I,full,
codecontests_java_52,92,,codecontests_java_52.txt,ok,0.0,-6.375,6.375,0.9996720856311274,0.9852941176470589,0.9987649356617647,0.8578431372549019,L21H12,<tool_call>,I,full,
apps_python_53,93,,apps_python_53.txt,ok,0.0,-6.0,6.0,0.9997698465983073,1.0572916666666667,0.9979654947916666,0.9375,L21H1,<tool_call>,I,full,
codecontests_cpp_53,94,,codecontests_cpp_53.txt,ok,0.0,-2.03125,2.03125,0.9970402644230769,0.6730769230769231,0.981610576923077,0.5461538461538461,L21H12,<tool_call>,I,full,
codecontests_java_53,95,,codecontests_java_53.txt,ok,0.0,-6.8125,6.8125,0.9967925745412844,0.7568807339449541,0.9925817087155964,0.7018348623853211,L21H12,<tool_call>,I,full,
codecontests_java_55,96,,codecontests_java_55.txt,ok,0.0,-5.0625,5.0625,0.9999242711950231,1.1419753086419753,0.9999080705054012,0.7592592592592593,L21H12,<tool_call>,I,full,
mbpp_python_55,97,,mbpp_python_55.txt,ok,0.0,-3.78125,3.78125,0.9976917613636364,1.2396694214876034,0.9989790482954546,1.0,L21H1,<tool_call>,I,full,
codecontests_cpp_56,98,,codecontests_cpp_56.txt,ok,0.0,-5.46875,5.46875,0.9999560546875,1.0171428571428571,0.99890625,0.96,L21H12,<tool_call>,I,full,
codecontests_java_56,99,,codecontests_java_56.txt,ok,0.0,-9.1875,9.1875,0.9999809005633503,1.129251700680272,0.9999626315369898,1.0748299319727892,L21H12,<tool_call>,I,full,
codecontests_cpp_57,100,,codecontests_cpp_57.txt,ok,0.0,-7.1875,7.1875,0.9989427649456522,0.9217391304347826,0.9960258152173913,0.8478260869565217,L21H1,<tool_call>,I,full,
codecontests_java_57,101,,codecontests_java_57.txt,ok,0.0,-10.625,10.625,0.9999959609087776,0.9352941176470588,0.9999493767233456,0.8411764705882353,L21H12,<tool_call>,I,full,
apps_python_58,102,,apps_python_58.txt,ok,0.0,-2.4375,2.4375,0.9935396634615384,1.2179487179487178,0.9986728766025641,0.8846153846153846,L21H1,<tool_call>,I,full,
codecontests_java_58,103,,codecontests_java_58.txt,ok,0.0,-7.28125,7.28125,0.9983989404506438,1.1587982832618027,0.9975523068669528,1.1416309012875536,L21H12,<tool_call>,I,full,
apps_python_59,104,,apps_python_59.txt,ok,0.0,-2.9375,2.9375,0.9991948553856383,1.1063829787234043,0.988530585106383,0.7446808510638298,L21H1,<tool_call>,I,full,
apps_python_60,105,,apps_python_60.txt,ok,0.0,-7.5625,7.5625,0.999661027892562,1.1322314049586777,0.9995157541322314,0.8016528925619835,L21H1,<tool_call>,I,full,
codecontests_java_60,106,,codecontests_java_60.txt,ok,0.0,-5.40625,5.40625,0.995032514450867,1.369942196531792,0.9970646676300579,1.1907514450867052,L21H12,<tool_call>,I,full,
humaneval_python_60,107,,humaneval_python_60.txt,ok,0.0,-6.03125,6.03125,0.9999666362228788,0.9689119170984456,0.9999682174445433,0.9378238341968912,L21H1,<tool_call>,I,full,
codecontests_java_61,108,,codecontests_java_61.txt,ok,0.0,-4.4375,4.4375,0.9995564205545775,0.6971830985915493,0.9966851892605634,0.3714788732394366,L21H12,<tool_call>,I,full,
mbpp_python_61,109,,mbpp_python_61.txt,ok,0.0,-3.8125,3.8125,0.9992435642930327,0.8647540983606558,0.9908427254098361,0.5983606557377049,L21H1,<tool_call>,I,full,
codecontests_cpp_62,110,,codecontests_cpp_62.txt,ok,0.0,-2.859375,2.859375,0.9981962943989071,0.6693989071038251,0.9972464139344263,0.5983606557377049,L21H1,<tool_call>,I,full,
codecontests_java_62,111,,codecontests_java_62.txt,ok,0.0,-8.4375,8.4375,0.999755859375,1.0666666666666667,0.9997649016203703,0.9296296296296296,L21H12,<tool_call>,I,full,
codecontests_java_63,112,,codecontests_java_63.txt,ok,0.0,-9.0625,9.0625,0.9999174973060345,0.8724137931034482,0.9996986126077586,0.7551724137931034,L21H12,<tool_call>,I,full,
apps_python_64,113,,apps_python_64.txt,ok,0.0,-5.8125,5.8125,0.9985404065860215,0.9354838709677419,0.9950016801075269,0.9086021505376344,L21H12,<tool_call>,I,full,
codecontests_cpp_64,114,,codecontests_cpp_64.txt,ok,0.0,-2.484375,2.484375,0.9996560534591195,1.1257861635220126,0.9995393573113207,0.9371069182389937,L21H12,<tool_call>,I,full,
codecontests_cpp_66,115,,codecontests_cpp_66.txt,ok,0.0,-3.703125,3.703125,0.9991182093881856,0.8818565400843882,0.9972310126582279,0.8523206751054853,L21H12,<tool_call>,I,full,
codecontests_java_67,116,,codecontests_java_67.txt,ok,0.0,-5.8125,5.8125,0.9963247647849462,0.8817204301075269,0.9816868279569892,0.7150537634408602,L21H12,<tool_call>,I,full,
codecontests_cpp_68,117,,codecontests_cpp_68.txt,ok,0.0,-4.59375,4.59375,0.9997674851190477,1.0748299319727892,0.9993024553571429,0.9863945578231292,L24H6,<tool_call>,I,full,
apps_python_69,118,,apps_python_69.txt,ok,0.0,-3.21875,3.21875,0.9983692354368932,1.2621359223300972,0.9989286256067961,1.1213592233009708,L21H1,<tool_call>,I,full,
codecontests_cpp_70,119,,codecontests_cpp_70.txt,ok,0.0,-1.8359375,1.8359375,0.9934175531914894,1.3787234042553191,0.9970578457446808,1.0723404255319149,L21H12,<tool_call>,I,full,
codecontests_java_70,120,,codecontests_java_70.txt,ok,0.0,-5.21875,5.21875,0.9998172600112275,0.9640718562874252,0.9994766326721557,0.8802395209580839,L21H12,<tool_call>,I,full,
codecontests_cpp_72,121,,codecontests_cpp_72.txt,ok,0.0,-3.265625,3.265625,0.998345918062201,0.8516746411483254,0.9951779306220095,0.7703349282296651,L21H12,<tool_call>,I,full,
codecontests_java_72,122,,codecontests_java_72.txt,ok,0.0,-5.125,5.125,0.9990293921493902,0.9878048780487805,0.9977967797256098,0.975609756097561,L21H12,<tool_call>,I,full,
codecontests_cpp_73,123,,codecontests_cpp_73.txt,ok,0.0,-4.75,4.75,0.9999630576685855,1.118421052631579,0.9998458059210527,0.8421052631578947,L21H12,<tool_call>,I,full,
codecontests_cpp_74,124,,codecontests_cpp_74.txt,ok,0.0,-6.28125,6.28125,0.9994898554104478,0.945273631840796,0.998046875,0.8059701492537313,L21H1,<tool_call>,I,full,
codecontests_java_74,125,,codecontests_java_74.txt,ok,0.0,-7.25,7.25,0.9997716443292026,0.9655172413793104,0.9996969288793104,0.9439655172413793,L21H12,<tool_call>,I,full,
apps_python_75,126,,apps_python_75.txt,ok,0.0,-3.421875,3.421875,0.9981984874429224,1.0639269406392695,0.997699058219178,0.8721461187214612,L21H1,<tool_call>,I,full,
codecontests_cpp_75,127,,codecontests_cpp_75.txt,ok,0.0,-5.3125,5.3125,0.9993106617647058,0.9529411764705882,0.9987591911764706,0.9588235294117647,L21H12,<tool_call>,I,full,
