node,layer,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance,forward_score_norm_median,reverse_score_norm_median
L3H2,3,0.002467979293272417,0.0,0.0,0.002467979293272417,-0.002467979293272417,-1.0,0.02928379186602871,nan
L16H1,16,0.0,0.002448917100339704,0.0,0.002448917100339704,0.002448917100339704,1.0,nan,0.2553600912975913
L3H1,3,0.002128484926489475,0.0,0.0,0.002128484926489475,-0.002128484926489475,-1.0,0.05343439520152718,nan
L15H4,15,0.0,0.001856757873126843,0.0,0.001856757873126843,0.001856757873126843,1.0,nan,0.14166666666666666
L4H14,4,0.001759153204273803,0.0,0.0,0.001759153204273803,-0.001759153204273803,-1.0,0.06016597510373444,nan
L6H4,6,0.0015411063328988563,0.0,0.0,0.0015411063328988563,-0.0015411063328988563,-1.0,0.05615482233502538,nan
L2H6,2,0.001235254545000228,0.0,0.0,0.001235254545000228,-0.001235254545000228,-1.0,0.03219355049712193,nan
L8H14,8,0.0012352163880945627,0.0,0.0,0.0012352163880945627,-0.0012352163880945627,-1.0,0.14007224713502742,nan
L20H4,20,0.0,0.0012188701596350705,0.0,0.0012188701596350705,0.0012188701596350705,1.0,nan,0.1459624655647383
L15H11,15,0.0,0.0012046942974666755,0.0,0.0012046942974666755,0.0012046942974666755,1.0,nan,0.09225999228890888
L13H7,13,0.0,0.0011566719637295412,0.0,0.0011566719637295412,0.0011566719637295412,1.0,nan,0.11091886238205448
L12H4,12,0.0,0.0011172564094486307,0.0,0.0011172564094486307,0.0011172564094486307,1.0,nan,0.07532085849870578
L17H4,17,0.0,0.0009632018260116532,0.0,0.0009632018260116532,0.0009632018260116532,1.0,nan,0.14772884266203523
L16H7,16,0.0,0.0006234543005627206,0.0,0.0006234543005627206,0.0006234543005627206,1.0,nan,0.20806451612903226
L15H2,15,0.0,0.0006230211236002145,0.0,0.0006230211236002145,0.0006230211236002145,1.0,nan,0.13378378378378378
L20H10,20,0.0,0.0006213901396942798,0.0,0.0006213901396942798,0.0006213901396942798,1.0,nan,0.2679738562091503
L19H8,19,0.0006177262201950915,0.0,0.0,0.0006177262201950915,-0.0006177262201950915,-1.0,0.2236024844720497,nan
L21H8,21,0.0006176772658322115,0.0,0.0,0.0006176772658322115,-0.0006176772658322115,-1.0,0.22446236559139784,nan
L22H1,22,0.0006175710018698563,0.0,0.0,0.0006175710018698563,-0.0006175710018698563,-1.0,0.20964125560538116,nan
