sample_id,node,group,group_label,semantic_hint,promote_suff_ratio,suppress_suff_ratio,promote_suff_top1,suppress_suff_top1,promote_nec_drop,suppress_nec_drop,promote_nec_top1_drop,suppress_nec_top1_drop
apps_python_1,MLP21,tool_tail,Tool Tail,tool-tail writer MLP,0.579185520361991,0.17204301075268819,False,False,0.0008547683646775717,-0.0009765625,0.0,0.0
apps_python_1,MLP27,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.6583710407239819,0.5967741935483871,False,False,0.0002206655649038547,-0.0025831653225806273,0.0,0.0
codecontests_cpp_1,L12H6,symmetric_backbone,Symmetric Backbone,shared router,0.16981132075471697,0.015151515151515152,False,False,0.0,5.9185606060663254e-05,0.0,0.0
codecontests_cpp_1,L13H9,symmetric_backbone,Symmetric Backbone,shared router,0.25,0.08585858585858586,False,False,1.1516067216499337e-06,0.0006313131313131493,0.0,0.0
codecontests_cpp_1,L15H5,no_tool_tail,No-Tool Tail,no-tool-tail router,-0.2641509433962264,-0.06060606060606061,False,False,-1.655434662439781e-05,0.00017755681818187874,0.0,0.0
codecontests_cpp_1,L16H13,no_tool_tail,No-Tool Tail,no-tool-tail router,0.04245283018867924,0.04040404040404041,False,False,-1.554669074299575e-05,-0.0010258838383837565,0.0,0.0
codecontests_cpp_1,L16H4,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.25943396226415094,0.10606060606060606,False,False,-1.5978543263628353e-05,-7.891414141414366e-05,0.0,0.0
codecontests_cpp_1,L16H8,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.20754716981132076,0.08585858585858586,False,False,1.4395084021456839e-06,-0.001716382575757569,0.0,0.0
codecontests_cpp_1,L16H9,no_tool_tail,No-Tool Tail,no-tool-tail router,0.4009433962264151,0.05555555555555555,False,False,2.5911151237956176e-06,-5.918560606055223e-05,0.0,0.0
codecontests_cpp_1,L17H2,no_tool_tail,No-Tool Tail,no-tool-tail router,0.15566037735849056,0.045454545454545456,False,False,1.1516067216499337e-06,-0.0017558396464646409,0.0,0.0
codecontests_cpp_1,L17H8,symmetric_backbone,Symmetric Backbone,shared router,0.24528301886792453,0.04040404040404041,False,False,1.4395084021456839e-06,0.0,0.0,0.0
codecontests_cpp_1,L18H14,tool_tail,Tool Tail,format/prefix router,0.25,0.005050505050505051,False,False,-1.3963231500602191e-05,0.0010357481060606633,0.0,0.0
codecontests_cpp_1,L20H5,symmetric_backbone,Symmetric Backbone,user-content reader,0.4716981132075472,0.10606060606060606,False,False,1.4395084021456839e-06,-0.001854482323232265,0.0,0.0
codecontests_cpp_1,L21H1,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.8443396226415094,0.15151515151515152,False,False,4.0306235259413015e-06,-0.0012034406565656353,0.0,0.0
codecontests_cpp_1,L21H12,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.8466981132075472,0.15151515151515152,False,False,2.8790168041803454e-06,0.0008680555555555802,0.0,0.0
codecontests_cpp_1,L23H5,tool_tail,Tool Tail,format/prefix router,0.37735849056603776,0.020202020202020204,False,False,-5.75803360880478e-07,0.0,0.0,0.0
codecontests_cpp_1,L23H6,tool_bias_backbone,Tool-Bias Backbone,tool-biased router,0.6556603773584906,0.15151515151515152,False,False,3.4548201650608235e-06,-0.001815025252525193,0.0,0.0
codecontests_cpp_1,L24H6,symmetric_backbone,Symmetric Backbone,format/prefix router,0.5778301886792453,0.20707070707070707,False,False,5.758033607694557e-07,7.891414141414366e-05,0.0,0.0
codecontests_cpp_1,L2H14,tool_tail,Tool Tail,tool-tail router,0.0047169811320754715,-0.020202020202020204,False,False,1.1516067216499337e-06,0.0006214488636363535,0.0,0.0
codecontests_cpp_1,MLP11,tool_bias_backbone,Tool-Bias Backbone,tool-biased writer MLP,-0.16981132075471697,-0.04040404040404041,False,False,-1.5114838222363147e-05,-0.0004142992424241987,0.0,0.0
codecontests_cpp_1,MLP12,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.02358490566037736,0.06565656565656566,False,False,1.7274100825304117e-06,-0.0002564709595959114,0.0,0.0
codecontests_cpp_1,MLP16,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.7794811320754716,0.29292929292929293,False,False,5.9883549528239044e-05,-0.002189867424242431,0.0,0.0
codecontests_cpp_1,MLP17,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.4740566037735849,0.23232323232323232,False,False,6.103515625e-05,-0.0011837121212120438,0.0,0.0
codecontests_cpp_1,MLP19,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.6320754716981132,0.20707070707070707,False,False,2.821436468158911e-05,-0.0038470643939393367,0.0,0.0
codecontests_cpp_1,MLP21,tool_tail,Tool Tail,tool-tail writer MLP,0.6297169811320755,0.08080808080808081,False,False,-1.52587890625e-05,-0.0005326704545454142,0.0,0.0
codecontests_cpp_1,MLP27,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.8844339622641509,0.702020202020202,False,False,1.3819280660354316e-05,0.00047348484848486194,0.0,0.0
codecontests_java_1,L12H6,symmetric_backbone,Symmetric Backbone,shared router,0.11330049261083744,0.1,False,False,6.764980372553353e-07,-0.0005015980113636243,0.0,0.0
codecontests_java_1,L13H9,symmetric_backbone,Symmetric Backbone,shared router,0.03940886699507389,0.04090909090909091,False,False,-6.013315886344017e-07,-0.00019975142045458583,0.0,0.0
codecontests_java_1,L15H5,no_tool_tail,No-Tool Tail,no-tool-tail router,-0.009852216748768473,0.0,False,False,-5.073735279692571e-07,-0.00040394176136360205,0.0,0.0
codecontests_java_1,L16H13,no_tool_tail,No-Tool Tail,no-tool-tail router,0.06403940886699508,0.11363636363636363,False,False,2.2549934575177843e-07,-0.0004128196022726849,0.0,0.0
codecontests_java_1,L16H4,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.3448275862068966,0.32272727272727275,False,False,1.3154128502002038e-06,-0.00011985085227272929,0.0,0.0
codecontests_java_1,L16H8,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.2660098522167488,0.14545454545454545,False,False,9.395806073175805e-07,-0.0006347656249999778,0.0,0.0
codecontests_java_1,L16H9,no_tool_tail,No-Tool Tail,no-tool-tail router,0.17733990147783252,0.12727272727272726,False,False,-6.013315886344017e-07,-0.0008300781250000222,0.0,0.0
codecontests_java_1,L17H2,no_tool_tail,No-Tool Tail,no-tool-tail router,0.2955665024630542,0.13636363636363635,False,False,-5.073735279692571e-07,-0.0002175071022727515,0.0,0.0
codecontests_java_1,L17H8,symmetric_backbone,Symmetric Backbone,shared router,0.3645320197044335,0.17727272727272728,False,False,1.2402464015792702e-06,-5.7705965909038426e-05,0.0,0.0
codecontests_java_1,L18H14,tool_tail,Tool Tail,format/prefix router,0.21674876847290642,0.05,False,False,2.029494111766006e-06,-0.0017888849431818565,0.0,0.0
codecontests_java_1,L20H5,symmetric_backbone,Symmetric Backbone,user-content reader,0.32019704433497537,0.1318181818181818,False,False,-1.2966212380449704e-06,-0.0005193536931817899,0.0,0.0
codecontests_java_1,L21H1,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.6600985221674877,0.14545454545454545,False,False,4.5099869150355687e-07,1.775568181816567e-05,0.0,0.0
codecontests_java_1,L21H12,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.9227216748768473,0.34545454545454546,False,False,2.0670773360764727e-06,-0.0006436434659090606,0.0,0.0
codecontests_java_1,L23H5,tool_tail,Tool Tail,format/prefix router,0.2512315270935961,0.08636363636363636,False,False,-5.073735279692571e-07,2.6633522727248504e-05,0.0,0.0
codecontests_java_1,L23H6,tool_bias_backbone,Tool-Bias Backbone,tool-biased router,0.6527093596059114,0.20454545454545456,False,False,1.4281625231316042e-06,-0.0004838423295454586,0.0,0.0
codecontests_java_1,L24H6,symmetric_backbone,Symmetric Backbone,format/prefix router,0.6748768472906403,0.40454545454545454,False,False,-2.818741822174786e-07,-2.6633522727248504e-05,0.0,0.0
codecontests_java_1,L2H14,tool_tail,Tool Tail,tool-tail router,0.1330049261083744,0.01818181818181818,False,False,1.5409121959519823e-06,-0.0005814985795454808,0.0,0.0
codecontests_java_1,MLP11,tool_bias_backbone,Tool-Bias Backbone,tool-biased writer MLP,0.5024630541871922,0.2727272727272727,False,False,-8.456225465414136e-07,-0.0002885298295454142,0.0,0.0
codecontests_java_1,MLP12,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.13793103448275862,0.2818181818181818,False,False,-8.080393223419691e-07,6.658380681823228e-05,0.0,0.0
codecontests_java_1,MLP16,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.5665024630541872,0.5840909090909091,False,False,5.862982989546239e-06,-0.001273970170454497,0.0,0.0
codecontests_java_1,MLP17,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.5738916256157636,0.4636363636363636,False,False,4.6603198121664136e-06,-0.0034579190340908728,0.0,0.0
codecontests_java_1,MLP19,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.541871921182266,0.3,False,False,4.9609856065391256e-06,0.00017311789772733732,0.0,0.0
codecontests_java_1,MLP21,tool_tail,Tool Tail,tool-tail writer MLP,0.41625615763546797,0.07272727272727272,False,False,1.3154128502002038e-06,-0.001060901988636398,0.0,0.0
codecontests_java_1,MLP27,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.8676108374384236,0.9045454545454545,False,True,3.0818243919039645e-06,-0.0019486860795454586,0.0,0.0
mbpp_python_1,L12H6,symmetric_backbone,Symmetric Backbone,shared router,-0.20588235294117646,-0.050359712230215826,False,False,-0.0008329503676470784,-5.6205035971257367e-05,0.0,0.0
mbpp_python_1,L13H9,symmetric_backbone,Symmetric Backbone,shared router,0.03431372549019608,0.09352517985611511,False,False,-0.0009668387618718688,-0.000857126798561203,0.0,0.0
mbpp_python_1,L15H5,no_tool_tail,No-Tool Tail,no-tool-tail router,0.4950980392156863,0.5323741007194245,False,False,2.3935355392135094e-05,-0.0016861510791367218,0.0,0.0
mbpp_python_1,L16H13,no_tool_tail,No-Tool Tail,no-tool-tail router,0.2696078431372549,0.41007194244604317,False,False,9.574142156854037e-06,-0.000857126798561203,0.0,0.0
mbpp_python_1,L16H4,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.24019607843137256,0.23741007194244604,False,False,4.787071078438121e-05,-0.000547999100719454,0.0,0.0
mbpp_python_1,L16H8,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.42892156862745096,0.49280575539568344,False,False,0.00013403799019606755,-0.000997639388489291,0.0,0.0
mbpp_python_1,L16H9,no_tool_tail,No-Tool Tail,no-tool-tail router,-0.27450980392156865,-0.20863309352517986,False,False,1.9148284313708075e-05,-0.00035128147482021976,0.0,0.0
mbpp_python_1,L17H2,no_tool_tail,No-Tool Tail,no-tool-tail router,0.5833333333333334,0.60431654676259,False,False,-0.0009728226007199581,-0.0006463579136690711,0.0,0.0
mbpp_python_1,L17H8,symmetric_backbone,Symmetric Backbone,shared router,0.553921568627451,0.41007194244604317,False,False,-0.0009221095664828649,-0.0016861510791367218,0.0,0.0
mbpp_python_1,L18H14,tool_tail,Tool Tail,format/prefix router,0.2696078431372549,0.18705035971223022,False,False,-0.0009277942133885109,-0.0005620503597122406,0.0,0.0
mbpp_python_1,L20H5,symmetric_backbone,Symmetric Backbone,user-content reader,0.30392156862745096,0.23741007194244604,False,False,-0.0008670582490808432,-0.00019671762589934527,0.0,0.0
mbpp_python_1,L21H1,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.6666666666666666,0.5287769784172662,False,False,-0.000788669960171573,-0.0005620503597122406,0.0,0.0
mbpp_python_1,L21H12,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.3382352941176471,0.14028776978417265,False,False,-0.0008209826899510109,-0.00019671762589934527,0.0,0.0
mbpp_python_1,L23H5,tool_tail,Tool Tail,format/prefix router,0.06862745098039216,0.0,False,False,9.57414215686514e-05,-0.000547999100719454,0.0,0.0
mbpp_python_1,L23H6,tool_bias_backbone,Tool-Bias Backbone,tool-biased router,0.42892156862745096,0.18705035971223022,False,False,-0.0009179208792892135,-7.025629496404395e-05,0.0,0.0
mbpp_python_1,L24H6,symmetric_backbone,Symmetric Backbone,format/prefix router,0.39950980392156865,0.3237410071942446,False,False,-0.0008078182444852811,-0.0004636915467626235,0.0,0.0
mbpp_python_1,L2H14,tool_tail,Tool Tail,tool-tail router,-0.09803921568627451,0.0,False,False,-0.0009313845166972756,-0.0006323066546762846,0.0,0.0
mbpp_python_1,MLP11,tool_bias_backbone,Tool-Bias Backbone,tool-biased writer MLP,0.24019607843137256,0.33093525179856115,False,False,-0.000615138633578427,0.0011873313848920208,0.0,0.0
mbpp_python_1,MLP12,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.06862745098039216,0.2805755395683453,False,False,-0.000950831992953427,0.0006323066546761735,0.0,0.0
mbpp_python_1,MLP16,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.5833333333333334,0.6402877697841727,False,False,-0.000615138633578427,0.0011803057553956275,0.0,0.0
mbpp_python_1,MLP17,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.6642156862745098,0.7014388489208633,False,False,0.00020105698529415683,0.0018512533723020752,0.0,0.0
mbpp_python_1,MLP19,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.43137254901960786,0.2841726618705036,False,False,-0.0007767022824755054,0.0006955373201438242,0.0,0.0
mbpp_python_1,MLP21,tool_tail,Tool Tail,tool-tail writer MLP,0.2696078431372549,0.09712230215827339,False,False,0.00022499234068629193,-0.0004355890287770503,0.0,0.0
mbpp_python_1,MLP27,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.7169117647058824,0.7553956834532374,False,True,0.002948835784313708,0.000906306205035956,0.0,0.0
codecontests_java_2,L12H6,symmetric_backbone,Symmetric Backbone,shared router,0.25462962962962965,0.2147887323943662,False,False,-0.00013111255787046083,0.00037824603873237717,0.0,0.0
codecontests_java_2,L13H9,symmetric_backbone,Symmetric Backbone,shared router,0.05555555555555555,0.07042253521126761,False,False,1.5823929398139924e-05,0.0005639304577464976,0.0,0.0
codecontests_java_2,L15H5,no_tool_tail,No-Tool Tail,no-tool-tail router,-0.08796296296296297,-0.06338028169014084,False,False,-4.5211226852304165e-06,-0.0002475792253521236,0.0,0.0
codecontests_java_2,L16H13,no_tool_tail,No-Tool Tail,no-tool-tail router,0.10648148148148148,0.19014084507042253,False,False,-8.590133101860076e-05,0.0003644916373239937,0.0,0.0
codecontests_java_2,L16H4,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.046296296296296294,0.07746478873239436,False,False,-0.0001282868561921502,5.501760563386693e-05,0.0,0.0
codecontests_java_2,L16H8,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.2037037037037037,0.2535211267605634,False,False,-1.9214771412090492e-05,-6.87720070422504e-05,0.0,0.0
codecontests_java_2,L16H9,no_tool_tail,No-Tool Tail,no-tool-tail router,0.09259259259259259,0.04929577464788732,False,False,0.0,-0.00016505281690137874,0.0,0.0
codecontests_java_2,L17H2,no_tool_tail,No-Tool Tail,no-tool-tail router,0.2222222222222222,0.08450704225352113,False,False,5.651403356399243e-06,-0.00028884242957749606,0.0,0.0
codecontests_java_2,L17H8,symmetric_backbone,Symmetric Backbone,shared router,0.13425925925925927,0.14084507042253522,False,False,-2.373589409732091e-05,-0.00011003521126762283,0.0,0.0
codecontests_java_2,L18H14,tool_tail,Tool Tail,format/prefix router,0.2037037037037037,0.07746478873239436,False,False,-0.00012772171585651027,-0.0002613336267605071,0.0,0.0
codecontests_java_2,L20H5,symmetric_backbone,Symmetric Backbone,user-content reader,0.38425925925925924,0.2746478873239437,False,False,1.5823929398139924e-05,-0.00017880721830987323,0.0,0.0
codecontests_java_2,L21H1,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.5833333333333334,0.25,False,False,3.3908420138395456e-06,-0.00017880721830987323,0.0,0.0
codecontests_java_2,L21H12,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.6666666666666666,0.3028169014084507,False,False,0.0001265914351851194,0.00012378961267611732,0.0,0.0
codecontests_java_2,L23H5,tool_tail,Tool Tail,format/prefix router,0.24074074074074073,0.10915492957746478,False,False,0.00010398582175918936,0.00011003521126762283,0.0,0.0
codecontests_java_2,L23H6,tool_bias_backbone,Tool-Bias Backbone,tool-biased router,0.5555555555555556,0.23591549295774647,False,False,-1.0172526041740682e-05,-0.0004538952464788748,0.0,0.0
codecontests_java_2,L24H6,symmetric_backbone,Symmetric Backbone,format/prefix router,0.6782407407407407,0.4084507042253521,False,False,-8.138020833337034e-05,-0.00020631602112675118,0.0,0.0
codecontests_java_2,L2H14,tool_tail,Tool Tail,tool-tail router,0.12962962962962962,-0.06338028169014084,False,False,9.04224537034981e-06,0.00041263204225350236,0.0,0.0
codecontests_java_2,MLP11,tool_bias_backbone,Tool-Bias Backbone,tool-biased writer MLP,0.5300925925925926,0.13732394366197184,False,False,-6.951226128482091e-05,0.00037136883802824094,0.0,0.0
codecontests_java_2,MLP12,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.07407407407407407,0.23591549295774647,False,False,-8.138020833337034e-05,0.0009146676936619969,0.0,0.0
codecontests_java_2,MLP16,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.19444444444444445,0.2147887323943662,False,False,-3.7299262152790114e-05,0.0007014744718309984,0.0,0.0
codecontests_java_2,MLP17,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.3101851851851852,0.3732394366197183,False,False,-8.194534866901027e-05,-0.004621478873239382,0.0,0.0
codecontests_java_2,MLP19,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.2777777777777778,0.2323943661971831,False,False,-3.842954282406996e-05,-0.0015955105633802535,0.0,0.0
codecontests_java_2,MLP21,tool_tail,Tool Tail,tool-tail writer MLP,0.36574074074074076,0.07746478873239436,False,False,-8.081506799773042e-05,-0.0012791593309858795,0.0,0.0
codecontests_java_2,MLP27,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.8628472222222222,0.8512323943661971,False,True,0.00014919704861104943,-0.001320422535211252,0.0,0.0
codecontests_cpp_3,L12H6,symmetric_backbone,Symmetric Backbone,shared router,-0.03278688524590164,-0.211340206185567,False,False,-2.001152664021788e-06,-0.00024162371134017757,0.0,0.0
codecontests_cpp_3,L13H9,symmetric_backbone,Symmetric Backbone,shared router,-0.03278688524590164,-0.08247422680412371,False,False,5.0028816598324255e-06,0.0017115012886598224,0.0,0.0
codecontests_cpp_3,L15H5,no_tool_tail,No-Tool Tail,no-tool-tail router,0.22540983606557377,0.13402061855670103,False,False,2.7015560963072893e-05,-0.0004429768041237514,0.0,0.0
codecontests_cpp_3,L16H13,no_tool_tail,No-Tool Tail,no-tool-tail router,0.19262295081967212,0.19072164948453607,False,False,2.0011526639107657e-06,0.0016510953608247503,0.0,0.0
codecontests_cpp_3,L16H4,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,-0.05737704918032787,-0.11855670103092783,False,False,-3.0017289959216598e-06,0.0019933956185567148,0.0,0.0
codecontests_cpp_3,L16H8,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased router,0.39344262295081966,0.14948453608247422,False,False,1.0005763318998717e-06,0.0019329896907216426,0.0,0.0
codecontests_cpp_3,L16H9,no_tool_tail,No-Tool Tail,no-tool-tail router,-0.04918032786885246,-0.15979381443298968,False,False,-8.479884413425953e-05,0.0018121778350514983,0.0,0.0
codecontests_cpp_3,L17H2,no_tool_tail,No-Tool Tail,no-tool-tail router,0.3360655737704918,0.15463917525773196,False,False,3.0017289958106375e-06,0.001691365979381465,0.0,0.0
codecontests_cpp_3,L17H8,symmetric_backbone,Symmetric Backbone,shared router,0.26639344262295084,0.15463917525773196,False,False,-1.1506627817681192e-05,2.0135309278357383e-05,0.0,0.0
codecontests_cpp_3,L18H14,tool_tail,Tool Tail,format/prefix router,0.11885245901639344,0.07731958762886598,False,False,-3.0017289959216598e-06,0.002053801546391787,0.0,0.0
codecontests_cpp_3,L20H5,symmetric_backbone,Symmetric Backbone,user-content reader,0.30327868852459017,0.11855670103092783,False,False,9.205302254089442e-05,0.0016510953608247503,0.0,0.0
codecontests_cpp_3,L21H1,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.7295081967213115,0.37628865979381443,False,False,7.704437756139715e-05,-0.00028189432989689234,0.0,0.0
codecontests_cpp_3,L21H12,tool_bias_backbone,Tool-Bias Backbone,format/prefix router,0.6413934426229508,0.34536082474226804,False,False,0.00011906858350407834,0.001691365979381465,0.0,0.0
codecontests_cpp_3,L23H5,tool_tail,Tool Tail,format/prefix router,0.30327868852459017,0.11855670103092783,False,False,9.105244620899455e-05,0.0020336662371134295,0.0,0.0
codecontests_cpp_3,L23H6,tool_bias_backbone,Tool-Bias Backbone,tool-biased router,0.5225409836065574,0.25257731958762886,False,False,0.00011206454918033515,0.001691365979381465,0.0,0.0
codecontests_cpp_3,L24H6,symmetric_backbone,Symmetric Backbone,format/prefix router,0.5573770491803278,0.30412371134020616,False,False,9.905705686474864e-05,0.0017719072164947836,0.0,0.0
codecontests_cpp_3,L2H14,tool_tail,Tool Tail,tool-tail router,0.22540983606557377,-0.04639175257731959,False,False,6.103515625e-05,0.0016712306701031077,0.0,0.0
codecontests_cpp_3,MLP11,tool_bias_backbone,Tool-Bias Backbone,tool-biased writer MLP,0.01639344262295082,-0.0979381443298969,False,False,-6.253602074801634e-05,0.001630960051546393,0.0,0.0
codecontests_cpp_3,MLP12,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.21721311475409835,-0.030927835051546393,False,False,-5.403112192625681e-05,0.0032015141752577136,0.0,0.0
codecontests_cpp_3,MLP16,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.5901639344262295,0.5051546391752577,False,False,0.00013307665215156472,-0.002899484536082464,0.0,0.0
codecontests_cpp_3,MLP17,no_tool_bias_backbone,No-Tool-Bias Backbone,no-tool-biased writer MLP,0.7745901639344263,0.6262886597938144,False,False,0.0003592069031761458,0.00016108247422674804,0.0,0.0
codecontests_cpp_3,MLP19,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.7233606557377049,0.5592783505154639,False,False,0.00034719998719257017,-0.010389819587628857,0.0,0.0
codecontests_cpp_3,MLP21,tool_tail,Tool Tail,tool-tail writer MLP,0.49385245901639346,0.21649484536082475,False,False,0.00014708472079916213,-4.0270618556714766e-05,0.0,0.0
codecontests_cpp_3,MLP27,symmetric_backbone,Symmetric Backbone,shared writer MLP,0.8247950819672131,0.7925257731958762,False,False,-5.353083376025136e-05,0.003221649484536071,0.0,0.0
codecontests_java_3,L12H6,symmetric_backbone,Symmetric Backbone,shared router,0.26013513513513514,0.02857142857142857,False,False,1.7269237621020395e-06,5.5803571428536536e-05,0.0,0.0
codecontests_java_3,L13H9,symmetric_backbone,Symmetric Backbone,shared router,0.0945945945945946,0.06190476190476191,False,False,2.5774981482484804e-08,-0.00016741071428572063,0.0,0.0
codecontests_java_3,L15H5,no_tool_tail,No-Tool Tail,no-tool-tail router,-0.08783783783783784,0.0,False,False,1.3918490022746255e-06,-0.0007626488095238138,0.0,0.0
codecontests_java_3,L16H13,no_tool_tail,No-Tool Tail,no-tool-tail router,0.0945945945945946,0.05238095238095238,False,False,1.3402990391986336e-06,-0.0002232142857143682,0.0,0.0
