condition,layer,head,query_span,key_span,mass_mean,density_mean
clean,10,L10H15,instruction_suffix,tool_call_example,0.01271348481713044,0.0005527602098450043
clean,10,L10H15,instruction_suffix,user_lead_phrase,0.040624572111876985,0.027601319819061314
clean,10,L10H15,instruction_suffix,function_body_anchor,0.14317178126738292,0.03579294531684573
clean,10,L10H15,instruction_suffix,file_target,0.08630388389697156,0.04315194194848578
clean,10,L10H15,instruction_suffix,instruction_suffix,0.4552906488943373,0.05058784983619646
clean,10,L10H15,instruction_suffix,task_body,0.0,0.0
clean,10,L10H15,instruction_suffix,assistant_prefix,0.0,0.0
clean,10,L10H15,task_body,system_preamble,0.30829583350888845,0.008808452401840213
clean,10,L10H15,task_body,tools_block,0.0027307825886818808,5.05700479352482e-05
clean,10,L10H15,task_body,tool_instruction,0.0018380910342537134,8.354959241226403e-05
clean,10,L10H15,task_body,tool_call_example,0.0017640723801447948,7.66987990185208e-05
clean,10,L10H15,task_body,user_lead_phrase,0.002346319049600213,0.0015506408850678402
clean,10,L10H15,task_body,function_body_anchor,0.006375285265479886,0.0015938213163699715
clean,10,L10H15,task_body,file_target,0.0036398494504399762,0.0018199247252199881
clean,10,L10H15,task_body,instruction_suffix,0.01445459288857932,0.001606065874827153
clean,10,L10H15,task_body,task_body,0.658555172353325,0.008792333399689621
clean,10,L10H15,task_body,assistant_prefix,0.0,0.0
clean,10,L10H15,assistant_prefix,system_preamble,0.35985273724682293,0.01028150678341957
clean,10,L10H15,assistant_prefix,tools_block,0.007815022228281102,0.00014472263399939922
clean,10,L10H15,assistant_prefix,tool_instruction,0.009481151186947149,0.0004309614171882831
clean,10,L10H15,assistant_prefix,tool_call_example,0.008035661686571256,0.0003493765950729714
clean,10,L10H15,assistant_prefix,user_lead_phrase,0.002496339516271447,0.0015425172040554717
clean,10,L10H15,assistant_prefix,function_body_anchor,0.007491999888337253,0.0018729999720843132
clean,10,L10H15,assistant_prefix,file_target,0.002798983321497742,0.001399491660748871
clean,10,L10H15,assistant_prefix,instruction_suffix,0.01067365320397119,0.0011859614672295395
clean,10,L10H15,assistant_prefix,task_body,0.22077477197615902,0.002917578925061834
clean,10,L10H15,assistant_prefix,assistant_prefix,0.3705796801400594,0.041175520030792286
clean,11,L11H0,system_preamble,system_preamble,1.0,0.02857142873108387
clean,11,L11H0,system_preamble,tools_block,0.0,0.0
clean,11,L11H0,system_preamble,tool_instruction,0.0,0.0
clean,11,L11H0,system_preamble,tool_call_example,0.0,0.0
clean,11,L11H0,system_preamble,user_lead_phrase,0.0,0.0
clean,11,L11H0,system_preamble,function_body_anchor,0.0,0.0
clean,11,L11H0,system_preamble,file_target,0.0,0.0
clean,11,L11H0,system_preamble,instruction_suffix,0.0,0.0
clean,11,L11H0,system_preamble,task_body,0.0,0.0
clean,11,L11H0,system_preamble,assistant_prefix,0.0,0.0
clean,11,L11H0,tools_block,system_preamble,0.5527609757293177,0.0157931706801861
clean,11,L11H0,tools_block,tools_block,0.44723900650625625,0.00828220375424414
clean,11,L11H0,tools_block,tool_instruction,0.0,0.0
clean,11,L11H0,tools_block,tool_call_example,0.0,0.0
clean,11,L11H0,tools_block,user_lead_phrase,0.0,0.0
clean,11,L11H0,tools_block,function_body_anchor,0.0,0.0
clean,11,L11H0,tools_block,file_target,0.0,0.0
clean,11,L11H0,tools_block,instruction_suffix,0.0,0.0
clean,11,L11H0,tools_block,task_body,0.0,0.0
clean,11,L11H0,tools_block,assistant_prefix,0.0,0.0
clean,11,L11H0,tool_instruction,system_preamble,0.5597602584668094,0.01599315031205448
clean,11,L11H0,tool_instruction,tools_block,0.1438034042801315,0.0026630259854589586
clean,11,L11H0,tool_instruction,tool_instruction,0.29643633798410535,0.013474378976224635
clean,11,L11H0,tool_instruction,tool_call_example,0.0,0.0
clean,11,L11H0,tool_instruction,user_lead_phrase,0.0,0.0
clean,11,L11H0,tool_instruction,function_body_anchor,0.0,0.0
clean,11,L11H0,tool_instruction,file_target,0.0,0.0
clean,11,L11H0,tool_instruction,instruction_suffix,0.0,0.0
clean,11,L11H0,tool_instruction,task_body,0.0,0.0
clean,11,L11H0,tool_instruction,assistant_prefix,0.0,0.0
clean,11,L11H0,tool_call_example,system_preamble,0.37164619228728757,0.010618462686473389
clean,11,L11H0,tool_call_example,tools_block,0.12541052772193684,0.0023224171887297343
clean,11,L11H0,tool_call_example,tool_instruction,0.2746244957480193,0.01248293169351479
clean,11,L11H0,tool_call_example,tool_call_example,0.22831877731000022,0.0099269032763136
clean,11,L11H0,tool_call_example,user_lead_phrase,0.0,0.0
clean,11,L11H0,tool_call_example,function_body_anchor,0.0,0.0
clean,11,L11H0,tool_call_example,file_target,0.0,0.0
clean,11,L11H0,tool_call_example,instruction_suffix,0.0,0.0
clean,11,L11H0,tool_call_example,task_body,0.0,0.0
clean,11,L11H0,tool_call_example,assistant_prefix,0.0,0.0
clean,11,L11H0,user_lead_phrase,system_preamble,0.6299244158110069,0.01799784047728616
clean,11,L11H0,user_lead_phrase,tools_block,0.1091062659709939,0.0020204864108998963
clean,11,L11H0,user_lead_phrase,tool_instruction,0.07764205545223549,0.003529184345781913
clean,11,L11H0,user_lead_phrase,tool_call_example,0.07567281851686616,0.003290122548230175
clean,11,L11H0,user_lead_phrase,user_lead_phrase,0.10765443554335409,0.0760197078905092
clean,11,L11H0,user_lead_phrase,function_body_anchor,0.0,0.0
clean,11,L11H0,user_lead_phrase,file_target,0.0,0.0
clean,11,L11H0,user_lead_phrase,instruction_suffix,0.0,0.0
clean,11,L11H0,user_lead_phrase,task_body,0.0,0.0
clean,11,L11H0,user_lead_phrase,assistant_prefix,0.0,0.0
clean,11,L11H0,function_body_anchor,system_preamble,0.3896778829743018,0.011133653808153636
clean,11,L11H0,function_body_anchor,tools_block,0.10480439983375328,0.0019408222205079453
clean,11,L11H0,function_body_anchor,tool_instruction,0.13090805762972094,0.005950366243383469
clean,11,L11H0,function_body_anchor,tool_call_example,0.07900163784123598,0.0034348538163699095
clean,11,L11H0,function_body_anchor,user_lead_phrase,0.07369053764352522,0.050695141632709946
clean,11,L11H0,function_body_anchor,function_body_anchor,0.22191748143655787,0.05547937035913947
clean,11,L11H0,function_body_anchor,file_target,0.0,0.0
clean,11,L11H0,function_body_anchor,instruction_suffix,0.0,0.0
clean,11,L11H0,function_body_anchor,task_body,0.0,0.0
clean,11,L11H0,function_body_anchor,assistant_prefix,0.0,0.0
clean,11,L11H0,file_target,system_preamble,0.5420721171093299,0.01548777474433135
clean,11,L11H0,file_target,tools_block,0.06705984898453742,0.0012418490543543458
clean,11,L11H0,file_target,tool_instruction,0.03789624559463825,0.001722556620456266
clean,11,L11H0,file_target,tool_call_example,0.04177664141288714,0.001816375716037299
clean,11,L11H0,file_target,user_lead_phrase,0.03975872799772419,0.024488014560451736
clean,11,L11H0,file_target,function_body_anchor,0.20976564317381197,0.05244141079345299
clean,11,L11H0,file_target,file_target,0.061670780276311586,0.030835390138155793
clean,11,L11H0,file_target,instruction_suffix,0.0,0.0
clean,11,L11H0,file_target,task_body,0.0,0.0
clean,11,L11H0,file_target,assistant_prefix,0.0,0.0
clean,11,L11H0,instruction_suffix,system_preamble,0.38884793776327337,0.011109941070922212
clean,11,L11H0,instruction_suffix,tools_block,0.04212271946368896,0.0007800503609833732
clean,11,L11H0,instruction_suffix,tool_instruction,0.03714722675177667,0.0016885103089757758
clean,11,L11H0,instruction_suffix,tool_call_example,0.0395079009320194,0.0017177348207143225
clean,11,L11H0,instruction_suffix,user_lead_phrase,0.019688126204637408,0.013401696299684775
clean,11,L11H0,instruction_suffix,function_body_anchor,0.10298653838216333,0.025746634595540833
clean,11,L11H0,instruction_suffix,file_target,0.09634727803428253,0.048173639017141265
clean,11,L11H0,instruction_suffix,instruction_suffix,0.2733522747275484,0.030372474976158102
clean,11,L11H0,instruction_suffix,task_body,0.0,0.0
clean,11,L11H0,instruction_suffix,assistant_prefix,0.0,0.0
clean,11,L11H0,task_body,system_preamble,0.32920361648352536,0.009405817601979023
clean,11,L11H0,task_body,tools_block,0.011309195695961243,0.00020942954978683259
clean,11,L11H0,task_body,tool_instruction,0.006269584144888261,0.0002849810976961145
clean,11,L11H0,task_body,tool_call_example,0.005977745824234555,0.0002599019924105329
clean,11,L11H0,task_body,user_lead_phrase,0.0025087240873493304,0.0017506140933186652
clean,11,L11H0,task_body,function_body_anchor,0.013822146534701948,0.003455536633675487
clean,11,L11H0,task_body,file_target,0.017048059036317096,0.008524029518158548
clean,11,L11H0,task_body,instruction_suffix,0.030873901366072654,0.003430433487192174
clean,11,L11H0,task_body,task_body,0.5829870269762524,0.007676357417104679
clean,11,L11H0,task_body,assistant_prefix,0.0,0.0
clean,11,L11H0,assistant_prefix,system_preamble,0.46265465432956193,0.013218704413832794
clean,11,L11H0,assistant_prefix,tools_block,0.018713875816113036,0.0003465532555754311
clean,11,L11H0,assistant_prefix,tool_instruction,0.06102961966751154,0.002774073622583161
clean,11,L11H0,assistant_prefix,tool_call_example,0.056346698937509654,0.0024498564716411765
clean,11,L11H0,assistant_prefix,user_lead_phrase,0.0043562110301892665,0.0025278880508231624
clean,11,L11H0,assistant_prefix,function_body_anchor,0.01657175036978802,0.004142937592447005
clean,11,L11H0,assistant_prefix,file_target,0.019597649132605956,0.009798824566302978
clean,11,L11H0,assistant_prefix,instruction_suffix,0.042851778851458015,0.004761308764594128
clean,11,L11H0,assistant_prefix,task_body,0.21861313880464628,0.0029119979826244583
clean,11,L11H0,assistant_prefix,assistant_prefix,0.09926462405569127,0.011029402674377598
clean,11,L11H1,system_preamble,system_preamble,1.0,0.02857142873108387
clean,11,L11H1,system_preamble,tools_block,0.0,0.0
clean,11,L11H1,system_preamble,tool_instruction,0.0,0.0
clean,11,L11H1,system_preamble,tool_call_example,0.0,0.0
clean,11,L11H1,system_preamble,user_lead_phrase,0.0,0.0
clean,11,L11H1,system_preamble,function_body_anchor,0.0,0.0
clean,11,L11H1,system_preamble,file_target,0.0,0.0
clean,11,L11H1,system_preamble,instruction_suffix,0.0,0.0
clean,11,L11H1,system_preamble,task_body,0.0,0.0
clean,11,L11H1,system_preamble,assistant_prefix,0.0,0.0
clean,11,L11H1,tools_block,system_preamble,0.42608265570217924,0.012173790231846632
clean,11,L11H1,tools_block,tools_block,0.5739173415929494,0.010628098900675871
clean,11,L11H1,tools_block,tool_instruction,0.0,0.0
clean,11,L11H1,tools_block,tool_call_example,0.0,0.0
clean,11,L11H1,tools_block,user_lead_phrase,0.0,0.0
clean,11,L11H1,tools_block,function_body_anchor,0.0,0.0
clean,11,L11H1,tools_block,file_target,0.0,0.0
clean,11,L11H1,tools_block,instruction_suffix,0.0,0.0
clean,11,L11H1,tools_block,task_body,0.0,0.0
clean,11,L11H1,tools_block,assistant_prefix,0.0,0.0
clean,11,L11H1,tool_instruction,system_preamble,0.4963474425982961,0.014181355522368301
clean,11,L11H1,tool_instruction,tools_block,0.09638600053230661,0.0017849259296103166
clean,11,L11H1,tool_instruction,tool_instruction,0.4072665676218705,0.018512116685716812
clean,11,L11H1,tool_instruction,tool_call_example,0.0,0.0
clean,11,L11H1,tool_instruction,user_lead_phrase,0.0,0.0
clean,11,L11H1,tool_instruction,function_body_anchor,0.0,0.0
clean,11,L11H1,tool_instruction,file_target,0.0,0.0
clean,11,L11H1,tool_instruction,instruction_suffix,0.0,0.0
clean,11,L11H1,tool_instruction,task_body,0.0,0.0
clean,11,L11H1,tool_instruction,assistant_prefix,0.0,0.0
clean,11,L11H1,tool_call_example,system_preamble,0.4081347577901327,0.011660993052760743
clean,11,L11H1,tool_call_example,tools_block,0.06577948178678678,0.0012181385493367448
clean,11,L11H1,tool_call_example,tool_instruction,0.3010356452313,0.013683438435873094
clean,11,L11H1,tool_call_example,tool_call_example,0.22505011428406466,0.009784787577270047
clean,11,L11H1,tool_call_example,user_lead_phrase,0.0,0.0
clean,11,L11H1,tool_call_example,function_body_anchor,0.0,0.0
clean,11,L11H1,tool_call_example,file_target,0.0,0.0
clean,11,L11H1,tool_call_example,instruction_suffix,0.0,0.0
clean,11,L11H1,tool_call_example,task_body,0.0,0.0
clean,11,L11H1,tool_call_example,assistant_prefix,0.0,0.0
clean,11,L11H1,user_lead_phrase,system_preamble,0.7731660508222494,0.022090458541877037
clean,11,L11H1,user_lead_phrase,tools_block,0.09878666315361773,0.001829382644764255
clean,11,L11H1,user_lead_phrase,tool_instruction,0.030669678638073163,0.0013940762977132182
clean,11,L11H1,user_lead_phrase,tool_call_example,0.04625097043562501,0.0020109117543686546
clean,11,L11H1,user_lead_phrase,user_lead_phrase,0.051126639440942034,0.027737564294586053
clean,11,L11H1,user_lead_phrase,function_body_anchor,0.0,0.0
clean,11,L11H1,user_lead_phrase,file_target,0.0,0.0
clean,11,L11H1,user_lead_phrase,instruction_suffix,0.0,0.0
clean,11,L11H1,user_lead_phrase,task_body,0.0,0.0
clean,11,L11H1,user_lead_phrase,assistant_prefix,0.0,0.0
clean,11,L11H1,function_body_anchor,system_preamble,0.3206539081557306,0.009161540245803306
clean,11,L11H1,function_body_anchor,tools_block,0.16247357092401774,0.003008769835381238
clean,11,L11H1,function_body_anchor,tool_instruction,0.17036968448906772,0.007744076560485197
clean,11,L11H1,function_body_anchor,tool_call_example,0.05529788811481691,0.0024042560040070473
clean,11,L11H1,function_body_anchor,user_lead_phrase,0.07604142832809653,0.048832530994958205
clean,11,L11H1,function_body_anchor,function_body_anchor,0.21516351517554883,0.053790878793887206
clean,11,L11H1,function_body_anchor,file_target,0.0,0.0
clean,11,L11H1,function_body_anchor,instruction_suffix,0.0,0.0
clean,11,L11H1,function_body_anchor,task_body,0.0,0.0
clean,11,L11H1,function_body_anchor,assistant_prefix,0.0,0.0
clean,11,L11H1,file_target,system_preamble,0.6374672025515228,0.018213348627663106
clean,11,L11H1,file_target,tools_block,0.03260487587383826,0.0006037939966738891
clean,11,L11H1,file_target,tool_instruction,0.010363648262922747,0.0004710749207477246
clean,11,L11H1,file_target,tool_call_example,0.01732724873259213,0.0007533586395511104
clean,11,L11H1,file_target,user_lead_phrase,0.018933899363674962,0.010645333933396508
clean,11,L11H1,file_target,function_body_anchor,0.186119072005238,0.0465297680013095
clean,11,L11H1,file_target,file_target,0.09718405734671498,0.04859202867335749
clean,11,L11H1,file_target,instruction_suffix,0.0,0.0
clean,11,L11H1,file_target,task_body,0.0,0.0
clean,11,L11H1,file_target,assistant_prefix,0.0,0.0
clean,11,L11H1,instruction_suffix,system_preamble,0.3846738731042343,0.010990682096111657
clean,11,L11H1,instruction_suffix,tools_block,0.061791983251067724,0.001144295984777094
clean,11,L11H1,instruction_suffix,tool_instruction,0.053851316260358204,0.00244778710419734
clean,11,L11H1,instruction_suffix,tool_call_example,0.01965768494241957,0.0008546819546597287
clean,11,L11H1,instruction_suffix,user_lead_phrase,0.015494768505494125,0.009716897144021188
clean,11,L11H1,instruction_suffix,function_body_anchor,0.14634647824095587,0.03658661956023897
clean,11,L11H1,instruction_suffix,file_target,0.08606192176873725,0.04303096088436863
clean,11,L11H1,instruction_suffix,instruction_suffix,0.23212197085481537,0.0257913301122403
clean,11,L11H1,instruction_suffix,task_body,0.0,0.0
clean,11,L11H1,instruction_suffix,assistant_prefix,0.0,0.0
clean,11,L11H1,task_body,system_preamble,0.2839882441553442,0.008113949839673016
clean,11,L11H1,task_body,tools_block,0.005179269841467796,9.591240435517438e-05
clean,11,L11H1,task_body,tool_instruction,0.002330622774447358,0.00010593739889097801
clean,11,L11H1,task_body,tool_call_example,0.0032333109256254015,0.00014057873579949895
clean,11,L11H1,task_body,user_lead_phrase,0.002945093814808478,0.002079672682734331
clean,11,L11H1,task_body,function_body_anchor,0.013760985253349811,0.003440246313337453
clean,11,L11H1,task_body,file_target,0.02756125734508257,0.013780628672541284
clean,11,L11H1,task_body,instruction_suffix,0.033477178095510186,0.00371968645366588
clean,11,L11H1,task_body,task_body,0.6275240398778938,0.008215274935350651
clean,11,L11H1,task_body,assistant_prefix,0.0,0.0
clean,11,L11H1,assistant_prefix,system_preamble,0.44170034143735615,0.012620009753003241
clean,11,L11H1,assistant_prefix,tools_block,0.013950046900818193,0.0002583342019335473
clean,11,L11H1,assistant_prefix,tool_instruction,0.04474330760191331,0.0020337867076894783
clean,11,L11H1,assistant_prefix,tool_call_example,0.03491326225944357,0.0015179679249961596
clean,11,L11H1,assistant_prefix,user_lead_phrase,0.004802203565539061,0.0027766135377712883
clean,11,L11H1,assistant_prefix,function_body_anchor,0.05893165375717527,0.014732913439293817
clean,11,L11H1,assistant_prefix,file_target,0.016346295045510557,0.008173147522755279
clean,11,L11H1,assistant_prefix,instruction_suffix,0.1036076120916489,0.011511956885470746
clean,11,L11H1,assistant_prefix,task_body,0.0897608525405287,0.0012155261764027565
clean,11,L11H1,assistant_prefix,assistant_prefix,0.19124442692282545,0.021249380762264656
clean,11,L11H2,system_preamble,system_preamble,1.0,0.02857142873108387
clean,11,L11H2,system_preamble,tools_block,0.0,0.0
clean,11,L11H2,system_preamble,tool_instruction,0.0,0.0
clean,11,L11H2,system_preamble,tool_call_example,0.0,0.0
clean,11,L11H2,system_preamble,user_lead_phrase,0.0,0.0
clean,11,L11H2,system_preamble,function_body_anchor,0.0,0.0
clean,11,L11H2,system_preamble,file_target,0.0,0.0
clean,11,L11H2,system_preamble,instruction_suffix,0.0,0.0
clean,11,L11H2,system_preamble,task_body,0.0,0.0
clean,11,L11H2,system_preamble,assistant_prefix,0.0,0.0
clean,11,L11H2,tools_block,system_preamble,0.061887728956544,0.0017682208126762657
clean,11,L11H2,tools_block,tools_block,0.9381122698768278,0.01737244944724019
clean,11,L11H2,tools_block,tool_instruction,0.0,0.0
clean,11,L11H2,tools_block,tool_call_example,0.0,0.0
clean,11,L11H2,tools_block,user_lead_phrase,0.0,0.0
clean,11,L11H2,tools_block,function_body_anchor,0.0,0.0
clean,11,L11H2,tools_block,file_target,0.0,0.0
clean,11,L11H2,tools_block,instruction_suffix,0.0,0.0
clean,11,L11H2,tools_block,task_body,0.0,0.0
clean,11,L11H2,tools_block,assistant_prefix,0.0,0.0
clean,11,L11H2,tool_instruction,system_preamble,0.11126986187399164,0.0031791389122139283
clean,11,L11H2,tool_instruction,tools_block,0.08515228565023848,0.0015768941751896776
clean,11,L11H2,tool_instruction,tool_instruction,0.8035778447144946,0.03652626581837287
clean,11,L11H2,tool_instruction,tool_call_example,0.0,0.0
clean,11,L11H2,tool_instruction,user_lead_phrase,0.0,0.0
clean,11,L11H2,tool_instruction,function_body_anchor,0.0,0.0
clean,11,L11H2,tool_instruction,file_target,0.0,0.0
clean,11,L11H2,tool_instruction,instruction_suffix,0.0,0.0
clean,11,L11H2,tool_instruction,task_body,0.0,0.0
clean,11,L11H2,tool_instruction,assistant_prefix,0.0,0.0
clean,11,L11H2,tool_call_example,system_preamble,0.05270546056689635,0.0015058703011416588
clean,11,L11H2,tool_call_example,tools_block,0.07407146613079314,0.0013716938296783768
clean,11,L11H2,tool_call_example,tool_instruction,0.2024637894950143,0.009202899500416958
clean,11,L11H2,tool_call_example,tool_call_example,0.6707592852176064,0.02916344720946407
clean,11,L11H2,tool_call_example,user_lead_phrase,0.0,0.0
clean,11,L11H2,tool_call_example,function_body_anchor,0.0,0.0
clean,11,L11H2,tool_call_example,file_target,0.0,0.0
clean,11,L11H2,tool_call_example,instruction_suffix,0.0,0.0
clean,11,L11H2,tool_call_example,task_body,0.0,0.0
clean,11,L11H2,tool_call_example,assistant_prefix,0.0,0.0
clean,11,L11H2,user_lead_phrase,system_preamble,0.004697588899588625,0.00013421682621765396
clean,11,L11H2,user_lead_phrase,tools_block,0.022732104896463056,0.00042096490578385
clean,11,L11H2,user_lead_phrase,tool_instruction,0.00018522898043246672,8.419499113308912e-06
clean,11,L11H2,user_lead_phrase,tool_call_example,9.166614912126278e-05,3.9854847287109985e-06
clean,11,L11H2,user_lead_phrase,user_lead_phrase,0.9722934112817854,0.6941525948432655
clean,11,L11H2,user_lead_phrase,function_body_anchor,0.0,0.0
clean,11,L11H2,user_lead_phrase,file_target,0.0,0.0
clean,11,L11H2,user_lead_phrase,instruction_suffix,0.0,0.0
clean,11,L11H2,user_lead_phrase,task_body,0.0,0.0
clean,11,L11H2,user_lead_phrase,assistant_prefix,0.0,0.0
clean,11,L11H2,function_body_anchor,system_preamble,0.06450707143749844,0.0018430591858078164
clean,11,L11H2,function_body_anchor,tools_block,0.047322229371815065,0.0008763375790637041
clean,11,L11H2,function_body_anchor,tool_instruction,0.018587545256068715,0.0008448884208082775
clean,11,L11H2,function_body_anchor,tool_call_example,0.003765915175431537,0.00016373544266640278
clean,11,L11H2,function_body_anchor,user_lead_phrase,0.00858412439853904,0.005129633431700009
clean,11,L11H2,function_body_anchor,function_body_anchor,0.8572331119149021,0.21430827797872554
clean,11,L11H2,function_body_anchor,file_target,0.0,0.0
clean,11,L11H2,function_body_anchor,instruction_suffix,0.0,0.0
clean,11,L11H2,function_body_anchor,task_body,0.0,0.0
clean,11,L11H2,function_body_anchor,assistant_prefix,0.0,0.0
clean,11,L11H2,file_target,system_preamble,0.002082019678756019,5.948627656690745e-05
clean,11,L11H2,file_target,tools_block,0.0030226528039925525,5.597505191399964e-05
clean,11,L11H2,file_target,tool_instruction,0.0003404016333081221,1.5472801519346374e-05
clean,11,L11H2,file_target,tool_call_example,0.0006177772041721473,2.68598784654177e-05
clean,11,L11H2,file_target,user_lead_phrase,0.0005369867628961845,0.00019354211547382999
clean,11,L11H2,file_target,function_body_anchor,9.666163124074436e-05,2.416540781018609e-05
clean,11,L11H2,file_target,file_target,0.9933035017424495,0.49665175087122476
clean,11,L11H2,file_target,instruction_suffix,0.0,0.0
clean,11,L11H2,file_target,task_body,0.0,0.0
clean,11,L11H2,file_target,assistant_prefix,0.0,0.0
clean,11,L11H2,instruction_suffix,system_preamble,0.06507796664415377,0.0018593704749434844
clean,11,L11H2,instruction_suffix,tools_block,0.026518183298110475,0.000491077468784957
clean,11,L11H2,instruction_suffix,tool_instruction,0.012194238198755076,0.0005542835557803996
clean,11,L11H2,instruction_suffix,tool_call_example,0.003781914315966985,0.00016443105720897195
clean,11,L11H2,instruction_suffix,user_lead_phrase,0.001669857819851721,0.0005762013934808931
clean,11,L11H2,instruction_suffix,function_body_anchor,0.012716402055258548,0.003179100513814637
clean,11,L11H2,instruction_suffix,file_target,0.0007152831506142842,0.0003576415753071421
clean,11,L11H2,instruction_suffix,instruction_suffix,0.87732615435796,0.09748068381822801
clean,11,L11H2,instruction_suffix,task_body,0.0,0.0
clean,11,L11H2,instruction_suffix,assistant_prefix,0.0,0.0
clean,11,L11H2,task_body,system_preamble,0.008297663296246177,0.0002370760940123926
clean,11,L11H2,task_body,tools_block,0.0030365806709855446,5.6232975439134914e-05
clean,11,L11H2,task_body,tool_instruction,0.0019697684632296896,8.953492996694006e-05
clean,11,L11H2,task_body,tool_call_example,0.00036757271904748685,1.598142257732143e-05
clean,11,L11H2,task_body,user_lead_phrase,0.00043801932961450696,0.00021193142646153243
clean,11,L11H2,task_body,function_body_anchor,0.00041814233642809196,0.00010453558410702299
clean,11,L11H2,task_body,file_target,0.007190057088858504,0.003595028544429252
clean,11,L11H2,task_body,instruction_suffix,0.0011136373477391686,0.00012373748316261025
clean,11,L11H2,task_body,task_body,0.9771685599306034,0.013076696474446274
clean,11,L11H2,task_body,assistant_prefix,0.0,0.0
clean,11,L11H2,assistant_prefix,system_preamble,0.030754147487359756,0.0008786899286671827
clean,11,L11H2,assistant_prefix,tools_block,0.005128423888190594,9.497081269447267e-05
clean,11,L11H2,assistant_prefix,tool_instruction,0.03825674891526691,0.001738943131023733
clean,11,L11H2,assistant_prefix,tool_call_example,0.2798351771818841,0.012166746820453387
clean,11,L11H2,assistant_prefix,user_lead_phrase,0.00021211804557639248,9.996667465952688e-05
clean,11,L11H2,assistant_prefix,function_body_anchor,0.0003835220636726827,9.588051591817068e-05
clean,11,L11H2,assistant_prefix,file_target,0.0003575739530746624,0.0001787869765373312
clean,11,L11H2,assistant_prefix,instruction_suffix,0.0009155059281615914,0.00010172288091874202
clean,11,L11H2,assistant_prefix,task_body,0.03213920345558851,0.00044730428055916643
clean,11,L11H2,assistant_prefix,assistant_prefix,0.6120175801138359,0.06800195321635642
clean,11,L11H3,system_preamble,system_preamble,1.0,0.02857142873108387
clean,11,L11H3,system_preamble,tools_block,0.0,0.0
clean,11,L11H3,system_preamble,tool_instruction,0.0,0.0
clean,11,L11H3,system_preamble,tool_call_example,0.0,0.0
clean,11,L11H3,system_preamble,user_lead_phrase,0.0,0.0
clean,11,L11H3,system_preamble,function_body_anchor,0.0,0.0
clean,11,L11H3,system_preamble,file_target,0.0,0.0
clean,11,L11H3,system_preamble,instruction_suffix,0.0,0.0
clean,11,L11H3,system_preamble,task_body,0.0,0.0
clean,11,L11H3,system_preamble,assistant_prefix,0.0,0.0
clean,11,L11H3,tools_block,system_preamble,0.9514060784633883,0.02718303080584217
clean,11,L11H3,tools_block,tools_block,0.04859392474407752,0.000899887490929626
clean,11,L11H3,tools_block,tool_instruction,0.0,0.0
clean,11,L11H3,tools_block,tool_call_example,0.0,0.0
clean,11,L11H3,tools_block,user_lead_phrase,0.0,0.0
clean,11,L11H3,tools_block,function_body_anchor,0.0,0.0
clean,11,L11H3,tools_block,file_target,0.0,0.0
clean,11,L11H3,tools_block,instruction_suffix,0.0,0.0
clean,11,L11H3,tools_block,task_body,0.0,0.0
clean,11,L11H3,tools_block,assistant_prefix,0.0,0.0
clean,11,L11H3,tool_instruction,system_preamble,0.9154908739925893,0.02615688209066309
clean,11,L11H3,tool_instruction,tools_block,0.014248820476367984,0.0002638670458410389
clean,11,L11H3,tool_instruction,tool_instruction,0.0702603030721379,0.003193650150424873
clean,11,L11H3,tool_instruction,tool_call_example,0.0,0.0
clean,11,L11H3,tool_instruction,user_lead_phrase,0.0,0.0
clean,11,L11H3,tool_instruction,function_body_anchor,0.0,0.0
clean,11,L11H3,tool_instruction,file_target,0.0,0.0
clean,11,L11H3,tool_instruction,instruction_suffix,0.0,0.0
clean,11,L11H3,tool_instruction,task_body,0.0,0.0
clean,11,L11H3,tool_instruction,assistant_prefix,0.0,0.0
clean,11,L11H3,tool_call_example,system_preamble,0.8537719852107525,0.0243934852193709
clean,11,L11H3,tool_call_example,tools_block,0.013230105968632371,0.0002450019625358806
clean,11,L11H3,tool_call_example,tool_instruction,0.0429149525741135,0.0019506796783648084
clean,11,L11H3,tool_call_example,tool_call_example,0.09008296206898116,0.003916650514391754
clean,11,L11H3,tool_call_example,user_lead_phrase,0.0,0.0
clean,11,L11H3,tool_call_example,function_body_anchor,0.0,0.0
clean,11,L11H3,tool_call_example,file_target,0.0,0.0
clean,11,L11H3,tool_call_example,instruction_suffix,0.0,0.0
clean,11,L11H3,tool_call_example,task_body,0.0,0.0
clean,11,L11H3,tool_call_example,assistant_prefix,0.0,0.0
clean,11,L11H3,user_lead_phrase,system_preamble,0.9266478034286156,0.02647565156586913
clean,11,L11H3,user_lead_phrase,tools_block,0.016859159344912784,0.000312206655052974
clean,11,L11H3,user_lead_phrase,tool_instruction,0.00030525590408334887,1.3875268383160092e-05
clean,11,L11H3,user_lead_phrase,tool_call_example,0.00015919634763244265,6.921580355913202e-06
clean,11,L11H3,user_lead_phrase,user_lead_phrase,0.056028595174802125,0.03818802615187496
clean,11,L11H3,user_lead_phrase,function_body_anchor,0.0,0.0
clean,11,L11H3,user_lead_phrase,file_target,0.0,0.0
clean,11,L11H3,user_lead_phrase,instruction_suffix,0.0,0.0
clean,11,L11H3,user_lead_phrase,task_body,0.0,0.0
clean,11,L11H3,user_lead_phrase,assistant_prefix,0.0,0.0
clean,11,L11H3,function_body_anchor,system_preamble,0.9222113654833783,0.02634889618604035
