sample_id,component,variant,set,mass
codecontests_java_214,L16H4,clean_no_protocol,tools_payload,5.935020794822776e-07
codecontests_java_214,L16H4,clean_no_protocol,tool_call_tags,5.422757749329321e-05
codecontests_java_214,L16H4,clean_no_protocol,protocol_payload,0.00300861825235188
codecontests_java_214,L16H4,clean_no_protocol,prefix_16,0.06823386251926422
codecontests_java_214,L23H6,clean_no_protocol,user_block,0.0573444627225399
codecontests_java_214,L23H6,clean_no_protocol,tools_block,0.009717429988086224
codecontests_java_214,L23H6,clean_no_protocol,tools_payload,2.805610711220652e-05
codecontests_java_214,L23H6,clean_no_protocol,tool_call_tags,0.004963502753525972
codecontests_java_214,L23H6,clean_no_protocol,protocol_payload,0.001718524843454361
codecontests_java_214,L23H6,clean_no_protocol,prefix_16,0.4310868978500366
codecontests_java_214,L24H6,clean_no_protocol,user_block,0.18801525235176086
codecontests_java_214,L24H6,clean_no_protocol,tools_block,0.03227444738149643
codecontests_java_214,L24H6,clean_no_protocol,tools_payload,0.0008432879112660885
codecontests_java_214,L24H6,clean_no_protocol,tool_call_tags,0.3204691410064697
codecontests_java_214,L24H6,clean_no_protocol,protocol_payload,0.0034468870144337416
codecontests_java_214,L24H6,clean_no_protocol,prefix_16,0.3527316749095917
apps_python_215,L2H14,clean_full,user_block,0.21742549538612366
apps_python_215,L2H14,clean_full,tools_block,0.1738036423921585
apps_python_215,L2H14,clean_full,tools_payload,0.0014085682341828942
apps_python_215,L2H14,clean_full,tool_call_tags,0.00397295318543911
apps_python_215,L2H14,clean_full,protocol_payload,nan
apps_python_215,L2H14,clean_full,prefix_16,0.15999552607536316
apps_python_215,L21H12,clean_full,user_block,0.005709091201424599
apps_python_215,L21H12,clean_full,tools_block,0.07889159023761749
apps_python_215,L21H12,clean_full,tools_payload,0.008006262592971325
apps_python_215,L21H12,clean_full,tool_call_tags,0.024175874888896942
apps_python_215,L21H12,clean_full,protocol_payload,nan
apps_python_215,L21H12,clean_full,prefix_16,0.011532270349562168
apps_python_215,L16H4,clean_full,user_block,0.4581633508205414
apps_python_215,L16H4,clean_full,tools_block,0.03743383288383484
apps_python_215,L16H4,clean_full,tools_payload,9.714054840515018e-07
apps_python_215,L16H4,clean_full,tool_call_tags,0.00019961177895311266
apps_python_215,L16H4,clean_full,protocol_payload,nan
apps_python_215,L16H4,clean_full,prefix_16,0.1654457151889801
apps_python_215,L23H6,clean_full,user_block,0.03620335832238197
apps_python_215,L23H6,clean_full,tools_block,0.008233951404690742
apps_python_215,L23H6,clean_full,tools_payload,8.069881732808426e-05
apps_python_215,L23H6,clean_full,tool_call_tags,0.0029667350463569164
apps_python_215,L23H6,clean_full,protocol_payload,nan
apps_python_215,L23H6,clean_full,prefix_16,0.36590659618377686
apps_python_215,L24H6,clean_full,user_block,0.004261025693267584
apps_python_215,L24H6,clean_full,tools_block,0.0026995891239494085
apps_python_215,L24H6,clean_full,tools_payload,6.3020661400514655e-06
apps_python_215,L24H6,clean_full,tool_call_tags,0.9787135124206543
apps_python_215,L24H6,clean_full,protocol_payload,nan
apps_python_215,L24H6,clean_full,prefix_16,0.007743886671960354
apps_python_215,L2H14,corrupt_full,user_block,0.32816147804260254
apps_python_215,L2H14,corrupt_full,tools_block,0.15116746723651886
apps_python_215,L2H14,corrupt_full,tools_payload,0.0011895580682903528
apps_python_215,L2H14,corrupt_full,tool_call_tags,0.0034023993648588657
apps_python_215,L2H14,corrupt_full,protocol_payload,nan
apps_python_215,L2H14,corrupt_full,prefix_16,0.13786771893501282
apps_python_215,L21H12,corrupt_full,user_block,0.1259441077709198
apps_python_215,L21H12,corrupt_full,tools_block,0.283160924911499
apps_python_215,L21H12,corrupt_full,tools_payload,0.02570441924035549
apps_python_215,L21H12,corrupt_full,tool_call_tags,0.011458253487944603
apps_python_215,L21H12,corrupt_full,protocol_payload,nan
apps_python_215,L21H12,corrupt_full,prefix_16,0.18855050206184387
apps_python_215,L16H4,corrupt_full,user_block,0.5354244112968445
apps_python_215,L16H4,corrupt_full,tools_block,0.02120310254395008
apps_python_215,L16H4,corrupt_full,tools_payload,5.015281203668565e-07
apps_python_215,L16H4,corrupt_full,tool_call_tags,0.00020840934303123504
apps_python_215,L16H4,corrupt_full,protocol_payload,nan
apps_python_215,L16H4,corrupt_full,prefix_16,0.17054012417793274
apps_python_215,L23H6,corrupt_full,user_block,0.06692473590373993
apps_python_215,L23H6,corrupt_full,tools_block,0.014681649394333363
apps_python_215,L23H6,corrupt_full,tools_payload,6.745164137100801e-05
apps_python_215,L23H6,corrupt_full,tool_call_tags,0.005209354683756828
apps_python_215,L23H6,corrupt_full,protocol_payload,nan
apps_python_215,L23H6,corrupt_full,prefix_16,0.4752955138683319
apps_python_215,L24H6,corrupt_full,user_block,0.035298749804496765
apps_python_215,L24H6,corrupt_full,tools_block,0.028011802583932877
apps_python_215,L24H6,corrupt_full,tools_payload,0.0002746891987044364
apps_python_215,L24H6,corrupt_full,tool_call_tags,0.655261754989624
apps_python_215,L24H6,corrupt_full,protocol_payload,nan
apps_python_215,L24H6,corrupt_full,prefix_16,0.23904842138290405
apps_python_215,L2H14,clean_no_schema,user_block,0.23909544944763184
apps_python_215,L2H14,clean_no_schema,tools_block,0.0577094592154026
apps_python_215,L2H14,clean_no_schema,tools_payload,0.0018428212497383356
apps_python_215,L2H14,clean_no_schema,tool_call_tags,0.005022828001528978
apps_python_215,L2H14,clean_no_schema,protocol_payload,nan
apps_python_215,L2H14,clean_no_schema,prefix_16,0.1802082359790802
apps_python_215,L21H12,clean_no_schema,user_block,0.04190386086702347
apps_python_215,L21H12,clean_no_schema,tools_block,0.3339260220527649
apps_python_215,L21H12,clean_no_schema,tools_payload,0.057408642023801804
apps_python_215,L21H12,clean_no_schema,tool_call_tags,0.02046962082386017
apps_python_215,L21H12,clean_no_schema,protocol_payload,nan
apps_python_215,L21H12,clean_no_schema,prefix_16,0.12152238190174103
apps_python_215,L16H4,clean_no_schema,user_block,0.47658005356788635
apps_python_215,L16H4,clean_no_schema,tools_block,0.007945805788040161
apps_python_215,L16H4,clean_no_schema,tools_payload,1.1238971637794748e-05
apps_python_215,L16H4,clean_no_schema,tool_call_tags,0.00022308560437522829
apps_python_215,L16H4,clean_no_schema,protocol_payload,nan
apps_python_215,L16H4,clean_no_schema,prefix_16,0.1751093566417694
apps_python_215,L23H6,clean_no_schema,user_block,0.07754963636398315
apps_python_215,L23H6,clean_no_schema,tools_block,0.004981084726750851
apps_python_215,L23H6,clean_no_schema,tools_payload,4.80005910503678e-05
apps_python_215,L23H6,clean_no_schema,tool_call_tags,0.004745541140437126
apps_python_215,L23H6,clean_no_schema,protocol_payload,nan
apps_python_215,L23H6,clean_no_schema,prefix_16,0.36221715807914734
apps_python_215,L24H6,clean_no_schema,user_block,0.023349614813923836
apps_python_215,L24H6,clean_no_schema,tools_block,0.004121806006878614
apps_python_215,L24H6,clean_no_schema,tools_payload,0.0002719492476899177
apps_python_215,L24H6,clean_no_schema,tool_call_tags,0.8669558167457581
apps_python_215,L24H6,clean_no_schema,protocol_payload,nan
apps_python_215,L24H6,clean_no_schema,prefix_16,0.0836692675948143
apps_python_215,L2H14,clean_schema_mismatch,user_block,0.20946386456489563
apps_python_215,L2H14,clean_schema_mismatch,tools_block,0.18766580522060394
apps_python_215,L2H14,clean_schema_mismatch,tools_payload,0.0010933150770142674
apps_python_215,L2H14,clean_schema_mismatch,tool_call_tags,0.003803098341450095
apps_python_215,L2H14,clean_schema_mismatch,protocol_payload,nan
apps_python_215,L2H14,clean_schema_mismatch,prefix_16,0.14859870076179504
apps_python_215,L21H12,clean_schema_mismatch,user_block,0.06965719163417816
apps_python_215,L21H12,clean_schema_mismatch,tools_block,0.5526980757713318
apps_python_215,L21H12,clean_schema_mismatch,tools_payload,0.17234203219413757
apps_python_215,L21H12,clean_schema_mismatch,tool_call_tags,0.017696037888526917
apps_python_215,L21H12,clean_schema_mismatch,protocol_payload,nan
apps_python_215,L21H12,clean_schema_mismatch,prefix_16,0.14382994174957275
apps_python_215,L16H4,clean_schema_mismatch,user_block,0.5499876737594604
apps_python_215,L16H4,clean_schema_mismatch,tools_block,0.015031930059194565
apps_python_215,L16H4,clean_schema_mismatch,tools_payload,1.0680520290407003e-06
apps_python_215,L16H4,clean_schema_mismatch,tool_call_tags,0.00015359479584731162
apps_python_215,L16H4,clean_schema_mismatch,protocol_payload,nan
apps_python_215,L16H4,clean_schema_mismatch,prefix_16,0.15660323202610016
apps_python_215,L23H6,clean_schema_mismatch,user_block,0.0682254284620285
apps_python_215,L23H6,clean_schema_mismatch,tools_block,0.014253399334847927
apps_python_215,L23H6,clean_schema_mismatch,tools_payload,0.00014360436762217432
apps_python_215,L23H6,clean_schema_mismatch,tool_call_tags,0.008122919127345085
apps_python_215,L23H6,clean_schema_mismatch,protocol_payload,nan
apps_python_215,L23H6,clean_schema_mismatch,prefix_16,0.5126227140426636
apps_python_215,L24H6,clean_schema_mismatch,user_block,0.06595060229301453
apps_python_215,L24H6,clean_schema_mismatch,tools_block,0.033209189772605896
apps_python_215,L24H6,clean_schema_mismatch,tools_payload,0.0017505510477349162
apps_python_215,L24H6,clean_schema_mismatch,tool_call_tags,0.5560007691383362
apps_python_215,L24H6,clean_schema_mismatch,protocol_payload,nan
apps_python_215,L24H6,clean_schema_mismatch,prefix_16,0.2975296676158905
apps_python_215,L2H14,clean_no_protocol,user_block,0.20873410999774933
apps_python_215,L2H14,clean_no_protocol,tools_block,0.1861526519060135
apps_python_215,L2H14,clean_no_protocol,tools_payload,0.0012990596005693078
apps_python_215,L2H14,clean_no_protocol,tool_call_tags,0.00514485826715827
apps_python_215,L2H14,clean_no_protocol,protocol_payload,0.04608539491891861
apps_python_215,L2H14,clean_no_protocol,prefix_16,0.1635989397764206
apps_python_215,L21H12,clean_no_protocol,user_block,0.06666070222854614
apps_python_215,L21H12,clean_no_protocol,tools_block,0.23839257657527924
apps_python_215,L21H12,clean_no_protocol,tools_payload,0.04964318871498108
apps_python_215,L21H12,clean_no_protocol,tool_call_tags,0.061347369104623795
apps_python_215,L21H12,clean_no_protocol,protocol_payload,0.22382542490959167
apps_python_215,L21H12,clean_no_protocol,prefix_16,0.20898637175559998
apps_python_215,L16H4,clean_no_protocol,user_block,0.44765782356262207
apps_python_215,L16H4,clean_no_protocol,tools_block,0.02035965770483017
apps_python_215,L16H4,clean_no_protocol,tools_payload,5.368813162931474e-07
apps_python_215,L16H4,clean_no_protocol,tool_call_tags,1.9588653231039643e-05
apps_python_215,L16H4,clean_no_protocol,protocol_payload,0.0019264830043539405
apps_python_215,L16H4,clean_no_protocol,prefix_16,0.11923015862703323
apps_python_215,L23H6,clean_no_protocol,user_block,0.07163989543914795
apps_python_215,L23H6,clean_no_protocol,tools_block,0.01190801803022623
apps_python_215,L23H6,clean_no_protocol,tools_payload,2.4992932594614103e-05
apps_python_215,L23H6,clean_no_protocol,tool_call_tags,0.0017663412727415562
apps_python_215,L23H6,clean_no_protocol,protocol_payload,0.005919609218835831
apps_python_215,L23H6,clean_no_protocol,prefix_16,0.45549121499061584
apps_python_215,L24H6,clean_no_protocol,user_block,0.08730942010879517
apps_python_215,L24H6,clean_no_protocol,tools_block,0.012246033176779747
apps_python_215,L24H6,clean_no_protocol,tools_payload,0.0002313771692570299
apps_python_215,L24H6,clean_no_protocol,tool_call_tags,0.6161592602729797
apps_python_215,L24H6,clean_no_protocol,protocol_payload,0.0031457580626010895
apps_python_215,L24H6,clean_no_protocol,prefix_16,0.22636961936950684
codecontests_cpp_215,L2H14,clean_full,user_block,0.3757762908935547
codecontests_cpp_215,L2H14,clean_full,tools_block,0.12778538465499878
codecontests_cpp_215,L2H14,clean_full,tools_payload,0.0011254793498665094
codecontests_cpp_215,L2H14,clean_full,tool_call_tags,0.0028855176642537117
codecontests_cpp_215,L2H14,clean_full,protocol_payload,nan
codecontests_cpp_215,L2H14,clean_full,prefix_16,0.1292767971754074
codecontests_cpp_215,L21H12,clean_full,user_block,0.053875818848609924
codecontests_cpp_215,L21H12,clean_full,tools_block,0.2796957790851593
codecontests_cpp_215,L21H12,clean_full,tools_payload,0.025459477677941322
codecontests_cpp_215,L21H12,clean_full,tool_call_tags,0.02082776091992855
codecontests_cpp_215,L21H12,clean_full,protocol_payload,nan
codecontests_cpp_215,L21H12,clean_full,prefix_16,0.09915630519390106
codecontests_cpp_215,L16H4,clean_full,user_block,0.4695807993412018
codecontests_cpp_215,L16H4,clean_full,tools_block,0.019254138693213463
codecontests_cpp_215,L16H4,clean_full,tools_payload,8.339229111697932e-07
codecontests_cpp_215,L16H4,clean_full,tool_call_tags,0.00023607061302755028
codecontests_cpp_215,L16H4,clean_full,protocol_payload,nan
codecontests_cpp_215,L16H4,clean_full,prefix_16,0.11479154974222183
codecontests_cpp_215,L23H6,clean_full,user_block,0.039811909198760986
codecontests_cpp_215,L23H6,clean_full,tools_block,0.013766100630164146
codecontests_cpp_215,L23H6,clean_full,tools_payload,7.985437696333975e-05
codecontests_cpp_215,L23H6,clean_full,tool_call_tags,0.007229604758322239
codecontests_cpp_215,L23H6,clean_full,protocol_payload,nan
codecontests_cpp_215,L23H6,clean_full,prefix_16,0.3947433829307556
codecontests_cpp_215,L24H6,clean_full,user_block,0.02178211137652397
codecontests_cpp_215,L24H6,clean_full,tools_block,0.01396238710731268
codecontests_cpp_215,L24H6,clean_full,tools_payload,9.471132216276601e-05
codecontests_cpp_215,L24H6,clean_full,tool_call_tags,0.9033660292625427
codecontests_cpp_215,L24H6,clean_full,protocol_payload,nan
codecontests_cpp_215,L24H6,clean_full,prefix_16,0.042477793991565704
codecontests_cpp_215,L2H14,corrupt_full,user_block,0.38185933232307434
codecontests_cpp_215,L2H14,corrupt_full,tools_block,0.12768472731113434
codecontests_cpp_215,L2H14,corrupt_full,tools_payload,0.001129147014580667
codecontests_cpp_215,L2H14,corrupt_full,tool_call_tags,0.00280052050948143
codecontests_cpp_215,L2H14,corrupt_full,protocol_payload,nan
codecontests_cpp_215,L2H14,corrupt_full,prefix_16,0.12924806773662567
codecontests_cpp_215,L21H12,corrupt_full,user_block,0.09491020441055298
codecontests_cpp_215,L21H12,corrupt_full,tools_block,0.2997050881385803
codecontests_cpp_215,L21H12,corrupt_full,tools_payload,0.026390425860881805
codecontests_cpp_215,L21H12,corrupt_full,tool_call_tags,0.010545668192207813
codecontests_cpp_215,L21H12,corrupt_full,protocol_payload,nan
codecontests_cpp_215,L21H12,corrupt_full,prefix_16,0.199435293674469
codecontests_cpp_215,L16H4,corrupt_full,user_block,0.5120077729225159
codecontests_cpp_215,L16H4,corrupt_full,tools_block,0.02072405070066452
codecontests_cpp_215,L16H4,corrupt_full,tools_payload,1.12062309653993e-06
codecontests_cpp_215,L16H4,corrupt_full,tool_call_tags,0.00027134697302244604
codecontests_cpp_215,L16H4,corrupt_full,protocol_payload,nan
codecontests_cpp_215,L16H4,corrupt_full,prefix_16,0.10147612541913986
codecontests_cpp_215,L23H6,corrupt_full,user_block,0.050473008304834366
codecontests_cpp_215,L23H6,corrupt_full,tools_block,0.015451986342668533
codecontests_cpp_215,L23H6,corrupt_full,tools_payload,5.759629129897803e-05
codecontests_cpp_215,L23H6,corrupt_full,tool_call_tags,0.0075197843834757805
codecontests_cpp_215,L23H6,corrupt_full,protocol_payload,nan
codecontests_cpp_215,L23H6,corrupt_full,prefix_16,0.47812819480895996
codecontests_cpp_215,L24H6,corrupt_full,user_block,0.0509427934885025
codecontests_cpp_215,L24H6,corrupt_full,tools_block,0.03560736030340195
codecontests_cpp_215,L24H6,corrupt_full,tools_payload,0.00039197533624246716
codecontests_cpp_215,L24H6,corrupt_full,tool_call_tags,0.6568855047225952
codecontests_cpp_215,L24H6,corrupt_full,protocol_payload,nan
codecontests_cpp_215,L24H6,corrupt_full,prefix_16,0.21152395009994507
codecontests_cpp_215,L2H14,clean_no_schema,user_block,0.4013652205467224
codecontests_cpp_215,L2H14,clean_no_schema,tools_block,0.04106142371892929
codecontests_cpp_215,L2H14,clean_no_schema,tools_payload,0.0011360475327819586
codecontests_cpp_215,L2H14,clean_no_schema,tool_call_tags,0.003468980547040701
codecontests_cpp_215,L2H14,clean_no_schema,protocol_payload,nan
codecontests_cpp_215,L2H14,clean_no_schema,prefix_16,0.1461593210697174
codecontests_cpp_215,L21H12,clean_no_schema,user_block,0.1050841435790062
codecontests_cpp_215,L21H12,clean_no_schema,tools_block,0.20003165304660797
codecontests_cpp_215,L21H12,clean_no_schema,tools_payload,0.022428983822464943
codecontests_cpp_215,L21H12,clean_no_schema,tool_call_tags,0.010059229098260403
codecontests_cpp_215,L21H12,clean_no_schema,protocol_payload,nan
codecontests_cpp_215,L21H12,clean_no_schema,prefix_16,0.18900717794895172
codecontests_cpp_215,L16H4,clean_no_schema,user_block,0.49234500527381897
codecontests_cpp_215,L16H4,clean_no_schema,tools_block,0.0045991335064172745
codecontests_cpp_215,L16H4,clean_no_schema,tools_payload,5.015808255848242e-06
codecontests_cpp_215,L16H4,clean_no_schema,tool_call_tags,0.00021782219118904322
codecontests_cpp_215,L16H4,clean_no_schema,protocol_payload,nan
codecontests_cpp_215,L16H4,clean_no_schema,prefix_16,0.09802495688199997
codecontests_cpp_215,L23H6,clean_no_schema,user_block,0.07036095857620239
codecontests_cpp_215,L23H6,clean_no_schema,tools_block,0.007998072542250156
codecontests_cpp_215,L23H6,clean_no_schema,tools_payload,2.9434371754177846e-05
codecontests_cpp_215,L23H6,clean_no_schema,tool_call_tags,0.005450524389743805
codecontests_cpp_215,L23H6,clean_no_schema,protocol_payload,nan
codecontests_cpp_215,L23H6,clean_no_schema,prefix_16,0.3983268141746521
codecontests_cpp_215,L24H6,clean_no_schema,user_block,0.08224724233150482
codecontests_cpp_215,L24H6,clean_no_schema,tools_block,0.009098818525671959
codecontests_cpp_215,L24H6,clean_no_schema,tools_payload,0.0008128067711368203
codecontests_cpp_215,L24H6,clean_no_schema,tool_call_tags,0.572228193283081
codecontests_cpp_215,L24H6,clean_no_schema,protocol_payload,nan
codecontests_cpp_215,L24H6,clean_no_schema,prefix_16,0.2699316143989563
codecontests_cpp_215,L2H14,clean_schema_mismatch,user_block,0.3659419119358063
codecontests_cpp_215,L2H14,clean_schema_mismatch,tools_block,0.13688410818576813
codecontests_cpp_215,L2H14,clean_schema_mismatch,tools_payload,0.0010123802348971367
codecontests_cpp_215,L2H14,clean_schema_mismatch,tool_call_tags,0.0028090854175388813
codecontests_cpp_215,L2H14,clean_schema_mismatch,protocol_payload,nan
codecontests_cpp_215,L2H14,clean_schema_mismatch,prefix_16,0.12585705518722534
codecontests_cpp_215,L21H12,clean_schema_mismatch,user_block,0.21957188844680786
codecontests_cpp_215,L21H12,clean_schema_mismatch,tools_block,0.28668853640556335
codecontests_cpp_215,L21H12,clean_schema_mismatch,tools_payload,0.022590430453419685
codecontests_cpp_215,L21H12,clean_schema_mismatch,tool_call_tags,0.018495719879865646
codecontests_cpp_215,L21H12,clean_schema_mismatch,protocol_payload,nan
codecontests_cpp_215,L21H12,clean_schema_mismatch,prefix_16,0.17503850162029266
codecontests_cpp_215,L16H4,clean_schema_mismatch,user_block,0.5389965772628784
codecontests_cpp_215,L16H4,clean_schema_mismatch,tools_block,0.018521126359701157
codecontests_cpp_215,L16H4,clean_schema_mismatch,tools_payload,2.2172205262904754e-06
codecontests_cpp_215,L16H4,clean_schema_mismatch,tool_call_tags,0.0002381837839493528
codecontests_cpp_215,L16H4,clean_schema_mismatch,protocol_payload,nan
codecontests_cpp_215,L16H4,clean_schema_mismatch,prefix_16,0.10070604830980301
codecontests_cpp_215,L23H6,clean_schema_mismatch,user_block,0.04415552690625191
codecontests_cpp_215,L23H6,clean_schema_mismatch,tools_block,0.012022466398775578
codecontests_cpp_215,L23H6,clean_schema_mismatch,tools_payload,6.2509898270946e-05
codecontests_cpp_215,L23H6,clean_schema_mismatch,tool_call_tags,0.005191639065742493
codecontests_cpp_215,L23H6,clean_schema_mismatch,protocol_payload,nan
codecontests_cpp_215,L23H6,clean_schema_mismatch,prefix_16,0.3968041241168976
codecontests_cpp_215,L24H6,clean_schema_mismatch,user_block,0.07854682952165604
codecontests_cpp_215,L24H6,clean_schema_mismatch,tools_block,0.043038200587034225
codecontests_cpp_215,L24H6,clean_schema_mismatch,tools_payload,0.0006770793697796762
codecontests_cpp_215,L24H6,clean_schema_mismatch,tool_call_tags,0.5443318486213684
codecontests_cpp_215,L24H6,clean_schema_mismatch,protocol_payload,nan
codecontests_cpp_215,L24H6,clean_schema_mismatch,prefix_16,0.28845494985580444
codecontests_cpp_215,L2H14,clean_no_protocol,user_block,0.35732826590538025
codecontests_cpp_215,L2H14,clean_no_protocol,tools_block,0.13367770612239838
codecontests_cpp_215,L2H14,clean_no_protocol,tools_payload,0.0011313329450786114
codecontests_cpp_215,L2H14,clean_no_protocol,tool_call_tags,0.0024676253087818623
codecontests_cpp_215,L2H14,clean_no_protocol,protocol_payload,0.0330425389111042
codecontests_cpp_215,L2H14,clean_no_protocol,prefix_16,0.1370018571615219
codecontests_cpp_215,L21H12,clean_no_protocol,user_block,0.15115274488925934
codecontests_cpp_215,L21H12,clean_no_protocol,tools_block,0.287518173456192
codecontests_cpp_215,L21H12,clean_no_protocol,tools_payload,0.05520132929086685
codecontests_cpp_215,L21H12,clean_no_protocol,tool_call_tags,0.05101253464818001
codecontests_cpp_215,L21H12,clean_no_protocol,protocol_payload,0.1412331759929657
codecontests_cpp_215,L21H12,clean_no_protocol,prefix_16,0.1535382866859436
codecontests_cpp_215,L16H4,clean_no_protocol,user_block,0.5316764116287231
codecontests_cpp_215,L16H4,clean_no_protocol,tools_block,0.013464902527630329
codecontests_cpp_215,L16H4,clean_no_protocol,tools_payload,7.871495881772717e-07
codecontests_cpp_215,L16H4,clean_no_protocol,tool_call_tags,2.1896679754718207e-05
codecontests_cpp_215,L16H4,clean_no_protocol,protocol_payload,0.0015904768370091915
codecontests_cpp_215,L16H4,clean_no_protocol,prefix_16,0.06490319967269897
codecontests_cpp_215,L23H6,clean_no_protocol,user_block,0.032781556248664856
codecontests_cpp_215,L23H6,clean_no_protocol,tools_block,0.007357467897236347
codecontests_cpp_215,L23H6,clean_no_protocol,tools_payload,4.942604209645651e-05
codecontests_cpp_215,L23H6,clean_no_protocol,tool_call_tags,0.0009585671941749752
codecontests_cpp_215,L23H6,clean_no_protocol,protocol_payload,0.002019283128902316
codecontests_cpp_215,L23H6,clean_no_protocol,prefix_16,0.42032501101493835
codecontests_cpp_215,L24H6,clean_no_protocol,user_block,0.18133065104484558
codecontests_cpp_215,L24H6,clean_no_protocol,tools_block,0.03816930949687958
codecontests_cpp_215,L24H6,clean_no_protocol,tools_payload,0.0017411179142072797
codecontests_cpp_215,L24H6,clean_no_protocol,tool_call_tags,0.36562925577163696
codecontests_cpp_215,L24H6,clean_no_protocol,protocol_payload,0.005149872042238712
codecontests_cpp_215,L24H6,clean_no_protocol,prefix_16,0.30024421215057373
codecontests_java_215,L2H14,clean_full,user_block,0.29669392108917236
codecontests_java_215,L2H14,clean_full,tools_block,0.15175986289978027
codecontests_java_215,L2H14,clean_full,tools_payload,0.001195361721329391
codecontests_java_215,L2H14,clean_full,tool_call_tags,0.0031540459021925926
codecontests_java_215,L2H14,clean_full,protocol_payload,nan
codecontests_java_215,L2H14,clean_full,prefix_16,0.14343109726905823
codecontests_java_215,L21H12,clean_full,user_block,0.05992332100868225
codecontests_java_215,L21H12,clean_full,tools_block,0.2141110897064209
codecontests_java_215,L21H12,clean_full,tools_payload,0.016220154240727425
codecontests_java_215,L21H12,clean_full,tool_call_tags,0.009442419745028019
codecontests_java_215,L21H12,clean_full,protocol_payload,nan
codecontests_java_215,L21H12,clean_full,prefix_16,0.09899168461561203
codecontests_java_215,L16H4,clean_full,user_block,0.4307524561882019
codecontests_java_215,L16H4,clean_full,tools_block,0.021307582035660744
codecontests_java_215,L16H4,clean_full,tools_payload,1.1848482017740025e-06
codecontests_java_215,L16H4,clean_full,tool_call_tags,0.00011078792158514261
codecontests_java_215,L16H4,clean_full,protocol_payload,nan
codecontests_java_215,L16H4,clean_full,prefix_16,0.10665024071931839
codecontests_java_215,L23H6,clean_full,user_block,0.07668575644493103
codecontests_java_215,L23H6,clean_full,tools_block,0.02317318134009838
codecontests_java_215,L23H6,clean_full,tools_payload,5.413393228081986e-05
codecontests_java_215,L23H6,clean_full,tool_call_tags,0.004240545444190502
codecontests_java_215,L23H6,clean_full,protocol_payload,nan
codecontests_java_215,L23H6,clean_full,prefix_16,0.4203208386898041
codecontests_java_215,L24H6,clean_full,user_block,0.036024145781993866
codecontests_java_215,L24H6,clean_full,tools_block,0.013734966516494751
codecontests_java_215,L24H6,clean_full,tools_payload,9.919871808961034e-05
codecontests_java_215,L24H6,clean_full,tool_call_tags,0.8750351667404175
codecontests_java_215,L24H6,clean_full,protocol_payload,nan
codecontests_java_215,L24H6,clean_full,prefix_16,0.051743607968091965
codecontests_java_215,L2H14,corrupt_full,user_block,0.36926746368408203
codecontests_java_215,L2H14,corrupt_full,tools_block,0.14035357534885406
codecontests_java_215,L2H14,corrupt_full,tools_payload,0.0010624739807099104
codecontests_java_215,L2H14,corrupt_full,tool_call_tags,0.002870978321880102
codecontests_java_215,L2H14,corrupt_full,protocol_payload,nan
codecontests_java_215,L2H14,corrupt_full,prefix_16,0.1261298954486847
codecontests_java_215,L21H12,corrupt_full,user_block,0.17821179330348969
codecontests_java_215,L21H12,corrupt_full,tools_block,0.2517335116863251
codecontests_java_215,L21H12,corrupt_full,tools_payload,0.017718560993671417
codecontests_java_215,L21H12,corrupt_full,tool_call_tags,0.009197225794196129
codecontests_java_215,L21H12,corrupt_full,protocol_payload,nan
codecontests_java_215,L21H12,corrupt_full,prefix_16,0.184772789478302
codecontests_java_215,L16H4,corrupt_full,user_block,0.5696207284927368
codecontests_java_215,L16H4,corrupt_full,tools_block,0.015139959752559662
codecontests_java_215,L16H4,corrupt_full,tools_payload,1.3191648804422584e-06
codecontests_java_215,L16H4,corrupt_full,tool_call_tags,0.00012648783740587533
codecontests_java_215,L16H4,corrupt_full,protocol_payload,nan
codecontests_java_215,L16H4,corrupt_full,prefix_16,0.09225110709667206
codecontests_java_215,L23H6,corrupt_full,user_block,0.06972415745258331
codecontests_java_215,L23H6,corrupt_full,tools_block,0.01734216883778572
codecontests_java_215,L23H6,corrupt_full,tools_payload,5.4464693675981835e-05
codecontests_java_215,L23H6,corrupt_full,tool_call_tags,0.0028200065717101097
codecontests_java_215,L23H6,corrupt_full,protocol_payload,nan
codecontests_java_215,L23H6,corrupt_full,prefix_16,0.46362724900245667
codecontests_java_215,L24H6,corrupt_full,user_block,0.09060632437467575
codecontests_java_215,L24H6,corrupt_full,tools_block,0.037809036672115326
codecontests_java_215,L24H6,corrupt_full,tools_payload,0.0006835091626271605
codecontests_java_215,L24H6,corrupt_full,tool_call_tags,0.469687819480896
codecontests_java_215,L24H6,corrupt_full,protocol_payload,nan
codecontests_java_215,L24H6,corrupt_full,prefix_16,0.3583463132381439
codecontests_java_215,L2H14,clean_no_schema,user_block,0.32470619678497314
codecontests_java_215,L2H14,clean_no_schema,tools_block,0.050409186631441116
codecontests_java_215,L2H14,clean_no_schema,tools_payload,0.0016892518615350127
codecontests_java_215,L2H14,clean_no_schema,tool_call_tags,0.0038041791412979364
codecontests_java_215,L2H14,clean_no_schema,protocol_payload,nan
codecontests_java_215,L2H14,clean_no_schema,prefix_16,0.18160226941108704
codecontests_java_215,L21H12,clean_no_schema,user_block,0.10200608521699905
codecontests_java_215,L21H12,clean_no_schema,tools_block,0.1814476102590561
codecontests_java_215,L21H12,clean_no_schema,tools_payload,0.019888827577233315
