sample_id,sample_rank,q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
codecontests_java_7,17,,tool_tag_reader,1,0.43373493975903615,0.1927710843373494,0.9759036144578314,0.9759036144578314,0.0,0.0,10.375
codecontests_java_7,17,,format_router,4,0.7831325301204819,0.5060240963855421,0.9036144578313253,0.8433734939759037,0.07228915662650603,0.1325301204819277,10.375
codecontests_java_7,17,,primary_writer_mlp,4,0.8795180722891566,0.7469879518072289,0.8795180722891566,0.7590361445783133,0.09638554216867479,0.2168674698795181,10.375
codecontests_java_7,17,,support_mlp,1,0.30120481927710846,0.1566265060240964,0.9759036144578314,0.9759036144578314,0.0,0.0,10.375
codecontests_java_7,17,,all_heads,5,0.8072289156626506,0.6867469879518072,0.891566265060241,0.7710843373493976,0.08433734939759041,0.20481927710843373,10.375
codecontests_java_7,17,,all_mlps,5,0.891566265060241,0.7710843373493976,0.8072289156626506,0.6867469879518072,0.1686746987951807,0.28915662650602414,10.375
apps_python_8,18,,full_core,10,0.9245283018867925,0.9622641509433962,nan,nan,0.0,0.0,6.625
apps_python_8,18,,tool_tag_reader,1,0.24528301886792453,0.11320754716981132,0.9245283018867925,0.9245283018867925,0.0,0.037735849056603765,6.625
apps_python_8,18,,format_router,4,0.7358490566037735,0.5849056603773585,0.8113207547169812,0.7547169811320755,0.1132075471698113,0.2075471698113207,6.625
apps_python_8,18,,primary_writer_mlp,4,0.7358490566037735,0.6981132075471698,0.7547169811320755,0.7169811320754716,0.16981132075471694,0.24528301886792458,6.625
apps_python_8,18,,support_mlp,1,0.05660377358490566,-0.018867924528301886,0.9245283018867925,0.9433962264150944,0.0,0.018867924528301883,6.625
apps_python_8,18,,all_heads,5,0.7547169811320755,0.7169811320754716,0.7924528301886793,0.6981132075471698,0.13207547169811318,0.26415094339622647,6.625
apps_python_8,18,,all_mlps,5,0.7924528301886793,0.6981132075471698,0.7547169811320755,0.7169811320754716,0.16981132075471694,0.24528301886792458,6.625
apps_python_9,19,,full_core,10,0.9259259259259259,0.9629629629629629,nan,nan,0.0,0.0,6.75
apps_python_9,19,,tool_tag_reader,1,0.2777777777777778,0.16666666666666666,0.9259259259259259,0.9259259259259259,0.0,0.03703703703703698,6.75
apps_python_9,19,,format_router,4,0.6666666666666666,0.5,0.8148148148148148,0.8518518518518519,0.11111111111111116,0.11111111111111105,6.75
apps_python_9,19,,primary_writer_mlp,4,0.7962962962962963,0.7592592592592593,0.7407407407407407,0.6481481481481481,0.18518518518518523,0.31481481481481477,6.75
apps_python_9,19,,support_mlp,1,0.07407407407407407,0.05555555555555555,0.9259259259259259,0.9814814814814815,0.0,-0.0185185185185186,6.75
apps_python_9,19,,all_heads,5,0.7222222222222222,0.6481481481481481,0.8148148148148148,0.7777777777777778,0.11111111111111116,0.18518518518518512,6.75
apps_python_9,19,,all_mlps,5,0.8148148148148148,0.7777777777777778,0.7222222222222222,0.6481481481481481,0.20370370370370372,0.31481481481481477,6.75
codecontests_cpp_9,20,,full_core,10,1.0178571428571428,1.0,nan,nan,0.0,0.0,7.0
codecontests_cpp_9,20,,tool_tag_reader,1,0.2857142857142857,0.16071428571428573,1.0178571428571428,1.0357142857142858,0.0,-0.03571428571428581,7.0
codecontests_cpp_9,20,,format_router,4,0.8214285714285714,0.7857142857142857,0.9107142857142857,0.875,0.1071428571428571,0.125,7.0
codecontests_cpp_9,20,,primary_writer_mlp,4,0.9464285714285714,0.875,0.7678571428571429,0.6071428571428571,0.2499999999999999,0.3928571428571429,7.0
codecontests_cpp_9,20,,support_mlp,1,-0.17857142857142858,-0.23214285714285715,1.0535714285714286,1.0357142857142858,-0.03571428571428581,-0.03571428571428581,7.0
codecontests_cpp_9,20,,all_heads,5,0.8392857142857143,0.8214285714285714,0.8928571428571429,0.8035714285714286,0.12499999999999989,0.1964285714285714,7.0
codecontests_cpp_9,20,,all_mlps,5,0.8928571428571429,0.8035714285714286,0.8392857142857143,0.8214285714285714,0.1785714285714285,0.1785714285714286,7.0
codecontests_java_9,21,,full_core,10,0.9298245614035088,0.9122807017543859,nan,nan,0.0,0.0,14.25
codecontests_java_9,21,,tool_tag_reader,1,0.37719298245614036,0.15789473684210525,0.9210526315789473,0.8947368421052632,0.00877192982456143,0.01754385964912275,14.25
codecontests_java_9,21,,format_router,4,0.7105263157894737,0.4649122807017544,0.8421052631578947,0.7982456140350878,0.08771929824561409,0.11403508771929816,14.25
codecontests_java_9,21,,primary_writer_mlp,4,0.8157894736842105,0.6578947368421053,0.7719298245614035,0.6666666666666666,0.1578947368421053,0.24561403508771928,14.25
codecontests_java_9,21,,support_mlp,1,0.34210526315789475,0.10526315789473684,0.9385964912280702,0.9122807017543859,-0.00877192982456143,0.0,14.25
