sample_id,head,family,span,n_tokens,attn_mass_base,attn_density_base
codecontests_cpp_163,L23H6,no_tool,file_target,2,0.002969966735690832,0.001484983367845416
codecontests_cpp_163,L23H6,no_tool,tail_suffix,11,0.004302512854337692,0.00039113752427510917
codecontests_cpp_163,L23H6,no_tool,task_body,76,0.0325421504676342,0.00042818617657758296
codecontests_java_163,L20H5,tool,lead_phrase,2,0.0001387866650475189,6.939333252375945e-05
codecontests_java_163,L20H5,tool,function_body_anchor,2,0.09998343139886856,0.04999171569943428
codecontests_java_163,L20H5,tool,file_target,2,0.04830927774310112,0.02415463887155056
codecontests_java_163,L20H5,tool,tail_suffix,11,0.07043097168207169,0.006402815692126751
codecontests_java_163,L20H5,tool,task_body,65,0.08889246731996536,0.0013675764203071594
codecontests_java_163,L21H1,tool,lead_phrase,2,0.013849001377820969,0.006924500688910484
codecontests_java_163,L21H1,tool,function_body_anchor,2,0.012955860234797001,0.0064779301173985004
codecontests_java_163,L21H1,tool,file_target,2,0.020515084266662598,0.010257542133331299
codecontests_java_163,L21H1,tool,tail_suffix,11,0.023798290640115738,0.002163480967283249
codecontests_java_163,L21H1,tool,task_body,65,0.2556714117527008,0.003933406434953213
codecontests_java_163,L21H12,tool,lead_phrase,2,0.0007599910604767501,0.00037999553023837507
codecontests_java_163,L21H12,tool,function_body_anchor,2,0.0020407061092555523,0.0010203530546277761
codecontests_java_163,L21H12,tool,file_target,2,0.004055650904774666,0.002027825452387333
codecontests_java_163,L21H12,tool,tail_suffix,11,0.07164919376373291,0.006513562984764576
codecontests_java_163,L21H12,tool,task_body,65,0.04272729158401489,0.0006573429564014077
codecontests_java_163,L24H6,tool,lead_phrase,2,0.0014183453749865294,0.0007091726874932647
codecontests_java_163,L24H6,tool,function_body_anchor,2,0.0002503678551875055,0.00012518392759375274
codecontests_java_163,L24H6,tool,file_target,2,0.003981948364526033,0.0019909741822630167
codecontests_java_163,L24H6,tool,tail_suffix,11,0.001625353004783392,0.00014775936142541468
codecontests_java_163,L24H6,tool,task_body,65,0.024098673835396767,0.0003707488358486444
codecontests_java_163,L16H4,no_tool,lead_phrase,2,0.03225715830922127,0.016128579154610634
codecontests_java_163,L16H4,no_tool,function_body_anchor,2,0.01771201565861702,0.00885600782930851
codecontests_java_163,L16H4,no_tool,file_target,2,0.008858231827616692,0.004429115913808346
codecontests_java_163,L16H4,no_tool,tail_suffix,11,0.1224002093076706,0.011127292178571224
codecontests_java_163,L16H4,no_tool,task_body,65,0.28769299387931824,0.004426046274602413
codecontests_java_163,L23H6,no_tool,lead_phrase,2,0.0005423038965091109,0.00027115194825455546
codecontests_java_163,L23H6,no_tool,function_body_anchor,2,0.0001236122043337673,6.180610216688365e-05
codecontests_java_163,L23H6,no_tool,file_target,2,0.0001940023503266275,9.700117516331375e-05
codecontests_java_163,L23H6,no_tool,tail_suffix,11,0.005199565552175045,0.00047268776688724756
codecontests_java_163,L23H6,no_tool,task_body,65,0.022617558017373085,0.0003479624283500016
apps_python_164,L20H5,tool,lead_phrase,2,0.0002834710176102817,0.00014173550880514085
apps_python_164,L20H5,tool,function_body_anchor,2,0.05520785227417946,0.02760392613708973
apps_python_164,L20H5,tool,file_target,2,0.1222253367304802,0.0611126683652401
apps_python_164,L20H5,tool,tail_suffix,11,0.07061606645584106,0.006419642362743616
apps_python_164,L20H5,tool,task_body,79,0.06240015849471092,0.0007898753974586725
apps_python_164,L21H1,tool,lead_phrase,2,0.004682120867073536,0.002341060433536768
apps_python_164,L21H1,tool,function_body_anchor,2,0.007452580612152815,0.0037262903060764074
apps_python_164,L21H1,tool,file_target,2,0.006523775868117809,0.0032618879340589046
apps_python_164,L21H1,tool,tail_suffix,11,0.012379446998238564,0.001125404261983931
apps_python_164,L21H1,tool,task_body,79,0.07119908183813095,0.0009012541850097477
apps_python_164,L21H12,tool,lead_phrase,2,0.0015159520553424954,0.0007579760276712477
apps_python_164,L21H12,tool,function_body_anchor,2,0.0014522108249366283,0.0007261054124683142
apps_python_164,L21H12,tool,file_target,2,0.004676193930208683,0.0023380969651043415
apps_python_164,L21H12,tool,tail_suffix,11,0.027166634798049927,0.002469694009050727
apps_python_164,L21H12,tool,task_body,79,0.01360983494669199,0.00017227638454642147
apps_python_164,L24H6,tool,lead_phrase,2,0.0005360974464565516,0.0002680487232282758
apps_python_164,L24H6,tool,function_body_anchor,2,7.417817687382922e-05,3.708908843691461e-05
apps_python_164,L24H6,tool,file_target,2,0.0028015661519020796,0.0014007830759510398
apps_python_164,L24H6,tool,tail_suffix,11,0.0004058174672536552,3.689249570015818e-05
apps_python_164,L24H6,tool,task_body,79,0.004565265495330095,5.778816921520047e-05
apps_python_164,L16H4,no_tool,lead_phrase,2,0.020318958908319473,0.010159479454159737
apps_python_164,L16H4,no_tool,function_body_anchor,2,0.03532060608267784,0.01766030304133892
apps_python_164,L16H4,no_tool,file_target,2,0.008025748655200005,0.004012874327600002
apps_python_164,L16H4,no_tool,tail_suffix,11,0.15768328309059143,0.01433484349399805
apps_python_164,L16H4,no_tool,task_body,79,0.31436052918434143,0.003979247063398361
apps_python_164,L23H6,no_tool,lead_phrase,2,0.0002486240118741989,0.00012431200593709946
apps_python_164,L23H6,no_tool,function_body_anchor,2,0.00024948507780209184,0.00012474253890104592
apps_python_164,L23H6,no_tool,file_target,2,0.0004974475596100092,0.0002487237798050046
apps_python_164,L23H6,no_tool,tail_suffix,11,0.0055702608078718185,0.0005063873250037432
apps_python_164,L23H6,no_tool,task_body,79,0.032169926911592484,0.00040721427649259567
codecontests_cpp_165,L20H5,tool,lead_phrase,2,0.0004995641647838056,0.0002497820823919028
codecontests_cpp_165,L20H5,tool,function_body_anchor,2,0.09043173491954803,0.04521586745977402
codecontests_cpp_165,L20H5,tool,file_target,2,0.1453239917755127,0.07266199588775635
codecontests_cpp_165,L20H5,tool,tail_suffix,11,0.04622117802500725,0.0042019253596663475
codecontests_cpp_165,L20H5,tool,task_body,78,0.07001742720603943,0.0008976593380793929
codecontests_cpp_165,L21H1,tool,lead_phrase,2,0.01137147843837738,0.00568573921918869
codecontests_cpp_165,L21H1,tool,function_body_anchor,2,0.015035605058073997,0.007517802529036999
codecontests_cpp_165,L21H1,tool,file_target,2,0.00924817193299532,0.00462408596649766
codecontests_cpp_165,L21H1,tool,tail_suffix,11,0.026222363114356995,0.0023838512133806944
codecontests_cpp_165,L21H1,tool,task_body,78,0.26414957642555237,0.003386533120647073
codecontests_cpp_165,L21H12,tool,lead_phrase,2,0.0011689162347465754,0.0005844581173732877
codecontests_cpp_165,L21H12,tool,function_body_anchor,2,0.0017796719912439585,0.0008898359956219792
codecontests_cpp_165,L21H12,tool,file_target,2,0.0034035281278192997,0.0017017640639096498
codecontests_cpp_165,L21H12,tool,tail_suffix,11,0.041476134210824966,0.0037705576978623867
codecontests_cpp_165,L21H12,tool,task_body,78,0.04376273974776268,0.0005610607913695276
codecontests_cpp_165,L24H6,tool,lead_phrase,2,0.0008075926452875137,0.00040379632264375687
codecontests_cpp_165,L24H6,tool,function_body_anchor,2,0.0002166842168662697,0.00010834210843313485
codecontests_cpp_165,L24H6,tool,file_target,2,0.004461332224309444,0.002230666112154722
codecontests_cpp_165,L24H6,tool,tail_suffix,11,0.0006798913818784058,6.180830678204075e-05
codecontests_cpp_165,L24H6,tool,task_body,78,0.015301036648452282,0.00019616713689174503
codecontests_cpp_165,L16H4,no_tool,lead_phrase,2,0.00831365305930376,0.00415682652965188
codecontests_cpp_165,L16H4,no_tool,function_body_anchor,2,0.003418979700654745,0.0017094898503273726
codecontests_cpp_165,L16H4,no_tool,file_target,2,0.006149144843220711,0.0030745724216103554
codecontests_cpp_165,L16H4,no_tool,tail_suffix,11,0.11283354461193085,0.010257595218718052
codecontests_cpp_165,L16H4,no_tool,task_body,78,0.33751675486564636,0.0043271379545331
codecontests_cpp_165,L23H6,no_tool,lead_phrase,2,0.0007009100518189371,0.00035045502590946853
codecontests_cpp_165,L23H6,no_tool,function_body_anchor,2,0.0004550065496005118,0.0002275032748002559
codecontests_cpp_165,L23H6,no_tool,file_target,2,0.0019251431804150343,0.0009625715902075171
codecontests_cpp_165,L23H6,no_tool,tail_suffix,11,0.004864742513746023,0.0004422493220772594
codecontests_cpp_165,L23H6,no_tool,task_body,78,0.035327959805727005,0.00045292256982065737
codecontests_java_165,L20H5,tool,lead_phrase,2,0.0003048052894882858,0.0001524026447441429
codecontests_java_165,L20H5,tool,function_body_anchor,2,0.015466543845832348,0.007733271922916174
codecontests_java_165,L20H5,tool,file_target,2,0.05435309186577797,0.027176545932888985
codecontests_java_165,L20H5,tool,tail_suffix,11,0.062785804271698,0.005707800388336182
codecontests_java_165,L20H5,tool,task_body,73,0.08725681155920029,0.0011952987406402826
codecontests_java_165,L21H1,tool,lead_phrase,2,0.006774861365556717,0.0033874306827783585
codecontests_java_165,L21H1,tool,function_body_anchor,2,0.006242834031581879,0.0031214170157909393
codecontests_java_165,L21H1,tool,file_target,2,0.013751285150647163,0.006875642575323582
codecontests_java_165,L21H1,tool,tail_suffix,11,0.022774262353777885,0.0020703875925391912
codecontests_java_165,L21H1,tool,task_body,73,0.36069583892822266,0.00494103878736496
codecontests_java_165,L21H12,tool,lead_phrase,2,0.0004714239912573248,0.0002357119956286624
codecontests_java_165,L21H12,tool,function_body_anchor,2,0.0015436051180586219,0.0007718025590293109
codecontests_java_165,L21H12,tool,file_target,2,0.002443219069391489,0.0012216095346957445
codecontests_java_165,L21H12,tool,tail_suffix,11,0.04621969535946846,0.004201790317893028
codecontests_java_165,L21H12,tool,task_body,73,0.04191717505455017,0.0005742078647017479
codecontests_java_165,L24H6,tool,lead_phrase,2,0.002287687733769417,0.0011438438668847084
codecontests_java_165,L24H6,tool,function_body_anchor,2,0.00029026635456830263,0.00014513317728415132
codecontests_java_165,L24H6,tool,file_target,2,0.003116131294518709,0.0015580656472593546
codecontests_java_165,L24H6,tool,tail_suffix,11,0.0010423091007396579,9.475537081016228e-05
codecontests_java_165,L24H6,tool,task_body,73,0.029438141733407974,0.0004032622091472149
codecontests_java_165,L16H4,no_tool,lead_phrase,2,0.011756696738302708,0.005878348369151354
codecontests_java_165,L16H4,no_tool,function_body_anchor,2,0.019976694136857986,0.009988347068428993
codecontests_java_165,L16H4,no_tool,file_target,2,0.005325702019035816,0.002662851009517908
codecontests_java_165,L16H4,no_tool,tail_suffix,11,0.14057865738868713,0.01277987752109766
codecontests_java_165,L16H4,no_tool,task_body,73,0.3618893325328827,0.0049573881551623344
codecontests_java_165,L23H6,no_tool,lead_phrase,2,0.00010354086407460272,5.177043203730136e-05
codecontests_java_165,L23H6,no_tool,function_body_anchor,2,0.0007102292729541659,0.00035511463647708297
codecontests_java_165,L23H6,no_tool,file_target,2,0.0011914561036974192,0.0005957280518487096
codecontests_java_165,L23H6,no_tool,tail_suffix,11,0.006059491541236639,0.000550862867385149
codecontests_java_165,L23H6,no_tool,task_body,73,0.04811875522136688,0.000659161014482379
mbpp_python_165,L20H5,tool,lead_phrase,4,0.0005671282415278256,0.0001417820603819564
mbpp_python_165,L20H5,tool,function_body_anchor,2,0.08955471962690353,0.04477735981345177
mbpp_python_165,L20H5,tool,file_target,2,0.2533501386642456,0.1266750693321228
mbpp_python_165,L20H5,tool,tail_suffix,11,0.08567413687705994,0.007788558024913073
mbpp_python_165,L20H5,tool,task_body,44,0.0725012794137001,0.0016477563185617328
mbpp_python_165,L21H1,tool,lead_phrase,4,0.01383303850889206,0.003458259627223015
mbpp_python_165,L21H1,tool,function_body_anchor,2,0.005910353735089302,0.002955176867544651
mbpp_python_165,L21H1,tool,file_target,2,0.018373999744653702,0.009186999872326851
mbpp_python_165,L21H1,tool,tail_suffix,11,0.008522623218595982,0.0007747839554212987
mbpp_python_165,L21H1,tool,task_body,44,0.11403746902942657,0.0025917605962604284
mbpp_python_165,L21H12,tool,lead_phrase,4,0.0038765105418860912,0.0009691276354715228
mbpp_python_165,L21H12,tool,function_body_anchor,2,0.0042518386617302895,0.0021259193308651447
mbpp_python_165,L21H12,tool,file_target,2,0.012768611311912537,0.006384305655956268
mbpp_python_165,L21H12,tool,tail_suffix,11,0.050745561718940735,0.004613232798874378
mbpp_python_165,L21H12,tool,task_body,44,0.017407193779945374,0.00039561802987009287
mbpp_python_165,L24H6,tool,lead_phrase,4,0.009101548232138157,0.0022753870580345392
mbpp_python_165,L24H6,tool,function_body_anchor,2,0.00011165134492330253,5.5825672461651266e-05
mbpp_python_165,L24H6,tool,file_target,2,0.0017056211363524199,0.0008528105681762099
mbpp_python_165,L24H6,tool,tail_suffix,11,0.00033519428689032793,3.0472207072307356e-05
mbpp_python_165,L24H6,tool,task_body,44,0.00530731538310647,0.00012062080350005999
mbpp_python_165,L16H4,no_tool,lead_phrase,4,0.003245079889893532,0.000811269972473383
mbpp_python_165,L16H4,no_tool,function_body_anchor,2,0.007988416589796543,0.0039942082948982716
mbpp_python_165,L16H4,no_tool,file_target,2,0.003568685846403241,0.0017843429232016206
mbpp_python_165,L16H4,no_tool,tail_suffix,11,0.08663003891706467,0.007875458337366581
mbpp_python_165,L16H4,no_tool,task_body,44,0.2869510352611542,0.006521614268422127
mbpp_python_165,L23H6,no_tool,lead_phrase,4,0.0005064636934548616,0.0001266159233637154
mbpp_python_165,L23H6,no_tool,function_body_anchor,2,0.00040567616815678775,0.00020283808407839388
mbpp_python_165,L23H6,no_tool,file_target,2,0.0009147678501904011,0.00045738392509520054
mbpp_python_165,L23H6,no_tool,tail_suffix,11,0.002782963216304779,0.00025299665867350996
mbpp_python_165,L23H6,no_tool,task_body,44,0.028908241540193558,0.0006570054683834314
apps_python_166,L20H5,tool,lead_phrase,4,0.0004353659169282764,0.0001088414792320691
apps_python_166,L20H5,tool,function_body_anchor,2,0.09935984015464783,0.049679920077323914
apps_python_166,L20H5,tool,file_target,2,0.1873544156551361,0.09367720782756805
apps_python_166,L20H5,tool,tail_suffix,11,0.07648646831512451,0.0069533153437078
apps_python_166,L20H5,tool,task_body,50,0.06344834715127945,0.0012689669383689761
apps_python_166,L21H1,tool,lead_phrase,4,0.011626437306404114,0.0029066093266010284
apps_python_166,L21H1,tool,function_body_anchor,2,0.007171951234340668,0.003585975617170334
apps_python_166,L21H1,tool,file_target,2,0.013690687716007233,0.006845343858003616
apps_python_166,L21H1,tool,tail_suffix,11,0.011304087936878204,0.0010276443790644407
apps_python_166,L21H1,tool,task_body,50,0.10284227877855301,0.0020568454638123512
apps_python_166,L21H12,tool,lead_phrase,4,0.002835645107552409,0.0007089112768881023
apps_python_166,L21H12,tool,function_body_anchor,2,0.0059968251734972,0.0029984125867486
apps_python_166,L21H12,tool,file_target,2,0.015586810186505318,0.007793405093252659
apps_python_166,L21H12,tool,tail_suffix,11,0.051218293607234955,0.0046562086790800095
apps_python_166,L21H12,tool,task_body,50,0.014704233035445213,0.00029408466070890427
apps_python_166,L24H6,tool,lead_phrase,4,0.004540340043604374,0.0011350850109010935
apps_python_166,L24H6,tool,function_body_anchor,2,0.00011907832231372595,5.9539161156862974e-05
apps_python_166,L24H6,tool,file_target,2,0.002023492008447647,0.0010117460042238235
apps_python_166,L24H6,tool,tail_suffix,11,0.00036221640766598284,3.292876499472186e-05
apps_python_166,L24H6,tool,task_body,50,0.006181702949106693,0.0001236340613104403
apps_python_166,L16H4,no_tool,lead_phrase,4,0.0023325844667851925,0.0005831461166962981
apps_python_166,L16H4,no_tool,function_body_anchor,2,0.013185695745050907,0.006592847872525454
apps_python_166,L16H4,no_tool,file_target,2,0.0052647371776402,0.0026323685888201
apps_python_166,L16H4,no_tool,tail_suffix,11,0.11692700535058975,0.010629727505147457
apps_python_166,L16H4,no_tool,task_body,50,0.29192253947257996,0.005838450975716114
apps_python_166,L23H6,no_tool,lead_phrase,4,0.0010231841588392854,0.00025579603970982134
apps_python_166,L23H6,no_tool,function_body_anchor,2,0.0015327787259593606,0.0007663893629796803
apps_python_166,L23H6,no_tool,file_target,2,0.0009788450552150607,0.0004894225276075304
apps_python_166,L23H6,no_tool,tail_suffix,11,0.0034353339578956366,0.00031230307649821043
apps_python_166,L23H6,no_tool,task_body,50,0.03585454076528549,0.0007170907920226455
codecontests_java_166,L20H5,tool,lead_phrase,2,0.0004585926653817296,0.0002292963326908648
codecontests_java_166,L20H5,tool,function_body_anchor,2,0.05664200335741043,0.028321001678705215
codecontests_java_166,L20H5,tool,file_target,2,0.06843498349189758,0.03421749174594879
codecontests_java_166,L20H5,tool,tail_suffix,11,0.06773064285516739,0.006157331168651581
codecontests_java_166,L20H5,tool,task_body,86,0.09669248759746552,0.0011243312619626522
codecontests_java_166,L21H1,tool,lead_phrase,2,0.005367602687329054,0.002683801343664527
codecontests_java_166,L21H1,tool,function_body_anchor,2,0.007951612584292889,0.003975806292146444
codecontests_java_166,L21H1,tool,file_target,2,0.015933416783809662,0.007966708391904831
codecontests_java_166,L21H1,tool,tail_suffix,11,0.021978551521897316,0.0019980501383543015
codecontests_java_166,L21H1,tool,task_body,86,0.2911791503429413,0.0033858041279017925
codecontests_java_166,L21H12,tool,lead_phrase,2,0.0010854273568838835,0.0005427136784419417
codecontests_java_166,L21H12,tool,function_body_anchor,2,0.0028127178084105253,0.0014063589042052627
codecontests_java_166,L21H12,tool,file_target,2,0.0033856709487736225,0.0016928354743868113
codecontests_java_166,L21H12,tool,tail_suffix,11,0.0549987256526947,0.004999883938580751
codecontests_java_166,L21H12,tool,task_body,86,0.036039628088474274,0.000419065443566069
codecontests_java_166,L24H6,tool,lead_phrase,2,0.004814687184989452,0.002407343592494726
codecontests_java_166,L24H6,tool,function_body_anchor,2,0.00034415812115184963,0.00017207906057592481
codecontests_java_166,L24H6,tool,file_target,2,0.0042999605648219585,0.0021499802824109793
codecontests_java_166,L24H6,tool,tail_suffix,11,0.0011460058158263564,0.0001041823488776572
codecontests_java_166,L24H6,tool,task_body,86,0.019960394129157066,0.00023209760547615588
codecontests_java_166,L16H4,no_tool,lead_phrase,2,0.01564870774745941,0.007824353873729706
codecontests_java_166,L16H4,no_tool,function_body_anchor,2,0.009176102466881275,0.004588051233440638
codecontests_java_166,L16H4,no_tool,file_target,2,0.0076117063872516155,0.0038058531936258078
codecontests_java_166,L16H4,no_tool,tail_suffix,11,0.058318302035331726,0.005301663652062416
codecontests_java_166,L16H4,no_tool,task_body,86,0.41804370284080505,0.004860973451286554
codecontests_java_166,L23H6,no_tool,lead_phrase,2,0.00027357740327715874,0.00013678870163857937
codecontests_java_166,L23H6,no_tool,function_body_anchor,2,0.00048170110676437616,0.00024085055338218808
codecontests_java_166,L23H6,no_tool,file_target,2,0.002111236797645688,0.001055618398822844
codecontests_java_166,L23H6,no_tool,tail_suffix,11,0.006275651510804892,0.0005705137737095356
codecontests_java_166,L23H6,no_tool,task_body,86,0.036398746073246,0.0004232412320561707
apps_python_167,L20H5,tool,lead_phrase,4,0.00032558164093643427,8.139541023410857e-05
apps_python_167,L20H5,tool,function_body_anchor,2,0.13481146097183228,0.06740573048591614
apps_python_167,L20H5,tool,file_target,2,0.20360207557678223,0.10180103778839111
apps_python_167,L20H5,tool,tail_suffix,11,0.07179584354162216,0.0065268948674201965
apps_python_167,L20H5,tool,task_body,65,0.07448027282953262,0.0011458504013717175
apps_python_167,L21H1,tool,lead_phrase,4,0.009420894086360931,0.002355223521590233
apps_python_167,L21H1,tool,function_body_anchor,2,0.006920623127371073,0.0034603115636855364
apps_python_167,L21H1,tool,file_target,2,0.020857416093349457,0.010428708046674728
apps_python_167,L21H1,tool,tail_suffix,11,0.008637338876724243,0.0007852126145735383
apps_python_167,L21H1,tool,task_body,65,0.13339686393737793,0.002052259398624301
apps_python_167,L21H12,tool,lead_phrase,4,0.001980019733309746,0.0004950049333274364
apps_python_167,L21H12,tool,function_body_anchor,2,0.0034033344127237797,0.0017016672063618898
apps_python_167,L21H12,tool,file_target,2,0.013349698856472969,0.0066748494282364845
apps_python_167,L21H12,tool,tail_suffix,11,0.03534608706831932,0.0032132805790752172
apps_python_167,L21H12,tool,task_body,65,0.016704194247722626,0.00025698760873638093
apps_python_167,L24H6,tool,lead_phrase,4,0.006729476619511843,0.0016823691548779607
apps_python_167,L24H6,tool,function_body_anchor,2,0.0001119915978051722,5.59957989025861e-05
apps_python_167,L24H6,tool,file_target,2,0.002130648586899042,0.001065324293449521
apps_python_167,L24H6,tool,tail_suffix,11,0.0002793277963064611,2.5393435862497427e-05
apps_python_167,L24H6,tool,task_body,65,0.0045069316402077675,6.933740951353684e-05
apps_python_167,L16H4,no_tool,lead_phrase,4,0.014219331555068493,0.0035548328887671232
apps_python_167,L16H4,no_tool,function_body_anchor,2,0.027782239019870758,0.013891119509935379
apps_python_167,L16H4,no_tool,file_target,2,0.012380637228488922,0.006190318614244461
apps_python_167,L16H4,no_tool,tail_suffix,11,0.08809583634138107,0.008008711971342564
apps_python_167,L16H4,no_tool,task_body,65,0.2831586003303528,0.004356286022812128
apps_python_167,L23H6,no_tool,lead_phrase,4,0.00032900235964916646,8.225058991229162e-05
apps_python_167,L23H6,no_tool,function_body_anchor,2,0.0004512065788730979,0.00022560328943654895
apps_python_167,L23H6,no_tool,file_target,2,0.00031310494523495436,0.00015655247261747718
apps_python_167,L23H6,no_tool,tail_suffix,11,0.0028422819450497627,0.0002583892783150077
apps_python_167,L23H6,no_tool,task_body,65,0.04951810836791992,0.0007618170347996056
codecontests_java_167,L20H5,tool,lead_phrase,2,0.0001409390097251162,7.04695048625581e-05
codecontests_java_167,L20H5,tool,function_body_anchor,2,0.11970939487218857,0.059854697436094284
codecontests_java_167,L20H5,tool,file_target,2,0.06336651742458344,0.03168325871229172
codecontests_java_167,L20H5,tool,tail_suffix,11,0.07268355786800385,0.006607596296817064
codecontests_java_167,L20H5,tool,task_body,58,0.08619123697280884,0.0014860557857900858
codecontests_java_167,L21H1,tool,lead_phrase,2,0.005665179342031479,0.0028325896710157394
codecontests_java_167,L21H1,tool,function_body_anchor,2,0.015575913712382317,0.007787956856191158
codecontests_java_167,L21H1,tool,file_target,2,0.006902868859469891,0.0034514344297349453
codecontests_java_167,L21H1,tool,tail_suffix,11,0.018940912559628487,0.0017219011206179857
codecontests_java_167,L21H1,tool,task_body,58,0.29803913831710815,0.005138605833053589
codecontests_java_167,L21H12,tool,lead_phrase,2,0.001588917919434607,0.0007944589597173035
codecontests_java_167,L21H12,tool,function_body_anchor,2,0.0028443746268749237,0.0014221873134374619
codecontests_java_167,L21H12,tool,file_target,2,0.0028204256668686867,0.0014102128334343433
codecontests_java_167,L21H12,tool,tail_suffix,11,0.05818992108106613,0.005289992783218622
codecontests_java_167,L21H12,tool,task_body,58,0.05171215534210205,0.0008915888611227274
codecontests_java_167,L24H6,tool,lead_phrase,2,0.001221990678459406,0.000610995339229703
codecontests_java_167,L24H6,tool,function_body_anchor,2,0.00024412793572992086,0.00012206396786496043
codecontests_java_167,L24H6,tool,file_target,2,0.002361428691074252,0.001180714345537126
codecontests_java_167,L24H6,tool,tail_suffix,11,0.0011896920623257756,0.00010815382120199502
codecontests_java_167,L24H6,tool,task_body,58,0.028029199689626694,0.0004832620616070926
codecontests_java_167,L16H4,no_tool,lead_phrase,2,0.03376942500472069,0.016884712502360344
codecontests_java_167,L16H4,no_tool,function_body_anchor,2,0.03607875481247902,0.01803937740623951
codecontests_java_167,L16H4,no_tool,file_target,2,0.004810957238078117,0.0024054786190390587
codecontests_java_167,L16H4,no_tool,tail_suffix,11,0.16025224328041077,0.014568385668098927
codecontests_java_167,L16H4,no_tool,task_body,58,0.24730053544044495,0.0042638024315238
codecontests_java_167,L23H6,no_tool,lead_phrase,2,0.0005966012249700725,0.00029830061248503625
codecontests_java_167,L23H6,no_tool,function_body_anchor,2,0.0021925943437963724,0.0010962971718981862
codecontests_java_167,L23H6,no_tool,file_target,2,0.004633700475096703,0.0023168502375483513
codecontests_java_167,L23H6,no_tool,tail_suffix,11,0.005051900167018175,0.0004592636541929096
codecontests_java_167,L23H6,no_tool,task_body,58,0.030254319310188293,0.0005216262070462108
mbpp_python_167,L20H5,tool,lead_phrase,2,0.0004046492977067828,0.0002023246488533914
mbpp_python_167,L20H5,tool,function_body_anchor,2,0.04989425092935562,0.02494712546467781
mbpp_python_167,L20H5,tool,file_target,2,0.12277454882860184,0.06138727441430092
mbpp_python_167,L20H5,tool,tail_suffix,11,0.0867784172296524,0.007888946682214737
mbpp_python_167,L20H5,tool,task_body,37,0.06965333223342896,0.001882522483356297
mbpp_python_167,L21H1,tool,lead_phrase,2,0.011340409517288208,0.005670204758644104
mbpp_python_167,L21H1,tool,function_body_anchor,2,0.013714699074625969,0.0068573495373129845
mbpp_python_167,L21H1,tool,file_target,2,0.021241866052150726,0.010620933026075363
mbpp_python_167,L21H1,tool,tail_suffix,11,0.014280308037996292,0.0012982097687199712
mbpp_python_167,L21H1,tool,task_body,37,0.11372222751379013,0.003073573810979724
mbpp_python_167,L21H12,tool,lead_phrase,2,0.0017159697599709034,0.0008579848799854517
mbpp_python_167,L21H12,tool,function_body_anchor,2,0.003896523267030716,0.001948261633515358
mbpp_python_167,L21H12,tool,file_target,2,0.006021240726113319,0.0030106203630566597
mbpp_python_167,L21H12,tool,tail_suffix,11,0.049335792660713196,0.00448507210239768
mbpp_python_167,L21H12,tool,task_body,37,0.015582938678562641,0.00042116051190532744
mbpp_python_167,L24H6,tool,lead_phrase,2,0.00042118606506846845,0.00021059303253423423
mbpp_python_167,L24H6,tool,function_body_anchor,2,0.0002597566053736955,0.00012987830268684775
mbpp_python_167,L24H6,tool,file_target,2,0.003520844504237175,0.0017604222521185875
mbpp_python_167,L24H6,tool,tail_suffix,11,0.000513132952619344,4.66484489152208e-05
mbpp_python_167,L24H6,tool,task_body,37,0.005825861357152462,0.0001574557099957019
mbpp_python_167,L16H4,no_tool,lead_phrase,2,0.011469366028904915,0.005734683014452457
mbpp_python_167,L16H4,no_tool,function_body_anchor,2,0.020719675347208977,0.010359837673604488
mbpp_python_167,L16H4,no_tool,file_target,2,0.0045310333371162415,0.0022655166685581207
mbpp_python_167,L16H4,no_tool,tail_suffix,11,0.16276106238365173,0.014796460047364235
mbpp_python_167,L16H4,no_tool,task_body,37,0.3529352843761444,0.00953879114240408
mbpp_python_167,L23H6,no_tool,lead_phrase,2,0.000670759764034301,0.0003353798820171505
mbpp_python_167,L23H6,no_tool,function_body_anchor,2,0.0005580721190199256,0.0002790360595099628
mbpp_python_167,L23H6,no_tool,file_target,2,0.0012473729439079762,0.0006236864719539881
mbpp_python_167,L23H6,no_tool,tail_suffix,11,0.00401746341958642,0.0003652239392977208
mbpp_python_167,L23H6,no_tool,task_body,37,0.03151409327983856,0.0008517322712577879
codecontests_java_168,L20H5,tool,lead_phrase,2,0.0002874554193112999,0.00014372770965564996
codecontests_java_168,L20H5,tool,function_body_anchor,2,0.014258753508329391,0.007129376754164696
codecontests_java_168,L20H5,tool,file_target,2,0.04482056945562363,0.022410284727811813
codecontests_java_168,L20H5,tool,tail_suffix,11,0.0593070313334465,0.00539154838770628
codecontests_java_168,L20H5,tool,task_body,74,0.08673595637083054,0.0011721075279638171
codecontests_java_168,L21H1,tool,lead_phrase,2,0.006405995227396488,0.003202997613698244
codecontests_java_168,L21H1,tool,function_body_anchor,2,0.007003055885434151,0.0035015279427170753
codecontests_java_168,L21H1,tool,file_target,2,0.021901007741689682,0.010950503870844841
codecontests_java_168,L21H1,tool,tail_suffix,11,0.02452634461224079,0.0022296677343547344
codecontests_java_168,L21H1,tool,task_body,74,0.30011340975761414,0.004055586643517017
codecontests_java_168,L21H12,tool,lead_phrase,2,0.0006827341858297586,0.0003413670929148793
codecontests_java_168,L21H12,tool,function_body_anchor,2,0.0015589564573019743,0.0007794782286509871
