sample_id,head,family,span,rescue_ratio,decision_score,top1_success
codecontests_cpp_98,L21H12,tool,lead_phrase,0.0273972602739726,-4.435699462890625,False
codecontests_cpp_98,L21H12,tool,function_body_anchor,0.0,-4.562265396118164,False
codecontests_cpp_98,L21H12,tool,file_target,0.0273972602739726,-4.437168121337891,False
codecontests_cpp_98,L21H12,tool,tail_suffix,0.03424657534246575,-4.404838562011719,False
codecontests_cpp_98,L21H12,tool,task_body,0.0273972602739726,-4.437673568725586,False
codecontests_cpp_98,L24H6,tool,lead_phrase,0.0,-4.56253719329834,False
codecontests_cpp_98,L24H6,tool,function_body_anchor,0.0,-4.562537908554077,False
codecontests_cpp_98,L24H6,tool,file_target,0.0,-4.562162399291992,False
codecontests_cpp_98,L24H6,tool,tail_suffix,0.0,-4.562283515930176,False
codecontests_cpp_98,L24H6,tool,task_body,0.0,-4.562183380126953,False
codecontests_cpp_98,L16H4,no_tool,lead_phrase,0.04929577464788732,-4.217998504638672,False
codecontests_cpp_98,L16H4,no_tool,function_body_anchor,0.04929577464788732,-4.2184906005859375,False
codecontests_cpp_98,L16H4,no_tool,file_target,0.028169014084507043,-4.312412261962891,False
codecontests_cpp_98,L16H4,no_tool,tail_suffix,0.07746478873239436,-4.092620849609375,False
codecontests_cpp_98,L16H4,no_tool,task_body,0.028169014084507043,-4.312461853027344,False
codecontests_cpp_98,L23H6,no_tool,lead_phrase,0.02112676056338028,-4.343686580657959,False
codecontests_cpp_98,L23H6,no_tool,function_body_anchor,0.02112676056338028,-4.343695878982544,False
codecontests_cpp_98,L23H6,no_tool,file_target,0.0,-4.43742036819458,False
codecontests_cpp_98,L23H6,no_tool,tail_suffix,0.0,-4.4374635219573975,False
codecontests_cpp_98,L23H6,no_tool,task_body,0.0,-4.437441110610962,False
codecontests_java_98,L20H5,tool,lead_phrase,0.044444444444444446,-5.374889850616455,False
codecontests_java_98,L20H5,tool,function_body_anchor,0.08333333333333333,-5.1546478271484375,False
codecontests_java_98,L20H5,tool,file_target,0.08333333333333333,-5.155908584594727,False
codecontests_java_98,L20H5,tool,tail_suffix,0.06666666666666667,-5.249645233154297,False
codecontests_java_98,L20H5,tool,task_body,0.022222222222222223,-5.499519348144531,False
codecontests_java_98,L21H1,tool,lead_phrase,0.022222222222222223,-5.499861717224121,False
codecontests_java_98,L21H1,tool,function_body_anchor,0.06666666666666667,-5.249320983886719,False
codecontests_java_98,L21H1,tool,file_target,0.022222222222222223,-5.499420166015625,False
codecontests_java_98,L21H1,tool,tail_suffix,0.0,-5.624324798583984,False
codecontests_java_98,L21H1,tool,task_body,-0.10555555555555556,-6.21551513671875,False
codecontests_java_98,L21H12,tool,lead_phrase,0.005555555555555556,-5.593477249145508,False
codecontests_java_98,L21H12,tool,function_body_anchor,0.022222222222222223,-5.499294281005859,False
codecontests_java_98,L21H12,tool,file_target,0.0,-5.623695373535156,False
codecontests_java_98,L21H12,tool,tail_suffix,0.044444444444444446,-5.374446868896484,False
codecontests_java_98,L21H12,tool,task_body,0.022222222222222223,-5.498237609863281,False
codecontests_java_98,L24H6,tool,lead_phrase,0.022222222222222223,-5.499446868896484,False
codecontests_java_98,L24H6,tool,function_body_anchor,0.022222222222222223,-5.499753952026367,False
codecontests_java_98,L24H6,tool,file_target,0.022222222222222223,-5.499454498291016,False
codecontests_java_98,L24H6,tool,tail_suffix,0.022222222222222223,-5.499393463134766,False
codecontests_java_98,L24H6,tool,task_body,0.0,-5.625005424022675,False
codecontests_java_98,L16H4,no_tool,lead_phrase,0.029787234042553193,-3.5623369216918945,False
codecontests_java_98,L16H4,no_tool,function_body_anchor,0.08936170212765958,-3.3418655395507812,False
codecontests_java_98,L16H4,no_tool,file_target,0.059574468085106386,-3.4520950317382812,False
codecontests_java_98,L16H4,no_tool,tail_suffix,0.05531914893617021,-3.468090057373047,False
codecontests_java_98,L16H4,no_tool,task_body,0.05531914893617021,-3.4679832458496094,False
codecontests_java_98,L23H6,no_tool,lead_phrase,0.029787234042553193,-3.5622386932373047,False
codecontests_java_98,L23H6,no_tool,function_body_anchor,0.02553191489361702,-3.5779848098754883,False
codecontests_java_98,L23H6,no_tool,file_target,0.02553191489361702,-3.5780081748962402,False
codecontests_java_98,L23H6,no_tool,tail_suffix,-0.03404255319148936,-3.796647071838379,False
codecontests_java_98,L23H6,no_tool,task_body,0.0,-3.6718603372573853,False
apps_python_99,L20H5,tool,lead_phrase,-0.04020100502512563,-6.4686737060546875,False
apps_python_99,L20H5,tool,function_body_anchor,0.020100502512562814,-6.0937336683273315,False
apps_python_99,L20H5,tool,file_target,0.09547738693467336,-5.624826431274414,False
apps_python_99,L20H5,tool,tail_suffix,-0.020100502512562814,-6.343845367431641,False
apps_python_99,L20H5,tool,task_body,0.0,-6.218818187713623,False
apps_python_99,L21H1,tool,lead_phrase,-0.020100502512562814,-6.3437647223472595,False
apps_python_99,L21H1,tool,function_body_anchor,-0.020100502512562814,-6.343955993652344,False
apps_python_99,L21H1,tool,file_target,-0.020100502512562814,-6.343951225280762,False
apps_python_99,L21H1,tool,tail_suffix,0.0,-6.218894004821777,False
apps_python_99,L21H1,tool,task_body,-0.05527638190954774,-6.562487483024597,False
apps_python_99,L21H12,tool,lead_phrase,-0.04020100502512563,-6.468971252441406,False
apps_python_99,L21H12,tool,function_body_anchor,0.0,-6.218785762786865,False
apps_python_99,L21H12,tool,file_target,-0.05527638190954774,-6.562284469604492,False
apps_python_99,L21H12,tool,tail_suffix,-0.020100502512562814,-6.344120025634766,False
apps_python_99,L21H12,tool,task_body,0.0,-6.218544960021973,False
apps_python_99,L24H6,tool,lead_phrase,-0.020100502512562814,-6.343855381011963,False
apps_python_99,L24H6,tool,function_body_anchor,-0.020100502512562814,-6.344034194946289,False
apps_python_99,L24H6,tool,file_target,-0.020100502512562814,-6.343797206878662,False
apps_python_99,L24H6,tool,tail_suffix,-0.04020100502512563,-6.468641757965088,False
apps_python_99,L24H6,tool,task_body,-0.020100502512562814,-6.343749605119228,False
apps_python_99,L16H4,no_tool,lead_phrase,-0.04,-3.2493896484375,False
apps_python_99,L16H4,no_tool,function_body_anchor,0.005,-3.1094071865081787,False
apps_python_99,L16H4,no_tool,file_target,-0.07,-3.3427352905273438,False
apps_python_99,L16H4,no_tool,tail_suffix,0.045,-2.984241485595703,False
apps_python_99,L16H4,no_tool,task_body,0.085,-2.8574066162109375,False
apps_python_99,L23H6,no_tool,lead_phrase,0.0,-3.1249289512634277,False
apps_python_99,L23H6,no_tool,function_body_anchor,-0.04,-3.2494239807128906,False
apps_python_99,L23H6,no_tool,file_target,-0.04,-3.249370574951172,False
apps_python_99,L23H6,no_tool,tail_suffix,-0.04,-3.2493896484375,False
apps_python_99,L23H6,no_tool,task_body,0.0,-3.1249539852142334,False
codecontests_cpp_99,L20H5,tool,lead_phrase,-0.03684210526315789,-3.0773353576660156,False
codecontests_cpp_99,L20H5,tool,function_body_anchor,0.005263157894736842,-2.9538612365722656,False
codecontests_cpp_99,L20H5,tool,file_target,0.03684210526315789,-2.8578567504882812,False
codecontests_cpp_99,L20H5,tool,tail_suffix,0.03684210526315789,-2.8595170974731445,False
codecontests_cpp_99,L20H5,tool,task_body,0.005263157894736842,-2.9527950286865234,False
codecontests_cpp_99,L21H1,tool,lead_phrase,0.0,-2.9687641859054565,False
codecontests_cpp_99,L21H1,tool,function_body_anchor,-0.03684210526315789,-3.077423095703125,False
codecontests_cpp_99,L21H1,tool,file_target,-0.03684210526315789,-3.077159881591797,False
codecontests_cpp_99,L21H1,tool,tail_suffix,-0.03684210526315789,-3.077779769897461,False
codecontests_cpp_99,L21H1,tool,task_body,0.03684210526315789,-2.859638214111328,False
codecontests_cpp_99,L21H12,tool,lead_phrase,0.005263157894736842,-2.9527816772460938,False
codecontests_cpp_99,L21H12,tool,function_body_anchor,-0.07368421052631578,-3.1864395141601562,False
codecontests_cpp_99,L21H12,tool,file_target,0.005263157894736842,-2.9537429809570312,False
codecontests_cpp_99,L21H12,tool,tail_suffix,0.005263157894736842,-2.9531755447387695,False
codecontests_cpp_99,L21H12,tool,task_body,0.03684210526315789,-2.8591928482055664,False
codecontests_cpp_99,L24H6,tool,lead_phrase,-0.03684210526315789,-3.0771255493164062,False
codecontests_cpp_99,L24H6,tool,function_body_anchor,0.0,-2.968817710876465,False
codecontests_cpp_99,L24H6,tool,file_target,-0.03684210526315789,-3.0772933959960938,False
codecontests_cpp_99,L24H6,tool,tail_suffix,0.03684210526315789,-2.859590530395508,False
codecontests_cpp_99,L24H6,tool,task_body,0.03684210526315789,-2.8596878051757812,False
codecontests_cpp_99,L16H4,no_tool,lead_phrase,0.06666666666666667,-4.37458610534668,False
codecontests_cpp_99,L16H4,no_tool,function_body_anchor,0.04666666666666667,-4.468575477600098,False
codecontests_cpp_99,L16H4,no_tool,file_target,0.05333333333333334,-4.437298774719238,False
codecontests_cpp_99,L16H4,no_tool,tail_suffix,0.1,-4.217887878417969,False
codecontests_cpp_99,L16H4,no_tool,task_body,0.07333333333333333,-4.343288421630859,False
codecontests_cpp_99,L23H6,no_tool,lead_phrase,0.02,-4.593700647354126,False
codecontests_cpp_99,L23H6,no_tool,function_body_anchor,0.0,-4.687520742416382,False
codecontests_cpp_99,L23H6,no_tool,file_target,0.02,-4.593693971633911,False
codecontests_cpp_99,L23H6,no_tool,tail_suffix,0.02,-4.593661308288574,False
codecontests_cpp_99,L23H6,no_tool,task_body,0.02,-4.593700647354126,False
codecontests_java_99,L20H5,tool,lead_phrase,-0.0547945205479452,-7.2167510986328125,False
codecontests_java_99,L20H5,tool,function_body_anchor,-0.0730593607305936,-7.342010498046875,False
codecontests_java_99,L20H5,tool,file_target,0.0,-6.8435163497924805,False
codecontests_java_99,L20H5,tool,tail_suffix,0.0136986301369863,-6.750360488891602,False
codecontests_java_99,L20H5,tool,task_body,0.0273972602739726,-6.656041145324707,False
codecontests_java_99,L21H1,tool,lead_phrase,0.0,-6.8410797119140625,False
codecontests_java_99,L21H1,tool,function_body_anchor,0.0136986301369863,-6.749551773071289,False
codecontests_java_99,L21H1,tool,file_target,0.0136986301369863,-6.747589111328125,False
codecontests_java_99,L21H1,tool,tail_suffix,0.0091324200913242,-6.780878067016602,False
codecontests_java_99,L21H1,tool,task_body,-0.1506849315068493,-7.87261962890625,False
codecontests_java_99,L21H12,tool,lead_phrase,0.0,-6.841033935546875,False
codecontests_java_99,L21H12,tool,function_body_anchor,0.0,-6.843441009521484,False
codecontests_java_99,L21H12,tool,file_target,0.0319634703196347,-6.624229431152344,False
codecontests_java_99,L21H12,tool,tail_suffix,-0.0045662100456621,-6.873565673828125,False
codecontests_java_99,L21H12,tool,task_body,0.0,-6.842353820800781,False
codecontests_java_99,L24H6,tool,lead_phrase,0.0,-6.844026565551758,False
codecontests_java_99,L24H6,tool,function_body_anchor,0.0,-6.843181610107422,False
codecontests_java_99,L24H6,tool,file_target,0.0,-6.8426513671875,False
codecontests_java_99,L24H6,tool,tail_suffix,0.0,-6.843006134033203,False
codecontests_java_99,L24H6,tool,task_body,-0.0365296803652968,-7.092353820800781,False
codecontests_java_99,L16H4,no_tool,lead_phrase,0.0,-4.468709707260132,False
codecontests_java_99,L16H4,no_tool,function_body_anchor,0.0,-4.46871018409729,False
codecontests_java_99,L16H4,no_tool,file_target,-0.027972027972027972,-4.594179153442383,False
codecontests_java_99,L16H4,no_tool,tail_suffix,0.0,-4.468772530555725,False
codecontests_java_99,L16H4,no_tool,task_body,0.1258741258741259,-3.903350830078125,False
codecontests_java_99,L23H6,no_tool,lead_phrase,0.02097902097902098,-4.374913215637207,False
codecontests_java_99,L23H6,no_tool,function_body_anchor,0.0,-4.468763053417206,False
codecontests_java_99,L23H6,no_tool,file_target,0.0,-4.468804359436035,False
codecontests_java_99,L23H6,no_tool,tail_suffix,0.0,-4.468749914318323,False
codecontests_java_99,L23H6,no_tool,task_body,0.02097902097902098,-4.3749494552612305,False
apps_python_100,L20H5,tool,lead_phrase,-0.01948051948051948,-4.90576171875,False
apps_python_100,L20H5,tool,function_body_anchor,0.05194805194805195,-4.561714172363281,False
apps_python_100,L20H5,tool,file_target,0.17532467532467533,-3.96319580078125,False
apps_python_100,L20H5,tool,tail_suffix,0.025974025974025976,-4.686759948730469,False
apps_python_100,L20H5,tool,task_body,0.0,-4.811870574951172,False
apps_python_100,L21H1,tool,lead_phrase,-0.01948051948051948,-4.905891418457031,False
apps_python_100,L21H1,tool,function_body_anchor,0.0,-4.812463045120239,False
apps_python_100,L21H1,tool,file_target,0.05194805194805195,-4.562095642089844,False
apps_python_100,L21H1,tool,tail_suffix,-0.045454545454545456,-5.030323028564453,False
apps_python_100,L21H1,tool,task_body,0.025974025974025976,-4.687277793884277,False
apps_python_100,L21H12,tool,lead_phrase,0.025974025974025976,-4.68731689453125,False
apps_python_100,L21H12,tool,function_body_anchor,0.025974025974025976,-4.687253952026367,False
apps_python_100,L21H12,tool,file_target,0.0,-4.811973571777344,False
apps_python_100,L21H12,tool,tail_suffix,0.025974025974025976,-4.686378479003906,False
apps_python_100,L21H12,tool,task_body,0.05194805194805195,-4.5621185302734375,False
apps_python_100,L24H6,tool,lead_phrase,-0.045454545454545456,-5.029815673828125,False
apps_python_100,L24H6,tool,function_body_anchor,-0.01948051948051948,-4.905727386474609,False
apps_python_100,L24H6,tool,file_target,-0.01948051948051948,-4.905338287353516,False
apps_python_100,L24H6,tool,tail_suffix,-0.01948051948051948,-4.905719757080078,False
apps_python_100,L24H6,tool,task_body,-0.01948051948051948,-4.905021667480469,False
apps_python_100,L16H4,no_tool,lead_phrase,0.0,-3.593796730041504,False
apps_python_100,L16H4,no_tool,function_body_anchor,-0.030434782608695653,-3.702861785888672,False
apps_python_100,L16H4,no_tool,file_target,0.0,-3.5937891006469727,False
apps_python_100,L16H4,no_tool,tail_suffix,-0.030434782608695653,-3.7028274536132812,False
apps_python_100,L16H4,no_tool,task_body,0.004347826086956522,-3.57808780670166,False
apps_python_100,L23H6,no_tool,lead_phrase,0.0,-3.5938196182250977,False
apps_python_100,L23H6,no_tool,function_body_anchor,0.034782608695652174,-3.468505859375,False
apps_python_100,L23H6,no_tool,file_target,0.034782608695652174,-3.468595504760742,False
apps_python_100,L23H6,no_tool,tail_suffix,0.0,-3.5937185287475586,False
apps_python_100,L23H6,no_tool,task_body,0.0,-3.593810796737671,False
codecontests_cpp_100,L20H5,tool,lead_phrase,0.0223463687150838,-5.467536926269531,False
codecontests_cpp_100,L20H5,tool,function_body_anchor,-0.0446927374301676,-5.843864917755127,False
codecontests_cpp_100,L20H5,tool,file_target,-0.12849162011173185,-6.311058044433594,False
codecontests_cpp_100,L20H5,tool,tail_suffix,-0.01675977653631285,-5.6855010986328125,False
codecontests_cpp_100,L20H5,tool,task_body,-0.0223463687150838,-5.71906852722168,False
codecontests_cpp_100,L21H1,tool,lead_phrase,-0.0223463687150838,-5.719139099121094,False
codecontests_cpp_100,L21H1,tool,function_body_anchor,-0.0223463687150838,-5.717689514160156,False
codecontests_cpp_100,L21H1,tool,file_target,-0.055865921787709494,-5.90386962890625,False
codecontests_cpp_100,L21H1,tool,tail_suffix,-0.055865921787709494,-5.904426574707031,False
codecontests_cpp_100,L21H1,tool,task_body,-0.0446927374301676,-5.843400955200195,False
codecontests_cpp_100,L21H12,tool,lead_phrase,-0.055865921787709494,-5.9041290283203125,False
codecontests_cpp_100,L21H12,tool,function_body_anchor,-0.03910614525139665,-5.810920715332031,False
codecontests_cpp_100,L21H12,tool,file_target,-0.061452513966480445,-5.937589168548584,False
codecontests_cpp_100,L21H12,tool,tail_suffix,-0.0782122905027933,-6.0287628173828125,False
codecontests_cpp_100,L21H12,tool,task_body,-0.03910614525139665,-5.8102264404296875,False
codecontests_cpp_100,L24H6,tool,lead_phrase,-0.0223463687150838,-5.7192535400390625,False
codecontests_cpp_100,L24H6,tool,function_body_anchor,0.0,-5.592742919921875,False
codecontests_cpp_100,L24H6,tool,file_target,0.0,-5.593626976013184,False
codecontests_cpp_100,L24H6,tool,tail_suffix,-0.0223463687150838,-5.718822956085205,False
codecontests_cpp_100,L24H6,tool,task_body,-0.03910614525139665,-5.810707092285156,False
codecontests_cpp_100,L16H4,no_tool,lead_phrase,-0.03902439024390244,-3.3278732299804688,False
codecontests_cpp_100,L16H4,no_tool,function_body_anchor,-0.03414634146341464,-3.3122119903564453,False
codecontests_cpp_100,L16H4,no_tool,file_target,-0.06829268292682927,-3.42120361328125,False
codecontests_cpp_100,L16H4,no_tool,tail_suffix,0.0,-3.203112006187439,False
codecontests_cpp_100,L16H4,no_tool,task_body,0.06341463414634146,-2.9987640380859375,False
codecontests_cpp_100,L23H6,no_tool,lead_phrase,-0.03902439024390244,-3.3279848098754883,False
codecontests_cpp_100,L23H6,no_tool,function_body_anchor,-0.03902439024390244,-3.3277435302734375,False
codecontests_cpp_100,L23H6,no_tool,file_target,0.0,-3.2030770778656006,False
codecontests_cpp_100,L23H6,no_tool,tail_suffix,-0.03902439024390244,-3.327787399291992,False
codecontests_cpp_100,L23H6,no_tool,task_body,-0.004878048780487805,-3.2190914154052734,False
codecontests_java_100,L20H5,tool,lead_phrase,0.044444444444444446,-8.062089920043945,False
codecontests_java_100,L20H5,tool,function_body_anchor,0.08518518518518518,-7.718481063842773,False
codecontests_java_100,L20H5,tool,file_target,0.05555555555555555,-7.96875673532486,False
codecontests_java_100,L20H5,tool,tail_suffix,0.037037037037037035,-8.125274658203125,False
codecontests_java_100,L20H5,tool,task_body,0.07037037037037037,-7.843227386474609,False
codecontests_java_100,L21H1,tool,lead_phrase,0.05185185185185185,-8.000310897827148,False
codecontests_java_100,L21H1,tool,function_body_anchor,0.05185185185185185,-7.99979305267334,False
codecontests_java_100,L21H1,tool,file_target,0.022222222222222223,-8.2499418258667,False
codecontests_java_100,L21H1,tool,tail_suffix,0.05555555555555555,-7.9688825607299805,False
codecontests_java_100,L21H1,tool,task_body,0.007407407407407408,-8.374814987182617,False
codecontests_java_100,L21H12,tool,lead_phrase,0.06296296296296296,-7.906595230102539,False
codecontests_java_100,L21H12,tool,function_body_anchor,0.02962962962962963,-8.186759948730469,False
codecontests_java_100,L21H12,tool,file_target,0.022222222222222223,-8.250214576721191,False
codecontests_java_100,L21H12,tool,tail_suffix,0.05555555555555555,-7.968332290649414,False
codecontests_java_100,L21H12,tool,task_body,0.06296296296296296,-7.905963897705078,False
codecontests_java_100,L24H6,tool,lead_phrase,0.007407407407407408,-8.3741455078125,False
codecontests_java_100,L24H6,tool,function_body_anchor,0.007407407407407408,-8.374884128570557,False
codecontests_java_100,L24H6,tool,file_target,0.014814814814814815,-8.312552690505981,False
codecontests_java_100,L24H6,tool,tail_suffix,0.0,-8.437910079956055,False
codecontests_java_100,L24H6,tool,task_body,0.014814814814814815,-8.311912536621094,False
codecontests_java_100,L16H4,no_tool,lead_phrase,0.10465116279069768,-1.800445556640625,False
codecontests_java_100,L16H4,no_tool,function_body_anchor,0.05813953488372093,-1.8984081745147705,False
codecontests_java_100,L16H4,no_tool,file_target,0.05813953488372093,-1.8963775634765625,False
codecontests_java_100,L16H4,no_tool,tail_suffix,0.10852713178294573,-1.7926025390625,False
codecontests_java_100,L16H4,no_tool,task_body,0.011627906976744186,-1.9927406311035156,False
codecontests_java_100,L23H6,no_tool,lead_phrase,0.011627906976744186,-1.9929237365722656,False
codecontests_java_100,L23H6,no_tool,function_body_anchor,0.0,-2.0156126022338867,False
codecontests_java_100,L23H6,no_tool,file_target,0.011627906976744186,-1.9928855895996094,False
codecontests_java_100,L23H6,no_tool,tail_suffix,0.05813953488372093,-1.8988609313964844,False
codecontests_java_100,L23H6,no_tool,task_body,0.011627906976744186,-1.9930534362792969,False
humaneval_python_100,L20H5,tool,lead_phrase,-0.027210884353741496,-4.718736708164215,False
humaneval_python_100,L20H5,tool,function_body_anchor,0.027210884353741496,-4.468698740005493,False
humaneval_python_100,L20H5,tool,file_target,0.027210884353741496,-4.468662738800049,False
humaneval_python_100,L20H5,tool,tail_suffix,0.0,-4.593704462051392,False
humaneval_python_100,L20H5,tool,task_body,0.07482993197278912,-4.24970817565918,False
humaneval_python_100,L21H1,tool,lead_phrase,-0.027210884353741496,-4.718574523925781,False
humaneval_python_100,L21H1,tool,function_body_anchor,0.0,-4.593611717224121,False
humaneval_python_100,L21H1,tool,file_target,-0.047619047619047616,-4.811897277832031,False
humaneval_python_100,L21H1,tool,tail_suffix,0.0,-4.593523979187012,False
humaneval_python_100,L21H1,tool,task_body,-0.047619047619047616,-4.812078475952148,False
humaneval_python_100,L21H12,tool,lead_phrase,0.0,-4.593593597412109,False
humaneval_python_100,L21H12,tool,function_body_anchor,0.0,-4.593659400939941,False
humaneval_python_100,L21H12,tool,file_target,0.0,-4.5935773849487305,False
humaneval_python_100,L21H12,tool,tail_suffix,0.027210884353741496,-4.468817234039307,False
humaneval_python_100,L21H12,tool,task_body,0.0,-4.593387603759766,False
humaneval_python_100,L24H6,tool,lead_phrase,0.027210884353741496,-4.46858024597168,False
humaneval_python_100,L24H6,tool,function_body_anchor,0.027210884353741496,-4.468822002410889,False
humaneval_python_100,L24H6,tool,file_target,0.027210884353741496,-4.468510627746582,False
humaneval_python_100,L24H6,tool,tail_suffix,0.027210884353741496,-4.468770265579224,False
humaneval_python_100,L24H6,tool,task_body,0.027210884353741496,-4.468718767166138,False
humaneval_python_100,L16H4,no_tool,lead_phrase,0.0,-2.5154924392700195,False
humaneval_python_100,L16H4,no_tool,function_body_anchor,0.0,-2.5155906677246094,False
humaneval_python_100,L16H4,no_tool,file_target,-0.049689440993788817,-2.63916015625,False
humaneval_python_100,L16H4,no_tool,tail_suffix,0.08074534161490683,-2.3094482421875,False
humaneval_python_100,L16H4,no_tool,task_body,0.037267080745341616,-2.4208755493164062,False
humaneval_python_100,L23H6,no_tool,lead_phrase,0.0,-2.5155491828918457,False
humaneval_python_100,L23H6,no_tool,function_body_anchor,0.037267080745341616,-2.4209022521972656,False
humaneval_python_100,L23H6,no_tool,file_target,0.0,-2.5155692100524902,False
humaneval_python_100,L23H6,no_tool,tail_suffix,0.0,-2.5152740478515625,False
humaneval_python_100,L23H6,no_tool,task_body,0.0,-2.5156679153442383,False
apps_python_101,L20H5,tool,lead_phrase,-0.03488372093023256,-2.778900146484375,False
apps_python_101,L20H5,tool,function_body_anchor,-0.0755813953488372,-2.8888931274414062,False
apps_python_101,L20H5,tool,file_target,-0.03488372093023256,-2.7793655395507812,False
apps_python_101,L20H5,tool,tail_suffix,-0.029069767441860465,-2.7628631591796875,False
apps_python_101,L20H5,tool,task_body,-0.11627906976744186,-2.996185302734375,False
apps_python_101,L21H1,tool,lead_phrase,-0.03488372093023256,-2.7788848876953125,False
apps_python_101,L21H1,tool,function_body_anchor,0.005813953488372093,-2.671001434326172,False
apps_python_101,L21H1,tool,file_target,0.0,-2.687258720397949,False
apps_python_101,L21H1,tool,tail_suffix,-0.0755813953488372,-2.8887252807617188,False
apps_python_101,L21H1,tool,task_body,-0.16279069767441862,-3.119659423828125,False
apps_python_101,L21H12,tool,lead_phrase,-0.040697674418604654,-2.7957229614257812,False
apps_python_101,L21H12,tool,function_body_anchor,-0.040697674418604654,-2.7953338623046875,False
apps_python_101,L21H12,tool,file_target,0.005813953488372093,-2.6709976196289062,False
apps_python_101,L21H12,tool,tail_suffix,-0.11046511627906977,-2.979217529296875,False
apps_python_101,L21H12,tool,task_body,-0.0755813953488372,-2.8892135620117188,False
apps_python_101,L24H6,tool,lead_phrase,0.005813953488372093,-2.6708908081054688,False
apps_python_101,L24H6,tool,function_body_anchor,0.046511627906976744,-2.563091278076172,False
apps_python_101,L24H6,tool,file_target,0.046511627906976744,-2.5631065368652344,False
apps_python_101,L24H6,tool,tail_suffix,0.0,-2.687547206878662,False
apps_python_101,L24H6,tool,task_body,-0.040697674418604654,-2.7957534790039062,False
apps_python_101,L16H4,no_tool,lead_phrase,0.005813953488372093,-2.671785354614258,False
apps_python_101,L16H4,no_tool,function_body_anchor,0.0872093023255814,-2.45147705078125,False
apps_python_101,L16H4,no_tool,file_target,0.0872093023255814,-2.4514617919921875,False
apps_python_101,L16H4,no_tool,tail_suffix,0.0872093023255814,-2.45111083984375,False
apps_python_101,L16H4,no_tool,task_body,-0.03488372093023256,-2.7813634872436523,False
apps_python_101,L23H6,no_tool,lead_phrase,-0.03488372093023256,-2.781386375427246,False
apps_python_101,L23H6,no_tool,function_body_anchor,-0.03488372093023256,-2.7812907695770264,False
apps_python_101,L23H6,no_tool,file_target,0.005813953488372093,-2.6717405319213867,False
apps_python_101,L23H6,no_tool,tail_suffix,0.005813953488372093,-2.671786308288574,False
apps_python_101,L23H6,no_tool,task_body,-0.03488372093023256,-2.7811636924743652,False
codecontests_java_101,L20H5,tool,lead_phrase,-0.044444444444444446,-5.87420654296875,False
codecontests_java_101,L20H5,tool,function_body_anchor,0.10555555555555556,-5.031313896179199,False
codecontests_java_101,L20H5,tool,file_target,0.016666666666666666,-5.531358242034912,False
codecontests_java_101,L20H5,tool,tail_suffix,-0.022222222222222223,-5.750507354736328,False
codecontests_java_101,L20H5,tool,task_body,-0.022222222222222223,-5.749814987182617,False
codecontests_java_101,L21H1,tool,lead_phrase,0.022222222222222223,-5.499164581298828,False
codecontests_java_101,L21H1,tool,function_body_anchor,0.016666666666666666,-5.528839111328125,False
codecontests_java_101,L21H1,tool,file_target,0.022222222222222223,-5.500675201416016,False
codecontests_java_101,L21H1,tool,tail_suffix,-0.005555555555555556,-5.6539764404296875,False
codecontests_java_101,L21H1,tool,task_body,-0.08333333333333333,-6.092861175537109,False
codecontests_java_101,L21H12,tool,lead_phrase,0.0,-5.624963998794556,False
codecontests_java_101,L21H12,tool,function_body_anchor,-0.005555555555555556,-5.6549224853515625,False
codecontests_java_101,L21H12,tool,file_target,0.0,-5.624723434448242,False
codecontests_java_101,L21H12,tool,tail_suffix,0.0,-5.624473571777344,False
codecontests_java_101,L21H12,tool,task_body,-0.005555555555555556,-5.6536865234375,False
codecontests_java_101,L24H6,tool,lead_phrase,0.022222222222222223,-5.499700546264648,False
codecontests_java_101,L24H6,tool,function_body_anchor,-0.022222222222222223,-5.750092029571533,False
codecontests_java_101,L24H6,tool,file_target,0.0,-5.624362945556641,False
codecontests_java_101,L24H6,tool,tail_suffix,0.0,-5.624332427978516,False
codecontests_java_101,L24H6,tool,task_body,0.022222222222222223,-5.49932861328125,False
codecontests_java_101,L16H4,no_tool,lead_phrase,-0.09009009009009009,-3.780414581298828,False
codecontests_java_101,L16H4,no_tool,function_body_anchor,-0.02252252252252252,-3.547168731689453,False
codecontests_java_101,L16H4,no_tool,file_target,-0.0945945945945946,-3.79534912109375,False
codecontests_java_101,L16H4,no_tool,tail_suffix,-0.06306306306306306,-3.687206268310547,False
codecontests_java_101,L16H4,no_tool,task_body,-0.07207207207207207,-3.7177276611328125,False
codecontests_java_101,L23H6,no_tool,lead_phrase,-0.02252252252252252,-3.54718017578125,False
codecontests_java_101,L23H6,no_tool,function_body_anchor,0.036036036036036036,-3.343090057373047,False
codecontests_java_101,L23H6,no_tool,file_target,0.0045045045045045045,-3.453190803527832,False
codecontests_java_101,L23H6,no_tool,tail_suffix,0.0045045045045045045,-3.4530928134918213,False
codecontests_java_101,L23H6,no_tool,task_body,-0.02252252252252252,-3.5472755432128906,False
apps_python_102,L20H5,tool,lead_phrase,0.037037037037037035,-2.8420257568359375,False
apps_python_102,L20H5,tool,function_body_anchor,0.037037037037037035,-2.8420333862304688,False
apps_python_102,L20H5,tool,file_target,0.06878306878306878,-2.748138427734375,False
apps_python_102,L20H5,tool,tail_suffix,-0.037037037037037035,-3.0606155395507812,False
apps_python_102,L20H5,tool,task_body,0.0,-2.9516677856445312,False
