sample_id,base_variant,alpha,tool_score,no_tool_score,decision_score,tool_top1,boundary_flip
codecontests_java_51,clean_no_protocol,0.25,-10.0,-0.375,-9.625,False,False
codecontests_java_51,clean_no_protocol,0.5,-7.03125,-0.48828125,-6.54296875,False,False
codecontests_java_51,clean_no_protocol,0.75,-4.1875,-0.6015625,-3.5859375,False,False
codecontests_java_51,clean_no_protocol,1.0,-1.84375,-0.8515625,-0.9921875,False,False
codecontests_java_51,clean_no_protocol,1.25,-0.53125,-1.7421875,1.2109375,True,True
codecontests_java_51,clean_no_protocol,1.5,-0.1435546875,-3.0,2.8564453125,True,True
codecontests_cpp_52,corrupt_full,0.0,-1.5859375,0.0,-1.5859375,False,False
codecontests_cpp_52,corrupt_full,0.25,-1.0546875,-0.031494140625,-1.023193359375,False,False
codecontests_cpp_52,corrupt_full,0.5,-0.66796875,-0.1279296875,-0.5400390625,False,False
codecontests_cpp_52,corrupt_full,0.75,-0.470703125,-0.234375,-0.236328125,False,False
codecontests_cpp_52,corrupt_full,1.0,-0.2294921875,-0.47265625,0.2431640625,True,True
codecontests_cpp_52,corrupt_full,1.25,-0.0830078125,-0.80859375,0.7255859375,True,True
codecontests_cpp_52,corrupt_full,1.5,-0.0244140625,-1.1328125,1.1083984375,True,True
codecontests_cpp_52,clean_no_schema,0.0,-0.96484375,-0.1611328125,-0.8037109375,False,False
codecontests_cpp_52,clean_no_schema,0.25,-0.7421875,-0.189453125,-0.552734375,False,False
codecontests_cpp_52,clean_no_schema,0.5,-0.546875,-0.26953125,-0.27734375,False,False
codecontests_cpp_52,clean_no_schema,0.75,-0.3828125,-0.373046875,-0.009765625,False,False
codecontests_cpp_52,clean_no_schema,1.0,-0.2890625,-0.45703125,0.16796875,True,True
codecontests_cpp_52,clean_no_schema,1.25,-0.1826171875,-0.61328125,0.4306640625,True,True
codecontests_cpp_52,clean_no_schema,1.5,-0.1240234375,-0.73828125,0.6142578125,True,True
codecontests_cpp_52,clean_schema_mismatch,0.0,-4.28125,-0.27734375,-4.00390625,False,False
codecontests_cpp_52,clean_schema_mismatch,0.25,-3.234375,-0.1396484375,-3.0947265625,False,False
codecontests_cpp_52,clean_schema_mismatch,0.5,-2.203125,-0.03955078125,-2.16357421875,False,False
codecontests_cpp_52,clean_schema_mismatch,0.75,-1.4296875,-0.01556396484375,-1.41412353515625,False,False
codecontests_cpp_52,clean_schema_mismatch,1.0,-0.63671875,-0.15625,-0.48046875,False,False
codecontests_cpp_52,clean_schema_mismatch,1.25,-0.2353515625,-0.4921875,0.2568359375,True,True
codecontests_cpp_52,clean_schema_mismatch,1.5,-0.04443359375,-1.03125,0.98681640625,True,True
codecontests_cpp_52,clean_no_protocol,0.0,-12.625,-1.3125,-11.3125,False,False
codecontests_cpp_52,clean_no_protocol,0.25,-10.25,-1.0,-9.25,False,False
codecontests_cpp_52,clean_no_protocol,0.5,-7.875,-0.7265625,-7.1484375,False,False
codecontests_cpp_52,clean_no_protocol,0.75,-5.75,-0.49609375,-5.25390625,False,False
codecontests_cpp_52,clean_no_protocol,1.0,-3.671875,-0.2890625,-3.3828125,False,False
codecontests_cpp_52,clean_no_protocol,1.25,-1.890625,-0.2197265625,-1.6708984375,False,False
codecontests_cpp_52,clean_no_protocol,1.5,-0.6484375,-0.486328125,-0.162109375,False,False
codecontests_java_52,corrupt_full,0.0,-6.375,0.0,-6.375,False,False
codecontests_java_52,corrupt_full,0.25,-4.9375,-0.007293701171875,-4.930206298828125,False,False
codecontests_java_52,corrupt_full,0.5,-3.515625,-0.0303955078125,-3.4852294921875,False,False
codecontests_java_52,corrupt_full,0.75,-2.0625,-0.11865234375,-1.94384765625,False,False
codecontests_java_52,corrupt_full,1.0,-1.078125,-0.3515625,-0.7265625,False,False
codecontests_java_52,corrupt_full,1.25,-0.369140625,-0.92578125,0.556640625,True,True
codecontests_java_52,corrupt_full,1.5,-0.08203125,-1.828125,1.74609375,True,True
codecontests_java_52,clean_no_schema,0.0,-5.65625,-0.08154296875,-5.57470703125,False,False
codecontests_java_52,clean_no_schema,0.25,-4.53125,-0.0927734375,-4.4384765625,False,False
codecontests_java_52,clean_no_schema,0.5,-3.5,-0.11669921875,-3.38330078125,False,False
codecontests_java_52,clean_no_schema,0.75,-2.5,-0.162109375,-2.337890625,False,False
codecontests_java_52,clean_no_schema,1.0,-1.5625,-0.291015625,-1.271484375,False,False
codecontests_java_52,clean_no_schema,1.25,-0.8828125,-0.53515625,-0.34765625,False,False
codecontests_java_52,clean_no_schema,1.5,-0.447265625,-0.921875,0.474609375,True,True
codecontests_java_52,clean_schema_mismatch,0.0,-8.0,-0.08251953125,-7.91748046875,False,False
codecontests_java_52,clean_schema_mismatch,0.25,-6.25,-0.056884765625,-6.193115234375,False,False
codecontests_java_52,clean_schema_mismatch,0.5,-4.6875,-0.059326171875,-4.628173828125,False,False
codecontests_java_52,clean_schema_mismatch,0.75,-3.171875,-0.0986328125,-3.0732421875,False,False
codecontests_java_52,clean_schema_mismatch,1.0,-1.8515625,-0.205078125,-1.646484375,False,False
codecontests_java_52,clean_schema_mismatch,1.25,-0.78125,-0.5625,-0.21875,False,False
codecontests_java_52,clean_schema_mismatch,1.5,-0.287109375,-1.1484375,0.861328125,True,True
codecontests_java_52,clean_no_protocol,0.0,-15.875,-1.3203125,-14.5546875,False,False
codecontests_java_52,clean_no_protocol,0.25,-12.875,-1.2734375,-11.6015625,False,False
codecontests_java_52,clean_no_protocol,0.5,-10.0,-1.203125,-8.796875,False,False
codecontests_java_52,clean_no_protocol,0.75,-7.15625,-1.21875,-5.9375,False,False
codecontests_java_52,clean_no_protocol,1.0,-4.625,-1.2578125,-3.3671875,False,False
codecontests_java_52,clean_no_protocol,1.25,-2.40625,-1.4765625,-0.9296875,False,False
codecontests_java_52,clean_no_protocol,1.5,-0.85546875,-1.9375,1.08203125,True,True
apps_python_53,corrupt_full,0.0,-6.0,0.0,-6.0,False,False
apps_python_53,corrupt_full,0.25,-4.625,-0.005401611328125,-4.619598388671875,False,False
apps_python_53,corrupt_full,0.5,-3.453125,-0.028564453125,-3.424560546875,False,False
apps_python_53,corrupt_full,0.75,-2.34375,-0.099609375,-2.244140625,False,False
apps_python_53,corrupt_full,1.0,-1.4375,-0.25390625,-1.18359375,False,False
apps_python_53,corrupt_full,1.25,-0.671875,-0.6484375,-0.0234375,False,False
apps_python_53,corrupt_full,1.5,-0.283203125,-1.1953125,0.912109375,True,True
apps_python_53,clean_no_schema,0.0,-3.890625,-0.09130859375,-3.79931640625,False,False
apps_python_53,clean_no_schema,0.25,-3.375,-0.0810546875,-3.2939453125,False,False
apps_python_53,clean_no_schema,0.5,-2.703125,-0.10205078125,-2.60107421875,False,False
apps_python_53,clean_no_schema,0.75,-2.34375,-0.11669921875,-2.22705078125,False,False
apps_python_53,clean_no_schema,1.0,-1.8359375,-0.1748046875,-1.6611328125,False,False
apps_python_53,clean_no_schema,1.25,-1.5078125,-0.22265625,-1.28515625,False,False
apps_python_53,clean_no_schema,1.5,-1.140625,-0.333984375,-0.806640625,False,False
apps_python_53,clean_schema_mismatch,0.0,-8.1875,-0.234375,-7.953125,False,False
apps_python_53,clean_schema_mismatch,0.25,-6.03125,-0.23046875,-5.80078125,False,False
apps_python_53,clean_schema_mismatch,0.5,-4.09375,-0.28515625,-3.80859375,False,False
apps_python_53,clean_schema_mismatch,0.75,-2.375,-0.416015625,-1.958984375,False,False
apps_python_53,clean_schema_mismatch,1.0,-1.0703125,-0.74609375,-0.32421875,False,False
apps_python_53,clean_schema_mismatch,1.25,-0.33203125,-1.625,1.29296875,True,True
apps_python_53,clean_schema_mismatch,1.5,-0.109375,-2.6875,2.578125,True,True
apps_python_53,clean_no_protocol,0.0,-10.625,-1.2109375,-9.4140625,False,False
apps_python_53,clean_no_protocol,0.25,-9.0625,-1.1328125,-7.9296875,False,False
apps_python_53,clean_no_protocol,0.5,-7.4375,-1.1953125,-6.2421875,False,False
apps_python_53,clean_no_protocol,0.75,-5.875,-1.25,-4.625,False,False
apps_python_53,clean_no_protocol,1.0,-4.5,-1.3203125,-3.1796875,False,False
apps_python_53,clean_no_protocol,1.25,-3.171875,-1.5234375,-1.6484375,False,False
apps_python_53,clean_no_protocol,1.5,-2.171875,-1.765625,-0.40625,False,False
codecontests_cpp_53,corrupt_full,0.0,-2.03125,0.0,-2.03125,False,False
codecontests_cpp_53,corrupt_full,0.25,-1.6015625,-0.01513671875,-1.58642578125,False,False
codecontests_cpp_53,corrupt_full,0.5,-1.2265625,-0.0625,-1.1640625,False,False
codecontests_cpp_53,corrupt_full,0.75,-0.95703125,-0.1298828125,-0.8271484375,False,False
codecontests_cpp_53,corrupt_full,1.0,-0.65625,-0.26953125,-0.38671875,False,False
codecontests_cpp_53,corrupt_full,1.25,-0.47265625,-0.41796875,-0.0546875,True,False
codecontests_cpp_53,corrupt_full,1.5,-0.287109375,-0.66015625,0.373046875,True,True
codecontests_cpp_53,clean_no_schema,0.0,-6.875,-0.439453125,-6.435546875,False,False
codecontests_cpp_53,clean_no_schema,0.25,-5.8125,-0.33203125,-5.48046875,False,False
codecontests_cpp_53,clean_no_schema,0.5,-4.5,-0.2041015625,-4.2958984375,False,False
codecontests_cpp_53,clean_no_schema,0.75,-3.328125,-0.10205078125,-3.22607421875,False,False
codecontests_cpp_53,clean_no_schema,1.0,-2.3125,-0.04052734375,-2.27197265625,False,False
codecontests_cpp_53,clean_no_schema,1.25,-1.484375,-0.0703125,-1.4140625,False,False
codecontests_cpp_53,clean_no_schema,1.5,-0.87890625,-0.2060546875,-0.6728515625,False,False
codecontests_cpp_53,clean_schema_mismatch,0.0,-8.75,-0.6640625,-8.0859375,False,False
codecontests_cpp_53,clean_schema_mismatch,0.25,-7.03125,-0.46875,-6.5625,False,False
codecontests_cpp_53,clean_schema_mismatch,0.5,-5.125,-0.2734375,-4.8515625,False,False
codecontests_cpp_53,clean_schema_mismatch,0.75,-3.375,-0.10888671875,-3.26611328125,False,False
codecontests_cpp_53,clean_schema_mismatch,1.0,-1.8359375,-0.049072265625,-1.786865234375,False,False
codecontests_cpp_53,clean_schema_mismatch,1.25,-0.76953125,-0.259765625,-0.509765625,False,False
codecontests_cpp_53,clean_schema_mismatch,1.5,-0.220703125,-0.8671875,0.646484375,True,True
codecontests_cpp_53,clean_no_protocol,0.0,-17.625,-1.5546875,-16.0703125,False,False
codecontests_cpp_53,clean_no_protocol,0.25,-14.25,-1.203125,-13.046875,False,False
codecontests_cpp_53,clean_no_protocol,0.5,-10.75,-0.84375,-9.90625,False,False
codecontests_cpp_53,clean_no_protocol,0.75,-7.40625,-0.5078125,-6.8984375,False,False
codecontests_cpp_53,clean_no_protocol,1.0,-4.40625,-0.2392578125,-4.1669921875,False,False
codecontests_cpp_53,clean_no_protocol,1.25,-1.8828125,-0.142578125,-1.740234375,False,False
codecontests_cpp_53,clean_no_protocol,1.5,-0.396484375,-0.7578125,0.361328125,True,True
codecontests_java_53,corrupt_full,0.0,-6.8125,0.0,-6.8125,False,False
codecontests_java_53,corrupt_full,0.25,-5.5625,-0.002532958984375,-5.559967041015625,False,False
codecontests_java_53,corrupt_full,0.5,-4.28125,-0.0150146484375,-4.2662353515625,False,False
codecontests_java_53,corrupt_full,0.75,-3.171875,-0.044921875,-3.126953125,False,False
codecontests_java_53,corrupt_full,1.0,-2.0625,-0.134765625,-1.927734375,False,False
codecontests_java_53,corrupt_full,1.25,-1.171875,-0.34765625,-0.82421875,False,False
codecontests_java_53,corrupt_full,1.5,-0.5390625,-0.80078125,0.26171875,True,True
codecontests_java_53,clean_no_schema,0.0,-12.625,-0.125,-12.5,False,False
codecontests_java_53,clean_no_schema,0.25,-10.5625,-0.1494140625,-10.4130859375,False,False
codecontests_java_53,clean_no_schema,0.5,-8.25,-0.1767578125,-8.0732421875,False,False
codecontests_java_53,clean_no_schema,0.75,-6.03125,-0.1806640625,-5.8505859375,False,False
codecontests_java_53,clean_no_schema,1.0,-4.125,-0.2197265625,-3.9052734375,False,False
codecontests_java_53,clean_no_schema,1.25,-2.390625,-0.298828125,-2.091796875,False,False
codecontests_java_53,clean_no_schema,1.5,-1.0390625,-0.63671875,-0.40234375,False,False
codecontests_java_53,clean_schema_mismatch,0.0,-10.5625,-0.625,-9.9375,False,False
codecontests_java_53,clean_schema_mismatch,0.25,-8.3125,-0.6015625,-7.7109375,False,False
codecontests_java_53,clean_schema_mismatch,0.5,-6.125,-0.65234375,-5.47265625,False,False
codecontests_java_53,clean_schema_mismatch,0.75,-3.90625,-0.7265625,-3.1796875,False,False
codecontests_java_53,clean_schema_mismatch,1.0,-2.125,-0.890625,-1.234375,False,False
codecontests_java_53,clean_schema_mismatch,1.25,-0.8359375,-1.296875,0.4609375,True,True
codecontests_java_53,clean_schema_mismatch,1.5,-0.1806640625,-2.328125,2.1474609375,True,True
codecontests_java_53,clean_no_protocol,0.0,-18.125,-0.92578125,-17.19921875,False,False
codecontests_java_53,clean_no_protocol,0.25,-15.0625,-0.98828125,-14.07421875,False,False
codecontests_java_53,clean_no_protocol,0.5,-11.6875,-0.98046875,-10.70703125,False,False
codecontests_java_53,clean_no_protocol,0.75,-8.4375,-1.0703125,-7.3671875,False,False
codecontests_java_53,clean_no_protocol,1.0,-5.375,-1.1015625,-4.2734375,False,False
codecontests_java_53,clean_no_protocol,1.25,-2.828125,-1.1953125,-1.6328125,False,False
codecontests_java_53,clean_no_protocol,1.5,-0.98046875,-1.640625,0.66015625,False,True
apps_python_54,corrupt_full,0.0,-2.953125,0.0,-2.953125,False,False
apps_python_54,corrupt_full,0.25,-2.1875,-0.0181884765625,-2.1693115234375,False,False
apps_python_54,corrupt_full,0.5,-1.3984375,-0.11669921875,-1.28173828125,False,False
apps_python_54,corrupt_full,0.75,-0.87890625,-0.283203125,-0.595703125,False,False
apps_python_54,corrupt_full,1.0,-0.443359375,-0.625,0.181640625,True,True
apps_python_54,corrupt_full,1.25,-0.2109375,-1.0625,0.8515625,True,True
apps_python_54,corrupt_full,1.5,-0.0966796875,-1.5078125,1.4111328125,True,True
apps_python_54,clean_no_schema,0.0,-0.421875,-0.63671875,0.21484375,True,True
apps_python_54,clean_no_schema,0.25,-0.37109375,-0.69921875,0.328125,True,True
apps_python_54,clean_no_schema,0.5,-0.37109375,-0.6953125,0.32421875,True,True
apps_python_54,clean_no_schema,0.75,-0.328125,-0.7578125,0.4296875,True,True
apps_python_54,clean_no_schema,1.0,-0.2890625,-0.82421875,0.53515625,True,True
apps_python_54,clean_no_schema,1.25,-0.2890625,-0.82421875,0.53515625,True,True
apps_python_54,clean_no_schema,1.5,-0.291015625,-0.82421875,0.533203125,True,True
apps_python_54,clean_schema_mismatch,0.0,-3.796875,-0.2890625,-3.5078125,False,False
apps_python_54,clean_schema_mismatch,0.25,-2.5,-0.3203125,-2.1796875,False,False
apps_python_54,clean_schema_mismatch,0.5,-1.3515625,-0.52734375,-0.82421875,False,False
apps_python_54,clean_schema_mismatch,0.75,-0.6015625,-1.0,0.3984375,True,True
apps_python_54,clean_schema_mismatch,1.0,-0.2060546875,-1.84375,1.6376953125,True,True
apps_python_54,clean_schema_mismatch,1.25,-0.080078125,-2.828125,2.748046875,True,True
apps_python_54,clean_schema_mismatch,1.5,-0.062255859375,-3.796875,3.734619140625,True,True
apps_python_54,clean_no_protocol,0.0,-20.0,-1.8984375,-18.1015625,False,False
apps_python_54,clean_no_protocol,0.25,-16.875,-1.578125,-15.296875,False,False
apps_python_54,clean_no_protocol,0.5,-13.5,-1.4609375,-12.0390625,False,False
apps_python_54,clean_no_protocol,0.75,-10.1875,-1.328125,-8.859375,False,False
apps_python_54,clean_no_protocol,1.0,-7.25,-1.2890625,-5.9609375,False,False
apps_python_54,clean_no_protocol,1.25,-4.90625,-1.421875,-3.484375,False,False
apps_python_54,clean_no_protocol,1.5,-2.921875,-1.578125,-1.34375,False,False
codecontests_java_54,corrupt_full,0.0,-2.0625,0.0,-2.0625,False,False
codecontests_java_54,corrupt_full,0.25,-1.3515625,-0.051025390625,-1.300537109375,False,False
codecontests_java_54,corrupt_full,0.5,-0.80078125,-0.2421875,-0.55859375,False,False
codecontests_java_54,corrupt_full,0.75,-0.458984375,-0.55078125,0.091796875,True,True
codecontests_java_54,corrupt_full,1.0,-0.24609375,-0.98046875,0.734375,True,True
codecontests_java_54,corrupt_full,1.25,-0.1259765625,-1.484375,1.3583984375,True,True
codecontests_java_54,corrupt_full,1.5,-0.0810546875,-1.859375,1.7783203125,True,True
codecontests_java_54,clean_no_schema,0.0,-0.306640625,-3.515625,3.208984375,True,True
codecontests_java_54,clean_no_schema,0.25,-0.1943359375,-3.65625,3.4619140625,True,True
codecontests_java_54,clean_no_schema,0.5,-0.10595703125,-3.921875,3.81591796875,True,True
codecontests_java_54,clean_no_schema,0.75,-0.0634765625,-4.09375,4.0302734375,True,True
codecontests_java_54,clean_no_schema,1.0,-0.0419921875,-4.34375,4.3017578125,True,True
codecontests_java_54,clean_no_schema,1.25,-0.027587890625,-4.4375,4.409912109375,True,True
codecontests_java_54,clean_no_schema,1.5,-0.0155029296875,-4.65625,4.6407470703125,True,True
codecontests_java_54,clean_schema_mismatch,0.0,-0.000629425048828125,-4.6875,4.686870574951172,True,True
codecontests_java_54,clean_schema_mismatch,0.25,-0.000438690185546875,-4.78125,4.780811309814453,True,True
codecontests_java_54,clean_schema_mismatch,0.5,-0.0004119873046875,-4.78125,4.7808380126953125,True,True
codecontests_java_54,clean_schema_mismatch,0.75,-0.0004425048828125,-4.875,4.8745574951171875,True,True
codecontests_java_54,clean_schema_mismatch,1.0,-0.0003223419189453125,-4.96875,4.968427658081055,True,True
codecontests_java_54,clean_schema_mismatch,1.25,-0.0003948211669921875,-5.0625,5.062105178833008,True,True
codecontests_java_54,clean_schema_mismatch,1.5,-0.0003795623779296875,-5.0625,5.06212043762207,True,True
codecontests_java_54,clean_no_protocol,0.0,-16.875,-8.1875,-8.6875,False,False
codecontests_java_54,clean_no_protocol,0.25,-12.5,-6.4375,-6.0625,False,False
codecontests_java_54,clean_no_protocol,0.5,-8.3125,-4.875,-3.4375,False,False
codecontests_java_54,clean_no_protocol,0.75,-4.78125,-3.53125,-1.25,False,False
codecontests_java_54,clean_no_protocol,1.0,-2.0,-2.734375,0.734375,False,True
codecontests_java_54,clean_no_protocol,1.25,-0.478515625,-2.765625,2.287109375,True,True
codecontests_java_54,clean_no_protocol,1.5,-0.11865234375,-3.53125,3.41259765625,True,True
mbpp_python_54,corrupt_full,0.0,-4.25,0.0,-4.25,False,False
mbpp_python_54,corrupt_full,0.25,-3.203125,-0.010009765625,-3.193115234375,False,False
mbpp_python_54,corrupt_full,0.5,-2.328125,-0.048095703125,-2.280029296875,False,False
mbpp_python_54,corrupt_full,0.75,-1.5078125,-0.146484375,-1.361328125,False,False
mbpp_python_54,corrupt_full,1.0,-0.80859375,-0.369140625,-0.439453125,False,False
mbpp_python_54,corrupt_full,1.25,-0.326171875,-0.80078125,0.474609375,True,True
mbpp_python_54,corrupt_full,1.5,-0.1201171875,-1.2734375,1.1533203125,True,True
mbpp_python_54,clean_no_schema,0.0,-1.203125,-0.375,-0.828125,False,False
mbpp_python_54,clean_no_schema,0.25,-1.1171875,-0.408203125,-0.708984375,False,False
mbpp_python_54,clean_no_schema,0.5,-1.0234375,-0.4375,-0.5859375,False,False
mbpp_python_54,clean_no_schema,0.75,-0.9453125,-0.466796875,-0.478515625,False,False
mbpp_python_54,clean_no_schema,1.0,-0.859375,-0.498046875,-0.361328125,False,False
mbpp_python_54,clean_no_schema,1.25,-0.7890625,-0.5390625,-0.25,False,False
mbpp_python_54,clean_no_schema,1.5,-0.71484375,-0.578125,-0.13671875,False,False
mbpp_python_54,clean_schema_mismatch,0.0,-7.1875,-0.1865234375,-7.0009765625,False,False
mbpp_python_54,clean_schema_mismatch,0.25,-5.65625,-0.1796875,-5.4765625,False,False
mbpp_python_54,clean_schema_mismatch,0.5,-4.1875,-0.1689453125,-4.0185546875,False,False
mbpp_python_54,clean_schema_mismatch,0.75,-2.78125,-0.1982421875,-2.5830078125,False,False
mbpp_python_54,clean_schema_mismatch,1.0,-1.4765625,-0.326171875,-1.150390625,False,False
mbpp_python_54,clean_schema_mismatch,1.25,-0.54296875,-0.73828125,0.1953125,False,True
mbpp_python_54,clean_schema_mismatch,1.5,-0.1455078125,-1.453125,1.3076171875,True,True
mbpp_python_54,clean_no_protocol,0.0,-14.3125,-0.216796875,-14.095703125,False,False
mbpp_python_54,clean_no_protocol,0.25,-11.875,-0.2197265625,-11.6552734375,False,False
mbpp_python_54,clean_no_protocol,0.5,-9.375,-0.2216796875,-9.1533203125,False,False
mbpp_python_54,clean_no_protocol,0.75,-7.0625,-0.2451171875,-6.8173828125,False,False
mbpp_python_54,clean_no_protocol,1.0,-4.75,-0.30078125,-4.44921875,False,False
mbpp_python_54,clean_no_protocol,1.25,-2.828125,-0.400390625,-2.427734375,False,False
mbpp_python_54,clean_no_protocol,1.5,-1.328125,-0.7109375,-0.6171875,False,False
codecontests_java_55,corrupt_full,0.0,-5.0625,0.0,-5.0625,False,False
codecontests_java_55,corrupt_full,0.25,-3.453125,-0.026611328125,-3.426513671875,False,False
codecontests_java_55,corrupt_full,0.5,-1.8671875,-0.1826171875,-1.6845703125,False,False
codecontests_java_55,corrupt_full,0.75,-0.80078125,-0.6484375,-0.15234375,True,False
codecontests_java_55,corrupt_full,1.0,-0.287109375,-1.5,1.212890625,True,True
codecontests_java_55,corrupt_full,1.25,-0.09912109375,-2.53125,2.43212890625,True,True
codecontests_java_55,corrupt_full,1.5,-0.03857421875,-3.484375,3.44580078125,True,True
codecontests_java_55,clean_no_schema,0.0,-7.25,-0.859375,-6.390625,False,False
codecontests_java_55,clean_no_schema,0.25,-5.15625,-0.828125,-4.328125,False,False
codecontests_java_55,clean_no_schema,0.5,-3.375,-0.828125,-2.546875,False,False
codecontests_java_55,clean_no_schema,0.75,-1.8203125,-0.90625,-0.9140625,False,False
codecontests_java_55,clean_no_schema,1.0,-0.7734375,-1.359375,0.5859375,True,True
codecontests_java_55,clean_no_schema,1.25,-0.26953125,-2.109375,1.83984375,True,True
codecontests_java_55,clean_no_schema,1.5,-0.0966796875,-3.0625,2.9658203125,True,True
codecontests_java_55,clean_schema_mismatch,0.0,-5.09375,-0.4921875,-4.6015625,False,False
codecontests_java_55,clean_schema_mismatch,0.25,-3.109375,-0.458984375,-2.650390625,False,False
codecontests_java_55,clean_schema_mismatch,0.5,-1.4765625,-0.6484375,-0.828125,False,False
codecontests_java_55,clean_schema_mismatch,0.75,-0.4921875,-1.359375,0.8671875,True,True
codecontests_java_55,clean_schema_mismatch,1.0,-0.13671875,-2.4375,2.30078125,True,True
codecontests_java_55,clean_schema_mismatch,1.25,-0.034912109375,-3.71875,3.683837890625,True,True
codecontests_java_55,clean_schema_mismatch,1.5,-0.01220703125,-4.71875,4.70654296875,True,True
codecontests_java_55,clean_no_protocol,0.0,-9.3125,-0.59765625,-8.71484375,False,False
codecontests_java_55,clean_no_protocol,0.25,-6.84375,-0.65234375,-6.19140625,False,False
codecontests_java_55,clean_no_protocol,0.5,-4.4375,-0.6875,-3.75,False,False
codecontests_java_55,clean_no_protocol,0.75,-2.359375,-0.79296875,-1.56640625,False,False
codecontests_java_55,clean_no_protocol,1.0,-0.91015625,-1.28125,0.37109375,True,True
codecontests_java_55,clean_no_protocol,1.25,-0.255859375,-2.296875,2.041015625,True,True
codecontests_java_55,clean_no_protocol,1.5,-0.083984375,-3.375,3.291015625,True,True
mbpp_python_55,corrupt_full,0.0,-3.78125,0.0,-3.78125,False,False
mbpp_python_55,corrupt_full,0.25,-2.875,-0.0157470703125,-2.8592529296875,False,False
mbpp_python_55,corrupt_full,0.5,-2.09375,-0.0673828125,-2.0263671875,False,False
mbpp_python_55,corrupt_full,0.75,-1.296875,-0.2138671875,-1.0830078125,False,False
mbpp_python_55,corrupt_full,1.0,-0.8203125,-0.4375,-0.3828125,False,False
mbpp_python_55,corrupt_full,1.25,-0.40625,-0.84375,0.4375,True,True
mbpp_python_55,corrupt_full,1.5,-0.189453125,-1.328125,1.138671875,True,True
mbpp_python_55,clean_no_schema,0.0,-0.51953125,-0.69140625,0.171875,True,True
mbpp_python_55,clean_no_schema,0.25,-0.51171875,-0.69140625,0.1796875,True,True
mbpp_python_55,clean_no_schema,0.5,-0.62890625,-0.5859375,-0.04296875,False,False
mbpp_python_55,clean_no_schema,0.75,-0.6328125,-0.59765625,-0.03515625,False,False
mbpp_python_55,clean_no_schema,1.0,-0.640625,-0.61328125,-0.02734375,False,False
mbpp_python_55,clean_no_schema,1.25,-0.703125,-0.5703125,-0.1328125,False,False
mbpp_python_55,clean_no_schema,1.5,-0.71875,-0.58984375,-0.12890625,False,False
mbpp_python_55,clean_schema_mismatch,0.0,-6.125,-0.28125,-5.84375,False,False
mbpp_python_55,clean_schema_mismatch,0.25,-4.5625,-0.2333984375,-4.3291015625,False,False
mbpp_python_55,clean_schema_mismatch,0.5,-3.140625,-0.3125,-2.828125,False,False
mbpp_python_55,clean_schema_mismatch,0.75,-1.9453125,-0.5234375,-1.421875,False,False
mbpp_python_55,clean_schema_mismatch,1.0,-1.0234375,-0.90625,-0.1171875,False,False
mbpp_python_55,clean_schema_mismatch,1.25,-0.5546875,-1.484375,0.9296875,True,True
mbpp_python_55,clean_schema_mismatch,1.5,-0.28125,-2.265625,1.984375,True,True
mbpp_python_55,clean_no_protocol,0.0,-11.1875,-0.6015625,-10.5859375,False,False
mbpp_python_55,clean_no_protocol,0.25,-9.5625,-0.55078125,-9.01171875,False,False
mbpp_python_55,clean_no_protocol,0.5,-7.875,-0.515625,-7.359375,False,False
mbpp_python_55,clean_no_protocol,0.75,-6.25,-0.515625,-5.734375,False,False
mbpp_python_55,clean_no_protocol,1.0,-4.75,-0.53125,-4.21875,False,False
mbpp_python_55,clean_no_protocol,1.25,-3.453125,-0.71875,-2.734375,False,False
mbpp_python_55,clean_no_protocol,1.5,-2.375,-0.9375,-1.4375,False,False
codecontests_cpp_56,corrupt_full,0.0,-5.46875,0.0,-5.46875,False,False
codecontests_cpp_56,corrupt_full,0.25,-4.21875,-0.0045166015625,-4.2142333984375,False,False
codecontests_cpp_56,corrupt_full,0.5,-3.109375,-0.024169921875,-3.085205078125,False,False
codecontests_cpp_56,corrupt_full,0.75,-2.109375,-0.0869140625,-2.0224609375,False,False
codecontests_cpp_56,corrupt_full,1.0,-1.2109375,-0.2451171875,-0.9658203125,False,False
codecontests_cpp_56,corrupt_full,1.25,-0.53515625,-0.56640625,0.03125,False,True
codecontests_cpp_56,corrupt_full,1.5,-0.16796875,-1.1171875,0.94921875,True,True
codecontests_cpp_56,clean_no_schema,0.0,-2.15625,-0.34375,-1.8125,False,False
codecontests_cpp_56,clean_no_schema,0.25,-1.65625,-0.400390625,-1.255859375,False,False
codecontests_cpp_56,clean_no_schema,0.5,-1.203125,-0.474609375,-0.728515625,False,False
codecontests_cpp_56,clean_no_schema,0.75,-0.80859375,-0.63671875,-0.171875,False,False
codecontests_cpp_56,clean_no_schema,1.0,-0.486328125,-0.8359375,0.349609375,False,True
codecontests_cpp_56,clean_no_schema,1.25,-0.2578125,-1.1640625,0.90625,True,True
codecontests_cpp_56,clean_no_schema,1.5,-0.1083984375,-1.5390625,1.4306640625,True,True
codecontests_cpp_56,clean_schema_mismatch,0.0,-6.0,-0.45703125,-5.54296875,False,False
codecontests_cpp_56,clean_schema_mismatch,0.25,-4.5625,-0.427734375,-4.134765625,False,False
codecontests_cpp_56,clean_schema_mismatch,0.5,-3.171875,-0.375,-2.796875,False,False
codecontests_cpp_56,clean_schema_mismatch,0.75,-1.921875,-0.3984375,-1.5234375,False,False
