sample_id,family,promote_source_ratio,promote_blocked_ratio,promote_mediated_ratio,suppress_source_ratio,suppress_blocked_ratio,suppress_mediated_ratio
codecontests_cpp_1,symmetric_backbone->symmetric_backbone (no_tool_bias),0.782608695652174,0.0,0.782608695652174,-0.6630434782608695,0.0,-0.6630434782608695
codecontests_cpp_1,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.717391304347826,0.0,0.717391304347826,-0.43478260869565216,0.0,-0.43478260869565216
codecontests_cpp_1,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.717391304347826,0.2717391304347826,0.44565217391304346,-0.43478260869565216,-0.18478260869565216,-0.25
codecontests_cpp_1,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.717391304347826,0.45652173913043476,0.2608695652173913,-0.43478260869565216,-0.21739130434782608,-0.21739130434782608
codecontests_cpp_1,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.717391304347826,0.6956521739130435,0.021739130434782594,-0.43478260869565216,-0.41304347826086957,-0.021739130434782594
codecontests_cpp_1,tool_bias_backbone->no_tool_bias_backbone (shared),0.6195652173913043,0.6086956521739131,0.010869565217391242,-0.2391304347826087,-0.22826086956521738,-0.010869565217391325
codecontests_java_1,symmetric_backbone->symmetric_backbone (tool_bias),0.8355263157894737,0.0,0.8355263157894737,-0.6776315789473685,0.0,-0.6776315789473685
codecontests_java_1,tool_bias_backbone->symmetric_backbone (tool_bias),0.7697368421052632,0.3157894736842105,0.45394736842105265,-0.42105263157894735,-0.1118421052631579,-0.30921052631578944
codecontests_java_1,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.8092105263157895,0.47368421052631576,0.33552631578947373,-0.5789473684210527,-0.23026315789473684,-0.3486842105263158
codecontests_java_1,symmetric_backbone->tool_bias_backbone (tool_bias),0.8355263157894737,0.8026315789473685,0.0328947368421052,-0.6776315789473685,-0.6052631578947368,-0.07236842105263164
codecontests_java_1,no_tool_bias_backbone->tool_bias_backbone (shared),0.8092105263157895,0.47368421052631576,0.33552631578947373,-0.5789473684210527,-0.23026315789473684,-0.3486842105263158
codecontests_java_1,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8355263157894737,0.0,0.8355263157894737,-0.6776315789473685,0.0,-0.6776315789473685
codecontests_java_1,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.8092105263157895,0.0,0.8092105263157895,-0.5789473684210527,0.0,-0.5789473684210527
codecontests_java_1,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.8092105263157895,0.26973684210526316,0.5394736842105263,-0.5789473684210527,-0.15789473684210525,-0.4210526315789474
codecontests_java_1,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.8092105263157895,0.47368421052631576,0.33552631578947373,-0.5789473684210527,-0.23026315789473684,-0.3486842105263158
codecontests_java_1,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.8092105263157895,0.756578947368421,0.052631578947368474,-0.5789473684210527,-0.46710526315789475,-0.11184210526315791
codecontests_java_1,tool_bias_backbone->no_tool_bias_backbone (shared),0.7697368421052632,0.7039473684210527,0.06578947368421051,-0.42105263157894735,-0.3157894736842105,-0.10526315789473684
mbpp_python_1,symmetric_backbone->symmetric_backbone (tool_bias),0.8085106382978723,0.0,0.8085106382978723,-0.723404255319149,0.0,-0.723404255319149
mbpp_python_1,tool_bias_backbone->symmetric_backbone (tool_bias),0.5531914893617021,0.19148936170212766,0.3617021276595745,-0.3617021276595745,-0.10638297872340426,-0.25531914893617025
mbpp_python_1,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.7021276595744681,0.3191489361702128,0.3829787234042553,-0.574468085106383,-0.2765957446808511,-0.29787234042553196
mbpp_python_1,symmetric_backbone->tool_bias_backbone (tool_bias),0.8085106382978723,0.723404255319149,0.0851063829787233,-0.723404255319149,-0.6382978723404256,-0.08510638297872342
mbpp_python_1,no_tool_bias_backbone->tool_bias_backbone (shared),0.7021276595744681,0.3191489361702128,0.3829787234042553,-0.574468085106383,-0.2765957446808511,-0.29787234042553196
mbpp_python_1,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8085106382978723,0.0,0.8085106382978723,-0.723404255319149,0.0,-0.723404255319149
mbpp_python_1,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.7021276595744681,0.0,0.7021276595744681,-0.574468085106383,0.0,-0.574468085106383
mbpp_python_1,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.7021276595744681,0.19148936170212766,0.5106382978723405,-0.574468085106383,-0.14893617021276595,-0.4255319148936171
mbpp_python_1,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.7021276595744681,0.3191489361702128,0.3829787234042553,-0.574468085106383,-0.2765957446808511,-0.29787234042553196
mbpp_python_1,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.7021276595744681,0.574468085106383,0.12765957446808507,-0.574468085106383,-0.3829787234042553,-0.19148936170212771
mbpp_python_1,tool_bias_backbone->no_tool_bias_backbone (shared),0.5531914893617021,0.5531914893617021,0.0,-0.3617021276595745,-0.40425531914893614,0.04255319148936165
codecontests_java_2,symmetric_backbone->symmetric_backbone (tool_bias),0.8217821782178217,0.0,0.8217821782178217,-0.6732673267326733,0.0,-0.6732673267326733
codecontests_java_2,tool_bias_backbone->symmetric_backbone (tool_bias),0.7623762376237624,0.2376237623762376,0.5247524752475248,-0.37623762376237624,-0.0594059405940594,-0.31683168316831684
codecontests_java_2,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.6336633663366337,0.45544554455445546,0.1782178217821782,-0.3465346534653465,-0.18811881188118812,-0.1584158415841584
codecontests_java_2,symmetric_backbone->tool_bias_backbone (tool_bias),0.8217821782178217,0.801980198019802,0.01980198019801971,-0.6732673267326733,-0.6336633663366337,-0.03960396039603964
codecontests_java_2,no_tool_bias_backbone->tool_bias_backbone (shared),0.6336633663366337,0.45544554455445546,0.1782178217821782,-0.3465346534653465,-0.18811881188118812,-0.1584158415841584
codecontests_java_2,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8217821782178217,0.0,0.8217821782178217,-0.6732673267326733,0.0,-0.6732673267326733
codecontests_java_2,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.6336633663366337,0.0,0.6336633663366337,-0.3465346534653465,0.0,-0.3465346534653465
codecontests_java_2,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.6336633663366337,0.21782178217821782,0.4158415841584159,-0.3465346534653465,-0.09900990099009901,-0.2475247524752475
codecontests_java_2,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.6336633663366337,0.45544554455445546,0.1782178217821782,-0.3465346534653465,-0.18811881188118812,-0.1584158415841584
codecontests_java_2,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.6336633663366337,0.5841584158415841,0.04950495049504955,-0.3465346534653465,-0.32673267326732675,-0.019801980198019764
codecontests_java_2,tool_bias_backbone->no_tool_bias_backbone (shared),0.7623762376237624,0.6534653465346535,0.1089108910891089,-0.37623762376237624,-0.24752475247524752,-0.12871287128712872
codecontests_cpp_3,symmetric_backbone->symmetric_backbone (tool_bias),0.8085106382978723,0.0,0.8085106382978723,-0.723404255319149,0.0,-0.723404255319149
codecontests_cpp_3,tool_bias_backbone->symmetric_backbone (tool_bias),0.5957446808510638,0.1276595744680851,0.46808510638297873,-0.425531914893617,-0.06382978723404255,-0.3617021276595745
codecontests_cpp_3,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.723404255319149,0.2765957446808511,0.4468085106382979,-0.574468085106383,-0.19148936170212766,-0.3829787234042554
codecontests_cpp_3,symmetric_backbone->tool_bias_backbone (tool_bias),0.8085106382978723,0.7872340425531915,0.02127659574468077,-0.723404255319149,-0.6808510638297872,-0.042553191489361764
codecontests_cpp_3,no_tool_bias_backbone->tool_bias_backbone (shared),0.723404255319149,0.2765957446808511,0.4468085106382979,-0.574468085106383,-0.19148936170212766,-0.3829787234042554
codecontests_cpp_3,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8085106382978723,0.0,0.8085106382978723,-0.723404255319149,0.0,-0.723404255319149
codecontests_cpp_3,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.723404255319149,0.0,0.723404255319149,-0.574468085106383,0.0,-0.574468085106383
codecontests_cpp_3,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.723404255319149,0.1702127659574468,0.5531914893617021,-0.574468085106383,-0.10638297872340426,-0.4680851063829788
codecontests_cpp_3,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.723404255319149,0.2765957446808511,0.4468085106382979,-0.574468085106383,-0.19148936170212766,-0.3829787234042554
codecontests_cpp_3,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.723404255319149,0.6595744680851063,0.06382978723404265,-0.574468085106383,-0.5106382978723404,-0.06382978723404265
codecontests_cpp_3,tool_bias_backbone->no_tool_bias_backbone (shared),0.5957446808510638,0.6382978723404256,-0.042553191489361764,-0.425531914893617,-0.46808510638297873,0.04255319148936171
codecontests_java_3,symmetric_backbone->symmetric_backbone (tool_bias),0.856,0.0,0.856,-0.672,0.0,-0.672
codecontests_java_3,tool_bias_backbone->symmetric_backbone (tool_bias),0.808,0.32,0.48800000000000004,-0.352,-0.096,-0.256
codecontests_java_3,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.856,0.536,0.31999999999999995,-0.544,-0.232,-0.31200000000000006
codecontests_java_3,symmetric_backbone->tool_bias_backbone (tool_bias),0.856,0.816,0.040000000000000036,-0.672,-0.608,-0.06400000000000006
codecontests_java_3,no_tool_bias_backbone->tool_bias_backbone (shared),0.856,0.536,0.31999999999999995,-0.544,-0.232,-0.31200000000000006
codecontests_java_3,symmetric_backbone->symmetric_backbone (no_tool_bias),0.856,0.0,0.856,-0.672,0.0,-0.672
codecontests_java_3,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.856,0.0,0.856,-0.544,0.0,-0.544
codecontests_java_3,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.856,0.312,0.544,-0.544,-0.168,-0.376
codecontests_java_3,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.856,0.536,0.31999999999999995,-0.544,-0.232,-0.31200000000000006
codecontests_java_3,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.856,0.824,0.03200000000000003,-0.544,-0.472,-0.07200000000000006
codecontests_java_3,tool_bias_backbone->no_tool_bias_backbone (shared),0.808,0.728,0.08000000000000007,-0.352,-0.248,-0.10399999999999998
apps_python_4,symmetric_backbone->symmetric_backbone (tool_bias),0.8701298701298701,0.0,0.8701298701298701,-0.7402597402597403,0.0,-0.7402597402597403
apps_python_4,tool_bias_backbone->symmetric_backbone (tool_bias),0.5714285714285714,0.16883116883116883,0.40259740259740256,-0.22077922077922077,-0.05194805194805195,-0.16883116883116883
apps_python_4,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.6623376623376623,0.38961038961038963,0.2727272727272727,-0.3116883116883117,-0.22077922077922077,-0.09090909090909091
apps_python_4,symmetric_backbone->tool_bias_backbone (tool_bias),0.8701298701298701,0.8311688311688312,0.03896103896103886,-0.7402597402597403,-0.6753246753246753,-0.06493506493506496
apps_python_4,no_tool_bias_backbone->tool_bias_backbone (shared),0.6623376623376623,0.38961038961038963,0.2727272727272727,-0.3116883116883117,-0.22077922077922077,-0.09090909090909091
apps_python_4,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8701298701298701,0.0,0.8701298701298701,-0.7402597402597403,0.0,-0.7402597402597403
apps_python_4,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.6623376623376623,0.0,0.6623376623376623,-0.3116883116883117,0.0,-0.3116883116883117
apps_python_4,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.6623376623376623,0.24675324675324675,0.4155844155844156,-0.3116883116883117,-0.15584415584415584,-0.15584415584415584
apps_python_4,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.6623376623376623,0.38961038961038963,0.2727272727272727,-0.3116883116883117,-0.22077922077922077,-0.09090909090909091
apps_python_4,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.6623376623376623,0.6363636363636364,0.025974025974025983,-0.3116883116883117,-0.2727272727272727,-0.038961038961038974
apps_python_4,tool_bias_backbone->no_tool_bias_backbone (shared),0.5714285714285714,0.6103896103896104,-0.038961038961038974,-0.22077922077922077,-0.2857142857142857,0.06493506493506493
codecontests_cpp_4,symmetric_backbone->symmetric_backbone (tool_bias),0.8615384615384616,0.0,0.8615384615384616,-0.8,0.0,-0.8
codecontests_cpp_4,tool_bias_backbone->symmetric_backbone (tool_bias),0.7076923076923077,0.16923076923076924,0.5384615384615385,-0.4307692307692308,-0.1076923076923077,-0.3230769230769231
codecontests_cpp_4,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.6461538461538462,0.26153846153846155,0.38461538461538464,-0.4307692307692308,-0.13846153846153847,-0.2923076923076923
codecontests_cpp_4,symmetric_backbone->tool_bias_backbone (tool_bias),0.8615384615384616,0.8153846153846154,0.04615384615384621,-0.8,-0.7384615384615385,-0.06153846153846154
codecontests_cpp_4,no_tool_bias_backbone->tool_bias_backbone (shared),0.6461538461538462,0.26153846153846155,0.38461538461538464,-0.4307692307692308,-0.13846153846153847,-0.2923076923076923
codecontests_cpp_4,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8615384615384616,0.0,0.8615384615384616,-0.8,0.0,-0.8
codecontests_cpp_4,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.6461538461538462,0.0,0.6461538461538462,-0.4307692307692308,0.0,-0.4307692307692308
codecontests_cpp_4,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.6461538461538462,0.15384615384615385,0.49230769230769234,-0.4307692307692308,-0.13846153846153847,-0.2923076923076923
codecontests_cpp_4,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.6461538461538462,0.26153846153846155,0.38461538461538464,-0.4307692307692308,-0.13846153846153847,-0.2923076923076923
codecontests_cpp_4,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.6461538461538462,0.6615384615384615,-0.01538461538461533,-0.4307692307692308,-0.38461538461538464,-0.046153846153846156
codecontests_cpp_4,tool_bias_backbone->no_tool_bias_backbone (shared),0.7076923076923077,0.676923076923077,0.03076923076923077,-0.4307692307692308,-0.4461538461538462,0.015384615384615385
codecontests_java_4,symmetric_backbone->symmetric_backbone (tool_bias),0.8533333333333334,0.0,0.8533333333333334,-0.6666666666666666,0.0,-0.6666666666666666
codecontests_java_4,tool_bias_backbone->symmetric_backbone (tool_bias),0.8,0.28,0.52,-0.31333333333333335,-0.07333333333333333,-0.24000000000000002
codecontests_java_4,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.7666666666666667,0.49333333333333335,0.2733333333333334,-0.3466666666666667,-0.16,-0.18666666666666668
codecontests_java_4,symmetric_backbone->tool_bias_backbone (tool_bias),0.8533333333333334,0.82,0.03333333333333344,-0.6666666666666666,-0.62,-0.046666666666666634
codecontests_java_4,no_tool_bias_backbone->tool_bias_backbone (shared),0.7666666666666667,0.49333333333333335,0.2733333333333334,-0.3466666666666667,-0.16,-0.18666666666666668
codecontests_java_4,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8533333333333334,0.0,0.8533333333333334,-0.6666666666666666,0.0,-0.6666666666666666
codecontests_java_4,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.7666666666666667,0.0,0.7666666666666667,-0.3466666666666667,0.0,-0.3466666666666667
codecontests_java_4,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.7666666666666667,0.24,0.5266666666666667,-0.3466666666666667,-0.1,-0.24666666666666667
codecontests_java_4,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.7666666666666667,0.49333333333333335,0.2733333333333334,-0.3466666666666667,-0.16,-0.18666666666666668
codecontests_java_4,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.7666666666666667,0.7266666666666667,0.040000000000000036,-0.3466666666666667,-0.29333333333333333,-0.053333333333333344
codecontests_java_4,tool_bias_backbone->no_tool_bias_backbone (shared),0.8,0.7133333333333334,0.08666666666666667,-0.31333333333333335,-0.19333333333333333,-0.12000000000000002
mbpp_python_4,symmetric_backbone->symmetric_backbone (tool_bias),0.9473684210526315,0.0,0.9473684210526315,-0.7894736842105263,0.0,-0.7894736842105263
mbpp_python_4,tool_bias_backbone->symmetric_backbone (tool_bias),0.5263157894736842,0.17543859649122806,0.3508771929824561,-0.14035087719298245,-0.03508771929824561,-0.10526315789473684
mbpp_python_4,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.6140350877192983,0.2631578947368421,0.3508771929824562,-0.24561403508771928,-0.15789473684210525,-0.08771929824561403
mbpp_python_4,symmetric_backbone->tool_bias_backbone (tool_bias),0.9473684210526315,0.8771929824561403,0.07017543859649122,-0.7894736842105263,-0.7543859649122807,-0.03508771929824561
mbpp_python_4,no_tool_bias_backbone->tool_bias_backbone (shared),0.6140350877192983,0.2631578947368421,0.3508771929824562,-0.24561403508771928,-0.15789473684210525,-0.08771929824561403
mbpp_python_4,symmetric_backbone->symmetric_backbone (no_tool_bias),0.9473684210526315,0.0,0.9473684210526315,-0.7894736842105263,0.0,-0.7894736842105263
mbpp_python_4,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.6140350877192983,0.0,0.6140350877192983,-0.24561403508771928,0.0,-0.24561403508771928
mbpp_python_4,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.6140350877192983,0.2631578947368421,0.3508771929824562,-0.24561403508771928,-0.14035087719298245,-0.10526315789473684
mbpp_python_4,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.6140350877192983,0.2631578947368421,0.3508771929824562,-0.24561403508771928,-0.15789473684210525,-0.08771929824561403
mbpp_python_4,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.6140350877192983,0.5964912280701754,0.01754385964912286,-0.24561403508771928,-0.22807017543859648,-0.017543859649122806
mbpp_python_4,tool_bias_backbone->no_tool_bias_backbone (shared),0.5263157894736842,0.631578947368421,-0.10526315789473684,-0.14035087719298245,-0.3684210526315789,0.22807017543859648
apps_python_5,symmetric_backbone->symmetric_backbone (tool_bias),0.8571428571428571,0.0,0.8571428571428571,-0.8035714285714286,0.0,-0.8035714285714286
apps_python_5,tool_bias_backbone->symmetric_backbone (tool_bias),0.42857142857142855,0.08928571428571429,0.33928571428571425,-0.23214285714285715,-0.03571428571428571,-0.19642857142857145
apps_python_5,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.5357142857142857,0.19642857142857142,0.3392857142857143,-0.4107142857142857,-0.17857142857142858,-0.23214285714285712
apps_python_5,symmetric_backbone->tool_bias_backbone (tool_bias),0.8571428571428571,0.8035714285714286,0.05357142857142849,-0.8035714285714286,-0.75,-0.0535714285714286
apps_python_5,no_tool_bias_backbone->tool_bias_backbone (shared),0.5357142857142857,0.19642857142857142,0.3392857142857143,-0.4107142857142857,-0.17857142857142858,-0.23214285714285712
apps_python_5,symmetric_backbone->symmetric_backbone (no_tool_bias),0.8571428571428571,0.0,0.8571428571428571,-0.8035714285714286,0.0,-0.8035714285714286
apps_python_5,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.5357142857142857,0.0,0.5357142857142857,-0.4107142857142857,0.0,-0.4107142857142857
apps_python_5,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.5357142857142857,0.017857142857142856,0.5178571428571428,-0.4107142857142857,-0.07142857142857142,-0.3392857142857143
apps_python_5,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.5357142857142857,0.19642857142857142,0.3392857142857143,-0.4107142857142857,-0.17857142857142858,-0.23214285714285712
apps_python_5,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.5357142857142857,0.42857142857142855,0.10714285714285715,-0.4107142857142857,-0.32142857142857145,-0.08928571428571425
apps_python_5,tool_bias_backbone->no_tool_bias_backbone (shared),0.42857142857142855,0.4642857142857143,-0.035714285714285754,-0.23214285714285715,-0.3392857142857143,0.10714285714285715
codecontests_cpp_5,symmetric_backbone->symmetric_backbone (tool_bias),0.7796610169491526,0.0,0.7796610169491526,-0.7457627118644068,0.0,-0.7457627118644068
codecontests_cpp_5,tool_bias_backbone->symmetric_backbone (tool_bias),0.6440677966101694,0.2033898305084746,0.44067796610169485,-0.5084745762711864,-0.13559322033898305,-0.3728813559322034
codecontests_cpp_5,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.711864406779661,0.3220338983050847,0.3898305084745763,-0.6101694915254238,-0.2033898305084746,-0.4067796610169492
codecontests_cpp_5,symmetric_backbone->tool_bias_backbone (tool_bias),0.7796610169491526,0.7627118644067796,0.016949152542372947,-0.7457627118644068,-0.6610169491525424,-0.0847457627118644
codecontests_cpp_5,no_tool_bias_backbone->tool_bias_backbone (shared),0.711864406779661,0.3220338983050847,0.3898305084745763,-0.6101694915254238,-0.2033898305084746,-0.4067796610169492
codecontests_cpp_5,symmetric_backbone->symmetric_backbone (no_tool_bias),0.7796610169491526,0.0,0.7796610169491526,-0.7457627118644068,0.0,-0.7457627118644068
codecontests_cpp_5,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.711864406779661,0.0,0.711864406779661,-0.6101694915254238,0.0,-0.6101694915254238
codecontests_cpp_5,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.711864406779661,0.2033898305084746,0.5084745762711864,-0.6101694915254238,-0.1864406779661017,-0.42372881355932207
codecontests_cpp_5,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.711864406779661,0.3220338983050847,0.3898305084745763,-0.6101694915254238,-0.2033898305084746,-0.4067796610169492
codecontests_cpp_5,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.711864406779661,0.6440677966101694,0.06779661016949157,-0.6101694915254238,-0.5254237288135594,-0.0847457627118644
codecontests_cpp_5,tool_bias_backbone->no_tool_bias_backbone (shared),0.6440677966101694,0.5932203389830508,0.05084745762711862,-0.5084745762711864,-0.4406779661016949,-0.06779661016949151
codecontests_java_5,symmetric_backbone->symmetric_backbone (tool_bias),0.9414634146341463,0.0,0.9414634146341463,-0.8390243902439024,0.0,-0.8390243902439024
codecontests_java_5,tool_bias_backbone->symmetric_backbone (tool_bias),0.8341463414634146,0.28780487804878047,0.5463414634146342,-0.3902439024390244,-0.12682926829268293,-0.2634146341463415
codecontests_java_5,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.7951219512195122,0.5317073170731708,0.2634146341463415,-0.43902439024390244,-0.23414634146341465,-0.2048780487804878
codecontests_java_5,symmetric_backbone->tool_bias_backbone (tool_bias),0.9414634146341463,0.9121951219512195,0.029268292682926744,-0.8390243902439024,-0.8097560975609757,-0.029268292682926744
codecontests_java_5,no_tool_bias_backbone->tool_bias_backbone (shared),0.7951219512195122,0.5317073170731708,0.2634146341463415,-0.43902439024390244,-0.23414634146341465,-0.2048780487804878
codecontests_java_5,symmetric_backbone->symmetric_backbone (no_tool_bias),0.9414634146341463,0.0,0.9414634146341463,-0.8390243902439024,0.0,-0.8390243902439024
codecontests_java_5,no_tool_bias_backbone->no_tool_bias_backbone (no_tool_bias),0.7951219512195122,0.0,0.7951219512195122,-0.43902439024390244,0.0,-0.43902439024390244
codecontests_java_5,no_tool_bias_backbone->symmetric_backbone (no_tool_bias),0.7951219512195122,0.2097560975609756,0.5853658536585367,-0.43902439024390244,-0.11707317073170732,-0.32195121951219513
codecontests_java_5,no_tool_bias_backbone->tool_bias_backbone (tool_bias),0.7951219512195122,0.5317073170731708,0.2634146341463415,-0.43902439024390244,-0.23414634146341465,-0.2048780487804878
codecontests_java_5,no_tool_bias_backbone->no_tool_tail (no_tool_bias),0.7951219512195122,0.6780487804878049,0.11707317073170731,-0.43902439024390244,-0.36097560975609755,-0.07804878048780489
codecontests_java_5,tool_bias_backbone->no_tool_bias_backbone (shared),0.8341463414634146,0.6682926829268293,0.1658536585365853,-0.3902439024390244,-0.2146341463414634,-0.175609756097561
codecontests_cpp_6,symmetric_backbone->symmetric_backbone (tool_bias),0.8620689655172413,0.0,0.8620689655172413,-0.7931034482758621,0.0,-0.7931034482758621
codecontests_cpp_6,tool_bias_backbone->symmetric_backbone (tool_bias),0.6551724137931034,0.15517241379310345,0.5,-0.29310344827586204,-0.06896551724137931,-0.22413793103448273
codecontests_cpp_6,no_tool_bias_backbone->tool_bias_backbone (no_tool_bias),0.5862068965517241,0.1896551724137931,0.396551724137931,-0.41379310344827586,-0.15517241379310345,-0.2586206896551724
codecontests_cpp_6,symmetric_backbone->tool_bias_backbone (tool_bias),0.8620689655172413,0.8275862068965517,0.03448275862068961,-0.7931034482758621,-0.7413793103448276,-0.051724137931034475
