sample_id,path_key,base_variant,source_variant,direction,ratio,top1,boundary_flip
apps_python_47,query_tool_path,corrupt_full,clean_full,tool,0.5856643356643356,False,False
apps_python_47,schema_tool_path,clean_no_schema,clean_full,tool,-0.008304195804195804,True,True
apps_python_47,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.8850524475524476,True,True
apps_python_47,schema_tool_path,clean_no_protocol,clean_full,tool,2.625874125874126,False,False
apps_python_47,no_tool_path,clean_full,corrupt_full,no_tool,0.8981277533039648,True,True
codecontests_cpp_47,query_tool_path,corrupt_full,clean_full,tool,0.9182960893854749,True,True
codecontests_cpp_47,schema_tool_path,clean_no_schema,clean_full,tool,1.2905027932960893,False,False
codecontests_cpp_47,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.4800977653631286,True,True
codecontests_cpp_47,schema_tool_path,clean_no_protocol,clean_full,tool,4.731843575418995,False,False
codecontests_cpp_47,no_tool_path,clean_full,corrupt_full,no_tool,0.7568027210884354,False,False
codecontests_java_47,query_tool_path,corrupt_full,clean_full,tool,0.7732558139534884,False,False
codecontests_java_47,schema_tool_path,clean_no_schema,clean_full,tool,0.38299418604651164,False,False
codecontests_java_47,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.35315225290697677,True,True
codecontests_java_47,schema_tool_path,clean_no_protocol,clean_full,tool,0.9066133720930233,False,True
codecontests_java_47,no_tool_path,clean_full,corrupt_full,no_tool,0.9324324324324325,True,True
humaneval_python_47,query_tool_path,corrupt_full,clean_full,tool,0.6771978021978022,False,False
humaneval_python_47,schema_tool_path,clean_no_schema,clean_full,tool,-0.011332417582417582,False,True
humaneval_python_47,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.9215315934065934,True,True
humaneval_python_47,schema_tool_path,clean_no_protocol,clean_full,tool,2.3516483516483517,False,False
humaneval_python_47,no_tool_path,clean_full,corrupt_full,no_tool,0.8911111111111111,True,True
apps_python_48,query_tool_path,corrupt_full,clean_full,tool,0.5497237569060773,False,False
apps_python_48,schema_tool_path,clean_no_schema,clean_full,tool,0.07078729281767956,True,True
apps_python_48,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2296270718232045,True,True
apps_python_48,schema_tool_path,clean_no_protocol,clean_full,tool,2.0939226519337018,False,False
apps_python_48,no_tool_path,clean_full,corrupt_full,no_tool,0.6151832460732984,False,False
codecontests_cpp_48,query_tool_path,corrupt_full,clean_full,tool,0.7527777777777778,False,False
codecontests_cpp_48,schema_tool_path,clean_no_schema,clean_full,tool,0.9506944444444444,True,True
codecontests_cpp_48,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.4465277777777779,True,True
codecontests_cpp_48,schema_tool_path,clean_no_protocol,clean_full,tool,2.3583333333333334,False,False
codecontests_cpp_48,no_tool_path,clean_full,corrupt_full,no_tool,0.8144736842105263,True,True
codecontests_java_48,query_tool_path,corrupt_full,clean_full,tool,0.8561197916666666,False,False
codecontests_java_48,schema_tool_path,clean_no_schema,clean_full,tool,0.5535888671875,True,True
codecontests_java_48,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.449493408203125,True,True
codecontests_java_48,schema_tool_path,clean_no_protocol,clean_full,tool,0.68951416015625,True,True
codecontests_java_48,no_tool_path,clean_full,corrupt_full,no_tool,0.8544117647058823,True,False
apps_python_49,query_tool_path,corrupt_full,clean_full,tool,0.5764331210191083,False,False
apps_python_49,schema_tool_path,clean_no_schema,clean_full,tool,0.5593152866242038,False,True
apps_python_49,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.4239649681528662,True,True
apps_python_49,schema_tool_path,clean_no_protocol,clean_full,tool,3.1146496815286624,False,False
apps_python_49,no_tool_path,clean_full,corrupt_full,no_tool,0.8893884892086331,True,True
codecontests_cpp_49,query_tool_path,corrupt_full,clean_full,tool,0.9421296296296297,True,True
codecontests_cpp_49,schema_tool_path,clean_no_schema,clean_full,tool,0.4738756613756614,True,True
codecontests_cpp_49,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.32312851355820105,True,True
codecontests_cpp_49,schema_tool_path,clean_no_protocol,clean_full,tool,2.7394179894179893,True,True
codecontests_cpp_49,no_tool_path,clean_full,corrupt_full,no_tool,0.7553191489361702,False,False
codecontests_java_49,query_tool_path,corrupt_full,clean_full,tool,0.8950320512820513,False,False
codecontests_java_49,schema_tool_path,clean_no_schema,clean_full,tool,0.7241586538461539,True,True
codecontests_java_49,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.2095822065304487,True,True
codecontests_java_49,schema_tool_path,clean_no_protocol,clean_full,tool,1.5579927884615385,True,True
codecontests_java_49,no_tool_path,clean_full,corrupt_full,no_tool,0.8394097222222222,True,True
codecontests_cpp_50,query_tool_path,corrupt_full,clean_full,tool,0.804635761589404,False,False
codecontests_cpp_50,schema_tool_path,clean_no_schema,clean_full,tool,0.20405629139072848,True,True
codecontests_cpp_50,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.9779594370860927,True,True
codecontests_cpp_50,schema_tool_path,clean_no_protocol,clean_full,tool,2.8311258278145695,False,False
codecontests_cpp_50,no_tool_path,clean_full,corrupt_full,no_tool,0.867231638418079,True,True
codecontests_java_50,query_tool_path,corrupt_full,clean_full,tool,0.9594194312796208,True,True
codecontests_java_50,schema_tool_path,clean_no_schema,clean_full,tool,0.2177132701421801,True,True
codecontests_java_50,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.6931279620853081,True,True
codecontests_java_50,schema_tool_path,clean_no_protocol,clean_full,tool,2.504739336492891,False,False
codecontests_java_50,no_tool_path,clean_full,corrupt_full,no_tool,0.8526119402985075,True,True
apps_python_51,query_tool_path,corrupt_full,clean_full,tool,0.6040268456375839,False,False
apps_python_51,schema_tool_path,clean_no_schema,clean_full,tool,0.02936241610738255,False,True
apps_python_51,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.537594379194631,True,True
apps_python_51,schema_tool_path,clean_no_protocol,clean_full,tool,3.6308724832214767,False,False
apps_python_51,no_tool_path,clean_full,corrupt_full,no_tool,0.8720238095238095,True,True
codecontests_java_51,query_tool_path,corrupt_full,clean_full,tool,0.8784584980237155,False,False
codecontests_java_51,schema_tool_path,clean_no_schema,clean_full,tool,0.7030014822134387,True,True
codecontests_java_51,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.07347088840167984,True,True
codecontests_java_51,schema_tool_path,clean_no_protocol,clean_full,tool,1.6440217391304348,True,True
codecontests_java_51,no_tool_path,clean_full,corrupt_full,no_tool,0.6038251366120219,False,False
codecontests_cpp_52,query_tool_path,corrupt_full,clean_full,tool,0.6108374384236454,False,False
codecontests_cpp_52,schema_tool_path,clean_no_schema,clean_full,tool,0.5477216748768473,True,True
codecontests_cpp_52,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.6838823891625614,True,True
codecontests_cpp_52,schema_tool_path,clean_no_protocol,clean_full,tool,7.401477832512315,False,False
codecontests_cpp_52,no_tool_path,clean_full,corrupt_full,no_tool,0.7275,False,False
codecontests_java_52,query_tool_path,corrupt_full,clean_full,tool,0.8284313725490197,False,False
codecontests_java_52,schema_tool_path,clean_no_schema,clean_full,tool,0.8503370098039216,True,True
codecontests_java_52,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2300857843137254,True,True
codecontests_java_52,schema_tool_path,clean_no_protocol,clean_full,tool,2.392156862745098,True,True
codecontests_java_52,no_tool_path,clean_full,corrupt_full,no_tool,0.9064039408866995,True,True
apps_python_53,query_tool_path,corrupt_full,clean_full,tool,0.8463541666666666,False,False
apps_python_53,schema_tool_path,clean_no_schema,clean_full,tool,0.5169270833333334,False,False
apps_python_53,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.3494466145833333,True,True
apps_python_53,schema_tool_path,clean_no_protocol,clean_full,tool,1.4947916666666667,False,False
apps_python_53,no_tool_path,clean_full,corrupt_full,no_tool,0.675561797752809,False,False
codecontests_cpp_53,query_tool_path,corrupt_full,clean_full,tool,0.6211538461538462,False,False
codecontests_cpp_53,schema_tool_path,clean_no_schema,clean_full,tool,3.0307692307692307,False,False
codecontests_cpp_53,schema_tool_path,clean_schema_mismatch,clean_full,tool,4.226442307692308,True,True
codecontests_cpp_53,schema_tool_path,clean_no_protocol,clean_full,tool,8.271153846153846,False,False
codecontests_cpp_53,no_tool_path,clean_full,corrupt_full,no_tool,0.7676282051282052,False,False
codecontests_java_53,query_tool_path,corrupt_full,clean_full,tool,0.7098623853211009,False,False
codecontests_java_53,schema_tool_path,clean_no_schema,clean_full,tool,1.716743119266055,False,False
codecontests_java_53,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.5303899082568808,True,True
codecontests_java_53,schema_tool_path,clean_no_protocol,clean_full,tool,2.522935779816514,False,True
codecontests_java_53,no_tool_path,clean_full,corrupt_full,no_tool,0.9510973282442748,True,True
apps_python_54,query_tool_path,corrupt_full,clean_full,tool,0.8908730158730159,True,True
apps_python_54,schema_tool_path,clean_no_schema,clean_full,tool,0.09821428571428571,True,True
apps_python_54,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2797205687830688,True,True
apps_python_54,schema_tool_path,clean_no_protocol,clean_full,tool,5.894179894179894,False,False
apps_python_54,no_tool_path,clean_full,corrupt_full,no_tool,0.436046511627907,False,False
codecontests_java_54,query_tool_path,corrupt_full,clean_full,tool,0.8982007575757576,True,True
codecontests_java_54,schema_tool_path,clean_no_schema,clean_full,tool,0.1424893465909091,True,True
codecontests_java_54,schema_tool_path,clean_schema_mismatch,clean_full,tool,-7.768110795454545e-05,True,True
codecontests_java_54,schema_tool_path,clean_no_protocol,clean_full,tool,8.156841856060606,True,True
codecontests_java_54,no_tool_path,clean_full,corrupt_full,no_tool,0.5248447204968945,False,False
mbpp_python_54,query_tool_path,corrupt_full,clean_full,tool,0.6709558823529411,False,False
mbpp_python_54,schema_tool_path,clean_no_schema,clean_full,tool,0.1879595588235294,False,True
mbpp_python_54,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.6318933823529411,True,True
mbpp_python_54,schema_tool_path,clean_no_protocol,clean_full,tool,3.0974264705882355,False,False
mbpp_python_54,no_tool_path,clean_full,corrupt_full,no_tool,0.9237421383647799,True,True
codecontests_java_55,query_tool_path,corrupt_full,clean_full,tool,0.9020061728395061,True,True
codecontests_java_55,schema_tool_path,clean_no_schema,clean_full,tool,1.4186921296296295,True,True
codecontests_java_55,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.0054976851851851,True,True
codecontests_java_55,schema_tool_path,clean_no_protocol,clean_full,tool,1.8305844907407407,True,True
codecontests_java_55,no_tool_path,clean_full,corrupt_full,no_tool,0.6020408163265306,False,False
mbpp_python_55,query_tool_path,corrupt_full,clean_full,tool,0.6756198347107438,False,False
mbpp_python_55,schema_tool_path,clean_no_schema,clean_full,tool,0.08393595041322315,True,True
mbpp_python_55,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.608019111570248,True,True
mbpp_python_55,schema_tool_path,clean_no_protocol,clean_full,tool,2.590909090909091,False,False
mbpp_python_55,no_tool_path,clean_full,corrupt_full,no_tool,0.5483870967741935,False,False
codecontests_cpp_56,query_tool_path,corrupt_full,clean_full,tool,0.8878571428571429,False,False
codecontests_cpp_56,schema_tool_path,clean_no_schema,clean_full,tool,0.3630357142857143,True,True
codecontests_cpp_56,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.0775892857142857,True,True
codecontests_cpp_56,schema_tool_path,clean_no_protocol,clean_full,tool,1.5107142857142857,False,True
codecontests_cpp_56,no_tool_path,clean_full,corrupt_full,no_tool,0.909765625,True,True
codecontests_java_56,query_tool_path,corrupt_full,clean_full,tool,0.9370748299319728,True,True
codecontests_java_56,schema_tool_path,clean_no_schema,clean_full,tool,0.9987776360544217,True,True
codecontests_java_56,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5473167782738095,True,True
codecontests_java_56,schema_tool_path,clean_no_protocol,clean_full,tool,1.11859587585034,True,True
codecontests_java_56,no_tool_path,clean_full,corrupt_full,no_tool,0.5588235294117647,False,False
codecontests_cpp_57,query_tool_path,corrupt_full,clean_full,tool,0.7630434782608696,False,False
codecontests_cpp_57,schema_tool_path,clean_no_schema,clean_full,tool,0.725,True,True
codecontests_cpp_57,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.1828804347826087,True,True
codecontests_cpp_57,schema_tool_path,clean_no_protocol,clean_full,tool,1.7717391304347827,False,False
codecontests_cpp_57,no_tool_path,clean_full,corrupt_full,no_tool,0.78125,False,False
codecontests_java_57,query_tool_path,corrupt_full,clean_full,tool,0.9044117647058824,False,False
codecontests_java_57,schema_tool_path,clean_no_schema,clean_full,tool,1.0568474264705883,True,True
codecontests_java_57,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2750804227941177,True,True
codecontests_java_57,schema_tool_path,clean_no_protocol,clean_full,tool,0.9186121323529411,True,True
codecontests_java_57,no_tool_path,clean_full,corrupt_full,no_tool,0.7068181818181818,False,False
apps_python_58,query_tool_path,corrupt_full,clean_full,tool,0.6810897435897436,False,False
apps_python_58,schema_tool_path,clean_no_schema,clean_full,tool,0.08844150641025642,True,True
apps_python_58,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.2298677884615383,True,True
apps_python_58,schema_tool_path,clean_no_protocol,clean_full,tool,4.913461538461538,True,True
apps_python_58,no_tool_path,clean_full,corrupt_full,no_tool,0.8846590909090909,True,True
codecontests_java_58,query_tool_path,corrupt_full,clean_full,tool,0.944206008583691,True,True
codecontests_java_58,schema_tool_path,clean_no_schema,clean_full,tool,0.6601394849785408,True,True
codecontests_java_58,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.3595761802575107,True,True
codecontests_java_58,schema_tool_path,clean_no_protocol,clean_full,tool,2.1689914163090127,False,False
codecontests_java_58,no_tool_path,clean_full,corrupt_full,no_tool,0.9431818181818182,True,True
apps_python_59,query_tool_path,corrupt_full,clean_full,tool,0.4973404255319149,False,False
apps_python_59,schema_tool_path,clean_no_schema,clean_full,tool,0.003324468085106383,True,True
apps_python_59,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.9288563829787233,True,True
apps_python_59,schema_tool_path,clean_no_protocol,clean_full,tool,4.212765957446808,False,False
apps_python_59,no_tool_path,clean_full,corrupt_full,no_tool,0.8015267175572519,True,True
apps_python_60,query_tool_path,corrupt_full,clean_full,tool,0.5929752066115702,False,False
apps_python_60,schema_tool_path,clean_no_schema,clean_full,tool,0.024793388429752067,True,True
apps_python_60,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.3861053719008265,True,True
apps_python_60,schema_tool_path,clean_no_protocol,clean_full,tool,1.5929752066115703,False,False
apps_python_60,no_tool_path,clean_full,corrupt_full,no_tool,0.6628959276018099,False,False
codecontests_java_60,query_tool_path,corrupt_full,clean_full,tool,0.9147398843930635,True,True
codecontests_java_60,schema_tool_path,clean_no_schema,clean_full,tool,0.4575505780346821,True,True
codecontests_java_60,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.37494919617052025,True,True
codecontests_java_60,schema_tool_path,clean_no_protocol,clean_full,tool,3.621387283236994,False,False
codecontests_java_60,no_tool_path,clean_full,corrupt_full,no_tool,0.8357740585774058,True,True
humaneval_python_60,query_tool_path,corrupt_full,clean_full,tool,0.8853626943005182,False,False
humaneval_python_60,schema_tool_path,clean_no_schema,clean_full,tool,-0.007938997733160622,True,True
humaneval_python_60,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.23668231865284975,True,True
humaneval_python_60,schema_tool_path,clean_no_protocol,clean_full,tool,1.7227979274611398,False,True
humaneval_python_60,no_tool_path,clean_full,corrupt_full,no_tool,0.9061111111111111,True,True
codecontests_java_61,query_tool_path,corrupt_full,clean_full,tool,0.8221830985915493,False,False
codecontests_java_61,schema_tool_path,clean_no_schema,clean_full,tool,1.1163072183098592,True,True
codecontests_java_61,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5382922535211268,True,True
codecontests_java_61,schema_tool_path,clean_no_protocol,clean_full,tool,4.035871478873239,True,True
codecontests_java_61,no_tool_path,clean_full,corrupt_full,no_tool,0.6398809523809523,False,False
mbpp_python_61,query_tool_path,corrupt_full,clean_full,tool,0.7520491803278688,False,False
mbpp_python_61,schema_tool_path,clean_no_schema,clean_full,tool,0.7971311475409836,False,False
mbpp_python_61,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.3675717213114753,True,True
mbpp_python_61,schema_tool_path,clean_no_protocol,clean_full,tool,2.8586065573770494,False,False
mbpp_python_61,no_tool_path,clean_full,corrupt_full,no_tool,0.9365853658536586,True,True
codecontests_cpp_62,query_tool_path,corrupt_full,clean_full,tool,0.6680327868852459,False,False
codecontests_cpp_62,schema_tool_path,clean_no_schema,clean_full,tool,3.5368852459016393,False,False
codecontests_cpp_62,schema_tool_path,clean_schema_mismatch,clean_full,tool,4.702868852459017,True,True
codecontests_cpp_62,schema_tool_path,clean_no_protocol,clean_full,tool,6.226775956284153,False,False
codecontests_cpp_62,no_tool_path,clean_full,corrupt_full,no_tool,0.6223958333333334,False,False
codecontests_java_62,query_tool_path,corrupt_full,clean_full,tool,0.8805555555555555,False,False
codecontests_java_62,schema_tool_path,clean_no_schema,clean_full,tool,0.8134259259259259,True,True
codecontests_java_62,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.2083333333333333,True,True
codecontests_java_62,schema_tool_path,clean_no_protocol,clean_full,tool,1.8458333333333334,True,True
codecontests_java_62,no_tool_path,clean_full,corrupt_full,no_tool,0.6910569105691057,False,False
codecontests_cpp_63,query_tool_path,corrupt_full,clean_full,tool,0.8896028037383178,False,False
codecontests_cpp_63,schema_tool_path,clean_no_schema,clean_full,tool,1.6454439252336448,False,False
codecontests_cpp_63,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5219407126168224,True,True
codecontests_cpp_63,schema_tool_path,clean_no_protocol,clean_full,tool,2.5233644859813085,False,False
codecontests_cpp_63,no_tool_path,clean_full,corrupt_full,no_tool,0.7014563106796117,False,False
codecontests_java_63,query_tool_path,corrupt_full,clean_full,tool,0.9241379310344827,True,True
codecontests_java_63,schema_tool_path,clean_no_schema,clean_full,tool,0.6125269396551725,True,True
codecontests_java_63,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.008729290140086207,True,True
codecontests_java_63,schema_tool_path,clean_no_protocol,clean_full,tool,1.1547952586206895,True,True
codecontests_java_63,no_tool_path,clean_full,corrupt_full,no_tool,0.5576923076923077,False,False
apps_python_64,query_tool_path,corrupt_full,clean_full,tool,0.7701612903225806,False,False
apps_python_64,schema_tool_path,clean_no_schema,clean_full,tool,0.13004032258064516,True,True
apps_python_64,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.8587869623655914,True,True
apps_python_64,schema_tool_path,clean_no_protocol,clean_full,tool,1.5591397849462365,False,False
apps_python_64,no_tool_path,clean_full,corrupt_full,no_tool,0.6746031746031746,False,False
codecontests_cpp_64,query_tool_path,corrupt_full,clean_full,tool,0.9327830188679245,True,True
codecontests_cpp_64,schema_tool_path,clean_no_schema,clean_full,tool,0.19506682389937108,True,True
codecontests_cpp_64,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.7533411949685536,True,True
codecontests_cpp_64,schema_tool_path,clean_no_protocol,clean_full,tool,3.2523584905660377,True,True
codecontests_cpp_64,no_tool_path,clean_full,corrupt_full,no_tool,0.7769058295964125,False,False
codecontests_java_64,query_tool_path,corrupt_full,clean_full,tool,0.8223350253807107,True,True
codecontests_java_64,schema_tool_path,clean_no_schema,clean_full,tool,1.2910850253807107,True,True
codecontests_java_64,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.021711165529822336,True,True
codecontests_java_64,schema_tool_path,clean_no_protocol,clean_full,tool,3.3622303299492384,True,True
codecontests_java_64,no_tool_path,clean_full,corrupt_full,no_tool,0.6192052980132451,False,False
humaneval_python_64,query_tool_path,corrupt_full,clean_full,tool,0.8503787878787878,True,True
humaneval_python_64,schema_tool_path,clean_no_schema,clean_full,tool,0.20833333333333334,True,True
humaneval_python_64,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.9801136363636365,True,True
humaneval_python_64,schema_tool_path,clean_no_protocol,clean_full,tool,4.959595959595959,False,False
humaneval_python_64,no_tool_path,clean_full,corrupt_full,no_tool,0.7236842105263158,False,False
codecontests_cpp_65,query_tool_path,corrupt_full,clean_full,tool,0.9640213815789473,True,True
codecontests_cpp_65,schema_tool_path,clean_no_schema,clean_full,tool,0.3209292763157895,True,True
codecontests_cpp_65,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.9392475328947368,True,True
codecontests_cpp_65,schema_tool_path,clean_no_protocol,clean_full,tool,2.1842105263157894,True,True
codecontests_cpp_65,no_tool_path,clean_full,corrupt_full,no_tool,0.8768656716417911,True,True
codecontests_java_65,query_tool_path,corrupt_full,clean_full,tool,0.8459821428571429,False,False
codecontests_java_65,schema_tool_path,clean_no_schema,clean_full,tool,0.83984375,False,True
codecontests_java_65,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5168805803571429,True,True
codecontests_java_65,schema_tool_path,clean_no_protocol,clean_full,tool,2.875,False,False
codecontests_java_65,no_tool_path,clean_full,corrupt_full,no_tool,0.7980295566502463,False,False
codecontests_cpp_66,query_tool_path,corrupt_full,clean_full,tool,0.7858649789029536,False,False
codecontests_cpp_66,schema_tool_path,clean_no_schema,clean_full,tool,0.44251054852320676,True,True
codecontests_cpp_66,schema_tool_path,clean_schema_mismatch,clean_full,tool,2.3005010548523206,True,True
codecontests_cpp_66,schema_tool_path,clean_no_protocol,clean_full,tool,3.0640822784810124,True,True
codecontests_cpp_66,no_tool_path,clean_full,corrupt_full,no_tool,0.8118279569892473,True,True
codecontests_java_66,query_tool_path,corrupt_full,clean_full,tool,0.9115990990990991,True,True
codecontests_java_66,schema_tool_path,clean_no_schema,clean_full,tool,0.10180884009009009,True,True
codecontests_java_66,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.38195910754504503,True,True
codecontests_java_66,schema_tool_path,clean_no_protocol,clean_full,tool,1.3436092342342343,True,True
codecontests_java_66,no_tool_path,clean_full,corrupt_full,no_tool,0.6985294117647058,False,False
codecontests_java_67,query_tool_path,corrupt_full,clean_full,tool,0.6639784946236559,False,False
codecontests_java_67,schema_tool_path,clean_no_schema,clean_full,tool,0.5674983198924731,True,True
codecontests_java_67,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.6517977150537635,True,True
codecontests_java_67,schema_tool_path,clean_no_protocol,clean_full,tool,2.0561155913978495,True,True
codecontests_java_67,no_tool_path,clean_full,corrupt_full,no_tool,0.8228155339805825,True,True
codecontests_cpp_68,query_tool_path,corrupt_full,clean_full,tool,0.9217687074829932,True,True
codecontests_cpp_68,schema_tool_path,clean_no_schema,clean_full,tool,0.46237244897959184,True,True
codecontests_cpp_68,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.2086123511904762,True,True
codecontests_cpp_68,schema_tool_path,clean_no_protocol,clean_full,tool,1.7708333333333333,True,True
codecontests_cpp_68,no_tool_path,clean_full,corrupt_full,no_tool,0.8997524752475248,True,True
apps_python_69,query_tool_path,corrupt_full,clean_full,tool,0.5072815533980582,False,False
apps_python_69,schema_tool_path,clean_no_schema,clean_full,tool,0.061893203883495146,True,True
apps_python_69,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.9244538834951457,True,True
apps_python_69,schema_tool_path,clean_no_protocol,clean_full,tool,4.754854368932039,False,False
apps_python_69,no_tool_path,clean_full,corrupt_full,no_tool,0.871141975308642,True,True
codecontests_cpp_69,query_tool_path,corrupt_full,clean_full,tool,0.3299492385786802,False,False
codecontests_cpp_69,schema_tool_path,clean_no_schema,clean_full,tool,2.2741116751269037,False,False
codecontests_cpp_69,schema_tool_path,clean_schema_mismatch,clean_full,tool,3.0196700507614214,False,True
codecontests_cpp_69,schema_tool_path,clean_no_protocol,clean_full,tool,4.00507614213198,False,False
codecontests_cpp_69,no_tool_path,clean_full,corrupt_full,no_tool,0.7366255144032922,True,False
codecontests_java_69,query_tool_path,corrupt_full,clean_full,tool,0.8453947368421053,False,False
codecontests_java_69,schema_tool_path,clean_no_schema,clean_full,tool,0.884046052631579,True,True
codecontests_java_69,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.7529296875,True,True
codecontests_java_69,schema_tool_path,clean_no_protocol,clean_full,tool,1.1803042763157894,True,True
codecontests_java_69,no_tool_path,clean_full,corrupt_full,no_tool,0.835820895522388,True,True
codecontests_cpp_70,query_tool_path,corrupt_full,clean_full,tool,0.6531914893617021,False,False
codecontests_cpp_70,schema_tool_path,clean_no_schema,clean_full,tool,0.6349069148936171,True,True
codecontests_cpp_70,schema_tool_path,clean_schema_mismatch,clean_full,tool,3.3811170212765957,True,True
codecontests_cpp_70,schema_tool_path,clean_no_protocol,clean_full,tool,6.875531914893617,True,True
codecontests_cpp_70,no_tool_path,clean_full,corrupt_full,no_tool,0.6587591240875912,False,False
codecontests_java_70,query_tool_path,corrupt_full,clean_full,tool,0.9109281437125748,True,True
codecontests_java_70,schema_tool_path,clean_no_schema,clean_full,tool,0.7580464071856288,True,True
codecontests_java_70,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.5890309225299402,True,True
codecontests_java_70,schema_tool_path,clean_no_protocol,clean_full,tool,2.217065868263473,True,True
codecontests_java_70,no_tool_path,clean_full,corrupt_full,no_tool,0.7782258064516129,False,False
codecontests_cpp_72,query_tool_path,corrupt_full,clean_full,tool,0.5765550239234449,False,False
codecontests_cpp_72,schema_tool_path,clean_no_schema,clean_full,tool,0.6623803827751196,True,True
codecontests_cpp_72,schema_tool_path,clean_schema_mismatch,clean_full,tool,3.026614832535885,True,True
codecontests_cpp_72,schema_tool_path,clean_no_protocol,clean_full,tool,2.9473684210526314,True,True
codecontests_cpp_72,no_tool_path,clean_full,corrupt_full,no_tool,0.9016393442622951,True,True
codecontests_java_72,query_tool_path,corrupt_full,clean_full,tool,0.9819931402439024,True,True
codecontests_java_72,schema_tool_path,clean_no_schema,clean_full,tool,1.0247713414634145,True,True
codecontests_java_72,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.9896150914634146,True,True
codecontests_java_72,schema_tool_path,clean_no_protocol,clean_full,tool,2.778963414634146,True,True
codecontests_java_72,no_tool_path,clean_full,corrupt_full,no_tool,0.7234513274336283,False,False
codecontests_cpp_73,query_tool_path,corrupt_full,clean_full,tool,0.9375,True,True
codecontests_cpp_73,schema_tool_path,clean_no_schema,clean_full,tool,0.3591180098684211,True,True
codecontests_cpp_73,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.08263517680921052,True,True
codecontests_cpp_73,schema_tool_path,clean_no_protocol,clean_full,tool,2.5378289473684212,True,True
codecontests_cpp_73,no_tool_path,clean_full,corrupt_full,no_tool,0.5342857142857143,False,False
codecontests_java_73,query_tool_path,corrupt_full,clean_full,tool,0.762962962962963,False,False
codecontests_java_73,schema_tool_path,clean_no_schema,clean_full,tool,0.321875,True,True
codecontests_java_73,schema_tool_path,clean_schema_mismatch,clean_full,tool,0.48259548611111114,True,True
codecontests_java_73,schema_tool_path,clean_no_protocol,clean_full,tool,1.1324074074074073,False,True
codecontests_java_73,no_tool_path,clean_full,corrupt_full,no_tool,0.9462594696969697,True,True
apps_python_74,query_tool_path,corrupt_full,clean_full,tool,0.5909090909090909,False,False
apps_python_74,schema_tool_path,clean_no_schema,clean_full,tool,0.4077540106951872,False,True
apps_python_74,schema_tool_path,clean_schema_mismatch,clean_full,tool,1.9702540106951871,True,True
apps_python_74,schema_tool_path,clean_no_protocol,clean_full,tool,1.5467914438502675,False,False
apps_python_74,no_tool_path,clean_full,corrupt_full,no_tool,0.684593023255814,False,False
codecontests_cpp_74,query_tool_path,corrupt_full,clean_full,tool,0.8395522388059702,False,False
