sample_id,group,n_nodes,promote_suff_ratio,suppress_suff_ratio,promote_tool_top1,suppress_no_tool_top1,promote_minus_ratio,suppress_minus_ratio,promote_nec_drop,suppress_nec_drop,promote_nec_top1_drop,suppress_nec_top1_drop
apps_python_1,full_signed_circuit,31,0.9997901053450227,0.9998123004872311,True,True,nan,nan,0.0,0.0,0.0,0.0
apps_python_1,symmetric_backbone,12,0.9968007635746606,0.9985089045698925,True,True,0.9998331889847285,0.9948756720430108,-4.308363970584317e-05,-0.004936628444220381,0.0,0.0
apps_python_1,tool_bias_backbone,1,0.45701357466063347,0.1935483870967742,False,False,0.9999689300675197,0.9997965494791666,-0.00017882472249708403,-1.5751008064501804e-05,0.0,0.0
apps_python_1,no_tool_bias_backbone,3,0.9956872171945701,0.9459005376344086,True,True,0.9994984622454751,0.999490717405914,0.00029164309954754497,-0.00032158308131713387,0.0,0.0
apps_python_1,tool_tail,8,0.6334841628959276,0.27956989247311825,False,False,0.9994343891402715,0.9994723412298387,0.0003557162047511664,-0.00033995925739238597,0.0,0.0
apps_python_1,no_tool_tail,7,0.9635180995475113,0.6975806451612904,True,False,0.9999813580405119,0.999787361391129,-0.0001912526954892524,-2.4939096102127856e-05,0.0,0.0
codecontests_cpp_1,full_signed_circuit,31,0.9999749525538031,0.9979876893939394,True,True,nan,nan,0.0,0.0,0.0,0.0
codecontests_cpp_1,symmetric_backbone,12,0.9986457104952831,0.9947916666666666,True,True,0.9988760318396226,0.9641729797979798,0.0010989207141804958,-0.03381470959595967,0.0,0.0
codecontests_cpp_1,tool_bias_backbone,1,0.8466981132075472,0.15151515151515152,False,False,0.9999750965046432,0.9981652462121212,-1.4395084013685278e-07,0.00017755681818176772,0.0,0.0
codecontests_cpp_1,no_tool_bias_backbone,3,0.8207547169811321,0.3484848484848485,False,False,0.9998911731647995,0.9985400883838383,8.377938900361315e-05,0.0005523989898988946,0.0,0.0
codecontests_cpp_1,tool_tail,8,0.8744103773584906,0.16666666666666666,False,False,0.9999736569962412,0.9973366477272727,1.2955575618978088e-06,-0.0006510416666667407,0.0,0.0
codecontests_cpp_1,no_tool_tail,7,0.8455188679245284,0.2878787878787879,False,False,0.9998957795916863,0.9930160984848485,7.917296211679137e-05,-0.004971590909090939,0.0,0.0
