sample_id,combo,n_nodes,promote_ratio,suppress_ratio,promote_tool_top1,suppress_no_tool_top1,promote_gain_vs_symmetric,suppress_gain_vs_symmetric,promote_top1_gain_vs_symmetric,suppress_top1_gain_vs_symmetric
codecontests_java_1,symmetric_plus_no_tool_mode,15,0.9605263157894737,-0.930921052631579,True,True,0.125,-0.2532894736842105,0.0,0.0
codecontests_java_1,full_signed_circuit,23,0.993421052631579,-0.9506578947368421,True,True,0.1578947368421053,-0.2730263157894737,0.0,0.0
mbpp_python_1,symmetric_backbone,7,0.8085106382978723,-0.723404255319149,True,True,0.0,0.0,0.0,0.0
mbpp_python_1,symmetric_plus_tool_bias,10,0.851063829787234,-0.8297872340425532,True,True,0.042553191489361764,-0.10638297872340419,0.0,0.0
mbpp_python_1,symmetric_plus_no_tool_bias,13,0.8936170212765957,-0.9361702127659575,True,True,0.08510638297872342,-0.21276595744680848,0.0,0.0
mbpp_python_1,symmetric_plus_tool_mode,15,0.8936170212765957,-0.8936170212765957,True,True,0.08510638297872342,-0.17021276595744672,0.0,0.0
mbpp_python_1,symmetric_plus_no_tool_mode,15,0.9148936170212766,-0.9574468085106383,True,True,0.1063829787234043,-0.23404255319148937,0.0,0.0
mbpp_python_1,full_signed_circuit,23,1.0212765957446808,-1.0638297872340425,True,True,0.21276595744680848,-0.34042553191489355,0.0,0.0
codecontests_java_2,symmetric_backbone,7,0.8217821782178217,-0.6732673267326733,True,True,0.0,0.0,0.0,0.0
codecontests_java_2,symmetric_plus_tool_bias,10,0.9207920792079208,-0.8415841584158416,True,True,0.0990099009900991,-0.16831683168316824,0.0,0.0
codecontests_java_2,symmetric_plus_no_tool_bias,13,0.9306930693069307,-0.8118811881188119,True,True,0.10891089108910901,-0.13861386138613863,0.0,0.0
codecontests_java_2,symmetric_plus_tool_mode,15,0.9306930693069307,-0.8316831683168316,True,True,0.10891089108910901,-0.15841584158415833,0.0,0.0
codecontests_java_2,symmetric_plus_no_tool_mode,15,0.9504950495049505,-0.8316831683168316,True,True,0.12871287128712872,-0.15841584158415833,0.0,0.0
codecontests_java_2,full_signed_circuit,23,0.9801980198019802,-0.9108910891089109,True,True,0.15841584158415845,-0.2376237623762376,0.0,0.0
codecontests_cpp_3,symmetric_backbone,7,0.8085106382978723,-0.723404255319149,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_3,symmetric_plus_tool_bias,10,0.8723404255319149,-0.851063829787234,True,True,0.06382978723404265,-0.12765957446808507,0.0,0.0
codecontests_cpp_3,symmetric_plus_no_tool_bias,13,0.9148936170212766,-0.8936170212765957,True,True,0.1063829787234043,-0.17021276595744672,0.0,0.0
codecontests_cpp_3,symmetric_plus_tool_mode,15,0.9148936170212766,-0.8936170212765957,True,True,0.1063829787234043,-0.17021276595744672,0.0,0.0
codecontests_cpp_3,symmetric_plus_no_tool_mode,15,0.9574468085106383,-0.9361702127659575,True,True,0.14893617021276606,-0.21276595744680848,0.0,0.0
codecontests_cpp_3,full_signed_circuit,23,0.9574468085106383,-0.9574468085106383,True,True,0.14893617021276606,-0.23404255319148937,0.0,0.0
codecontests_java_3,symmetric_backbone,7,0.856,-0.672,True,True,0.0,0.0,0.0,0.0
codecontests_java_3,symmetric_plus_tool_bias,10,0.952,-0.88,True,True,0.09599999999999997,-0.20799999999999996,0.0,0.0
codecontests_java_3,symmetric_plus_no_tool_bias,13,0.984,-0.92,True,True,0.128,-0.248,0.0,0.0
codecontests_java_3,symmetric_plus_tool_mode,15,0.952,-0.888,True,True,0.09599999999999997,-0.21599999999999997,0.0,0.0
codecontests_java_3,symmetric_plus_no_tool_mode,15,0.992,-0.928,True,True,0.136,-0.256,0.0,0.0
codecontests_java_3,full_signed_circuit,23,1.016,-0.96,True,True,0.16000000000000003,-0.2879999999999999,0.0,0.0
apps_python_4,symmetric_backbone,7,0.8701298701298701,-0.7402597402597403,True,True,0.0,0.0,0.0,0.0
apps_python_4,symmetric_plus_tool_bias,10,0.8961038961038961,-0.8441558441558441,True,True,0.025974025974025983,-0.10389610389610382,0.0,0.0
apps_python_4,symmetric_plus_no_tool_bias,13,0.987012987012987,-0.9090909090909091,True,True,0.11688311688311692,-0.16883116883116878,0.0,0.0
apps_python_4,symmetric_plus_tool_mode,15,0.8701298701298701,-0.8181818181818182,True,True,0.0,-0.07792207792207795,0.0,0.0
apps_python_4,symmetric_plus_no_tool_mode,15,1.0,-0.922077922077922,True,True,0.1298701298701299,-0.18181818181818177,0.0,0.0
apps_python_4,full_signed_circuit,23,1.025974025974026,-1.0129870129870129,True,True,0.1558441558441559,-0.2727272727272726,0.0,0.0
codecontests_cpp_4,symmetric_backbone,7,0.8615384615384616,-0.8,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_4,symmetric_plus_tool_bias,10,0.9538461538461539,-0.9384615384615385,True,True,0.09230769230769231,-0.1384615384615384,0.0,0.0
codecontests_cpp_4,symmetric_plus_no_tool_bias,13,0.9538461538461539,-0.9076923076923077,True,True,0.09230769230769231,-0.10769230769230764,0.0,0.0
codecontests_cpp_4,symmetric_plus_tool_mode,15,0.9384615384615385,-0.9230769230769231,True,True,0.07692307692307687,-0.12307692307692308,0.0,0.0
codecontests_cpp_4,symmetric_plus_no_tool_mode,15,0.9538461538461539,-0.9384615384615385,True,True,0.09230769230769231,-0.1384615384615384,0.0,0.0
codecontests_cpp_4,full_signed_circuit,23,0.9846153846153847,-0.9846153846153847,True,True,0.12307692307692308,-0.18461538461538463,0.0,0.0
codecontests_java_4,symmetric_backbone,7,0.8533333333333334,-0.6666666666666666,True,True,0.0,0.0,0.0,0.0
codecontests_java_4,symmetric_plus_tool_bias,10,0.9333333333333333,-0.8466666666666667,True,True,0.07999999999999996,-0.18000000000000005,0.0,0.0
codecontests_java_4,symmetric_plus_no_tool_bias,13,0.96,-0.8466666666666667,True,True,0.10666666666666658,-0.18000000000000005,0.0,0.0
codecontests_java_4,symmetric_plus_tool_mode,15,0.94,-0.87,True,True,0.08666666666666656,-0.20333333333333337,0.0,0.0
codecontests_java_4,symmetric_plus_no_tool_mode,15,0.9666666666666667,-0.8533333333333334,True,True,0.11333333333333329,-0.18666666666666676,0.0,0.0
codecontests_java_4,full_signed_circuit,23,0.9866666666666667,-0.9466666666666667,True,True,0.1333333333333333,-0.28,0.0,0.0
mbpp_python_4,symmetric_backbone,7,0.9473684210526315,-0.7894736842105263,True,True,0.0,0.0,0.0,0.0
mbpp_python_4,symmetric_plus_tool_bias,10,0.9298245614035088,-0.8245614035087719,True,True,-0.01754385964912275,-0.03508771929824561,0.0,0.0
mbpp_python_4,symmetric_plus_no_tool_bias,13,1.0175438596491229,-0.9824561403508771,True,True,0.07017543859649134,-0.1929824561403508,0.0,0.0
mbpp_python_4,symmetric_plus_tool_mode,15,0.8421052631578947,-0.7894736842105263,True,True,-0.10526315789473684,0.0,0.0,0.0
mbpp_python_4,symmetric_plus_no_tool_mode,15,1.0526315789473684,-1.0,True,True,0.10526315789473684,-0.21052631578947367,0.0,0.0
mbpp_python_4,full_signed_circuit,23,1.0350877192982457,-1.0350877192982457,True,True,0.0877192982456142,-0.2456140350877194,0.0,0.0
apps_python_5,symmetric_backbone,7,0.8571428571428571,-0.8035714285714286,True,True,0.0,0.0,0.0,0.0
apps_python_5,symmetric_plus_tool_bias,10,0.8928571428571429,-0.8571428571428571,True,True,0.03571428571428581,-0.05357142857142849,0.0,0.0
apps_python_5,symmetric_plus_no_tool_bias,13,0.8571428571428571,-0.875,True,True,0.0,-0.0714285714285714,0.0,0.0
apps_python_5,symmetric_plus_tool_mode,15,0.9285714285714286,-0.9107142857142857,True,True,0.07142857142857151,-0.1071428571428571,0.0,0.0
apps_python_5,symmetric_plus_no_tool_mode,15,0.8928571428571429,-0.9107142857142857,True,True,0.03571428571428581,-0.1071428571428571,0.0,0.0
apps_python_5,full_signed_circuit,23,0.9821428571428571,-0.9821428571428571,True,True,0.125,-0.1785714285714285,0.0,0.0
codecontests_cpp_5,symmetric_backbone,7,0.7796610169491526,-0.7457627118644068,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_5,symmetric_plus_tool_bias,10,0.8983050847457628,-0.8813559322033898,True,True,0.11864406779661019,-0.13559322033898302,0.0,0.0
codecontests_cpp_5,symmetric_plus_no_tool_bias,13,0.8983050847457628,-0.8983050847457628,True,True,0.11864406779661019,-0.15254237288135597,0.0,0.0
codecontests_cpp_5,symmetric_plus_tool_mode,15,0.864406779661017,-0.8813559322033898,True,True,0.0847457627118644,-0.13559322033898302,0.0,0.0
codecontests_cpp_5,symmetric_plus_no_tool_mode,15,0.9152542372881356,-0.8983050847457628,True,True,0.13559322033898302,-0.15254237288135597,0.0,0.0
codecontests_cpp_5,full_signed_circuit,23,0.9322033898305084,-0.9491525423728814,True,True,0.15254237288135586,-0.2033898305084746,0.0,0.0
codecontests_java_5,symmetric_backbone,7,0.9414634146341463,-0.8390243902439024,True,True,0.0,0.0,0.0,0.0
codecontests_java_5,symmetric_plus_tool_bias,10,1.0682926829268293,-1.053658536585366,True,True,0.12682926829268304,-0.2146341463414635,0.0,0.0
codecontests_java_5,symmetric_plus_no_tool_bias,13,1.0292682926829269,-0.9658536585365853,True,True,0.08780487804878057,-0.12682926829268293,0.0,0.0
codecontests_java_5,symmetric_plus_tool_mode,15,1.0292682926829269,-0.9853658536585366,True,True,0.08780487804878057,-0.14634146341463417,0.0,0.0
codecontests_java_5,symmetric_plus_no_tool_mode,15,1.0390243902439025,-0.975609756097561,True,True,0.09756097560975618,-0.13658536585365855,0.0,0.0
codecontests_java_5,full_signed_circuit,23,1.0195121951219512,-0.9951219512195122,True,True,0.07804878048780495,-0.15609756097560978,0.0,0.0
codecontests_cpp_6,symmetric_backbone,7,0.8620689655172413,-0.7931034482758621,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_6,symmetric_plus_tool_bias,10,0.8793103448275862,-0.8793103448275862,True,True,0.017241379310344862,-0.08620689655172409,0.0,0.0
codecontests_cpp_6,symmetric_plus_no_tool_bias,13,0.896551724137931,-0.8793103448275862,True,True,0.034482758620689724,-0.08620689655172409,0.0,0.0
codecontests_cpp_6,symmetric_plus_tool_mode,15,0.9137931034482759,-0.9310344827586207,True,True,0.051724137931034586,-0.13793103448275856,0.0,0.0
codecontests_cpp_6,symmetric_plus_no_tool_mode,15,0.9137931034482759,-0.9137931034482759,True,True,0.051724137931034586,-0.12068965517241381,0.0,0.0
codecontests_cpp_6,full_signed_circuit,23,0.9827586206896551,-0.9827586206896551,True,True,0.12068965517241381,-0.18965517241379304,0.0,0.0
codecontests_java_6,symmetric_backbone,7,0.8697674418604651,-0.772093023255814,True,True,0.0,0.0,0.0,0.0
codecontests_java_6,symmetric_plus_tool_bias,10,0.9720930232558139,-0.958139534883721,True,True,0.10232558139534886,-0.18604651162790697,0.0,0.0
codecontests_java_6,symmetric_plus_no_tool_bias,13,0.9906976744186047,-0.9395348837209302,True,True,0.12093023255813962,-0.16744186046511622,0.0,0.0
codecontests_java_6,symmetric_plus_tool_mode,15,0.9813953488372092,-0.9302325581395349,True,True,0.11162790697674418,-0.1581395348837209,0.0,0.0
codecontests_java_6,symmetric_plus_no_tool_mode,15,0.9906976744186047,-0.9395348837209302,True,True,0.12093023255813962,-0.16744186046511622,0.0,0.0
codecontests_java_6,full_signed_circuit,23,1.0186046511627906,-0.986046511627907,True,True,0.14883720930232558,-0.21395348837209305,0.0,0.0
codecontests_java_7,symmetric_backbone,7,0.881578947368421,-0.8157894736842105,True,True,0.0,0.0,0.0,0.0
codecontests_java_7,symmetric_plus_tool_bias,10,1.0,-0.9605263157894737,True,True,0.11842105263157898,-0.14473684210526316,0.0,0.0
codecontests_java_7,symmetric_plus_no_tool_bias,13,0.8947368421052632,-0.8552631578947368,True,True,0.013157894736842146,-0.03947368421052633,0.0,0.0
codecontests_java_7,symmetric_plus_tool_mode,15,0.9342105263157895,-0.9342105263157895,True,True,0.052631578947368474,-0.11842105263157898,0.0,0.0
codecontests_java_7,symmetric_plus_no_tool_mode,15,0.8947368421052632,-0.8552631578947368,True,True,0.013157894736842146,-0.03947368421052633,0.0,0.0
codecontests_java_7,full_signed_circuit,23,0.9736842105263158,-0.9473684210526315,True,True,0.0921052631578948,-0.13157894736842102,0.0,0.0
apps_python_8,symmetric_backbone,7,0.7708333333333334,-0.75,True,True,0.0,0.0,0.0,0.0
apps_python_8,symmetric_plus_tool_bias,10,0.8333333333333334,-0.8333333333333334,True,True,0.0625,-0.08333333333333337,0.0,0.0
apps_python_8,symmetric_plus_no_tool_bias,13,0.8958333333333334,-0.8958333333333334,True,True,0.125,-0.14583333333333337,0.0,0.0
apps_python_8,symmetric_plus_tool_mode,15,0.8958333333333334,-0.8958333333333334,True,True,0.125,-0.14583333333333337,0.0,0.0
apps_python_8,symmetric_plus_no_tool_mode,15,0.9166666666666666,-0.9375,True,True,0.14583333333333326,-0.1875,0.0,0.0
apps_python_8,full_signed_circuit,23,1.0,-1.0208333333333333,True,True,0.22916666666666663,-0.27083333333333326,0.0,0.0
apps_python_9,symmetric_backbone,7,0.8333333333333334,-0.8,True,True,0.0,0.0,0.0,0.0
apps_python_9,symmetric_plus_tool_bias,10,0.9333333333333333,-0.9333333333333333,True,True,0.09999999999999998,-0.1333333333333333,0.0,0.0
apps_python_9,symmetric_plus_no_tool_bias,13,0.9666666666666667,-0.9666666666666667,True,True,0.1333333333333333,-0.16666666666666663,0.0,0.0
apps_python_9,symmetric_plus_tool_mode,15,0.9333333333333333,-0.9333333333333333,True,True,0.09999999999999998,-0.1333333333333333,0.0,0.0
apps_python_9,symmetric_plus_no_tool_mode,15,1.0,-1.0166666666666666,True,True,0.16666666666666663,-0.21666666666666656,0.0,0.0
apps_python_9,full_signed_circuit,23,1.0,-1.0,True,True,0.16666666666666663,-0.19999999999999996,0.0,0.0
codecontests_cpp_9,symmetric_backbone,7,0.8181818181818182,-0.7636363636363637,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_9,symmetric_plus_tool_bias,10,0.8545454545454545,-0.8181818181818182,True,True,0.036363636363636265,-0.054545454545454564,0.0,0.0
codecontests_cpp_9,symmetric_plus_no_tool_bias,13,0.8909090909090909,-0.8363636363636363,True,True,0.07272727272727264,-0.07272727272727264,0.0,0.0
codecontests_cpp_9,symmetric_plus_tool_mode,15,0.8909090909090909,-0.8545454545454545,True,True,0.07272727272727264,-0.09090909090909083,0.0,0.0
codecontests_cpp_9,symmetric_plus_no_tool_mode,15,0.8727272727272727,-0.8545454545454545,True,True,0.05454545454545445,-0.09090909090909083,0.0,0.0
codecontests_cpp_9,full_signed_circuit,23,0.9818181818181818,-0.9818181818181818,True,True,0.16363636363636358,-0.21818181818181814,0.0,0.0
codecontests_java_9,symmetric_backbone,7,0.7474747474747475,-0.6868686868686869,True,True,0.0,0.0,0.0,0.0
codecontests_java_9,symmetric_plus_tool_bias,10,0.8484848484848485,-0.8080808080808081,True,False,0.101010101010101,-0.12121212121212122,0.0,-1.0
codecontests_java_9,symmetric_plus_no_tool_bias,13,0.898989898989899,-0.8888888888888888,True,True,0.1515151515151515,-0.202020202020202,0.0,0.0
codecontests_java_9,symmetric_plus_tool_mode,15,0.9090909090909091,-0.8787878787878788,True,True,0.16161616161616155,-0.19191919191919193,0.0,0.0
codecontests_java_9,symmetric_plus_no_tool_mode,15,0.9090909090909091,-0.898989898989899,True,True,0.16161616161616155,-0.21212121212121215,0.0,0.0
codecontests_java_9,full_signed_circuit,23,0.9595959595959596,-0.9393939393939394,True,True,0.21212121212121204,-0.2525252525252526,0.0,0.0
apps_python_10,symmetric_backbone,7,0.8979591836734694,-0.8571428571428571,True,True,0.0,0.0,0.0,0.0
apps_python_10,symmetric_plus_tool_bias,10,0.9795918367346939,-1.0,True,True,0.08163265306122447,-0.1428571428571429,0.0,0.0
apps_python_10,symmetric_plus_no_tool_bias,13,1.0,-0.9591836734693877,True,True,0.10204081632653061,-0.10204081632653061,0.0,0.0
apps_python_10,symmetric_plus_tool_mode,15,0.9795918367346939,-0.9387755102040817,True,True,0.08163265306122447,-0.08163265306122458,0.0,0.0
apps_python_10,symmetric_plus_no_tool_mode,15,1.0,-0.9795918367346939,True,True,0.10204081632653061,-0.12244897959183676,0.0,0.0
apps_python_10,full_signed_circuit,23,1.0204081632653061,-1.0204081632653061,True,True,0.12244897959183676,-0.16326530612244905,0.0,0.0
codecontests_cpp_11,symmetric_backbone,7,0.6808510638297872,-0.5957446808510638,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_11,symmetric_plus_tool_bias,10,0.851063829787234,-0.8085106382978723,True,True,0.17021276595744683,-0.21276595744680848,0.0,0.0
codecontests_cpp_11,symmetric_plus_no_tool_bias,13,0.9148936170212766,-0.8723404255319149,True,True,0.23404255319148937,-0.27659574468085113,0.0,0.0
codecontests_cpp_11,symmetric_plus_tool_mode,15,0.851063829787234,-0.851063829787234,True,True,0.17021276595744683,-0.25531914893617025,0.0,0.0
codecontests_cpp_11,symmetric_plus_no_tool_mode,15,0.8936170212765957,-0.8936170212765957,True,True,0.21276595744680848,-0.2978723404255319,0.0,0.0
codecontests_cpp_11,full_signed_circuit,23,0.9361702127659575,-0.9361702127659575,True,True,0.25531914893617025,-0.34042553191489366,0.0,0.0
codecontests_java_11,symmetric_backbone,7,0.7317073170731707,-0.573170731707317,True,True,0.0,0.0,0.0,0.0
codecontests_java_11,symmetric_plus_tool_bias,10,0.8780487804878049,-0.7682926829268293,True,True,0.14634146341463417,-0.19512195121951226,0.0,0.0
codecontests_java_11,symmetric_plus_no_tool_bias,13,0.8902439024390244,-0.7926829268292683,True,True,0.1585365853658537,-0.2195121951219513,0.0,0.0
codecontests_java_11,symmetric_plus_tool_mode,15,0.8902439024390244,-0.7804878048780488,True,True,0.1585365853658537,-0.20731707317073178,0.0,0.0
codecontests_java_11,symmetric_plus_no_tool_mode,15,0.9146341463414634,-0.8170731707317073,True,True,0.18292682926829273,-0.24390243902439024,0.0,0.0
codecontests_java_11,full_signed_circuit,23,0.9634146341463414,-0.8902439024390244,True,True,0.23170731707317072,-0.3170731707317074,0.0,0.0
humaneval_python_11,symmetric_backbone,7,0.8260869565217391,-0.6956521739130435,True,True,0.0,0.0,0.0,0.0
humaneval_python_11,symmetric_plus_tool_bias,10,0.782608695652174,-0.7391304347826086,True,True,-0.04347826086956519,-0.04347826086956519,0.0,0.0
humaneval_python_11,symmetric_plus_no_tool_bias,13,0.9347826086956522,-0.8913043478260869,True,True,0.10869565217391308,-0.19565217391304346,0.0,0.0
humaneval_python_11,symmetric_plus_tool_mode,15,0.8478260869565217,-0.8043478260869565,True,True,0.021739130434782594,-0.10869565217391308,0.0,0.0
humaneval_python_11,symmetric_plus_no_tool_mode,15,0.9565217391304348,-0.9565217391304348,True,True,0.13043478260869568,-0.26086956521739135,0.0,0.0
humaneval_python_11,full_signed_circuit,23,1.0217391304347827,-1.0217391304347827,True,True,0.19565217391304357,-0.32608695652173925,0.0,0.0
mbpp_python_11,symmetric_backbone,7,0.8043478260869565,-0.8043478260869565,True,True,0.0,0.0,0.0,0.0
mbpp_python_11,symmetric_plus_tool_bias,10,0.8478260869565217,-0.8260869565217391,True,True,0.04347826086956519,-0.021739130434782594,0.0,0.0
mbpp_python_11,symmetric_plus_no_tool_bias,13,0.8695652173913043,-0.8695652173913043,True,True,0.06521739130434778,-0.06521739130434778,0.0,0.0
mbpp_python_11,symmetric_plus_tool_mode,15,0.8695652173913043,-0.9130434782608695,True,True,0.06521739130434778,-0.10869565217391297,0.0,0.0
mbpp_python_11,symmetric_plus_no_tool_mode,15,0.9130434782608695,-0.9565217391304348,True,True,0.10869565217391297,-0.15217391304347827,0.0,0.0
mbpp_python_11,full_signed_circuit,23,1.0,-1.0434782608695652,True,True,0.19565217391304346,-0.23913043478260865,0.0,0.0
codecontests_cpp_12,symmetric_backbone,7,0.8444444444444444,-0.8,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_12,symmetric_plus_tool_bias,10,0.8888888888888888,-0.9333333333333333,True,True,0.0444444444444444,-0.1333333333333333,0.0,0.0
codecontests_cpp_12,symmetric_plus_no_tool_bias,13,0.9111111111111111,-0.9111111111111111,True,True,0.06666666666666665,-0.11111111111111105,0.0,0.0
codecontests_cpp_12,symmetric_plus_tool_mode,15,0.9111111111111111,-0.8888888888888888,True,True,0.06666666666666665,-0.0888888888888888,0.0,0.0
codecontests_cpp_12,symmetric_plus_no_tool_mode,15,0.9111111111111111,-0.9111111111111111,True,True,0.06666666666666665,-0.11111111111111105,0.0,0.0
codecontests_cpp_12,full_signed_circuit,23,0.9555555555555556,-0.9555555555555556,True,True,0.11111111111111116,-0.15555555555555556,0.0,0.0
codecontests_java_12,symmetric_backbone,7,0.8473895582329317,-0.7068273092369478,True,True,0.0,0.0,0.0,0.0
codecontests_java_12,symmetric_plus_tool_bias,10,0.9598393574297188,-0.9236947791164659,True,True,0.1124497991967871,-0.2168674698795181,0.0,0.0
codecontests_java_12,symmetric_plus_no_tool_bias,13,0.9839357429718876,-0.9397590361445783,True,True,0.13654618473895586,-0.23293172690763053,0.0,0.0
codecontests_java_12,symmetric_plus_tool_mode,15,0.9518072289156626,-0.8995983935742972,True,True,0.10441767068273089,-0.19277108433734935,0.0,0.0
codecontests_java_12,symmetric_plus_no_tool_mode,15,0.9919678714859438,-0.963855421686747,True,True,0.14457831325301207,-0.2570281124497992,0.0,0.0
codecontests_java_12,full_signed_circuit,23,1.0080321285140563,-0.9759036144578314,True,True,0.1606425702811246,-0.26907630522088355,0.0,0.0
apps_python_13,symmetric_backbone,7,0.7636363636363637,-0.7090909090909091,True,True,0.0,0.0,0.0,0.0
apps_python_13,symmetric_plus_tool_bias,10,0.8,-0.8,True,True,0.036363636363636376,-0.09090909090909094,0.0,0.0
apps_python_13,symmetric_plus_no_tool_bias,13,0.8909090909090909,-0.8727272727272727,True,True,0.1272727272727272,-0.16363636363636358,0.0,0.0
apps_python_13,symmetric_plus_tool_mode,15,0.8545454545454545,-0.8363636363636363,True,True,0.09090909090909083,-0.1272727272727272,0.0,0.0
apps_python_13,symmetric_plus_no_tool_mode,15,0.8909090909090909,-0.8727272727272727,True,True,0.1272727272727272,-0.16363636363636358,0.0,0.0
apps_python_13,full_signed_circuit,23,0.9636363636363636,-0.9636363636363636,True,True,0.19999999999999996,-0.2545454545454545,0.0,0.0
codecontests_java_13,symmetric_backbone,7,0.9587628865979382,-0.8762886597938144,True,True,0.0,0.0,0.0,0.0
codecontests_java_13,symmetric_plus_tool_bias,10,1.0515463917525774,-1.092783505154639,True,True,0.09278350515463918,-0.21649484536082464,0.0,0.0
codecontests_java_13,symmetric_plus_no_tool_bias,13,1.041237113402062,-0.979381443298969,True,True,0.08247422680412375,-0.1030927835051546,0.0,0.0
codecontests_java_13,symmetric_plus_tool_mode,15,1.041237113402062,-1.0618556701030928,True,True,0.08247422680412375,-0.18556701030927836,0.0,0.0
codecontests_java_13,symmetric_plus_no_tool_mode,15,1.0309278350515463,-0.9896907216494846,True,True,0.0721649484536081,-0.11340206185567014,0.0,0.0
codecontests_java_13,full_signed_circuit,23,1.041237113402062,-1.041237113402062,True,True,0.08247422680412375,-0.1649484536082475,0.0,0.0
apps_python_14,symmetric_backbone,7,0.835820895522388,-0.7164179104477612,True,True,0.0,0.0,0.0,0.0
apps_python_14,symmetric_plus_tool_bias,10,0.8805970149253731,-0.8059701492537313,True,True,0.04477611940298509,-0.08955223880597019,0.0,0.0
apps_python_14,symmetric_plus_no_tool_bias,13,0.9850746268656716,-0.9253731343283582,True,True,0.14925373134328357,-0.20895522388059706,0.0,0.0
apps_python_14,symmetric_plus_tool_mode,15,0.8507462686567164,-0.8208955223880597,True,True,0.014925373134328401,-0.10447761194029859,0.0,0.0
apps_python_14,symmetric_plus_no_tool_mode,15,0.9850746268656716,-0.9552238805970149,True,True,0.14925373134328357,-0.23880597014925375,0.0,0.0
apps_python_14,full_signed_circuit,23,1.0,-1.0149253731343284,True,True,0.16417910447761197,-0.29850746268656725,0.0,0.0
codecontests_cpp_14,symmetric_backbone,7,0.7761194029850746,-0.7313432835820896,True,False,0.0,0.0,0.0,0.0
codecontests_cpp_14,symmetric_plus_tool_bias,10,0.9253731343283582,-0.9104477611940298,True,False,0.14925373134328357,-0.17910447761194026,0.0,0.0
codecontests_cpp_14,symmetric_plus_no_tool_bias,13,0.9253731343283582,-0.9253731343283582,True,False,0.14925373134328357,-0.19402985074626866,0.0,0.0
codecontests_cpp_14,symmetric_plus_tool_mode,15,0.9850746268656716,-0.9701492537313433,True,True,0.20895522388059695,-0.23880597014925375,0.0,1.0
codecontests_cpp_14,symmetric_plus_no_tool_mode,15,0.9104477611940298,-0.9104477611940298,True,False,0.13432835820895517,-0.17910447761194026,0.0,0.0
codecontests_cpp_14,full_signed_circuit,23,1.0,-1.0,True,True,0.22388059701492535,-0.26865671641791045,0.0,1.0
codecontests_java_14,symmetric_backbone,7,0.8596491228070176,-0.7456140350877193,True,True,0.0,0.0,0.0,0.0
codecontests_java_14,symmetric_plus_tool_bias,10,0.9736842105263158,-0.9035087719298246,True,True,0.11403508771929827,-0.1578947368421053,0.0,0.0
