node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
MLP5,5,0.14569688841868403,0.1455437448896157,0.15889129187447587,0.18460159450917174
L13H6,13,0.14282093813288319,0.14472608340147178,0.2722602739726027,0.2950898470234683
MLP2,2,0.1419358246225045,0.14309076042518398,0.19029850746268656,0.2014798031108081
L2H15,2,0.13858978070174294,0.1381847914963205,0.05778894472361809,0.0622323091879318
MLP4,4,0.1354636252302764,0.1373671300081766,0.16260608938215917,0.18427370491660428
L13H3,13,0.13406942587508583,0.1349141455437449,0.18995098039215685,0.193620171865304
MLP6,6,0.13115353426790374,0.12919051512673754,0.1944642291864514,0.1950403830790564
MLP9,9,0.12558859404103004,0.12755519215044972,0.35222082667275634,0.36005056667368696
L6H0,6,0.12215311889903911,0.13000817661488143,0.05137434554973822,0.054740605113694905
L11H1,11,0.11001592755537032,0.10629599345870809,0.18908663620093483,0.19366871000739838
L20H14,20,0.10912014234957544,0.1054783319705642,0.49772727272727274,0.635724834117566
L4H15,4,0.10862796267809353,0.11120196238757155,0.05514260422548466,0.06484850941867558
MLP20,20,0.10588214109099581,0.10956663941128372,0.41667278871583896,0.40958326284150826
MLP3,3,0.10001746234555252,0.09975470155355683,0.1826984126984127,0.18230245146599575
L16H9,16,0.09795488950796552,0.09811937857726902,0.4882299229432987,0.4949042172124694
MLP10,10,0.0854524535897443,0.08176614881439084,0.377789013029208,0.37769191089865034
L11H9,11,0.08208394077001463,0.08094848732624693,0.22289156626506024,0.2165738386600169
L15H5,15,0.0816089821016225,0.0776778413736713,0.34022556390977443,0.3561517415605551
L11H8,11,0.0814200810771268,0.08094848732624693,0.17745535714285715,0.18791969330431224
L13H10,13,0.07979942900109518,0.07604251839738348,0.25763358778625955,0.2851010563183092
L9H5,9,0.07107271746151178,0.07113654946852004,0.1571729957805907,0.17350525606371864
MLP1,1,0.06649108480518413,0.06704824202780049,0.1701042947386272,0.1739379819215848
MLP0,0,0.06638645678136126,0.06541291905151267,0.16944672317929085,0.1740911249887643
L3H14,3,0.0656462420443892,0.06623058053965658,0.030860995850622408,0.036613405724289956
MLP7,7,0.059816725365895086,0.06050695012264922,0.23166537116206765,0.2497005404670254
L6H8,6,0.058917496659465385,0.05723630417007359,0.03340890522875817,0.04426006909709437
L19H6,19,0.05814320692160973,0.06050695012264922,0.32443446904217554,0.34183209403448717
L11H5,11,0.05609757375270088,0.05396565821749796,0.158993399339934,0.1677313589478574
L13H13,13,0.05602986313186815,0.056418642681929684,0.18222222222222223,0.1909290753436947
L16H13,16,0.05144216797144139,0.050695012264922325,0.3470634920634921,0.36494329794480834
MLP15,15,0.050164725000597155,0.04987735077677841,0.4034653465346535,0.4257932445972618
L6H7,6,0.04883838192606237,0.047424366312346686,0.060633157630522086,0.06375335446389732
MLP14,14,0.046397870429107264,0.044971381847914965,0.46798029556650245,0.47563050130812057
MLP22,22,0.045274187975844336,0.04660670482420278,0.3419354838709677,0.33622801431267707
L17H1,17,0.04267191677449768,0.04251839738348324,0.37206626783248964,0.38768028676910915
L12H0,12,0.03642461179008807,0.03515944399018806,0.1951219512195122,0.1978674663196287
L5H5,5,0.030875303696138803,0.032706459525756335,0.04052621048419368,0.0421630088939583
L5H13,5,0.025044416654787374,0.025347506132461162,0.046595982142857144,0.054088959426828245
L6H5,6,0.022380400813203843,0.022076860179885527,0.03762437810945274,0.03735229652806807
L13H15,13,0.021295509127214774,0.02125919869174162,0.15594457924215968,0.17199251327612936
L4H4,4,0.02104138685227569,0.022894521668029435,0.046074165425663935,0.0522737315225627
L12H10,12,0.020344059591681406,0.019623875715453803,0.19230769230769232,0.19635920379539043
L6H15,6,0.019053777171415667,0.018806214227309895,0.03758445945945946,0.03820665460054713
L13H11,13,0.016809737413912812,0.017988552739165987,0.1492559523809524,0.1617834894617965
L12H3,12,0.015178176231909908,0.014717906786590351,0.1619154815001823,0.18614710898171796
L3H15,3,0.014781953440068897,0.016353229762878167,0.050803311877076415,0.05526400856919145
