sample_id,sample_rank,q_index,cluster_id,cluster_size,weight
codecontests_cpp_589,1031,,0,305,0.9994722616792929
codecontests_cpp_590,1033,,0,305,0.9998201069078947
codecontests_java_591,1035,,0,305,0.7976957653835768
codecontests_cpp_610,1057,,0,305,0.9631952519067742
codecontests_cpp_612,1060,,0,305,0.9089046845679901
codecontests_cpp_613,1062,,0,305,0.9638473176998913
codecontests_cpp_615,1066,,0,305,0.9681043276694948
codecontests_cpp_616,1068,,0,305,0.995401503164557
codecontests_java_622,1076,,0,305,0.9285289333561901
codecontests_java_623,1077,,0,305,0.801901933371924
codecontests_cpp_632,1085,,0,305,0.9995296373279816
codecontests_cpp_633,1086,,0,305,0.8432577207191171
codecontests_cpp_639,1090,,0,305,0.9999205123546512
codecontests_cpp_640,1091,,0,305,0.9102598027938757
codecontests_cpp_641,1092,,0,305,0.9999551365518162
codecontests_cpp_643,1094,,0,305,0.9997859589041096
codecontests_cpp_644,1095,,0,305,0.8910672999564229
codecontests_cpp_645,1096,,0,305,0.9999621528725436
codecontests_cpp_647,1097,,0,305,0.9128346978614299
codecontests_cpp_655,1101,,0,305,0.9671308542572981
codecontests_cpp_657,1103,,0,305,0.866832944705869
codecontests_cpp_666,1108,,0,305,0.8525369627063978
codecontests_cpp_673,1114,,0,305,0.9996726296164773
codecontests_cpp_682,1120,,0,305,0.9989620184748428
codecontests_cpp_683,1121,,0,305,0.9998835100446428
codecontests_cpp_692,1126,,0,305,1.0
codecontests_cpp_694,1128,,0,305,0.999478874719731
codecontests_cpp_708,1137,,0,305,0.9000015862531237
codecontests_cpp_729,1150,,0,305,0.9357998280954088
codecontests_cpp_731,1152,,0,305,0.9999916848171962
codecontests_cpp_741,1157,,0,305,0.999936231926306
codecontests_cpp_745,1160,,0,305,0.9747971411322588
codecontests_cpp_752,1164,,0,305,0.9997991248022152
codecontests_cpp_753,1165,,0,305,0.9999339252436926
codecontests_cpp_757,1169,,0,305,0.9996616633858267
codecontests_cpp_764,1173,,0,305,0.9999736029387526
codecontests_cpp_765,1174,,0,305,0.999981689453125
codecontests_cpp_769,1177,,0,305,0.9970501077586207
codecontests_cpp_772,1179,,0,305,0.9854008838383839
codecontests_cpp_776,1181,,0,305,0.999738533266129
codecontests_cpp_783,1185,,0,305,0.9999769810267857
codecontests_cpp_802,1199,,0,305,0.9995807428010471
codecontests_cpp_804,1201,,0,305,0.9994021045918368
codecontests_cpp_805,1202,,0,305,0.946312092158526
codecontests_cpp_807,1204,,0,305,0.9988811568708609
codecontests_cpp_810,1206,,0,305,0.9998973804515797
codecontests_cpp_815,1209,,0,305,0.9696523883313656
codecontests_cpp_816,1210,,0,305,0.999560546875
codecontests_cpp_817,1211,,0,305,0.9726391298392988
codecontests_cpp_821,1215,,0,305,0.9508789306392474
codecontests_cpp_822,1216,,0,305,0.9999212148238201
codecontests_cpp_823,1217,,0,305,0.9576819660254485
codecontests_cpp_825,1219,,0,305,0.9843315996393963
codecontests_cpp_830,1223,,0,305,0.9999215262276786
apps_python_10,14,,1,59,0.9995249666908915
apps_python_20,31,,1,59,0.9928209459459459
codecontests_java_27,42,,1,59,0.8759331417871901
codecontests_cpp_33,51,,1,59,0.9869101821192053
apps_python_40,64,,1,59,0.9991446167883211
codecontests_cpp_46,80,,1,59,0.810432278380102
codecontests_cpp_73,123,,1,59,0.9999630576685855
codecontests_cpp_74,124,,1,59,0.944791405611866
apps_python_80,136,,1,59,0.9813873018621113
codecontests_cpp_98,166,,1,59,0.999926841422303
codecontests_cpp_142,257,,1,59,0.999755859375
codecontests_cpp_147,266,,1,59,0.9999726197429907
codecontests_cpp_154,284,,1,59,0.9999983823752101
codecontests_cpp_156,289,,1,59,0.9998431538426599
codecontests_cpp_158,294,,1,59,0.9982323673184358
mbpp_python_167,309,,1,59,0.9947099315606643
codecontests_java_169,311,,1,59,0.9998756118967563
codecontests_java_176,323,,1,59,0.8481580294427328
codecontests_cpp_178,326,,1,59,0.9987403759057971
codecontests_cpp_188,344,,1,59,0.9989243659420289
codecontests_cpp_195,359,,1,59,0.9997712463891807
codecontests_cpp_197,362,,1,59,0.999279343938253
apps_python_201,370,,1,59,0.9993376029554264
apps_python_212,397,,1,59,0.9924582301980198
codecontests_cpp_258,483,,1,59,0.9995593559451219
apps_python_263,492,,1,59,0.9979693700396826
apps_python_285,526,,1,59,0.9968067956349206
codecontests_cpp_285,527,,1,59,0.9981386325503355
apps_python_293,541,,1,59,0.998477564102564
apps_python_346,643,,1,59,0.9998927760768581
codecontests_cpp_360,668,,1,59,0.998654064119171
codecontests_cpp_408,756,,1,59,0.9746569369788328
apps_python_415,768,,1,59,0.9880308493589743
codecontests_cpp_422,781,,1,59,0.994809352075592
codecontests_cpp_424,785,,1,59,0.8560534274193549
codecontests_cpp_427,791,,1,59,0.9561474742848054
mbpp_python_433,806,,1,59,0.9998123468137254
codecontests_cpp_441,824,,1,59,0.9999723212663517
apps_python_453,849,,1,59,0.999595676611991
codecontests_java_453,850,,1,59,0.9999940624795698
codecontests_cpp_463,869,,1,59,0.9998068207675971
codecontests_cpp_488,910,,1,59,0.9999095100668532
codecontests_cpp_516,950,,1,59,0.9994413154069768
codecontests_java_521,956,,1,59,0.8512790089994331
codecontests_cpp_531,966,,1,59,0.9117213318504677
codecontests_java_572,1012,,1,59,0.9759710633385299
codecontests_java_580,1023,,1,59,0.8895143546206511
codecontests_cpp_595,1040,,1,59,0.9998794004141566
codecontests_cpp_605,1051,,1,59,0.9998496671028325
codecontests_java_613,1063,,1,59,0.9830050842407894
codecontests_cpp_618,1072,,1,59,0.9944898013620603
codecontests_cpp_638,1089,,1,59,0.999938195493041
codecontests_cpp_671,1112,,1,59,0.7866748052064513
codecontests_cpp_679,1119,,1,59,0.8591722890211817
codecontests_cpp_701,1133,,1,59,0.9971168154761905
codecontests_cpp_717,1143,,1,59,0.9974070581896551
codecontests_cpp_762,1172,,1,59,0.990681502908033
codecontests_cpp_797,1194,,1,59,0.976956355967688
codecontests_cpp_800,1197,,1,59,0.9746413934426229
codecontests_cpp_62,110,,2,7,0.6681915085457165
apps_python_288,531,,2,7,0.9995325854700855
codecontests_cpp_322,600,,2,7,0.9996934557174888
apps_python_367,683,,2,7,0.9999932880643048
apps_python_406,752,,2,7,0.99734375
mbpp_python_445,832,,2,7,0.9924987549800797
apps_python_495,922,,2,7,0.9989638910060976
codecontests_java_1,2,,3,141,0.9950545942136236
codecontests_java_3,5,,3,141,0.99998309161212
codecontests_java_6,8,,3,141,0.9738622939813838
codecontests_java_13,19,,3,141,0.9993796426741803
codecontests_java_14,22,,3,141,0.9306639144265441
codecontests_cpp_27,41,,3,141,0.7648401181559917
