sample_id,base_variant,candidate,source_rescue,blocked_rescue,mlp27_mediated_rescue,blocked_retained_fraction,source_tool_top1,blocked_tool_top1,source_boundary_flip,blocked_boundary_flip
codecontests_cpp_3,clean_no_protocol,MLP16,-1.3114754098360655,-0.6885245901639344,-0.6229508196721311,0.525,False,False,False,False
codecontests_cpp_3,clean_no_protocol,L23H6,1.3442622950819672,0.7213114754098361,0.6229508196721311,0.5365853658536586,False,False,False,False
codecontests_cpp_3,clean_no_protocol,L17H8,0.7868852459016393,0.4262295081967213,0.36065573770491804,0.5416666666666666,False,False,False,False
codecontests_java_3,corrupt_full,MLP27,0.8940033783783784,0.0,0.8940033783783784,0.0,False,False,False,False
codecontests_java_3,corrupt_full,L24H6,0.7027027027027027,0.3344594594594595,0.36824324324324326,0.4759615384615385,False,False,False,False
codecontests_java_3,corrupt_full,L21H12,0.9442567567567568,0.5506756756756757,0.39358108108108114,0.5831842576028622,True,False,True,False
codecontests_java_3,corrupt_full,L21H1,0.6706081081081081,0.3344594594594595,0.33614864864864863,0.4987405541561713,False,False,False,False
codecontests_java_3,corrupt_full,MLP19,0.6233108108108109,0.34797297297297297,0.2753378378378379,0.5582655826558265,False,False,False,False
codecontests_java_3,corrupt_full,MLP16,0.6013513513513513,0.36486486486486486,0.23648648648648646,0.6067415730337079,False,False,False,False
codecontests_java_3,corrupt_full,L23H6,0.6908783783783784,0.35135135135135137,0.33952702702702703,0.508557457212714,False,False,False,False
codecontests_java_3,corrupt_full,L17H8,0.5337837837837838,0.25,0.28378378378378377,0.46835443037974683,False,False,False,False
codecontests_java_3,clean_no_schema,MLP27,1.1258445945945945,0.0,1.1258445945945945,0.0,False,False,False,False
codecontests_java_3,clean_no_schema,L24H6,0.9763513513513513,0.4831081081081081,0.4932432432432432,0.4948096885813149,False,False,False,False
codecontests_java_3,clean_no_schema,L21H12,1.179054054054054,0.6385135135135135,0.5405405405405405,0.5415472779369628,False,False,False,False
codecontests_java_3,clean_no_schema,L21H1,0.8665540540540541,0.4189189189189189,0.44763513513513514,0.4834307992202729,False,False,False,False
codecontests_java_3,clean_no_schema,MLP19,1.0929054054054055,0.6114864864864865,0.48141891891891897,0.5595054095826894,False,False,False,False
codecontests_java_3,clean_no_schema,MLP16,0.7668918918918919,0.42905405405405406,0.33783783783783783,0.5594713656387665,False,False,False,False
codecontests_java_3,clean_no_schema,L23H6,0.893581081081081,0.42905405405405406,0.464527027027027,0.4801512287334594,False,False,False,False
