sample_id,space,variant,frame,delivery_object,object_margin,object_correct
codecontests_cpp_4,mlp11_out_centered,write_file,write,file,1.4004456996917725,True
codecontests_cpp_4,mlp11_out_centered,write_below,write,below,1.782630205154419,True
codecontests_cpp_4,mlp11_out_centered,develop_file,develop,file,1.7403006553649902,True
codecontests_cpp_4,mlp11_out_centered,develop_below,develop,below,1.0517520904541016,True
codecontests_java_4,l2h14_lead_k,write_file,write,file,-5.888938903808594e-05,False
codecontests_java_4,l2h14_lead_k,write_below,write,below,6.526708602905273e-05,True
codecontests_java_4,l2h14_lead_k,develop_file,develop,file,6.115436553955078e-05,True
codecontests_java_4,l2h14_lead_k,develop_below,develop,below,-5.733966827392578e-05,False
codecontests_java_4,l2h14_z,write_file,write,file,0.002964615821838379,True
codecontests_java_4,l2h14_z,write_below,write,below,0.0048143863677978516,True
codecontests_java_4,l2h14_z,develop_file,develop,file,0.0051059722900390625,True
codecontests_java_4,l2h14_z,develop_below,develop,below,0.0029479265213012695,True
codecontests_java_4,mlp11_out,write_file,write,file,0.005711674690246582,True
codecontests_java_4,mlp11_out,write_below,write,below,0.011889874935150146,True
codecontests_java_4,mlp11_out,develop_file,develop,file,0.01064610481262207,True
codecontests_java_4,mlp11_out,develop_below,develop,below,0.004624724388122559,True
codecontests_java_4,l2h14_lead_k_centered,write_file,write,file,-0.2667614817619324,False
codecontests_java_4,l2h14_lead_k_centered,write_below,write,below,0.2915751039981842,True
codecontests_java_4,l2h14_lead_k_centered,develop_file,develop,file,0.28600621223449707,True
codecontests_java_4,l2h14_lead_k_centered,develop_below,develop,below,-0.2723555266857147,False
codecontests_java_4,l2h14_z_centered,write_file,write,file,0.1996469348669052,True
codecontests_java_4,l2h14_z_centered,write_below,write,below,0.8033957481384277,True
codecontests_java_4,l2h14_z_centered,develop_file,develop,file,0.7463977932929993,True
codecontests_java_4,l2h14_z_centered,develop_below,develop,below,0.13765501976013184,True
codecontests_java_4,mlp11_out_centered,write_file,write,file,1.2919763326644897,True
codecontests_java_4,mlp11_out_centered,write_below,write,below,1.6937761306762695,True
codecontests_java_4,mlp11_out_centered,develop_file,develop,file,1.7050065994262695,True
codecontests_java_4,mlp11_out_centered,develop_below,develop,below,1.026240587234497,True
mbpp_python_4,l2h14_lead_k,write_file,write,file,-9.739398956298828e-05,False
mbpp_python_4,l2h14_lead_k,write_below,write,below,0.0001043081283569336,True
mbpp_python_4,l2h14_lead_k,develop_file,develop,file,9.971857070922852e-05,True
mbpp_python_4,l2h14_lead_k,develop_below,develop,below,-9.322166442871094e-05,False
mbpp_python_4,l2h14_z,write_file,write,file,0.001032710075378418,True
mbpp_python_4,l2h14_z,write_below,write,below,0.0041596293449401855,True
mbpp_python_4,l2h14_z,develop_file,develop,file,0.004865765571594238,True
mbpp_python_4,l2h14_z,develop_below,develop,below,0.001267075538635254,True
mbpp_python_4,mlp11_out,write_file,write,file,0.008413553237915039,True
mbpp_python_4,mlp11_out,write_below,write,below,0.01412951946258545,True
mbpp_python_4,mlp11_out,develop_file,develop,file,0.012406706809997559,True
mbpp_python_4,mlp11_out,develop_below,develop,below,0.006735563278198242,True
mbpp_python_4,l2h14_lead_k_centered,write_file,write,file,-0.32664474844932556,False
mbpp_python_4,l2h14_lead_k_centered,write_below,write,below,0.34845855832099915,True
mbpp_python_4,l2h14_lead_k_centered,develop_file,develop,file,0.34852299094200134,True
mbpp_python_4,l2h14_lead_k_centered,develop_below,develop,below,-0.32658135890960693,False
mbpp_python_4,l2h14_z_centered,write_file,write,file,-0.02196645736694336,False
mbpp_python_4,l2h14_z_centered,write_below,write,below,0.8304282426834106,True
mbpp_python_4,l2h14_z_centered,develop_file,develop,file,0.87403804063797,True
mbpp_python_4,l2h14_z_centered,develop_below,develop,below,-0.03739769756793976,False
mbpp_python_4,mlp11_out_centered,write_file,write,file,1.3353573083877563,True
mbpp_python_4,mlp11_out_centered,write_below,write,below,1.6327037811279297,True
mbpp_python_4,mlp11_out_centered,develop_file,develop,file,1.618746280670166,True
mbpp_python_4,mlp11_out_centered,develop_below,develop,below,1.1203112602233887,True
apps_python_5,l2h14_lead_k,write_file,write,file,0.0,False
apps_python_5,l2h14_lead_k,write_below,write,below,0.0,False
apps_python_5,l2h14_lead_k,develop_file,develop,file,0.0,False
apps_python_5,l2h14_lead_k,develop_below,develop,below,0.0,False
apps_python_5,l2h14_z,write_file,write,file,-6.389617919921875e-05,False
apps_python_5,l2h14_z,write_below,write,below,0.009490132331848145,True
apps_python_5,l2h14_z,develop_file,develop,file,0.010193407535552979,True
apps_python_5,l2h14_z,develop_below,develop,below,-0.0009894371032714844,False
apps_python_5,mlp11_out,write_file,write,file,0.008844614028930664,True
apps_python_5,mlp11_out,write_below,write,below,0.01597750186920166,True
apps_python_5,mlp11_out,develop_file,develop,file,0.013234972953796387,True
apps_python_5,mlp11_out,develop_below,develop,below,0.0062329769134521484,True
apps_python_5,l2h14_lead_k_centered,write_file,write,file,0.0,False
apps_python_5,l2h14_lead_k_centered,write_below,write,below,0.0,False
apps_python_5,l2h14_lead_k_centered,develop_file,develop,file,0.0,False
apps_python_5,l2h14_lead_k_centered,develop_below,develop,below,0.0,False
apps_python_5,l2h14_z_centered,write_file,write,file,-0.27054882049560547,False
apps_python_5,l2h14_z_centered,write_below,write,below,1.2693133354187012,True
apps_python_5,l2h14_z_centered,develop_file,develop,file,1.2736634016036987,True
apps_python_5,l2h14_z_centered,develop_below,develop,below,-0.40595442056655884,False
apps_python_5,mlp11_out_centered,write_file,write,file,1.4579336643218994,True
apps_python_5,mlp11_out_centered,write_below,write,below,1.7297711372375488,True
apps_python_5,mlp11_out_centered,develop_file,develop,file,1.7260578870773315,True
apps_python_5,mlp11_out_centered,develop_below,develop,below,1.1115233898162842,True
codecontests_cpp_5,l2h14_lead_k,write_file,write,file,0.0,False
codecontests_cpp_5,l2h14_lead_k,write_below,write,below,0.0,False
codecontests_cpp_5,l2h14_lead_k,develop_file,develop,file,0.0,False
codecontests_cpp_5,l2h14_lead_k,develop_below,develop,below,0.0,False
codecontests_cpp_5,l2h14_z,write_file,write,file,0.003854095935821533,True
codecontests_cpp_5,l2h14_z,write_below,write,below,0.008091628551483154,True
codecontests_cpp_5,l2h14_z,develop_file,develop,file,0.00885164737701416,True
codecontests_cpp_5,l2h14_z,develop_below,develop,below,0.0038534998893737793,True
codecontests_cpp_5,mlp11_out,write_file,write,file,0.0061800479888916016,True
codecontests_cpp_5,mlp11_out,write_below,write,below,0.010372400283813477,True
codecontests_cpp_5,mlp11_out,develop_file,develop,file,0.008965551853179932,True
codecontests_cpp_5,mlp11_out,develop_below,develop,below,0.004831910133361816,True
codecontests_cpp_5,l2h14_lead_k_centered,write_file,write,file,0.0,False
codecontests_cpp_5,l2h14_lead_k_centered,write_below,write,below,0.0,False
codecontests_cpp_5,l2h14_lead_k_centered,develop_file,develop,file,0.0,False
codecontests_cpp_5,l2h14_lead_k_centered,develop_below,develop,below,0.0,False
codecontests_cpp_5,l2h14_z_centered,write_file,write,file,0.17556187510490417,True
codecontests_cpp_5,l2h14_z_centered,write_below,write,below,0.9823373556137085,True
codecontests_cpp_5,l2h14_z_centered,develop_file,develop,file,0.9418674111366272,True
codecontests_cpp_5,l2h14_z_centered,develop_below,develop,below,0.09400109201669693,True
codecontests_cpp_5,mlp11_out_centered,write_file,write,file,1.3805214166641235,True
codecontests_cpp_5,mlp11_out_centered,write_below,write,below,1.6031233072280884,True
codecontests_cpp_5,mlp11_out_centered,develop_file,develop,file,1.6369355916976929,True
codecontests_cpp_5,mlp11_out_centered,develop_below,develop,below,1.0421656370162964,True
codecontests_java_5,l2h14_lead_k,write_file,write,file,0.0,False
codecontests_java_5,l2h14_lead_k,write_below,write,below,0.0,False
codecontests_java_5,l2h14_lead_k,develop_file,develop,file,0.0,False
codecontests_java_5,l2h14_lead_k,develop_below,develop,below,0.0,False
codecontests_java_5,l2h14_z,write_file,write,file,0.001654207706451416,True
codecontests_java_5,l2h14_z,write_below,write,below,0.004040777683258057,True
codecontests_java_5,l2h14_z,develop_file,develop,file,0.004251599311828613,True
codecontests_java_5,l2h14_z,develop_below,develop,below,0.0014767050743103027,True
codecontests_java_5,mlp11_out,write_file,write,file,0.007526576519012451,True
codecontests_java_5,mlp11_out,write_below,write,below,0.016345083713531494,True
codecontests_java_5,mlp11_out,develop_file,develop,file,0.015462040901184082,True
codecontests_java_5,mlp11_out,develop_below,develop,below,0.006877481937408447,True
codecontests_java_5,l2h14_lead_k_centered,write_file,write,file,0.0,False
codecontests_java_5,l2h14_lead_k_centered,write_below,write,below,0.0,False
codecontests_java_5,l2h14_lead_k_centered,develop_file,develop,file,0.0,False
codecontests_java_5,l2h14_lead_k_centered,develop_below,develop,below,0.0,False
codecontests_java_5,l2h14_z_centered,write_file,write,file,0.16517190635204315,True
codecontests_java_5,l2h14_z_centered,write_below,write,below,0.7071332335472107,True
codecontests_java_5,l2h14_z_centered,develop_file,develop,file,0.6704347133636475,True
codecontests_java_5,l2h14_z_centered,develop_below,develop,below,0.08972492814064026,True
codecontests_java_5,mlp11_out_centered,write_file,write,file,1.3031995296478271,True
codecontests_java_5,mlp11_out_centered,write_below,write,below,1.7677764892578125,True
codecontests_java_5,mlp11_out_centered,develop_file,develop,file,1.7722477912902832,True
codecontests_java_5,mlp11_out_centered,develop_below,develop,below,1.2302625179290771,True
codecontests_cpp_6,l2h14_lead_k,write_file,write,file,-5.888938903808594e-05,False
codecontests_cpp_6,l2h14_lead_k,write_below,write,below,6.526708602905273e-05,True
codecontests_cpp_6,l2h14_lead_k,develop_file,develop,file,6.115436553955078e-05,True
codecontests_cpp_6,l2h14_lead_k,develop_below,develop,below,-5.733966827392578e-05,False
codecontests_cpp_6,l2h14_z,write_file,write,file,0.0034521818161010742,True
codecontests_cpp_6,l2h14_z,write_below,write,below,0.006413638591766357,True
codecontests_cpp_6,l2h14_z,develop_file,develop,file,0.0064699649810791016,True
codecontests_cpp_6,l2h14_z,develop_below,develop,below,0.0029329657554626465,True
codecontests_cpp_6,mlp11_out,write_file,write,file,0.007109224796295166,True
codecontests_cpp_6,mlp11_out,write_below,write,below,0.013822793960571289,True
codecontests_cpp_6,mlp11_out,develop_file,develop,file,0.0126267671585083,True
codecontests_cpp_6,mlp11_out,develop_below,develop,below,0.006035864353179932,True
codecontests_cpp_6,l2h14_lead_k_centered,write_file,write,file,-0.2667614817619324,False
codecontests_cpp_6,l2h14_lead_k_centered,write_below,write,below,0.2915751039981842,True
codecontests_cpp_6,l2h14_lead_k_centered,develop_file,develop,file,0.28600621223449707,True
codecontests_cpp_6,l2h14_lead_k_centered,develop_below,develop,below,-0.2723555266857147,False
codecontests_cpp_6,l2h14_z_centered,write_file,write,file,0.16620735824108124,True
codecontests_cpp_6,l2h14_z_centered,write_below,write,below,0.9195845127105713,True
codecontests_cpp_6,l2h14_z_centered,develop_file,develop,file,0.8304651975631714,True
codecontests_cpp_6,l2h14_z_centered,develop_below,develop,below,0.03443433344364166,True
codecontests_cpp_6,mlp11_out_centered,write_file,write,file,1.4325025081634521,True
codecontests_cpp_6,mlp11_out_centered,write_below,write,below,1.7288024425506592,True
codecontests_cpp_6,mlp11_out_centered,develop_file,develop,file,1.7556010484695435,True
codecontests_cpp_6,mlp11_out_centered,develop_below,develop,below,1.1769763231277466,True
codecontests_java_6,l2h14_lead_k,write_file,write,file,6.526708602905273e-05,True
