sample_id,frame,node,file_rescue_ratio,object_decision_score,object_boundary_flip,tool_top1,no_tool_top1
apps_python_14,develop,MLP11,-2.74,-0.010498046875,False,False,True
codecontests_cpp_14,write,L2H14,0.33116883116883117,-0.007781982421875,False,True,False
codecontests_cpp_14,write,MLP11,-2.220779220779221,0.01416015625,True,True,False
codecontests_cpp_14,develop,L2H14,0.3048780487804878,-0.0377197265625,False,False,False
codecontests_cpp_14,develop,MLP11,0.40853658536585363,0.11376953125,True,False,False
codecontests_java_14,write,L2H14,0.7512562814070352,0.01220703125,True,True,False
codecontests_java_14,write,MLP11,-0.48743718592964824,-0.546875,False,True,False
codecontests_java_14,develop,L2H14,0.38257575757575757,-0.0330810546875,False,False,True
codecontests_java_14,develop,MLP11,0.5037878787878788,-0.0020751953125,False,False,True
codecontests_cpp_15,write,L2H14,-0.1875,-0.81158447265625,False,False,True
codecontests_cpp_15,write,MLP11,0.375,-0.3896484375,False,False,True
codecontests_cpp_15,develop,L2H14,0.18652849740932642,-0.07580947875976562,False,False,True
codecontests_cpp_15,develop,MLP11,-0.844559585492228,-0.145263671875,False,False,True
codecontests_java_15,write,L2H14,-0.05521472392638037,-0.32879638671875,False,False,True
codecontests_java_15,write,MLP11,-0.43558282208588955,-0.4381103515625,False,False,True
codecontests_java_15,develop,L2H14,0.18478260869565216,-0.02809906005859375,False,False,True
codecontests_java_15,develop,MLP11,0.07246376811594203,0.0556640625,True,False,True
apps_python_16,write,L2H14,-0.15819209039548024,-1.588623046875,False,False,False
apps_python_16,write,MLP11,-0.2655367231638418,-1.71142578125,False,False,False
apps_python_16,develop,L2H14,-0.4094488188976378,-0.33428955078125,False,False,True
apps_python_16,develop,MLP11,-1.8976377952755905,-0.484375,False,False,False
codecontests_cpp_16,write,L2H14,-0.38636363636363635,-0.70037841796875,False,False,True
codecontests_cpp_16,write,MLP11,-0.3787878787878788,-0.6953125,False,False,True
codecontests_cpp_16,develop,L2H14,0.0,-0.03794097900390625,False,False,True
codecontests_cpp_16,develop,MLP11,-0.75,-0.062164306640625,False,False,True
codecontests_java_16,write,L2H14,0.36330935251798563,-0.16455078125,False,False,True
codecontests_java_16,write,MLP11,-0.41007194244604317,-0.345947265625,False,False,True
codecontests_java_16,develop,L2H14,0.08208955223880597,-0.028045654296875,False,False,True
codecontests_java_16,develop,MLP11,0.7350746268656716,0.0272216796875,True,False,True
apps_python_17,write,L2H14,-0.5290322580645161,-0.437255859375,False,True,False
apps_python_17,write,MLP11,0.2645161290322581,-0.1966552734375,False,True,False
apps_python_17,develop,L2H14,0.09142857142857143,-0.6181488037109375,False,False,True
apps_python_17,develop,MLP11,0.3657142857142857,-0.3544921875,False,False,True
codecontests_cpp_17,write,L2H14,-0.04838709677419355,-3.046419143676758,False,False,True
codecontests_cpp_17,write,MLP11,0.12365591397849462,-2.44189453125,False,False,True
codecontests_cpp_17,develop,L2H14,0.48265895953757226,-0.005035400390625,False,False,True
codecontests_cpp_17,develop,MLP11,-0.8265895953757225,0.0439453125,True,False,True
codecontests_java_17,write,L2H14,0.17467248908296942,-0.01318359375,False,False,True
codecontests_java_17,write,MLP11,0.314410480349345,0.0289306640625,True,False,True
codecontests_java_17,develop,L2H14,-0.2426470588235294,-0.08077239990234375,False,False,True
codecontests_java_17,develop,MLP11,0.8869485294117647,0.05108642578125,True,False,True
mbpp_python_17,write,L2H14,0.23255813953488372,-1.5230712890625,False,False,False
mbpp_python_17,write,MLP11,0.2713178294573643,-1.171875,False,False,False
mbpp_python_17,develop,L2H14,-0.0045045045045045045,-0.8701095581054688,False,False,False
mbpp_python_17,develop,MLP11,-0.14864864864864866,-0.98370361328125,False,False,False
codecontests_cpp_18,write,L2H14,-0.9338842975206612,-0.050567626953125,False,True,False
codecontests_cpp_18,write,MLP11,0.3512396694214876,-0.015655517578125,False,True,False
codecontests_cpp_18,develop,L2H14,0.1952662721893491,-0.0298919677734375,False,False,True
codecontests_cpp_18,develop,MLP11,-1.532544378698225,-0.067626953125,False,False,True
codecontests_java_18,write,L2H14,0.21428571428571427,-0.14942169189453125,False,True,False
codecontests_java_18,write,MLP11,0.1989795918367347,-0.15240097045898438,False,True,False
codecontests_java_18,develop,L2H14,-0.07239819004524888,-0.460235595703125,False,False,True
codecontests_java_18,develop,MLP11,0.6606334841628959,0.0732421875,True,False,True
humaneval_python_18,write,L2H14,-0.5748031496062992,-0.04694366455078125,False,True,False
humaneval_python_18,write,MLP11,0.20078740157480315,-0.0238800048828125,False,True,False
humaneval_python_18,develop,L2H14,0.21951219512195122,-0.0901947021484375,False,True,False
humaneval_python_18,develop,MLP11,0.6097560975609756,-0.0283203125,False,False,True
codecontests_java_19,write,L2H14,0.0425531914893617,-1.7572593688964844,False,True,False
codecontests_java_19,write,MLP11,0.3191489361702128,-1.213623046875,False,True,False
codecontests_java_19,develop,L2H14,0.07661290322580645,-0.11031341552734375,False,False,True
codecontests_java_19,develop,MLP11,-0.8548387096774194,-0.1259765625,False,False,True
apps_python_20,write,L2H14,-0.28225806451612906,-0.5914306640625,False,True,False
apps_python_20,write,MLP11,-1.5806451612903225,-0.89453125,False,False,False
apps_python_20,develop,L2H14,-0.14204545454545456,-0.18121337890625,False,False,True
apps_python_20,develop,MLP11,-1.5,-0.3115234375,False,False,True
codecontests_cpp_20,write,L2H14,0.24166666666666667,-1.402099609375,False,False,True
codecontests_cpp_20,write,MLP11,-0.20833333333333334,-2.247802734375,False,False,True
codecontests_cpp_20,develop,L2H14,-0.0949367088607595,-0.161407470703125,False,False,True
codecontests_cpp_20,develop,MLP11,-0.6582278481012658,-0.22021484375,False,False,True
codecontests_java_20,write,L2H14,0.3821428571428571,-0.305419921875,False,False,True
codecontests_java_20,write,MLP11,0.7160714285714286,0.044921875,True,False,True
codecontests_java_20,develop,L2H14,-0.21052631578947367,-0.11126708984375,False,False,True
codecontests_java_20,develop,MLP11,0.28421052631578947,-0.0357666015625,False,False,True
humaneval_python_21,write,L2H14,0.6543778801843319,-0.00445556640625,False,True,False
humaneval_python_21,write,MLP11,0.20276497695852536,-0.020587921142578125,False,True,False
humaneval_python_21,develop,L2H14,-0.12365591397849462,-0.403350830078125,False,True,False
humaneval_python_21,develop,MLP11,0.1774193548387097,-0.291473388671875,False,True,False
apps_python_22,write,L2H14,-0.049107142857142856,-0.050445556640625,False,True,False
apps_python_22,write,MLP11,-1.0982142857142858,-0.03857421875,False,False,True
apps_python_22,develop,L2H14,0.2947019867549669,-0.09503173828125,False,False,True
apps_python_22,develop,MLP11,0.5562913907284768,-0.027587890625,False,False,True
codecontests_cpp_22,write,L2H14,0.8428571428571429,0.00860595703125,True,True,False
codecontests_cpp_22,write,MLP11,0.6946428571428571,-0.0002288818359375,False,True,False
codecontests_cpp_22,develop,L2H14,-0.2545454545454545,-0.024078369140625,False,False,True
codecontests_cpp_22,develop,MLP11,-0.09696969696969697,-0.004150390625,False,False,True
codecontests_java_22,write,L2H14,0.3259493670886076,-0.816162109375,False,True,False
codecontests_java_22,write,MLP11,0.4272151898734177,-0.674072265625,False,True,False
codecontests_java_22,develop,L2H14,-0.0759493670886076,-0.0832977294921875,False,False,True
codecontests_java_22,develop,MLP11,0.8639240506329114,0.066162109375,True,False,True
apps_python_23,write,L2H14,0.21022727272727273,-0.016871929168701172,False,True,False
apps_python_23,write,MLP11,-0.056818181818181816,-0.0201263427734375,False,True,False
apps_python_23,develop,L2H14,0.45517241379310347,-0.035400390625,False,False,True
apps_python_23,develop,MLP11,0.5948275862068966,0.0225830078125,True,False,True
codecontests_cpp_23,write,L2H14,0.4291044776119403,-0.54443359375,False,False,True
codecontests_cpp_23,write,MLP11,0.43656716417910446,-0.5322265625,False,False,True
codecontests_cpp_23,develop,L2H14,0.33170731707317075,-0.010345458984375,False,False,True
codecontests_cpp_23,develop,MLP11,-0.4146341463414634,-0.03389739990234375,False,False,True
codecontests_java_23,write,L2H14,0.1111111111111111,-0.4681129455566406,False,True,False
codecontests_java_23,write,MLP11,-0.16296296296296298,-0.603759765625,False,True,False
codecontests_java_23,develop,L2H14,0.23931623931623933,-0.0084228515625,False,False,True
