sample_id,frame,node,file_rescue_ratio,object_decision_score,object_boundary_flip,tool_top1,no_tool_top1
apps_python_8,write,MLP11,-5.850574712643678,-0.21875,False,True,False
apps_python_8,develop,L2H14,0.014705882352941176,-0.25994110107421875,False,False,True
apps_python_8,develop,MLP11,0.5569852941176471,-0.0517578125,False,False,True
apps_python_9,write,L2H14,0.0903954802259887,-0.62451171875,False,False,True
apps_python_9,write,MLP11,0.9691031073446328,0.7403564453125,True,True,False
apps_python_9,develop,L2H14,0.046242774566473986,-1.25244140625,False,False,True
apps_python_9,develop,MLP11,0.17341040462427745,-1.04248046875,False,False,True
codecontests_cpp_9,write,L2H14,-0.1016949152542373,-0.7595672607421875,False,False,True
codecontests_cpp_9,write,MLP11,0.9728107344632768,0.852294921875,True,True,False
codecontests_cpp_9,develop,L2H14,0.199203187250996,-0.04724884033203125,False,False,True
codecontests_cpp_9,develop,MLP11,-2.5219123505976095,-0.13720703125,False,False,True
