sample_id,space,variant,frame,delivery_object,object_margin,object_correct
codecontests_cpp_3,mlp11_out,develop_answer,develop,answer,0.017278969287872314,True
codecontests_cpp_3,l2h14_lead_k_centered,write_file,write,file,0.2915751039981842,True
codecontests_cpp_3,l2h14_lead_k_centered,write_answer,write,answer,-0.2667614817619324,False
codecontests_cpp_3,l2h14_lead_k_centered,develop_file,develop,file,-0.2723555266857147,False
codecontests_cpp_3,l2h14_lead_k_centered,develop_answer,develop,answer,0.28600621223449707,True
codecontests_cpp_3,l2h14_z_centered,write_file,write,file,0.9665884971618652,True
codecontests_cpp_3,l2h14_z_centered,write_answer,write,answer,1.4858193397521973,True
codecontests_cpp_3,l2h14_z_centered,develop_file,develop,file,1.5546046495437622,True
codecontests_cpp_3,l2h14_z_centered,develop_answer,develop,answer,1.1918905973434448,True
codecontests_cpp_3,mlp11_out_centered,write_file,write,file,1.7365968227386475,True
codecontests_cpp_3,mlp11_out_centered,write_answer,write,answer,1.8169360160827637,True
codecontests_cpp_3,mlp11_out_centered,develop_file,develop,file,1.841644287109375,True
codecontests_cpp_3,mlp11_out_centered,develop_answer,develop,answer,1.5918926000595093,True
codecontests_java_3,l2h14_lead_k,write_file,write,file,0.0,False
codecontests_java_3,l2h14_lead_k,write_answer,write,answer,0.0,False
codecontests_java_3,l2h14_lead_k,develop_file,develop,file,0.0,False
codecontests_java_3,l2h14_lead_k,develop_answer,develop,answer,0.0,False
codecontests_java_3,l2h14_z,write_file,write,file,0.024794697761535645,True
codecontests_java_3,l2h14_z,write_answer,write,answer,0.03733748197555542,True
codecontests_java_3,l2h14_z,develop_file,develop,file,0.051713764667510986,True
codecontests_java_3,l2h14_z,develop_answer,develop,answer,0.03733319044113159,True
codecontests_java_3,mlp11_out,write_file,write,file,0.019883930683135986,True
codecontests_java_3,mlp11_out,write_answer,write,answer,0.031867802143096924,True
codecontests_java_3,mlp11_out,develop_file,develop,file,0.02956712245941162,True
codecontests_java_3,mlp11_out,develop_answer,develop,answer,0.017900943756103516,True
codecontests_java_3,l2h14_lead_k_centered,write_file,write,file,0.0,False
codecontests_java_3,l2h14_lead_k_centered,write_answer,write,answer,0.0,False
codecontests_java_3,l2h14_lead_k_centered,develop_file,develop,file,0.0,False
codecontests_java_3,l2h14_lead_k_centered,develop_answer,develop,answer,0.0,False
codecontests_java_3,l2h14_z_centered,write_file,write,file,0.8543278574943542,True
codecontests_java_3,l2h14_z_centered,write_answer,write,answer,1.3939448595046997,True
codecontests_java_3,l2h14_z_centered,develop_file,develop,file,1.429840326309204,True
codecontests_java_3,l2h14_z_centered,develop_answer,develop,answer,1.1419098377227783,True
codecontests_java_3,mlp11_out_centered,write_file,write,file,1.6513631343841553,True
codecontests_java_3,mlp11_out_centered,write_answer,write,answer,1.8151549100875854,True
codecontests_java_3,mlp11_out_centered,develop_file,develop,file,1.830517292022705,True
codecontests_java_3,mlp11_out_centered,develop_answer,develop,answer,1.5489354133605957,True
apps_python_4,l2h14_lead_k,write_file,write,file,-5.888938903808594e-05,False
apps_python_4,l2h14_lead_k,write_answer,write,answer,6.526708602905273e-05,True
apps_python_4,l2h14_lead_k,develop_file,develop,file,6.115436553955078e-05,True
apps_python_4,l2h14_lead_k,develop_answer,develop,answer,-5.733966827392578e-05,False
apps_python_4,l2h14_z,write_file,write,file,0.03212285041809082,True
apps_python_4,l2h14_z,write_answer,write,answer,0.04644322395324707,True
apps_python_4,l2h14_z,develop_file,develop,file,0.061344683170318604,True
apps_python_4,l2h14_z,develop_answer,develop,answer,0.04534173011779785,True
apps_python_4,mlp11_out,write_file,write,file,0.022932469844818115,True
apps_python_4,mlp11_out,write_answer,write,answer,0.02882850170135498,True
apps_python_4,mlp11_out,develop_file,develop,file,0.025233924388885498,True
apps_python_4,mlp11_out,develop_answer,develop,answer,0.019495666027069092,True
apps_python_4,l2h14_lead_k_centered,write_file,write,file,-0.2667614817619324,False
apps_python_4,l2h14_lead_k_centered,write_answer,write,answer,0.2915751039981842,True
apps_python_4,l2h14_lead_k_centered,develop_file,develop,file,0.28600621223449707,True
apps_python_4,l2h14_lead_k_centered,develop_answer,develop,answer,-0.2723555266857147,False
apps_python_4,l2h14_z_centered,write_file,write,file,1.0965951681137085,True
apps_python_4,l2h14_z_centered,write_answer,write,answer,1.5182154178619385,True
apps_python_4,l2h14_z_centered,develop_file,develop,file,1.579893708229065,True
apps_python_4,l2h14_z_centered,develop_answer,develop,answer,1.2928413152694702,True
apps_python_4,mlp11_out_centered,write_file,write,file,1.7209419012069702,True
apps_python_4,mlp11_out_centered,write_answer,write,answer,1.8158237934112549,True
apps_python_4,mlp11_out_centered,develop_file,develop,file,1.7685856819152832,True
apps_python_4,mlp11_out_centered,develop_answer,develop,answer,1.672126054763794,True
codecontests_cpp_4,l2h14_lead_k,write_file,write,file,0.0,False
codecontests_cpp_4,l2h14_lead_k,write_answer,write,answer,0.0,False
codecontests_cpp_4,l2h14_lead_k,develop_file,develop,file,0.0,False
codecontests_cpp_4,l2h14_lead_k,develop_answer,develop,answer,0.0,False
codecontests_cpp_4,l2h14_z,write_file,write,file,0.027836143970489502,True
codecontests_cpp_4,l2h14_z,write_answer,write,answer,0.03794187307357788,True
codecontests_cpp_4,l2h14_z,develop_file,develop,file,0.05188781023025513,True
codecontests_cpp_4,l2h14_z,develop_answer,develop,answer,0.040552616119384766,True
codecontests_cpp_4,mlp11_out,write_file,write,file,0.020552754402160645,True
codecontests_cpp_4,mlp11_out,write_answer,write,answer,0.028573930263519287,True
codecontests_cpp_4,mlp11_out,develop_file,develop,file,0.025791585445404053,True
codecontests_cpp_4,mlp11_out,develop_answer,develop,answer,0.01794564723968506,True
codecontests_cpp_4,l2h14_lead_k_centered,write_file,write,file,0.0,False
codecontests_cpp_4,l2h14_lead_k_centered,write_answer,write,answer,0.0,False
codecontests_cpp_4,l2h14_lead_k_centered,develop_file,develop,file,0.0,False
codecontests_cpp_4,l2h14_lead_k_centered,develop_answer,develop,answer,0.0,False
codecontests_cpp_4,l2h14_z_centered,write_file,write,file,0.9620661735534668,True
codecontests_cpp_4,l2h14_z_centered,write_answer,write,answer,1.4389209747314453,True
codecontests_cpp_4,l2h14_z_centered,develop_file,develop,file,1.4621753692626953,True
codecontests_cpp_4,l2h14_z_centered,develop_answer,develop,answer,1.2601479291915894,True
codecontests_cpp_4,mlp11_out_centered,write_file,write,file,1.7387773990631104,True
codecontests_cpp_4,mlp11_out_centered,write_answer,write,answer,1.8309946060180664,True
codecontests_cpp_4,mlp11_out_centered,develop_file,develop,file,1.8296229839324951,True
codecontests_cpp_4,mlp11_out_centered,develop_answer,develop,answer,1.6437101364135742,True
codecontests_java_4,l2h14_lead_k,write_file,write,file,0.0,False
codecontests_java_4,l2h14_lead_k,write_answer,write,answer,0.0,False
codecontests_java_4,l2h14_lead_k,develop_file,develop,file,0.0,False
codecontests_java_4,l2h14_lead_k,develop_answer,develop,answer,0.0,False
codecontests_java_4,l2h14_z,write_file,write,file,0.019569575786590576,True
codecontests_java_4,l2h14_z,write_answer,write,answer,0.031989097595214844,True
codecontests_java_4,l2h14_z,develop_file,develop,file,0.04459279775619507,True
codecontests_java_4,l2h14_z,develop_answer,develop,answer,0.03038644790649414,True
codecontests_java_4,mlp11_out,write_file,write,file,0.022934794425964355,True
codecontests_java_4,mlp11_out,write_answer,write,answer,0.03576308488845825,True
codecontests_java_4,mlp11_out,develop_file,develop,file,0.033183515071868896,True
codecontests_java_4,mlp11_out,develop_answer,develop,answer,0.0206640362739563,True
codecontests_java_4,l2h14_lead_k_centered,write_file,write,file,0.0,False
codecontests_java_4,l2h14_lead_k_centered,write_answer,write,answer,0.0,False
codecontests_java_4,l2h14_lead_k_centered,develop_file,develop,file,0.0,False
codecontests_java_4,l2h14_lead_k_centered,develop_answer,develop,answer,0.0,False
codecontests_java_4,l2h14_z_centered,write_file,write,file,0.774750828742981,True
codecontests_java_4,l2h14_z_centered,write_answer,write,answer,1.3499356508255005,True
codecontests_java_4,l2h14_z_centered,develop_file,develop,file,1.410141944885254,True
codecontests_java_4,l2h14_z_centered,develop_answer,develop,answer,1.069267749786377,True
codecontests_java_4,mlp11_out_centered,write_file,write,file,1.6952431201934814,True
codecontests_java_4,mlp11_out_centered,write_answer,write,answer,1.8597646951675415,True
codecontests_java_4,mlp11_out_centered,develop_file,develop,file,1.8543353080749512,True
codecontests_java_4,mlp11_out_centered,develop_answer,develop,answer,1.6544017791748047,True
mbpp_python_4,l2h14_lead_k,write_file,write,file,0.0001043081283569336,True
mbpp_python_4,l2h14_lead_k,write_answer,write,answer,-9.739398956298828e-05,False
mbpp_python_4,l2h14_lead_k,develop_file,develop,file,-9.322166442871094e-05,False
mbpp_python_4,l2h14_lead_k,develop_answer,develop,answer,9.971857070922852e-05,True
mbpp_python_4,l2h14_z,write_file,write,file,0.009741663932800293,True
mbpp_python_4,l2h14_z,write_answer,write,answer,0.017316758632659912,True
mbpp_python_4,l2h14_z,develop_file,develop,file,0.02244967222213745,True
mbpp_python_4,l2h14_z,develop_answer,develop,answer,0.013873815536499023,True
mbpp_python_4,mlp11_out,write_file,write,file,0.023752212524414062,True
mbpp_python_4,mlp11_out,write_answer,write,answer,0.031187474727630615,True
mbpp_python_4,mlp11_out,develop_file,develop,file,0.027042031288146973,True
mbpp_python_4,mlp11_out,develop_answer,develop,answer,0.019762754440307617,True
mbpp_python_4,l2h14_lead_k_centered,write_file,write,file,0.34845855832099915,True
mbpp_python_4,l2h14_lead_k_centered,write_answer,write,answer,-0.32664474844932556,False
mbpp_python_4,l2h14_lead_k_centered,develop_file,develop,file,-0.32658135890960693,False
mbpp_python_4,l2h14_lead_k_centered,develop_answer,develop,answer,0.34852299094200134,True
mbpp_python_4,l2h14_z_centered,write_file,write,file,0.5500509738922119,True
mbpp_python_4,l2h14_z_centered,write_answer,write,answer,1.179701566696167,True
mbpp_python_4,l2h14_z_centered,develop_file,develop,file,1.1900650262832642,True
mbpp_python_4,l2h14_z_centered,develop_answer,develop,answer,0.7508678436279297,True
mbpp_python_4,mlp11_out_centered,write_file,write,file,1.6777163743972778,True
mbpp_python_4,mlp11_out_centered,write_answer,write,answer,1.7828682661056519,True
mbpp_python_4,mlp11_out_centered,develop_file,develop,file,1.7444055080413818,True
mbpp_python_4,mlp11_out_centered,develop_answer,develop,answer,1.5753653049468994,True
apps_python_5,l2h14_lead_k,write_file,write,file,-5.888938903808594e-05,False
apps_python_5,l2h14_lead_k,write_answer,write,answer,6.526708602905273e-05,True
apps_python_5,l2h14_lead_k,develop_file,develop,file,6.115436553955078e-05,True
apps_python_5,l2h14_lead_k,develop_answer,develop,answer,-5.733966827392578e-05,False
apps_python_5,l2h14_z,write_file,write,file,0.037792325019836426,True
apps_python_5,l2h14_z,write_answer,write,answer,0.04638230800628662,True
apps_python_5,l2h14_z,develop_file,develop,file,0.061926841735839844,True
apps_python_5,l2h14_z,develop_answer,develop,answer,0.05240738391876221,True
apps_python_5,mlp11_out,write_file,write,file,0.019110262393951416,True
apps_python_5,mlp11_out,write_answer,write,answer,0.02596193552017212,True
apps_python_5,mlp11_out,develop_file,develop,file,0.023220300674438477,True
apps_python_5,mlp11_out,develop_answer,develop,answer,0.016524672508239746,True
apps_python_5,l2h14_lead_k_centered,write_file,write,file,-0.2667614817619324,False
apps_python_5,l2h14_lead_k_centered,write_answer,write,answer,0.2915751039981842,True
apps_python_5,l2h14_lead_k_centered,develop_file,develop,file,0.28600621223449707,True
apps_python_5,l2h14_lead_k_centered,develop_answer,develop,answer,-0.2723555266857147,False
apps_python_5,l2h14_z_centered,write_file,write,file,1.085465431213379,True
apps_python_5,l2h14_z_centered,write_answer,write,answer,1.4886579513549805,True
apps_python_5,l2h14_z_centered,develop_file,develop,file,1.4798874855041504,True
apps_python_5,l2h14_z_centered,develop_answer,develop,answer,1.3544760942459106,True
apps_python_5,mlp11_out_centered,write_file,write,file,1.6451843976974487,True
apps_python_5,mlp11_out_centered,write_answer,write,answer,1.7761223316192627,True
apps_python_5,mlp11_out_centered,develop_file,develop,file,1.7522649765014648,True
apps_python_5,mlp11_out_centered,develop_answer,develop,answer,1.562635898590088,True
codecontests_cpp_5,l2h14_lead_k,write_file,write,file,-5.888938903808594e-05,False
codecontests_cpp_5,l2h14_lead_k,write_answer,write,answer,6.526708602905273e-05,True
codecontests_cpp_5,l2h14_lead_k,develop_file,develop,file,6.115436553955078e-05,True
codecontests_cpp_5,l2h14_lead_k,develop_answer,develop,answer,-5.733966827392578e-05,False
codecontests_cpp_5,l2h14_z,write_file,write,file,0.02373296022415161,True
codecontests_cpp_5,l2h14_z,write_answer,write,answer,0.037070393562316895,True
codecontests_cpp_5,l2h14_z,develop_file,develop,file,0.052649080753326416,True
