sample_id,space,same_object_cross_frame_cosine,same_frame_cross_object_cosine,object_minus_frame_cosine,object_wins
mbpp_python_4,l2h14_z,0.9522014260292053,0.9834081530570984,-0.031206727027893066,False
mbpp_python_4,mlp11_out,0.9901895523071289,0.9730211496353149,0.017168402671813965,True
mbpp_python_4,l2h14_lead_k_centered,-0.9999384582042694,0.9998914003372192,-1.9998298585414886,False
mbpp_python_4,l2h14_z_centered,-0.5680257678031921,0.5619369745254517,-1.1299627423286438,False
mbpp_python_4,mlp11_out_centered,0.444189116358757,-0.5273296535015106,0.9715187698602676,True
apps_python_5,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
apps_python_5,l2h14_z,0.9503621459007263,0.948056548833847,0.0023055970668792725,True
apps_python_5,mlp11_out,0.9915525615215302,0.9774410128593445,0.014111548662185669,True
apps_python_5,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
apps_python_5,l2h14_z_centered,-0.07532570045441389,0.06488933600485325,-0.14021503645926714,False
apps_python_5,mlp11_out_centered,0.42675337195396423,-0.5157743543386459,0.9425277262926102,True
codecontests_cpp_5,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
codecontests_cpp_5,l2h14_z,0.942973792552948,0.9601838886737823,-0.01721009612083435,False
codecontests_cpp_5,mlp11_out,0.9922686219215393,0.9753873944282532,0.016881227493286133,True
codecontests_cpp_5,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
codecontests_cpp_5,l2h14_z_centered,-0.30337367951869965,0.29357943683862686,-0.5969531163573265,False
codecontests_cpp_5,mlp11_out_centered,0.49859482049942017,-0.5707701742649078,1.069364994764328,True
codecontests_java_5,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
codecontests_java_5,l2h14_z,0.9536461234092712,0.9672306776046753,-0.013584554195404053,False
codecontests_java_5,mlp11_out,0.9910670816898346,0.9674779772758484,0.023589104413986206,True
codecontests_java_5,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
codecontests_java_5,l2h14_z_centered,-0.2836586833000183,0.27391646802425385,-0.5575751513242722,False
codecontests_java_5,mlp11_out_centered,0.5616584420204163,-0.648526519536972,1.2101849615573883,True
codecontests_cpp_6,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
codecontests_cpp_6,l2h14_z,0.9459460079669952,0.9574611783027649,-0.011515170335769653,False
codecontests_cpp_6,mlp11_out,0.9934528470039368,0.9715192317962646,0.02193361520767212,True
codecontests_cpp_6,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
codecontests_cpp_6,l2h14_z_centered,-0.2547342777252197,0.24357439577579498,-0.4983086735010147,False
codecontests_cpp_6,mlp11_out_centered,0.6106160581111908,-0.6786737143993378,1.2892897725105286,True
codecontests_java_6,l2h14_lead_k,0.8965784907341003,1.0000000298023224,-0.10342153906822205,False
codecontests_java_6,l2h14_z,0.953480452299118,0.9726942479610443,-0.01921379566192627,False
codecontests_java_6,mlp11_out,0.9918130338191986,0.9720958471298218,0.01971718668937683,True
codecontests_java_6,l2h14_lead_k_centered,-1.0000001192092896,1.0000001192092896,-2.000000238418579,False
codecontests_java_6,l2h14_z_centered,-0.3804492950439453,0.3708736300468445,-0.7513229250907898,False
codecontests_java_6,mlp11_out_centered,0.5483194887638092,-0.6281322836875916,1.1764517724514008,True
codecontests_java_7,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
codecontests_java_7,l2h14_z,0.9498561322689056,0.968477874994278,-0.018621742725372314,False
codecontests_java_7,mlp11_out,0.9921628534793854,0.971034973859787,0.02112787961959839,True
codecontests_java_7,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
codecontests_java_7,l2h14_z_centered,-0.3482291251420975,0.33924855291843414,-0.6874776780605316,False
codecontests_java_7,mlp11_out_centered,0.582226425409317,-0.6534786224365234,1.2357050478458405,True
apps_python_8,l2h14_lead_k,0.8965650498867035,0.999985009431839,-0.1034199595451355,False
apps_python_8,l2h14_z,0.9519601464271545,0.9776837527751923,-0.02572360634803772,False
apps_python_8,mlp11_out,0.990726113319397,0.9701987206935883,0.020527392625808716,True
apps_python_8,l2h14_lead_k_centered,-0.9998387694358826,0.9997040033340454,-1.999542772769928,False
apps_python_8,l2h14_z_centered,-0.4565802067518234,0.4504433423280716,-0.907023549079895,False
apps_python_8,mlp11_out_centered,0.5164660811424255,-0.5995833277702332,1.1160494089126587,True
apps_python_9,l2h14_lead_k,0.8967146277427673,1.0000001192092896,-0.10328549146652222,False
apps_python_9,l2h14_z,0.9553319811820984,0.9595319628715515,-0.004199981689453125,False
apps_python_9,mlp11_out,0.9909543395042419,0.9724418520927429,0.018512487411499023,True
apps_python_9,l2h14_lead_k_centered,-1.000000238418579,1.000000238418579,-2.000000476837158,False
apps_python_9,l2h14_z_centered,-0.1411864385008812,0.1313004419207573,-0.2724868804216385,False
apps_python_9,mlp11_out_centered,0.48997820913791656,-0.5613808035850525,1.051359012722969,True
codecontests_cpp_9,l2h14_lead_k,0.8966465592384338,0.9999952614307404,-0.10334870219230652,False
codecontests_cpp_9,l2h14_z,0.953128308057785,0.9638245105743408,-0.010696202516555786,False
codecontests_cpp_9,mlp11_out,0.9930894076824188,0.9794825911521912,0.013606816530227661,True
codecontests_cpp_9,l2h14_lead_k_centered,-0.9999528527259827,0.9999015033245087,-1.9998543560504913,False
codecontests_cpp_9,l2h14_z_centered,-0.22773540019989014,0.21864844858646393,-0.44638384878635406,False
codecontests_cpp_9,mlp11_out_centered,0.47427429258823395,-0.5564522743225098,1.0307265669107437,True
