sample_id,edge,source,target,sign,promote_source_ratio,promote_blocked_ratio,promote_mediated_ratio,suppress_source_ratio,suppress_blocked_ratio,suppress_mediated_ratio
codecontests_cpp_389,MLP16->L23H6,MLP16,L23H6,no_tool_bias,0.8501655629139073,0.7880794701986755,0.0620860927152318,0.53515625,0.484375,0.05078125
codecontests_cpp_389,MLP16->L18H14,MLP16,L18H14,tool_bias,0.8501655629139073,0.8410596026490066,0.009105960264900737,0.53515625,0.509765625,0.025390625
codecontests_cpp_389,L16H8->L17H8,L16H8,L17H8,no_tool_bias,0.3079470198675497,0.17218543046357615,0.13576158940397354,0.1328125,0.10546875,0.02734375
codecontests_cpp_389,MLP21->L23H6,MLP21,L23H6,tool_bias,0.36423841059602646,0.40397350993377484,-0.03973509933774838,0.1015625,0.0703125,0.03125
codecontests_cpp_389,MLP16->L21H1,MLP16,L21H1,tool_bias,0.8501655629139073,0.6821192052980133,0.16804635761589404,0.53515625,0.375,0.16015625
codecontests_cpp_389,L20H5->MLP21,L20H5,MLP21,tool_bias,0.30132450331125826,0.20860927152317882,0.09271523178807944,0.1328125,0.12890625,0.00390625
codecontests_cpp_389,L17H8->MLP27,L17H8,MLP27,no_tool_bias,0.25496688741721857,0.11258278145695365,0.1423841059602649,0.125,0.06640625,0.05859375
codecontests_cpp_389,L2H14->MLP11,L2H14,MLP11,tool_bias,0.09271523178807947,0.0728476821192053,0.019867549668874177,0.08203125,0.02734375,0.0546875
codecontests_cpp_389,MLP19->MLP21,MLP19,MLP21,tool_bias,0.7086092715231788,0.6622516556291391,0.04635761589403964,0.47265625,0.46875,0.00390625
codecontests_cpp_389,L16H8->L17H2,L16H8,L17H2,no_tool_bias,0.3079470198675497,0.2052980132450331,0.10264900662251658,0.1328125,0.06640625,0.06640625
codecontests_cpp_389,MLP11->L16H8,MLP11,L16H8,no_tool_bias,0.4768211920529801,0.5198675496688742,-0.04304635761589404,0.30078125,0.2890625,0.01171875
codecontests_cpp_389,L17H2->MLP19,L17H2,MLP19,no_tool_bias,0.18543046357615894,0.16225165562913907,0.023178807947019875,0.125,0.06640625,0.05859375
codecontests_cpp_389,MLP16->L20H5,MLP16,L20H5,tool_bias,0.8501655629139073,0.8261589403973509,0.024006622516556386,0.53515625,0.4609375,0.07421875
codecontests_cpp_389,MLP11->L16H4,MLP11,L16H4,no_tool_bias,0.4768211920529801,0.5198675496688742,-0.04304635761589404,0.30078125,0.33203125,-0.03125
codecontests_cpp_389,L17H8->L21H12,L17H8,L21H12,tool_bias,0.25496688741721857,0.18543046357615894,0.06953642384105962,0.125,0.125,0.0
codecontests_cpp_389,L13H9->MLP16,L13H9,MLP16,shared,0.39403973509933776,0.25496688741721857,0.1390728476821192,0.15625,0.0859375,0.0703125
codecontests_cpp_389,MLP12->L17H8,MLP12,L17H8,no_tool_bias,0.6821192052980133,0.5894039735099338,0.0927152317880795,0.46484375,0.4140625,0.05078125
codecontests_cpp_389,MLP11->L17H8,MLP11,L17H8,tool_bias,0.4768211920529801,0.4503311258278146,0.02649006622516553,0.30078125,0.203125,0.09765625
codecontests_cpp_389,MLP11->MLP12,MLP11,MLP12,shared,0.4768211920529801,-0.059602649006622516,0.5364238410596026,0.30078125,-0.140625,0.44140625
codecontests_cpp_389,MLP12->L13H9,MLP12,L13H9,no_tool_bias,0.6821192052980133,0.5927152317880795,0.08940397350993379,0.46484375,0.49609375,-0.03125
codecontests_cpp_389,L12H6->MLP16,L12H6,MLP16,shared,0.152317880794702,0.1390728476821192,0.013245033112582794,0.02734375,0.0625,-0.03515625
codecontests_cpp_389,L16H4->L17H8,L16H4,L17H8,no_tool_bias,0.32781456953642385,0.32781456953642385,0.0,0.1171875,0.13671875,-0.01953125
codecontests_cpp_389,L18H14->MLP19,L18H14,MLP19,shared,0.23509933774834438,0.22185430463576158,0.013245033112582794,0.078125,0.08984375,-0.01171875
codecontests_java_389,L24H6->MLP27,L24H6,MLP27,no_tool_bias,0.6579861111111112,0.3020833333333333,0.35590277777777785,0.2867132867132867,0.0979020979020979,0.1888111888111888
codecontests_java_389,L21H12->L23H6,L21H12,L23H6,tool_bias,0.9036458333333334,0.7777777777777778,0.12586805555555558,0.43006993006993005,0.3041958041958042,0.12587412587412583
codecontests_java_389,L23H6->L24H6,L23H6,L24H6,tool_bias,0.6371527777777778,0.3402777777777778,0.296875,0.20279720279720279,0.17482517482517482,0.02797202797202797
codecontests_java_389,L21H1->L23H6,L21H1,L23H6,tool_bias,0.5277777777777778,0.4270833333333333,0.10069444444444448,0.15384615384615385,0.06993006993006994,0.08391608391608392
codecontests_java_389,L21H12->MLP27,L21H12,MLP27,shared,0.9036458333333334,0.5607638888888888,0.34288194444444453,0.43006993006993005,0.20279720279720279,0.22727272727272727
codecontests_java_389,L21H12->L24H6,L21H12,L24H6,tool_bias,0.9036458333333334,0.6996527777777778,0.20399305555555558,0.43006993006993005,0.3811188811188811,0.04895104895104896
codecontests_java_389,MLP19->L21H12,MLP19,L21H12,shared,0.7152777777777778,0.6076388888888888,0.10763888888888895,0.3706293706293706,0.2867132867132867,0.0839160839160839
codecontests_java_389,MLP19->L21H1,MLP19,L21H1,tool_bias,0.7152777777777778,0.6545138888888888,0.06076388888888895,0.3706293706293706,0.2972027972027972,0.07342657342657344
codecontests_java_389,L16H8->MLP17,L16H8,MLP17,no_tool_bias,0.3229166666666667,0.3263888888888889,-0.00347222222222221,0.11188811188811189,0.11188811188811189,0.0
codecontests_java_389,MLP16->MLP17,MLP16,MLP17,no_tool_bias,0.8715277777777778,0.5677083333333334,0.3038194444444444,0.5314685314685315,0.23076923076923078,0.3006993006993007
codecontests_java_389,MLP17->MLP19,MLP17,MLP19,no_tool_bias,0.7743055555555556,0.6579861111111112,0.11631944444444442,0.38461538461538464,0.22727272727272727,0.15734265734265737
codecontests_java_389,MLP17->L21H12,MLP17,L21H12,no_tool_bias,0.7743055555555556,0.5625,0.21180555555555558,0.38461538461538464,0.27972027972027974,0.1048951048951049
codecontests_java_389,MLP17->L24H6,MLP17,L24H6,no_tool_bias,0.7743055555555556,0.5625,0.21180555555555558,0.38461538461538464,0.3531468531468531,0.03146853146853151
codecontests_java_389,MLP17->L23H6,MLP17,L23H6,no_tool_bias,0.7743055555555556,0.7222222222222222,0.05208333333333337,0.38461538461538464,0.32867132867132864,0.05594405594405599
codecontests_java_389,MLP19->L23H6,MLP19,L23H6,no_tool_bias,0.7152777777777778,0.6336805555555556,0.08159722222222221,0.3706293706293706,0.3181818181818182,0.05244755244755245
