source,target,support_weighted,support_unweighted
L20H14,MLP27,0.12872191102419037,0.12531539108494533
MLP17,L20H14,0.12799793494256287,0.1261564339781329
Input Embed,MLP5,0.1244827142895755,0.1261564339781329
Input Embed,MLP1,0.12380781746219002,0.12363330529857022
Input Embed,L9H3,0.11836705803512233,0.11606391925988226
L21H12,L24H6,0.1170105751930301,0.12111017661900757
MLP13,L16H4,0.1169180626497278,0.12026913372582002
Input Embed,MLP0,0.11687193505344255,0.11774600504625736
MLP13,L16H8,0.11670927228604212,0.12195121951219512
L15H5,MLP16,0.1115986012186474,0.10597140454163162
Input Embed,MLP3,0.11090585681878361,0.11017661900756939
Input Embed,MLP4,0.10858874142777615,0.10849453322119428
MLP12,MLP17,0.10811134035119964,0.11101766190075694
L16H9,MLP17,0.107552700982922,0.10428931875525652
L13H3,MLP16,0.10682133064484568,0.11017661900756939
MLP17,MLP20,0.1061293805555159,0.10849453322119428
Input Embed,MLP2,0.10602554478536252,0.10681244743481917
Input Embed,MLP11,0.10402320269728867,0.10008410428931876
MLP19,L20H14,0.10206206325856758,0.0992430613961312
L13H6,MLP16,0.0993780064270691,0.09840201850294365
MLP12,MLP13,0.09875958471425733,0.10092514718250631
L15H5,L16H8,0.09652162652175583,0.09167367535744322
MLP12,L13H3,0.0961774958130533,0.10344827586206896
MLP16,MLP18,0.09443825054807736,0.095878889823381
L9H3,MLP12,0.0932094329868553,0.09167367535744322
L17H2,MLP19,0.09280467252945053,0.09167367535744322
MLP20,L21H12,0.0927202701297451,0.095878889823381
Input Embed,MLP6,0.09127814028837815,0.08999158957106812
L16H13,MLP17,0.08628446755025387,0.08830950378469302
L12H6,MLP13,0.08555156609544662,0.08999158957106812
MLP5,L12H6,0.08374347279414057,0.08830950378469302
MLP12,L17H2,0.08358162077847975,0.08662741799831791
L18H14,MLP19,0.0831458774407724,0.0815811606391926
L18H14,MLP27,0.08233664770803012,0.0832632464255677
L12H6,L13H3,0.0809272477322938,0.08578637510513036
L10H2,MLP11,0.07926310678963738,0.0782169890664424
MLP12,L16H9,0.07685854424605561,0.07401177460050462
L11H1,MLP16,0.07476864518253391,0.07232968881412952
Input Embed,L11H1,0.07476857863776692,0.07485281749369217
Input Embed,L6H0,0.07444818069211512,0.07653490328006729
MLP11,L16H9,0.07432514279579812,0.07064760302775441
MLP11,L17H8,0.07370572336416666,0.07232968881412952
MLP13,L17H8,0.07090722098029652,0.07317073170731707
L17H8,MLP18,0.06941796795495375,0.06980656013456686
MLP13,MLP17,0.06931611078236981,0.07317073170731707
L15H9,MLP16,0.06905213755757778,0.06896551724137931
Input Embed,L4H15,0.06894522801543095,0.07148864592094197
L16H4,L17H2,0.0685029558501218,0.06896551724137931
L16H9,MLP27,0.06818889310576788,0.06644238856181665
L12H6,MLP27,0.06697066854657317,0.06476030277544155
MLP11,MLP13,0.061654845228169164,0.060555088309503784
Input Embed,MLP12,0.060760821939726255,0.061396131202691336
Input Embed,MLP7,0.06067133773861701,0.060555088309503784
MLP11,L13H9,0.06067093144664878,0.05803195962994113
L13H6,L16H8,0.06039462766718268,0.060555088309503784
L6H0,MLP12,0.06001379105536167,0.06476030277544155
MLP20,L23H6,0.059184821023252274,0.061396131202691336
MLP16,L20H14,0.05884349041470693,0.05803195962994113
L12H6,L16H8,0.05838901666383133,0.060555088309503784
Input Embed,MLP9,0.05811337443283261,0.057190916736753576
MLP18,L21H12,0.05733499052626727,0.060555088309503784
L17H2,MLP18,0.05671697817449188,0.056349873843566024
MLP5,L16H4,0.05352765790839161,0.054667788057190914
L9H3,MLP11,0.05319964978788553,0.05214465937762826
MLP9,L16H8,0.0530908376847646,0.05214465937762826
L2H14,MLP11,0.05303604205434759,0.05298570227081581
MLP5,L16H8,0.052442018406480176,0.05382674516400336
MLP12,L20H5,0.05227182170806266,0.05214465937762826
L13H9,MLP27,0.05186691948495085,0.051303616484440706
L12H6,L16H4,0.05162900373613152,0.05382674516400336
L2H14,MLP12,0.051349316996649325,0.054667788057190914
MLP5,MLP12,0.05124752174175713,0.05298570227081581
L20H5,L21H12,0.05016289214748534,0.050462573591253154
L13H3,MLP27,0.049297530916475055,0.05214465937762826
L10H2,MLP12,0.049019941053246155,0.051303616484440706
L6H0,L12H6,0.04883466645419982,0.05298570227081581
MLP9,L13H6,0.048285034635138856,0.04625735912531539
L2H15,MLP11,0.04813833207972125,0.04625735912531539
L12H0,MLP16,0.04810005179087825,0.04625735912531539
MLP19,MLP20,0.04763884706345764,0.04709840201850295
L13H13,MLP16,0.04687554824332778,0.045416316232127836
L16H9,L17H8,0.04671162215260105,0.044575273338940284
L12H6,L13H9,0.045847153529957343,0.04709840201850295
L11H8,MLP12,0.0454915863856739,0.045416316232127836
MLP18,L23H6,0.044978758091834534,0.045416316232127836
MLP12,L21H12,0.044540099839994185,0.044575273338940284
MLP18,MLP19,0.04425320726800073,0.044575273338940284
MLP6,L12H6,0.043723406805685455,0.044575273338940284
MLP12,L16H13,0.043559795215232254,0.045416316232127836
L2H14,L4H15,0.0433076266716605,0.04625735912531539
MLP7,L16H8,0.042539602028225904,0.04205214465937763
L2H14,MLP5,0.04226134608527939,0.044575273338940284
MLP20,L24H6,0.042213711194551966,0.04373423044575273
MLP12,L17H12,0.04221005736525828,0.04373423044575273
L13H6,L16H4,0.04213351317199898,0.04289318755256518
L21H1,L23H6,0.041802482220049376,0.04121110176619008
Input Embed,MLP10,0.04170716034255208,0.03952901597981497
L2H15,L4H15,0.04166008898230786,0.04373423044575273
L11H1,MLP12,0.04104415390199969,0.04121110176619008
L21H12,Residual Output: no_tool,0.04044411292315046,0.040370058873002525
Input Embed,L10H2,0.040003238552737304,0.03868797308662742
L2H15,L6H0,0.0396783979050342,0.04205214465937763
MLP18,MLP27,0.0396181986005914,0.03868797308662742
L2H15,MLP12,0.03911786040168039,0.04205214465937763
MLP10,L16H8,0.039092396461675255,0.03700588730025231
L11H1,L13H3,0.03865889279641508,0.03700588730025231
MLP11,L16H13,0.03849055742929339,0.03784693019343986
MLP7,L13H6,0.038212375742179894,0.03868797308662742
MLP11,L13H3,0.03793425741215058,0.03784693019343986
L16H4,L17H12,0.037778256754971484,0.03784693019343986
MLP7,L16H4,0.037664312196816055,0.03784693019343986
L15H9,L16H8,0.03765807637150786,0.03784693019343986
L17H12,MLP19,0.037335139032131225,0.03616484440706476
MLP5,L6H0,0.03717574370165254,0.03952901597981497
MLP2,L12H6,0.037141153416144865,0.03868797308662742
L10H5,MLP11,0.037042639178214945,0.03532380151387721
MLP12,L16H6,0.03678884710490374,0.03868797308662742
MLP3,L16H8,0.03670628929446945,0.03616484440706476
MLP5,MLP11,0.03653770742437786,0.03616484440706476
MLP9,L13H10,0.03629800852666624,0.034482758620689655
MLP6,MLP11,0.03590365220753778,0.034482758620689655
MLP18,L24H6,0.035504402609915886,0.03616484440706476
L4H15,MLP11,0.035439650544918086,0.03532380151387721
MLP20,MLP27,0.03524292896567795,0.034482758620689655
L10H5,MLP12,0.03521312256259927,0.034482758620689655
MLP12,L23H6,0.03494329161108492,0.034482758620689655
L2H15,MLP5,0.034255092266399646,0.03616484440706476
L16H8,MLP19,0.034214982524022594,0.034482758620689655
L15H9,L16H4,0.034147914687654456,0.034482758620689655
MLP11,L17H12,0.03376727275831809,0.03280067283431455
L13H3,L16H8,0.03375578307835924,0.034482758620689655
MLP9,L12H6,0.033581708278205474,0.0336417157275021
MLP12,L15H9,0.03319681707104052,0.03280067283431455
L16H13,MLP27,0.03319358854613567,0.0336417157275021
MLP20,L21H1,0.03316324669317238,0.0336417157275021
MLP0,L12H6,0.03304471827894267,0.0336417157275021
MLP3,L12H6,0.03258821288280497,0.0336417157275021
MLP14,L16H8,0.032330984715723966,0.031959629941127
MLP12,L15H5,0.03226061501083918,0.031118587047939444
L11H1,MLP13,0.03176755841193009,0.03280067283431455
L16H4,MLP19,0.03175810138104817,0.031959629941127
L4H15,MLP12,0.03128962690929708,0.034482758620689655
MLP11,MLP17,0.03124693106359811,0.030277544154751892
MLP1,L16H8,0.031240105350120107,0.031118587047939444
MLP1,L12H6,0.031234029612263004,0.031959629941127
MLP12,L24H6,0.03114985760423402,0.030277544154751892
L4H15,MLP5,0.031042375813517036,0.03280067283431455
L13H9,MLP17,0.031035217621127206,0.031118587047939444
MLP11,L15H9,0.03084080613419827,0.030277544154751892
L11H1,L13H9,0.03073250492685635,0.031118587047939444
L10H2,L12H6,0.030633400065708163,0.03280067283431455
MLP11,L17H2,0.030451756256010654,0.030277544154751892
MLP4,L16H4,0.030176822659184564,0.030277544154751892
L6H0,MLP11,0.030176203694572364,0.030277544154751892
MLP13,L16H9,0.030086438301255177,0.031118587047939444
MLP6,L16H4,0.029693657425409112,0.030277544154751892
MLP16,L17H1,0.029434627471117115,0.02943650126156434
MLP14,MLP16,0.029211702916283083,0.028595458368376788
MLP5,L13H9,0.028511043951149753,0.028595458368376788
MLP9,MLP12,0.02847229243999935,0.028595458368376788
L20H5,L21H1,0.028313530701613347,0.027754415475189236
L13H3,MLP17,0.028156077588561937,0.028595458368376788
MLP3,L16H4,0.027848936464635425,0.027754415475189236
L12H6,MLP17,0.027798516802639728,0.028595458368376788
MLP4,L16H8,0.027798389449186885,0.027754415475189236
L13H9,L16H4,0.02777174681611114,0.027754415475189236
MLP13,L16H13,0.02760685222499925,0.028595458368376788
MLP3,MLP11,0.027594736601022095,0.02691337258200168
L16H6,MLP17,0.02750065403572638,0.02943650126156434
L16H9,MLP19,0.027163520592586993,0.02607232968881413
Input Embed,L12H6,0.026938931517940738,0.02691337258200168
MLP9,L10H2,0.026913924763105314,0.02691337258200168
L13H9,L16H8,0.026574604105654268,0.02691337258200168
MLP6,MLP12,0.0265171058089464,0.02691337258200168
L14H5,MLP16,0.02651270660291851,0.02691337258200168
L2H14,MLP6,0.02645988399619693,0.02691337258200168
MLP3,MLP12,0.026192871561546784,0.02607232968881413
MLP11,L13H13,0.026166092130913907,0.025231286795626577
MLP13,L17H12,0.025968422128923748,0.02607232968881413
MLP0,L16H4,0.025956461591436313,0.02607232968881413
MLP4,L12H6,0.02592600476856068,0.02691337258200168
MLP10,L11H1,0.02569977871652342,0.024390243902439025
L15H5,L16H4,0.025544848115939385,0.024390243902439025
L11H1,L12H6,0.025373663146904722,0.024390243902439025
MLP1,L16H4,0.0253607183520898,0.02607232968881413
MLP0,L16H8,0.025181417242503064,0.025231286795626577
L13H6,L15H5,0.024954354422630887,0.023549201009251473
L15H5,MLP17,0.024627713166675592,0.023549201009251473
MLP9,L16H4,0.024613889086676295,0.024390243902439025
MLP4,MLP12,0.024565545136675523,0.024390243902439025
MLP3,L9H3,0.02437277670569937,0.024390243902439025
MLP12,L13H6,0.024243933871925017,0.024390243902439025
MLP6,L16H8,0.023937459260320273,0.024390243902439025
L2H14,L10H2,0.02387020401822149,0.02607232968881413
MLP1,L13H6,0.023613451597110414,0.023549201009251473
MLP0,MLP12,0.023573019353374414,0.023549201009251473
MLP16,L17H14,0.023528597880315385,0.022708158116063918
Input Embed,MLP8,0.02340698181640589,0.022708158116063918
MLP10,L15H5,0.023191243162031177,0.021867115222876366
MLP9,L15H5,0.02300039726758844,0.021867115222876366
MLP1,MLP11,0.02286233690586371,0.021867115222876366
L9H3,L13H9,0.02278893567051722,0.021867115222876366
MLP11,L12H0,0.022773178861166518,0.021867115222876366
MLP1,L2H14,0.022762443871329287,0.022708158116063918
MLP4,L9H3,0.0227028146726861,0.021867115222876366
MLP2,MLP11,0.0225672762974767,0.021867115222876366
MLP0,MLP11,0.02216518902465285,0.021867115222876366
L17H2,MLP20,0.022131678960078133,0.022708158116063918
L13H10,MLP16,0.02204533133029734,0.021026072329688814
L11H8,MLP16,0.021971082466597652,0.022708158116063918
L10H5,L12H6,0.0219554196600263,0.021867115222876366
L12H6,L16H9,0.021939584114555027,0.021026072329688814
L2H14,L6H0,0.021912877638864337,0.023549201009251473
MLP1,MLP12,0.02189029305197804,0.022708158116063918
L11H5,MLP12,0.021765511830561232,0.021026072329688814
L9H3,MLP16,0.02167640418254316,0.021026072329688814
L16H8,L17H12,0.021644314109517393,0.021867115222876366
MLP2,L16H8,0.021470486932582487,0.021867115222876366
MLP4,L13H9,0.021459779678658742,0.021867115222876366
L11H9,MLP12,0.021351712765736525,0.020185029436501262
L13H3,L15H5,0.02129426907547064,0.020185029436501262
MLP2,L10H2,0.021183129720235436,0.021867115222876366
MLP4,MLP7,0.021071795608724183,0.021026072329688814
MLP12,L14H5,0.02105138710894285,0.021867115222876366
MLP9,MLP11,0.020987336820623703,0.021026072329688814
L2H14,MLP9,0.020972639015126155,0.020185029436501262
MLP4,L11H1,0.020949663348990944,0.021026072329688814
L21H1,L24H6,0.020838200736349295,0.020185029436501262
MLP12,L13H11,0.02056353950226444,0.021867115222876366
MLP2,L4H15,0.02052037817022598,0.021867115222876366
MLP16,MLP20,0.02047935220296037,0.021026072329688814
MLP18,L21H1,0.020425157442240147,0.020185029436501262
MLP0,L13H6,0.02039441946611231,0.020185029436501262
MLP13,L16H6,0.020300944613747943,0.021867115222876366
MLP4,L13H6,0.020187790141834663,0.020185029436501262
MLP6,L11H1,0.019916279242206444,0.01934398654331371
L14H5,L16H8,0.019867804134657063,0.020185029436501262
MLP10,L13H3,0.01961962181340604,0.018502943650126155
L13H10,L15H5,0.019529766231985247,0.018502943650126155
L6H7,MLP9,0.0194215963552941,0.018502943650126155
MLP6,L13H9,0.01932992133072092,0.01934398654331371
L16H9,L17H14,0.01925555499367071,0.018502943650126155
L13H3,L16H4,0.019124171838943292,0.020185029436501262
MLP18,L20H14,0.01903406662069082,0.01934398654331371
MLP7,L11H8,0.018900635514684155,0.01934398654331371
MLP3,L6H0,0.0187058806142664,0.01934398654331371
MLP2,L16H4,0.018700248328221685,0.01934398654331371
MLP1,L10H2,0.01866594011960965,0.018502943650126155
MLP5,L11H1,0.01833063092257344,0.017661900756938603
L14H13,MLP16,0.018200312916474486,0.017661900756938603
MLP2,MLP12,0.018152820078762857,0.018502943650126155
MLP4,MLP9,0.018083718943462175,0.017661900756938603
L16H6,MLP27,0.018070496040322567,0.017661900756938603
MLP12,L18H14,0.018055532473847297,0.018502943650126155
MLP14,L17H8,0.01797710335063263,0.017661900756938603
MLP0,L9H3,0.017776568516520274,0.017661900756938603
L2H15,MLP3,0.017699384191757307,0.018502943650126155
Input Embed,L11H5,0.017697888469914647,0.01682085786375105
L17H1,MLP27,0.0176703030913674,0.017661900756938603
MLP12,L21H1,0.017523692152754327,0.017661900756938603
L16H9,L17H12,0.01748704949176004,0.01682085786375105
MLP1,L12H0,0.0174149595326876,0.01682085786375105
MLP11,L21H12,0.01727317648999726,0.01682085786375105
MLP1,L13H9,0.017239880456259044,0.017661900756938603
MLP1,L9H3,0.01719825160031623,0.01682085786375105
Input Embed,L9H5,0.017187184677537867,0.01682085786375105
L2H15,L12H6,0.017109738715910806,0.018502943650126155
L13H6,L15H9,0.016965273243603606,0.01682085786375105
L16H13,L17H8,0.016871477934533027,0.01682085786375105
MLP11,MLP14,0.016870921924967818,0.0159798149705635
MLP14,L17H12,0.016855647040394293,0.01682085786375105
L17H14,MLP27,0.01678912738016621,0.0159798149705635
MLP0,L11H1,0.016770584287736062,0.01682085786375105
Input Embed,L6H7,0.01675376943330276,0.0159798149705635
MLP13,MLP27,0.016716775711068693,0.0159798149705635
L2H14,MLP3,0.016625143203320553,0.01682085786375105
MLP18,L20H5,0.016598968065167842,0.01682085786375105
MLP5,L9H3,0.016577094782030073,0.0159798149705635
MLP8,L16H8,0.016464287347943172,0.0159798149705635
MLP1,MLP9,0.01630610414364826,0.0159798149705635
MLP7,L13H9,0.016278230967257577,0.0159798149705635
L17H8,MLP20,0.01619756512709115,0.01682085786375105
MLP1,MLP7,0.016086813202565355,0.0159798149705635
MLP11,L24H6,0.01604714380579463,0.015138772077375946
MLP11,L15H5,0.01597239856949481,0.015138772077375946
MLP0,L2H14,0.01570697727087091,0.0159798149705635
MLP3,L13H6,0.015640591539740633,0.015138772077375946
MLP5,L10H2,0.015610362051013104,0.01682085786375105
MLP3,L11H1,0.015523606657053548,0.015138772077375946
Input Embed,L12H0,0.0154568930863735,0.015138772077375946
L10H2,L11H8,0.015447166551025206,0.015138772077375946
MLP9,L15H9,0.015424903914686433,0.015138772077375946
L13H9,MLP14,0.015406685180696239,0.0159798149705635
MLP2,L9H3,0.01533243417312404,0.015138772077375946
L11H1,L16H4,0.015181796234912667,0.015138772077375946
L2H14,L12H6,0.01516249820183056,0.0159798149705635
Input Embed,L10H5,0.015155258154976934,0.014297729184188394
L23H6,MLP26,0.015146028100173412,0.014297729184188394
MLP26,Residual Output: no_tool,0.015146028100173412,0.014297729184188394
MLP12,L17H1,0.014922047745135777,0.015138772077375946
L20H14,L23H6,0.014836627497225734,0.014297729184188394
MLP4,MLP11,0.014815493188458824,0.014297729184188394
MLP13,MLP14,0.014723070892267359,0.015138772077375946
L20H14,L21H12,0.014708968350775254,0.0159798149705635
MLP0,L10H2,0.014664817169051563,0.015138772077375946
MLP11,L13H6,0.01459914754096735,0.014297729184188394
L13H6,MLP17,0.014556516534330084,0.014297729184188394
L12H0,L13H6,0.014531302862997163,0.014297729184188394
MLP6,L11H8,0.014473659367141485,0.014297729184188394
L15H5,L16H9,0.014286485394500547,0.01345668629100084
L11H1,L15H5,0.014262189790468333,0.01345668629100084
L24H6,MLP26,0.014253122763017125,0.01345668629100084
MLP0,MLP9,0.014221249235546997,0.014297729184188394
MLP1,L11H8,0.014184693742258713,0.014297729184188394
MLP8,L13H3,0.01402595153388014,0.01345668629100084
L16H4,MLP20,0.013754680480404074,0.014297729184188394
MLP14,L16H4,0.01368705603200755,0.01345668629100084
MLP0,L6H0,0.01366956645325216,0.014297729184188394
MLP11,L16H6,0.013585910592685149,0.01345668629100084
MLP5,L13H3,0.013441909949744034,0.014297729184188394
L4H15,L12H6,0.01339477122276694,0.015138772077375946
L4H15,L10H2,0.01331543944820367,0.01345668629100084
MLP7,L16H13,0.013234016878007463,0.01345668629100084
L2H14,MLP10,0.013232358458588082,0.012615643397813289
Input Embed,MLP13,0.013177258489088944,0.01345668629100084
L11H5,MLP16,0.013113052950881221,0.012615643397813289
MLP7,L11H1,0.013092986128969022,0.012615643397813289
MLP7,L16H9,0.013056819432597181,0.012615643397813289
L13H11,MLP27,0.01293705388884589,0.01345668629100084
MLP3,L13H9,0.012852185778769214,0.012615643397813289
L21H12,MLP22,0.01283239292267622,0.01345668629100084
MLP13,L20H5,0.012741633461544987,0.012615643397813289
MLP2,L10H5,0.012649414308410859,0.012615643397813289
MLP7,L12H0,0.012614209552381118,0.012615643397813289
MLP11,L13H11,0.012585670360727786,0.012615643397813289
MLP10,L16H4,0.012469493898890457,0.011774600504625737
MLP12,L13H13,0.012453207266898025,0.012615643397813289
L6H0,L9H3,0.01242352469955705,0.012615643397813289
MLP1,L11H1,0.012411240148341109,0.012615643397813289
MLP10,L13H13,0.012331677151301713,0.011774600504625737
MLP9,L12H0,0.012291985039429536,0.011774600504625737
MLP23,L24H6,0.012255000766398539,0.011774600504625737
MLP0,L13H9,0.012222863804509859,0.012615643397813289
L11H8,MLP27,0.012125645785085603,0.011774600504625737
MLP5,L16H9,0.012102671997382367,0.011774600504625737
L2H15,MLP6,0.012015969430088263,0.011774600504625737
L6H0,MLP13,0.01201248304523712,0.012615643397813289
L2H14,L10H5,0.01196824416432585,0.012615643397813289
L16H13,L17H2,0.011905503153509356,0.011774600504625737
L16H9,MLP20,0.011885740412076485,0.011774600504625737
MLP13,L17H2,0.0118668522851984,0.011774600504625737
MLP3,L13H3,0.01186375742181733,0.012615643397813289
MLP7,L12H6,0.0118487331845572,0.011774600504625737
MLP19,MLP21,0.011793432722210732,0.011774600504625737
L19H6,MLP27,0.011770351105897478,0.011774600504625737
MLP4,L6H0,0.011761794103793428,0.012615643397813289
MLP1,L2H15,0.01175290129830717,0.011774600504625737
L11H8,L12H6,0.011615026102530858,0.011774600504625737
L2H15,L11H8,0.011607769383031694,0.010933557611438183
MLP4,L16H13,0.011544511058922213,0.011774600504625737
MLP13,L21H12,0.011511305336941426,0.011774600504625737
MLP7,L13H3,0.011468183770398571,0.011774600504625737
MLP2,L13H9,0.011450629864074994,0.011774600504625737
L13H10,MLP17,0.011449462473556094,0.010933557611438183
L16H8,L17H14,0.011442124078364696,0.010933557611438183
L21H1,Residual Output: no_tool,0.011321188852044,0.010933557611438183
MLP10,MLP11,0.011260774746371638,0.010933557611438183
MLP0,L11H8,0.011229925209105016,0.011774600504625737
MLP3,L13H13,0.0111977183364652,0.010933557611438183
MLP0,L12H0,0.011175828284243313,0.010933557611438183
MLP0,L4H15,0.011146975308113644,0.011774600504625737
L11H9,L12H6,0.011142806034583314,0.010933557611438183
MLP21,MLP27,0.01104725968478541,0.010933557611438183
L9H5,MLP12,0.010944992096968755,0.010933557611438183
MLP9,L11H8,0.01086891666476054,0.010933557611438183
MLP6,L13H3,0.010863672435017544,0.011774600504625737
L11H4,L12H6,0.010752809470494423,0.010933557611438183
MLP10,L12H0,0.01071486404587541,0.010092514718250631
L6H0,MLP7,0.010677917427637766,0.010933557611438183
L12H0,L13H13,0.010673746479329229,0.010092514718250631
L6H0,MLP9,0.01061490855608513,0.010933557611438183
MLP5,L10H5,0.010593101486465395,0.010092514718250631
MLP9,L13H3,0.010589265900635305,0.010933557611438183
MLP3,L16H9,0.010574202042266303,0.010092514718250631
MLP6,L16H9,0.010523662539755285,0.010092514718250631
MLP4,L11H8,0.010486189578918502,0.010933557611438183
MLP2,L6H0,0.01045319483366307,0.010933557611438183
L13H13,L16H8,0.010427146772187855,0.010092514718250631
L14H13,L16H8,0.010386119120145917,0.010092514718250631
MLP2,L11H1,0.010385994925521388,0.010092514718250631
L9H3,L12H0,0.010357687684902582,0.010092514718250631
MLP4,MLP13,0.010324828327620633,0.010933557611438183
MLP3,L4H15,0.010291657885670751,0.010933557611438183
MLP2,L13H6,0.010276290154011101,0.010092514718250631
MLP1,L16H9,0.010243793184445791,0.010092514718250631
L13H15,MLP16,0.010223499023220844,0.010092514718250631
L12H6,L13H11,0.010013505651582997,0.010933557611438183
MLP6,MLP13,0.010009622903533254,0.010092514718250631
L14H5,L16H4,0.009977608808619384,0.010092514718250631
MLP4,L13H3,0.00989539903323981,0.010092514718250631
L11H4,MLP12,0.009886283522834338,0.010092514718250631
L11H8,L13H6,0.009859658187890042,0.010092514718250631
L16H8,MLP18,0.00983260264092023,0.010092514718250631
MLP8,L11H1,0.009821958708719125,0.009251471825063078
L2H15,L10H5,0.009821958708719125,0.009251471825063078
L17H15,MLP27,0.009821958708719125,0.009251471825063078
MLP23,Residual Output: no_tool,0.0097720447457725,0.009251471825063078
L2H14,L11H8,0.009765736210023475,0.010092514718250631
L16H4,MLP18,0.009710467711037724,0.010092514718250631
MLP3,L12H0,0.009706083027090218,0.009251471825063078
L18H14,L21H12,0.009704959826107409,0.010933557611438183
MLP3,MLP10,0.00969555359151853,0.009251471825063078
MLP11,L23H6,0.009691672370935425,0.009251471825063078
MLP22,L23H6,0.009683146144149848,0.010092514718250631
MLP3,MLP9,0.009679171193632475,0.009251471825063078
L10H2,L11H9,0.009667871349568676,0.009251471825063078
MLP13,L14H5,0.009660025959085435,0.010092514718250631
L11H9,MLP16,0.009653681764081956,0.009251471825063078
L13H6,L14H13,0.009646483441832866,0.009251471825063078
L4H15,MLP6,0.009618551463186496,0.010092514718250631
MLP2,MLP9,0.009596189629803447,0.009251471825063078
L21H12,MLP23,0.009576284754929687,0.009251471825063078
L2H14,L9H3,0.009547673371939536,0.009251471825063078
MLP9,MLP16,0.009512633702729284,0.009251471825063078
MLP5,L11H5,0.009494979560506694,0.009251471825063078
L17H8,L18H14,0.009461394934334165,0.009251471825063078
L9H7,MLP12,0.0094432435976046,0.010092514718250631
MLP3,L10H2,0.009398405107791018,0.009251471825063078
MLP17,L19H6,0.009379326109307924,0.009251471825063078
MLP16,L19H6,0.009322355934100147,0.009251471825063078
MLP13,L23H6,0.009245043130310484,0.009251471825063078
L11H1,L16H13,0.009207617258437746,0.009251471825063078
L17H1,MLP19,0.009193208259424875,0.009251471825063078
MLP0,MLP7,0.009127718536215312,0.009251471825063078
