global_row_id,output_filename,clean_candidate,clean_is_tool_call_top1,clean_tool_call_prob,clean_pass_p50
125,apps_python_77.txt,write out,True,0.9676206707954407,True
127,apps_python_79.txt,write out,True,0.889667809009552,True
128,apps_python_8.txt,directly build,True,0.955251932144165,True
129,apps_python_80.txt,paste,True,0.9599496126174927,True
130,apps_python_81.txt,save,True,0.9971373677253723,True
131,apps_python_82.txt,paste,True,0.9630287289619446,True
132,apps_python_83.txt,directly build,True,0.7196577787399292,True
133,apps_python_84.txt,write out,True,0.968281626701355,True
134,apps_python_85.txt,directly build,True,0.9544433355331421,True
135,apps_python_86.txt,directly build,True,0.911973774433136,True
136,apps_python_87.txt,directly build,True,0.9561195969581604,True
137,apps_python_88.txt,properly add,True,0.8382880687713623,True
139,apps_python_9.txt,manually build,True,0.9239654541015625,True
141,apps_python_91.txt,directly build,True,0.8987087607383728,True
142,apps_python_92.txt,create,True,0.9287395477294922,True
143,apps_python_93.txt,directly build,True,0.8073755502700806,True
144,apps_python_94.txt,write out,True,0.9636240601539612,True
145,apps_python_95.txt,manually build,True,0.9392929673194885,True
146,apps_python_96.txt,manually build,True,0.8449417948722839,True
147,apps_python_97.txt,directly build,True,0.9564460515975952,True
148,apps_python_98.txt,properly add,True,0.9428038597106934,True
149,apps_python_99.txt,paste,True,0.9710206389427185,True
150,codecontests_cpp_1.txt,write out,True,0.9965441823005676,True
152,codecontests_cpp_100.txt,properly add,True,0.9628744721412659,True
158,codecontests_cpp_106.txt,properly add,True,0.9799215793609619,True
160,codecontests_cpp_108.txt,prepare,True,0.9739848375320435,True
161,codecontests_cpp_109.txt,prepare,True,0.9620355367660522,True
162,codecontests_cpp_11.txt,prepare,True,0.9646041989326477,True
163,codecontests_cpp_110.txt,insert,True,0.9658653140068054,True
165,codecontests_cpp_112.txt,create,True,0.9152743220329285,True
166,codecontests_cpp_113.txt,write,True,0.9323674440383911,True
167,codecontests_cpp_114.txt,write,True,0.9386805295944214,True
168,codecontests_cpp_115.txt,manually build,True,0.9512355923652649,True
169,codecontests_cpp_116.txt,write out,True,0.9807592630386353,True
170,codecontests_cpp_117.txt,directly implement,True,0.9918678998947144,True
171,codecontests_cpp_118.txt,create,True,0.9507295489311218,True
173,codecontests_cpp_12.txt,create,True,0.967561662197113,True
177,codecontests_cpp_123.txt,create,True,0.9799851179122925,True
178,codecontests_cpp_124.txt,create,True,0.907024621963501,True
179,codecontests_cpp_125.txt,write out,True,0.9689984321594238,True
180,codecontests_cpp_126.txt,properly add,True,0.9821182489395142,True
181,codecontests_cpp_127.txt,prepare,True,0.9694865345954895,True
185,codecontests_cpp_130.txt,insert,True,0.9732568264007568,True
186,codecontests_cpp_131.txt,write out,True,0.9484835863113403,True
187,codecontests_cpp_132.txt,create,True,0.9314342141151428,True
189,codecontests_cpp_134.txt,properly add,True,0.9633484482765198,True
191,codecontests_cpp_136.txt,prepare,True,0.945625901222229,True
192,codecontests_cpp_137.txt,edit,True,0.9486138820648193,True
193,codecontests_cpp_138.txt,properly add,True,0.9622704386711121,True
194,codecontests_cpp_139.txt,properly add,True,0.9954308867454529,True
195,codecontests_cpp_14.txt,directly implement,True,0.9166457056999207,True
196,codecontests_cpp_140.txt,prepare,True,0.9388130307197571,True
197,codecontests_cpp_141.txt,write,True,0.9510849714279175,True
198,codecontests_cpp_142.txt,prepare,True,0.8806607723236084,True
199,codecontests_cpp_143.txt,directly implement,True,0.9475361108779907,True
201,codecontests_cpp_145.txt,write out,True,0.977013885974884,True
203,codecontests_cpp_147.txt,insert,True,0.9855749011039734,True
204,codecontests_cpp_148.txt,write,True,0.9564533233642578,True
205,codecontests_cpp_149.txt,write,True,0.9642730355262756,True
206,codecontests_cpp_15.txt,create,True,0.9361398220062256,True
209,codecontests_cpp_152.txt,write out,True,0.9883363842964172,True
210,codecontests_cpp_153.txt,write,True,0.9754312038421631,True
211,codecontests_cpp_154.txt,prepare,True,0.9737508296966553,True
213,codecontests_cpp_156.txt,insert,True,0.9788007736206055,True
215,codecontests_cpp_158.txt,prepare,True,0.8454060554504395,True
216,codecontests_cpp_159.txt,write out,True,0.9899306893348694,True
217,codecontests_cpp_16.txt,properly add,True,0.9026427268981934,True
219,codecontests_cpp_161.txt,properly add,True,0.9887399077415466,True
220,codecontests_cpp_162.txt,write out,True,0.9945522546768188,True
221,codecontests_cpp_163.txt,manually build,True,0.9034970998764038,True
223,codecontests_cpp_165.txt,prepare,True,0.9240077137947083,True
228,codecontests_cpp_17.txt,insert,True,0.9820002317428589,True
229,codecontests_cpp_170.txt,paste,True,0.9700913429260254,True
230,codecontests_cpp_171.txt,properly add,True,0.9747765064239502,True
232,codecontests_cpp_173.txt,write out,True,0.9938240647315979,True
233,codecontests_cpp_174.txt,create,True,0.9650329947471619,True
234,codecontests_cpp_175.txt,finalize,True,0.9840196371078491,True
236,codecontests_cpp_177.txt,write,True,0.9719601273536682,True
237,codecontests_cpp_178.txt,edit,True,0.958785891532898,True
239,codecontests_cpp_18.txt,write,True,0.9326822757720947,True
241,codecontests_cpp_181.txt,manually build,True,0.9438798427581787,True
242,codecontests_cpp_182.txt,prepare,True,0.944301187992096,True
245,codecontests_cpp_185.txt,properly add,True,0.9775674939155579,True
246,codecontests_cpp_186.txt,directly build,True,0.9540228843688965,True
248,codecontests_cpp_188.txt,prepare,True,0.9726166129112244,True
249,codecontests_cpp_189.txt,write,True,0.9470681548118591,True
251,codecontests_cpp_190.txt,finalize,True,0.8435794711112976,True
252,codecontests_cpp_191.txt,properly add,True,0.9344949722290039,True
253,codecontests_cpp_192.txt,prepare,True,0.9147507548332214,True
255,codecontests_cpp_194.txt,paste,True,0.9694144129753113,True
256,codecontests_cpp_195.txt,prepare,True,0.869035542011261,True
258,codecontests_cpp_197.txt,manually build,True,0.893957793712616,True
260,codecontests_cpp_199.txt,directly implement,True,0.9294235706329346,True
262,codecontests_cpp_20.txt,write,True,0.9317558407783508,True
263,codecontests_cpp_200.txt,write out,True,0.9950190186500549,True
264,codecontests_cpp_201.txt,insert,True,0.9655908942222595,True
265,codecontests_cpp_202.txt,write,True,0.9762445688247681,True
266,codecontests_cpp_203.txt,manually build,True,0.9771984219551086,True
267,codecontests_cpp_204.txt,properly add,True,0.8282578587532043,True
269,codecontests_cpp_206.txt,prepare,True,0.8368183374404907,True
270,codecontests_cpp_207.txt,directly implement,True,0.971470832824707,True
275,codecontests_cpp_211.txt,create,True,0.9299520254135132,True
277,codecontests_cpp_213.txt,write,True,0.9341439008712769,True
279,codecontests_cpp_215.txt,create,True,0.8485433459281921,True
280,codecontests_cpp_216.txt,prepare,True,0.9579449892044067,True
282,codecontests_cpp_218.txt,insert,True,0.9714226722717285,True
283,codecontests_cpp_219.txt,properly add,True,0.9853925108909607,True
284,codecontests_cpp_22.txt,write,True,0.9719396829605103,True
285,codecontests_cpp_220.txt,manually build,True,0.9613843560218811,True
288,codecontests_cpp_223.txt,properly add,True,0.9408852458000183,True
289,codecontests_cpp_224.txt,prepare,True,0.9500787258148193,True
290,codecontests_cpp_225.txt,directly implement,True,0.8950684666633606,True
292,codecontests_cpp_227.txt,create,True,0.8694815039634705,True
293,codecontests_cpp_228.txt,prepare,True,0.9140687584877014,True
294,codecontests_cpp_229.txt,prepare,True,0.9671059250831604,True
295,codecontests_cpp_23.txt,properly add,True,0.9510923027992249,True
301,codecontests_cpp_235.txt,create,True,0.9721492528915405,True
302,codecontests_cpp_236.txt,manually build,True,0.9437844157218933,True
306,codecontests_cpp_24.txt,directly implement,True,0.9721121788024902,True
309,codecontests_cpp_242.txt,write,True,0.8891012072563171,True
312,codecontests_cpp_245.txt,write,True,0.9626908302307129,True
313,codecontests_cpp_246.txt,properly add,True,0.9714152812957764,True
315,codecontests_cpp_248.txt,write,True,0.9643889665603638,True
316,codecontests_cpp_249.txt,create,True,0.940777599811554,True
320,codecontests_cpp_252.txt,write,True,0.9225707650184631,True
321,codecontests_cpp_253.txt,create,True,0.8773662447929382,True
322,codecontests_cpp_254.txt,write out,True,0.9804263114929199,True
323,codecontests_cpp_255.txt,properly add,True,0.7987779378890991,True
324,codecontests_cpp_256.txt,directly implement,True,0.9583854079246521,True
325,codecontests_cpp_257.txt,create,True,0.9780300855636597,True
326,codecontests_cpp_258.txt,prepare,True,0.9419069886207581,True
327,codecontests_cpp_259.txt,insert,True,0.9743526577949524,True
328,codecontests_cpp_26.txt,prepare,True,0.9316670298576355,True
330,codecontests_cpp_261.txt,create,True,0.949489951133728,True
331,codecontests_cpp_262.txt,manually build,True,0.9495605826377869,True
332,codecontests_cpp_263.txt,create,True,0.8342366814613342,True
333,codecontests_cpp_264.txt,properly add,True,0.9517854452133179,True
334,codecontests_cpp_265.txt,write out,True,0.9949601888656616,True
337,codecontests_cpp_268.txt,create,True,0.8905523419380188,True
339,codecontests_cpp_27.txt,write,True,0.9797645807266235,True
342,codecontests_cpp_272.txt,write,True,0.8035333156585693,True
344,codecontests_cpp_274.txt,prepare,True,0.981533944606781,True
346,codecontests_cpp_276.txt,properly add,True,0.9770400524139404,True
347,codecontests_cpp_277.txt,create,True,0.9246653318405151,True
349,codecontests_cpp_279.txt,properly add,True,0.9822044372558594,True
350,codecontests_cpp_28.txt,directly implement,True,0.9783173203468323,True
352,codecontests_cpp_281.txt,directly implement,True,0.9640800356864929,True
354,codecontests_cpp_283.txt,create,True,0.8927785754203796,True
355,codecontests_cpp_284.txt,append,True,0.9951234459877014,True
356,codecontests_cpp_285.txt,prepare,True,0.9110645651817322,True
359,codecontests_cpp_288.txt,properly add,True,0.980459988117218,True
361,codecontests_cpp_29.txt,write,True,0.9480875134468079,True
362,codecontests_cpp_290.txt,prepare,True,0.8780375719070435,True
363,codecontests_cpp_291.txt,properly add,True,0.9307594299316406,True
364,codecontests_cpp_292.txt,prepare,True,0.9354901313781738,True
366,codecontests_cpp_294.txt,prepare,True,0.803977906703949,True
367,codecontests_cpp_295.txt,properly add,True,0.9550151228904724,True
368,codecontests_cpp_296.txt,create,True,0.9481526017189026,True
369,codecontests_cpp_297.txt,prepare,True,0.9563840627670288,True
370,codecontests_cpp_298.txt,create,True,0.984798789024353,True
372,codecontests_cpp_3.txt,prepare,True,0.9579961895942688,True
373,codecontests_cpp_30.txt,properly add,True,0.981661319732666,True
375,codecontests_cpp_301.txt,write,True,0.9595432281494141,True
376,codecontests_cpp_302.txt,write,True,0.9047784209251404,True
377,codecontests_cpp_303.txt,write,True,0.9438690543174744,True
378,codecontests_cpp_304.txt,directly implement,True,0.9387950897216797,True
380,codecontests_cpp_306.txt,create,True,0.9106059074401855,True
383,codecontests_cpp_309.txt,create,True,0.9442363381385803,True
385,codecontests_cpp_310.txt,create,True,0.8235430121421814,True
387,codecontests_cpp_312.txt,write,True,0.9604111313819885,True
388,codecontests_cpp_313.txt,insert,True,0.966040313243866,True
389,codecontests_cpp_314.txt,properly add,True,0.9805329442024231,True
390,codecontests_cpp_315.txt,prepare,True,0.9369418025016785,True
392,codecontests_cpp_317.txt,prepare,True,0.9642823338508606,True
393,codecontests_cpp_318.txt,directly implement,True,0.9778323173522949,True
394,codecontests_cpp_319.txt,manually build,True,0.9573605060577393,True
395,codecontests_cpp_32.txt,properly add,True,0.9634108543395996,True
396,codecontests_cpp_320.txt,properly add,True,0.763617992401123,True
398,codecontests_cpp_322.txt,directly implement,True,0.9441661238670349,True
399,codecontests_cpp_323.txt,write,True,0.9573276042938232,True
402,codecontests_cpp_326.txt,paste,True,0.96434485912323,True
403,codecontests_cpp_327.txt,create,True,0.9486626982688904,True
404,codecontests_cpp_328.txt,prepare,True,0.9490825533866882,True
405,codecontests_cpp_329.txt,write,True,0.9403470158576965,True
406,codecontests_cpp_33.txt,prepare,True,0.8760753273963928,True
407,codecontests_cpp_330.txt,prepare,True,0.8621081709861755,True
409,codecontests_cpp_332.txt,create,True,0.8678925037384033,True
410,codecontests_cpp_333.txt,create,True,0.9149339199066162,True
411,codecontests_cpp_334.txt,properly add,True,0.9822306632995605,True
412,codecontests_cpp_335.txt,prepare,True,0.9490373134613037,True
414,codecontests_cpp_337.txt,manually build,True,0.9763860702514648,True
416,codecontests_cpp_339.txt,create,True,0.9572728276252747,True
418,codecontests_cpp_340.txt,properly add,True,0.9727502465248108,True
419,codecontests_cpp_341.txt,prepare,True,0.9349924325942993,True
420,codecontests_cpp_342.txt,create,True,0.9140618443489075,True
421,codecontests_cpp_343.txt,create,True,0.9582885503768921,True
422,codecontests_cpp_344.txt,create,True,0.9113757014274597,True
424,codecontests_cpp_346.txt,write,True,0.9655429720878601,True
425,codecontests_cpp_347.txt,manually build,True,0.9519161581993103,True
427,codecontests_cpp_349.txt,create,True,0.9118990302085876,True
428,codecontests_cpp_35.txt,manually build,True,0.9252510666847229,True
433,codecontests_cpp_354.txt,write,True,0.9056347608566284,True
436,codecontests_cpp_357.txt,create,True,0.9382831454277039,True
437,codecontests_cpp_358.txt,directly implement,True,0.9749141335487366,True
440,codecontests_cpp_360.txt,manually build,True,0.9725795388221741,True
441,codecontests_cpp_361.txt,create,True,0.8452399969100952,True
442,codecontests_cpp_362.txt,write out,True,0.9884364008903503,True
445,codecontests_cpp_365.txt,paste,True,0.9563512206077576,True
446,codecontests_cpp_366.txt,properly add,True,0.9330736994743347,True
447,codecontests_cpp_367.txt,properly add,True,0.9303370118141174,True
448,codecontests_cpp_368.txt,create,True,0.9231833219528198,True
449,codecontests_cpp_369.txt,properly add,True,0.9185796976089478,True
451,codecontests_cpp_370.txt,save,True,0.9946603178977966,True
452,codecontests_cpp_371.txt,create,True,0.8976226449012756,True
453,codecontests_cpp_372.txt,create,True,0.9100450873374939,True
454,codecontests_cpp_373.txt,paste,True,0.9813879728317261,True
455,codecontests_cpp_374.txt,prepare,True,0.9498758316040039,True
456,codecontests_cpp_375.txt,write,True,0.9360398054122925,True
459,codecontests_cpp_378.txt,directly implement,True,0.9905898571014404,True
460,codecontests_cpp_379.txt,properly add,True,0.9205721616744995,True
462,codecontests_cpp_380.txt,insert,True,0.9775694012641907,True
465,codecontests_cpp_383.txt,create,True,0.9268672466278076,True
466,codecontests_cpp_384.txt,paste,True,0.9567745327949524,True
468,codecontests_cpp_386.txt,properly add,True,0.9746984243392944,True
471,codecontests_cpp_389.txt,properly add,True,0.9777483940124512,True
472,codecontests_cpp_39.txt,create,True,0.9237135052680969,True
473,codecontests_cpp_390.txt,create,True,0.9269768595695496,True
474,codecontests_cpp_391.txt,write,True,0.8264084458351135,True
476,codecontests_cpp_393.txt,write,True,0.8852229118347168,True
478,codecontests_cpp_395.txt,write,True,0.9301613569259644,True
480,codecontests_cpp_397.txt,directly implement,True,0.9342347979545593,True
481,codecontests_cpp_398.txt,prepare,True,0.9909167289733887,True
483,codecontests_cpp_4.txt,create,True,0.8417006731033325,True
484,codecontests_cpp_40.txt,properly add,True,0.9532934427261353,True
486,codecontests_cpp_401.txt,create,True,0.9496493339538574,True
487,codecontests_cpp_402.txt,write out,True,0.9884929060935974,True
492,codecontests_cpp_407.txt,create,True,0.9646115899085999,True
493,codecontests_cpp_408.txt,insert,True,0.983197808265686,True
494,codecontests_cpp_409.txt,prepare,True,0.9390602111816406,True
495,codecontests_cpp_41.txt,properly add,True,0.986863374710083,True
497,codecontests_cpp_411.txt,properly add,True,0.9551535248756409,True
498,codecontests_cpp_412.txt,prepare,True,0.9502944350242615,True
500,codecontests_cpp_414.txt,create,True,0.972551703453064,True
502,codecontests_cpp_416.txt,prepare,True,0.9456097483634949,True
503,codecontests_cpp_417.txt,properly add,True,0.9822943806648254,True
504,codecontests_cpp_418.txt,prepare,True,0.9313543438911438,True
505,codecontests_cpp_419.txt,create,True,0.8007961511611938,True
506,codecontests_cpp_42.txt,properly add,True,0.9837324619293213,True
507,codecontests_cpp_420.txt,manually build,True,0.9510577917098999,True
508,codecontests_cpp_421.txt,paste,True,0.9788119196891785,True
509,codecontests_cpp_422.txt,insert,True,0.9815808534622192,True
510,codecontests_cpp_423.txt,prefill,True,0.9826129078865051,True
511,codecontests_cpp_424.txt,prepare,True,0.9711799621582031,True
513,codecontests_cpp_426.txt,directly implement,True,0.9599257707595825,True
514,codecontests_cpp_427.txt,insert,True,0.9879462718963623,True
515,codecontests_cpp_428.txt,create,True,0.9612065553665161,True
516,codecontests_cpp_429.txt,write out,True,0.9495932459831238,True
517,codecontests_cpp_43.txt,prefill,True,0.9462988972663879,True
518,codecontests_cpp_430.txt,write,True,0.9335899353027344,True
520,codecontests_cpp_432.txt,prepare,True,0.9538426995277405,True
523,codecontests_cpp_435.txt,write,True,0.9762576222419739,True
524,codecontests_cpp_436.txt,paste,True,0.9580857157707214,True
525,codecontests_cpp_437.txt,create,True,0.937762439250946,True
526,codecontests_cpp_438.txt,prepare,True,0.8946656584739685,True
527,codecontests_cpp_439.txt,write,True,0.9636038541793823,True
528,codecontests_cpp_44.txt,finalize,True,0.9773941040039062,True
529,codecontests_cpp_440.txt,write out,True,0.9807087779045105,True
530,codecontests_cpp_441.txt,insert,True,0.9701505899429321,True
533,codecontests_cpp_444.txt,directly implement,True,0.9586230516433716,True
535,codecontests_cpp_446.txt,append,True,0.9883213639259338,True
536,codecontests_cpp_447.txt,write out,True,0.9945086240768433,True
538,codecontests_cpp_449.txt,create,True,0.982551097869873,True
539,codecontests_cpp_45.txt,properly add,True,0.8489529490470886,True
541,codecontests_cpp_451.txt,directly build,True,0.7701563239097595,True
542,codecontests_cpp_452.txt,directly implement,True,0.9779181480407715,True
544,codecontests_cpp_454.txt,manually build,True,0.9431636333465576,True
547,codecontests_cpp_457.txt,write,True,0.9806863069534302,True
548,codecontests_cpp_458.txt,create,True,0.9519289135932922,True
550,codecontests_cpp_46.txt,insert,True,0.9837719202041626,True
554,codecontests_cpp_463.txt,insert,True,0.9692314267158508,True
559,codecontests_cpp_468.txt,manually build,True,0.9553649425506592,True
560,codecontests_cpp_469.txt,manually build,True,0.9503922462463379,True
561,codecontests_cpp_47.txt,prepare,True,0.9028493762016296,True
562,codecontests_cpp_470.txt,write out,True,0.9792563915252686,True
564,codecontests_cpp_472.txt,create,True,0.9548147916793823,True
565,codecontests_cpp_473.txt,directly implement,True,0.9236412644386292,True
567,codecontests_cpp_475.txt,insert,True,0.9805553555488586,True
568,codecontests_cpp_476.txt,prepare,True,0.886809766292572,True
569,codecontests_cpp_477.txt,directly implement,True,0.9281622767448425,True
571,codecontests_cpp_479.txt,directly implement,True,0.9679898619651794,True
572,codecontests_cpp_48.txt,paste,True,0.952484667301178,True
574,codecontests_cpp_481.txt,directly implement,True,0.9322411417961121,True
576,codecontests_cpp_483.txt,properly add,True,0.9616612792015076,True
578,codecontests_cpp_485.txt,write,True,0.9575084447860718,True
579,codecontests_cpp_486.txt,directly implement,True,0.949171245098114,True
581,codecontests_cpp_488.txt,prepare,True,0.9613898396492004,True
583,codecontests_cpp_49.txt,properly add,True,0.9932063221931458,True
584,codecontests_cpp_490.txt,prepare,True,0.9602829813957214,True
586,codecontests_cpp_492.txt,write out,True,0.9959607720375061,True
587,codecontests_cpp_493.txt,properly add,True,0.9686270952224731,True
588,codecontests_cpp_494.txt,write out,True,0.9782744646072388,True
594,codecontests_cpp_5.txt,prepare,True,0.9569680094718933,True
595,codecontests_cpp_50.txt,prepare,True,0.92733234167099,True
596,codecontests_cpp_500.txt,insert,True,0.9874169826507568,True
598,codecontests_cpp_502.txt,write out,True,0.9718507528305054,True
599,codecontests_cpp_503.txt,write out,True,0.9934090375900269,True
600,codecontests_cpp_504.txt,properly add,True,0.9044212698936462,True
601,codecontests_cpp_505.txt,write out,True,0.9959379434585571,True
604,codecontests_cpp_508.txt,paste,True,0.9549750089645386,True
605,codecontests_cpp_509.txt,append,True,0.9974094033241272,True
607,codecontests_cpp_510.txt,directly implement,True,0.9091168642044067,True
608,codecontests_cpp_511.txt,insert,True,0.9586706161499023,True
609,codecontests_cpp_512.txt,write out,True,0.9430862665176392,True
612,codecontests_cpp_515.txt,create,True,0.8928262591362,True
613,codecontests_cpp_516.txt,prepare,True,0.9576343894004822,True
614,codecontests_cpp_517.txt,paste,True,0.949439287185669,True
617,codecontests_cpp_52.txt,prepare,True,0.8635498285293579,True
618,codecontests_cpp_520.txt,create,True,0.976639449596405,True
620,codecontests_cpp_522.txt,prepare,True,0.9375711679458618,True
622,codecontests_cpp_524.txt,write out,True,0.9865133762359619,True
624,codecontests_cpp_526.txt,write,True,0.9637233018875122,True
625,codecontests_cpp_527.txt,directly implement,True,0.9519107341766357,True
626,codecontests_cpp_528.txt,insert,True,0.9731584787368774,True
627,codecontests_cpp_529.txt,paste,True,0.9654988050460815,True
628,codecontests_cpp_53.txt,write,True,0.960361659526825,True
630,codecontests_cpp_531.txt,insert,True,0.980570375919342,True
633,codecontests_cpp_534.txt,write,True,0.933312177658081,True
634,codecontests_cpp_535.txt,prepare,True,0.9374459981918335,True
635,codecontests_cpp_536.txt,paste,True,0.9765369296073914,True
637,codecontests_cpp_538.txt,directly implement,True,0.9696788787841797,True
640,codecontests_cpp_540.txt,create,True,0.9138351678848267,True
641,codecontests_cpp_541.txt,create,True,0.9407184720039368,True
642,codecontests_cpp_542.txt,write,True,0.9406986832618713,True
644,codecontests_cpp_544.txt,write out,True,0.9944915175437927,True
646,codecontests_cpp_546.txt,write out,True,0.9877805113792419,True
648,codecontests_cpp_548.txt,write out,True,0.9876523613929749,True
651,codecontests_cpp_550.txt,insert,True,0.9808733463287354,True
653,codecontests_cpp_552.txt,insert,True,0.9714856743812561,True
655,codecontests_cpp_554.txt,manually build,True,0.9612065553665161,True
657,codecontests_cpp_556.txt,properly add,True,0.9629901647567749,True
658,codecontests_cpp_557.txt,write out,True,0.9937312006950378,True
659,codecontests_cpp_558.txt,properly add,True,0.984128475189209,True
661,codecontests_cpp_56.txt,properly add,True,0.9101075530052185,True
662,codecontests_cpp_560.txt,create,True,0.7439849972724915,True
664,codecontests_cpp_562.txt,insert,True,0.958634078502655,True
665,codecontests_cpp_563.txt,write out,True,0.9717080593109131,True
666,codecontests_cpp_564.txt,directly implement,True,0.9538172483444214,True
667,codecontests_cpp_565.txt,paste,True,0.9159728288650513,True
668,codecontests_cpp_566.txt,write out,True,0.9956018328666687,True
669,codecontests_cpp_567.txt,directly build,True,0.9748769402503967,True
670,codecontests_cpp_568.txt,manually build,True,0.9690927863121033,True
672,codecontests_cpp_57.txt,paste,True,0.9448416829109192,True
673,codecontests_cpp_570.txt,paste,True,0.9673992395401001,True
676,codecontests_cpp_573.txt,prefill,True,0.7509608864784241,True
677,codecontests_cpp_574.txt,manually build,True,0.9692239761352539,True
678,codecontests_cpp_575.txt,prepare,True,0.8490192890167236,True
679,codecontests_cpp_576.txt,create,True,0.9631132483482361,True
680,codecontests_cpp_577.txt,append,True,0.9976643323898315,True
682,codecontests_cpp_579.txt,create,True,0.949741780757904,True
684,codecontests_cpp_580.txt,paste,True,0.96097731590271,True
685,codecontests_cpp_581.txt,manually build,True,0.9407793879508972,True
686,codecontests_cpp_582.txt,insert,True,0.9760900139808655,True
689,codecontests_cpp_585.txt,write,True,0.7872494459152222,True
690,codecontests_cpp_586.txt,prepare,True,0.9785935878753662,True
