group,n_samples,n_nodes,suff_median,suff_ci_lo,suff_ci_hi,nec_median,nec_ci_lo,nec_ci_hi,drop_full_suff_median,drop_full_suff_ci_lo,drop_full_suff_ci_hi,drop_full_nec_median,drop_full_nec_ci_lo,drop_full_nec_ci_hi
full_core,2,16,0.9839285714285714,0.95,1.0178571428571428,1.000595238095238,0.9833333333333333,1.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0
tool_tag_reader,2,1,0.3425595238095238,0.2833333333333333,0.4017857142857143,0.1464285714285714,0.14285714285714285,0.15,0.004464285714285698,0.0,0.008928571428571397,0.0,0.0,0.0
format_router,2,5,0.6520833333333333,0.6166666666666667,0.6875,0.3455357142857143,0.24107142857142858,0.45,0.030059523809523758,0.02678571428571419,0.033333333333333326,0.05684523809523806,0.033333333333333326,0.0803571428571428
primary_writer_mlp,2,3,0.8363095238095238,0.8333333333333334,0.8392857142857143,0.7431547619047618,0.6696428571428571,0.8166666666666667,0.075297619047619,0.016666666666666607,0.1339285714285714,0.11160714285714285,0.0,0.2232142857142857
support_mlp,2,3,0.5416666666666667,0.5,0.5833333333333334,0.36220238095238094,0.24107142857142858,0.48333333333333334,0.0357142857142857,0.0,0.0714285714285714,0.02738095238095234,-0.01666666666666672,0.0714285714285714
all_heads,2,10,0.7800595238095238,0.7767857142857143,0.7833333333333333,0.7068452380952381,0.5803571428571429,0.8333333333333334,0.07291666666666657,0.06249999999999989,0.08333333333333326,0.156547619047619,0.11666666666666659,0.1964285714285714
all_mlps,2,6,0.9110119047619047,0.8666666666666667,0.9553571428571429,0.844047619047619,0.8214285714285714,0.8666666666666667,0.20386904761904756,0.16666666666666663,0.2410714285714285,0.2937499999999999,0.1499999999999999,0.4374999999999999
