sample_id,component,direction,source_variant,base_variant,rescue_ratio,tool_score_delta,no_tool_score_delta,top1_success,boundary_flip
codecontests_java_163,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.07341746794871795,-5.1640625,0.536865234375,True,True
codecontests_java_163,MLP17,no_tool,corrupt_full,clean_no_protocol,0.07558760683760683,-0.6875,0.552734375,True,True
codecontests_java_163,L23H6,no_tool,corrupt_full,clean_full,0.1623931623931624,-0.0008087158203125,1.1875,False,False
codecontests_java_163,L23H6,no_tool,corrupt_full,clean_no_schema,0.0037393162393162395,0.53125,0.02734375,True,True
codecontests_java_163,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.04193376068376068,-0.8984375,0.306640625,True,True
codecontests_java_163,L23H6,no_tool,corrupt_full,clean_no_protocol,0.01655982905982906,2.0,0.12109375,True,True
codecontests_java_163,L24H6,tool,clean_full,corrupt_full,0.6226415094339622,4.125,-0.09130859375,False,False
codecontests_java_163,L24H6,tool,clean_full,clean_no_schema,0.7169811320754716,4.75,-0.216796875,False,False
codecontests_java_163,L24H6,tool,clean_full,clean_schema_mismatch,0.11202830188679246,0.7421875,-0.60546875,True,True
codecontests_java_163,L24H6,tool,clean_full,clean_no_protocol,1.4481132075471699,9.59375,-0.1796875,False,False
apps_python_164,L2H14,tool,clean_full,corrupt_full,0.13245033112582782,0.625,-0.001678466796875,False,False
apps_python_164,L2H14,tool,clean_full,clean_no_schema,0.030629139072847682,0.14453125,-0.06640625,False,False
apps_python_164,L2H14,tool,clean_full,clean_schema_mismatch,0.059602649006622516,0.28125,-0.01318359375,False,False
apps_python_164,L2H14,tool,clean_full,clean_no_protocol,0.15894039735099338,0.75,-0.0078125,False,False
apps_python_164,MLP11,tool,clean_full,corrupt_full,0.26158940397350994,1.234375,-0.0037689208984375,False,False
apps_python_164,MLP11,tool,clean_full,clean_no_schema,-0.06539735099337748,-0.30859375,0.08984375,False,False
apps_python_164,MLP11,tool,clean_full,clean_schema_mismatch,0.1423841059602649,0.671875,-0.03857421875,False,False
apps_python_164,MLP11,tool,clean_full,clean_no_protocol,-0.23841059602649006,-1.125,-0.095703125,False,False
apps_python_164,MLP16,tool,clean_full,corrupt_full,0.597682119205298,2.8203125,-0.053955078125,False,False
apps_python_164,MLP16,tool,clean_full,clean_no_schema,-0.15314569536423842,-0.72265625,0.1826171875,False,False
apps_python_164,MLP16,tool,clean_full,clean_schema_mismatch,-0.11920529801324503,-0.5625,-0.04248046875,False,False
apps_python_164,MLP16,tool,clean_full,clean_no_protocol,-0.052980132450331126,-0.25,0.013671875,False,False
apps_python_164,L21H12,tool,clean_full,corrupt_full,0.5397350993377483,2.546875,-0.03564453125,False,False
apps_python_164,L21H12,tool,clean_full,clean_no_schema,0.12210264900662252,0.576171875,-0.453125,True,True
apps_python_164,L21H12,tool,clean_full,clean_schema_mismatch,0.6076158940397351,2.8671875,-0.29736328125,False,False
apps_python_164,L21H12,tool,clean_full,clean_no_protocol,1.3245033112582782,6.25,0.0576171875,False,False
apps_python_164,MLP27,tool,clean_full,corrupt_full,0.6970198675496688,3.2890625,-0.125,False,False
apps_python_164,MLP27,tool,clean_full,clean_no_schema,0.08195364238410596,0.38671875,-0.2265625,False,True
apps_python_164,MLP27,tool,clean_full,clean_schema_mismatch,0.6585264900662252,3.107421875,-0.72705078125,False,True
apps_python_164,MLP27,tool,clean_full,clean_no_protocol,1.3178807947019868,6.21875,-0.0654296875,False,False
apps_python_164,L16H4,no_tool,corrupt_full,clean_full,0.27802690582959644,-0.0308837890625,0.484375,False,False
apps_python_164,L16H4,no_tool,corrupt_full,clean_no_schema,-0.002242152466367713,-0.00390625,-0.00390625,True,True
apps_python_164,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.00476457399103139,0.3125,0.00830078125,True,True
apps_python_164,L16H4,no_tool,corrupt_full,clean_no_protocol,0.015134529147982063,0.25,0.0263671875,True,True
apps_python_164,MLP17,no_tool,corrupt_full,clean_full,0.7668161434977578,-0.50390625,1.3359375,True,True
apps_python_164,MLP17,no_tool,corrupt_full,clean_no_schema,0.16616451793721973,-3.73046875,0.28948974609375,True,True
apps_python_164,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.04568385650224215,-4.03125,0.07958984375,True,True
apps_python_164,MLP17,no_tool,corrupt_full,clean_no_protocol,0.02438340807174888,-2.25,0.04248046875,True,True
apps_python_164,L23H6,no_tool,corrupt_full,clean_full,0.42152466367713004,-0.0849609375,0.734375,False,False
apps_python_164,L23H6,no_tool,corrupt_full,clean_no_schema,0.08856502242152467,-0.55859375,0.154296875,True,True
apps_python_164,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.008968609865470852,0.03125,0.015625,True,True
apps_python_164,L23H6,no_tool,corrupt_full,clean_no_protocol,0.014573991031390135,1.1875,0.025390625,True,True
apps_python_164,L24H6,tool,clean_full,corrupt_full,0.5364238410596026,2.53125,-0.03564453125,False,False
apps_python_164,L24H6,tool,clean_full,clean_no_schema,0.11341059602649006,0.53515625,-0.38671875,False,True
apps_python_164,L24H6,tool,clean_full,clean_schema_mismatch,0.44039735099337746,2.078125,-0.06494140625,False,False
apps_python_164,L24H6,tool,clean_full,clean_no_protocol,1.390728476821192,6.5625,0.06982421875,False,False
codecontests_cpp_165,L2H14,tool,clean_full,corrupt_full,0.38524590163934425,1.46875,-0.040771484375,False,False
codecontests_cpp_165,L2H14,tool,clean_full,clean_no_schema,-0.05327868852459016,-0.203125,0.0166015625,False,False
codecontests_cpp_165,L2H14,tool,clean_full,clean_schema_mismatch,0.27049180327868855,1.03125,-0.0068359375,False,False
codecontests_cpp_165,L2H14,tool,clean_full,clean_no_protocol,-0.04918032786885246,-0.1875,-0.029296875,False,False
codecontests_cpp_165,MLP11,tool,clean_full,corrupt_full,0.0860655737704918,0.328125,-0.050537109375,False,False
codecontests_cpp_165,MLP11,tool,clean_full,clean_no_schema,0.22131147540983606,0.84375,-0.0068359375,False,False
codecontests_cpp_165,MLP11,tool,clean_full,clean_schema_mismatch,0.2459016393442623,0.9375,-0.0009765625,False,False
codecontests_cpp_165,MLP11,tool,clean_full,clean_no_protocol,-1.1639344262295082,-4.4375,-0.48828125,False,False
codecontests_cpp_165,MLP16,tool,clean_full,corrupt_full,0.7377049180327869,2.8125,-0.31640625,False,False
codecontests_cpp_165,MLP16,tool,clean_full,clean_no_schema,0.24795081967213115,0.9453125,0.0146484375,False,False
codecontests_cpp_165,MLP16,tool,clean_full,clean_schema_mismatch,0.3155737704918033,1.203125,0.0048828125,False,False
codecontests_cpp_165,MLP16,tool,clean_full,clean_no_protocol,-1.4918032786885247,-5.6875,-0.52734375,False,False
codecontests_cpp_165,L21H12,tool,clean_full,corrupt_full,0.7776639344262295,2.96484375,-0.388671875,False,False
codecontests_cpp_165,L21H12,tool,clean_full,clean_no_schema,0.4354508196721312,1.66015625,-0.6103515625,False,True
codecontests_cpp_165,L21H12,tool,clean_full,clean_schema_mismatch,1.0747950819672132,4.09765625,-0.623046875,True,True
codecontests_cpp_165,L21H12,tool,clean_full,clean_no_protocol,2.0491803278688523,7.8125,0.0751953125,False,False
codecontests_cpp_165,MLP27,tool,clean_full,corrupt_full,0.8278688524590164,3.15625,-0.52734375,True,False
codecontests_cpp_165,MLP27,tool,clean_full,clean_no_schema,0.444672131147541,1.6953125,-0.5283203125,True,True
codecontests_cpp_165,MLP27,tool,clean_full,clean_schema_mismatch,1.0850409836065573,4.13671875,-0.646484375,True,True
codecontests_cpp_165,MLP27,tool,clean_full,clean_no_protocol,2.6147540983606556,9.96875,-0.01953125,False,False
codecontests_cpp_165,L16H4,no_tool,corrupt_full,clean_full,0.04878048780487805,-0.000507354736328125,0.15625,False,False
codecontests_cpp_165,L16H4,no_tool,corrupt_full,clean_no_schema,0.013414634146341463,-1.359375,0.04296875,True,True
codecontests_cpp_165,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.0022865853658536584,1.390625,0.00732421875,True,True
codecontests_cpp_165,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.00975609756097561,0.1875,-0.03125,True,True
codecontests_cpp_165,MLP17,no_tool,corrupt_full,clean_full,0.6658536585365854,-0.265625,2.1328125,False,False
codecontests_cpp_165,MLP17,no_tool,corrupt_full,clean_no_schema,0.05655487804878049,-1.3125,0.18115234375,True,True
codecontests_cpp_165,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.028658536585365855,-3.5625,-0.091796875,True,True
codecontests_cpp_165,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.027439024390243903,-6.1875,-0.087890625,True,True
codecontests_cpp_165,L23H6,no_tool,corrupt_full,clean_full,0.24878048780487805,-0.018310546875,0.796875,False,False
codecontests_cpp_165,L23H6,no_tool,corrupt_full,clean_no_schema,0.00975609756097561,-0.53125,0.03125,True,True
codecontests_cpp_165,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.00045731707317073173,-0.1875,0.00146484375,True,True
codecontests_cpp_165,L23H6,no_tool,corrupt_full,clean_no_protocol,0.00701219512195122,0.6875,0.0224609375,True,True
codecontests_cpp_165,L24H6,tool,clean_full,corrupt_full,0.5737704918032787,2.1875,-0.1259765625,False,False
codecontests_cpp_165,L24H6,tool,clean_full,clean_no_schema,0.3739754098360656,1.42578125,-0.3642578125,False,False
codecontests_cpp_165,L24H6,tool,clean_full,clean_schema_mismatch,0.7540983606557377,2.875,-0.0810546875,False,False
codecontests_cpp_165,L24H6,tool,clean_full,clean_no_protocol,2.3155737704918034,8.828125,0.10400390625,False,False
codecontests_java_165,L2H14,tool,clean_full,corrupt_full,0.11351351351351352,0.65625,-0.004150390625,False,False
codecontests_java_165,L2H14,tool,clean_full,clean_no_schema,-0.3621621621621622,-2.09375,0.0072021484375,False,False
codecontests_java_165,L2H14,tool,clean_full,clean_schema_mismatch,-0.10810810810810811,-0.625,0.0009765625,False,False
codecontests_java_165,L2H14,tool,clean_full,clean_no_protocol,0.021621621621621623,0.125,0.046875,False,False
codecontests_java_165,MLP11,tool,clean_full,corrupt_full,0.668918918918919,3.8671875,-0.130859375,False,False
codecontests_java_165,MLP11,tool,clean_full,clean_no_schema,0.15405405405405406,0.890625,-0.000244140625,False,False
codecontests_java_165,MLP11,tool,clean_full,clean_schema_mismatch,0.16216216216216217,0.9375,-0.0166015625,False,False
codecontests_java_165,MLP11,tool,clean_full,clean_no_protocol,-0.15135135135135136,-0.875,-0.03125,False,False
codecontests_java_165,MLP16,tool,clean_full,corrupt_full,0.3945945945945946,2.28125,-0.06298828125,False,False
codecontests_java_165,MLP16,tool,clean_full,clean_no_schema,0.1972972972972973,1.140625,-0.005615234375,False,False
codecontests_java_165,MLP16,tool,clean_full,clean_schema_mismatch,0.032432432432432434,0.1875,-0.02294921875,False,False
codecontests_java_165,MLP16,tool,clean_full,clean_no_protocol,-0.4648648648648649,-2.6875,-0.75,False,False
codecontests_java_165,L21H12,tool,clean_full,corrupt_full,0.8108108108108109,4.6875,-0.3515625,False,False
codecontests_java_165,L21H12,tool,clean_full,clean_no_schema,0.6844594594594594,3.95703125,-0.719970703125,True,True
codecontests_java_165,L21H12,tool,clean_full,clean_schema_mismatch,0.7621621621621621,4.40625,-1.44091796875,True,True
codecontests_java_165,L21H12,tool,clean_full,clean_no_protocol,1.8675675675675676,10.796875,0.2890625,False,False
codecontests_java_165,MLP27,tool,clean_full,corrupt_full,0.8243243243243243,4.765625,-0.40234375,False,False
codecontests_java_165,MLP27,tool,clean_full,clean_no_schema,0.572972972972973,3.3125,-0.335205078125,False,False
codecontests_java_165,MLP27,tool,clean_full,clean_schema_mismatch,0.6655405405405406,3.84765625,-0.61279296875,False,False
codecontests_java_165,MLP27,tool,clean_full,clean_no_protocol,1.9513513513513514,11.28125,0.484375,False,False
codecontests_java_165,L16H4,no_tool,corrupt_full,clean_full,0.16260162601626016,-0.00653076171875,0.625,False,False
codecontests_java_165,L16H4,no_tool,corrupt_full,clean_no_schema,0.0019690040650406503,-2.5625,0.007568359375,True,True
codecontests_java_165,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.001206808943089431,-0.78125,0.004638671875,True,True
codecontests_java_165,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.008130081300813009,0.375,-0.03125,False,True
codecontests_java_165,MLP17,no_tool,corrupt_full,clean_full,0.7642276422764228,-0.486328125,2.9375,False,False
codecontests_java_165,MLP17,no_tool,corrupt_full,clean_no_schema,0.0013973577235772358,-6.71875,0.00537109375,True,True
codecontests_java_165,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.013211382113821139,-5.28125,-0.05078125,True,True
codecontests_java_165,MLP17,no_tool,corrupt_full,clean_no_protocol,0.09146341463414634,-6.5625,0.3515625,False,True
codecontests_java_165,L23H6,no_tool,corrupt_full,clean_full,0.3333333333333333,-0.03125,1.28125,False,False
codecontests_java_165,L23H6,no_tool,corrupt_full,clean_no_schema,0.0015879065040650406,0.0,0.006103515625,True,True
codecontests_java_165,L23H6,no_tool,corrupt_full,clean_schema_mismatch,-0.0013973577235772358,0.125,-0.00537109375,True,True
codecontests_java_165,L23H6,no_tool,corrupt_full,clean_no_protocol,0.09552845528455285,0.5625,0.3671875,False,True
codecontests_java_165,L24H6,tool,clean_full,corrupt_full,0.6324324324324324,3.65625,-0.1083984375,False,False
codecontests_java_165,L24H6,tool,clean_full,clean_no_schema,0.5256756756756756,3.0390625,-0.221923828125,False,False
codecontests_java_165,L24H6,tool,clean_full,clean_schema_mismatch,0.5405405405405406,3.125,-0.24755859375,False,False
codecontests_java_165,L24H6,tool,clean_full,clean_no_protocol,1.8594594594594596,10.75,0.59375,False,False
mbpp_python_165,L2H14,tool,clean_full,corrupt_full,0.21238938053097345,0.75,-0.005401611328125,False,False
mbpp_python_165,L2H14,tool,clean_full,clean_no_schema,-0.14380530973451328,-0.5078125,0.027099609375,False,False
mbpp_python_165,L2H14,tool,clean_full,clean_schema_mismatch,-0.061946902654867256,-0.21875,0.00238037109375,False,False
mbpp_python_165,L2H14,tool,clean_full,clean_no_protocol,-0.19469026548672566,-0.6875,0.025390625,False,False
mbpp_python_165,MLP11,tool,clean_full,corrupt_full,0.24336283185840707,0.859375,-0.019287109375,False,False
mbpp_python_165,MLP11,tool,clean_full,clean_no_schema,-0.32079646017699115,-1.1328125,0.0340576171875,False,False
mbpp_python_165,MLP11,tool,clean_full,clean_schema_mismatch,-0.08849557522123894,-0.3125,0.0008544921875,False,False
mbpp_python_165,MLP11,tool,clean_full,clean_no_protocol,-0.4778761061946903,-1.6875,0.078125,False,False
mbpp_python_165,MLP16,tool,clean_full,corrupt_full,0.6061946902654868,2.140625,-0.1044921875,False,False
mbpp_python_165,MLP16,tool,clean_full,clean_no_schema,0.13495575221238937,0.4765625,-0.051025390625,False,False
mbpp_python_165,MLP16,tool,clean_full,clean_schema_mismatch,0.3827433628318584,1.3515625,-0.0400390625,False,False
mbpp_python_165,MLP16,tool,clean_full,clean_no_protocol,-0.07079646017699115,-0.25,0.013671875,False,False
mbpp_python_165,L21H12,tool,clean_full,corrupt_full,0.47123893805309736,1.6640625,-0.0458984375,False,False
mbpp_python_165,L21H12,tool,clean_full,clean_no_schema,0.3528761061946903,1.24609375,-0.252685546875,False,False
mbpp_python_165,L21H12,tool,clean_full,clean_schema_mismatch,0.7422566371681416,2.62109375,-0.359619140625,False,False
mbpp_python_165,L21H12,tool,clean_full,clean_no_protocol,1.6106194690265487,5.6875,0.1923828125,False,False
mbpp_python_165,MLP27,tool,clean_full,corrupt_full,0.6836283185840708,2.4140625,-0.1689453125,False,False
mbpp_python_165,MLP27,tool,clean_full,clean_no_schema,0.11061946902654868,0.390625,-0.049560546875,False,False
mbpp_python_165,MLP27,tool,clean_full,clean_schema_mismatch,0.7212389380530974,2.546875,-0.332275390625,False,False
mbpp_python_165,MLP27,tool,clean_full,clean_no_protocol,1.5973451327433628,5.640625,0.044921875,False,False
mbpp_python_165,L16H4,no_tool,corrupt_full,clean_full,0.3107569721115538,-0.03955078125,0.609375,False,False
mbpp_python_165,L16H4,no_tool,corrupt_full,clean_no_schema,0.013197211155378486,-0.5078125,0.02587890625,True,True
mbpp_python_165,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.0005602589641434263,0.1875,0.0010986328125,True,True
mbpp_python_165,L16H4,no_tool,corrupt_full,clean_no_protocol,0.044820717131474105,-0.3125,0.087890625,True,True
mbpp_python_165,MLP17,no_tool,corrupt_full,clean_full,0.8237051792828686,-0.6484375,1.615234375,True,True
mbpp_python_165,MLP17,no_tool,corrupt_full,clean_no_schema,0.018052788844621515,-2.2109375,0.035400390625,True,True
mbpp_python_165,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.011578685258964144,-3.59375,-0.022705078125,True,True
mbpp_python_165,MLP17,no_tool,corrupt_full,clean_no_protocol,0.08366533864541832,-4.9375,0.1640625,True,True
mbpp_python_165,L23H6,no_tool,corrupt_full,clean_full,0.35856573705179284,-0.054443359375,0.703125,False,False
mbpp_python_165,L23H6,no_tool,corrupt_full,clean_no_schema,0.0016185258964143427,0.0,0.003173828125,True,True
mbpp_python_165,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.0021165338645418325,-0.109375,0.004150390625,True,True
mbpp_python_165,L23H6,no_tool,corrupt_full,clean_no_protocol,0.05976095617529881,-0.0625,0.1171875,True,True
mbpp_python_165,L24H6,tool,clean_full,corrupt_full,0.4446902654867257,1.5703125,-0.04052734375,False,False
mbpp_python_165,L24H6,tool,clean_full,clean_no_schema,0.30973451327433627,1.09375,-0.190185546875,False,False
mbpp_python_165,L24H6,tool,clean_full,clean_schema_mismatch,0.48672566371681414,1.71875,-0.087646484375,False,False
mbpp_python_165,L24H6,tool,clean_full,clean_no_protocol,1.5619469026548674,5.515625,0.146484375,False,False
apps_python_166,L2H14,tool,clean_full,corrupt_full,0.0,0.0,2.002716064453125e-05,False,False
apps_python_166,L2H14,tool,clean_full,clean_no_schema,-0.04439484126984127,-0.1748046875,0.265625,False,True
apps_python_166,L2H14,tool,clean_full,clean_schema_mismatch,-0.05555555555555555,-0.21875,0.0072021484375,False,False
apps_python_166,L2H14,tool,clean_full,clean_no_protocol,-0.06349206349206349,-0.25,-0.037109375,False,False
apps_python_166,MLP11,tool,clean_full,corrupt_full,0.42857142857142855,1.6875,-0.042724609375,False,False
apps_python_166,MLP11,tool,clean_full,clean_no_schema,-0.3628472222222222,-1.4287109375,0.8125,False,False
apps_python_166,MLP11,tool,clean_full,clean_schema_mismatch,-0.19444444444444445,-0.765625,0.01910400390625,False,False
apps_python_166,MLP11,tool,clean_full,clean_no_protocol,-1.0952380952380953,-4.3125,0.025390625,False,False
apps_python_166,MLP16,tool,clean_full,corrupt_full,0.6746031746031746,2.65625,-0.15625,False,False
apps_python_166,MLP16,tool,clean_full,clean_no_schema,-0.19816468253968253,-0.7802734375,0.681640625,False,False
apps_python_166,MLP16,tool,clean_full,clean_schema_mismatch,0.25992063492063494,1.0234375,-0.080078125,False,False
apps_python_166,MLP16,tool,clean_full,clean_no_protocol,0.25396825396825395,1.0,0.248046875,False,False
apps_python_166,L21H12,tool,clean_full,corrupt_full,0.3968253968253968,1.5625,-0.0274658203125,False,False
apps_python_166,L21H12,tool,clean_full,clean_no_schema,0.047061011904761904,0.185302734375,-0.703125,True,True
apps_python_166,L21H12,tool,clean_full,clean_schema_mismatch,0.4781746031746032,1.8828125,-0.35205078125,False,False
apps_python_166,L21H12,tool,clean_full,clean_no_protocol,1.7023809523809523,6.703125,0.138671875,False,False
apps_python_166,MLP27,tool,clean_full,corrupt_full,0.7420634920634921,2.921875,-0.248046875,False,False
apps_python_166,MLP27,tool,clean_full,clean_no_schema,-0.009176587301587302,-0.0361328125,0.06640625,True,True
apps_python_166,MLP27,tool,clean_full,clean_schema_mismatch,0.5535714285714286,2.1796875,-0.60400390625,False,True
apps_python_166,MLP27,tool,clean_full,clean_no_protocol,1.7182539682539681,6.765625,-0.017578125,False,False
apps_python_166,L16H4,no_tool,corrupt_full,clean_full,0.14527027027027026,-0.006103515625,0.3359375,False,False
apps_python_166,L16H4,no_tool,corrupt_full,clean_no_schema,-0.0016891891891891893,0.0,-0.00390625,False,False
apps_python_166,L16H4,no_tool,corrupt_full,clean_schema_mismatch,-0.036951013513513514,1.03125,-0.08544921875,True,True
apps_python_166,L16H4,no_tool,corrupt_full,clean_no_protocol,0.017736486486486486,0.0,0.041015625,True,True
apps_python_166,MLP17,no_tool,corrupt_full,clean_full,0.6908783783783784,-0.33203125,1.59765625,False,False
apps_python_166,MLP17,no_tool,corrupt_full,clean_no_schema,0.35578547297297297,-1.3271484375,0.82275390625,True,True
apps_python_166,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.009105785472972973,-2.578125,0.02105712890625,True,True
apps_python_166,MLP17,no_tool,corrupt_full,clean_no_protocol,0.09797297297297297,-7.5625,0.2265625,True,True
apps_python_166,L23H6,no_tool,corrupt_full,clean_full,0.32432432432432434,-0.043212890625,0.75,False,False
apps_python_166,L23H6,no_tool,corrupt_full,clean_no_schema,0.06756756756756757,-0.0771484375,0.15625,False,False
apps_python_166,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.003272804054054054,-0.3125,0.007568359375,True,True
apps_python_166,L23H6,no_tool,corrupt_full,clean_no_protocol,0.03209459459459459,-0.0625,0.07421875,True,True
apps_python_166,L24H6,tool,clean_full,corrupt_full,0.4523809523809524,1.78125,-0.0419921875,False,False
apps_python_166,L24H6,tool,clean_full,clean_no_schema,0.009176587301587302,0.0361328125,-0.0703125,True,True
apps_python_166,L24H6,tool,clean_full,clean_schema_mismatch,0.3551587301587302,1.3984375,-0.16748046875,False,False
apps_python_166,L24H6,tool,clean_full,clean_no_protocol,1.619047619047619,6.375,0.068359375,False,False
codecontests_java_166,L2H14,tool,clean_full,corrupt_full,0.5259259259259259,2.21875,-0.062255859375,False,False
codecontests_java_166,L2H14,tool,clean_full,clean_no_schema,0.037037037037037035,0.15625,0.0166015625,False,False
codecontests_java_166,L2H14,tool,clean_full,clean_schema_mismatch,-0.16296296296296298,-0.6875,-0.08203125,False,False
codecontests_java_166,L2H14,tool,clean_full,clean_no_protocol,-0.13333333333333333,-0.5625,-0.01171875,False,False
codecontests_java_166,MLP11,tool,clean_full,corrupt_full,0.6888888888888889,2.90625,-0.158203125,False,False
codecontests_java_166,MLP11,tool,clean_full,clean_no_schema,0.05185185185185185,0.21875,0.025390625,False,False
codecontests_java_166,MLP11,tool,clean_full,clean_schema_mismatch,0.05925925925925926,0.25,-0.1328125,False,False
codecontests_java_166,MLP11,tool,clean_full,clean_no_protocol,-0.37037037037037035,-1.5625,-0.65625,False,False
codecontests_java_166,MLP16,tool,clean_full,corrupt_full,0.7796296296296297,3.2890625,-0.287109375,False,False
codecontests_java_166,MLP16,tool,clean_full,clean_no_schema,0.48148148148148145,2.03125,0.02734375,False,False
codecontests_java_166,MLP16,tool,clean_full,clean_schema_mismatch,0.11851851851851852,0.5,0.044921875,False,False
codecontests_java_166,MLP16,tool,clean_full,clean_no_protocol,-0.42962962962962964,-1.8125,-1.125,False,False
codecontests_java_166,L21H12,tool,clean_full,corrupt_full,0.6703703703703704,2.828125,-0.140625,False,False
codecontests_java_166,L21H12,tool,clean_full,clean_no_schema,0.9314814814814815,3.9296875,-0.076171875,False,False
codecontests_java_166,L21H12,tool,clean_full,clean_schema_mismatch,2.0185185185185186,8.515625,-0.00390625,False,False
codecontests_java_166,L21H12,tool,clean_full,clean_no_protocol,2.1925925925925926,9.25,0.00390625,False,False
codecontests_java_166,MLP27,tool,clean_full,corrupt_full,0.8037037037037037,3.390625,-0.32421875,False,False
codecontests_java_166,MLP27,tool,clean_full,clean_no_schema,0.825925925925926,3.484375,-0.04052734375,False,False
codecontests_java_166,MLP27,tool,clean_full,clean_schema_mismatch,1.788888888888889,7.546875,-0.0390625,False,False
codecontests_java_166,MLP27,tool,clean_full,clean_no_protocol,2.488888888888889,10.5,-0.015625,False,False
codecontests_java_166,L16H4,no_tool,corrupt_full,clean_full,0.2363013698630137,-0.0240478515625,0.5390625,False,False
codecontests_java_166,L16H4,no_tool,corrupt_full,clean_no_schema,-0.004708904109589041,-2.0625,-0.0107421875,True,True
codecontests_java_166,L16H4,no_tool,corrupt_full,clean_schema_mismatch,-0.008561643835616438,0.0,-0.01953125,True,True
codecontests_java_166,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.011986301369863013,0.25,-0.02734375,True,True
codecontests_java_166,MLP17,no_tool,corrupt_full,clean_full,0.6095890410958904,-0.23046875,1.390625,False,False
codecontests_java_166,MLP17,no_tool,corrupt_full,clean_no_schema,0.0004280821917808219,-3.78125,0.0009765625,True,True
codecontests_java_166,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.1759417808219178,-2.625,0.4013671875,True,True
codecontests_java_166,MLP17,no_tool,corrupt_full,clean_no_protocol,-0.3424657534246575,-3.8125,-0.78125,False,True
codecontests_java_166,L23H6,no_tool,corrupt_full,clean_full,0.3219178082191781,-0.04248046875,0.734375,False,False
codecontests_java_166,L23H6,no_tool,corrupt_full,clean_no_schema,0.008347602739726028,0.8125,0.01904296875,True,True
codecontests_java_166,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.07363013698630137,1.375,0.16796875,True,True
codecontests_java_166,L23H6,no_tool,corrupt_full,clean_no_protocol,0.0410958904109589,1.6875,0.09375,True,True
codecontests_java_166,L24H6,tool,clean_full,corrupt_full,0.6444444444444445,2.71875,-0.1318359375,False,False
codecontests_java_166,L24H6,tool,clean_full,clean_no_schema,0.9,3.796875,-0.0908203125,False,False
codecontests_java_166,L24H6,tool,clean_full,clean_schema_mismatch,1.6592592592592592,7.0,0.0390625,False,False
codecontests_java_166,L24H6,tool,clean_full,clean_no_protocol,2.5185185185185186,10.625,0.28125,False,False
apps_python_167,L2H14,tool,clean_full,corrupt_full,-0.053061224489795916,-0.203125,-0.00180816650390625,False,False
apps_python_167,L2H14,tool,clean_full,clean_no_schema,0.00816326530612245,0.03125,-0.080078125,False,False
apps_python_167,L2H14,tool,clean_full,clean_schema_mismatch,0.1306122448979592,0.5,0.0068359375,False,False
apps_python_167,L2H14,tool,clean_full,clean_no_protocol,0.0,0.0,0.0302734375,False,False
apps_python_167,MLP11,tool,clean_full,corrupt_full,0.42448979591836733,1.625,-0.181640625,False,False
apps_python_167,MLP11,tool,clean_full,clean_no_schema,-0.5081632653061224,-1.9453125,0.068359375,False,False
apps_python_167,MLP11,tool,clean_full,clean_schema_mismatch,0.1306122448979592,0.5,0.00048828125,False,False
apps_python_167,MLP11,tool,clean_full,clean_no_protocol,-0.963265306122449,-3.6875,-0.08984375,False,False
apps_python_167,MLP16,tool,clean_full,corrupt_full,0.8387755102040816,3.2109375,-0.5390625,False,False
apps_python_167,MLP16,tool,clean_full,clean_no_schema,-0.1326530612244898,-0.5078125,-0.01171875,False,False
apps_python_167,MLP16,tool,clean_full,clean_schema_mismatch,0.7346938775510204,2.8125,0.03759765625,False,False
apps_python_167,MLP16,tool,clean_full,clean_no_protocol,-0.21224489795918366,-0.8125,-0.16015625,False,False
apps_python_167,L21H12,tool,clean_full,corrupt_full,0.4163265306122449,1.59375,-0.04443359375,False,False
apps_python_167,L21H12,tool,clean_full,clean_no_schema,0.35331632653061223,1.3525390625,-1.041015625,True,True
apps_python_167,L21H12,tool,clean_full,clean_schema_mismatch,1.6734693877551021,6.40625,0.0146484375,False,False
apps_python_167,L21H12,tool,clean_full,clean_no_protocol,2.906122448979592,11.125,0.0986328125,False,False
apps_python_167,MLP27,tool,clean_full,corrupt_full,0.8418367346938775,3.22265625,-0.62109375,False,True
apps_python_167,MLP27,tool,clean_full,clean_no_schema,0.11632653061224489,0.4453125,-0.232421875,False,False
