sample_id,group,n_nodes,promote_suff_ratio,suppress_suff_ratio,promote_tool_top1,suppress_no_tool_top1,promote_nec_drop,suppress_nec_drop,promote_nec_top1_drop,suppress_nec_top1_drop
codecontests_java_141,arbitration_integrators,7,0.997487529342723,0.9802955665024631,True,True,0.003315383839495256,0.009390394088669929,0.0,0.0
apps_python_142,full_functional_circuit,24,0.9972977311643836,0.994858870967742,True,True,0.0,0.0,0.0,0.0
apps_python_142,tool_schema_readers,6,0.9152397260273972,0.8508064516129032,True,True,0.0010969606164383805,0.0040322580645161255,0.0,0.0
apps_python_142,user_query_readers,1,0.0,-0.03870967741935484,False,False,0.000989940068493178,0.0015625000000000222,0.0,0.0
apps_python_142,suppression_readers,6,0.9143835616438356,0.7387096774193549,True,False,-0.0018828927654109817,-0.0010836693548387233,0.0,0.0
apps_python_142,tool_call_writers,2,0.19863013698630136,0.01935483870967742,False,False,2.675513698635612e-05,-0.0014868951612903025,0.0,0.0
apps_python_142,no_tool_writers,2,0.6712328767123288,0.5064516129032258,False,False,-0.002577690229023988,-0.003200604838709653,0.0,0.0
apps_python_142,arbitration_integrators,7,0.999117080479452,0.9989289314516129,True,True,-0.0017859053938356073,-0.002494959677419306,0.0,0.0
codecontests_cpp_142,full_functional_circuit,24,0.9999526666135204,0.9998286732456141,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_142,tool_schema_readers,6,0.9921343537414966,0.964546783625731,True,True,0.0010753813244047672,0.00043973866959068353,0.0,0.0
codecontests_cpp_142,user_query_readers,1,-0.19727891156462585,0.08771929824561403,False,False,2.8233949829981064e-05,0.00014991091008775825,0.0,0.0
codecontests_cpp_142,suppression_readers,6,0.7380952380952381,0.716374269005848,False,False,7.805856717690851e-05,0.0007881030701755165,0.0,0.0
codecontests_cpp_142,tool_call_writers,2,0.7636054421768708,0.6666666666666666,False,False,0.00011459661989798864,0.0009879842836257868,0.0,0.0
codecontests_cpp_142,no_tool_writers,2,0.2789115646258503,0.32456140350877194,False,False,0.000298117293792588,0.004077576754386025,0.0,0.0
codecontests_cpp_142,arbitration_integrators,7,0.991124574829932,0.9936494883040936,True,True,0.0030617227359693855,0.0031866776315789824,0.0,0.0
codecontests_java_142,full_functional_circuit,24,0.9999926952605552,0.9979595844972067,True,True,0.0,0.0,0.0,0.0
codecontests_java_142,tool_schema_readers,6,0.9920628324468085,0.9668296089385475,True,True,1.7206719581164265e-05,0.00031642807262566297,0.0,0.0
codecontests_java_142,user_query_readers,1,0.05319148936170213,0.03910614525139665,False,False,-1.2580384598503969e-06,-0.00010911312849160026,0.0,0.0
codecontests_java_142,suppression_readers,6,0.9102393617021277,0.7011173184357542,False,False,4.950990068142147e-06,0.0008619937150837753,0.0,0.0
codecontests_java_142,tool_call_writers,2,0.5824468085106383,0.2849162011173184,False,False,0.0,-0.0009274615921788243,0.0,0.0
codecontests_java_142,no_tool_writers,2,0.4787234042553192,0.4748603351955307,False,False,-1.4203660031464338e-06,0.0010147520949720379,0.0,0.0
codecontests_java_142,arbitration_integrators,7,0.9980157081117021,0.9797486033519553,True,True,0.00018748831241688357,-0.0011784217877095493,0.0,0.0
apps_python_143,full_functional_circuit,24,0.9999252845501078,0.9984220515536724,True,True,0.0,0.0,0.0,0.0
apps_python_143,tool_schema_readers,6,0.8900862068965517,0.9729872881355932,False,True,0.0001589018723060498,0.0015117408192091286,0.0,0.0
apps_python_143,user_query_readers,1,0.04310344827586207,0.05649717514124294,False,False,3.735772494617429e-05,-0.0002482786016948513,0.0,0.0
apps_python_143,suppression_readers,6,0.8556034482758621,0.8396892655367232,False,True,6.208748653013796e-05,0.002460716807909602,0.0,0.0
apps_python_143,tool_call_writers,2,0.0,-0.4915254237288136,False,False,0.0003083327720905249,0.0018648481638418035,0.0,0.0
apps_python_143,no_tool_writers,2,0.20689655172413793,0.2966101694915254,False,False,0.002383528084590525,0.001191737288135597,0.0,0.0
apps_python_143,arbitration_integrators,7,0.9908405172413793,0.9826094632768362,True,True,0.019321836274245663,0.006102136299435124,0.0,0.0
codecontests_cpp_143,full_functional_circuit,24,0.9999433244977679,0.9999834758479421,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_143,tool_schema_readers,6,0.9823660714285715,0.9539634146341464,True,True,0.0006548200334821619,0.00036695526867380757,0.0,0.0
codecontests_cpp_143,user_query_readers,1,-0.02857142857142857,0.15121951219512195,False,False,0.0001787458147322063,0.0003121724942836135,0.0,0.0
codecontests_cpp_143,suppression_readers,6,0.8857142857142857,0.6487804878048781,True,False,0.0006722586495536698,0.001002911823551833,0.0,0.0
codecontests_cpp_143,tool_call_writers,2,0.6732142857142858,0.33170731707317075,False,False,4.054478236614756e-05,0.0013649545064786661,0.0,0.0
codecontests_cpp_143,no_tool_writers,2,0.9049107142857142,0.8317073170731707,True,True,0.00017351422991074283,0.0009266923113567804,0.0,0.0
codecontests_cpp_143,arbitration_integrators,7,0.9952845982142857,0.9966272865853658,True,True,0.00023106166294650787,0.002212896579649404,0.0,0.0
codecontests_java_143,full_functional_circuit,24,0.9998984059979839,0.9991970486111111,True,True,0.0,0.0,0.0,0.0
codecontests_java_143,tool_schema_readers,6,0.9387096774193548,0.9087962962962963,True,True,0.00036148563508064946,0.0003472222222222765,0.0,0.0
codecontests_java_143,user_query_readers,1,0.1032258064516129,0.1259259259259259,False,False,0.0004055884576612545,0.0003327546296296724,0.0,0.0
codecontests_java_143,suppression_readers,6,0.7387096774193549,0.8481481481481481,False,True,0.0005946005544354982,0.0021629050925926485,0.0,0.0
codecontests_java_143,tool_call_writers,2,0.6596774193548387,0.6370370370370371,False,False,0.00011734501008064946,0.0016565393518518379,0.0,0.0
codecontests_java_143,no_tool_writers,2,0.6854838709677419,0.8824074074074074,False,True,0.000314232610887033,-0.0005696614583332593,0.0,0.0
codecontests_java_143,arbitration_integrators,7,0.9952620967741935,0.99453125,True,True,0.0016751197076613211,0.0015697337962963243,0.0,0.0
apps_python_144,full_functional_circuit,24,0.999963430412711,0.9961890243902439,True,True,0.0,0.0,0.0,0.0
apps_python_144,tool_schema_readers,6,0.8982067510548524,0.9796112804878049,False,True,0.0010924520371835555,0.0005478277439024959,0.0,0.0
apps_python_144,user_query_readers,1,0.0,0.0,False,False,0.00014679341376577781,-0.0010718368902439268,0.0,0.0
apps_python_144,suppression_readers,6,0.8037974683544303,0.8064024390243902,False,True,0.00027040892009488893,0.0005716463414634498,0.0,0.0
apps_python_144,tool_call_writers,2,0.05485232067510549,-0.4024390243902439,False,False,0.0002765896954113334,0.00026200457317071546,0.0,0.0
apps_python_144,no_tool_writers,2,0.2869198312236287,0.4176829268292683,False,False,0.0016858064675633333,-0.00016673018292678865,0.0,0.0
apps_python_144,arbitration_integrators,7,0.9864847046413502,0.9858993902439024,True,True,0.01380836712157174,-0.0007383765243902385,0.0,0.0
codecontests_java_144,full_functional_circuit,24,0.9998528180803572,0.9965717875874126,True,True,0.0,0.0,0.0,0.0
codecontests_java_144,tool_schema_readers,6,0.9834821428571429,0.9261363636363636,True,True,0.00021275111607144126,0.0022262893356643776,0.0,0.0
codecontests_java_144,user_query_readers,1,0.06857142857142857,-0.006993006993006993,False,False,0.00021554129464296246,0.00047803758741260527,0.0,0.0
codecontests_java_144,suppression_readers,6,0.9478571428571428,0.7937062937062938,True,False,0.00038853236607150343,0.002636035839160833,0.0,0.0
codecontests_java_144,tool_call_writers,2,0.58,0.3531468531468531,False,False,0.00020298549107145014,0.002089707167832189,0.0,0.0
codecontests_java_144,no_tool_writers,2,0.7442857142857143,0.541958041958042,False,False,6.626674107146346e-05,0.001352163461538436,0.0,0.0
codecontests_java_144,arbitration_integrators,7,0.9893303571428571,0.9743225524475524,True,True,0.00044712611607145014,0.02443454982517479,0.0,0.0
mbpp_python_144,full_functional_circuit,24,0.9965793918918919,0.9977378362341772,True,True,0.0,0.0,0.0,0.0
mbpp_python_144,tool_schema_readers,6,0.9263513513513514,0.944620253164557,True,True,0.004814189189189189,0.005896459651898778,0.0,0.0
mbpp_python_144,user_query_readers,1,-0.08648648648648649,-0.10759493670886076,False,False,0.002027027027027062,2.4723101265777814e-05,0.0,0.0
mbpp_python_144,suppression_readers,6,0.9,0.8409810126582279,True,True,0.002153716216216295,0.0023116099683544444,0.0,0.0
mbpp_python_144,tool_call_writers,2,0.3837837837837838,-0.0759493670886076,False,False,-0.002486275337837851,0.0011496242088607778,0.0,0.0
mbpp_python_144,no_tool_writers,2,0.7567567567567568,0.6693037974683544,False,False,0.00019003378378379399,0.000840585443038,0.0,0.0
mbpp_python_144,arbitration_integrators,7,0.9405405405405406,0.9450158227848101,True,True,-0.0026974239864864247,0.008022646360759556,0.0,0.0
codecontests_cpp_145,full_functional_circuit,24,0.9999524987262228,0.9955507286995515,True,True,0.0,0.0,0.0,0.0
codecontests_cpp_145,tool_schema_readers,6,0.9633152173913043,0.9243273542600897,True,True,0.000946044921875,0.0049397421524662866,0.0,0.0
codecontests_cpp_145,user_query_readers,1,0.0,-0.18385650224215247,False,False,1.8045176630399062e-05,-1.751681614359235e-05,0.0,0.0
codecontests_cpp_145,suppression_readers,6,0.7902173913043479,0.7600896860986547,False,False,6.607719089668507e-05,0.0002802690582959233,0.0,0.0
codecontests_cpp_145,tool_call_writers,2,0.40869565217391307,-0.08071748878923767,False,False,6.660793138590915e-05,0.0035734304932735217,0.0,0.0
codecontests_cpp_145,no_tool_writers,2,0.36086956521739133,0.45739910313901344,False,False,0.0005002229110054879,0.002172085201793683,0.0,0.0
codecontests_cpp_145,arbitration_integrators,7,0.9911005434782608,0.9756165919282511,True,True,0.001931099269701142,0.0007357062780268819,0.0,0.0
codecontests_java_145,full_functional_circuit,24,0.999946244266055,0.9981747581845238,True,True,0.0,0.0,0.0,0.0
codecontests_java_145,tool_schema_readers,6,0.9841599770642202,0.9566592261904762,True,True,0.00038300960435777576,0.0005696614583333703,0.0,0.0
codecontests_java_145,user_query_readers,1,0.0,0.09523809523809523,False,False,-2.519800028633057e-06,9.300595238093123e-05,0.0,0.0
codecontests_java_145,suppression_readers,6,0.8371559633027523,0.8229166666666666,False,False,7.783382310777576e-05,0.0010811941964286031,0.0,0.0
codecontests_java_145,tool_call_writers,2,0.5802752293577982,0.2916666666666667,False,False,7.839377866969421e-06,-0.00048828125,0.0,0.0
codecontests_java_145,no_tool_writers,2,0.4036697247706422,0.6294642857142857,False,False,2.7997778095922854e-07,0.003429594494047672,0.0,0.0
codecontests_java_145,arbitration_integrators,7,0.995681622706422,0.9933965773809523,True,True,0.0003202945814220204,-0.000860305059523836,0.0,0.0
humaneval_python_145,full_functional_circuit,24,0.9995963219368812,0.9994673295454546,True,True,0.0,0.0,0.0,0.0
humaneval_python_145,tool_schema_readers,6,0.9585396039603961,0.939935064935065,True,True,0.0006067257116336711,0.0002092633928572063,0.0,0.0
humaneval_python_145,user_query_readers,1,0.0,0.03896103896103896,False,False,-2.417233910922967e-06,0.0005643770292208528,0.0,0.0
humaneval_python_145,suppression_readers,6,0.823019801980198,0.6168831168831169,False,False,-1.2086169554503812e-05,0.00014902090097401732,0.0,0.0
humaneval_python_145,tool_call_writers,2,0.5198019801980198,0.05194805194805195,False,False,-0.00025985264542083275,0.0008687601461039307,0.0,0.0
humaneval_python_145,no_tool_writers,2,0.8415841584158416,0.7775974025974026,False,True,0.0006889116646039417,0.0004438920454545858,0.0,0.0
humaneval_python_145,arbitration_integrators,7,0.9906791460396039,0.990817775974026,True,True,0.00030215423886137405,0.0009131493506493449,0.0,0.0
apps_python_146,full_functional_circuit,24,0.999085638933121,0.9992096464512712,True,True,0.0,0.0,0.0,0.0
