source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L16H4,L17H8,0.10946301089131512,0.13216720007830263,0.10946301089131512,0.13216720007830263,0.02270418918698751,0.0939625434082922
MLP11,L16H4,0.10831073057022753,0.16517181863999134,0.10831073057022753,0.16517181863999134,0.05686108806976381,0.20791486781870014
Input Embed,MLP4,0.12403905490451861,0.10344131246087132,0.10344131246087132,0.12403905490451861,-0.020597742443647288,-0.09054734121543861
MLP12,L13H9,0.10077784630317593,0.1340133636160424,0.10077784630317593,0.1340133636160424,0.033235517312866475,0.14155349906115056
MLP20,L21H12,0.09938622735563117,0.1207421696707426,0.09938622735563117,0.1207421696707426,0.021355942315111426,0.09701584440535745
MLP13,MLP16,0.09655434292834088,0.10593673311571998,0.09655434292834088,0.10593673311571998,0.009382390187379103,0.0463348329747507
MLP12,L16H4,0.09646999104134814,0.2758479861788864,0.09646999104134814,0.2758479861788864,0.17937799513753827,0.48178709090759836
Input Embed,MLP6,0.09075580939233234,0.11502016770459231,0.09075580939233234,0.11502016770459231,0.024264358312259968,0.11791638000985395
L21H1,L24H6,0.39888498095375435,0.08981948717680358,0.08981948717680358,0.39888498095375435,-0.3090654937769508,-0.6324179825063184
L13H3,MLP16,0.08970439999131198,0.09846199830973855,0.08970439999131198,0.09846199830973855,0.008757598318426568,0.04654177577664606
MLP18,MLP19,0.08970153715862804,0.12303384109314346,0.08970153715862804,0.12303384109314346,0.03333230393451542,0.1566843475139653
MLP19,L20H14,0.08806950400756257,0.13939227156012235,0.08806950400756257,0.13939227156012235,0.05132276755255978,0.2256324933034204
MLP12,L17H8,0.08720200374666826,0.1498802980497082,0.08720200374666826,0.1498802980497082,0.06267829430303995,0.26437356912821197
Input Embed,MLP3,0.08617851019737231,0.11461567907005453,0.08617851019737231,0.11461567907005453,0.028437168872682217,0.14162346518309005
L16H8,L17H8,0.08550910782630987,0.2110984005102782,0.08550910782630987,0.2110984005102782,0.12558929268396835,0.4234191284916851
Input Embed,MLP5,0.08379986828430612,0.1200082427634864,0.08379986828430612,0.1200082427634864,0.03620837447918028,0.17765914365738616
L16H8,L17H2,0.08286031237349364,0.180850686113465,0.08286031237349364,0.180850686113465,0.09799037373997135,0.371582430396119
Input Embed,MLP2,0.14307084700202913,0.08093182399172097,0.08093182399172097,0.14307084700202913,-0.06213902301030816,-0.2774030449487002
L17H12,MLP19,0.07983784180341844,0.09768644257893619,0.07983784180341844,0.09768644257893619,0.017848600775517753,0.10054174186713043
L9H3,MLP12,0.07932102275517088,0.07967592793606565,0.07932102275517088,0.07967592793606565,0.00035490518089477396,0.002232150864226199
Input Embed,L9H3,0.07597727036794753,0.11015085698526683,0.07597727036794753,0.11015085698526683,0.0341735866173193,0.18360248449966007
MLP12,MLP17,0.09251315170250808,0.07497155322450483,0.07497155322450483,0.09251315170250808,-0.017541598478003254,-0.10473552486865947
MLP12,L16H8,0.07485116837578455,0.2971545255834754,0.07485116837578455,0.2971545255834754,0.22230335720769084,0.59758052314123
L17H8,MLP18,0.07360835879884055,0.10416878876754221,0.07360835879884055,0.10416878876754221,0.03056042996870166,0.17190302795971157
L21H1,L23H6,0.873659646204631,0.07349912752725565,0.07349912752725565,0.873659646204631,-0.8001605186773754,-0.8448008305140589
MLP11,L13H9,0.0946457950760161,0.07201464340989874,0.07201464340989874,0.0946457950760161,-0.022631151666117358,-0.13579198441884582
MLP18,L21H12,0.14616382805625996,0.07169803101127525,0.07169803101127525,0.14616382805625996,-0.07446579704498471,-0.3418028165356883
L10H2,MLP11,0.11198625823666061,0.07108063922668353,0.07108063922668353,0.11198625823666061,-0.04090561900997708,-0.22344628972677977
MLP12,MLP13,0.07098223539938517,0.09108506776279468,0.07098223539938517,0.09108506776279468,0.020102832363409512,0.12404002516962177
Input Embed,MLP0,0.070702504015868,0.07507101133624576,0.070702504015868,0.07507101133624576,0.00436850732037776,0.029967770961862965
L20H5,L21H1,0.36439649006522956,0.06905639868744176,0.06905639868744176,0.36439649006522956,-0.29534009137778783,-0.6813660700882056
L12H6,MLP13,0.08496460427028216,0.06808069712647646,0.06808069712647646,0.08496460427028216,-0.016883907143805693,-0.11031966999127542
Input Embed,MLP1,0.06579351961366345,0.0851653330981089,0.06579351961366345,0.0851653330981089,0.019371813484445458,0.12832512394243156
Input Embed,MLP11,0.06461300903098537,0.11384745259845745,0.06461300903098537,0.11384745259845745,0.049234443567472086,0.2758843225997196
MLP16,MLP18,0.10025649018947565,0.0645782923128367,0.0645782923128367,0.10025649018947565,-0.03567819787663895,-0.2164482358335896
MLP11,L17H8,0.14748352403781395,0.06384963270279351,0.06384963270279351,0.14748352403781395,-0.08363389133502044,-0.3957442959964563
MLP11,L16H8,0.0630184303669464,0.17940584182717792,0.0630184303669464,0.17940584182717792,0.11638741146023152,0.4800980133170527
MLP20,L21H1,0.09396444737838101,0.06261079966443488,0.06261079966443488,0.09396444737838101,-0.03135364771394614,-0.20024651601138718
L15H5,MLP16,0.06225743872962203,0.13148916008949518,0.06225743872962203,0.13148916008949518,0.06923172135987316,0.35733128623593663
L10H2,MLP12,0.06158149145356894,0.06600701689957249,0.06158149145356894,0.06600701689957249,0.004425525446003546,0.034685925112898953
L13H6,MLP16,0.09259937485813526,0.05977124415767488,0.05977124415767488,0.09259937485813526,-0.032828130700460374,-0.21544921791683533
MLP13,L17H8,0.07150395548079204,0.059519602900831865,0.059519602900831865,0.07150395548079204,-0.011984352579960174,-0.09146715848652286
MLP17,L20H14,0.05939810161080115,0.15898868223780352,0.05939810161080115,0.15898868223780352,0.09959058062700238,0.45602842292893947
MLP19,L23H6,0.05751446502272721,0.5054724332647839,0.05751446502272721,0.5054724332647839,0.44795796824205664,0.7956809822833383
L15H5,L16H8,0.05257321851239982,0.14049483127421447,0.05257321851239982,0.14049483127421447,0.08792161276181465,0.45539183132055644
L16H9,L17H8,0.050848550404232695,0.05150914170939375,0.050848550404232695,0.05150914170939375,0.0006605913051610582,0.006453753416282004
L17H2,MLP18,0.05082997428227649,0.08110979675339815,0.05082997428227649,0.08110979675339815,0.03027982247112166,0.22949730951810146
L11H1,MLP16,0.05031624836887796,0.08434883083164484,0.05031624836887796,0.08434883083164484,0.03403258246276688,0.2527201756001697
L9H3,MLP11,0.06955713907485134,0.049889295141247535,0.049889295141247535,0.06955713907485134,-0.019667843933603803,-0.16465827601032723
MLP13,L16H4,0.04978621204819497,0.11021937913177153,0.04978621204819497,0.11021937913177153,0.06043316708357656,0.37769409579946667
MLP19,MLP20,0.04975164972251681,0.09619326057457624,0.04975164972251681,0.09619326057457624,0.046441610852059424,0.31821329539701293
L17H2,MLP19,0.048557035446436865,0.16719688490823814,0.048557035446436865,0.16719688490823814,0.11863984946180128,0.5498850230242436
MLP10,L16H8,0.04847516903333552,0.050511106757638556,0.04847516903333552,0.050511106757638556,0.0020359377243030358,0.0205678788098085
MLP13,MLP17,0.05866241286994555,0.0481596265469288,0.0481596265469288,0.05866241286994555,-0.010502786323016752,-0.09832040635387514
L12H6,L13H9,0.08858107998947869,0.04813752642518151,0.04813752642518151,0.08858107998947869,-0.04044355356429718,-0.2958160167434274
MLP11,MLP13,0.08519195880993394,0.04799995569196368,0.04799995569196368,0.08519195880993394,-0.03719200311797026,-0.2792361928053852
MLP17,L23H6,0.0477826009694355,0.5528304976961251,0.0477826009694355,0.5528304976961251,0.5050478967266896,0.8408872497932572
L16H9,MLP19,0.053996503172071005,0.04709836191508964,0.04709836191508964,0.053996503172071005,-0.006898141256981363,-0.06823433861882118
L2H14,MLP12,0.05218717809873395,0.04677600873550449,0.04677600873550449,0.05218717809873395,-0.005411169363229461,-0.054678608645587296
Input Embed,L6H0,0.050927083863309415,0.04674990303915789,0.04674990303915789,0.050927083863309415,-0.004177180824151527,-0.04276525061448238
L12H6,MLP17,0.04511565441709442,0.04509810203564943,0.04509810203564943,0.04511565441709442,-1.7552381444990717e-05,-0.0001945643562042013
L2H14,MLP11,0.18738427175849032,0.04474618807075802,0.04474618807075802,0.18738427175849032,-0.1426380836877323,-0.6144737911287244
L13H6,L16H8,0.04260522743089395,0.04668319893093955,0.04260522743089395,0.04668319893093955,0.004077971500045602,0.04567189350521176
MLP18,L21H1,0.14043937409671683,0.04174999352162865,0.04174999352162865,0.14043937409671683,-0.09868938057508819,-0.5416857298820258
L2H14,MLP5,0.09043526633149625,0.040348040336529965,0.040348040336529965,0.09043526633149625,-0.05008722599496628,-0.38297873995574366
MLP11,L13H3,0.05663356512813893,0.040286365717534044,0.040286365717534044,0.05663356512813893,-0.016347199410604883,-0.16866705607368593
MLP12,L17H12,0.0399846240209711,0.0433188612621822,0.0399846240209711,0.0433188612621822,0.0033342372412110965,0.04002518297857327
L2H15,MLP11,0.04002863726204385,0.03897997551324784,0.03897997551324784,0.04002863726204385,-0.0010486617487960107,-0.013272752323579055
Input Embed,L4H15,0.060832487999841416,0.03723432799461383,0.03723432799461383,0.060832487999841416,-0.023598160005227582,-0.24063348815731753
Input Embed,MLP10,0.03718163834536107,0.05862617156227032,0.03718163834536107,0.05862617156227032,0.02144453321690925,0.22382865486210354
L13H3,L16H8,0.036620220283576574,0.04232972848645873,0.036620220283576574,0.04232972848645873,0.0057095082028821575,0.07231807356218509
L16H13,MLP17,0.03658877078533774,0.11873950920361137,0.03658877078533774,0.11873950920361137,0.08215073841827364,0.5288846205218927
MLP11,L17H2,0.03634228608508289,0.04045887102649834,0.03634228608508289,0.04045887102649834,0.004116584941415452,0.05360055884880271
MLP6,MLP11,0.04712376639695252,0.036278683852183566,0.036278683852183566,0.04712376639695252,-0.010845082544768951,-0.13003314066161129
L13H13,MLP16,0.03625372398371929,0.03678648580473781,0.03625372398371929,0.03678648580473781,0.0005327618210185237,0.007294089414057496
L16H4,MLP19,0.03620574085114453,0.03979393801226578,0.03620574085114453,0.03979393801226578,0.0035881971611212496,0.047213320040076785
L13H9,MLP17,0.03593655672462776,0.05338110280018301,0.03593655672462776,0.05338110280018301,0.017444546075555248,0.19530903707468375
Input Embed,MLP7,0.035866468346171625,0.0453582614819886,0.035866468346171625,0.0453582614819886,0.009491793135816974,0.11685841437574365
MLP5,L12H6,0.03582564081028786,0.06172762666378313,0.03582564081028786,0.06172762666378313,0.02590198585349527,0.2655163330165219
L12H6,L16H9,0.03892595052419285,0.035705486467973606,0.035705486467973606,0.03892595052419285,-0.003220464056219244,-0.04315157507361507
L13H6,L16H4,0.04547762160577601,0.03338438179947646,0.03338438179947646,0.04547762160577601,-0.012093239806299547,-0.15334684999257953
L16H8,MLP18,0.03253792144486131,0.044008754978645995,0.03253792144486131,0.044008754978645995,0.011470833533784683,0.14985410300925903
L21H12,MLP22,0.043859483711942884,0.03239240885746902,0.03239240885746902,0.043859483711942884,-0.011467074854473867,-0.1503841343221143
L17H8,MLP20,0.03926447221839143,0.032068870676735535,0.032068870676735535,0.03926447221839143,-0.007195601541655897,-0.10087290528686906
L11H9,MLP12,0.04359636011593761,0.03176680139412179,0.03176680139412179,0.04359636011593761,-0.01182955872181582,-0.15696738943517943
MLP12,L20H5,0.03138565067027545,0.05389871466454341,0.03138565067027545,0.05389871466454341,0.02251306399426796,0.26397644991416264
L2H14,MLP6,0.06952333521270838,0.031196665590509265,0.031196665590509265,0.06952333521270838,-0.03832666962219912,-0.38052689948920965
L11H8,MLP12,0.03070449367891168,0.03797130504899789,0.03070449367891168,0.03797130504899789,0.007266811370086213,0.10581327781678948
MLP11,L17H12,0.05661328092606345,0.030580507490456647,0.030580507490456647,0.05661328092606345,-0.026032773435606803,-0.29856224747627236
L16H8,MLP19,0.030079398669618545,0.09185117465514434,0.030079398669618545,0.09185117465514434,0.06177177598552579,0.5066143322478789
L16H9,MLP17,0.029099333748876004,0.1348487714093679,0.029099333748876004,0.1348487714093679,0.1057494376604919,0.6450177485029288
L15H5,MLP17,0.028725832092885373,0.056258354946121907,0.028725832092885373,0.056258354946121907,0.027532522853236534,0.32397230370161983
L13H9,L16H4,0.028622110690833508,0.028956494835374155,0.028622110690833508,0.028956494835374155,0.0003343841445406469,0.005807437354286871
Input Embed,L9H5,0.028487574077918805,0.03651930581979706,0.028487574077918805,0.03651930581979706,0.008031731741878254,0.12355202640883035
L9H5,MLP12,0.028324187681670568,0.028757989169582967,0.028324187681670568,0.028757989169582967,0.000433801487912399,0.007599596088334403
L13H6,L15H5,0.02822023370726884,0.02803346171521065,0.02803346171521065,0.02822023370726884,-0.0001867719920581913,-0.0033201728465212174
MLP9,L13H10,0.030581125927558163,0.027577405744941868,0.027577405744941868,0.030581125927558163,-0.003003720182616295,-0.05164711171751589
MLP12,L13H3,0.027445027946020238,0.08087247470142796,0.027445027946020238,0.08087247470142796,0.05342744675540772,0.4932485097011826
L16H13,L17H8,0.03032062253819838,0.027124714037971627,0.027124714037971627,0.03032062253819838,-0.003195908500226753,-0.05563390678352312
L13H9,L16H9,0.03383673318113756,0.027122586010691025,0.027122586010691025,0.03383673318113756,-0.006714147170446532,-0.11014143956100061
MLP5,MLP11,0.029433328174664413,0.027121148444932207,0.027121148444932207,0.029433328174664413,-0.0023121797297322062,-0.04088411506810791
MLP14,MLP16,0.03253740223108002,0.027065909503765716,0.027065909503765716,0.03253740223108002,-0.005471492727314307,-0.09179846837462761
L13H10,L15H5,0.03252543895486366,0.026779092262499662,0.026779092262499662,0.03252543895486366,-0.005746346692363995,-0.09689557567367747
Input Embed,MLP9,0.026701306542085957,0.051658817733812826,0.026701306542085957,0.051658817733812826,0.02495751119172687,0.31849759584165244
MLP9,L16H8,0.026405708347877917,0.040513946978310275,0.026405708347877917,0.040513946978310275,0.014108238630432358,0.21082353998484013
MLP6,L13H9,0.028229045522216136,0.026322384044695314,0.026322384044695314,0.028229045522216136,-0.001906661477520822,-0.03495163174747158
MLP16,L17H1,0.025497540265906934,0.030359162481472156,0.025497540265906934,0.030359162481472156,0.004861622215565221,0.08703740064200868
L2H15,MLP5,0.0254964899641891,0.031226283261847683,0.0254964899641891,0.031226283261847683,0.005729793297658582,0.10101398383371889
L17H8,L18H14,0.04397207754046582,0.025487272323775834,0.025487272323775834,0.04397207754046582,-0.01848480521668999,-0.2661240747691787
Input Embed,MLP12,0.025434956830477314,0.06462393385523056,0.025434956830477314,0.06462393385523056,0.03918897702475325,0.4351483426718739
MLP22,L23H6,0.029826386011918362,0.025213104249547792,0.025213104249547792,0.029826386011918362,-0.00461328176237057,-0.08381766874030058
MLP18,L20H14,0.026461702928592155,0.02506034386953557,0.02506034386953557,0.026461702928592155,-0.0014013590590565839,-0.02719921171896277
MLP2,L12H6,0.029592246965266855,0.025054825396973186,0.025054825396973186,0.029592246965266855,-0.004537421568293669,-0.08303137518907472
MLP18,L20H5,0.02950888841468814,0.02480967386947726,0.02480967386947726,0.02950888841468814,-0.00469921454521088,-0.08651213043208188
MLP16,L20H14,0.024436572175482993,0.043816907855002654,0.024436572175482993,0.043816907855002654,0.01938033567951966,0.28394648406005624
MLP9,L13H6,0.03324505030563444,0.024171999261166928,0.024171999261166928,0.03324505030563444,-0.009073051044467512,-0.158020154517197
MLP13,L17H12,0.023901461225858237,0.030126546395435844,0.023901461225858237,0.030126546395435844,0.006225085169577607,0.11521959523682512
L10H2,L12H6,0.06842477004072575,0.023899182148202795,0.023899182148202795,0.06842477004072575,-0.04452558789252296,-0.48227558327883674
MLP5,L10H2,0.025986547890317818,0.023898730609738038,0.023898730609738038,0.025986547890317818,-0.0020878172805797804,-0.04185237295162024
MLP3,MLP11,0.023810065935061426,0.030499579087041852,0.023810065935061426,0.030499579087041852,0.006689513151980426,0.12317357532456502
L2H14,MLP3,0.047850748438699464,0.023775504232848757,0.023775504232848757,0.047850748438699464,-0.024075244205850707,-0.3361231853947597
L16H8,L17H12,0.02374263597373052,0.05811421499292781,0.02374263597373052,0.05811421499292781,0.03437157901919728,0.41989862318546073
L13H10,MLP16,0.029857464753944324,0.02335725098917079,0.02335725098917079,0.029857464753944324,-0.006500213764773534,-0.12215068095359558
MLP6,L12H6,0.023316735706230003,0.035407221221367934,0.023316735706230003,0.035407221221367934,0.01209048551513793,0.20588676492022764
MLP11,MLP14,0.02562065651656736,0.023246037914825962,0.023246037914825962,0.02562065651656736,-0.0023746186017413982,-0.04859380462239486
L12H0,MLP16,0.023224378223322,0.05852977565043886,0.023224378223322,0.05852977565043886,0.03530539742711686,0.43184836187813797
L9H3,MLP16,0.026579154652982457,0.02311562871586686,0.02311562871586686,0.026579154652982457,-0.0034635259371155955,-0.06969596610188007
MLP11,L16H9,0.023053878492655958,0.06235546873595599,0.023053878492655958,0.06235546873595599,0.03930159024330003,0.4601556096442578
MLP13,L16H9,0.02289648257711,0.033728192320320934,0.02289648257711,0.033728192320320934,0.010831709743210932,0.19128957054201767
MLP19,MLP21,0.18611321954140173,0.02287473927199577,0.02287473927199577,0.18611321954140173,-0.16323848026940596,-0.7810903613598111
L2H15,MLP6,0.02283333100106757,0.022842879644156093,0.02283333100106757,0.022842879644156093,9.548643088521519e-06,0.00020905068423227477
L2H14,L10H2,0.07198971019940092,0.02276838767316645,0.02276838767316645,0.07198971019940092,-0.04922132252623447,-0.5194418591266818
L11H1,L13H9,0.02265296679379478,0.030399310174236846,0.02265296679379478,0.030399310174236846,0.007746343380442066,0.1460134008029453
L2H14,L6H0,0.06158827656170189,0.022513728784820216,0.022513728784820216,0.06158827656170189,-0.03907454777688167,-0.46460899018857377
L6H0,MLP11,0.040424052088773456,0.022200456686168265,0.022200456686168265,0.040424052088773456,-0.01822359540260519,-0.29099781793253915
L4H15,MLP11,0.04069419937622428,0.022075708300755593,0.022075708300755593,0.04069419937622428,-0.018618491075468688,-0.2966149189079786
L20H5,MLP21,0.20051361727578762,0.022049186773003826,0.022049186773003826,0.20051361727578762,-0.1784644305027838,-0.8018609904989328
L11H5,MLP12,0.023693105197100474,0.021866390775227396,0.021866390775227396,0.023693105197100474,-0.0018267144218730783,-0.04009514115306711
MLP6,MLP12,0.02181683168769465,0.03551044512131348,0.02181683168769465,0.03551044512131348,0.013693613433618832,0.23886732801281577
L2H14,L4H15,0.07823822722797773,0.0216824968545823,0.0216824968545823,0.07823822722797773,-0.056555730373395424,-0.5660060101912988
L12H6,L16H4,0.021562045945444506,0.030935239273965964,0.021562045945444506,0.030935239273965964,0.009373193328521458,0.1785462484268766
L20H14,L21H12,0.0761672654701834,0.021548308400190595,0.021548308400190595,0.0761672654701834,-0.05461895706999281,-0.5589585662409186
MLP15,MLP16,0.033733056249199735,0.02146687750580576,0.02146687750580576,0.033733056249199735,-0.012266178743393974,-0.2222136497089851
MLP15,L16H8,0.02127072644499268,0.029681427516635075,0.02127072644499268,0.029681427516635075,0.008410701071642396,0.16507056949891707
MLP18,L23H6,0.021267171230478398,0.061597934542685175,0.021267171230478398,0.061597934542685175,0.04033076331220678,0.4867038174380533
MLP7,L16H4,0.020707446003720067,0.034890617198018295,0.020707446003720067,0.034890617198018295,0.014183171194298228,0.25510189343888456
MLP17,MLP20,0.020616052778603768,0.1005027959165952,0.020616052778603768,0.1005027959165952,0.07988674313799143,0.6595731712991264
MLP10,L11H1,0.020942898025860593,0.02023145998037419,0.02023145998037419,0.020942898025860593,-0.0007114380454864046,-0.017278667596436495
MLP4,L13H9,0.01998262450175738,0.026627228056449247,0.01998262450175738,0.026627228056449247,0.006644603554691868,0.14255791833698792
MLP12,L17H2,0.01986404552249515,0.06926413892492528,0.01986404552249515,0.06926413892492528,0.04940009340243012,0.5542589441118125
MLP2,MLP11,0.03242008286587418,0.019820346950631472,0.019820346950631472,0.03242008286587418,-0.012599735915242709,-0.24118744733722985
MLP6,L11H1,0.024266708880263502,0.019804555575317306,0.019804555575317306,0.024266708880263502,-0.004462153304946197,-0.10124858816890941
L6H0,MLP12,0.019757420589823608,0.04978629334717944,0.019757420589823608,0.04978629334717944,0.030028872757355832,0.43179852005830205
MLP7,L13H6,0.01953724568261687,0.02807995161605346,0.01953724568261687,0.02807995161605346,0.00854270593343659,0.1794037956466442
L11H1,MLP12,0.01953472611454572,0.032491181007465245,0.01953472611454572,0.032491181007465245,0.012956454892919526,0.24903851964626192
L11H1,L13H3,0.019427697811911115,0.04019792289851647,0.019427697811911115,0.04019792289851647,0.02077022508660535,0.3483439642075368
MLP4,L11H1,0.021733680903179207,0.01938864873152183,0.01938864873152183,0.021733680903179207,-0.002345032171657376,-0.05702576173307367
MLP12,L15H5,0.019296995542066653,0.038791587791406845,0.019296995542066653,0.038791587791406845,0.019494592249340192,0.335601096301938
MLP5,MLP12,0.019282424649439762,0.033915335974488106,0.019282424649439762,0.033915335974488106,0.014632911325048344,0.27506630266813514
MLP9,L10H2,0.032399066955738166,0.019135541246515828,0.019135541246515828,0.032399066955738166,-0.013263525709222339,-0.25737123404854423
MLP21,L24H6,0.06684283106218931,0.01909966835482946,0.01909966835482946,0.06684283106218931,-0.04774316270735986,-0.5555244847569037
MLP0,L12H6,0.01909151261460713,0.01992902991341338,0.01909151261460713,0.01992902991341338,0.00083751729880625,0.021463497033769634
MLP10,L15H5,0.019051966768133016,0.027792124092859773,0.019051966768133016,0.027792124092859773,0.008740157324726758,0.1865797193217536
L12H6,L13H3,0.01898184029915117,0.04790957700250911,0.01898184029915117,0.04790957700250911,0.028927736703357944,0.43245812198749656
L9H3,L13H9,0.030682864306195615,0.018903535277580482,0.018903535277580482,0.030682864306195615,-0.011779329028615133,-0.23755160946327603
MLP4,L12H6,0.029556148365279842,0.018879846711939253,0.018879846711939253,0.029556148365279842,-0.010676301653340589,-0.2204208179540834
L16H4,L17H2,0.018873378636388216,0.069686997720015,0.018873378636388216,0.069686997720015,0.05081361908362679,0.5737737481956036
MLP4,L9H3,0.02232263744295852,0.01874039262291677,0.01874039262291677,0.02232263744295852,-0.0035822448200417516,-0.08723771271372185
MLP7,L13H9,0.026802908965917784,0.0187302468110761,0.0187302468110761,0.026802908965917784,-0.008072662154841682,-0.1772919538979216
MLP4,L13H6,0.01863834935772056,0.01892815487123931,0.01863834935772056,0.01892815487123931,0.000289805513518749,0.00771446583776989
Input Embed,L10H2,0.018607939013406575,0.05722067425904205,0.018607939013406575,0.05722067425904205,0.03861273524563548,0.5092106208892644
L21H1,Residual Output: decision,0.018400207040460432,0.022918435360363067,0.018400207040460432,0.022918435360363067,0.004518228319902635,0.10935084159039514
