sample_id,variant,component,set,mass
apps_python_142,corrupt_full,L16H4,protocol_payload,nan
apps_python_142,corrupt_full,L16H4,tool_call_tags,0.0001803124469006434
codecontests_cpp_142,clean_full,L20H5,user_block,0.21519041061401367
codecontests_cpp_142,clean_full,L20H5,tools_payload,0.15904438495635986
codecontests_cpp_142,clean_full,L20H5,protocol_payload,nan
codecontests_cpp_142,clean_full,L20H5,tool_call_tags,0.030554117634892464
codecontests_cpp_142,clean_full,L21H1,user_block,0.22170016169548035
codecontests_cpp_142,clean_full,L21H1,tools_payload,0.0038130981847643852
codecontests_cpp_142,clean_full,L21H1,protocol_payload,nan
codecontests_cpp_142,clean_full,L21H1,tool_call_tags,0.024062132462859154
codecontests_cpp_142,clean_full,L21H12,user_block,0.05665729567408562
codecontests_cpp_142,clean_full,L21H12,tools_payload,0.03848884999752045
codecontests_cpp_142,clean_full,L21H12,protocol_payload,nan
codecontests_cpp_142,clean_full,L21H12,tool_call_tags,0.014248348772525787
codecontests_cpp_142,clean_full,L16H4,user_block,0.4183797240257263
codecontests_cpp_142,clean_full,L16H4,tools_payload,7.725337809461053e-07
codecontests_cpp_142,clean_full,L16H4,protocol_payload,nan
codecontests_cpp_142,clean_full,L16H4,tool_call_tags,0.0001486901892349124
codecontests_cpp_142,corrupt_full,L20H5,user_block,0.36220240592956543
codecontests_cpp_142,corrupt_full,L20H5,tools_payload,0.10947161167860031
codecontests_cpp_142,corrupt_full,L20H5,protocol_payload,nan
codecontests_cpp_142,corrupt_full,L20H5,tool_call_tags,0.020511925220489502
codecontests_cpp_142,corrupt_full,L21H1,user_block,0.2769714593887329
codecontests_cpp_142,corrupt_full,L21H1,tools_payload,0.0023078301455825567
codecontests_cpp_142,corrupt_full,L21H1,protocol_payload,nan
codecontests_cpp_142,corrupt_full,L21H1,tool_call_tags,0.010074891149997711
codecontests_cpp_142,corrupt_full,L21H12,user_block,0.11436519026756287
codecontests_cpp_142,corrupt_full,L21H12,tools_payload,0.03295208513736725
codecontests_cpp_142,corrupt_full,L21H12,protocol_payload,nan
codecontests_cpp_142,corrupt_full,L21H12,tool_call_tags,0.009148217737674713
codecontests_cpp_142,corrupt_full,L16H4,user_block,0.4656105637550354
codecontests_cpp_142,corrupt_full,L16H4,tools_payload,7.061452720336092e-07
codecontests_cpp_142,corrupt_full,L16H4,protocol_payload,nan
codecontests_cpp_142,corrupt_full,L16H4,tool_call_tags,0.00012446210894268006
codecontests_java_142,clean_full,L20H5,user_block,0.12511682510375977
codecontests_java_142,clean_full,L20H5,tools_payload,0.1914035826921463
codecontests_java_142,clean_full,L20H5,protocol_payload,nan
codecontests_java_142,clean_full,L20H5,tool_call_tags,0.0374729186296463
codecontests_java_142,clean_full,L21H1,user_block,0.3571500778198242
codecontests_java_142,clean_full,L21H1,tools_payload,0.0033367001451551914
codecontests_java_142,clean_full,L21H1,protocol_payload,nan
codecontests_java_142,clean_full,L21H1,tool_call_tags,0.028727717697620392
codecontests_java_142,clean_full,L21H12,user_block,0.023620352149009705
codecontests_java_142,clean_full,L21H12,tools_payload,0.015722520649433136
codecontests_java_142,clean_full,L21H12,protocol_payload,nan
codecontests_java_142,clean_full,L21H12,tool_call_tags,0.01130208931863308
codecontests_java_142,clean_full,L16H4,user_block,0.46412354707717896
codecontests_java_142,clean_full,L16H4,tools_payload,1.335298179583333e-06
codecontests_java_142,clean_full,L16H4,protocol_payload,nan
codecontests_java_142,clean_full,L16H4,tool_call_tags,0.00017323691281490028
codecontests_java_142,corrupt_full,L20H5,user_block,0.3953099548816681
codecontests_java_142,corrupt_full,L20H5,tools_payload,0.1056860089302063
codecontests_java_142,corrupt_full,L20H5,protocol_payload,nan
codecontests_java_142,corrupt_full,L20H5,tool_call_tags,0.0130970673635602
codecontests_java_142,corrupt_full,L21H1,user_block,0.31423887610435486
codecontests_java_142,corrupt_full,L21H1,tools_payload,0.0022759917192161083
codecontests_java_142,corrupt_full,L21H1,protocol_payload,nan
codecontests_java_142,corrupt_full,L21H1,tool_call_tags,0.008695803582668304
codecontests_java_142,corrupt_full,L21H12,user_block,0.14342236518859863
codecontests_java_142,corrupt_full,L21H12,tools_payload,0.024842269718647003
codecontests_java_142,corrupt_full,L21H12,protocol_payload,nan
codecontests_java_142,corrupt_full,L21H12,tool_call_tags,0.006564312614500523
codecontests_java_142,corrupt_full,L16H4,user_block,0.5535812377929688
codecontests_java_142,corrupt_full,L16H4,tools_payload,8.271452429653436e-07
codecontests_java_142,corrupt_full,L16H4,protocol_payload,nan
codecontests_java_142,corrupt_full,L16H4,tool_call_tags,0.0002152503002434969
apps_python_143,clean_full,L20H5,user_block,0.20193038880825043
apps_python_143,clean_full,L20H5,tools_payload,0.2716864347457886
apps_python_143,clean_full,L20H5,protocol_payload,nan
apps_python_143,clean_full,L20H5,tool_call_tags,0.013846863061189651
apps_python_143,clean_full,L21H1,user_block,0.12777425348758698
apps_python_143,clean_full,L21H1,tools_payload,0.00241257157176733
apps_python_143,clean_full,L21H1,protocol_payload,nan
apps_python_143,clean_full,L21H1,tool_call_tags,0.06629431247711182
apps_python_143,clean_full,L21H12,user_block,0.020723914727568626
apps_python_143,clean_full,L21H12,tools_payload,0.01136429701000452
apps_python_143,clean_full,L21H12,protocol_payload,nan
apps_python_143,clean_full,L21H12,tool_call_tags,0.014729367569088936
apps_python_143,clean_full,L16H4,user_block,0.37601202726364136
apps_python_143,clean_full,L16H4,tools_payload,9.73058945419325e-07
apps_python_143,clean_full,L16H4,protocol_payload,nan
apps_python_143,clean_full,L16H4,tool_call_tags,0.00016267792670987546
apps_python_143,corrupt_full,L20H5,user_block,0.5156040787696838
apps_python_143,corrupt_full,L20H5,tools_payload,0.11052083969116211
apps_python_143,corrupt_full,L20H5,protocol_payload,nan
apps_python_143,corrupt_full,L20H5,tool_call_tags,0.007322203367948532
apps_python_143,corrupt_full,L21H1,user_block,0.11459378898143768
apps_python_143,corrupt_full,L21H1,tools_payload,0.0017817449988797307
apps_python_143,corrupt_full,L21H1,protocol_payload,nan
apps_python_143,corrupt_full,L21H1,tool_call_tags,0.021785197779536247
apps_python_143,corrupt_full,L21H12,user_block,0.13587358593940735
apps_python_143,corrupt_full,L21H12,tools_payload,0.015565630048513412
apps_python_143,corrupt_full,L21H12,protocol_payload,nan
apps_python_143,corrupt_full,L21H12,tool_call_tags,0.013117674738168716
apps_python_143,corrupt_full,L16H4,user_block,0.48794451355934143
apps_python_143,corrupt_full,L16H4,tools_payload,1.3845345847585122e-06
apps_python_143,corrupt_full,L16H4,protocol_payload,nan
apps_python_143,corrupt_full,L16H4,tool_call_tags,0.00018897470727097243
codecontests_cpp_143,clean_full,L20H5,user_block,0.22508388757705688
codecontests_cpp_143,clean_full,L20H5,tools_payload,0.16741879284381866
codecontests_cpp_143,clean_full,L20H5,protocol_payload,nan
codecontests_cpp_143,clean_full,L20H5,tool_call_tags,0.03466792404651642
codecontests_cpp_143,clean_full,L21H1,user_block,0.27961695194244385
codecontests_cpp_143,clean_full,L21H1,tools_payload,0.003131980076432228
codecontests_cpp_143,clean_full,L21H1,protocol_payload,nan
codecontests_cpp_143,clean_full,L21H1,tool_call_tags,0.022406097501516342
codecontests_cpp_143,clean_full,L21H12,user_block,0.05783197656273842
codecontests_cpp_143,clean_full,L21H12,tools_payload,0.0561041422188282
codecontests_cpp_143,clean_full,L21H12,protocol_payload,nan
codecontests_cpp_143,clean_full,L21H12,tool_call_tags,0.01973479986190796
codecontests_cpp_143,clean_full,L16H4,user_block,0.4563744068145752
codecontests_cpp_143,clean_full,L16H4,tools_payload,1.5583522099404945e-06
codecontests_cpp_143,clean_full,L16H4,protocol_payload,nan
codecontests_cpp_143,clean_full,L16H4,tool_call_tags,0.00012545801291707903
codecontests_cpp_143,corrupt_full,L20H5,user_block,0.2729805111885071
codecontests_cpp_143,corrupt_full,L20H5,tools_payload,0.13667738437652588
codecontests_cpp_143,corrupt_full,L20H5,protocol_payload,nan
codecontests_cpp_143,corrupt_full,L20H5,tool_call_tags,0.024229684844613075
codecontests_cpp_143,corrupt_full,L21H1,user_block,0.2518383860588074
codecontests_cpp_143,corrupt_full,L21H1,tools_payload,0.0022799440193921328
codecontests_cpp_143,corrupt_full,L21H1,protocol_payload,nan
codecontests_cpp_143,corrupt_full,L21H1,tool_call_tags,0.007909020408987999
codecontests_cpp_143,corrupt_full,L21H12,user_block,0.088487908244133
codecontests_cpp_143,corrupt_full,L21H12,tools_payload,0.06393466889858246
codecontests_cpp_143,corrupt_full,L21H12,protocol_payload,nan
codecontests_cpp_143,corrupt_full,L21H12,tool_call_tags,0.00893284473568201
codecontests_cpp_143,corrupt_full,L16H4,user_block,0.480315625667572
codecontests_cpp_143,corrupt_full,L16H4,tools_payload,1.5646191968698986e-06
codecontests_cpp_143,corrupt_full,L16H4,protocol_payload,nan
codecontests_cpp_143,corrupt_full,L16H4,tool_call_tags,0.00013041531201452017
codecontests_java_143,clean_full,L20H5,user_block,0.23057420551776886
codecontests_java_143,clean_full,L20H5,tools_payload,0.23443962633609772
codecontests_java_143,clean_full,L20H5,protocol_payload,nan
codecontests_java_143,clean_full,L20H5,tool_call_tags,0.03307931870222092
codecontests_java_143,clean_full,L21H1,user_block,0.3893272876739502
codecontests_java_143,clean_full,L21H1,tools_payload,0.00487623643130064
codecontests_java_143,clean_full,L21H1,protocol_payload,nan
codecontests_java_143,clean_full,L21H1,tool_call_tags,0.014392771758139133
codecontests_java_143,clean_full,L21H12,user_block,0.08244940638542175
codecontests_java_143,clean_full,L21H12,tools_payload,0.0336759090423584
codecontests_java_143,clean_full,L21H12,protocol_payload,nan
codecontests_java_143,clean_full,L21H12,tool_call_tags,0.008173622190952301
codecontests_java_143,clean_full,L16H4,user_block,0.5225025415420532
codecontests_java_143,clean_full,L16H4,tools_payload,1.9936574062739965e-06
codecontests_java_143,clean_full,L16H4,protocol_payload,nan
codecontests_java_143,clean_full,L16H4,tool_call_tags,7.888125401223078e-05
codecontests_java_143,corrupt_full,L20H5,user_block,0.29304039478302
codecontests_java_143,corrupt_full,L20H5,tools_payload,0.1353338211774826
codecontests_java_143,corrupt_full,L20H5,protocol_payload,nan
codecontests_java_143,corrupt_full,L20H5,tool_call_tags,0.01967601850628853
codecontests_java_143,corrupt_full,L21H1,user_block,0.32773661613464355
codecontests_java_143,corrupt_full,L21H1,tools_payload,0.0027671640273183584
codecontests_java_143,corrupt_full,L21H1,protocol_payload,nan
codecontests_java_143,corrupt_full,L21H1,tool_call_tags,0.004945955239236355
codecontests_java_143,corrupt_full,L21H12,user_block,0.1295803189277649
codecontests_java_143,corrupt_full,L21H12,tools_payload,0.026362214237451553
codecontests_java_143,corrupt_full,L21H12,protocol_payload,nan
codecontests_java_143,corrupt_full,L21H12,tool_call_tags,0.005263633094727993
codecontests_java_143,corrupt_full,L16H4,user_block,0.5691013932228088
codecontests_java_143,corrupt_full,L16H4,tools_payload,9.756413419381715e-07
codecontests_java_143,corrupt_full,L16H4,protocol_payload,nan
codecontests_java_143,corrupt_full,L16H4,tool_call_tags,4.787103898706846e-05
apps_python_144,clean_full,L20H5,user_block,0.1511755734682083
apps_python_144,clean_full,L20H5,tools_payload,0.25572723150253296
apps_python_144,clean_full,L20H5,protocol_payload,nan
apps_python_144,clean_full,L20H5,tool_call_tags,0.015975307673215866
apps_python_144,clean_full,L21H1,user_block,0.11968548595905304
apps_python_144,clean_full,L21H1,tools_payload,0.004684457555413246
apps_python_144,clean_full,L21H1,protocol_payload,nan
apps_python_144,clean_full,L21H1,tool_call_tags,0.05302198976278305
apps_python_144,clean_full,L21H12,user_block,0.01989123970270157
apps_python_144,clean_full,L21H12,tools_payload,0.018099971115589142
apps_python_144,clean_full,L21H12,protocol_payload,nan
apps_python_144,clean_full,L21H12,tool_call_tags,0.012438738718628883
apps_python_144,clean_full,L16H4,user_block,0.41949471831321716
apps_python_144,clean_full,L16H4,tools_payload,1.9027321513931383e-06
apps_python_144,clean_full,L16H4,protocol_payload,nan
apps_python_144,clean_full,L16H4,tool_call_tags,0.0002085106389131397
apps_python_144,corrupt_full,L20H5,user_block,0.45089858770370483
apps_python_144,corrupt_full,L20H5,tools_payload,0.1222456619143486
apps_python_144,corrupt_full,L20H5,protocol_payload,nan
apps_python_144,corrupt_full,L20H5,tool_call_tags,0.008273160085082054
apps_python_144,corrupt_full,L21H1,user_block,0.09530892968177795
apps_python_144,corrupt_full,L21H1,tools_payload,0.002973636146634817
apps_python_144,corrupt_full,L21H1,protocol_payload,nan
apps_python_144,corrupt_full,L21H1,tool_call_tags,0.01654958352446556
apps_python_144,corrupt_full,L21H12,user_block,0.1123984083533287
apps_python_144,corrupt_full,L21H12,tools_payload,0.02639036253094673
apps_python_144,corrupt_full,L21H12,protocol_payload,nan
apps_python_144,corrupt_full,L21H12,tool_call_tags,0.011907835491001606
apps_python_144,corrupt_full,L16H4,user_block,0.4919247627258301
apps_python_144,corrupt_full,L16H4,tools_payload,2.613420974739711e-06
apps_python_144,corrupt_full,L16H4,protocol_payload,nan
apps_python_144,corrupt_full,L16H4,tool_call_tags,0.00024553705588914454
codecontests_java_144,clean_full,L20H5,user_block,0.2720979154109955
codecontests_java_144,clean_full,L20H5,tools_payload,0.1868898868560791
codecontests_java_144,clean_full,L20H5,protocol_payload,nan
codecontests_java_144,clean_full,L20H5,tool_call_tags,0.03553156182169914
codecontests_java_144,clean_full,L21H1,user_block,0.5130513906478882
codecontests_java_144,clean_full,L21H1,tools_payload,0.0013403896009549499
codecontests_java_144,clean_full,L21H1,protocol_payload,nan
codecontests_java_144,clean_full,L21H1,tool_call_tags,0.011752896010875702
codecontests_java_144,clean_full,L21H12,user_block,0.07204817980527878
codecontests_java_144,clean_full,L21H12,tools_payload,0.012706891633570194
codecontests_java_144,clean_full,L21H12,protocol_payload,nan
codecontests_java_144,clean_full,L21H12,tool_call_tags,0.01002771407365799
codecontests_java_144,clean_full,L16H4,user_block,0.6388095021247864
codecontests_java_144,clean_full,L16H4,tools_payload,9.998653922593803e-07
codecontests_java_144,clean_full,L16H4,protocol_payload,nan
codecontests_java_144,clean_full,L16H4,tool_call_tags,0.0002195809211116284
codecontests_java_144,corrupt_full,L20H5,user_block,0.4039311408996582
codecontests_java_144,corrupt_full,L20H5,tools_payload,0.1332697570323944
codecontests_java_144,corrupt_full,L20H5,protocol_payload,nan
codecontests_java_144,corrupt_full,L20H5,tool_call_tags,0.017860522493720055
codecontests_java_144,corrupt_full,L21H1,user_block,0.45857036113739014
codecontests_java_144,corrupt_full,L21H1,tools_payload,0.0014821748482063413
codecontests_java_144,corrupt_full,L21H1,protocol_payload,nan
codecontests_java_144,corrupt_full,L21H1,tool_call_tags,0.007252141833305359
codecontests_java_144,corrupt_full,L21H12,user_block,0.1767100840806961
codecontests_java_144,corrupt_full,L21H12,tools_payload,0.016734905540943146
codecontests_java_144,corrupt_full,L21H12,protocol_payload,nan
codecontests_java_144,corrupt_full,L21H12,tool_call_tags,0.0040540266782045364
codecontests_java_144,corrupt_full,L16H4,user_block,0.6522407531738281
codecontests_java_144,corrupt_full,L16H4,tools_payload,7.757594744361995e-07
codecontests_java_144,corrupt_full,L16H4,protocol_payload,nan
codecontests_java_144,corrupt_full,L16H4,tool_call_tags,0.00018633200670592487
mbpp_python_144,clean_full,L20H5,user_block,0.28750866651535034
mbpp_python_144,clean_full,L20H5,tools_payload,0.18600700795650482
mbpp_python_144,clean_full,L20H5,protocol_payload,nan
mbpp_python_144,clean_full,L20H5,tool_call_tags,0.021918438374996185
mbpp_python_144,clean_full,L21H1,user_block,0.1554565131664276
mbpp_python_144,clean_full,L21H1,tools_payload,0.0026623390149325132
mbpp_python_144,clean_full,L21H1,protocol_payload,nan
mbpp_python_144,clean_full,L21H1,tool_call_tags,0.056701261550188065
mbpp_python_144,clean_full,L21H12,user_block,0.03739738464355469
mbpp_python_144,clean_full,L21H12,tools_payload,0.027651267126202583
mbpp_python_144,clean_full,L21H12,protocol_payload,nan
mbpp_python_144,clean_full,L21H12,tool_call_tags,0.02145255357027054
mbpp_python_144,clean_full,L16H4,user_block,0.5107656717300415
mbpp_python_144,clean_full,L16H4,tools_payload,9.310210202784219e-07
mbpp_python_144,clean_full,L16H4,protocol_payload,nan
mbpp_python_144,clean_full,L16H4,tool_call_tags,0.0001624026772333309
mbpp_python_144,corrupt_full,L20H5,user_block,0.41911160945892334
mbpp_python_144,corrupt_full,L20H5,tools_payload,0.16243812441825867
mbpp_python_144,corrupt_full,L20H5,protocol_payload,nan
mbpp_python_144,corrupt_full,L20H5,tool_call_tags,0.012112604454159737
mbpp_python_144,corrupt_full,L21H1,user_block,0.15906447172164917
mbpp_python_144,corrupt_full,L21H1,tools_payload,0.0021632772404700518
mbpp_python_144,corrupt_full,L21H1,protocol_payload,nan
mbpp_python_144,corrupt_full,L21H1,tool_call_tags,0.032207246869802475
mbpp_python_144,corrupt_full,L21H12,user_block,0.1612766534090042
mbpp_python_144,corrupt_full,L21H12,tools_payload,0.02185460925102234
mbpp_python_144,corrupt_full,L21H12,protocol_payload,nan
mbpp_python_144,corrupt_full,L21H12,tool_call_tags,0.013962944969534874
mbpp_python_144,corrupt_full,L16H4,user_block,0.5339340567588806
mbpp_python_144,corrupt_full,L16H4,tools_payload,9.254072210751474e-07
mbpp_python_144,corrupt_full,L16H4,protocol_payload,nan
mbpp_python_144,corrupt_full,L16H4,tool_call_tags,0.00017911156464833766
codecontests_cpp_145,clean_full,L20H5,user_block,0.17435991764068604
codecontests_cpp_145,clean_full,L20H5,tools_payload,0.19764110445976257
codecontests_cpp_145,clean_full,L20H5,protocol_payload,nan
codecontests_cpp_145,clean_full,L20H5,tool_call_tags,0.022173713892698288
codecontests_cpp_145,clean_full,L21H1,user_block,0.2638719081878662
codecontests_cpp_145,clean_full,L21H1,tools_payload,0.003201243467628956
codecontests_cpp_145,clean_full,L21H1,protocol_payload,nan
codecontests_cpp_145,clean_full,L21H1,tool_call_tags,0.022631194442510605
codecontests_cpp_145,clean_full,L21H12,user_block,0.025215983390808105
codecontests_cpp_145,clean_full,L21H12,tools_payload,0.024404214695096016
codecontests_cpp_145,clean_full,L21H12,protocol_payload,nan
codecontests_cpp_145,clean_full,L21H12,tool_call_tags,0.012284228578209877
codecontests_cpp_145,clean_full,L16H4,user_block,0.39722612500190735
codecontests_cpp_145,clean_full,L16H4,tools_payload,3.9091520420697634e-07
codecontests_cpp_145,clean_full,L16H4,protocol_payload,nan
codecontests_cpp_145,clean_full,L16H4,tool_call_tags,5.243561463430524e-05
codecontests_cpp_145,corrupt_full,L20H5,user_block,0.4650675058364868
codecontests_cpp_145,corrupt_full,L20H5,tools_payload,0.1205579861998558
codecontests_cpp_145,corrupt_full,L20H5,protocol_payload,nan
codecontests_cpp_145,corrupt_full,L20H5,tool_call_tags,0.009868107736110687
codecontests_cpp_145,corrupt_full,L21H1,user_block,0.18062099814414978
codecontests_cpp_145,corrupt_full,L21H1,tools_payload,0.0025974931195378304
codecontests_cpp_145,corrupt_full,L21H1,protocol_payload,nan
codecontests_cpp_145,corrupt_full,L21H1,tool_call_tags,0.011717364192008972
codecontests_cpp_145,corrupt_full,L21H12,user_block,0.10752400010824203
codecontests_cpp_145,corrupt_full,L21H12,tools_payload,0.04137147217988968
codecontests_cpp_145,corrupt_full,L21H12,protocol_payload,nan
codecontests_cpp_145,corrupt_full,L21H12,tool_call_tags,0.010763108730316162
codecontests_cpp_145,corrupt_full,L16H4,user_block,0.5048905611038208
codecontests_cpp_145,corrupt_full,L16H4,tools_payload,5.047759827903064e-07
codecontests_cpp_145,corrupt_full,L16H4,protocol_payload,nan
codecontests_cpp_145,corrupt_full,L16H4,tool_call_tags,7.438255124725401e-05
codecontests_java_145,clean_full,L20H5,user_block,0.14535649120807648
codecontests_java_145,clean_full,L20H5,tools_payload,0.18273748457431793
codecontests_java_145,clean_full,L20H5,protocol_payload,nan
codecontests_java_145,clean_full,L20H5,tool_call_tags,0.036910198628902435
codecontests_java_145,clean_full,L21H1,user_block,0.342642217874527
codecontests_java_145,clean_full,L21H1,tools_payload,0.003082979004830122
codecontests_java_145,clean_full,L21H1,protocol_payload,nan
codecontests_java_145,clean_full,L21H1,tool_call_tags,0.026830384507775307
codecontests_java_145,clean_full,L21H12,user_block,0.0281926691532135
codecontests_java_145,clean_full,L21H12,tools_payload,0.01690368354320526
codecontests_java_145,clean_full,L21H12,protocol_payload,nan
codecontests_java_145,clean_full,L21H12,tool_call_tags,0.011417999863624573
codecontests_java_145,clean_full,L16H4,user_block,0.5571753978729248
codecontests_java_145,clean_full,L16H4,tools_payload,1.3134554137650412e-06
codecontests_java_145,clean_full,L16H4,protocol_payload,nan
codecontests_java_145,clean_full,L16H4,tool_call_tags,0.00017099583055824041
codecontests_java_145,corrupt_full,L20H5,user_block,0.46396541595458984
codecontests_java_145,corrupt_full,L20H5,tools_payload,0.09744604676961899
codecontests_java_145,corrupt_full,L20H5,protocol_payload,nan
codecontests_java_145,corrupt_full,L20H5,tool_call_tags,0.010871710255742073
codecontests_java_145,corrupt_full,L21H1,user_block,0.30406898260116577
codecontests_java_145,corrupt_full,L21H1,tools_payload,0.002250818768516183
codecontests_java_145,corrupt_full,L21H1,protocol_payload,nan
codecontests_java_145,corrupt_full,L21H1,tool_call_tags,0.0063943518325686455
codecontests_java_145,corrupt_full,L21H12,user_block,0.13014285266399384
codecontests_java_145,corrupt_full,L21H12,tools_payload,0.02591034397482872
codecontests_java_145,corrupt_full,L21H12,protocol_payload,nan
codecontests_java_145,corrupt_full,L21H12,tool_call_tags,0.005519942380487919
codecontests_java_145,corrupt_full,L16H4,user_block,0.5717490911483765
codecontests_java_145,corrupt_full,L16H4,tools_payload,5.685730570803571e-07
codecontests_java_145,corrupt_full,L16H4,protocol_payload,nan
codecontests_java_145,corrupt_full,L16H4,tool_call_tags,0.00012088777293683961
humaneval_python_145,clean_full,L20H5,user_block,0.26099294424057007
humaneval_python_145,clean_full,L20H5,tools_payload,0.20557181537151337
humaneval_python_145,clean_full,L20H5,protocol_payload,nan
humaneval_python_145,clean_full,L20H5,tool_call_tags,0.019587645307183266
humaneval_python_145,clean_full,L21H1,user_block,0.12076866626739502
humaneval_python_145,clean_full,L21H1,tools_payload,0.002197227207943797
humaneval_python_145,clean_full,L21H1,protocol_payload,nan
humaneval_python_145,clean_full,L21H1,tool_call_tags,0.03274692967534065
humaneval_python_145,clean_full,L21H12,user_block,0.032280582934617996
humaneval_python_145,clean_full,L21H12,tools_payload,0.019124845042824745
humaneval_python_145,clean_full,L21H12,protocol_payload,nan
humaneval_python_145,clean_full,L21H12,tool_call_tags,0.018395325168967247
humaneval_python_145,clean_full,L16H4,user_block,0.4427111744880676
humaneval_python_145,clean_full,L16H4,tools_payload,5.885041446163086e-06
humaneval_python_145,clean_full,L16H4,protocol_payload,nan
humaneval_python_145,clean_full,L16H4,tool_call_tags,0.00021267245756462216
humaneval_python_145,corrupt_full,L20H5,user_block,0.32071030139923096
humaneval_python_145,corrupt_full,L20H5,tools_payload,0.165525883436203
humaneval_python_145,corrupt_full,L20H5,protocol_payload,nan
humaneval_python_145,corrupt_full,L20H5,tool_call_tags,0.013416970148682594
humaneval_python_145,corrupt_full,L21H1,user_block,0.10954298079013824
humaneval_python_145,corrupt_full,L21H1,tools_payload,0.001966859446838498
humaneval_python_145,corrupt_full,L21H1,protocol_payload,nan
humaneval_python_145,corrupt_full,L21H1,tool_call_tags,0.013231638818979263
humaneval_python_145,corrupt_full,L21H12,user_block,0.06127264350652695
humaneval_python_145,corrupt_full,L21H12,tools_payload,0.02381173148751259
humaneval_python_145,corrupt_full,L21H12,protocol_payload,nan
humaneval_python_145,corrupt_full,L21H12,tool_call_tags,0.008999376557767391
humaneval_python_145,corrupt_full,L16H4,user_block,0.43890446424484253
humaneval_python_145,corrupt_full,L16H4,tools_payload,3.9325359466602094e-06
humaneval_python_145,corrupt_full,L16H4,protocol_payload,nan
humaneval_python_145,corrupt_full,L16H4,tool_call_tags,0.00011856949276989326
apps_python_146,clean_full,L20H5,user_block,0.17038002610206604
apps_python_146,clean_full,L20H5,tools_payload,0.2808372378349304
apps_python_146,clean_full,L20H5,protocol_payload,nan
apps_python_146,clean_full,L20H5,tool_call_tags,0.01695982925593853
apps_python_146,clean_full,L21H1,user_block,0.09977641701698303
apps_python_146,clean_full,L21H1,tools_payload,0.002682739868760109
apps_python_146,clean_full,L21H1,protocol_payload,nan
apps_python_146,clean_full,L21H1,tool_call_tags,0.07505475729703903
apps_python_146,clean_full,L21H12,user_block,0.027055246755480766
apps_python_146,clean_full,L21H12,tools_payload,0.027223646640777588
apps_python_146,clean_full,L21H12,protocol_payload,nan
apps_python_146,clean_full,L21H12,tool_call_tags,0.02111651375889778
apps_python_146,clean_full,L16H4,user_block,0.4874213635921478
apps_python_146,clean_full,L16H4,tools_payload,2.1779972314561746e-07
apps_python_146,clean_full,L16H4,protocol_payload,nan
apps_python_146,clean_full,L16H4,tool_call_tags,8.412472379859537e-05
apps_python_146,corrupt_full,L20H5,user_block,0.4446694552898407
apps_python_146,corrupt_full,L20H5,tools_payload,0.12134121358394623
apps_python_146,corrupt_full,L20H5,protocol_payload,nan
apps_python_146,corrupt_full,L20H5,tool_call_tags,0.008688470348715782
apps_python_146,corrupt_full,L21H1,user_block,0.12095221132040024
apps_python_146,corrupt_full,L21H1,tools_payload,0.002196052810177207
apps_python_146,corrupt_full,L21H1,protocol_payload,nan
apps_python_146,corrupt_full,L21H1,tool_call_tags,0.023738503456115723
apps_python_146,corrupt_full,L21H12,user_block,0.12874628603458405
apps_python_146,corrupt_full,L21H12,tools_payload,0.024628086015582085
apps_python_146,corrupt_full,L21H12,protocol_payload,nan
apps_python_146,corrupt_full,L21H12,tool_call_tags,0.015781287103891373
apps_python_146,corrupt_full,L16H4,user_block,0.5498995184898376
apps_python_146,corrupt_full,L16H4,tools_payload,2.5525861246933346e-07
apps_python_146,corrupt_full,L16H4,protocol_payload,nan
apps_python_146,corrupt_full,L16H4,tool_call_tags,9.427360782865435e-05
codecontests_java_146,clean_full,L20H5,user_block,0.17335551977157593
codecontests_java_146,clean_full,L20H5,tools_payload,0.18859823048114777
codecontests_java_146,clean_full,L20H5,protocol_payload,nan
codecontests_java_146,clean_full,L20H5,tool_call_tags,0.028989247977733612
codecontests_java_146,clean_full,L21H1,user_block,0.4059353470802307
codecontests_java_146,clean_full,L21H1,tools_payload,0.002307664602994919
codecontests_java_146,clean_full,L21H1,protocol_payload,nan
codecontests_java_146,clean_full,L21H1,tool_call_tags,0.017332086339592934
codecontests_java_146,clean_full,L21H12,user_block,0.0392024889588356
codecontests_java_146,clean_full,L21H12,tools_payload,0.017799118533730507
codecontests_java_146,clean_full,L21H12,protocol_payload,nan
codecontests_java_146,clean_full,L21H12,tool_call_tags,0.01176040805876255
codecontests_java_146,clean_full,L16H4,user_block,0.4243754744529724
codecontests_java_146,clean_full,L16H4,tools_payload,6.044162432772282e-07
codecontests_java_146,clean_full,L16H4,protocol_payload,nan
codecontests_java_146,clean_full,L16H4,tool_call_tags,6.513157859444618e-05
codecontests_java_146,corrupt_full,L20H5,user_block,0.3302690386772156
codecontests_java_146,corrupt_full,L20H5,tools_payload,0.15131647884845734
codecontests_java_146,corrupt_full,L20H5,protocol_payload,nan
codecontests_java_146,corrupt_full,L20H5,tool_call_tags,0.016195395961403847
codecontests_java_146,corrupt_full,L21H1,user_block,0.4591822028160095
codecontests_java_146,corrupt_full,L21H1,tools_payload,0.0025289850309491158
codecontests_java_146,corrupt_full,L21H1,protocol_payload,nan
codecontests_java_146,corrupt_full,L21H1,tool_call_tags,0.012438965030014515
codecontests_java_146,corrupt_full,L21H12,user_block,0.16400887072086334
