sample_id,family,edge,source_ratio,blocked_ratio,mediated_ratio
codecontests_cpp_659,no_tool,MLP17->L21H1,0.05945945945945946,0.07567567567567568,-0.016216216216216217
codecontests_cpp_659,no_tool,MLP17->L21H12,0.05945945945945946,0.10810810810810811,-0.04864864864864865
codecontests_cpp_659,no_tool,MLP17->L24H6,0.05945945945945946,0.032432432432432434,0.02702702702702703
codecontests_cpp_660,tool,L20H5->L21H1,0.25,0.1693548387096774,0.08064516129032259
codecontests_cpp_660,tool,L20H5->L21H12,0.25,0.08064516129032258,0.16935483870967744
codecontests_cpp_660,tool,L21H1->L24H6,0.7096774193548387,0.4637096774193548,0.24596774193548393
codecontests_cpp_660,tool,L21H1->MLP27,0.7096774193548387,0.31048387096774194,0.3991935483870968
codecontests_cpp_660,tool,L21H12->L24H6,0.7943548387096774,0.5483870967741935,0.24596774193548387
codecontests_cpp_660,tool,L21H12->MLP27,0.7943548387096774,0.3629032258064516,0.43145161290322576
codecontests_cpp_660,tool,L24H6->MLP27,0.6129032258064516,0.2701612903225806,0.342741935483871
codecontests_cpp_660,no_tool,L16H4->MLP17,0.44573643410852715,0.21705426356589147,0.22868217054263568
codecontests_cpp_660,no_tool,MLP17->L23H6,0.3992248062015504,0.31007751937984496,0.08914728682170542
codecontests_cpp_660,no_tool,MLP17->L20H5,0.3992248062015504,0.3953488372093023,0.003875968992248069
codecontests_cpp_660,no_tool,MLP17->L21H1,0.3992248062015504,0.20930232558139536,0.18992248062015502
codecontests_cpp_660,no_tool,MLP17->L21H12,0.3992248062015504,0.2558139534883721,0.14341085271317827
codecontests_cpp_660,no_tool,MLP17->L24H6,0.3992248062015504,0.2596899224806202,0.1395348837209302
codecontests_cpp_661,tool,L20H5->L21H1,0.468944099378882,0.37577639751552794,0.09316770186335405
codecontests_cpp_661,tool,L20H5->L21H12,0.468944099378882,0.30745341614906835,0.16149068322981364
codecontests_cpp_661,tool,L21H1->L24H6,0.4906832298136646,0.30434782608695654,0.18633540372670804
codecontests_cpp_661,tool,L21H1->MLP27,0.4906832298136646,0.2360248447204969,0.2546583850931677
codecontests_cpp_661,tool,L21H12->L24H6,0.6677018633540373,0.4937888198757764,0.17391304347826086
codecontests_cpp_661,tool,L21H12->MLP27,0.6677018633540373,0.33229813664596275,0.3354037267080745
codecontests_cpp_661,tool,L24H6->MLP27,0.531055900621118,0.2484472049689441,0.28260869565217384
codecontests_cpp_661,no_tool,L16H4->MLP17,0.07664233576642336,0.043795620437956206,0.032846715328467155
codecontests_cpp_661,no_tool,MLP17->L23H6,0.24817518248175183,0.22627737226277372,0.021897810218978103
codecontests_cpp_661,no_tool,MLP17->L20H5,0.24817518248175183,0.19708029197080293,0.0510948905109489
codecontests_cpp_661,no_tool,MLP17->L21H1,0.24817518248175183,0.24817518248175183,0.0
codecontests_cpp_661,no_tool,MLP17->L21H12,0.24817518248175183,0.22627737226277372,0.021897810218978103
codecontests_cpp_661,no_tool,MLP17->L24H6,0.24817518248175183,0.19708029197080293,0.0510948905109489
codecontests_cpp_662,tool,L20H5->L21H1,0.585820895522388,0.48134328358208955,0.10447761194029848
codecontests_cpp_662,tool,L20H5->L21H12,0.585820895522388,0.4291044776119403,0.15671641791044771
codecontests_cpp_662,tool,L21H1->L24H6,0.8003731343283582,0.5597014925373134,0.24067164179104483
codecontests_cpp_662,tool,L21H1->MLP27,0.8003731343283582,0.3843283582089552,0.416044776119403
