sample_id,component,source_rescue_ratio,blocked_rescue_ratio,mediated_ratio,source_decision_score,blocked_decision_score,source_top1,blocked_top1
codecontests_cpp_333,q,-0.02575107296137339,-0.15021459227467812,0.12446351931330472,-3.7319793701171875,-4.183013916015625,False,False
codecontests_cpp_333,k,-0.21888412017167383,0.030042918454935622,-0.24892703862660945,-4.43157958984375,-3.531052589416504,False,False
codecontests_cpp_333,v,-0.11587982832618025,0.3218884120171674,-0.43776824034334766,-4.0597991943359375,-2.44091796875,False,False
codecontests_cpp_333,z,0.060085836909871244,0.0,0.060085836909871244,-3.4205245971679688,-3.6395721435546875,False,False
codecontests_java_333,q,0.17434210526315788,0.08552631578947369,0.08881578947368421,-7.838653564453125,-8.6873779296875,False,False
codecontests_java_333,k,0.18092105263157895,0.1118421052631579,0.06907894736842106,-7.780866622924805,-8.438026428222656,False,False
codecontests_java_333,v,0.27960526315789475,0.1513157894736842,0.12828947368421054,-6.80224609375,-8.0440673828125,False,False
codecontests_java_333,z,0.21710526315789475,0.1513157894736842,0.06578947368421052,-7.4088134765625,-8.059890747070312,False,False
codecontests_cpp_334,q,-0.29411764705882354,-0.24183006535947713,-0.05228758169934641,-3.0770263671875,-2.957275390625,False,False
codecontests_cpp_334,k,-0.33986928104575165,0.0,-0.33986928104575165,-3.18115234375,-2.390622854232788,False,False
codecontests_cpp_334,v,-0.09803921568627451,-0.1503267973856209,0.05228758169934641,-2.62322998046875,-2.744659423828125,False,False
codecontests_cpp_334,z,-0.2875816993464052,-0.29411764705882354,0.006535947712418301,-3.061767578125,-3.077880859375,False,False
codecontests_java_334,q,-0.06779661016949153,-0.0903954802259887,0.022598870056497175,-11.81264877319336,-12.062502011656761,False,False
codecontests_java_334,k,-0.03389830508474576,-0.0903954802259887,0.05649717514124294,-11.432952880859375,-12.049560546875,False,False
codecontests_java_334,v,-0.02824858757062147,-0.06779661016949153,0.03954802259887006,-11.367584228515625,-11.810134887695312,False,False
codecontests_java_334,z,-0.03954802259887006,-0.0847457627118644,0.04519774011299435,-11.479736328125,-11.9844970703125,False,False
codecontests_cpp_335,q,-0.2751677852348993,-0.19463087248322147,-0.08053691275167785,-2.95343017578125,-2.774017333984375,False,False
codecontests_cpp_335,k,-0.18791946308724833,-0.006711409395973154,-0.18120805369127516,-2.760101318359375,-2.343433380126953,False,False
codecontests_cpp_335,v,-0.174496644295302,0.10738255033557047,-0.28187919463087246,-2.725830078125,-2.06890869140625,False,False
codecontests_cpp_335,z,-0.3422818791946309,-0.10738255033557047,-0.2348993288590604,-3.1051025390625,-2.574737548828125,False,False
codecontests_java_335,q,-0.04145077720207254,-0.15025906735751296,0.10880829015544041,-6.280605316162109,-6.93011474609375,False,False
codecontests_java_335,k,0.19689119170984457,0.11398963730569948,0.08290155440414508,-4.842529296875,-5.342010498046875,False,False
codecontests_java_335,v,-0.09844559585492228,-0.16062176165803108,0.06217616580310881,-6.624748229980469,-7.000467300415039,False,False
codecontests_java_335,z,0.13989637305699482,-0.15544041450777202,0.29533678756476683,-5.1867218017578125,-6.966278076171875,False,False
mbpp_python_335,q,0.04938271604938271,0.024691358024691357,0.024691358024691357,-4.80792236328125,-4.936149597167969,False,False
mbpp_python_335,k,0.38271604938271603,0.24691358024691357,0.13580246913580246,-3.09814453125,-3.80096435546875,False,False
mbpp_python_335,v,0.16049382716049382,0.16049382716049382,0.0,-4.2445068359375,-4.2408447265625,False,False
mbpp_python_335,z,0.13580246913580246,0.13580246913580246,0.0,-4.3726043701171875,-4.373291015625,False,False
apps_python_336,q,0.005681818181818182,0.0625,-0.056818181818181816,-2.7293701171875,-2.578083038330078,False,False
apps_python_336,k,0.375,0.4375,-0.0625,-1.6973876953125,-1.513916015625,False,False
apps_python_336,v,0.5880681818181818,0.5568181818181818,0.03125,-1.05029296875,-1.15087890625,False,False
apps_python_336,z,0.2215909090909091,0.2784090909090909,-0.056818181818181816,-2.1326904296875,-1.97479248046875,False,False
codecontests_java_336,q,-0.039735099337748346,0.09933774834437085,-0.1390728476821192,-2.44439697265625,-2.121063232421875,False,False
codecontests_java_336,k,-0.2251655629139073,-0.152317880794702,-0.0728476821192053,-2.883209228515625,-2.712921142578125,False,False
codecontests_java_336,v,0.27483443708609273,0.12582781456953643,0.1490066225165563,-1.684326171875,-2.056671142578125,False,False
codecontests_java_336,z,0.052980132450331126,0.026490066225165563,0.026490066225165563,-2.2323760986328125,-2.29266357421875,False,False
apps_python_337,q,-0.18181818181818182,-0.14772727272727273,-0.03409090909090909,-3.2487564086914062,-3.1554336547851562,False,False
apps_python_337,k,-0.21022727272727273,-0.09090909090909091,-0.11931818181818182,-3.3260955810546875,-2.9978790283203125,False,False
apps_python_337,v,0.0,-0.1534090909090909,0.1534090909090909,-2.7492713928222656,-3.1693115234375,False,False
apps_python_337,z,-0.0625,-0.25,0.1875,-2.9199066162109375,-3.43304443359375,False,False
codecontests_cpp_337,q,-0.038461538461538464,0.11538461538461539,-0.15384615384615385,-2.95257568359375,-2.511474609375,False,False
codecontests_cpp_337,k,0.15934065934065933,0.15934065934065933,0.0,-2.383453369140625,-2.384429931640625,False,False
codecontests_cpp_337,v,-0.08241758241758242,-0.038461538461538464,-0.04395604395604396,-3.0766754150390625,-2.9527130126953125,False,False
codecontests_cpp_337,z,0.0,0.07692307692307693,-0.07692307692307693,-2.8436992168426514,-2.6238174438476562,False,False
codecontests_java_337,q,-0.0782122905027933,-0.0111731843575419,-0.0670391061452514,-12.059585571289062,-11.30755615234375,False,False
codecontests_java_337,k,0.1564245810055866,0.11731843575418995,0.03910614525139665,-9.4281005859375,-9.8720703125,False,False
codecontests_java_337,v,0.1564245810055866,0.10614525139664804,0.05027932960893855,-9.42138671875,-9.990234375,False,False
codecontests_java_337,z,0.0893854748603352,0.061452513966480445,0.027932960893854747,-10.183685302734375,-10.4969482421875,False,False
apps_python_338,q,-0.06299212598425197,-0.07874015748031496,0.015748031496062992,-4.2181854248046875,-4.2708740234375,False,False
apps_python_338,k,-0.06299212598425197,-0.2125984251968504,0.14960629921259844,-4.2181854248046875,-4.804443359375,False,False
apps_python_338,v,-0.13385826771653545,-0.07874015748031496,-0.05511811023622047,-4.4891357421875,-4.262451171875,False,False
apps_python_338,z,-0.14960629921259844,-0.18110236220472442,0.031496062992125984,-4.560943603515625,-4.684417724609375,False,False
codecontests_java_338,q,-0.0055248618784530384,-0.11602209944751381,0.11049723756906077,-2.84136962890625,-3.1538848876953125,False,False
codecontests_java_338,k,-0.20441988950276244,0.0055248618784530384,-0.20994475138121546,-3.3980712890625,-2.8132057189941406,False,False
codecontests_java_338,v,-0.6464088397790055,-0.425414364640884,-0.22099447513812154,-4.595947265625,-4.000732421875,False,False
codecontests_java_338,z,-0.20441988950276244,-0.20441988950276244,0.0,-3.398773193359375,-3.39837646484375,False,False
apps_python_339,q,-0.2251655629139073,0.052980132450331126,-0.2781456953642384,-5.7782440185546875,-4.468158721923828,False,False
apps_python_339,k,0.2847682119205298,0.3344370860927152,-0.04966887417218543,-3.36279296875,-3.1234130859375,False,False
apps_python_339,v,0.17880794701986755,0.152317880794702,0.026490066225165563,-3.8716583251953125,-3.997802734375,False,False
apps_python_339,z,-0.019867549668874173,0.059602649006622516,-0.07947019867549669,-4.811210632324219,-4.433563232421875,False,False
codecontests_cpp_339,q,0.0738255033557047,-0.10067114093959731,0.174496644295302,-4.312640190124512,-5.124034881591797,False,False
codecontests_cpp_339,k,0.19463087248322147,0.11409395973154363,0.08053691275167785,-3.74505615234375,-4.121246337890625,False,False
codecontests_cpp_339,v,0.16778523489932887,0.2181208053691275,-0.050335570469798654,-3.8723602294921875,-3.6348876953125,False,False
codecontests_cpp_339,z,0.040268456375838924,-0.026845637583892617,0.06711409395973154,-4.468341827392578,-4.78173828125,False,False
codecontests_java_339,q,-0.11764705882352941,-0.0748663101604278,-0.0427807486631016,-6.530704498291016,-6.280189514160156,False,False
codecontests_java_339,k,-0.11229946524064172,-0.09090909090909091,-0.0213903743315508,-6.499217987060547,-6.374513626098633,False,False
codecontests_java_339,v,-0.0748663101604278,0.026737967914438502,-0.10160427807486631,-6.280727386474609,-5.6854248046875,False,False
codecontests_java_339,z,-0.0962566844919786,0.0374331550802139,-0.13368983957219252,-6.405635833740234,-5.623649597167969,False,False
apps_python_340,q,0.06147540983606557,-0.12295081967213115,0.18442622950819673,-3.5764312744140625,-4.277862548828125,False,False
apps_python_340,k,-0.028688524590163935,0.03278688524590164,-0.06147540983606557,-3.9213829040527344,-3.6846160888671875,False,False
apps_python_340,v,-0.09016393442622951,0.09016393442622951,-0.18032786885245902,-4.154350280761719,-3.4665069580078125,False,False
apps_python_340,z,-0.1557377049180328,-0.06557377049180328,-0.09016393442622951,-4.402130126953125,-4.059356689453125,False,False
codecontests_cpp_340,q,-0.10784313725490197,-0.11274509803921569,0.004901960784313725,-3.5288543701171875,-3.544189453125,False,False
codecontests_cpp_340,k,-0.08333333333333333,-0.014705882352941176,-0.06862745098039216,-3.4500885009765625,-3.228363037109375,False,False
codecontests_cpp_340,v,0.06862745098039216,0.13725490196078433,-0.06862745098039216,-2.9674758911132812,-2.74359130859375,False,False
codecontests_cpp_340,z,-0.07352941176470588,0.09803921568627451,-0.1715686274509804,-3.420318603515625,-2.869842529296875,False,False
codecontests_java_340,q,0.015544041450777202,0.05181347150259067,-0.03626943005181347,-5.9344024658203125,-5.715301513671875,False,False
codecontests_java_340,k,0.09844559585492228,0.19170984455958548,-0.09326424870466321,-5.413330078125,-4.86334228515625,False,False
codecontests_java_340,v,0.14507772020725387,-0.03626943005181347,0.18134715025906736,-5.142333984375,-6.230224609375,False,False
codecontests_java_340,z,0.18652849740932642,0.2694300518134715,-0.08290155440414508,-4.88525390625,-4.396484375,False,False
apps_python_341,q,0.013157894736842105,0.006578947368421052,0.006578947368421052,-4.685546875,-4.712799072265625,False,False
apps_python_341,k,0.013157894736842105,-0.20394736842105263,0.21710526315789475,-4.686149597167969,-5.71087646484375,False,False
apps_python_341,v,0.013157894736842105,-0.17763157894736842,0.19078947368421054,-4.6860809326171875,-5.586212158203125,False,False
apps_python_341,z,0.13157894736842105,-0.006578947368421052,0.13815789473684212,-4.120849609375,-4.7780609130859375,False,False
codecontests_cpp_341,q,0.2948717948717949,0.21794871794871795,0.07692307692307693,-3.42547607421875,-3.80548095703125,False,False
codecontests_cpp_341,k,-0.07051282051282051,0.02564102564102564,-0.09615384615384616,-5.218204498291016,-4.749481201171875,False,False
codecontests_cpp_341,v,0.20512820512820512,0.10256410256410256,0.10256410256410256,-3.868255615234375,-4.3724517822265625,False,False
codecontests_cpp_341,z,0.09615384615384616,0.12179487179487179,-0.02564102564102564,-4.4046173095703125,-4.279487609863281,False,False
codecontests_java_341,q,-0.07058823529411765,-0.07058823529411765,0.0,-5.6853790283203125,-5.6884918212890625,False,False
codecontests_java_341,k,-0.12941176470588237,0.09411764705882353,-0.2235294117647059,-5.9975128173828125,-4.812644958496094,False,False
codecontests_java_341,v,-0.31176470588235294,0.023529411764705882,-0.3352941176470588,-6.95697021484375,-5.1848602294921875,False,False
codecontests_java_341,z,0.09411764705882353,0.047058823529411764,0.047058823529411764,-4.812168121337891,-5.056915283203125,False,False
apps_python_342,q,0.20901639344262296,0.15163934426229508,0.05737704918032787,-3.00909423828125,-3.23004150390625,False,False
apps_python_342,k,-0.06557377049180328,-0.036885245901639344,-0.028688524590163935,-4.0597076416015625,-3.950714111328125,False,False
apps_python_342,v,-0.09016393442622951,0.06557377049180328,-0.1557377049180328,-4.1542510986328125,-3.559906005859375,False,False
apps_python_342,z,0.0942622950819672,-0.004098360655737705,0.09836065573770492,-3.4514617919921875,-3.8267822265625,False,False
