sample_id,component,direction,source_variant,base_variant,rescue_ratio,tool_score_delta,no_tool_score_delta,top1_success,boundary_flip
codecontests_java_3,MLP17,no_tool,corrupt_full,clean_full,0.38571428571428573,-0.016845703125,2.53125,False,False
codecontests_java_3,MLP17,no_tool,corrupt_full,clean_no_schema,0.010267857142857143,-1.625,0.0673828125,True,True
codecontests_java_3,MLP17,no_tool,corrupt_full,clean_schema_mismatch,0.04017857142857143,-7.7890625,0.263671875,True,True
codecontests_java_3,MLP17,no_tool,corrupt_full,clean_no_protocol,0.018154761904761906,-5.78125,0.119140625,True,True
codecontests_java_3,L23H6,no_tool,corrupt_full,clean_full,0.18095238095238095,-0.0019989013671875,1.1875,False,False
codecontests_java_3,L23H6,no_tool,corrupt_full,clean_no_schema,0.00744047619047619,0.5625,0.048828125,True,True
codecontests_java_3,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.021130952380952382,-1.3203125,0.138671875,True,True
codecontests_java_3,L23H6,no_tool,corrupt_full,clean_no_protocol,0.00029761904761904765,0.34375,0.001953125,True,True
codecontests_java_3,L24H6,tool,clean_full,corrupt_full,0.7027027027027027,6.5,-0.0908203125,False,False
codecontests_java_3,L24H6,tool,clean_full,clean_no_schema,0.9763513513513513,9.03125,-0.1572265625,False,False
codecontests_java_3,L24H6,tool,clean_full,clean_schema_mismatch,0.17145270270270271,1.5859375,-1.0,True,True
codecontests_java_3,L24H6,tool,clean_full,clean_no_protocol,0.5456081081081081,5.046875,-0.11328125,False,False
apps_python_4,L2H14,tool,clean_full,corrupt_full,-0.08270676691729323,-0.34375,-0.00543212890625,False,False
apps_python_4,L2H14,tool,clean_full,clean_no_schema,0.00044055451127819546,0.0018310546875,0.015625,True,True
apps_python_4,L2H14,tool,clean_full,clean_schema_mismatch,-0.11278195488721804,-0.46875,-0.03515625,False,False
apps_python_4,L2H14,tool,clean_full,clean_no_protocol,0.0,0.0,0.046875,False,False
apps_python_4,MLP11,tool,clean_full,corrupt_full,-0.6842105263157895,-2.84375,-0.035400390625,False,False
apps_python_4,MLP11,tool,clean_full,clean_no_schema,-0.004346804511278195,-0.01806640625,0.46875,True,True
apps_python_4,MLP11,tool,clean_full,clean_schema_mismatch,-0.2556390977443609,-1.0625,-0.12890625,False,False
apps_python_4,MLP11,tool,clean_full,clean_no_protocol,-0.5714285714285714,-2.375,-0.296875,False,False
apps_python_4,MLP16,tool,clean_full,corrupt_full,0.6616541353383458,2.75,-0.232421875,False,False
apps_python_4,MLP16,tool,clean_full,clean_no_schema,-0.00975093984962406,-0.04052734375,0.90625,True,True
apps_python_4,MLP16,tool,clean_full,clean_schema_mismatch,-0.3082706766917293,-1.28125,0.125,False,False
apps_python_4,MLP16,tool,clean_full,clean_no_protocol,-0.7819548872180451,-3.25,-0.1875,False,False
apps_python_4,L21H12,tool,clean_full,corrupt_full,0.7518796992481203,3.125,-0.361328125,False,False
apps_python_4,L21H12,tool,clean_full,clean_no_schema,0.0037447133458646618,0.01556396484375,-0.703125,True,True
apps_python_4,L21H12,tool,clean_full,clean_schema_mismatch,1.1541353383458646,4.796875,-0.984375,True,True
apps_python_4,L21H12,tool,clean_full,clean_no_protocol,2.8646616541353382,11.90625,0.60546875,False,False
apps_python_4,MLP27,tool,clean_full,corrupt_full,0.8609022556390977,3.578125,-0.90234375,True,True
apps_python_4,MLP27,tool,clean_full,clean_no_schema,-0.0013804041353383458,-0.0057373046875,0.359375,True,True
apps_python_4,MLP27,tool,clean_full,clean_schema_mismatch,1.1254699248120301,4.677734375,-0.984375,True,True
apps_python_4,MLP27,tool,clean_full,clean_no_protocol,2.706766917293233,11.25,0.28125,False,False
apps_python_4,L16H4,no_tool,corrupt_full,clean_full,0.15384615384615385,-0.0034637451171875,0.75,False,False
apps_python_4,L16H4,no_tool,corrupt_full,clean_no_schema,0.08974358974358974,-0.01806640625,0.4375,False,False
apps_python_4,L16H4,no_tool,corrupt_full,clean_schema_mismatch,0.04326923076923077,0.4375,0.2109375,True,True
apps_python_4,L16H4,no_tool,corrupt_full,clean_no_protocol,-0.019230769230769232,-1.125,-0.09375,False,True
apps_python_4,MLP17,no_tool,corrupt_full,clean_full,0.21153846153846154,-0.005889892578125,1.03125,False,False
apps_python_4,MLP17,no_tool,corrupt_full,clean_no_schema,0.48717948717948717,-0.353515625,2.375,False,False
apps_python_4,MLP17,no_tool,corrupt_full,clean_schema_mismatch,-0.01842948717948718,-7.09375,-0.08984375,True,True
apps_python_4,MLP17,no_tool,corrupt_full,clean_no_protocol,0.07532051282051282,-2.125,0.3671875,True,True
apps_python_4,L23H6,no_tool,corrupt_full,clean_full,0.21794871794871795,-0.007415771484375,1.0625,False,False
apps_python_4,L23H6,no_tool,corrupt_full,clean_no_schema,0.16666666666666666,-0.044921875,0.8125,False,False
apps_python_4,L23H6,no_tool,corrupt_full,clean_schema_mismatch,0.051682692307692304,0.8125,0.251953125,True,True
apps_python_4,L23H6,no_tool,corrupt_full,clean_no_protocol,0.035256410256410256,2.25,0.171875,False,True
apps_python_4,L24H6,tool,clean_full,corrupt_full,0.5939849624060151,2.46875,-0.1474609375,False,False
apps_python_4,L24H6,tool,clean_full,clean_no_schema,-0.0012335526315789473,-0.005126953125,0.140625,True,True
apps_python_4,L24H6,tool,clean_full,clean_schema_mismatch,0.9285714285714286,3.859375,-0.015625,False,False
apps_python_4,L24H6,tool,clean_full,clean_no_protocol,2.593984962406015,10.78125,0.49609375,False,False
