sample_id,sample_rank,q_index,filename,weight,gap,detailed_ratio_vs_gap,necessity_ratio_vs_gap,ap_mode
apps_python_1,1,,apps_python_1.txt,0.999065440188172,2.90625,0.999065440188172,1.118279569892473,full
codecontests_cpp_1,2,,codecontests_cpp_1.txt,0.922947813839149,6.1875,0.998599273989899,0.9242424242424242,full
codecontests_java_1,3,,codecontests_java_1.txt,0.8980247611053719,6.875,0.9927911931818182,0.9045454545454545,full
mbpp_python_1,4,,mbpp_python_1.txt,0.9992131294964028,2.171875,0.9992131294964028,1.1151079136690647,full
codecontests_java_2,5,,codecontests_java_2.txt,0.9651742430817298,4.4375,0.9931503080985915,0.971830985915493,full
codecontests_cpp_3,6,,codecontests_cpp_3.txt,0.9994966172680413,3.03125,0.9994966172680413,1.0103092783505154,full
codecontests_java_3,7,,codecontests_java_3.txt,0.9419026360544218,6.5625,0.984077380952381,0.9571428571428572,full
apps_python_4,8,,apps_python_4.txt,0.9823717948717948,4.875,0.9823717948717948,1.1730769230769231,full
codecontests_cpp_4,9,,codecontests_cpp_4.txt,0.8828910787181213,1.703125,0.9870269495412844,0.8944954128440367,full
codecontests_java_4,10,,codecontests_java_4.txt,0.9939385816977504,5.65625,0.9994604627071824,0.994475138121547,full
mbpp_python_4,11,,mbpp_python_4.txt,0.9685096153846153,2.03125,0.9685096153846153,1.5,full
apps_python_5,12,,apps_python_5.txt,0.9187301020408163,1.3671875,0.9924553571428572,0.9257142857142857,full
codecontests_cpp_5,13,,codecontests_cpp_5.txt,0.9635929930556834,3.640625,0.9978540772532188,0.9656652360515021,full
codecontests_java_5,14,,codecontests_java_5.txt,0.9354423868312757,3.796875,0.9354423868312757,1.3580246913580247,full
codecontests_cpp_6,15,,codecontests_cpp_6.txt,0.9964879587155964,3.40625,0.9964879587155964,1.0,full
codecontests_java_6,16,,codecontests_java_6.txt,0.9704573098851166,3.375,0.9749710648148148,0.9953703703703703,full
codecontests_java_7,17,,codecontests_java_7.txt,0.9312771613824478,3.96875,0.9980776328740157,0.9330708661417323,full
apps_python_8,18,,apps_python_8.txt,0.9781994986442588,3.015625,0.9936447538860104,0.9844559585492227,full
