node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L9H3,9,0.14473391849437603,0.1421362489486964,0.07017045454545455,0.07339267028746015
L13H6,13,0.14022284850016703,0.13877207737594618,0.08834134615384616,0.09648107842277413
L6H0,6,0.13222229519140638,0.13877207737594618,0.019288277511961723,0.02043399423614851
MLP20,20,0.13151486020681008,0.13372582001682085,0.12195121951219512,0.12498625055278723
L2H15,2,0.131164307977858,0.1345668629100084,0.02027407786885246,0.021086292653999222
L16H13,16,0.1252854523423742,0.127838519764508,0.0879234506302521,0.09153571829647618
L15H5,15,0.12381530857063006,0.11774600504625736,0.1106907320055905,0.11622193903402613
MLP1,1,0.12380781746219002,0.12363330529857022,0.054945054945054944,0.06552609479879176
MLP0,0,0.11687193505344255,0.11774600504625736,0.05119692468984798,0.05902605171321209
L10H2,10,0.11572821261834637,0.11690496215306981,0.05859375,0.06205977826892909
L4H15,4,0.11224926065552056,0.11774600504625736,0.017793201264880952,0.019596024707350113
MLP3,3,0.11164815486966397,0.11101766190075694,0.048783712321523,0.06273842384321693
MLP4,4,0.10938627974877112,0.10933557611438183,0.059714795008912656,0.07210128091842766
MLP9,9,0.10797237964278021,0.10597140454163162,0.1293309438470729,0.14744194604420882
MLP2,2,0.10602554478536252,0.10681244743481917,0.05660377358490566,0.06617176660273309
MLP6,6,0.0999520349805074,0.0992430613961312,0.05082055421038472,0.059340617836935165
L11H8,11,0.09776016099118928,0.09840201850294365,0.05259683098591549,0.053201780574094394
L15H9,15,0.08597586856802877,0.08578637510513036,0.07973994088482075,0.08485142504013829
L12H0,12,0.08514884823560019,0.08242220353238015,0.06022905465949821,0.06237137579904401
MLP7,7,0.06982190386388444,0.06980656013456686,0.08,0.10300286238097843
MLP10,10,0.06263859336929953,0.05971404541631623,0.09433962264150944,0.11019223844418048
L13H13,13,0.06208672451454154,0.060555088309503784,0.06092364804964539,0.06444659077466211
L10H5,10,0.053403704673056065,0.05214465937762826,0.04867575354609929,0.05168650477222435
L13H10,13,0.050364842010266773,0.0479394449116905,0.08405172413793104,0.09139840854513008
L16H6,16,0.04557115007604893,0.04709840201850295,0.0647333606110202,0.06459165192446963
L11H5,11,0.045284287301062154,0.04373423044575273,0.05538888168137,0.05317315530230034
L11H9,11,0.043019846250673406,0.04121110176619008,0.06669776119402986,0.06648756632034317
MLP14,14,0.04020524650105783,0.03952901597981497,0.16455696202531644,0.1874170467218252
L14H5,14,0.03370396003549343,0.034482758620689655,0.06745426829268293,0.07096876757579962
L17H1,17,0.031090151807645978,0.031118587047939444,0.09265350877192982,0.10166684709681158
L17H14,17,0.030573100441673717,0.02943650126156434,0.07201086956521739,0.0793577471772667
L9H5,9,0.026382706975163272,0.02607232968881413,0.047564338235294115,0.055505685456383826
L13H11,13,0.026319934771678603,0.027754415475189236,0.053267045454545456,0.05599949397569424
L12H13,12,0.025385603639782678,0.025231286795626577,0.027364510178418906,0.028998383946053172
MLP8,8,0.024264871257987423,0.023549201009251473,0.07868937048503612,0.08113159597645969
L6H7,6,0.02371639723318631,0.022708158116063918,0.027644230769230768,0.02786241831052351
L14H13,14,0.020841654790641224,0.020185029436501262,0.08870192307692308,0.08634463889114428
MLP21,21,0.01897409515173189,0.01934398654331371,0.1111111111111111,0.11582309884095976
L12H10,12,0.0170534046770683,0.01682085786375105,0.07951457509881424,0.07679302852027325
L9H7,9,0.015869926633661602,0.01682085786375105,0.04755276814780366,0.050819645407216396
MLP15,15,0.01547626938373575,0.015138772077375946,0.07703703703703704,0.10604361557597927
L13H15,13,0.015279043729955807,0.015138772077375946,0.046463815789473686,0.04881537899891301
MLP26,26,0.015146028100173412,0.014297729184188394,0.043478260869565216,0.05744540395062543
MLP22,22,0.014460559982419775,0.015138772077375946,0.079156223893066,0.0950490594392856
L11H4,11,0.012409507695765248,0.012615643397813289,0.04458841463414634,0.04284878402344619
L6H8,6,0.012308312819581974,0.012615643397813289,0.0171875,0.01907748235515698
MLP23,23,0.012255000766398539,0.011774600504625737,0.1505446623093682,0.1531299693078872
L19H6,19,0.011770351105897478,0.011774600504625737,0.08041657573112179,0.0805099764249537
L9H15,9,0.011107287055738184,0.010933557611438183,0.04177295918367347,0.04800604101155415
L12H3,12,0.010287839702470523,0.010092514718250631,0.06933424852992044,0.07751426460723278
L17H15,17,0.009821958708719125,0.009251471825063078,0.09794776119402986,0.09671579107737543
L6H5,6,0.008581194891244297,0.008410428931875526,0.016368502045384377,0.01776651890565622
L11H6,11,0.007822736554778255,0.007569386038687973,0.0584375,0.06267927423028719
L27H15,27,0.007426674387446765,0.007569386038687973,0.04254201680672269,0.044856638232800033
L25H0,25,0.006585906374106176,0.00672834314550042,0.04947777406417112,0.05332072051556168
L18H3,18,0.005313998573320589,0.005046257359125316,0.09519222202423379,0.1145847315632409
L13H2,13,0.005233755845939968,0.005046257359125316,0.03329676797945205,0.03656911464673078
L23H5,23,0.005231564241676506,0.005046257359125316,0.06825327704298537,0.07194128757898012
L16H12,16,0.003493606022610844,0.00336417157275021,0.10126201923076923,0.12645266909814323
L21H0,21,0.003388618855278552,0.00336417157275021,0.04195838704479536,0.04387536509642079
L18H11,18,0.003369968117416739,0.00336417157275021,0.04954001168224299,0.04826817092994184
L8H3,8,0.0033279402555836516,0.00336417157275021,0.06067708333333333,0.06786253669828364
L4H4,4,0.003305780106950789,0.00336417157275021,0.021542652387041776,0.021007147952780147
L1H13,1,0.0031750667913618327,0.00336417157275021,0.021635649741824442,0.02547277278757889
L15H4,15,0.0026787160114688526,0.002523128679562658,0.0625,0.06230271464646464
L16H7,16,0.0026787160114688526,0.002523128679562658,0.09850543478260869,0.1065261050514232
L9H12,9,0.0026593050258784984,0.002523128679562658,0.021834935897435896,0.02479382031012466
L6H15,6,0.0026566689661069688,0.002523128679562658,0.020182291666666668,0.020650438030150334
L18H12,18,0.0026566689661069688,0.002523128679562658,0.10190217391304347,0.1007195152921349
MLP25,25,0.002607655286748732,0.002523128679562658,0.07171314741035857,0.05479297857610693
L3H14,3,0.002351839233906767,0.002523128679562658,0.01484375,0.017039888620504564
L4H11,4,0.00230674355787821,0.002523128679562658,0.01363031914893617,0.013111414310799633
L17H4,17,0.0022087663855949262,0.002523128679562658,0.06478658536585366,0.06957196288151406
L17H10,17,0.0017858106743125683,0.001682085786375105,0.09404920212765958,0.09404920212765958
L16H1,16,0.0017557992050660056,0.001682085786375105,0.08530431432973806,0.08530431432973806
L9H2,9,0.0017231770227163082,0.001682085786375105,0.05726536195286196,0.05726536195286196
L8H10,8,0.0017194925767112775,0.001682085786375105,0.03523818760702055,0.03523818760702055
L3H0,3,0.0015123146775578773,0.001682085786375105,0.008725622727443115,0.008725622727443115
L11H0,11,0.0014790298888833116,0.001682085786375105,0.0393710413561848,0.0393710413561848
L9H8,9,0.0008929053371562842,0.0008410428931875525,0.027985074626865673,0.027985074626865673
L18H6,18,0.0008929053371562842,0.0008410428931875525,0.11268939393939394,0.11268939393939394
L20H4,20,0.0008929053371562842,0.0008410428931875525,0.08475378787878787,0.08475378787878787
