path_key,path_label,direction,step_idx,node,n_samples,cumulative_ratio_median,cumulative_ratio_mean,incremental_ratio_median,incremental_ratio_mean,top1_rate,boundary_flip_rate
query_tool_path,Query-Conditioned Tool Branch,tool,1,L2H14,8,0.0985985985985986,0.08534379733926659,0.0985985985985986,0.08534379733926659,0.0,0.0
query_tool_path,Query-Conditioned Tool Branch,tool,2,MLP11,8,0.30335595776772245,0.22190416538128385,0.20079185520361992,0.13656036804201727,0.0,0.0
query_tool_path,Query-Conditioned Tool Branch,tool,3,MLP16,8,0.691453371481596,0.6685554608835643,0.46598762455801995,0.44665129550228044,0.125,0.125
query_tool_path,Query-Conditioned Tool Branch,tool,4,L24H6,8,0.8635023584905661,0.846471151885255,0.1605223476647077,0.17791569100169066,0.25,0.25
schema_tool_path,Schema-Conditioned Tool Branch,tool,1,L21H12,8,0.7092731829573935,0.6961081527696462,0.7092731829573935,0.6961081527696462,0.125,0.125
schema_tool_path,Schema-Conditioned Tool Branch,tool,2,MLP27,8,0.9673141186299081,0.927785937505475,0.2517795513373598,0.23167778473582878,0.75,0.75
no_tool_path,No-Tool Suppression Branch,no_tool,1,L16H4,8,0.1360628618693135,0.14072539884273086,0.1360628618693135,0.14072539884273086,0.0,0.0
no_tool_path,No-Tool Suppression Branch,no_tool,2,MLP17,8,0.5216126656848306,0.5510142420260177,0.376904609475032,0.41028884318328684,0.125,0.0
no_tool_path,No-Tool Suppression Branch,no_tool,3,L23H6,8,0.7583333333333333,0.7450820178597688,0.20609217171717173,0.19406777583375107,0.375,0.375
