group,n_samples,n_nodes,suff_median,suff_ci_lo,suff_ci_hi,nec_median,nec_ci_lo,nec_ci_hi,drop_full_suff_median,drop_full_suff_ci_lo,drop_full_suff_ci_hi,drop_full_nec_median,drop_full_nec_ci_lo,drop_full_nec_ci_hi
full_core,2,16,0.9794642857142857,0.95,1.0089285714285714,1.0133928571428572,1.0,1.0267857142857142,0.0,0.0,0.0,0.0,0.0,0.0
tool_tag_reader,2,1,0.3425595238095238,0.2833333333333333,0.4017857142857143,0.1464285714285714,0.14285714285714285,0.15,0.0,0.0,0.0,0.008928571428571397,0.0,0.017857142857142794
query_reader,2,2,0.04017857142857143,0.0,0.08035714285714286,0.021726190476190475,0.016666666666666666,0.026785714285714284,-0.004464285714285698,-0.008928571428571397,0.0,0.012797619047619058,0.008928571428571397,0.01666666666666672
format_router,2,4,0.6386904761904761,0.6166666666666667,0.6607142857142857,0.29047619047619044,0.21428571428571427,0.36666666666666664,0.0172619047619047,0.016666666666666607,0.017857142857142794,0.07351190476190472,0.06666666666666665,0.0803571428571428
primary_writer_mlp,2,3,0.8363095238095238,0.8333333333333334,0.8392857142857143,0.7431547619047618,0.6696428571428571,0.8166666666666667,0.06636904761904755,0.016666666666666607,0.11607142857142849,0.1116071428571428,0.0,0.2232142857142856
support_mlp,2,3,0.5416666666666667,0.5,0.5833333333333334,0.36220238095238094,0.24107142857142858,0.48333333333333334,0.005654761904761885,-0.033333333333333326,0.044642857142857095,0.02351190476190468,-0.03333333333333344,0.0803571428571428
all_heads,2,10,0.80625,0.8,0.8125,0.694047619047619,0.5714285714285714,0.8166666666666667,0.06845238095238088,0.05357142857142849,0.08333333333333326,0.16934523809523805,0.1333333333333333,0.2053571428571428
all_mlps,2,6,0.9110119047619047,0.8666666666666667,0.9553571428571429,0.844047619047619,0.8214285714285714,0.8666666666666667,0.17321428571428565,0.1499999999999999,0.1964285714285714,0.31934523809523807,0.18333333333333335,0.4553571428571428
