sample_id,variant,role,head,set,mass
codecontests_java_218,clean_full,schema_reader,L21H12,prefix_16,0.14330676198005676
codecontests_java_218,clean_full,no_tool_reader,L16H4,tools_block,0.021308664232492447
codecontests_java_218,clean_full,no_tool_reader,L16H4,tools_payload,2.5466583792876918e-06
codecontests_java_218,clean_full,no_tool_reader,L16H4,tool_call_tags,0.00027658583712764084
codecontests_java_218,clean_full,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_218,clean_full,no_tool_reader,L16H4,user_block,0.5015153884887695
codecontests_java_218,clean_full,no_tool_reader,L16H4,prefix_16,0.12766066193580627
codecontests_java_218,corrupt_full,query_reader,L2H14,tools_block,0.13303345441818237
codecontests_java_218,corrupt_full,query_reader,L2H14,tools_payload,0.0011895422358065844
codecontests_java_218,corrupt_full,query_reader,L2H14,tool_call_tags,0.0026711239479482174
codecontests_java_218,corrupt_full,query_reader,L2H14,protocol_payload,nan
codecontests_java_218,corrupt_full,query_reader,L2H14,user_block,0.3491174578666687
codecontests_java_218,corrupt_full,query_reader,L2H14,prefix_16,0.14285576343536377
codecontests_java_218,corrupt_full,schema_reader,L21H12,tools_block,0.29778847098350525
codecontests_java_218,corrupt_full,schema_reader,L21H12,tools_payload,0.022339127957820892
codecontests_java_218,corrupt_full,schema_reader,L21H12,tool_call_tags,0.005441675428301096
codecontests_java_218,corrupt_full,schema_reader,L21H12,protocol_payload,nan
codecontests_java_218,corrupt_full,schema_reader,L21H12,user_block,0.12274280190467834
codecontests_java_218,corrupt_full,schema_reader,L21H12,prefix_16,0.22320136427879333
codecontests_java_218,corrupt_full,no_tool_reader,L16H4,tools_block,0.015788163989782333
codecontests_java_218,corrupt_full,no_tool_reader,L16H4,tools_payload,1.2670750493271044e-06
codecontests_java_218,corrupt_full,no_tool_reader,L16H4,tool_call_tags,0.0001973591570276767
codecontests_java_218,corrupt_full,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_218,corrupt_full,no_tool_reader,L16H4,user_block,0.48831021785736084
codecontests_java_218,corrupt_full,no_tool_reader,L16H4,prefix_16,0.11394962668418884
codecontests_java_218,clean_no_schema,query_reader,L2H14,tools_block,0.05131809785962105
codecontests_java_218,clean_no_schema,query_reader,L2H14,tools_payload,0.0016046472592279315
codecontests_java_218,clean_no_schema,query_reader,L2H14,tool_call_tags,0.0038290766533464193
codecontests_java_218,clean_no_schema,query_reader,L2H14,protocol_payload,nan
codecontests_java_218,clean_no_schema,query_reader,L2H14,user_block,0.2672262191772461
codecontests_java_218,clean_no_schema,query_reader,L2H14,prefix_16,0.18677878379821777
codecontests_java_218,clean_no_schema,schema_reader,L21H12,tools_block,0.24342206120491028
codecontests_java_218,clean_no_schema,schema_reader,L21H12,tools_payload,0.030200375244021416
codecontests_java_218,clean_no_schema,schema_reader,L21H12,tool_call_tags,0.005642526317387819
codecontests_java_218,clean_no_schema,schema_reader,L21H12,protocol_payload,nan
codecontests_java_218,clean_no_schema,schema_reader,L21H12,user_block,0.12476751953363419
codecontests_java_218,clean_no_schema,schema_reader,L21H12,prefix_16,0.2121284306049347
codecontests_java_218,clean_no_schema,no_tool_reader,L16H4,tools_block,0.006531543098390102
codecontests_java_218,clean_no_schema,no_tool_reader,L16H4,tools_payload,1.2658922969421837e-05
codecontests_java_218,clean_no_schema,no_tool_reader,L16H4,tool_call_tags,0.00038877595216035843
codecontests_java_218,clean_no_schema,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_218,clean_no_schema,no_tool_reader,L16H4,user_block,0.4302840530872345
codecontests_java_218,clean_no_schema,no_tool_reader,L16H4,prefix_16,0.13332097232341766
codecontests_java_218,clean_schema_mismatch,query_reader,L2H14,tools_block,0.15963774919509888
codecontests_java_218,clean_schema_mismatch,query_reader,L2H14,tools_payload,0.0011814639437943697
codecontests_java_218,clean_schema_mismatch,query_reader,L2H14,tool_call_tags,0.0029516597278416157
codecontests_java_218,clean_schema_mismatch,query_reader,L2H14,protocol_payload,nan
codecontests_java_218,clean_schema_mismatch,query_reader,L2H14,user_block,0.2412133365869522
codecontests_java_218,clean_schema_mismatch,query_reader,L2H14,prefix_16,0.15812155604362488
codecontests_java_218,clean_schema_mismatch,schema_reader,L21H12,tools_block,0.3312474489212036
codecontests_java_218,clean_schema_mismatch,schema_reader,L21H12,tools_payload,0.028709188103675842
codecontests_java_218,clean_schema_mismatch,schema_reader,L21H12,tool_call_tags,0.005193790886551142
codecontests_java_218,clean_schema_mismatch,schema_reader,L21H12,protocol_payload,nan
codecontests_java_218,clean_schema_mismatch,schema_reader,L21H12,user_block,0.20049497485160828
codecontests_java_218,clean_schema_mismatch,schema_reader,L21H12,prefix_16,0.21169885993003845
codecontests_java_218,clean_schema_mismatch,no_tool_reader,L16H4,tools_block,0.017047494649887085
codecontests_java_218,clean_schema_mismatch,no_tool_reader,L16H4,tools_payload,4.4768903535441495e-06
codecontests_java_218,clean_schema_mismatch,no_tool_reader,L16H4,tool_call_tags,0.00023331184638664126
codecontests_java_218,clean_schema_mismatch,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_218,clean_schema_mismatch,no_tool_reader,L16H4,user_block,0.5399783849716187
codecontests_java_218,clean_schema_mismatch,no_tool_reader,L16H4,prefix_16,0.13313503563404083
codecontests_java_218,clean_no_protocol,query_reader,L2H14,tools_block,0.16513843834400177
codecontests_java_218,clean_no_protocol,query_reader,L2H14,tools_payload,0.0012948961229994893
codecontests_java_218,clean_no_protocol,query_reader,L2H14,tool_call_tags,0.0032625317107886076
codecontests_java_218,clean_no_protocol,query_reader,L2H14,protocol_payload,0.0389086939394474
codecontests_java_218,clean_no_protocol,query_reader,L2H14,user_block,0.23618081212043762
codecontests_java_218,clean_no_protocol,query_reader,L2H14,prefix_16,0.16191770136356354
codecontests_java_218,clean_no_protocol,schema_reader,L21H12,tools_block,0.19919875264167786
codecontests_java_218,clean_no_protocol,schema_reader,L21H12,tools_payload,0.023571202531456947
codecontests_java_218,clean_no_protocol,schema_reader,L21H12,tool_call_tags,0.016656994819641113
codecontests_java_218,clean_no_protocol,schema_reader,L21H12,protocol_payload,0.08723030239343643
codecontests_java_218,clean_no_protocol,schema_reader,L21H12,user_block,0.23637473583221436
codecontests_java_218,clean_no_protocol,schema_reader,L21H12,prefix_16,0.19085125625133514
codecontests_java_218,clean_no_protocol,no_tool_reader,L16H4,tools_block,0.012930084019899368
codecontests_java_218,clean_no_protocol,no_tool_reader,L16H4,tools_payload,1.4745523913006764e-06
codecontests_java_218,clean_no_protocol,no_tool_reader,L16H4,tool_call_tags,3.132016718154773e-05
codecontests_java_218,clean_no_protocol,no_tool_reader,L16H4,protocol_payload,0.0019155414775013924
codecontests_java_218,clean_no_protocol,no_tool_reader,L16H4,user_block,0.5367977619171143
codecontests_java_218,clean_no_protocol,no_tool_reader,L16H4,prefix_16,0.07819913327693939
apps_python_219,clean_full,query_reader,L2H14,tools_block,0.17491813004016876
apps_python_219,clean_full,query_reader,L2H14,tools_payload,0.0013330631190910935
apps_python_219,clean_full,query_reader,L2H14,tool_call_tags,0.005945771932601929
apps_python_219,clean_full,query_reader,L2H14,protocol_payload,nan
apps_python_219,clean_full,query_reader,L2H14,user_block,0.2406638115644455
apps_python_219,clean_full,query_reader,L2H14,prefix_16,0.14532780647277832
apps_python_219,clean_full,schema_reader,L21H12,tools_block,0.2907421886920929
apps_python_219,clean_full,schema_reader,L21H12,tools_payload,0.05084053426980972
apps_python_219,clean_full,schema_reader,L21H12,tool_call_tags,0.016099480912089348
apps_python_219,clean_full,schema_reader,L21H12,protocol_payload,nan
apps_python_219,clean_full,schema_reader,L21H12,user_block,0.037665560841560364
apps_python_219,clean_full,schema_reader,L21H12,prefix_16,0.0649799257516861
apps_python_219,clean_full,no_tool_reader,L16H4,tools_block,0.02776944823563099
apps_python_219,clean_full,no_tool_reader,L16H4,tools_payload,2.425577747544594e-07
apps_python_219,clean_full,no_tool_reader,L16H4,tool_call_tags,0.00011562906001927331
apps_python_219,clean_full,no_tool_reader,L16H4,protocol_payload,nan
apps_python_219,clean_full,no_tool_reader,L16H4,user_block,0.5092138051986694
apps_python_219,clean_full,no_tool_reader,L16H4,prefix_16,0.17787502706050873
apps_python_219,corrupt_full,query_reader,L2H14,tools_block,0.18227700889110565
apps_python_219,corrupt_full,query_reader,L2H14,tools_payload,0.0013588389847427607
apps_python_219,corrupt_full,query_reader,L2H14,tool_call_tags,0.006335753481835127
apps_python_219,corrupt_full,query_reader,L2H14,protocol_payload,nan
apps_python_219,corrupt_full,query_reader,L2H14,user_block,0.21968619525432587
apps_python_219,corrupt_full,query_reader,L2H14,prefix_16,0.14711259305477142
apps_python_219,corrupt_full,schema_reader,L21H12,tools_block,0.360154926776886
apps_python_219,corrupt_full,schema_reader,L21H12,tools_payload,0.04278399050235748
apps_python_219,corrupt_full,schema_reader,L21H12,tool_call_tags,0.009488506242632866
apps_python_219,corrupt_full,schema_reader,L21H12,protocol_payload,nan
apps_python_219,corrupt_full,schema_reader,L21H12,user_block,0.0882597267627716
apps_python_219,corrupt_full,schema_reader,L21H12,prefix_16,0.15055176615715027
apps_python_219,corrupt_full,no_tool_reader,L16H4,tools_block,0.018257860094308853
apps_python_219,corrupt_full,no_tool_reader,L16H4,tools_payload,2.2788574938203965e-07
apps_python_219,corrupt_full,no_tool_reader,L16H4,tool_call_tags,0.00013873458374291658
apps_python_219,corrupt_full,no_tool_reader,L16H4,protocol_payload,nan
apps_python_219,corrupt_full,no_tool_reader,L16H4,user_block,0.48838376998901367
apps_python_219,corrupt_full,no_tool_reader,L16H4,prefix_16,0.16020120680332184
apps_python_219,clean_no_schema,query_reader,L2H14,tools_block,0.05801806226372719
apps_python_219,clean_no_schema,query_reader,L2H14,tools_payload,0.0022042165510356426
apps_python_219,clean_no_schema,query_reader,L2H14,tool_call_tags,0.007450730539858341
apps_python_219,clean_no_schema,query_reader,L2H14,protocol_payload,nan
apps_python_219,clean_no_schema,query_reader,L2H14,user_block,0.27352654933929443
apps_python_219,clean_no_schema,query_reader,L2H14,prefix_16,0.17163529992103577
apps_python_219,clean_no_schema,schema_reader,L21H12,tools_block,0.41528478264808655
apps_python_219,clean_no_schema,schema_reader,L21H12,tools_payload,0.0667428970336914
apps_python_219,clean_no_schema,schema_reader,L21H12,tool_call_tags,0.008806977421045303
apps_python_219,clean_no_schema,schema_reader,L21H12,protocol_payload,nan
apps_python_219,clean_no_schema,schema_reader,L21H12,user_block,0.07313080877065659
apps_python_219,clean_no_schema,schema_reader,L21H12,prefix_16,0.16774994134902954
apps_python_219,clean_no_schema,no_tool_reader,L16H4,tools_block,0.011831187643110752
apps_python_219,clean_no_schema,no_tool_reader,L16H4,tools_payload,1.5942563322823844e-06
apps_python_219,clean_no_schema,no_tool_reader,L16H4,tool_call_tags,0.00020073700579814613
apps_python_219,clean_no_schema,no_tool_reader,L16H4,protocol_payload,nan
apps_python_219,clean_no_schema,no_tool_reader,L16H4,user_block,0.4209081828594208
apps_python_219,clean_no_schema,no_tool_reader,L16H4,prefix_16,0.17281317710876465
apps_python_219,clean_schema_mismatch,query_reader,L2H14,tools_block,0.18184474110603333
apps_python_219,clean_schema_mismatch,query_reader,L2H14,tools_payload,0.0011063902638852596
apps_python_219,clean_schema_mismatch,query_reader,L2H14,tool_call_tags,0.005789400078356266
apps_python_219,clean_schema_mismatch,query_reader,L2H14,protocol_payload,nan
apps_python_219,clean_schema_mismatch,query_reader,L2H14,user_block,0.24132388830184937
apps_python_219,clean_schema_mismatch,query_reader,L2H14,prefix_16,0.14743797481060028
apps_python_219,clean_schema_mismatch,schema_reader,L21H12,tools_block,0.48485812544822693
apps_python_219,clean_schema_mismatch,schema_reader,L21H12,tools_payload,0.11840396374464035
apps_python_219,clean_schema_mismatch,schema_reader,L21H12,tool_call_tags,0.01250635925680399
apps_python_219,clean_schema_mismatch,schema_reader,L21H12,protocol_payload,nan
apps_python_219,clean_schema_mismatch,schema_reader,L21H12,user_block,0.1289522647857666
apps_python_219,clean_schema_mismatch,schema_reader,L21H12,prefix_16,0.17283214628696442
apps_python_219,clean_schema_mismatch,no_tool_reader,L16H4,tools_block,0.023800130933523178
apps_python_219,clean_schema_mismatch,no_tool_reader,L16H4,tools_payload,3.0245811899476394e-07
apps_python_219,clean_schema_mismatch,no_tool_reader,L16H4,tool_call_tags,9.541602048557252e-05
apps_python_219,clean_schema_mismatch,no_tool_reader,L16H4,protocol_payload,nan
apps_python_219,clean_schema_mismatch,no_tool_reader,L16H4,user_block,0.5372334718704224
apps_python_219,clean_schema_mismatch,no_tool_reader,L16H4,prefix_16,0.176156684756279
apps_python_219,clean_no_protocol,query_reader,L2H14,tools_block,0.18126973509788513
apps_python_219,clean_no_protocol,query_reader,L2H14,tools_payload,0.0012309030862525105
apps_python_219,clean_no_protocol,query_reader,L2H14,tool_call_tags,0.003254548879340291
apps_python_219,clean_no_protocol,query_reader,L2H14,protocol_payload,0.036359403282403946
apps_python_219,clean_no_protocol,query_reader,L2H14,user_block,0.23408332467079163
apps_python_219,clean_no_protocol,query_reader,L2H14,prefix_16,0.1542244255542755
apps_python_219,clean_no_protocol,schema_reader,L21H12,tools_block,0.29868653416633606
apps_python_219,clean_no_protocol,schema_reader,L21H12,tools_payload,0.08880000561475754
apps_python_219,clean_no_protocol,schema_reader,L21H12,tool_call_tags,0.02384214662015438
apps_python_219,clean_no_protocol,schema_reader,L21H12,protocol_payload,0.17129209637641907
apps_python_219,clean_no_protocol,schema_reader,L21H12,user_block,0.13661527633666992
apps_python_219,clean_no_protocol,schema_reader,L21H12,prefix_16,0.1335904896259308
apps_python_219,clean_no_protocol,no_tool_reader,L16H4,tools_block,0.019334115087985992
apps_python_219,clean_no_protocol,no_tool_reader,L16H4,tools_payload,1.661372124317495e-07
apps_python_219,clean_no_protocol,no_tool_reader,L16H4,tool_call_tags,2.9227216145955026e-05
apps_python_219,clean_no_protocol,no_tool_reader,L16H4,protocol_payload,0.0023173512890934944
apps_python_219,clean_no_protocol,no_tool_reader,L16H4,user_block,0.4851078987121582
apps_python_219,clean_no_protocol,no_tool_reader,L16H4,prefix_16,0.12467183917760849
codecontests_cpp_219,clean_full,query_reader,L2H14,tools_block,0.15369614958763123
codecontests_cpp_219,clean_full,query_reader,L2H14,tools_payload,0.0011308924295008183
codecontests_cpp_219,clean_full,query_reader,L2H14,tool_call_tags,0.0030395230278372765
codecontests_cpp_219,clean_full,query_reader,L2H14,protocol_payload,nan
codecontests_cpp_219,clean_full,query_reader,L2H14,user_block,0.3097427487373352
codecontests_cpp_219,clean_full,query_reader,L2H14,prefix_16,0.1371123194694519
codecontests_cpp_219,clean_full,schema_reader,L21H12,tools_block,0.2582319378852844
codecontests_cpp_219,clean_full,schema_reader,L21H12,tools_payload,0.03136640787124634
codecontests_cpp_219,clean_full,schema_reader,L21H12,tool_call_tags,0.02061019279062748
codecontests_cpp_219,clean_full,schema_reader,L21H12,protocol_payload,nan
codecontests_cpp_219,clean_full,schema_reader,L21H12,user_block,0.04744545742869377
codecontests_cpp_219,clean_full,schema_reader,L21H12,prefix_16,0.07455488294363022
codecontests_cpp_219,clean_full,no_tool_reader,L16H4,tools_block,0.022504691034555435
codecontests_cpp_219,clean_full,no_tool_reader,L16H4,tools_payload,3.890490006597247e-06
codecontests_cpp_219,clean_full,no_tool_reader,L16H4,tool_call_tags,0.00022300034470390528
codecontests_cpp_219,clean_full,no_tool_reader,L16H4,protocol_payload,nan
codecontests_cpp_219,clean_full,no_tool_reader,L16H4,user_block,0.4326431453227997
codecontests_cpp_219,clean_full,no_tool_reader,L16H4,prefix_16,0.11769460886716843
codecontests_cpp_219,corrupt_full,query_reader,L2H14,tools_block,0.15476495027542114
codecontests_cpp_219,corrupt_full,query_reader,L2H14,tools_payload,0.0011190335499122739
codecontests_cpp_219,corrupt_full,query_reader,L2H14,tool_call_tags,0.003101175418123603
codecontests_cpp_219,corrupt_full,query_reader,L2H14,protocol_payload,nan
codecontests_cpp_219,corrupt_full,query_reader,L2H14,user_block,0.3086307644844055
codecontests_cpp_219,corrupt_full,query_reader,L2H14,prefix_16,0.13670054078102112
codecontests_cpp_219,corrupt_full,schema_reader,L21H12,tools_block,0.3248942196369171
codecontests_cpp_219,corrupt_full,schema_reader,L21H12,tools_payload,0.03248845785856247
codecontests_cpp_219,corrupt_full,schema_reader,L21H12,tool_call_tags,0.009511342272162437
codecontests_cpp_219,corrupt_full,schema_reader,L21H12,protocol_payload,nan
codecontests_cpp_219,corrupt_full,schema_reader,L21H12,user_block,0.11645285785198212
codecontests_cpp_219,corrupt_full,schema_reader,L21H12,prefix_16,0.16319386661052704
codecontests_cpp_219,corrupt_full,no_tool_reader,L16H4,tools_block,0.017653588205575943
codecontests_cpp_219,corrupt_full,no_tool_reader,L16H4,tools_payload,3.0524213343596784e-06
codecontests_cpp_219,corrupt_full,no_tool_reader,L16H4,tool_call_tags,0.00018826049927156419
codecontests_cpp_219,corrupt_full,no_tool_reader,L16H4,protocol_payload,nan
codecontests_cpp_219,corrupt_full,no_tool_reader,L16H4,user_block,0.4906739592552185
codecontests_cpp_219,corrupt_full,no_tool_reader,L16H4,prefix_16,0.12551918625831604
codecontests_cpp_219,clean_no_schema,query_reader,L2H14,tools_block,0.050913114100694656
codecontests_cpp_219,clean_no_schema,query_reader,L2H14,tools_payload,0.001645482494495809
codecontests_cpp_219,clean_no_schema,query_reader,L2H14,tool_call_tags,0.003591652028262615
codecontests_cpp_219,clean_no_schema,query_reader,L2H14,protocol_payload,nan
codecontests_cpp_219,clean_no_schema,query_reader,L2H14,user_block,0.3361581563949585
codecontests_cpp_219,clean_no_schema,query_reader,L2H14,prefix_16,0.17610737681388855
codecontests_cpp_219,clean_no_schema,schema_reader,L21H12,tools_block,0.2407323122024536
codecontests_cpp_219,clean_no_schema,schema_reader,L21H12,tools_payload,0.04160936549305916
codecontests_cpp_219,clean_no_schema,schema_reader,L21H12,tool_call_tags,0.015351824462413788
codecontests_cpp_219,clean_no_schema,schema_reader,L21H12,protocol_payload,nan
codecontests_cpp_219,clean_no_schema,schema_reader,L21H12,user_block,0.08491965383291245
codecontests_cpp_219,clean_no_schema,schema_reader,L21H12,prefix_16,0.14331012964248657
codecontests_cpp_219,clean_no_schema,no_tool_reader,L16H4,tools_block,0.006345001980662346
codecontests_cpp_219,clean_no_schema,no_tool_reader,L16H4,tools_payload,1.4104215551924426e-05
codecontests_cpp_219,clean_no_schema,no_tool_reader,L16H4,tool_call_tags,0.0002907915331888944
codecontests_cpp_219,clean_no_schema,no_tool_reader,L16H4,protocol_payload,nan
codecontests_cpp_219,clean_no_schema,no_tool_reader,L16H4,user_block,0.43341681361198425
codecontests_cpp_219,clean_no_schema,no_tool_reader,L16H4,prefix_16,0.1070045754313469
codecontests_cpp_219,clean_schema_mismatch,query_reader,L2H14,tools_block,0.14861099421977997
codecontests_cpp_219,clean_schema_mismatch,query_reader,L2H14,tools_payload,0.0009297471842728555
codecontests_cpp_219,clean_schema_mismatch,query_reader,L2H14,tool_call_tags,0.0030441326089203358
codecontests_cpp_219,clean_schema_mismatch,query_reader,L2H14,protocol_payload,nan
codecontests_cpp_219,clean_schema_mismatch,query_reader,L2H14,user_block,0.31382954120635986
codecontests_cpp_219,clean_schema_mismatch,query_reader,L2H14,prefix_16,0.13669119775295258
codecontests_cpp_219,clean_schema_mismatch,schema_reader,L21H12,tools_block,0.33754122257232666
codecontests_cpp_219,clean_schema_mismatch,schema_reader,L21H12,tools_payload,0.049822792410850525
codecontests_cpp_219,clean_schema_mismatch,schema_reader,L21H12,tool_call_tags,0.027234483510255814
codecontests_cpp_219,clean_schema_mismatch,schema_reader,L21H12,protocol_payload,nan
codecontests_cpp_219,clean_schema_mismatch,schema_reader,L21H12,user_block,0.14836810529232025
codecontests_cpp_219,clean_schema_mismatch,schema_reader,L21H12,prefix_16,0.1359456330537796
codecontests_cpp_219,clean_schema_mismatch,no_tool_reader,L16H4,tools_block,0.021192342042922974
codecontests_cpp_219,clean_schema_mismatch,no_tool_reader,L16H4,tools_payload,1.2644643447856652e-06
codecontests_cpp_219,clean_schema_mismatch,no_tool_reader,L16H4,tool_call_tags,0.0002313882578164339
codecontests_cpp_219,clean_schema_mismatch,no_tool_reader,L16H4,protocol_payload,nan
codecontests_cpp_219,clean_schema_mismatch,no_tool_reader,L16H4,user_block,0.5481125116348267
codecontests_cpp_219,clean_schema_mismatch,no_tool_reader,L16H4,prefix_16,0.1062040850520134
codecontests_cpp_219,clean_no_protocol,query_reader,L2H14,tools_block,0.14870010316371918
codecontests_cpp_219,clean_no_protocol,query_reader,L2H14,tools_payload,0.0010343107860535383
codecontests_cpp_219,clean_no_protocol,query_reader,L2H14,tool_call_tags,0.002748749917373061
codecontests_cpp_219,clean_no_protocol,query_reader,L2H14,protocol_payload,0.035461392253637314
codecontests_cpp_219,clean_no_protocol,query_reader,L2H14,user_block,0.30707716941833496
codecontests_cpp_219,clean_no_protocol,query_reader,L2H14,prefix_16,0.1298932582139969
codecontests_cpp_219,clean_no_protocol,schema_reader,L21H12,tools_block,0.3312207758426666
codecontests_cpp_219,clean_no_protocol,schema_reader,L21H12,tools_payload,0.07555267214775085
codecontests_cpp_219,clean_no_protocol,schema_reader,L21H12,tool_call_tags,0.05813430994749069
codecontests_cpp_219,clean_no_protocol,schema_reader,L21H12,protocol_payload,0.1178818941116333
codecontests_cpp_219,clean_no_protocol,schema_reader,L21H12,user_block,0.18533001840114594
codecontests_cpp_219,clean_no_protocol,schema_reader,L21H12,prefix_16,0.11863381415605545
codecontests_cpp_219,clean_no_protocol,no_tool_reader,L16H4,tools_block,0.015497468411922455
codecontests_cpp_219,clean_no_protocol,no_tool_reader,L16H4,tools_payload,1.1774891390814446e-06
codecontests_cpp_219,clean_no_protocol,no_tool_reader,L16H4,tool_call_tags,2.592415694380179e-05
codecontests_cpp_219,clean_no_protocol,no_tool_reader,L16H4,protocol_payload,0.0025760778225958347
codecontests_cpp_219,clean_no_protocol,no_tool_reader,L16H4,user_block,0.4638414978981018
codecontests_cpp_219,clean_no_protocol,no_tool_reader,L16H4,prefix_16,0.06170089915394783
codecontests_java_219,clean_full,query_reader,L2H14,tools_block,0.1476338803768158
codecontests_java_219,clean_full,query_reader,L2H14,tools_payload,0.0012538277078419924
codecontests_java_219,clean_full,query_reader,L2H14,tool_call_tags,0.004628791008144617
codecontests_java_219,clean_full,query_reader,L2H14,protocol_payload,nan
codecontests_java_219,clean_full,query_reader,L2H14,user_block,0.31109529733657837
codecontests_java_219,clean_full,query_reader,L2H14,prefix_16,0.13383838534355164
codecontests_java_219,clean_full,schema_reader,L21H12,tools_block,0.16789975762367249
codecontests_java_219,clean_full,schema_reader,L21H12,tools_payload,0.013373597525060177
codecontests_java_219,clean_full,schema_reader,L21H12,tool_call_tags,0.014635425060987473
codecontests_java_219,clean_full,schema_reader,L21H12,protocol_payload,nan
codecontests_java_219,clean_full,schema_reader,L21H12,user_block,0.014604780822992325
codecontests_java_219,clean_full,schema_reader,L21H12,prefix_16,0.03056660294532776
codecontests_java_219,clean_full,no_tool_reader,L16H4,tools_block,0.03083464503288269
codecontests_java_219,clean_full,no_tool_reader,L16H4,tools_payload,1.5878517842793372e-06
codecontests_java_219,clean_full,no_tool_reader,L16H4,tool_call_tags,0.00013051410496700555
codecontests_java_219,clean_full,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_219,clean_full,no_tool_reader,L16H4,user_block,0.40315115451812744
codecontests_java_219,clean_full,no_tool_reader,L16H4,prefix_16,0.14129115641117096
codecontests_java_219,corrupt_full,query_reader,L2H14,tools_block,0.1257028579711914
codecontests_java_219,corrupt_full,query_reader,L2H14,tools_payload,0.0010557922068983316
codecontests_java_219,corrupt_full,query_reader,L2H14,tool_call_tags,0.003959991037845612
codecontests_java_219,corrupt_full,query_reader,L2H14,protocol_payload,nan
codecontests_java_219,corrupt_full,query_reader,L2H14,user_block,0.4190997779369354
codecontests_java_219,corrupt_full,query_reader,L2H14,prefix_16,0.11223828792572021
codecontests_java_219,corrupt_full,schema_reader,L21H12,tools_block,0.28059902787208557
codecontests_java_219,corrupt_full,schema_reader,L21H12,tools_payload,0.01670554280281067
codecontests_java_219,corrupt_full,schema_reader,L21H12,tool_call_tags,0.00575148593634367
codecontests_java_219,corrupt_full,schema_reader,L21H12,protocol_payload,nan
codecontests_java_219,corrupt_full,schema_reader,L21H12,user_block,0.17029859125614166
codecontests_java_219,corrupt_full,schema_reader,L21H12,prefix_16,0.21641749143600464
codecontests_java_219,corrupt_full,no_tool_reader,L16H4,tools_block,0.015863493084907532
codecontests_java_219,corrupt_full,no_tool_reader,L16H4,tools_payload,6.282824074332893e-07
codecontests_java_219,corrupt_full,no_tool_reader,L16H4,tool_call_tags,0.00011468469892861322
codecontests_java_219,corrupt_full,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_219,corrupt_full,no_tool_reader,L16H4,user_block,0.5202823281288147
codecontests_java_219,corrupt_full,no_tool_reader,L16H4,prefix_16,0.11369456350803375
codecontests_java_219,clean_no_schema,query_reader,L2H14,tools_block,0.04731954634189606
codecontests_java_219,clean_no_schema,query_reader,L2H14,tools_payload,0.0013930286513641477
codecontests_java_219,clean_no_schema,query_reader,L2H14,tool_call_tags,0.005338593851774931
codecontests_java_219,clean_no_schema,query_reader,L2H14,protocol_payload,nan
codecontests_java_219,clean_no_schema,query_reader,L2H14,user_block,0.3350345492362976
codecontests_java_219,clean_no_schema,query_reader,L2H14,prefix_16,0.1729932576417923
codecontests_java_219,clean_no_schema,schema_reader,L21H12,tools_block,0.23884554207324982
codecontests_java_219,clean_no_schema,schema_reader,L21H12,tools_payload,0.028704551979899406
codecontests_java_219,clean_no_schema,schema_reader,L21H12,tool_call_tags,0.004765968769788742
codecontests_java_219,clean_no_schema,schema_reader,L21H12,protocol_payload,nan
codecontests_java_219,clean_no_schema,schema_reader,L21H12,user_block,0.1019154042005539
codecontests_java_219,clean_no_schema,schema_reader,L21H12,prefix_16,0.2583087384700775
codecontests_java_219,clean_no_schema,no_tool_reader,L16H4,tools_block,0.011043512262403965
codecontests_java_219,clean_no_schema,no_tool_reader,L16H4,tools_payload,6.461302746174624e-06
codecontests_java_219,clean_no_schema,no_tool_reader,L16H4,tool_call_tags,0.00013331009540706873
codecontests_java_219,clean_no_schema,no_tool_reader,L16H4,protocol_payload,nan
codecontests_java_219,clean_no_schema,no_tool_reader,L16H4,user_block,0.3835026025772095
codecontests_java_219,clean_no_schema,no_tool_reader,L16H4,prefix_16,0.11218153685331345
codecontests_java_219,clean_schema_mismatch,query_reader,L2H14,tools_block,0.14727583527565002
codecontests_java_219,clean_schema_mismatch,query_reader,L2H14,tools_payload,0.0012520946329459548
codecontests_java_219,clean_schema_mismatch,query_reader,L2H14,tool_call_tags,0.004614336881786585
codecontests_java_219,clean_schema_mismatch,query_reader,L2H14,protocol_payload,nan
codecontests_java_219,clean_schema_mismatch,query_reader,L2H14,user_block,0.3141535818576813
codecontests_java_219,clean_schema_mismatch,query_reader,L2H14,prefix_16,0.1437050700187683
codecontests_java_219,clean_schema_mismatch,schema_reader,L21H12,tools_block,0.36501893401145935
codecontests_java_219,clean_schema_mismatch,schema_reader,L21H12,tools_payload,0.04392623528838158
codecontests_java_219,clean_schema_mismatch,schema_reader,L21H12,tool_call_tags,0.010782412253320217
codecontests_java_219,clean_schema_mismatch,schema_reader,L21H12,protocol_payload,nan
codecontests_java_219,clean_schema_mismatch,schema_reader,L21H12,user_block,0.15428854525089264
codecontests_java_219,clean_schema_mismatch,schema_reader,L21H12,prefix_16,0.20262955129146576
codecontests_java_219,clean_schema_mismatch,no_tool_reader,L16H4,tools_block,0.020167704671621323
