source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L2H4,MLP4,0.0008730155173911575,0.0,0.0,0.0008730155173911575,-0.0008730155173911575,-1.0
L1H11,L3H2,0.0008725305761326929,0.0,0.0,0.0008725305761326929,-0.0008725305761326929,-1.0
L3H2,L7H4,0.0008725305761326929,0.0,0.0,0.0008725305761326929,-0.0008725305761326929,-1.0
L7H4,MLP11,0.0008725305761326929,0.0,0.0,0.0008725305761326929,-0.0008725305761326929,-1.0
MLP1,L3H2,0.0008725305761326929,0.0,0.0,0.0008725305761326929,-0.0008725305761326929,-1.0
MLP1,L7H4,0.0008725305761326929,0.0,0.0,0.0008725305761326929,-0.0008725305761326929,-1.0
Input Embed,L12H3,0.0008720293378399279,0.0,0.0,0.0008720293378399279,-0.0008720293378399279,-1.0
L11H1,MLP19,0.0008720293378399279,0.0,0.0,0.0008720293378399279,-0.0008720293378399279,-1.0
L12H3,L13H9,0.0008720293378399279,0.0,0.0,0.0008720293378399279,-0.0008720293378399279,-1.0
L17H8,L19H13,0.0008720293378399279,0.0,0.0,0.0008720293378399279,-0.0008720293378399279,-1.0
L24H6,L26H0,0.0,0.0008718957998114304,0.0,0.0008718957998114304,0.0008718957998114304,1.0
L26H0,Residual Output: decision,0.0,0.0008718957998114304,0.0,0.0008718957998114304,0.0008718957998114304,1.0
MLP19,L26H0,0.0,0.0008718957998114304,0.0,0.0008718957998114304,0.0008718957998114304,1.0
MLP8,L17H14,0.0,0.0008718957998114304,0.0,0.0008718957998114304,0.0008718957998114304,1.0
L2H15,L5H12,0.0008717701138988338,0.0,0.0,0.0008717701138988338,-0.0008717701138988338,-1.0
L5H12,MLP16,0.0008717701138988338,0.0,0.0,0.0008717701138988338,-0.0008717701138988338,-1.0
L9H12,MLP11,0.0008717701138988338,0.0,0.0,0.0008717701138988338,-0.0008717701138988338,-1.0
MLP3,L9H12,0.0008717701138988338,0.0,0.0,0.0008717701138988338,-0.0008717701138988338,-1.0
MLP10,L14H5,0.0,0.0008716456862716107,0.0,0.0008716456862716107,0.0008716456862716107,1.0
MLP2,L14H5,0.0,0.0008716456862716107,0.0,0.0008716456862716107,0.0008716456862716107,1.0
L1H1,L4H4,0.0008715109670159863,0.0,0.0,0.0008715109670159863,-0.0008715109670159863,-1.0
L5H5,L6H7,0.0008715109670159863,0.0,0.0,0.0008715109670159863,-0.0008715109670159863,-1.0
L6H7,L11H1,0.0008715109670159863,0.0,0.0,0.0008715109670159863,-0.0008715109670159863,-1.0
L18H12,MLP27,0.0,0.0008708582917944006,0.0,0.0008708582917944006,0.0008708582917944006,1.0
L6H15,L9H2,0.0,0.0008708582917944006,0.0,0.0008708582917944006,0.0008708582917944006,1.0
L9H2,L12H13,0.0,0.0008708582917944006,0.0,0.0008708582917944006,0.0008708582917944006,1.0
MLP3,L6H15,0.0,0.0008708582917944006,0.0,0.0008708582917944006,0.0008708582917944006,1.0
MLP3,L9H2,0.0,0.0008708582917944006,0.0,0.0008708582917944006,0.0008708582917944006,1.0
MLP8,L16H6,0.0,0.0008708582917944006,0.0,0.0008708582917944006,0.0008708582917944006,1.0
L5H10,L12H3,0.0008706968358269362,0.0,0.0,0.0008706968358269362,-0.0008706968358269362,-1.0
L5H10,L6H8,0.0008706968358269362,0.0,0.0,0.0008706968358269362,-0.0008706968358269362,-1.0
L5H10,MLP12,0.0008706968358269362,0.0,0.0,0.0008706968358269362,-0.0008706968358269362,-1.0
