sample_id,sample_rank,q_index,gap,orig_suff_ratio,orig_nec_ratio,refined_suff_ratio,refined_nec_ratio,k_local,n_refined_nodes,n_orig_nodes
humaneval_python_100,250,,6.75,1.0185185185185186,1.0555555555555556,1.0185185185185186,1.0185185185185186,0,10,16
apps_python_101,251,,6.75,1.0185185185185186,1.0740740740740742,0.9814814814814815,1.0185185185185186,0,10,16
codecontests_java_101,252,,10.25,0.9634146341463414,0.9390243902439024,1.0,0.9390243902439024,4,14,16
apps_python_102,253,,5.75,1.0434782608695652,1.0434782608695652,1.0217391304347827,1.0434782608695652,0,10,16
apps_python_103,254,,6.25,1.02,1.08,1.0,1.02,1,11,16
mbpp_python_103,255,,7.5,1.0166666666666666,1.0333333333333334,1.0833333333333333,1.1,0,10,16
apps_python_104,256,,8.25,0.9848484848484849,1.0454545454545454,0.9696969696969697,1.0454545454545454,1,11,16
apps_python_105,257,,9.375,0.9333333333333333,0.9733333333333334,0.92,0.9333333333333333,1,11,16
codecontests_java_105,258,,7.75,0.967741935483871,0.967741935483871,1.0,0.9838709677419355,2,12,16
apps_python_106,259,,10.875,1.103448275862069,1.1494252873563218,1.103448275862069,1.1379310344827587,1,11,16
codecontests_cpp_106,260,,8.25,0.9696969696969697,1.0151515151515151,0.9848484848484849,1.0151515151515151,0,10,16
codecontests_java_106,261,,11.8125,0.9576719576719577,0.8941798941798942,0.9365079365079365,0.873015873015873,0,10,16
apps_python_107,262,,7.5,0.9333333333333333,1.0333333333333334,0.8666666666666667,0.95,0,10,16
codecontests_java_107,263,,12.625,0.9603960396039604,0.9306930693069307,0.9801980198019802,0.9801980198019802,0,10,16
apps_python_108,264,,5.5,1.0681818181818181,1.0681818181818181,1.0,1.0,1,11,16
codecontests_cpp_108,265,,7.25,0.9827586206896551,1.0172413793103448,1.0,1.0,0,10,16
codecontests_java_108,266,,11.5,0.967391304347826,0.9347826086956522,0.9456521739130435,0.9130434782608695,0,10,16
humaneval_python_108,267,,9.625,1.0389610389610389,1.0649350649350648,1.0389610389610389,1.025974025974026,1,11,16
apps_python_109,268,,5.625,1.0444444444444445,1.1333333333333333,0.9555555555555556,1.0222222222222221,1,11,16
codecontests_cpp_109,269,,5.875,0.9787234042553191,1.0,0.9787234042553191,1.0,1,11,16
codecontests_java_109,270,,9.375,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.92,0,10,16
humaneval_python_109,271,,7.875,0.9841269841269841,1.0,0.9682539682539683,1.0,0,10,16
apps_python_110,272,,5.75,0.9782608695652174,0.9782608695652174,0.9565217391304348,1.0,1,11,16
codecontests_cpp_110,273,,8.375,0.9552238805970149,0.9701492537313433,1.0,1.0,0,10,16
codecontests_java_110,274,,13.3125,0.9906103286384976,0.9671361502347418,0.971830985915493,0.9389671361502347,0,10,16
apps_python_111,275,,8.5,1.0,1.0147058823529411,0.9558823529411765,0.9705882352941176,0,10,16
apps_python_112,276,,10.625,0.9294117647058824,0.9647058823529412,0.9411764705882353,0.9411764705882353,0,10,16
codecontests_cpp_112,277,,6.5,1.0576923076923077,1.0961538461538463,1.0192307692307692,1.0384615384615385,0,10,16
codecontests_java_112,278,,19.25,0.9805194805194806,1.0032467532467533,0.9935064935064936,0.9837662337662337,0,10,16
humaneval_python_112,279,,3.375,1.0740740740740742,1.2222222222222223,0.9629629629629629,1.037037037037037,2,12,16
mbpp_python_112,280,,6.25,1.06,1.06,1.1,1.14,0,10,16
apps_python_113,281,,14.875,0.9747899159663865,0.9495798319327731,1.0336134453781514,1.0168067226890756,1,11,16
codecontests_cpp_113,282,,6.0,0.9166666666666666,0.875,0.9583333333333334,0.9375,0,10,16
codecontests_java_113,283,,10.375,0.963855421686747,0.9759036144578314,0.963855421686747,0.9518072289156626,0,10,16
apps_python_114,284,,8.75,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9857142857142858,1,11,16
codecontests_cpp_114,285,,6.5,0.9230769230769231,0.9038461538461539,0.9615384615384616,0.9230769230769231,0,10,16
codecontests_java_114,286,,12.375,0.9191919191919192,0.9090909090909091,0.8888888888888888,0.8686868686868687,0,10,16
codecontests_cpp_115,287,,6.0,1.0208333333333333,1.0416666666666667,1.0,1.0208333333333333,0,10,16
codecontests_java_115,288,,13.375,1.0,1.0,1.0186915887850467,1.0,0,10,16
humaneval_python_115,289,,8.0,0.921875,0.953125,0.953125,0.9375,0,10,16
mbpp_python_115,290,,7.75,0.9838709677419355,0.967741935483871,0.9032258064516129,0.9354838709677419,0,10,16
apps_python_116,291,,4.375,1.1428571428571428,1.2,0.9428571428571428,1.0285714285714285,2,12,16
codecontests_cpp_116,292,,11.625,0.9139784946236559,0.8602150537634409,0.9354838709677419,0.8924731182795699,0,10,16
codecontests_java_116,293,,19.3125,0.9676375404530745,0.9546925566343042,0.9676375404530745,0.948220064724919,0,10,16
humaneval_python_116,294,,7.125,1.0,1.0175438596491229,0.9473684210526315,0.9649122807017544,0,10,16
apps_python_117,295,,9.625,0.987012987012987,1.025974025974026,1.0,0.987012987012987,1,11,16
codecontests_cpp_117,296,,8.0,0.984375,0.96875,0.96875,0.953125,0,10,16
codecontests_java_117,297,,11.375,0.967032967032967,0.9230769230769231,0.978021978021978,0.9120879120879121,3,13,16
mbpp_python_117,298,,6.125,1.0204081632653061,0.9795918367346939,1.0612244897959184,1.0816326530612246,0,10,16
apps_python_118,299,,18.125,1.0482758620689656,1.0758620689655172,1.0344827586206897,1.0482758620689656,0,10,16
codecontests_cpp_118,300,,6.0,0.9375,0.9583333333333334,0.9583333333333334,0.9791666666666666,0,10,16
codecontests_java_118,301,,13.375,1.0093457943925233,1.0,0.9813084112149533,0.9813084112149533,0,10,16
apps_python_119,302,,8.375,1.0746268656716418,1.1044776119402986,1.0895522388059702,1.1044776119402986,2,12,16
humaneval_python_119,303,,7.375,1.0338983050847457,1.0338983050847457,1.0169491525423728,1.0677966101694916,1,11,16
apps_python_120,304,,7.375,1.0,0.9830508474576272,0.9830508474576272,0.9661016949152542,0,10,16
codecontests_java_120,305,,8.625,0.9710144927536232,0.9710144927536232,0.9420289855072463,0.9565217391304348,0,10,16
humaneval_python_120,306,,5.625,1.0444444444444445,1.1111111111111112,1.0222222222222221,1.0888888888888888,2,12,16
apps_python_121,307,,7.25,0.9827586206896551,0.9827586206896551,0.9482758620689655,0.9137931034482759,0,10,16
codecontests_java_121,308,,9.75,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.8974358974358975,1,11,16
humaneval_python_121,309,,7.875,1.0634920634920635,1.0952380952380953,1.0317460317460319,1.0952380952380953,0,10,16
apps_python_122,310,,8.875,1.0140845070422535,1.0140845070422535,0.9577464788732394,0.9295774647887324,0,10,16
codecontests_java_122,311,,12.125,1.041237113402062,1.0515463917525774,1.0103092783505154,0.979381443298969,0,10,16
apps_python_123,312,,7.5,1.0166666666666666,1.0666666666666667,1.0166666666666666,1.0666666666666667,0,10,16
codecontests_cpp_123,313,,6.5,0.9230769230769231,0.9615384615384616,0.9423076923076923,0.9807692307692307,0,10,16
codecontests_java_123,314,,13.8125,1.0,0.9683257918552036,0.9457013574660633,0.9411764705882353,0,10,16
apps_python_124,315,,6.75,1.0,1.0185185185185186,0.9629629629629629,1.0,0,10,16
codecontests_cpp_124,316,,7.375,1.0,0.9830508474576272,1.0508474576271187,1.0677966101694916,0,10,16
codecontests_java_124,317,,14.75,0.9915254237288136,0.9745762711864406,1.0,0.9915254237288136,0,10,16
humaneval_python_124,318,,7.375,1.0169491525423728,1.0169491525423728,0.9661016949152542,1.0,1,11,16
apps_python_125,319,,8.625,1.0289855072463767,1.0434782608695652,1.0144927536231885,1.0434782608695652,0,10,16
codecontests_cpp_125,320,,10.875,0.9425287356321839,0.8850574712643678,0.9425287356321839,0.896551724137931,0,10,16
codecontests_java_125,321,,17.5,1.0,0.9607142857142857,0.9714285714285714,0.9714285714285714,0,10,16
humaneval_python_125,322,,5.125,1.1219512195121952,1.146341463414634,1.048780487804878,1.0731707317073171,0,10,16
apps_python_126,323,,11.5,1.0108695652173914,1.0434782608695652,1.0217391304347827,1.0326086956521738,3,13,16
codecontests_cpp_126,324,,9.375,0.9466666666666667,1.0,0.96,1.04,0,10,16
codecontests_java_126,325,,9.6875,0.9870967741935484,0.9419354838709677,0.9612903225806452,0.9161290322580645,1,11,16
apps_python_127,326,,5.875,0.8723404255319149,0.8723404255319149,0.8936170212765957,0.9148936170212766,0,10,16
codecontests_cpp_127,327,,6.375,0.9411764705882353,0.9215686274509803,0.9215686274509803,0.9411764705882353,0,10,16
codecontests_java_127,328,,7.75,1.032258064516129,1.0161290322580645,1.0161290322580645,1.0,0,10,16
apps_python_128,329,,6.625,0.9811320754716981,1.0,1.0377358490566038,1.0566037735849056,0,10,16
apps_python_129,330,,5.875,1.0638297872340425,1.0212765957446808,1.0212765957446808,1.0,0,10,16
codecontests_java_129,331,,6.0,0.9791666666666666,0.9583333333333334,1.0,1.0,0,10,16
apps_python_130,332,,6.25,1.02,1.04,1.0,1.06,2,12,16
codecontests_cpp_130,333,,8.75,1.0285714285714285,1.042857142857143,0.9857142857142858,0.9857142857142858,0,10,16
codecontests_java_130,334,,12.375,0.8787878787878788,0.898989898989899,0.9090909090909091,0.898989898989899,0,10,16
humaneval_python_130,335,,6.0,1.0,1.0416666666666667,1.0,1.0208333333333333,2,12,16
mbpp_python_130,336,,6.25,1.06,1.1,0.98,1.04,2,12,16
apps_python_131,337,,10.25,1.024390243902439,0.9878048780487805,1.0609756097560976,1.024390243902439,3,13,16
codecontests_cpp_131,338,,12.375,0.9191919191919192,0.8888888888888888,0.9494949494949495,0.9090909090909091,0,10,16
codecontests_java_131,339,,14.5,0.9482758620689655,0.896551724137931,0.896551724137931,0.8706896551724138,0,10,16
humaneval_python_131,340,,8.125,0.9846153846153847,1.0,0.9692307692307692,0.9692307692307692,1,11,16
apps_python_132,341,,8.625,1.0289855072463767,0.9855072463768116,1.0579710144927537,1.0289855072463767,2,12,16
codecontests_cpp_132,342,,8.25,0.9696969696969697,1.0,0.9848484848484849,1.0151515151515151,0,10,16
codecontests_java_132,343,,17.6875,1.0,0.9752650176678446,0.9929328621908127,0.9752650176678446,0,10,16
apps_python_133,344,,8.75,1.0142857142857142,1.042857142857143,1.0571428571428572,1.0571428571428572,2,12,16
codecontests_java_133,345,,13.0,0.9615384615384616,0.9423076923076923,0.9423076923076923,0.9134615384615384,0,10,16
mbpp_python_133,346,,6.375,0.9803921568627451,1.0,1.0196078431372548,1.0,0,10,16
apps_python_134,347,,6.25,0.94,0.98,0.94,0.96,1,11,16
codecontests_cpp_134,348,,6.875,0.9636363636363636,1.0545454545454545,0.9636363636363636,1.0727272727272728,0,10,16
codecontests_java_134,349,,12.625,0.9900990099009901,0.9504950495049505,0.9603960396039604,0.9504950495049505,0,10,16
apps_python_135,350,,5.875,1.0,1.0638297872340425,1.0425531914893618,1.0212765957446808,0,10,16
apps_python_136,351,,6.75,1.0740740740740742,1.0555555555555556,1.0555555555555556,1.0740740740740742,0,10,16
codecontests_cpp_136,352,,6.875,0.9818181818181818,0.9818181818181818,1.0,1.0,1,11,16
codecontests_java_136,353,,11.75,0.9787234042553191,0.9574468085106383,0.9680851063829787,0.9574468085106383,0,10,16
codecontests_cpp_137,354,,8.25,1.121212121212121,1.1363636363636365,1.0454545454545454,1.0606060606060606,0,10,16
codecontests_java_137,355,,14.125,0.9557522123893806,0.9292035398230089,0.9292035398230089,0.9203539823008849,0,10,16
humaneval_python_137,356,,7.125,1.0350877192982457,1.0526315789473684,1.0350877192982457,1.0526315789473684,2,12,16
apps_python_138,357,,5.25,1.0714285714285714,1.0476190476190477,1.0,0.9285714285714286,0,10,16
codecontests_cpp_138,358,,7.625,0.9672131147540983,1.0327868852459017,0.9836065573770492,1.0491803278688525,0,10,16
codecontests_java_138,359,,9.125,0.9315068493150684,0.9041095890410958,0.9452054794520548,0.863013698630137,1,11,16
codecontests_cpp_139,360,,10.0,0.975,1.0,0.9625,1.0,0,10,16
codecontests_java_139,361,,18.1875,0.9862542955326461,0.9759450171821306,1.0,1.0034364261168385,0,10,16
humaneval_python_139,362,,8.75,1.0285714285714285,1.0,1.0714285714285714,0.9857142857142858,0,10,16
apps_python_140,363,,14.875,0.9915966386554622,0.9663865546218487,1.0,0.9747899159663865,1,11,16
codecontests_cpp_140,364,,8.875,1.0140845070422535,1.0,0.971830985915493,1.028169014084507,0,10,16
codecontests_java_140,365,,14.75,0.9576271186440678,0.923728813559322,0.9491525423728814,0.940677966101695,0,10,16
mbpp_python_140,366,,13.375,1.0,0.9626168224299065,1.0373831775700935,0.9626168224299065,1,11,16
apps_python_141,367,,7.125,0.9649122807017544,1.0,0.9122807017543859,0.9649122807017544,0,10,16
codecontests_cpp_141,368,,5.5,1.0,1.0681818181818181,1.0,0.9772727272727273,0,10,16
codecontests_java_141,369,,10.375,1.0,0.9518072289156626,1.0120481927710843,0.9879518072289156,0,10,16
apps_python_142,370,,4.375,1.2,1.1714285714285715,1.1428571428571428,1.1428571428571428,0,10,16
codecontests_cpp_142,371,,7.0,1.0357142857142858,1.0535714285714286,1.0357142857142858,1.0178571428571428,1,11,16
codecontests_java_142,372,,17.5,0.9928571428571429,0.9535714285714286,0.9928571428571429,0.9928571428571429,0,10,16
apps_python_143,373,,10.375,1.0,1.0963855421686748,1.0602409638554218,1.0843373493975903,2,12,16
codecontests_cpp_143,374,,6.75,0.9814814814814815,0.9629629629629629,0.9814814814814815,1.0185185185185186,0,10,16
codecontests_java_143,375,,15.1875,0.9506172839506173,0.9218106995884774,0.9588477366255144,0.9465020576131687,1,11,16
apps_python_144,376,,9.5,0.9342105263157895,0.9473684210526315,1.0,0.9605263157894737,0,10,16
codecontests_java_144,377,,9.5,0.881578947368421,0.8552631578947368,0.881578947368421,0.8421052631578947,0,10,16
mbpp_python_144,378,,6.625,0.9056603773584906,0.9622641509433962,0.8867924528301887,0.9245283018867925,0,10,16
codecontests_cpp_145,379,,10.375,0.9518072289156626,0.9036144578313253,0.9518072289156626,0.9036144578313253,0,10,16
codecontests_java_145,380,,20.75,0.963855421686747,0.9216867469879518,0.963855421686747,0.927710843373494,0,10,16
humaneval_python_145,381,,4.5,1.0277777777777777,0.9722222222222222,1.0555555555555556,1.0833333333333333,0,10,16
apps_python_146,382,,9.5,0.9473684210526315,0.9342105263157895,1.013157894736842,0.9473684210526315,1,11,16
codecontests_java_146,383,,11.625,1.043010752688172,1.075268817204301,1.064516129032258,1.086021505376344,1,11,16
codecontests_cpp_147,384,,10.625,1.035294117647059,1.0705882352941176,1.011764705882353,1.0235294117647058,0,10,16
codecontests_java_147,385,,16.6875,0.9400749063670412,0.9213483146067416,0.9325842696629213,0.9250936329588015,0,10,16
mbpp_python_147,386,,10.5,1.0,1.0238095238095237,1.0238095238095237,1.0476190476190477,0,10,16
apps_python_148,387,,7.875,0.9841269841269841,0.9841269841269841,1.0317460317460319,1.0317460317460319,2,12,16
codecontests_cpp_148,388,,5.0,0.925,0.875,1.0,0.95,0,10,16
codecontests_java_148,389,,15.125,1.0082644628099173,1.0165289256198347,0.9917355371900827,1.0,0,10,16
humaneval_python_148,390,,5.375,1.0930232558139534,1.0930232558139534,0.9767441860465116,1.0465116279069768,0,10,16
mbpp_python_148,391,,5.125,0.926829268292683,0.926829268292683,1.024390243902439,1.0,0,10,16
codecontests_cpp_149,392,,5.375,0.9534883720930233,0.9534883720930233,0.9302325581395349,0.9302325581395349,0,10,16
codecontests_java_149,393,,10.875,0.9655172413793104,0.9080459770114943,0.9655172413793104,0.896551724137931,1,11,16
humaneval_python_149,394,,7.375,1.0847457627118644,1.0847457627118644,1.0,0.9830508474576272,0,10,16
mbpp_python_149,395,,5.375,1.0232558139534884,1.0465116279069768,1.0232558139534884,1.0,1,11,16
codecontests_java_151,396,,8.75,0.9,0.8428571428571429,0.9571428571428572,0.9,1,11,16
humaneval_python_151,397,,5.375,1.0,1.069767441860465,0.9767441860465116,1.0465116279069768,2,12,16
codecontests_cpp_152,398,,9.0,0.9305555555555556,0.9583333333333334,0.9444444444444444,0.9305555555555556,0,10,16
codecontests_java_152,399,,10.625,0.9529411764705882,0.9411764705882353,0.9529411764705882,0.9294117647058824,0,10,15
codecontests_cpp_153,400,,7.125,0.9473684210526315,0.9649122807017544,0.9473684210526315,0.9473684210526315,1,11,16
codecontests_java_153,401,,15.0625,0.991701244813278,0.966804979253112,0.991701244813278,0.9626556016597511,0,10,16
codecontests_cpp_154,402,,6.25,0.92,1.0,0.96,1.02,0,10,16
codecontests_java_154,403,,17.8125,1.0140350877192983,1.0526315789473684,1.0280701754385966,1.080701754385965,1,11,16
humaneval_python_154,404,,4.875,1.0256410256410255,1.1025641025641026,1.0,1.0512820512820513,0,10,16
codecontests_cpp_156,405,,9.875,1.0126582278481013,1.0506329113924051,1.0,1.0126582278481013,1,11,16
codecontests_java_156,406,,15.9375,1.0,1.003921568627451,1.0,0.9921568627450981,0,10,16
codecontests_java_157,407,,16.625,1.0,1.056390977443609,1.0075187969924813,1.056390977443609,0,10,16
codecontests_cpp_158,408,,4.125,1.0303030303030303,1.0909090909090908,1.0303030303030303,1.0606060606060606,0,10,16
codecontests_java_158,409,,12.125,0.9690721649484536,0.9484536082474226,0.9587628865979382,0.9587628865979382,0,10,16
codecontests_cpp_159,410,,10.125,0.9259259259259259,0.9012345679012346,0.9382716049382716,0.9012345679012346,0,10,16
codecontests_java_159,411,,14.625,0.9572649572649573,0.9487179487179487,0.9572649572649573,0.9316239316239316,0,10,16
codecontests_java_160,412,,6.5,1.0192307692307692,1.0,0.9807692307692307,0.9807692307692307,0,10,16
codecontests_cpp_161,413,,6.75,1.0555555555555556,1.0740740740740742,0.9814814814814815,1.0740740740740742,0,10,16
codecontests_java_161,414,,10.375,0.9879518072289156,0.9156626506024096,0.963855421686747,0.9036144578313253,1,11,16
humaneval_python_161,415,,5.5,1.0681818181818181,1.1136363636363635,1.0681818181818181,1.0681818181818181,0,10,16
codecontests_cpp_162,416,,10.75,0.9186046511627907,0.8953488372093024,0.9302325581395349,0.9186046511627907,0,10,16
codecontests_java_162,417,,9.25,0.972972972972973,0.9324324324324325,0.9459459459459459,0.8783783783783784,0,10,16
codecontests_cpp_163,418,,7.125,1.0,1.0,1.0175438596491229,1.0350877192982457,0,10,16
codecontests_java_163,419,,15.375,0.9186991869918699,0.8780487804878049,0.9349593495934959,0.8943089430894309,0,10,16
codecontests_cpp_165,420,,5.875,1.0425531914893618,1.148936170212766,1.0212765957446808,1.127659574468085,1,11,16
codecontests_java_165,421,,9.75,0.9487179487179487,0.9358974358974359,0.9358974358974359,0.9615384615384616,0,10,16
mbpp_python_165,422,,5.5,1.0681818181818181,1.1136363636363635,1.0,1.0454545454545454,1,11,16
codecontests_java_166,423,,7.125,1.0,1.0350877192982457,0.9473684210526315,0.9824561403508771,0,10,16
codecontests_java_167,424,,8.875,0.971830985915493,0.971830985915493,0.9577464788732394,0.9577464788732394,0,10,16
mbpp_python_167,425,,10.125,1.0,0.9876543209876543,0.9753086419753086,1.0,1,11,16
codecontests_java_168,426,,10.125,1.1728395061728396,1.1358024691358024,1.0987654320987654,1.0864197530864197,1,11,16
codecontests_java_169,427,,8.125,1.0307692307692307,1.0461538461538462,1.0153846153846153,1.0307692307692307,0,10,16
codecontests_cpp_170,428,,8.625,0.8985507246376812,0.8985507246376812,0.9420289855072463,0.9420289855072463,0,10,16
codecontests_java_170,429,,15.1875,0.9588477366255144,0.934156378600823,0.934156378600823,0.9300411522633745,1,11,16
codecontests_cpp_171,430,,7.25,0.9827586206896551,1.0344827586206897,0.9827586206896551,1.0689655172413792,0,10,16
codecontests_java_171,431,,9.125,0.9452054794520548,0.9315068493150684,0.9178082191780822,0.9041095890410958,0,10,16
codecontests_java_172,432,,6.75,0.8888888888888888,0.8333333333333334,0.9259259259259259,0.9074074074074074,0,10,16
codecontests_cpp_173,433,,10.75,0.9302325581395349,0.8488372093023255,0.9534883720930233,0.9302325581395349,0,10,16
codecontests_java_173,434,,11.5,0.9891304347826086,1.0108695652173914,1.0326086956521738,1.0326086956521738,1,11,16
codecontests_cpp_174,435,,6.25,0.98,0.98,0.96,0.96,0,10,16
codecontests_java_174,436,,10.75,0.9651162790697675,0.8953488372093024,0.9186046511627907,0.8372093023255814,0,10,16
codecontests_cpp_175,437,,7.375,0.9322033898305084,0.8813559322033898,0.9152542372881356,0.847457627118644,1,11,16
codecontests_java_175,438,,10.5,0.9761904761904762,0.9047619047619048,0.9761904761904762,0.8809523809523809,1,11,16
mbpp_python_175,439,,6.25,1.0,1.04,1.0,1.02,0,10,16
codecontests_java_176,440,,12.125,0.8865979381443299,0.8350515463917526,0.8969072164948454,0.8556701030927835,0,10,16
codecontests_cpp_177,441,,5.25,0.9047619047619048,0.8809523809523809,1.0,1.0,1,11,15
codecontests_java_177,442,,7.5,0.95,0.9666666666666667,0.9166666666666666,0.9666666666666667,0,10,16
mbpp_python_177,443,,6.5,1.0384615384615385,1.0192307692307692,1.0576923076923077,1.0576923076923077,0,10,16
codecontests_cpp_178,444,,9.875,1.0506329113924051,1.0632911392405062,1.0886075949367089,1.0506329113924051,0,10,16
codecontests_java_178,445,,12.5,0.89,0.88,0.9,0.88,0,10,16
codecontests_java_179,446,,8.75,0.9857142857142858,0.9285714285714286,1.0142857142857142,0.9571428571428572,2,12,16
codecontests_java_180,447,,7.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.8571428571428571,1,11,16
codecontests_cpp_181,448,,6.125,1.0,1.0,1.0612244897959184,1.0612244897959184,0,10,16
codecontests_java_181,449,,13.6875,0.9634703196347032,0.9223744292237442,0.954337899543379,0.91324200913242,0,10,16
codecontests_cpp_182,450,,7.25,0.9310344827586207,0.9482758620689655,0.9655172413793104,0.9827586206896551,0,10,16
codecontests_java_182,451,,9.125,0.9726027397260274,0.8493150684931506,0.9452054794520548,0.8767123287671232,1,11,16
codecontests_java_183,452,,8.75,1.1,1.1714285714285715,1.0714285714285714,1.1,1,11,16
codecontests_cpp_185,453,,5.5,0.9545454545454546,0.9545454545454546,0.9772727272727273,1.0,0,10,16
codecontests_java_185,454,,11.5,1.0543478260869565,1.0543478260869565,1.0434782608695652,1.0326086956521738,0,10,16
mbpp_python_185,455,,5.875,1.0638297872340425,1.0851063829787233,1.0212765957446808,1.0425531914893618,2,12,16
codecontests_cpp_186,456,,7.75,0.9516129032258065,1.0,0.9516129032258065,0.9838709677419355,0,10,16
codecontests_java_186,457,,15.9375,1.007843137254902,0.9882352941176471,1.0156862745098039,1.003921568627451,1,11,16
codecontests_java_187,458,,6.25,1.0,0.96,0.96,0.96,0,10,16
codecontests_cpp_188,459,,7.375,1.0169491525423728,1.0169491525423728,0.9830508474576272,0.9830508474576272,0,10,16
codecontests_java_188,460,,16.625,1.0225563909774436,1.0451127819548873,1.0526315789473684,1.1090225563909775,0,10,16
codecontests_cpp_189,461,,4.5,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.9722222222222222,0,10,16
codecontests_java_189,462,,13.875,0.9369369369369369,0.9099099099099099,0.9369369369369369,0.9099099099099099,0,10,16
codecontests_cpp_190,463,,7.875,0.8888888888888888,0.8571428571428571,0.9365079365079365,0.8571428571428571,1,11,16
codecontests_java_190,464,,12.125,0.9484536082474226,0.9484536082474226,0.9587628865979382,0.9484536082474226,0,10,16
codecontests_cpp_191,465,,7.875,1.0317460317460319,1.0634920634920635,0.9841269841269841,1.0634920634920635,0,10,16
codecontests_java_191,466,,15.125,0.9421487603305785,0.8925619834710744,0.9586776859504132,0.9090909090909091,0,10,16
codecontests_cpp_192,467,,5.25,0.9523809523809523,0.9285714285714286,0.9285714285714286,0.9761904761904762,0,10,16
codecontests_java_192,468,,12.0,0.9375,0.90625,0.9479166666666666,0.9375,0,10,16
codecontests_java_193,469,,7.375,0.9152542372881356,0.9322033898305084,0.9152542372881356,0.9491525423728814,0,10,16
codecontests_cpp_194,470,,8.875,0.971830985915493,1.028169014084507,0.9436619718309859,0.9577464788732394,1,11,16
codecontests_java_194,471,,13.9375,0.9551569506726457,0.9596412556053812,0.9461883408071748,0.9237668161434978,0,10,16
mbpp_python_194,472,,6.125,0.9795918367346939,0.9795918367346939,1.0,0.9387755102040817,0,10,16
codecontests_cpp_195,473,,7.5,0.9333333333333333,0.9333333333333333,0.9833333333333333,0.9666666666666667,0,10,16
codecontests_java_195,474,,19.0,0.9539473684210527,0.9539473684210527,0.9539473684210527,0.9539473684210527,0,10,16
codecontests_java_196,475,,6.625,0.9056603773584906,0.8867924528301887,0.9433962264150944,0.9245283018867925,0,10,16
codecontests_cpp_197,476,,5.625,1.0444444444444445,1.0666666666666667,1.0,1.0,0,10,16
codecontests_java_197,477,,11.375,0.989010989010989,0.9560439560439561,0.945054945054945,0.945054945054945,0,10,16
codecontests_java_198,478,,11.875,1.0736842105263158,1.063157894736842,1.0421052631578946,1.0105263157894737,0,10,16
codecontests_cpp_199,479,,6.75,0.9444444444444444,1.0185185185185186,0.9444444444444444,0.9814814814814815,2,12,16
codecontests_java_199,480,,12.0,1.0833333333333333,1.1145833333333333,1.0,0.9791666666666666,0,10,16
codecontests_cpp_200,481,,9.875,0.8987341772151899,0.8860759493670886,0.9367088607594937,0.9113924050632911,2,12,16
codecontests_java_200,482,,12.9375,0.9806763285024155,0.9227053140096618,0.9323671497584541,0.9082125603864735,0,10,16
codecontests_cpp_201,483,,10.5,0.9761904761904762,0.9642857142857143,0.9523809523809523,0.9404761904761905,0,10,16
codecontests_java_201,484,,12.5625,0.9900497512437811,0.9253731343283582,1.0,0.9353233830845771,1,11,16
codecontests_cpp_202,485,,7.5,0.95,0.9333333333333333,0.95,0.95,0,10,16
codecontests_java_202,486,,10.0,0.9625,0.9375,0.925,0.9125,0,10,16
codecontests_cpp_203,487,,6.0,1.0208333333333333,1.0,1.0,1.0,0,10,16
codecontests_java_203,488,,8.75,0.9857142857142858,0.9714285714285714,0.9714285714285714,0.9571428571428572,0,10,16
codecontests_cpp_204,489,,7.25,1.0,1.0344827586206897,0.9827586206896551,1.0517241379310345,0,10,16
codecontests_java_204,490,,9.5,1.1710526315789473,1.2236842105263157,1.0394736842105263,1.013157894736842,0,10,16
mbpp_python_204,491,,6.25,1.02,1.06,0.92,1.02,0,10,16
codecontests_java_205,492,,9.5,1.105263157894737,1.131578947368421,1.0526315789473684,1.0526315789473684,0,10,16
codecontests_cpp_206,493,,7.125,0.9824561403508771,1.0,1.0350877192982457,1.0175438596491229,0,10,16
codecontests_java_206,494,,11.625,0.956989247311828,0.9354838709677419,0.956989247311828,0.956989247311828,0,10,16
codecontests_cpp_207,495,,7.75,0.9516129032258065,0.9516129032258065,0.9516129032258065,0.9354838709677419,0,10,16
codecontests_java_207,496,,11.8125,0.9788359788359788,0.9417989417989417,1.0105820105820107,0.9735449735449735,0,10,16
codecontests_java_208,497,,10.25,1.0365853658536586,1.1097560975609757,1.0731707317073171,1.1097560975609757,1,11,16
codecontests_java_209,498,,9.375,0.8933333333333333,0.9066666666666666,0.88,0.88,0,10,16
codecontests_java_210,499,,7.75,0.9193548387096774,0.9032258064516129,0.8548387096774194,0.8548387096774194,0,10,16
codecontests_cpp_211,500,,10.25,0.9878048780487805,1.048780487804878,0.9512195121951219,1.0121951219512195,0,10,16
codecontests_java_211,501,,17.0,1.0220588235294117,1.0441176470588236,1.0147058823529411,1.0698529411764706,0,10,16
codecontests_java_212,502,,10.0,0.9625,0.9875,0.975,0.975,0,10,16
codecontests_cpp_213,503,,4.625,0.918918918918919,0.972972972972973,0.972972972972973,1.0,1,11,16
codecontests_java_213,504,,7.5,0.9333333333333333,0.9666666666666667,0.9833333333333333,1.0166666666666666,0,10,16
