source,target,support_weighted,support_unweighted
L12H0,MLP16,0.05847469715303946,0.05560098119378577
Input Embed,MLP9,0.05826804924417899,0.056418642681929684
MLP12,L20H5,0.057456327004984216,0.056418642681929684
L13H9,MLP17,0.057371779380266996,0.0580539656582175
MLP19,MLP27,0.05712868625705756,0.05723630417007359
L13H6,MLP16,0.05655093090046185,0.056418642681929684
MLP20,L24H6,0.05642496973158991,0.05723630417007359
L21H12,Residual Output: no_tool,0.05608960918419173,0.058871627146361405
L9H3,MLP11,0.05533670704416033,0.05396565821749796
MLP5,L16H8,0.05466942893974936,0.056418642681929684
MLP16,MLP27,0.054260135454289,0.05233033524121014
Input Embed,L10H2,0.054242395991912856,0.053147996729354045
L12H6,L16H8,0.05374246080706098,0.05560098119378577
MLP10,L16H8,0.05313021263590686,0.050695012264922325
L16H9,L17H8,0.05207666221168299,0.04987735077677841
L6H0,MLP12,0.05136237758260684,0.05723630417007359
L2H15,MLP12,0.0502447686009728,0.05723630417007359
L2H14,MLP12,0.05023606392623293,0.05151267375306623
MLP11,MLP13,0.04962106696310064,0.04905968928863451
MLP6,L16H8,0.0494721445508109,0.050695012264922325
L12H6,L13H3,0.04927239678593177,0.053147996729354045
L15H9,L16H8,0.049125060469398324,0.04987735077677841
Input Embed,L6H0,0.04761126426051944,0.04987735077677841
L12H6,MLP17,0.0473490127033671,0.04905968928863451
L2H14,MLP11,0.047189542593148774,0.047424366312346686
MLP12,L16H13,0.04679884686421013,0.047424366312346686
L16H8,MLP18,0.046373490840031784,0.04578904333605887
L13H6,L16H8,0.046281393524296735,0.04660670482420278
MLP13,MLP17,0.046196887008752956,0.047424366312346686
L16H9,MLP19,0.04590301622494128,0.044153720359771054
MLP5,L16H4,0.04563732394572648,0.047424366312346686
MLP12,L17H12,0.04552811362416276,0.0482420278004906
MLP18,L21H1,0.04540742751327146,0.044153720359771054
L12H6,L13H9,0.04507552043424146,0.044971381847914965
MLP9,L16H8,0.04357926450190018,0.04251839738348324
L10H5,MLP11,0.043445861457746496,0.04251839738348324
MLP12,L15H5,0.04298298250014625,0.04251839738348324
Input Embed,MLP7,0.04294783106973268,0.04333605887162715
L13H3,L16H8,0.04275661483516691,0.044153720359771054
MLP11,L17H2,0.04241384197590685,0.041700735895339326
L16H4,L17H12,0.041996338494880825,0.044153720359771054
MLP16,L20H14,0.04118642481879172,0.039247751430907606
Input Embed,L4H15,0.041055178800795046,0.04333605887162715
Input Embed,L12H6,0.04075378162399371,0.04006541291905151
L2H14,MLP5,0.0407265386768418,0.04251839738348324
MLP11,L13H3,0.04028507848379986,0.04006541291905151
L16H4,MLP19,0.03919715007791197,0.04088307440719542
L15H5,L16H4,0.03882103198796009,0.03761242845461979
L11H8,MLP12,0.03879938444380962,0.038430089942763694
L13H9,L16H8,0.03862358266582792,0.038430089942763694
MLP6,MLP12,0.03857507527963713,0.038430089942763694
MLP6,L12H6,0.037789915165470755,0.038430089942763694
L16H9,MLP27,0.037764406153352435,0.03679476696647588
L2H15,MLP11,0.03756395048741176,0.03679476696647588
L13H13,MLP16,0.037494193028951614,0.03679476696647588
L11H1,L13H3,0.037319959312104474,0.035977105478331974
Input Embed,L12H0,0.03722406620595436,0.035977105478331974
MLP6,MLP11,0.037134309667752934,0.035977105478331974
L2H15,L6H0,0.03676481469160429,0.041700735895339326
MLP14,L16H8,0.03674596493684296,0.035977105478331974
MLP12,L15H9,0.036541413357325185,0.03679476696647588
L10H5,MLP12,0.036165733668411464,0.03515944399018806
L13H3,MLP17,0.0359561802830632,0.038430089942763694
MLP4,L16H8,0.03576867602077712,0.035977105478331974
L6H0,L12H6,0.03569867816078611,0.04006541291905151
MLP13,L16H9,0.03568619733868285,0.035977105478331974
MLP6,L16H4,0.03555486307569951,0.03679476696647588
MLP16,L17H1,0.03460003344301041,0.03434178250204415
L13H6,L16H4,0.034335749397281186,0.03515944399018806
L12H6,L16H9,0.03418528566034064,0.032706459525756335
MLP7,L16H4,0.033522496983799645,0.03434178250204415
L13H9,MLP27,0.03348428678091377,0.032706459525756335
L18H14,MLP27,0.03316362579106811,0.032706459525756335
MLP7,L16H8,0.03306050434133776,0.033524121013900246
L13H3,L15H5,0.032514314092220956,0.03107113654946852
MLP22,L24H6,0.03230908932391154,0.033524121013900246
L16H8,MLP20,0.032049422260112016,0.033524121013900246
Input Embed,L9H5,0.03194126551747508,0.03107113654946852
L11H1,MLP13,0.03181172320117773,0.032706459525756335
L12H6,L16H4,0.031746615416623165,0.03434178250204415
MLP3,L12H6,0.03159831552050162,0.03434178250204415
MLP20,MLP27,0.03129413525859022,0.03025347506132461
MLP9,L13H10,0.031016273264172205,0.029435813573180702
L15H9,L16H4,0.030935758583157193,0.03107113654946852
L13H6,L15H5,0.030850250585287425,0.029435813573180702
MLP3,L16H8,0.03082294038660616,0.03025347506132461
MLP5,MLP12,0.030685140254267405,0.03188879803761243
MLP14,MLP16,0.030409600665313185,0.029435813573180702
MLP5,MLP11,0.030187781565750294,0.03025347506132461
L11H1,L13H9,0.03017666979235391,0.03025347506132461
MLP13,L17H12,0.03015939382686913,0.029435813573180702
L2H14,MLP6,0.029943947503304237,0.03107113654946852
L17H8,MLP20,0.029888864651657528,0.029435813573180702
L21H12,MLP22,0.02956135745394792,0.03025347506132461
MLP10,L15H5,0.0295370062627965,0.027800490596892886
MLP13,L16H13,0.02942393699150403,0.03025347506132461
MLP3,MLP11,0.029378966341521883,0.028618152085036794
MLP12,L24H6,0.029143354590930426,0.028618152085036794
MLP11,L16H13,0.029065473170201053,0.028618152085036794
L11H1,MLP12,0.0290106027672312,0.028618152085036794
MLP12,L16H6,0.028881419198510547,0.029435813573180702
