sample_id,sample_rank,q_index,cluster_id,cluster_size,weight
codecontests_cpp_191,349,,0,296,0.9845090700610682
codecontests_java_192,352,,0,296,0.8638093736436633
apps_python_196,360,,0,296,0.911359877126654
codecontests_cpp_197,362,,0,296,0.9934636454183267
apps_python_200,368,,0,296,0.8902204111447993
apps_python_201,370,,0,296,0.9966856060606061
apps_python_202,372,,0,296,0.9983628216911765
codecontests_cpp_203,376,,0,296,0.9974434705284553
codecontests_java_203,377,,0,296,0.9777337266108345
codecontests_cpp_204,379,,0,296,0.925077145624569
mbpp_python_204,381,,0,296,0.9983473557692307
codecontests_java_211,396,,0,296,0.9869615709459459
apps_python_212,397,,0,296,0.9705396475770925
codecontests_cpp_213,400,,0,296,0.9900340544871795
codecontests_cpp_215,404,,0,296,0.9974926097972973
apps_python_218,409,,0,296,0.9876893939393939
codecontests_cpp_220,413,,0,296,0.99609375
codecontests_java_220,414,,0,296,0.9371264347029321
mbpp_python_221,417,,0,296,0.9950132978723404
codecontests_java_224,423,,0,296,0.9956996984649122
codecontests_cpp_225,426,,0,296,0.7903869662534435
codecontests_java_226,427,,0,296,0.9967846513605442
apps_python_229,431,,0,296,0.9961506371359223
apps_python_230,432,,0,296,0.9990376938868614
codecontests_cpp_235,440,,0,296,0.917947032646984
codecontests_cpp_236,443,,0,296,0.9979112413194444
apps_python_238,446,,0,296,0.8831853018359509
codecontests_java_240,451,,0,296,0.9517460704571244
codecontests_cpp_246,459,,0,296,0.9345009375000001
apps_python_249,464,,0,296,0.9991069592927632
codecontests_cpp_253,472,,0,296,0.9943116359447005
codecontests_cpp_255,476,,0,296,0.9211471246477186
apps_python_256,478,,0,296,0.9989572298728814
codecontests_java_256,480,,0,296,0.9132495328082988
codecontests_cpp_257,481,,0,296,0.9995961893459916
apps_python_258,482,,0,296,0.9974609375
apps_python_259,484,,0,296,0.98625
apps_python_261,487,,0,296,0.9960341125954199
codecontests_cpp_261,488,,0,296,0.8638886966983842
codecontests_cpp_262,490,,0,296,0.9938392857142857
codecontests_java_262,491,,0,296,0.9989195478723404
apps_python_263,492,,0,296,0.9974412548449613
codecontests_java_267,499,,0,296,0.9235816400891632
apps_python_270,501,,0,296,0.9786376953125
mbpp_python_273,506,,0,296,0.9887609649122807
codecontests_cpp_274,507,,0,296,0.9262545108795166
codecontests_cpp_276,510,,0,296,0.9896059782608696
codecontests_java_278,515,,0,296,0.9546755521380667
codecontests_cpp_279,517,,0,296,0.9301004939116828
codecontests_cpp_288,532,,0,296,0.9974468954248366
codecontests_java_290,535,,0,296,0.7991914422199253
mbpp_python_291,538,,0,296,0.9993024553571429
codecontests_java_292,540,,0,296,0.9832589285714286
codecontests_cpp_294,543,,0,296,0.961178159894325
codecontests_cpp_297,549,,0,296,0.8883577377382905
codecontests_java_299,553,,0,296,0.9986195189790575
apps_python_301,556,,0,296,0.9462388704908034
apps_python_309,571,,0,296,0.985608552631579
codecontests_java_309,572,,0,296,0.9263703282432905
apps_python_310,573,,0,296,0.9956341911764706
apps_python_311,576,,0,296,0.9463996887207031
codecontests_cpp_314,583,,0,296,0.9885223243795445
apps_python_316,587,,0,296,0.9900382096069869
codecontests_cpp_317,589,,0,296,0.9332334648058253
codecontests_java_318,591,,0,296,0.9971234309623431
apps_python_319,592,,0,296,0.9971285182119205
codecontests_cpp_320,594,,0,296,0.8734645061728394
apps_python_321,596,,0,296,0.9706748746712688
codecontests_cpp_327,607,,0,296,0.9830812101910829
codecontests_cpp_328,610,,0,296,0.9002392568962282
codecontests_cpp_330,613,,0,296,0.9988383374183006
apps_python_331,615,,0,296,0.8980234996370408
codecontests_cpp_335,622,,0,296,0.9735756023074058
codecontests_cpp_337,626,,0,296,0.9976728723404256
apps_python_338,627,,0,296,0.9994571621857542
codecontests_java_338,628,,0,296,0.8217438821005817
codecontests_cpp_339,630,,0,296,0.8318323206018519
codecontests_cpp_340,632,,0,296,0.9585218991671624
apps_python_341,634,,0,296,0.9883868243243243
codecontests_cpp_341,635,,0,296,0.9625303218505387
codecontests_cpp_344,639,,0,296,0.9495575145056043
apps_python_346,643,,0,296,0.998376885775862
codecontests_cpp_346,644,,0,296,0.93392325
codecontests_java_346,645,,0,296,0.8411046613861594
codecontests_cpp_347,647,,0,296,0.9987299627590673
apps_python_357,660,,0,296,0.9951972336065574
codecontests_cpp_357,661,,0,296,0.9916602760736196
codecontests_cpp_360,668,,0,296,0.9664061457161381
codecontests_java_360,669,,0,296,0.9988944575471698
apps_python_365,678,,0,296,0.9996326691513762
codecontests_cpp_365,679,,0,296,0.8552660068349927
codecontests_cpp_367,684,,0,296,0.9459919644696779
codecontests_java_368,688,,0,296,0.9784234331717451
codecontests_cpp_369,690,,0,296,0.9066752543268597
apps_python_370,691,,0,296,0.9966911764705882
codecontests_cpp_371,694,,0,296,0.9973521392617449
apps_python_375,704,,0,296,0.9977005762411347
codecontests_java_378,710,,0,296,0.9906023550724637
apps_python_379,711,,0,296,0.99951171875
mbpp_python_380,714,,0,296,0.9998318142361111
apps_python_382,716,,0,296,0.9950810185185185
codecontests_cpp_383,718,,0,296,0.9061935381018174
codecontests_cpp_386,723,,0,296,0.9582732349857636
apps_python_387,725,,0,296,0.9988848286290323
codecontests_cpp_390,727,,0,296,0.9912368965111089
codecontests_java_390,728,,0,296,0.9985409461462451
apps_python_392,731,,0,296,0.9540863177226814
codecontests_java_394,736,,0,296,0.8671607703604182
codecontests_cpp_397,741,,0,296,0.8697099844803846
apps_python_403,749,,0,296,0.9578667878564961
mbpp_python_404,750,,0,296,0.999631169527897
apps_python_407,754,,0,296,0.9775852546966659
codecontests_java_408,757,,0,296,0.9663762614404753
codecontests_cpp_414,766,,0,296,0.9569713869081128
codecontests_java_414,767,,0,296,0.8645913815404349
apps_python_415,768,,0,296,0.9880408653846153
codecontests_cpp_416,769,,0,296,0.9011452136289886
apps_python_417,772,,0,296,0.8767864412131726
codecontests_cpp_417,773,,0,296,0.9981317934782609
codecontests_cpp_420,776,,0,296,0.9948516705069125
mbpp_python_422,782,,0,296,0.9912415919282511
codecontests_cpp_424,785,,0,296,0.9016515533046626
mbpp_python_424,786,,0,296,0.9951840753424658
apps_python_425,787,,0,296,0.9355822249483471
mbpp_python_425,788,,0,296,0.9959422144396551
codecontests_cpp_426,789,,0,296,0.9791354260977818
codecontests_cpp_428,794,,0,296,0.9939555921052632
codecontests_java_429,798,,0,296,0.8717224644990309
apps_python_432,803,,0,296,0.9986683238636364
codecontests_cpp_432,804,,0,296,0.9985543045343137
codecontests_java_433,805,,0,296,0.9257581268409163
apps_python_435,809,,0,296,0.9973713580827067
apps_python_436,811,,0,296,0.9464754597079503
mbpp_python_437,816,,0,296,0.9993566720971564
codecontests_cpp_438,817,,0,296,0.9069352880980696
codecontests_cpp_441,824,,0,296,0.9942157451923077
codecontests_java_445,831,,0,296,0.9883459944751382
codecontests_cpp_446,834,,0,296,0.9874805900621118
mbpp_python_446,836,,0,296,0.9985608552631579
codecontests_java_447,838,,0,296,0.9549242799343595
mbpp_python_448,841,,0,296,0.9886209239130435
mbpp_python_449,842,,0,296,0.9990138161945813
codecontests_cpp_451,844,,0,296,0.9871847587719298
codecontests_java_451,845,,0,296,0.962071508145226
mbpp_python_451,846,,0,296,0.9893523432852469
codecontests_cpp_452,847,,0,296,0.9606299738289804
mbpp_python_453,851,,0,296,0.9911595394736842
codecontests_cpp_454,853,,0,296,0.9441807138191319
mbpp_python_455,857,,0,296,0.9970248909883721
codecontests_cpp_458,864,,0,296,0.9999129924368351
apps_python_468,875,,0,296,0.9953506097560976
codecontests_cpp_468,876,,0,296,0.9966304866412213
codecontests_cpp_476,888,,0,296,0.9537680041152262
codecontests_java_479,893,,0,296,0.923015184869202
apps_python_481,895,,0,296,0.9866964285714286
codecontests_cpp_481,896,,0,296,0.9995544100068307
codecontests_cpp_483,900,,0,296,0.9528272052622702
apps_python_487,908,,0,296,0.951696589508028
codecontests_cpp_488,910,,0,296,0.9993641612293956
codecontests_cpp_490,914,,0,296,0.9625384336118183
codecontests_java_495,923,,0,296,0.811461351515915
apps_python_500,928,,0,296,0.9887802863436124
codecontests_cpp_502,931,,0,296,0.9757630978291594
apps_python_504,935,,0,296,0.9121537900874636
codecontests_cpp_504,936,,0,296,0.9912259615384615
codecontests_cpp_510,941,,0,296,0.9989487957802548
codecontests_java_511,944,,0,296,0.9361159169550173
codecontests_cpp_515,948,,0,296,0.8513655695266272
codecontests_cpp_516,950,,0,296,0.9959353885135135
codecontests_java_522,957,,0,296,0.7165919839715222
codecontests_cpp_527,962,,0,296,0.9562900398425623
codecontests_cpp_535,971,,0,296,0.8722894188093051
codecontests_cpp_538,975,,0,296,0.9716981132075472
codecontests_cpp_541,979,,0,296,0.996875
codecontests_java_544,981,,0,296,0.9697556095701964
codecontests_java_552,987,,0,296,0.894179081632653
codecontests_cpp_554,989,,0,296,0.9928091099605523
codecontests_cpp_558,995,,0,296,0.9001027033094787
codecontests_java_566,1007,,0,296,0.9791836190748221
codecontests_cpp_567,1008,,0,296,0.9936252170138888
codecontests_java_570,1010,,0,296,0.9924715909090909
codecontests_java_572,1012,,0,296,0.997564935064935
codecontests_cpp_574,1015,,0,296,0.9971310028248588
codecontests_cpp_576,1018,,0,296,0.9155413181548642
codecontests_cpp_579,1022,,0,296,0.917259038880814
codecontests_cpp_589,1031,,0,296,0.9793322430074971
codecontests_cpp_590,1033,,0,296,0.9723039215686274
codecontests_cpp_593,1038,,0,296,0.999138034119898
codecontests_java_595,1041,,0,296,0.9833201476793249
codecontests_java_600,1045,,0,296,0.6533770671557939
codecontests_java_603,1049,,0,296,0.9710286458333334
codecontests_cpp_605,1051,,0,296,0.9997822219776995
codecontests_java_605,1052,,0,296,0.8673972064749675
codecontests_cpp_606,1053,,0,296,0.9977766798418972
codecontests_cpp_610,1057,,0,296,0.9993471295646067
codecontests_cpp_612,1060,,0,296,0.8962273285153497
codecontests_java_614,1065,,0,296,0.7202867056245434
codecontests_java_615,1067,,0,296,0.6700609853316326
codecontests_java_622,1076,,0,296,0.8893285199531461
codecontests_java_623,1077,,0,296,0.8169981438892441
codecontests_cpp_632,1085,,0,296,0.77434175872322
codecontests_cpp_643,1094,,0,296,0.9621540039062499
codecontests_cpp_647,1097,,0,296,0.8243318720791326
codecontests_cpp_649,1099,,0,296,0.9984177215189873
codecontests_cpp_679,1119,,0,296,0.9231801941903152
codecontests_cpp_682,1120,,0,296,0.9032040416191472
codecontests_cpp_717,1143,,0,296,0.9907302084882511
codecontests_cpp_770,1178,,0,296,0.889022491349481
codecontests_cpp_776,1181,,0,296,0.9784214268546707
codecontests_cpp_787,1188,,0,296,0.9296304590319091
codecontests_cpp_790,1190,,0,296,0.992415602189781
codecontests_cpp_815,1209,,0,296,0.9983072916666667
codecontests_cpp_816,1210,,0,296,0.9547285269872645
codecontests_cpp_825,1219,,0,296,0.8718055292523745
codecontests_cpp_830,1223,,0,296,0.9991554054054054
codecontests_cpp_9,12,,1,83,0.9978349793632075
codecontests_cpp_20,32,,1,83,0.9452435750533291
codecontests_cpp_27,41,,1,83,0.9906580418716243
codecontests_cpp_28,43,,1,83,0.8573740029886083
codecontests_cpp_29,46,,1,83,0.9954235600490197
apps_python_44,74,,1,83,0.8535863980530016
apps_python_49,86,,1,83,0.9929743705035972
codecontests_cpp_53,94,,1,83,0.870156673754931
codecontests_cpp_62,110,,1,83,0.9963582356770834
humaneval_python_84,143,,1,83,0.9770114942528736
codecontests_java_109,185,,1,83,0.886710662024524
apps_python_111,189,,1,83,0.9671700060232427
humaneval_python_112,191,,1,83,0.9959916258169934
codecontests_cpp_113,194,,1,83,0.8455263300274757
codecontests_cpp_114,196,,1,83,0.9921118625553703
codecontests_java_129,229,,1,83,0.9038145554103966
mbpp_python_144,261,,1,83,0.9395640660050474
codecontests_cpp_149,272,,1,83,0.93006121474529
codecontests_cpp_153,282,,1,83,0.8945553429705215
apps_python_156,288,,1,83,0.9991145158678757
codecontests_java_167,308,,1,83,0.9008358031066094
apps_python_172,315,,1,83,0.9793781725888325
codecontests_java_172,316,,1,83,0.9219482707079725
apps_python_175,320,,1,83,0.9853002697903148
apps_python_187,342,,1,83,0.8439760044642857
codecontests_java_196,361,,1,83,0.771051459122299
codecontests_cpp_202,373,,1,83,0.8713010204081633
codecontests_java_210,393,,1,83,0.7657778184803333
codecontests_cpp_242,454,,1,83,0.9953934262948207
codecontests_java_243,455,,1,83,0.9381571816459136
codecontests_cpp_245,457,,1,83,0.9701166268466008
codecontests_cpp_248,462,,1,83,0.8656761972274732
codecontests_cpp_256,479,,1,83,0.985252808988764
apps_python_267,498,,1,83,0.8717421124828532
apps_python_273,505,,1,83,0.8843483673273964
apps_python_288,531,,1,83,0.9945967440119761
codecontests_cpp_301,557,,1,83,0.8978699100171563
codecontests_cpp_312,578,,1,83,0.9997519635139628
apps_python_313,580,,1,83,0.8691351949790509
apps_python_314,582,,1,83,0.9960350093984962
codecontests_cpp_315,585,,1,83,0.9965176841085271
codecontests_cpp_322,600,,1,83,0.9638138556891517
apps_python_324,603,,1,83,0.9989505597014925
codecontests_cpp_329,611,,1,83,0.8340848772192017
codecontests_java_348,649,,1,83,0.8301236395293411
codecontests_cpp_354,656,,1,83,0.9932291666666667
codecontests_java_359,666,,1,83,0.8702310865752552
apps_python_367,683,,1,83,0.9956622456395349
codecontests_cpp_375,705,,1,83,0.9099217821046374
codecontests_java_376,708,,1,83,0.8517057255498599
codecontests_cpp_393,734,,1,83,0.8642723368205787
codecontests_cpp_395,738,,1,83,0.9464223882073605
mbpp_python_399,743,,1,83,0.896367857142857
apps_python_406,752,,1,83,0.9972688008130082
codecontests_java_434,807,,1,83,0.9182290376799137
codecontests_cpp_439,821,,1,83,0.9990735176282052
mbpp_python_445,832,,1,83,0.9856026785714286
apps_python_455,855,,1,83,0.9712870904200568
codecontests_cpp_457,860,,1,83,0.8137701365573348
mbpp_python_457,862,,1,83,0.9991622121710526
codecontests_java_461,867,,1,83,0.9187804350123568
apps_python_475,885,,1,83,0.9938373447204969
apps_python_476,887,,1,83,0.8292520628160767
apps_python_483,899,,1,83,0.8624604938271604
codecontests_cpp_485,903,,1,83,0.9541302682686732
apps_python_486,905,,1,83,0.9986648559570312
apps_python_495,922,,1,83,0.9774836244541485
codecontests_java_521,956,,1,83,0.9270604829714456
codecontests_cpp_526,960,,1,83,0.8697257206357758
codecontests_cpp_534,969,,1,83,0.99740234375
codecontests_cpp_542,980,,1,83,0.8448185445136823
codecontests_java_555,991,,1,83,0.9158770651117589
codecontests_cpp_565,1004,,1,83,0.9659481229267124
codecontests_java_583,1026,,1,83,0.7749365183932722
codecontests_cpp_586,1028,,1,83,0.9386505838611325
codecontests_java_593,1039,,1,83,0.9882352342829686
codecontests_cpp_617,1070,,1,83,0.9088964264602125
codecontests_cpp_640,1091,,1,83,0.99609375
codecontests_cpp_745,1160,,1,83,0.8312985702429456
codecontests_cpp_778,1182,,1,83,0.8709341282139578
codecontests_cpp_798,1195,,1,83,0.92925
codecontests_cpp_805,1202,,1,83,0.9725167410714286
codecontests_cpp_820,1214,,1,83,0.9960736146907216
humaneval_python_44,76,,2,13,0.9978987068965517
apps_python_97,164,,2,13,0.9971168154761905
humaneval_python_109,186,,2,13,0.9970413056930693
apps_python_120,213,,2,13,0.9997507375437062
humaneval_python_148,270,,2,13,0.9839267418032787
apps_python_225,425,,2,13,0.9988244223933649
apps_python_284,523,,2,13,0.9995889784414557
mbpp_python_327,608,,2,13,0.9986625339673914
apps_python_360,667,,2,13,0.9987497511942676
mbpp_python_406,753,,2,13,0.9993012152777778
apps_python_441,823,,2,13,0.997374487704918
mbpp_python_443,827,,2,13,0.999109012564433
apps_python_491,916,,2,13,0.9515984515668282
apps_python_8,10,,3,45,0.9781994986442588
mbpp_python_36,59,,3,45,0.9472210926843729
apps_python_46,79,,3,45,0.9623635912698414
humaneval_python_47,82,,3,45,0.9341308641975309
mbpp_python_61,109,,3,45,0.9994831364329269
codecontests_java_67,116,,3,45,0.8506858121642001
apps_python_75,126,,3,45,0.9768415178571429
mbpp_python_79,135,,3,45,0.9960611979166667
apps_python_85,144,,3,45,0.9992508977096274
apps_python_87,146,,3,45,0.9899068322981367
apps_python_91,151,,3,45,0.9872159090909091
apps_python_103,175,,3,45,0.9964554398148148
apps_python_104,177,,3,45,0.93785213142521
apps_python_110,187,,3,45,0.9914434523809523
mbpp_python_112,192,,3,45,0.9947404035433071
apps_python_121,215,,3,45,0.9710537276134943
humaneval_python_124,221,,3,45,0.9970490828804348
mbpp_python_130,233,,3,45,0.990625
codecontests_java_144,260,,3,45,0.8572790845518118
humaneval_python_151,278,,3,45,0.9486274248288001
apps_python_157,291,,3,45,0.9674764513648596
mbpp_python_165,304,,3,45,0.9986849477091634
mbpp_python_185,339,,3,45,0.994188850308642
apps_python_195,358,,3,45,0.9311783554877636
codecontests_cpp_207,387,,3,45,0.9809042723637895
apps_python_214,401,,3,45,0.8407353068151255
apps_python_217,407,,3,45,0.9990728837025317
apps_python_222,418,,3,45,0.9942842371323529
codecontests_java_222,419,,3,45,0.9436315519650261
apps_python_232,437,,3,45,0.9926185344827586
mbpp_python_308,570,,3,45,0.9969512195121951
apps_python_333,619,,3,45,0.9896170914668456
codecontests_java_343,638,,3,45,0.9551203931137465
codecontests_java_363,675,,3,45,0.9972467996987951
codecontests_java_372,698,,3,45,0.9565143352812273
apps_python_383,717,,3,45,0.9108118229830409
codecontests_java_388,726,,3,45,0.8395444022857701
mbpp_python_416,771,,3,45,0.9953173524844721
codecontests_java_430,801,,3,45,0.8918029953297176
apps_python_480,894,,3,45,0.996069637345679
apps_python_499,926,,3,45,0.9977446056547619
apps_python_503,933,,3,45,0.9993302628800675
codecontests_java_508,939,,3,45,0.8379860167999598
codecontests_java_561,1000,,3,45,0.7949428537862513
codecontests_java_616,1069,,3,45,0.9130414218304843
humaneval_python_11,16,,4,21,0.9808874018430205
codecontests_cpp_39,62,,4,21,0.9963048986486487
codecontests_cpp_70,119,,4,21,0.9978330291970803
codecontests_cpp_132,239,,4,21,0.9871961805555556
apps_python_190,346,,4,21,0.998125524328859
codecontests_cpp_211,395,,4,21,0.9993569817341549
codecontests_cpp_263,493,,4,21,0.9727941176470588
codecontests_cpp_310,574,,4,21,0.9843109631147541
codecontests_cpp_332,617,,4,21,0.9921081852791879
codecontests_cpp_342,637,,4,21,0.9983664772727273
codecontests_cpp_349,650,,4,21,0.9936729753521126
codecontests_cpp_361,671,,4,21,0.9911404639175257
codecontests_cpp_368,687,,4,21,0.9972537878787879
codecontests_cpp_372,697,,4,21,0.9955028886554622
codecontests_cpp_520,954,,4,21,0.9858662998215348
codecontests_cpp_629,1082,,4,21,0.9913274082568807
codecontests_cpp_676,1116,,4,21,0.9844401041666667
codecontests_cpp_693,1127,,4,21,0.9461323713509482
codecontests_cpp_747,1161,,4,21,0.9170235935680373
codecontests_cpp_750,1163,,4,21,0.9719926020925617
codecontests_cpp_829,1222,,4,21,0.995764802631579
apps_python_20,31,,5,25,0.992421875
codecontests_cpp_33,51,,5,25,0.866204833984375
codecontests_cpp_115,197,,5,25,0.9912817028985508
humaneval_python_121,216,,5,25,0.9892241379310345
codecontests_cpp_137,247,,5,25,0.9963915358744395
codecontests_cpp_142,257,,5,25,0.9987550255847953
codecontests_cpp_154,284,,5,25,0.9993048199152542
codecontests_cpp_178,326,,5,25,0.9318946188340808
codecontests_cpp_195,359,,5,25,0.9976128472222222
codecontests_cpp_206,385,,5,25,0.8956994412213388
codecontests_cpp_258,483,,5,25,0.9984031053459119
apps_python_285,526,,5,25,0.9905840611353712
codecontests_cpp_285,527,,5,25,0.9929265202702703
codecontests_cpp_408,756,,5,25,0.9981584821428572
codecontests_cpp_422,781,,5,25,0.9982014388489209
codecontests_cpp_436,812,,5,25,0.8698192239858906
apps_python_453,849,,5,25,0.998868778280543
apps_python_458,863,,5,25,0.989166091160221
codecontests_cpp_463,869,,5,25,0.9983895285087719
codecontests_cpp_582,1025,,5,25,0.9889880415840394
codecontests_cpp_616,1068,,5,25,0.9975120907738095
codecontests_cpp_701,1133,,5,25,0.9970482183257918
codecontests_cpp_772,1179,,5,25,0.9879954268292683
codecontests_cpp_797,1194,,5,25,0.9188336032922066
codecontests_cpp_828,1221,,5,25,0.9786739864864865
codecontests_java_3,5,,6,73,0.9419026360544218
codecontests_java_9,13,,6,73,0.8445648029904781
humaneval_python_18,29,,6,73,0.9497888980881813
humaneval_python_21,33,,6,73,0.9984660005364807
humaneval_python_26,40,,6,73,0.996185302734375
codecontests_java_28,44,,6,73,0.916298828125
apps_python_35,54,,6,73,0.9991814108455882
codecontests_java_48,85,,6,73,0.9060242755190311
codecontests_java_55,96,,6,73,0.9415673157017909
humaneval_python_60,107,,6,73,0.9986284722222222
codecontests_java_80,138,,6,73,0.9921875
apps_python_102,174,,6,73,0.9711968315972223
mbpp_python_103,176,,6,73,0.998046875
apps_python_113,193,,6,73,0.9909929374327511
mbpp_python_117,207,,6,73,0.9642892995240928
apps_python_125,222,,6,73,0.9992024739583333
apps_python_128,227,,6,73,0.995184870049505
mbpp_python_133,242,,6,73,0.9254790485967104
apps_python_135,245,,6,73,0.9901342147435898
apps_python_140,251,,6,73,0.8570649581605673
apps_python_142,256,,6,73,0.9939012096774194
mbpp_python_147,267,,6,73,0.9969933712121212
mbpp_python_148,271,,6,73,0.9534733499171886
humaneval_python_154,286,,6,73,0.9941086065573771
codecontests_java_174,319,,6,73,0.9289230219081618
mbpp_python_177,325,,6,73,0.9975162572254336
apps_python_211,394,,6,73,0.994786125
codecontests_java_214,402,,6,73,0.729119845458448
apps_python_236,442,,6,73,0.9949296357615894
apps_python_242,453,,6,73,0.99822831284153
apps_python_252,469,,6,73,0.9888392857142857
codecontests_java_283,522,,6,73,0.7646568454041773
codecontests_java_288,533,,6,73,0.7543843202645026
mbpp_python_302,560,,6,73,0.8906038165454105
mbpp_python_305,565,,6,73,0.9925234656756581
apps_python_306,566,,6,73,0.9831788277511961
codecontests_java_307,567,,6,73,0.9792452731677433
codecontests_java_320,595,,6,73,0.7693908364348117
mbpp_python_321,598,,6,73,0.98359375
codecontests_java_326,606,,6,73,0.9698973826418524
codecontests_java_330,614,,6,73,0.8988094963989022
mbpp_python_335,623,,6,73,0.9932699548192772
codecontests_java_364,676,,6,73,0.8689283288043478
apps_python_369,689,,6,73,0.9873860677083334
mbpp_python_408,758,,6,73,0.998951981707317
codecontests_java_420,777,,6,73,0.7052373842592593
codecontests_java_436,813,,6,73,0.9568849331372961
codecontests_java_438,818,,6,73,0.844557809560602
mbpp_python_438,819,,6,73,0.9968333949704142
codecontests_java_440,822,,6,73,0.9461695966418381
codecontests_java_443,826,,6,73,0.7793022080445284
apps_python_445,830,,6,73,0.9657805429864253
codecontests_java_453,850,,6,73,0.9952008928571429
apps_python_464,870,,6,73,0.9951895107767371
codecontests_java_464,871,,6,73,0.7745578623606305
apps_python_469,877,,6,73,0.9552306670207539
apps_python_472,881,,6,73,0.9743716931216931
codecontests_java_475,886,,6,73,0.9801002358490566
codecontests_cpp_479,892,,6,73,0.9693844552822732
codecontests_cpp_486,906,,6,73,0.9499713148553193
codecontests_java_500,929,,6,73,0.9302800496419271
codecontests_java_502,932,,6,73,0.9859990354612919
codecontests_java_526,961,,6,73,0.8717007107204862
codecontests_java_530,965,,6,73,0.8353206742709501
codecontests_java_534,970,,6,73,0.9926586055276382
codecontests_java_576,1019,,6,73,0.7702794400088887
codecontests_java_588,1030,,6,73,0.5824225914927068
codecontests_java_596,1042,,6,73,0.9480040750385803
codecontests_cpp_641,1092,,6,73,0.9965037983425414
codecontests_cpp_670,1111,,6,73,0.9875868055555556
