source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
L16H13,MLP17,0.03822268141960809,0.11998988073269412,0.03822268141960809,0.11998988073269412,0.08176719931308603,0.5168186280579503
MLP12,L17H12,0.03758106237978448,0.04552811362416276,0.03758106237978448,0.04552811362416276,0.007947051244378278,0.0956218269328147
L2H15,MLP11,0.04215649290214334,0.03756395048741176,0.03756395048741176,0.04215649290214334,-0.0045925424147315805,-0.057608089211070426
L13H13,MLP16,0.038466440194660854,0.037494193028951614,0.037494193028951614,0.038466440194660854,-0.0009722471657092405,-0.012799355724788984
L16H4,MLP19,0.03737470137669893,0.03919715007791197,0.03737470137669893,0.03919715007791197,0.0018224487012130364,0.023800504579588492
MLP6,MLP11,0.046401293042806775,0.037134309667752934,0.037134309667752934,0.046401293042806775,-0.009266983375053842,-0.1109345365851105
Input Embed,MLP10,0.03665400648403021,0.061027714509734585,0.03665400648403021,0.061027714509734585,0.024373708025704377,0.249521689193623
L13H3,L16H8,0.03554589987340933,0.04275661483516691,0.03554589987340933,0.04275661483516691,0.007210714961757583,0.09208791044060574
L13H9,MLP17,0.03553596361832924,0.057371779380266996,0.03553596361832924,0.057371779380266996,0.021835815761937757,0.23502686705313333
Input Embed,MLP7,0.035356432383660395,0.04294783106973268,0.035356432383660395,0.04294783106973268,0.0075913986860722815,0.09694745025717155
L13H6,L16H4,0.04365338880380967,0.034335749397281186,0.034335749397281186,0.04365338880380967,-0.009317639406528487,-0.11947355261835883
L12H6,L16H9,0.04192581546280148,0.03418528566034064,0.03418528566034064,0.04192581546280148,-0.007740529802460844,-0.10170040491120001
MLP5,L12H6,0.033266522019085594,0.06146637652992182,0.033266522019085594,0.06146637652992182,0.028199854510836224,0.29767752219940596
L15H5,MLP17,0.03267043392081127,0.0614570769994461,0.03267043392081127,0.0614570769994461,0.02878664307863483,0.30582603106356654
L16H8,MLP19,0.03236108374402641,0.09916825417137434,0.03236108374402641,0.09916825417137434,0.06680717042734793,0.507925999523529
L11H8,MLP12,0.03201689880740573,0.03879938444380962,0.03201689880740573,0.03879938444380962,0.006782485636403893,0.09577579230391892
L16H8,MLP18,0.03149987018765115,0.046373490840031784,0.03149987018765115,0.046373490840031784,0.014873620652380633,0.1909975433973276
MLP9,L13H10,0.03265719917638585,0.031016273264172205,0.031016273264172205,0.03265719917638585,-0.0016409259122136428,-0.0257709505908527
MLP14,MLP16,0.03314595124863992,0.030409600665313185,0.030409600665313185,0.03314595124863992,-0.002736350583326736,-0.04305446968710836
L13H6,L15H5,0.030200359563119294,0.030850250585287425,0.030200359563119294,0.030850250585287425,0.0006498910221681316,0.010645119198453944
L16H9,MLP17,0.030102147002836314,0.1328741189348764,0.030102147002836314,0.1328741189348764,0.1027719719320401,0.6305947147624436
