sample_id,sample_rank,q_index,cluster_id,cluster_size,weight
codecontests_cpp_255,669,,0,460,0.9993480175216763
codecontests_cpp_256,672,,0,460,0.9999193623118157
apps_python_257,674,,0,460,0.9516798496358368
codecontests_cpp_257,675,,0,460,0.9999121463660038
codecontests_java_257,676,,0,460,0.9999174230238971
codecontests_java_260,684,,0,460,0.9986933318661971
codecontests_cpp_261,686,,0,460,0.9421779313477693
codecontests_cpp_262,689,,0,460,0.9996146696159639
codecontests_java_262,690,,0,460,1.0
codecontests_cpp_264,694,,0,460,0.9993920736754967
codecontests_java_267,702,,0,460,0.9994762073863637
codecontests_cpp_268,704,,0,460,0.9628748104798063
apps_python_273,713,,0,460,0.9990445143884892
codecontests_java_273,714,,0,460,0.6160427598089121
apps_python_274,716,,0,460,0.9529455702217101
codecontests_cpp_274,717,,0,460,0.8269394814588755
codecontests_cpp_276,721,,0,460,0.9999274553571429
codecontests_cpp_279,729,,0,460,0.9737259274574669
apps_python_281,733,,0,460,0.992096155444271
codecontests_cpp_281,734,,0,460,0.9185299015045166
apps_python_282,737,,0,460,0.9995506084070797
mbpp_python_285,748,,0,460,0.9993360918972332
codecontests_cpp_288,753,,0,460,0.9999571986168435
codecontests_java_290,758,,0,460,0.877109305328478
apps_python_291,759,,0,460,0.9997682996616242
codecontests_cpp_291,760,,0,460,0.9990559895833333
mbpp_python_291,762,,0,460,0.9998961331551535
apps_python_295,770,,0,460,0.9996027166193182
codecontests_cpp_295,771,,0,460,0.9981343283582089
apps_python_297,776,,0,460,0.9999754968350821
codecontests_cpp_297,777,,0,460,0.9381401583095224
codecontests_cpp_298,780,,0,460,0.9880363201530612
apps_python_299,782,,0,460,0.998676620911215
codecontests_java_300,786,,0,460,0.8286420311065198
apps_python_301,787,,0,460,0.9521519124983109
codecontests_cpp_301,788,,0,460,0.9714172682649518
codecontests_cpp_304,798,,0,460,0.8305700256741957
codecontests_java_307,804,,0,460,0.9701217729218152
codecontests_cpp_309,809,,0,460,0.9997148722627737
codecontests_java_309,810,,0,460,0.845767448565478
apps_python_313,819,,0,460,0.9217446394409607
codecontests_cpp_314,823,,0,460,0.9998407273065476
apps_python_315,825,,0,460,0.9561866143174378
apps_python_316,828,,0,460,0.9834864753560734
codecontests_cpp_317,830,,0,460,0.9322974495652828
codecontests_cpp_318,833,,0,460,0.9063616898148148
codecontests_java_318,834,,0,460,0.9988674587673612
codecontests_cpp_319,836,,0,460,0.9997980891047298
codecontests_cpp_320,838,,0,460,0.9888493586513482
codecontests_java_320,839,,0,460,0.8582357765962093
codecontests_java_322,845,,0,460,0.8962489005723587
apps_python_323,846,,0,460,0.9997052228009259
codecontests_cpp_323,847,,0,460,0.9114136737272897
apps_python_324,849,,0,460,0.9093526082631841
codecontests_java_326,856,,0,460,0.9714068665796397
codecontests_cpp_328,862,,0,460,0.9367642981480276
codecontests_java_329,866,,0,460,0.7760617605452675
apps_python_333,875,,0,460,0.9999280747536307
codecontests_cpp_334,878,,0,460,0.9999595093571283
codecontests_cpp_335,880,,0,460,0.9728753178523772
apps_python_336,883,,0,460,0.9854403409090909
apps_python_337,885,,0,460,0.957712472962939
codecontests_cpp_337,886,,0,460,0.9993561126373627
codecontests_java_338,889,,0,460,0.8667481199062911
apps_python_339,890,,0,460,0.9998027473096026
codecontests_cpp_339,891,,0,460,0.952045727106887
codecontests_cpp_340,894,,0,460,0.9999060537300858
codecontests_cpp_341,897,,0,460,0.9807252940341565
codecontests_java_341,898,,0,460,0.9978400735294117
apps_python_342,899,,0,460,0.99993896484375
codecontests_java_342,901,,0,460,0.9985111424180327
codecontests_cpp_343,903,,0,460,0.914633143075664
codecontests_cpp_344,906,,0,460,0.9970871497844828
apps_python_346,910,,0,460,0.9998927760768581
codecontests_cpp_346,911,,0,460,0.9951645061728395
codecontests_java_346,912,,0,460,0.8879531770062868
apps_python_347,913,,0,460,0.9996441981589147
codecontests_cpp_347,914,,0,460,0.9999740672223445
apps_python_348,916,,0,460,0.9028050777475934
codecontests_java_348,917,,0,460,0.8995424517463235
codecontests_java_350,922,,0,460,0.9991167853860294
codecontests_cpp_358,937,,0,460,0.9427247837611608
codecontests_java_363,951,,0,460,0.9616084600200374
codecontests_java_364,953,,0,460,0.8261274524451881
apps_python_365,955,,0,460,0.9999642956398221
codecontests_cpp_366,959,,0,460,0.9998948503248762
codecontests_cpp_367,962,,0,460,0.999851707175926
codecontests_cpp_369,968,,0,460,0.9997010842347757
apps_python_370,970,,0,460,0.9612461564381539
codecontests_cpp_370,971,,0,460,0.999597588900862
mbpp_python_370,973,,0,460,0.9429011249999999
apps_python_371,974,,0,460,0.9999583851207386
codecontests_java_373,982,,0,460,0.917507384624422
apps_python_375,986,,0,460,0.9998379794034091
codecontests_java_375,988,,0,460,0.846119384765625
apps_python_376,989,,0,460,0.9998498213918585
codecontests_cpp_378,993,,0,460,0.8528611111111111
codecontests_cpp_379,996,,0,460,0.9547829110711755
codecontests_java_381,1003,,0,460,0.8971911464238473
codecontests_java_382,1005,,0,460,0.999985106690915
apps_python_383,1006,,0,460,0.9584781380360559
codecontests_cpp_386,1015,,0,460,0.9866283257378472
codecontests_java_388,1020,,0,460,0.698023356156632
codecontests_cpp_389,1022,,0,460,0.9866520629149352
codecontests_java_389,1023,,0,460,0.9094507664809992
codecontests_cpp_390,1025,,0,460,0.986229474319445
apps_python_391,1027,,0,460,0.9990114305840164
apps_python_393,1032,,0,460,0.9997808617281626
codecontests_java_394,1036,,0,460,0.9251231451122228
codecontests_cpp_397,1043,,0,460,0.9130994897959184
codecontests_java_397,1044,,0,460,0.9999932453131221
codecontests_cpp_398,1045,,0,460,0.9999489007994186
mbpp_python_399,1049,,0,460,0.9999565548366971
codecontests_cpp_401,1052,,0,460,0.9499762630462647
apps_python_405,1060,,0,460,0.9999964844946768
apps_python_407,1064,,0,460,0.9575396644627238
codecontests_cpp_407,1065,,0,460,0.9953475111482619
apps_python_408,1067,,0,460,0.9953169427346155
codecontests_cpp_411,1075,,0,460,0.9997846401803862
codecontests_java_411,1076,,0,460,0.9023639255099827
codecontests_cpp_414,1082,,0,460,0.9312773537679051
codecontests_java_414,1083,,0,460,0.8880863080027865
codecontests_cpp_416,1085,,0,460,0.9588865136647416
apps_python_417,1088,,0,460,0.9724239836772294
codecontests_cpp_417,1089,,0,460,0.9999569921050897
apps_python_418,1091,,0,460,0.9999871592704064
mbpp_python_418,1094,,0,460,0.9994183708639706
mbpp_python_420,1102,,0,460,0.999087000739645
apps_python_425,1117,,0,460,0.9673507007674298
codecontests_cpp_426,1121,,0,460,0.9751032770734424
apps_python_427,1123,,0,460,0.9735782021832802
apps_python_428,1127,,0,460,0.9597960378842726
codecontests_cpp_430,1135,,0,460,0.7536937014174669
codecontests_java_430,1136,,0,460,0.7574838826545779
codecontests_java_431,1139,,0,460,0.9993034811580882
codecontests_java_433,1143,,0,460,0.9014426542675894
codecontests_java_434,1146,,0,460,0.9240460147500096
codecontests_cpp_436,1152,,0,460,0.8692013630678745
codecontests_java_436,1153,,0,460,0.99998411585073
codecontests_java_438,1160,,0,460,0.7336819307166119
codecontests_java_443,1175,,0,460,0.7518919210199222
codecontests_cpp_444,1178,,0,460,0.9126696523511342
codecontests_java_445,1182,,0,460,0.9999801143523186
codecontests_java_446,1186,,0,460,0.8610605539483364
mbpp_python_446,1187,,0,460,0.9998648781446541
codecontests_java_447,1190,,0,460,0.9999901376119474
mbpp_python_448,1193,,0,460,0.9780781281277704
codecontests_cpp_449,1195,,0,460,0.9222981785504364
codecontests_java_450,1198,,0,460,0.9979403409090909
mbpp_python_450,1199,,0,460,0.9323529350687061
codecontests_cpp_451,1201,,0,460,0.9976783608490566
codecontests_cpp_452,1205,,0,460,0.9178076684474945
apps_python_453,1208,,0,460,0.999595676611991
mbpp_python_453,1210,,0,460,0.9997342114378078
codecontests_cpp_454,1212,,0,460,0.9990618176855895
codecontests_java_454,1213,,0,460,0.9966871044303798
codecontests_java_455,1215,,0,460,0.6884844371195616
apps_python_456,1217,,0,460,1.0
codecontests_cpp_458,1224,,0,460,1.0
apps_python_462,1233,,0,460,0.936296067740474
codecontests_cpp_463,1236,,0,460,0.9998068207675971
apps_python_464,1238,,0,460,0.9999564897896039
codecontests_java_466,1242,,0,460,0.6366189485426398
codecontests_cpp_468,1245,,0,460,0.9982582957474226
apps_python_469,1247,,0,460,0.9999714156621182
codecontests_cpp_469,1248,,0,460,0.9998753597861842
apps_python_470,1250,,0,460,0.9198013890001603
apps_python_472,1254,,0,460,0.9998681434599156
codecontests_cpp_472,1255,,0,460,0.9656912938458307
codecontests_cpp_473,1258,,0,460,0.9453583291657656
apps_python_476,1265,,0,460,0.9968290441176471
codecontests_cpp_477,1269,,0,460,0.9607382087164233
codecontests_cpp_479,1273,,0,460,0.945299263946281
apps_python_480,1275,,0,460,0.9945127895269668
codecontests_cpp_481,1277,,0,460,0.9869343000048777
apps_python_483,1281,,0,460,0.9993231745049505
codecontests_cpp_483,1282,,0,460,0.9999456296021911
apps_python_485,1286,,0,460,0.9999654707214642
codecontests_java_485,1288,,0,460,0.8772097274283862
codecontests_cpp_486,1290,,0,460,0.9836578278368531
codecontests_java_487,1293,,0,460,0.970282686229915
codecontests_cpp_493,1307,,0,460,0.9997526679942811
codecontests_java_493,1308,,0,460,0.9949272590904209
codecontests_java_498,1318,,0,460,0.9451667771168842
apps_python_500,1321,,0,460,0.9990234375
apps_python_503,1328,,0,460,0.9999491373697916
codecontests_cpp_504,1332,,0,460,0.9977973568281938
apps_python_506,1337,,0,460,0.9990962513706141
codecontests_cpp_510,1343,,0,460,0.9794672526041667
codecontests_java_514,1350,,0,460,0.8872290157897851
codecontests_cpp_515,1351,,0,460,0.9946341223692388
codecontests_java_517,1356,,0,460,0.9374856941141498
codecontests_java_522,1363,,0,460,0.8504970913741157
codecontests_java_525,1367,,0,460,0.7855608258928571
codecontests_java_526,1369,,0,460,0.80759517117561
codecontests_cpp_527,1370,,0,460,0.9746440299970591
codecontests_cpp_529,1374,,0,460,0.9319291385105564
codecontests_java_530,1376,,0,460,0.6069003643373905
codecontests_java_531,1378,,0,460,0.8725182095864662
codecontests_java_532,1379,,0,460,0.9501983810719051
codecontests_cpp_534,1381,,0,460,0.8423461679402153
codecontests_cpp_536,1385,,0,460,0.7668186447612546
codecontests_cpp_538,1387,,0,460,0.9230409520617604
codecontests_cpp_540,1389,,0,460,0.9995811975049407
codecontests_java_546,1399,,0,460,0.893814896393228
codecontests_cpp_550,1404,,0,460,0.9999426196435255
codecontests_cpp_554,1410,,0,460,0.9955261467570358
codecontests_cpp_556,1413,,0,460,0.9999176735101745
codecontests_java_556,1414,,0,460,0.999986572265625
codecontests_cpp_558,1417,,0,460,0.9999376998664183
codecontests_java_558,1418,,0,460,0.999990058667732
codecontests_java_561,1422,,0,460,0.5049862079171785
codecontests_cpp_564,1427,,0,460,0.9428588613754325
codecontests_cpp_565,1429,,0,460,0.9843899848153871
codecontests_java_566,1432,,0,460,0.9597899060138431
codecontests_cpp_567,1433,,0,460,0.9819856801180573
codecontests_cpp_568,1435,,0,460,0.9990925339033019
codecontests_cpp_575,1445,,0,460,0.9986086144911505
codecontests_cpp_576,1447,,0,460,0.9930186336830499
codecontests_java_578,1451,,0,460,0.9992878343340611
codecontests_cpp_579,1452,,0,460,0.9881141567866434
codecontests_cpp_581,1456,,0,460,0.9997355143229166
codecontests_java_585,1463,,0,460,0.9999900394015842
codecontests_cpp_589,1469,,0,460,0.9994722616792929
codecontests_cpp_590,1471,,0,460,0.9998201069078947
codecontests_java_591,1474,,0,460,0.7976957653835768
codecontests_java_594,1479,,0,460,0.6107897027858763
codecontests_cpp_596,1482,,0,460,0.9998790922619047
codecontests_java_597,1484,,0,460,0.7678769241675192
codecontests_java_602,1492,,0,460,0.99724595323741
codecontests_cpp_604,1495,,0,460,0.8517429143242945
codecontests_cpp_610,1505,,0,460,0.9631952519067742
codecontests_cpp_612,1509,,0,460,0.9089046845679901
codecontests_cpp_613,1511,,0,460,0.9638473176998913
codecontests_cpp_615,1515,,0,460,0.9681043276694948
codecontests_cpp_616,1517,,0,460,0.995401503164557
codecontests_cpp_621,1526,,0,460,0.9997018129770993
codecontests_java_622,1528,,0,460,0.9285289333561901
codecontests_java_623,1529,,0,460,0.801901933371924
codecontests_java_629,1540,,0,460,0.9299313354492187
codecontests_cpp_632,1543,,0,460,0.9995296373279816
codecontests_cpp_633,1544,,0,460,0.8432577207191171
codecontests_cpp_639,1550,,0,460,0.9999205123546512
codecontests_cpp_640,1551,,0,460,0.9102598027938757
codecontests_cpp_642,1553,,0,460,0.998730964467005
codecontests_cpp_643,1554,,0,460,0.9997859589041096
codecontests_cpp_644,1555,,0,460,0.8910672999564229
codecontests_cpp_645,1556,,0,460,0.9999621528725436
codecontests_cpp_650,1561,,0,460,0.9999634947957872
codecontests_cpp_654,1564,,0,460,0.9998553466796875
codecontests_cpp_655,1565,,0,460,0.9671308542572981
codecontests_cpp_658,1568,,0,460,0.9986636513157895
codecontests_cpp_662,1572,,0,460,0.9994679920708955
codecontests_cpp_666,1575,,0,460,0.8525369627063978
codecontests_cpp_670,1579,,0,460,0.9999628391395621
codecontests_cpp_673,1582,,0,460,0.9996726296164773
codecontests_cpp_679,1588,,0,460,0.8591722890211817
codecontests_cpp_681,1590,,0,460,0.9999429744525548
codecontests_cpp_682,1591,,0,460,0.9989620184748428
codecontests_cpp_683,1592,,0,460,0.9998835100446428
codecontests_cpp_684,1593,,0,460,0.99991259765625
codecontests_cpp_692,1599,,0,460,1.0
codecontests_cpp_694,1601,,0,460,0.999478874719731
codecontests_cpp_708,1611,,0,460,0.9000015862531237
codecontests_cpp_726,1626,,0,460,0.9978343588082902
codecontests_cpp_729,1629,,0,460,0.9357998280954088
codecontests_cpp_731,1631,,0,460,0.9999916848171962
codecontests_cpp_741,1639,,0,460,0.999936231926306
codecontests_cpp_745,1642,,0,460,0.9747971411322588
codecontests_cpp_749,1645,,0,460,0.9146908807360437
codecontests_cpp_751,1647,,0,460,0.9873270956475422
codecontests_cpp_752,1648,,0,460,0.9997991248022152
codecontests_cpp_753,1649,,0,460,0.9999339252436926
codecontests_cpp_757,1653,,0,460,0.9996616633858267
codecontests_cpp_763,1659,,0,460,0.9997185859971374
codecontests_cpp_764,1660,,0,460,0.9999736029387526
codecontests_cpp_765,1661,,0,460,0.999981689453125
codecontests_cpp_766,1662,,0,460,0.8922829383024186
codecontests_cpp_769,1664,,0,460,0.9970501077586207
codecontests_cpp_774,1669,,0,460,0.999854398060994
codecontests_cpp_776,1671,,0,460,0.999738533266129
codecontests_cpp_783,1678,,0,460,0.9999769810267857
codecontests_cpp_785,1679,,0,460,0.9999731522572192
codecontests_cpp_788,1682,,0,460,0.9999825271905637
codecontests_cpp_791,1685,,0,460,0.9999869526296422
codecontests_cpp_792,1686,,0,460,0.8817479191438763
codecontests_cpp_796,1690,,0,460,0.9993129493915929
codecontests_cpp_801,1695,,0,460,0.9999607966496394
codecontests_cpp_802,1696,,0,460,0.9995807428010471
codecontests_cpp_804,1698,,0,460,0.9994021045918368
codecontests_cpp_807,1701,,0,460,0.9988811568708609
codecontests_cpp_810,1703,,0,460,0.9998973804515797
codecontests_cpp_815,1707,,0,460,0.9696523883313656
codecontests_cpp_816,1708,,0,460,0.999560546875
codecontests_cpp_821,1713,,0,460,0.9508789306392474
codecontests_cpp_822,1714,,0,460,0.9999212148238201
codecontests_cpp_823,1715,,0,460,0.9576819660254485
codecontests_cpp_825,1717,,0,460,0.9843315996393963
codecontests_cpp_830,1722,,0,460,0.9999215262276786
codecontests_cpp_3,6,,1,166,0.9997178374743853
codecontests_cpp_9,20,,1,166,0.9998306411880631
codecontests_cpp_22,52,,1,166,0.9261519481031223
codecontests_cpp_26,61,,1,166,0.9992604275627615
codecontests_java_27,65,,1,166,0.8759331417871901
codecontests_cpp_39,91,,1,166,0.9993685577552356
codecontests_cpp_44,108,,1,166,0.9998608807611732
codecontests_cpp_69,167,,1,166,0.9735274034373471
codecontests_cpp_70,169,,1,166,0.9934175531914894
codecontests_cpp_83,202,,1,166,0.9996060924369747
codecontests_cpp_85,208,,1,166,0.7829576167386347
codecontests_cpp_87,214,,1,166,0.9999724796840123
codecontests_cpp_94,230,,1,166,0.9951621338912134
codecontests_cpp_98,242,,1,166,0.999926841422303
codecontests_cpp_108,265,,1,166,0.999503189819869
codecontests_cpp_112,277,,1,166,0.9926446143617021
codecontests_java_112,278,,1,166,0.9554860869984568
codecontests_cpp_113,282,,1,166,0.9874776077119135
apps_python_120,304,,1,166,0.9705133565266927
codecontests_java_129,331,,1,166,0.9509136465459547
codecontests_cpp_131,338,,1,166,0.8548771295294754
codecontests_cpp_132,342,,1,166,0.9998478816105769
codecontests_java_132,343,,1,166,0.9999894766971983
humaneval_python_139,362,,1,166,0.9999907060102983
codecontests_cpp_140,364,,1,166,1.0
codecontests_java_147,385,,1,166,0.8954314082018409
mbpp_python_149,395,,1,166,0.9994292816558441
codecontests_java_152,402,,1,166,0.9170987982178059
codecontests_cpp_154,407,,1,166,0.9999983823752101
codecontests_java_157,415,,1,166,0.9999922335504772
codecontests_cpp_165,434,,1,166,0.9998208968365778
codecontests_java_169,444,,1,166,0.9998756118967563
codecontests_java_178,470,,1,166,0.8766015566190861
codecontests_cpp_200,527,,1,166,0.7717703072938359
codecontests_cpp_211,557,,1,166,0.9993118523316062
codecontests_cpp_213,562,,1,166,0.9996645142431972
codecontests_cpp_215,567,,1,166,0.9993104098135965
codecontests_cpp_227,600,,1,166,0.9996965483757062
codecontests_cpp_228,602,,1,166,0.9604164632161458
codecontests_cpp_242,636,,1,166,0.9997315425796812
apps_python_251,657,,1,166,0.9709832543039307
codecontests_cpp_253,663,,1,166,0.9975548664122137
codecontests_cpp_259,681,,1,166,0.9999603636236305
codecontests_cpp_263,692,,1,166,0.9830508474576272
codecontests_cpp_265,697,,1,166,0.7688341556280258
codecontests_java_270,707,,1,166,0.9991449652777777
codecontests_java_274,718,,1,166,0.9539643282387958
codecontests_cpp_277,725,,1,166,0.9997380465396996
codecontests_cpp_284,743,,1,166,0.9927302422430354
codecontests_cpp_294,768,,1,166,0.9992474197247706
codecontests_cpp_306,802,,1,166,0.9995470412234042
codecontests_cpp_310,812,,1,166,0.9986071977459017
codecontests_cpp_313,820,,1,166,1.0
codecontests_cpp_315,826,,1,166,0.9935400053832149
codecontests_cpp_327,858,,1,166,0.9976963141025641
codecontests_cpp_330,868,,1,166,0.9997131774475524
codecontests_cpp_332,873,,1,166,0.9994539339866864
codecontests_cpp_342,900,,1,166,0.9998460036057693
codecontests_cpp_349,919,,1,166,0.9998704750119275
codecontests_cpp_354,928,,1,166,0.9744049072265625
codecontests_cpp_357,935,,1,166,0.9984886532738095
codecontests_cpp_361,945,,1,166,0.9970792717889908
codecontests_cpp_362,948,,1,166,0.8164407349877629
codecontests_cpp_365,956,,1,166,0.9889901791584484
codecontests_java_365,957,,1,166,0.9999886989593506
codecontests_cpp_368,965,,1,166,0.9990471117424242
codecontests_cpp_372,978,,1,166,0.9998968276019874
codecontests_cpp_373,981,,1,166,0.9839259784286551
apps_python_374,983,,1,166,0.8215893351800554
codecontests_cpp_374,984,,1,166,0.9713623520282104
codecontests_cpp_383,1007,,1,166,0.9607944815534369
codecontests_cpp_384,1010,,1,166,0.9416091981738683
apps_python_385,1012,,1,166,0.9994992519946808
codecontests_cpp_393,1033,,1,166,0.9993489583333334
codecontests_java_398,1046,,1,166,0.929822198275862
codecontests_cpp_408,1068,,1,166,0.9746569369788328
codecontests_java_408,1069,,1,166,0.9999918282314499
