node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
MLP1,1,0.06579351961366345,0.06620209059233449,0.1706450664072222,0.18095863423168218
MLP7,7,0.06161750693753722,0.062137049941927994,0.24691358024691357,0.25840244675790264
L13H13,13,0.05547849686640364,0.056329849012775844,0.1897590361445783,0.1950861966920211
L11H5,11,0.05509006829682152,0.052845528455284556,0.16447368421052633,0.17253214465820527
MLP15,15,0.05449746047024152,0.0545876887340302,0.4063508064516129,0.42903192715673205
L6H8,6,0.05271372453341593,0.05110336817653891,0.03340890522875817,0.04364287394975355
L19H6,19,0.05226829908518513,0.0545876887340302,0.32443446904217554,0.34922751857929074
L6H7,6,0.04914773786723498,0.047619047619047616,0.05699636496601566,0.059928502728606246
L16H13,16,0.04707102604025052,0.04645760743321719,0.3519253604749788,0.36692748494024235
MLP14,14,0.04678083845114933,0.04529616724738676,0.46912117249645857,0.48738161907475697
MLP22,22,0.044552633626146455,0.04645760743321719,0.3554582210242587,0.34222817448213405
L12H0,12,0.03700589583333856,0.03542392566782811,0.1951219512195122,0.20516772797995877
L17H1,17,0.036947017794134285,0.036585365853658534,0.3668032786885246,0.38108123179899683
L5H5,5,0.03132715177186614,0.033101045296167246,0.045021186440677964,0.04454167757462157
L6H5,6,0.0254327312951262,0.02497096399535424,0.03625,0.036324231455421525
L4H4,4,0.024970977974289613,0.026713124274099883,0.046074165425663935,0.05098543250619613
L5H13,5,0.022878873086365884,0.023228803716608595,0.051158538439704804,0.05625808020789115
L13H15,13,0.01977091950831745,0.019744483159117306,0.16332329911830507,0.1703861523245236
L6H15,6,0.01919202428061272,0.01916376306620209,0.03758445945945946,0.03831704428970461
L12H10,12,0.018193957782293903,0.017421602787456445,0.18265931372549019,0.19177928435936392
L13H11,13,0.016343885536454834,0.017421602787456445,0.14969257912745937,0.1653289730777739
L3H15,3,0.015047610400446759,0.016260162601626018,0.05130860835826477,0.055879186791781436
L15H9,15,0.014416021985431642,0.013937282229965157,0.3205032467532467,0.31330104108224727
L12H3,12,0.01423797566219623,0.013937282229965157,0.16456941249497936,0.18392141146467025
L16H6,16,0.013294603004081442,0.013356562137049941,0.3328488372093023,0.32621949545643397
L6H14,6,0.012439550457687965,0.013937282229965157,0.0351828231292517,0.03804083432210579
L9H15,9,0.011857641073096944,0.012195121951219513,0.15338645418326693,0.16386752194838822
MLP8,8,0.011317444475942347,0.011033681765389082,0.15333333333333332,0.18596580820717626
L5H1,5,0.010996173498814963,0.011033681765389082,0.035823170731707314,0.03830203807225643
L10H4,10,0.010436301073050575,0.009872241579558653,0.1553784860557769,0.1562926565858115
L8H3,8,0.00971542388834217,0.009291521486643438,0.14975247524752475,0.1591264356524399
L4H11,4,0.009548950364368756,0.009872241579558653,0.034913793103448276,0.03662974809537196
L11H4,11,0.009435156818432773,0.009872241579558653,0.1736111111111111,0.1722177741157105
L12H13,12,0.009156548844242428,0.008710801393728223,0.12440191387559808,0.12354108265184037
MLP23,23,0.008369874298062832,0.008130081300813009,0.46122515477354187,0.46584040558528444
L9H13,9,0.007272736906256132,0.006968641114982578,0.1544809723726977,0.16797021559521477
L1H13,1,0.006997492334502243,0.006968641114982578,0.05970908351134167,0.06216988240302954
L12H14,12,0.006688596951455837,0.006387921022067364,0.22512437810945274,0.2268586227836347
L23H14,23,0.00668828967715817,0.006387921022067364,0.4548022598870056,0.42705602844414425
