sample_id,mode,group,ratio,signed_recovery,base_margin,source_margin,patched_margin,sign_consistent,boundary_flip,closer_to_source,source_dominance,endpoint_authenticity
codecontests_java_145,promote,shared_core,0.9518072289156626,0.9518072289156626,-15.125,5.625,4.625,True,True,True,True,0.9518072289156626
codecontests_java_145,suppress,forward_only_core,-0.10240963855421686,0.10240963855421686,5.625,-15.125,3.5,True,False,True,False,0.10240963855421692
codecontests_java_145,suppress,forward_selective,-0.5120481927710844,0.5120481927710844,5.625,-15.125,-5.0,True,True,True,True,0.5120481927710843
codecontests_java_145,suppress,reverse_only_core,-0.0963855421686747,0.0963855421686747,5.625,-15.125,3.625,True,False,True,False,0.09638554216867468
codecontests_java_145,suppress,reverse_selective,-0.5120481927710844,0.5120481927710844,5.625,-15.125,-5.0,True,True,True,True,0.5120481927710843
codecontests_java_145,suppress,shared_backbone,-0.9367469879518072,0.9367469879518072,5.625,-15.125,-13.8125,True,True,True,True,0.9367469879518072
codecontests_java_145,suppress,shared_core,-0.891566265060241,0.891566265060241,5.625,-15.125,-12.875,True,True,True,True,0.891566265060241
humaneval_python_145,promote,forward_only_core,0.2777777777777778,0.2777777777777778,-3.0,1.5,-1.75,True,False,True,False,0.2777777777777778
humaneval_python_145,promote,forward_selective,0.7777777777777778,0.7777777777777778,-3.0,1.5,0.5,True,True,True,True,0.7777777777777778
humaneval_python_145,promote,reverse_only_core,0.3611111111111111,0.3611111111111111,-3.0,1.5,-1.375,True,False,True,False,0.36111111111111116
humaneval_python_145,promote,reverse_selective,0.6944444444444444,0.6944444444444444,-3.0,1.5,0.125,True,True,True,True,0.6944444444444444
humaneval_python_145,promote,shared_backbone,1.0277777777777777,1.0277777777777777,-3.0,1.5,1.625,True,True,True,True,0.9722222222222222
humaneval_python_145,promote,shared_core,1.0,1.0,-3.0,1.5,1.5,True,True,True,True,1.0
humaneval_python_145,suppress,forward_only_core,0.0,-0.0,1.5,-3.0,1.5,False,False,False,False,0.0
humaneval_python_145,suppress,forward_selective,-0.6944444444444444,0.6944444444444444,1.5,-3.0,-1.625,True,True,True,True,0.6944444444444444
humaneval_python_145,suppress,reverse_only_core,-0.2222222222222222,0.2222222222222222,1.5,-3.0,0.5,True,False,True,False,0.2222222222222222
humaneval_python_145,suppress,reverse_selective,-0.5833333333333334,0.5833333333333334,1.5,-3.0,-1.125,True,True,True,True,0.5833333333333333
humaneval_python_145,suppress,shared_backbone,-1.0555555555555556,1.0555555555555556,1.5,-3.0,-3.25,True,True,True,True,0.9444444444444444
humaneval_python_145,suppress,shared_core,-1.0277777777777777,1.0277777777777777,1.5,-3.0,-3.125,True,True,True,True,0.9722222222222222
apps_python_146,promote,forward_only_core,0.5131578947368421,0.5131578947368421,-5.875,3.625,-1.0,True,False,True,True,0.513157894736842
apps_python_146,promote,forward_selective,0.5921052631578947,0.5921052631578947,-5.875,3.625,-0.25,True,False,True,True,0.5921052631578947
apps_python_146,promote,reverse_only_core,0.42105263157894735,0.42105263157894735,-5.875,3.625,-1.875,True,False,True,False,0.42105263157894735
apps_python_146,promote,reverse_selective,0.7763157894736842,0.7763157894736842,-5.875,3.625,1.5,True,True,True,True,0.7763157894736842
apps_python_146,promote,shared_backbone,0.9868421052631579,0.9868421052631579,-5.875,3.625,3.5,True,True,True,True,0.9868421052631579
apps_python_146,promote,shared_core,0.9210526315789473,0.9210526315789473,-5.875,3.625,2.875,True,True,True,True,0.9210526315789473
apps_python_146,suppress,forward_only_core,-0.013157894736842105,0.013157894736842105,3.625,-5.875,3.5,True,False,True,False,0.013157894736842146
apps_python_146,suppress,forward_selective,-0.2894736842105263,0.2894736842105263,3.625,-5.875,0.875,True,False,True,False,0.2894736842105263
apps_python_146,suppress,reverse_only_core,-0.14473684210526316,0.14473684210526316,3.625,-5.875,2.25,True,False,True,False,0.14473684210526316
apps_python_146,suppress,reverse_selective,-0.4342105263157895,0.4342105263157895,3.625,-5.875,-0.5,True,True,True,False,0.4342105263157895
apps_python_146,suppress,shared_backbone,-1.0263157894736843,1.0263157894736843,3.625,-5.875,-6.125,True,True,True,True,0.9736842105263158
apps_python_146,suppress,shared_core,-0.868421052631579,0.868421052631579,3.625,-5.875,-4.625,True,True,True,True,0.868421052631579
codecontests_java_146,promote,forward_only_core,0.6989247311827957,0.6989247311827957,-7.25,4.375,0.875,True,True,True,True,0.6989247311827957
codecontests_java_146,promote,forward_selective,0.9032258064516129,0.9032258064516129,-7.25,4.375,3.25,True,True,True,True,0.9032258064516129
codecontests_java_146,promote,reverse_only_core,0.27956989247311825,0.27956989247311825,-7.25,4.375,-4.0,True,False,True,False,0.27956989247311825
codecontests_java_146,promote,reverse_selective,0.7419354838709677,0.7419354838709677,-7.25,4.375,1.375,True,True,True,True,0.7419354838709677
codecontests_java_146,promote,shared_backbone,1.075268817204301,1.075268817204301,-7.25,4.375,5.25,True,True,True,True,0.9247311827956989
codecontests_java_146,promote,shared_core,1.021505376344086,1.021505376344086,-7.25,4.375,4.625,True,True,True,True,0.978494623655914
codecontests_java_146,suppress,forward_only_core,-0.3010752688172043,0.3010752688172043,4.375,-7.25,0.875,True,False,True,False,0.30107526881720426
codecontests_java_146,suppress,forward_selective,-0.5806451612903226,0.5806451612903226,4.375,-7.25,-2.375000000000001,True,True,True,True,0.5806451612903227
codecontests_java_146,suppress,reverse_only_core,-0.08602150537634409,0.08602150537634409,4.375,-7.25,3.375,True,False,True,False,0.08602150537634412
codecontests_java_146,suppress,reverse_selective,-0.41935483870967744,0.41935483870967744,4.375,-7.25,-0.5,True,True,True,False,0.4193548387096774
codecontests_java_146,suppress,shared_backbone,-1.096774193548387,1.096774193548387,4.375,-7.25,-8.374999999999998,True,True,True,True,0.9032258064516131
codecontests_java_146,suppress,shared_core,-0.978494623655914,0.978494623655914,4.375,-7.25,-7.0,True,True,True,True,0.978494623655914
codecontests_cpp_147,promote,forward_only_core,0.6588235294117647,0.6588235294117647,-6.125,4.5,0.875,True,True,True,True,0.6588235294117647
codecontests_cpp_147,promote,forward_selective,0.8588235294117647,0.8588235294117647,-6.125,4.5,3.0,True,True,True,True,0.8588235294117648
codecontests_cpp_147,promote,reverse_only_core,0.36470588235294116,0.36470588235294116,-6.125,4.5,-2.25,True,False,True,False,0.3647058823529412
codecontests_cpp_147,promote,reverse_selective,0.7647058823529411,0.7647058823529411,-6.125,4.5,2.0,True,True,True,True,0.7647058823529411
codecontests_cpp_147,promote,shared_backbone,1.0235294117647058,1.0235294117647058,-6.125,4.5,4.75,True,True,True,True,0.9764705882352941
codecontests_cpp_147,promote,shared_core,0.9647058823529412,0.9647058823529412,-6.125,4.5,4.125,True,True,True,True,0.9647058823529412
codecontests_cpp_147,suppress,forward_only_core,-0.2823529411764706,0.2823529411764706,4.5,-6.125,1.5,True,False,True,False,0.2823529411764706
codecontests_cpp_147,suppress,forward_selective,-0.7294117647058823,0.7294117647058823,4.5,-6.125,-3.25,True,True,True,True,0.7294117647058824
codecontests_cpp_147,suppress,reverse_only_core,-0.16470588235294117,0.16470588235294117,4.5,-6.125,2.75,True,False,True,False,0.16470588235294115
codecontests_cpp_147,suppress,reverse_selective,-0.5411764705882353,0.5411764705882353,4.5,-6.125,-1.25,True,True,True,True,0.5411764705882354
codecontests_cpp_147,suppress,shared_backbone,-1.035294117647059,1.035294117647059,4.5,-6.125,-6.500000000000002,True,True,True,True,0.964705882352941
codecontests_cpp_147,suppress,shared_core,-0.9529411764705882,0.9529411764705882,4.5,-6.125,-5.625,True,True,True,True,0.9529411764705882
codecontests_java_147,promote,forward_only_core,0.40823970037453183,0.40823970037453183,-14.0625,2.625,-7.25,True,False,True,False,0.40823970037453183
codecontests_java_147,promote,forward_selective,0.8277153558052435,0.8277153558052435,-14.0625,2.625,-0.25,True,False,True,True,0.8277153558052435
codecontests_java_147,promote,reverse_only_core,0.19101123595505617,0.19101123595505617,-14.0625,2.625,-10.875,True,False,True,False,0.1910112359550562
codecontests_java_147,promote,reverse_selective,0.700374531835206,0.700374531835206,-14.0625,2.625,-2.375,True,False,True,True,0.7003745318352059
codecontests_java_147,promote,shared_backbone,0.9400749063670412,0.9400749063670412,-14.0625,2.625,1.625,True,True,True,True,0.9400749063670412
codecontests_java_147,promote,shared_core,0.947565543071161,0.947565543071161,-14.0625,2.625,1.75,True,True,True,True,0.947565543071161
codecontests_java_147,suppress,forward_only_core,-0.20973782771535582,0.20973782771535582,2.625,-14.0625,-0.875,True,True,True,False,0.20973782771535576
codecontests_java_147,suppress,forward_selective,-0.6741573033707865,0.6741573033707865,2.625,-14.0625,-8.625,True,True,True,True,0.6741573033707865
codecontests_java_147,suppress,reverse_only_core,-0.149812734082397,0.149812734082397,2.625,-14.0625,0.125,True,False,True,False,0.14981273408239704
codecontests_java_147,suppress,reverse_selective,-0.599250936329588,0.599250936329588,2.625,-14.0625,-7.375,True,True,True,True,0.599250936329588
codecontests_java_147,suppress,shared_backbone,-0.9063670411985019,0.9063670411985019,2.625,-14.0625,-12.5,True,True,True,True,0.9063670411985019
codecontests_java_147,suppress,shared_core,-0.9250936329588015,0.9250936329588015,2.625,-14.0625,-12.8125,True,True,True,True,0.9250936329588015
mbpp_python_147,promote,forward_only_core,0.35714285714285715,0.35714285714285715,-7.875,2.625,-4.125,True,False,True,False,0.3571428571428571
mbpp_python_147,promote,forward_selective,0.7619047619047619,0.7619047619047619,-7.875,2.625,0.125,True,True,True,True,0.7619047619047619
mbpp_python_147,promote,reverse_only_core,0.4523809523809524,0.4523809523809524,-7.875,2.625,-3.125,True,False,True,False,0.45238095238095233
mbpp_python_147,promote,reverse_selective,0.8333333333333334,0.8333333333333334,-7.875,2.625,0.875,True,True,True,True,0.8333333333333334
mbpp_python_147,promote,shared_backbone,1.0357142857142858,1.0357142857142858,-7.875,2.625,3.0000000000000018,True,True,True,True,0.9642857142857141
mbpp_python_147,promote,shared_core,1.0238095238095237,1.0238095238095237,-7.875,2.625,2.875,True,True,True,True,0.9761904761904762
mbpp_python_147,suppress,forward_only_core,-0.08333333333333333,0.08333333333333333,2.625,-7.875,1.75,True,False,True,False,0.08333333333333337
mbpp_python_147,suppress,forward_selective,-0.5714285714285714,0.5714285714285714,2.625,-7.875,-3.375,True,True,True,True,0.5714285714285714
mbpp_python_147,suppress,reverse_only_core,-0.23809523809523808,0.23809523809523808,2.625,-7.875,0.125,True,False,True,False,0.23809523809523814
mbpp_python_147,suppress,reverse_selective,-0.5952380952380952,0.5952380952380952,2.625,-7.875,-3.625,True,True,True,True,0.5952380952380952
mbpp_python_147,suppress,shared_backbone,-1.0119047619047619,1.0119047619047619,2.625,-7.875,-8.0,True,True,True,True,0.9880952380952381
mbpp_python_147,suppress,shared_core,-1.0476190476190477,1.0476190476190477,2.625,-7.875,-8.375,True,True,True,True,0.9523809523809523
apps_python_148,promote,forward_only_core,0.38095238095238093,0.38095238095238093,-3.625,4.25,-0.625,True,False,True,False,0.38095238095238093
apps_python_148,promote,forward_selective,0.5079365079365079,0.5079365079365079,-3.625,4.25,0.375,True,True,True,True,0.5079365079365079
apps_python_148,promote,reverse_only_core,0.23809523809523808,0.23809523809523808,-3.625,4.25,-1.75,True,False,True,False,0.23809523809523814
apps_python_148,promote,reverse_selective,0.8095238095238095,0.8095238095238095,-3.625,4.25,2.75,True,True,True,True,0.8095238095238095
apps_python_148,promote,shared_backbone,1.0158730158730158,1.0158730158730158,-3.625,4.25,4.375,True,True,True,True,0.9841269841269842
apps_python_148,promote,shared_core,0.9523809523809523,0.9523809523809523,-3.625,4.25,3.875,True,True,True,True,0.9523809523809523
apps_python_148,suppress,forward_only_core,0.047619047619047616,-0.047619047619047616,4.25,-3.625,4.625,False,False,False,False,0.0
apps_python_148,suppress,forward_selective,-0.20634920634920634,0.20634920634920634,4.25,-3.625,2.625,True,False,True,False,0.2063492063492064
apps_python_148,suppress,reverse_only_core,-0.09523809523809523,0.09523809523809523,4.25,-3.625,3.5,True,False,True,False,0.09523809523809523
apps_python_148,suppress,reverse_selective,-0.42857142857142855,0.42857142857142855,4.25,-3.625,0.875,True,False,True,False,0.4285714285714286
apps_python_148,suppress,shared_backbone,-1.0,1.0,4.25,-3.625,-3.625,True,True,True,True,1.0
apps_python_148,suppress,shared_core,-0.873015873015873,0.873015873015873,4.25,-3.625,-2.625,True,True,True,True,0.873015873015873
codecontests_cpp_148,promote,forward_only_core,0.275,0.275,-2.625,2.375,-1.25,True,False,True,False,0.275
codecontests_cpp_148,promote,forward_selective,0.75,0.75,-2.625,2.375,1.125,True,True,True,True,0.75
codecontests_cpp_148,promote,reverse_only_core,0.45,0.45,-2.625,2.375,-0.375,True,False,True,False,0.44999999999999996
codecontests_cpp_148,promote,reverse_selective,0.55,0.55,-2.625,2.375,0.125,True,True,True,True,0.55
codecontests_cpp_148,promote,shared_backbone,0.95,0.95,-2.625,2.375,2.125,True,True,True,True,0.95
codecontests_cpp_148,promote,shared_core,0.95,0.95,-2.625,2.375,2.125,True,True,True,True,0.95
codecontests_cpp_148,suppress,forward_only_core,0.025,-0.025,2.375,-2.625,2.5,False,False,False,False,0.0
codecontests_cpp_148,suppress,forward_selective,-0.625,0.625,2.375,-2.625,-0.75,True,True,True,True,0.625
codecontests_cpp_148,suppress,reverse_only_core,-0.375,0.375,2.375,-2.625,0.5,True,False,True,False,0.375
codecontests_cpp_148,suppress,reverse_selective,-0.5,0.5,2.375,-2.625,-0.125,True,True,True,True,0.5
codecontests_cpp_148,suppress,shared_backbone,-0.95,0.95,2.375,-2.625,-2.375,True,True,True,True,0.95
codecontests_cpp_148,suppress,shared_core,-0.95,0.95,2.375,-2.625,-2.375,True,True,True,True,0.95
codecontests_java_148,promote,forward_only_core,0.5785123966942148,0.5785123966942148,-9.125,6.0,-0.375,True,False,True,True,0.578512396694215
codecontests_java_148,promote,forward_selective,0.8760330578512396,0.8760330578512396,-9.125,6.0,4.125,True,True,True,True,0.8760330578512396
codecontests_java_148,promote,reverse_only_core,0.4297520661157025,0.4297520661157025,-9.125,6.0,-2.625,True,False,True,False,0.4297520661157025
codecontests_java_148,promote,reverse_selective,0.8925619834710744,0.8925619834710744,-9.125,6.0,4.375,True,True,True,True,0.8925619834710744
codecontests_java_148,promote,shared_backbone,1.0165289256198347,1.0165289256198347,-9.125,6.0,6.25,True,True,True,True,0.9834710743801653
codecontests_java_148,promote,shared_core,0.9752066115702479,0.9752066115702479,-9.125,6.0,5.625,True,True,True,True,0.9752066115702479
codecontests_java_148,suppress,forward_only_core,-0.1487603305785124,0.1487603305785124,6.0,-9.125,3.75,True,False,True,False,0.14876033057851235
codecontests_java_148,suppress,forward_selective,-0.5041322314049587,0.5041322314049587,6.0,-9.125,-1.625,True,True,True,True,0.5041322314049587
codecontests_java_148,suppress,reverse_only_core,-0.19834710743801653,0.19834710743801653,6.0,-9.125,3.0,True,False,True,False,0.19834710743801653
codecontests_java_148,suppress,reverse_selective,-0.6942148760330579,0.6942148760330579,6.0,-9.125,-4.5,True,True,True,True,0.6942148760330579
codecontests_java_148,suppress,shared_backbone,-0.9917355371900827,0.9917355371900827,6.0,-9.125,-9.0,True,True,True,True,0.9917355371900827
codecontests_java_148,suppress,shared_core,-0.9421487603305785,0.9421487603305785,6.0,-9.125,-8.25,True,True,True,True,0.9421487603305785
humaneval_python_148,promote,forward_only_core,0.3488372093023256,0.3488372093023256,-3.5,1.875,-1.625,True,False,True,False,0.34883720930232553
humaneval_python_148,promote,forward_selective,0.6511627906976745,0.6511627906976745,-3.5,1.875,4.440892098500626e-16,True,True,True,True,0.6511627906976745
humaneval_python_148,promote,reverse_only_core,0.4186046511627907,0.4186046511627907,-3.5,1.875,-1.25,True,False,True,False,0.41860465116279066
humaneval_python_148,promote,reverse_selective,0.6046511627906976,0.6046511627906976,-3.5,1.875,-0.25,True,False,True,True,0.6046511627906976
humaneval_python_148,promote,shared_backbone,1.0,1.0,-3.5,1.875,1.875,True,True,True,True,1.0
humaneval_python_148,promote,shared_core,0.9767441860465116,0.9767441860465116,-3.5,1.875,1.75,True,True,True,True,0.9767441860465116
humaneval_python_148,suppress,forward_only_core,-0.11627906976744186,0.11627906976744186,1.875,-3.5,1.25,True,False,True,False,0.11627906976744184
humaneval_python_148,suppress,forward_selective,-0.5813953488372093,0.5813953488372093,1.875,-3.5,-1.25,True,True,True,True,0.5813953488372092
humaneval_python_148,suppress,reverse_only_core,-0.27906976744186046,0.27906976744186046,1.875,-3.5,0.375,True,False,True,False,0.2790697674418605
humaneval_python_148,suppress,reverse_selective,-0.3953488372093023,0.3953488372093023,1.875,-3.5,-0.25,True,True,True,False,0.39534883720930236
humaneval_python_148,suppress,shared_backbone,-1.0,1.0,1.875,-3.5,-3.5,True,True,True,True,1.0
humaneval_python_148,suppress,shared_core,-1.0232558139534884,1.0232558139534884,1.875,-3.5,-3.625,True,True,True,True,0.9767441860465116
mbpp_python_148,promote,forward_only_core,0.24390243902439024,0.24390243902439024,-2.0,3.125,-0.75,True,False,True,False,0.24390243902439024
mbpp_python_148,promote,forward_selective,0.5609756097560976,0.5609756097560976,-2.0,3.125,0.8750000000000004,True,True,True,True,0.5609756097560976
mbpp_python_148,promote,reverse_only_core,0.2926829268292683,0.2926829268292683,-2.0,3.125,-0.5,True,False,True,False,0.29268292682926833
mbpp_python_148,promote,reverse_selective,0.8292682926829268,0.8292682926829268,-2.0,3.125,2.25,True,True,True,True,0.8292682926829268
mbpp_python_148,promote,shared_backbone,1.024390243902439,1.024390243902439,-2.0,3.125,3.25,True,True,True,True,0.975609756097561
mbpp_python_148,promote,shared_core,1.024390243902439,1.024390243902439,-2.0,3.125,3.25,True,True,True,True,0.975609756097561
mbpp_python_148,suppress,forward_only_core,0.024390243902439025,-0.024390243902439025,3.125,-2.0,3.25,False,False,False,False,0.0
mbpp_python_148,suppress,forward_selective,-0.4878048780487805,0.4878048780487805,3.125,-2.0,0.625,True,False,True,False,0.4878048780487805
mbpp_python_148,suppress,reverse_only_core,-0.21951219512195122,0.21951219512195122,3.125,-2.0,2.0,True,False,True,False,0.2195121951219512
mbpp_python_148,suppress,reverse_selective,-0.6341463414634146,0.6341463414634146,3.125,-2.0,-0.125,True,True,True,True,0.6341463414634146
mbpp_python_148,suppress,shared_backbone,-1.048780487804878,1.048780487804878,3.125,-2.0,-2.25,True,True,True,True,0.9512195121951219
mbpp_python_148,suppress,shared_core,-1.048780487804878,1.048780487804878,3.125,-2.0,-2.25,True,True,True,True,0.9512195121951219
codecontests_cpp_149,promote,forward_only_core,0.32558139534883723,0.32558139534883723,-2.0,3.375,-0.24999999999999978,True,False,True,False,0.32558139534883723
codecontests_cpp_149,promote,forward_selective,0.7209302325581395,0.7209302325581395,-2.0,3.375,1.8749999999999996,True,True,True,True,0.7209302325581395
codecontests_cpp_149,promote,reverse_only_core,0.4418604651162791,0.4418604651162791,-2.0,3.375,0.375,True,True,True,False,0.4418604651162791
codecontests_cpp_149,promote,reverse_selective,0.5581395348837209,0.5581395348837209,-2.0,3.375,1.0,True,True,True,True,0.5581395348837209
codecontests_cpp_149,promote,shared_backbone,0.9069767441860465,0.9069767441860465,-2.0,3.375,2.875,True,True,True,True,0.9069767441860466
codecontests_cpp_149,promote,shared_core,0.9534883720930233,0.9534883720930233,-2.0,3.375,3.125,True,True,True,True,0.9534883720930233
codecontests_cpp_149,suppress,forward_only_core,-0.11627906976744186,0.11627906976744186,3.375,-2.0,2.75,True,False,True,False,0.11627906976744184
codecontests_cpp_149,suppress,forward_selective,-0.7441860465116279,0.7441860465116279,3.375,-2.0,-0.625,True,True,True,True,0.7441860465116279
codecontests_cpp_149,suppress,reverse_only_core,-0.3488372093023256,0.3488372093023256,3.375,-2.0,1.5,True,False,True,False,0.34883720930232553
codecontests_cpp_149,suppress,reverse_selective,-0.5813953488372093,0.5813953488372093,3.375,-2.0,0.25,True,False,True,True,0.5813953488372092
codecontests_cpp_149,suppress,shared_backbone,-0.9534883720930233,0.9534883720930233,3.375,-2.0,-1.75,True,True,True,True,0.9534883720930233
codecontests_cpp_149,suppress,shared_core,-0.9069767441860465,0.9069767441860465,3.375,-2.0,-1.5,True,True,True,True,0.9069767441860466
codecontests_java_149,promote,forward_only_core,0.5632183908045977,0.5632183908045977,-7.125,3.75,-1.0,True,False,True,True,0.5632183908045977
codecontests_java_149,promote,forward_selective,0.8390804597701149,0.8390804597701149,-7.125,3.75,2.0,True,True,True,True,0.8390804597701149
codecontests_java_149,promote,reverse_only_core,0.19540229885057472,0.19540229885057472,-7.125,3.75,-5.0,True,False,True,False,0.1954022988505747
codecontests_java_149,promote,reverse_selective,0.6781609195402298,0.6781609195402298,-7.125,3.75,0.2499999999999991,True,True,True,True,0.6781609195402298
codecontests_java_149,promote,shared_backbone,0.9540229885057471,0.9540229885057471,-7.125,3.75,3.25,True,True,True,True,0.9540229885057472
codecontests_java_149,promote,shared_core,0.9080459770114943,0.9080459770114943,-7.125,3.75,2.75,True,True,True,True,0.9080459770114943
codecontests_java_149,suppress,forward_only_core,-0.1724137931034483,0.1724137931034483,3.75,-7.125,1.8749999999999998,True,False,True,False,0.1724137931034483
codecontests_java_149,suppress,forward_selective,-0.5977011494252874,0.5977011494252874,3.75,-7.125,-2.750000000000001,True,True,True,True,0.5977011494252875
codecontests_java_149,suppress,reverse_only_core,-0.12643678160919541,0.12643678160919541,3.75,-7.125,2.375,True,False,True,False,0.12643678160919536
codecontests_java_149,suppress,reverse_selective,-0.4482758620689655,0.4482758620689655,3.75,-7.125,-1.125,True,True,True,False,0.4482758620689655
codecontests_java_149,suppress,shared_backbone,-0.8850574712643678,0.8850574712643678,3.75,-7.125,-5.875,True,True,True,True,0.8850574712643678
codecontests_java_149,suppress,shared_core,-0.8045977011494253,0.8045977011494253,3.75,-7.125,-5.0,True,True,True,True,0.8045977011494253
humaneval_python_149,promote,forward_only_core,0.4915254237288136,0.4915254237288136,-4.875,2.5,-1.25,True,False,True,False,0.4915254237288136
humaneval_python_149,promote,forward_selective,0.7457627118644068,0.7457627118644068,-4.875,2.5,0.625,True,True,True,True,0.7457627118644068
humaneval_python_149,promote,reverse_only_core,0.4406779661016949,0.4406779661016949,-4.875,2.5,-1.625,True,False,True,False,0.44067796610169496
humaneval_python_149,promote,reverse_selective,0.8135593220338984,0.8135593220338984,-4.875,2.5,1.125,True,True,True,True,0.8135593220338984
humaneval_python_149,promote,shared_backbone,1.0508474576271187,1.0508474576271187,-4.875,2.5,2.875000000000001,True,True,True,True,0.9491525423728813
humaneval_python_149,promote,shared_core,1.0169491525423728,1.0169491525423728,-4.875,2.5,2.625,True,True,True,True,0.9830508474576272
humaneval_python_149,suppress,forward_only_core,-0.13559322033898305,0.13559322033898305,2.5,-4.875,1.5,True,False,True,False,0.13559322033898302
humaneval_python_149,suppress,forward_selective,-0.576271186440678,0.576271186440678,2.5,-4.875,-1.75,True,True,True,True,0.576271186440678
humaneval_python_149,suppress,reverse_only_core,-0.1694915254237288,0.1694915254237288,2.5,-4.875,1.25,True,False,True,False,0.1694915254237288
humaneval_python_149,suppress,reverse_selective,-0.4915254237288136,0.4915254237288136,2.5,-4.875,-1.125,True,True,True,False,0.4915254237288136
humaneval_python_149,suppress,shared_backbone,-1.0169491525423728,1.0169491525423728,2.5,-4.875,-5.0,True,True,True,True,0.9830508474576272
humaneval_python_149,suppress,shared_core,-0.9830508474576272,0.9830508474576272,2.5,-4.875,-4.75,True,True,True,True,0.9830508474576272
mbpp_python_149,promote,forward_only_core,0.3953488372093023,0.3953488372093023,-4.0,1.375,-1.875,True,False,True,False,0.39534883720930236
mbpp_python_149,promote,forward_selective,0.7441860465116279,0.7441860465116279,-4.0,1.375,0.0,True,False,True,True,0.7441860465116279
mbpp_python_149,promote,reverse_only_core,0.3488372093023256,0.3488372093023256,-4.0,1.375,-2.125,True,False,True,False,0.34883720930232553
mbpp_python_149,promote,reverse_selective,0.627906976744186,0.627906976744186,-4.0,1.375,-0.625,True,False,True,True,0.627906976744186
mbpp_python_149,promote,shared_backbone,0.9767441860465116,0.9767441860465116,-4.0,1.375,1.25,True,True,True,True,0.9767441860465116
mbpp_python_149,promote,shared_core,0.9534883720930233,0.9534883720930233,-4.0,1.375,1.125,True,True,True,True,0.9534883720930233
mbpp_python_149,suppress,forward_only_core,-0.11627906976744186,0.11627906976744186,1.375,-4.0,0.75,True,False,True,False,0.11627906976744184
mbpp_python_149,suppress,forward_selective,-0.6511627906976745,0.6511627906976745,1.375,-4.0,-2.1250000000000004,True,True,True,True,0.6511627906976745
mbpp_python_149,suppress,reverse_only_core,-0.20930232558139536,0.20930232558139536,1.375,-4.0,0.25,True,False,True,False,0.2093023255813954
mbpp_python_149,suppress,reverse_selective,-0.4883720930232558,0.4883720930232558,1.375,-4.0,-1.25,True,True,True,False,0.4883720930232558
mbpp_python_149,suppress,shared_backbone,-1.0,1.0,1.375,-4.0,-4.0,True,True,True,True,1.0
mbpp_python_149,suppress,shared_core,-0.9767441860465116,0.9767441860465116,1.375,-4.0,-3.875,True,True,True,True,0.9767441860465116
codecontests_java_151,promote,forward_only_core,0.44285714285714284,0.44285714285714284,-4.875,3.875,-1.0,True,False,True,False,0.44285714285714284
codecontests_java_151,promote,forward_selective,0.8,0.8,-4.875,3.875,2.125,True,True,True,True,0.8
codecontests_java_151,promote,reverse_only_core,0.18571428571428572,0.18571428571428572,-4.875,3.875,-3.25,True,False,True,False,0.18571428571428572
codecontests_java_151,promote,reverse_selective,0.6285714285714286,0.6285714285714286,-4.875,3.875,0.625,True,True,True,True,0.6285714285714286
codecontests_java_151,promote,shared_backbone,0.9285714285714286,0.9285714285714286,-4.875,3.875,3.25,True,True,True,True,0.9285714285714286
codecontests_java_151,promote,shared_core,0.9142857142857143,0.9142857142857143,-4.875,3.875,3.125,True,True,True,True,0.9142857142857143
codecontests_java_151,suppress,forward_only_core,-0.07142857142857142,0.07142857142857142,3.875,-4.875,3.25,True,False,True,False,0.0714285714285714
codecontests_java_151,suppress,forward_selective,-0.5142857142857142,0.5142857142857142,3.875,-4.875,-0.625,True,True,True,True,0.5142857142857142
codecontests_java_151,suppress,reverse_only_core,-0.17142857142857143,0.17142857142857143,3.875,-4.875,2.375,True,False,True,False,0.17142857142857137
codecontests_java_151,suppress,reverse_selective,-0.5571428571428572,0.5571428571428572,3.875,-4.875,-1.0,True,True,True,True,0.5571428571428572
codecontests_java_151,suppress,shared_backbone,-0.8857142857142857,0.8857142857142857,3.875,-4.875,-3.875,True,True,True,True,0.8857142857142857
codecontests_java_151,suppress,shared_core,-0.8714285714285714,0.8714285714285714,3.875,-4.875,-3.75,True,True,True,True,0.8714285714285714
humaneval_python_151,promote,forward_only_core,0.18604651162790697,0.18604651162790697,-2.625,2.75,-1.625,True,False,True,False,0.18604651162790697
humaneval_python_151,promote,forward_selective,0.627906976744186,0.627906976744186,-2.625,2.75,0.75,True,True,True,True,0.627906976744186
humaneval_python_151,promote,reverse_only_core,0.3023255813953488,0.3023255813953488,-2.625,2.75,-1.0,True,False,True,False,0.3023255813953488
humaneval_python_151,promote,reverse_selective,0.7441860465116279,0.7441860465116279,-2.625,2.75,1.375,True,True,True,True,0.7441860465116279
humaneval_python_151,promote,shared_backbone,0.9302325581395349,0.9302325581395349,-2.625,2.75,2.375,True,True,True,True,0.9302325581395349
humaneval_python_151,promote,shared_core,0.9302325581395349,0.9302325581395349,-2.625,2.75,2.375,True,True,True,True,0.9302325581395349
humaneval_python_151,suppress,forward_only_core,-0.06976744186046512,0.06976744186046512,2.75,-2.625,2.375,True,False,True,False,0.06976744186046513
humaneval_python_151,suppress,forward_selective,-0.5348837209302325,0.5348837209302325,2.75,-2.625,-0.12499999999999956,True,True,True,True,0.5348837209302324
