sample_id,head,variant,span,attn_mass,attn_density,n_tokens
apps_python_74,L17H8,clean,file_target,0.01476139947772026,0.00738069973886013,2
apps_python_74,L17H8,clean,tail_suffix,0.09033416956663132,0.008212197571992874,11
apps_python_74,L17H8,clean,task_body,0.036219507455825806,0.0007101864321157336,51
apps_python_74,L17H8,corrupt,lead_phrase,0.0047460212372243404,0.0023730106186121702,2
apps_python_74,L17H8,corrupt,function_body_anchor,0.01741378754377365,0.008706893771886826,2
apps_python_74,L17H8,corrupt,file_target,0.0268580112606287,0.01342900563031435,2
apps_python_74,L17H8,corrupt,tail_suffix,0.1009228378534317,0.009174803271889687,11
apps_python_74,L17H8,corrupt,task_body,0.04691583663225174,0.0009199183550663292,51
apps_python_74,L20H5,clean,lead_phrase,0.0027394720818847418,0.0013697360409423709,2
apps_python_74,L20H5,clean,function_body_anchor,0.012268342077732086,0.006134171038866043,2
apps_python_74,L20H5,clean,file_target,0.0911824181675911,0.04559120908379555,2
apps_python_74,L20H5,clean,tail_suffix,0.05124941095709801,0.004659037571400404,11
apps_python_74,L20H5,clean,task_body,0.028604570776224136,0.0005608739447779953,51
apps_python_74,L20H5,corrupt,lead_phrase,0.00015179667389020324,7.589833694510162e-05,2
apps_python_74,L20H5,corrupt,function_body_anchor,0.040543656796216965,0.020271828398108482,2
apps_python_74,L20H5,corrupt,file_target,0.1381148248910904,0.0690574124455452,2
apps_python_74,L20H5,corrupt,tail_suffix,0.08227281272411346,0.007479346822947264,11
apps_python_74,L20H5,corrupt,task_body,0.04386112093925476,0.0008600219734944403,51
codecontests_cpp_74,L2H14,clean,lead_phrase,0.052206918597221375,0.026103459298610687,2
codecontests_cpp_74,L2H14,clean,function_body_anchor,0.028370723128318787,0.014185361564159393,2
codecontests_cpp_74,L2H14,clean,file_target,0.019739605486392975,0.009869802743196487,2
codecontests_cpp_74,L2H14,clean,tail_suffix,0.10833381861448288,0.009848528541624546,11
codecontests_cpp_74,L2H14,clean,task_body,0.15299539268016815,0.001366030308417976,112
codecontests_cpp_74,L2H14,corrupt,lead_phrase,0.04303869977593422,0.02151934988796711,2
codecontests_cpp_74,L2H14,corrupt,function_body_anchor,0.012662767432630062,0.006331383716315031,2
codecontests_cpp_74,L2H14,corrupt,file_target,0.020086193457245827,0.010043096728622913,2
codecontests_cpp_74,L2H14,corrupt,tail_suffix,0.09896353632211685,0.008996685035526752,11
codecontests_cpp_74,L2H14,corrupt,task_body,0.15869276225566864,0.0014168996131047606,112
codecontests_cpp_74,L16H8,clean,lead_phrase,0.007521467283368111,0.0037607336416840553,2
codecontests_cpp_74,L16H8,clean,function_body_anchor,0.052611202001571655,0.026305601000785828,2
codecontests_cpp_74,L16H8,clean,file_target,0.02144947089254856,0.01072473544627428,2
codecontests_cpp_74,L16H8,clean,tail_suffix,0.15761178731918335,0.014328344725072384,11
codecontests_cpp_74,L16H8,clean,task_body,0.12881408631801605,0.0011501257540658116,112
codecontests_cpp_74,L16H8,corrupt,lead_phrase,0.007404735777527094,0.003702367888763547,2
codecontests_cpp_74,L16H8,corrupt,function_body_anchor,0.11380553245544434,0.05690276622772217,2
codecontests_cpp_74,L16H8,corrupt,file_target,0.026346080005168915,0.013173040002584457,2
codecontests_cpp_74,L16H8,corrupt,tail_suffix,0.15347979962825775,0.013952708803117275,11
codecontests_cpp_74,L16H8,corrupt,task_body,0.1631402224302292,0.0014566091122105718,112
codecontests_cpp_74,L17H2,clean,lead_phrase,0.004464375786483288,0.002232187893241644,2
codecontests_cpp_74,L17H2,clean,function_body_anchor,0.011083714663982391,0.005541857331991196,2
codecontests_cpp_74,L17H2,clean,file_target,0.004982676822692156,0.002491338411346078,2
codecontests_cpp_74,L17H2,clean,tail_suffix,0.03455401584506035,0.0031412742100656033,11
codecontests_cpp_74,L17H2,clean,task_body,0.09635738283395767,0.0008603337919339538,112
codecontests_cpp_74,L17H2,corrupt,lead_phrase,0.006139006931334734,0.003069503465667367,2
codecontests_cpp_74,L17H2,corrupt,function_body_anchor,0.010999317280948162,0.005499658640474081,2
codecontests_cpp_74,L17H2,corrupt,file_target,0.008450849913060665,0.0042254249565303326,2
codecontests_cpp_74,L17H2,corrupt,tail_suffix,0.0572303831577301,0.005202762316912413,11
codecontests_cpp_74,L17H2,corrupt,task_body,0.10500288009643555,0.0009375257068313658,112
codecontests_cpp_74,L17H8,clean,lead_phrase,0.009673191234469414,0.004836595617234707,2
codecontests_cpp_74,L17H8,clean,function_body_anchor,0.012055735103785992,0.006027867551892996,2
codecontests_cpp_74,L17H8,clean,file_target,0.012891072779893875,0.0064455363899469376,2
codecontests_cpp_74,L17H8,clean,tail_suffix,0.07968752831220627,0.007244320586323738,11
codecontests_cpp_74,L17H8,clean,task_body,0.11453785747289658,0.0010226594749838114,112
codecontests_cpp_74,L17H8,corrupt,lead_phrase,0.024850910529494286,0.012425455264747143,2
codecontests_cpp_74,L17H8,corrupt,function_body_anchor,0.008143475279211998,0.004071737639605999,2
codecontests_cpp_74,L17H8,corrupt,file_target,0.01490018516778946,0.00745009258389473,2
codecontests_cpp_74,L17H8,corrupt,tail_suffix,0.10741052031517029,0.009764593094587326,11
codecontests_cpp_74,L17H8,corrupt,task_body,0.11352141201496124,0.001013584085740149,112
codecontests_cpp_74,L20H5,clean,lead_phrase,0.00011141847789986059,5.5709238949930295e-05,2
codecontests_cpp_74,L20H5,clean,function_body_anchor,0.005255757365375757,0.0026278786826878786,2
codecontests_cpp_74,L20H5,clean,file_target,0.06009981781244278,0.03004990890622139,2
codecontests_cpp_74,L20H5,clean,tail_suffix,0.021514108404517174,0.0019558279309421778,11
codecontests_cpp_74,L20H5,clean,task_body,0.03176724165678024,0.0002836360945366323,112
codecontests_cpp_74,L20H5,corrupt,lead_phrase,0.0008308283286169171,0.00041541416430845857,2
codecontests_cpp_74,L20H5,corrupt,function_body_anchor,0.095134437084198,0.047567218542099,2
codecontests_cpp_74,L20H5,corrupt,file_target,0.10816590487957001,0.054082952439785004,2
codecontests_cpp_74,L20H5,corrupt,tail_suffix,0.03614436089992523,0.0032858510967344046,11
codecontests_cpp_74,L20H5,corrupt,task_body,0.08751633763313293,0.0007813958800397813,112
codecontests_java_74,L2H14,clean,lead_phrase,0.04838739335536957,0.024193696677684784,2
codecontests_java_74,L2H14,clean,function_body_anchor,0.02333701401948929,0.011668507009744644,2
codecontests_java_74,L2H14,clean,file_target,0.011970997788012028,0.005985498894006014,2
codecontests_java_74,L2H14,clean,tail_suffix,0.0978412926197052,0.0088946633040905,11
codecontests_java_74,L2H14,clean,task_body,0.1426248997449875,0.0013329429784789681,107
codecontests_java_74,L2H14,corrupt,lead_phrase,0.14228248596191406,0.07114124298095703,2
codecontests_java_74,L2H14,corrupt,function_body_anchor,0.012520075775682926,0.006260037887841463,2
codecontests_java_74,L2H14,corrupt,file_target,0.01017937995493412,0.00508968997746706,2
codecontests_java_74,L2H14,corrupt,tail_suffix,0.08895603567361832,0.008086912333965302,11
codecontests_java_74,L2H14,corrupt,task_body,0.1294317990541458,0.0012096429709345102,107
codecontests_java_74,L16H8,clean,lead_phrase,0.007057360373437405,0.0035286801867187023,2
codecontests_java_74,L16H8,clean,function_body_anchor,0.059109434485435486,0.029554717242717743,2
codecontests_java_74,L16H8,clean,file_target,0.016281411051750183,0.008140705525875092,2
codecontests_java_74,L16H8,clean,tail_suffix,0.1648877114057541,0.014989792369306087,11
codecontests_java_74,L16H8,clean,task_body,0.11981891095638275,0.001119802938774228,107
codecontests_java_74,L16H8,corrupt,lead_phrase,0.002126901876181364,0.001063450938090682,2
codecontests_java_74,L16H8,corrupt,function_body_anchor,0.045697957277297974,0.022848978638648987,2
codecontests_java_74,L16H8,corrupt,file_target,0.013332563452422619,0.006666281726211309,2
codecontests_java_74,L16H8,corrupt,tail_suffix,0.1622346043586731,0.01474860031157732,11
codecontests_java_74,L16H8,corrupt,task_body,0.1710052341222763,0.0015981798060238361,107
codecontests_java_74,L17H2,clean,lead_phrase,0.0035624734591692686,0.0017812367295846343,2
codecontests_java_74,L17H2,clean,function_body_anchor,0.008771167136728764,0.004385583568364382,2
codecontests_java_74,L17H2,clean,file_target,0.0054924520663917065,0.0027462260331958532,2
codecontests_java_74,L17H2,clean,tail_suffix,0.04652142524719238,0.004229220561683178,11
codecontests_java_74,L17H2,clean,task_body,0.15557211637496948,0.0014539450639858842,107
codecontests_java_74,L17H2,corrupt,lead_phrase,0.002633446827530861,0.0013167234137654305,2
codecontests_java_74,L17H2,corrupt,function_body_anchor,0.02205188386142254,0.01102594193071127,2
codecontests_java_74,L17H2,corrupt,file_target,0.005800875369459391,0.0029004376847296953,2
codecontests_java_74,L17H2,corrupt,tail_suffix,0.06613347679376602,0.006012134253978729,11
codecontests_java_74,L17H2,corrupt,task_body,0.18561331927776337,0.0017347038956359029,107
codecontests_java_74,L17H8,clean,lead_phrase,0.009400730952620506,0.004700365476310253,2
codecontests_java_74,L17H8,clean,function_body_anchor,0.012094447389245033,0.006047223694622517,2
codecontests_java_74,L17H8,clean,file_target,0.013477418571710587,0.006738709285855293,2
codecontests_java_74,L17H8,clean,tail_suffix,0.1193767637014389,0.010852432809770107,11
codecontests_java_74,L17H8,clean,task_body,0.14265526831150055,0.0013332267990335822,107
codecontests_java_74,L17H8,corrupt,lead_phrase,0.008228154852986336,0.004114077426493168,2
codecontests_java_74,L17H8,corrupt,function_body_anchor,0.02111206017434597,0.010556030087172985,2
codecontests_java_74,L17H8,corrupt,file_target,0.024040747433900833,0.012020373716950417,2
codecontests_java_74,L17H8,corrupt,tail_suffix,0.14712929725646973,0.013375390321016312,11
codecontests_java_74,L17H8,corrupt,task_body,0.17625094950199127,0.0016472050920128822,107
codecontests_java_74,L20H5,clean,lead_phrase,7.731470395810902e-05,3.865735197905451e-05,2
codecontests_java_74,L20H5,clean,function_body_anchor,0.0060968860052526,0.0030484430026263,2
codecontests_java_74,L20H5,clean,file_target,0.04289841651916504,0.02144920825958252,2
codecontests_java_74,L20H5,clean,tail_suffix,0.036150265485048294,0.0032863877713680267,11
codecontests_java_74,L20H5,clean,task_body,0.05367688834667206,0.000501653179526329,107
codecontests_java_74,L20H5,corrupt,lead_phrase,5.86787355132401e-05,2.933936775662005e-05,2
codecontests_java_74,L20H5,corrupt,function_body_anchor,0.03602902963757515,0.018014514818787575,2
codecontests_java_74,L20H5,corrupt,file_target,0.04503666236996651,0.022518331184983253,2
codecontests_java_74,L20H5,corrupt,tail_suffix,0.05964650586247444,0.005422409623861313,11
codecontests_java_74,L20H5,corrupt,task_body,0.08758434653282166,0.0008185452898032963,107
humaneval_python_74,L2H14,clean,lead_phrase,0.08790522813796997,0.02930174209177494,3
humaneval_python_74,L2H14,clean,function_body_anchor,0.01761658489704132,0.00880829244852066,2
humaneval_python_74,L2H14,clean,file_target,0.018735704943537712,0.009367852471768856,2
humaneval_python_74,L2H14,clean,tail_suffix,0.08713530004024506,0.007921391166746616,11
humaneval_python_74,L2H14,clean,task_body,0.09094686806201935,0.0012631509453058243,72
humaneval_python_74,L2H14,corrupt,lead_phrase,0.04359746351838112,0.014532487839460373,3
humaneval_python_74,L2H14,corrupt,function_body_anchor,0.009811775758862495,0.004905887879431248,2
humaneval_python_74,L2H14,corrupt,file_target,0.019077878445386887,0.009538939222693443,2
humaneval_python_74,L2H14,corrupt,tail_suffix,0.08588414639234543,0.007807649672031403,11
humaneval_python_74,L2H14,corrupt,task_body,0.09234631061553955,0.0012825876474380493,72
humaneval_python_74,L16H8,clean,lead_phrase,0.031173445284366608,0.01039114873856306,3
humaneval_python_74,L16H8,clean,function_body_anchor,0.0753459483385086,0.0376729741692543,2
humaneval_python_74,L16H8,clean,file_target,0.024940356612205505,0.012470178306102753,2
humaneval_python_74,L16H8,clean,tail_suffix,0.13621218502521515,0.012382925488054752,11
humaneval_python_74,L16H8,clean,task_body,0.11365145444869995,0.0015784924617037177,72
humaneval_python_74,L16H8,corrupt,lead_phrase,0.009355850517749786,0.0031186167616397142,3
humaneval_python_74,L16H8,corrupt,function_body_anchor,0.13392868638038635,0.06696434319019318,2
humaneval_python_74,L16H8,corrupt,file_target,0.03547969460487366,0.01773984730243683,2
humaneval_python_74,L16H8,corrupt,tail_suffix,0.14431770145893097,0.013119790703058243,11
humaneval_python_74,L16H8,corrupt,task_body,0.11761555075645447,0.0016335493419319391,72
humaneval_python_74,L17H2,clean,lead_phrase,0.01061378326267004,0.0035379277542233467,3
humaneval_python_74,L17H2,clean,function_body_anchor,0.03078119456768036,0.01539059728384018,2
humaneval_python_74,L17H2,clean,file_target,0.013786624185740948,0.006893312092870474,2
humaneval_python_74,L17H2,clean,tail_suffix,0.030509103089571,0.00277355476282537,11
humaneval_python_74,L17H2,clean,task_body,0.05759172886610031,0.0007998851360753179,72
humaneval_python_74,L17H2,corrupt,lead_phrase,0.007975881919264793,0.0026586272288113832,3
humaneval_python_74,L17H2,corrupt,function_body_anchor,0.05480503290891647,0.027402516454458237,2
humaneval_python_74,L17H2,corrupt,file_target,0.02435876801609993,0.012179384008049965,2
humaneval_python_74,L17H2,corrupt,tail_suffix,0.06474392116069794,0.005885811056941748,11
humaneval_python_74,L17H2,corrupt,task_body,0.07250074297189713,0.0010069548152387142,72
humaneval_python_74,L17H8,clean,lead_phrase,0.009887492284178734,0.0032958306837826967,3
humaneval_python_74,L17H8,clean,function_body_anchor,0.012262571603059769,0.006131285801529884,2
humaneval_python_74,L17H8,clean,file_target,0.009917989373207092,0.004958994686603546,2
humaneval_python_74,L17H8,clean,tail_suffix,0.03913108631968498,0.0035573714412748814,11
humaneval_python_74,L17H8,clean,task_body,0.041959892958402634,0.000582776265218854,72
humaneval_python_74,L17H8,corrupt,lead_phrase,0.005327684339135885,0.0017758947797119617,3
humaneval_python_74,L17H8,corrupt,function_body_anchor,0.018972843885421753,0.009486421942710876,2
humaneval_python_74,L17H8,corrupt,file_target,0.014821382239460945,0.0074106911197304726,2
humaneval_python_74,L17H8,corrupt,tail_suffix,0.07281945645809174,0.006619950756430626,11
humaneval_python_74,L17H8,corrupt,task_body,0.03833002969622612,0.0005323615041561425,72
humaneval_python_74,L20H5,clean,lead_phrase,0.0008131956565193832,0.0002710652188397944,3
humaneval_python_74,L20H5,clean,function_body_anchor,0.021952185779809952,0.010976092889904976,2
humaneval_python_74,L20H5,clean,file_target,0.185801699757576,0.092900849878788,2
humaneval_python_74,L20H5,clean,tail_suffix,0.02719263732433319,0.0024720579385757446,11
humaneval_python_74,L20H5,clean,task_body,0.03404293954372406,0.00047281861770898104,72
humaneval_python_74,L20H5,corrupt,lead_phrase,0.0010082192020490766,0.000336073077050969,3
humaneval_python_74,L20H5,corrupt,function_body_anchor,0.12577970325946808,0.06288985162973404,2
humaneval_python_74,L20H5,corrupt,file_target,0.27158281207084656,0.13579140603542328,2
humaneval_python_74,L20H5,corrupt,tail_suffix,0.09886617958545685,0.008987834677100182,11
humaneval_python_74,L20H5,corrupt,task_body,0.0628938227891922,0.000873525335919112,72
apps_python_75,L2H14,clean,lead_phrase,0.03294547647237778,0.008236369118094444,4
apps_python_75,L2H14,clean,function_body_anchor,0.0067269764840602875,0.0033634882420301437,2
apps_python_75,L2H14,clean,file_target,0.013963405042886734,0.006981702521443367,2
apps_python_75,L2H14,clean,tail_suffix,0.07004828751087189,0.00636802613735199,11
apps_python_75,L2H14,clean,task_body,0.10665382444858551,0.0015457075787708163,69
apps_python_75,L2H14,corrupt,lead_phrase,0.049887917935848236,0.012471979483962059,4
apps_python_75,L2H14,corrupt,function_body_anchor,0.005786420777440071,0.0028932103887200356,2
apps_python_75,L2H14,corrupt,file_target,0.012268640100955963,0.006134320050477982,2
apps_python_75,L2H14,corrupt,tail_suffix,0.07507974654436111,0.00682543171569705,11
apps_python_75,L2H14,corrupt,task_body,0.10595841705799103,0.001535629271529615,69
apps_python_75,L16H8,clean,lead_phrase,0.006849193014204502,0.0017122982535511255,4
apps_python_75,L16H8,clean,function_body_anchor,0.04565143212676048,0.02282571606338024,2
apps_python_75,L16H8,clean,file_target,0.014924482442438602,0.007462241221219301,2
apps_python_75,L16H8,clean,tail_suffix,0.14645835757255554,0.013314396142959595,11
apps_python_75,L16H8,clean,task_body,0.19412177801132202,0.002813359024003148,69
apps_python_75,L16H8,corrupt,lead_phrase,0.011395815759897232,0.002848953939974308,4
apps_python_75,L16H8,corrupt,function_body_anchor,0.06428463757038116,0.03214231878519058,2
apps_python_75,L16H8,corrupt,file_target,0.027174947783350945,0.013587473891675472,2
apps_python_75,L16H8,corrupt,tail_suffix,0.10273844748735428,0.009339858777821064,11
apps_python_75,L16H8,corrupt,task_body,0.21458914875984192,0.0031099875923246145,69
apps_python_75,L17H2,clean,lead_phrase,0.01055184192955494,0.002637960482388735,4
apps_python_75,L17H2,clean,function_body_anchor,0.02729169651865959,0.013645848259329796,2
apps_python_75,L17H2,clean,file_target,0.015531834214925766,0.007765917107462883,2
apps_python_75,L17H2,clean,tail_suffix,0.049225665628910065,0.004475060384720564,11
apps_python_75,L17H2,clean,task_body,0.12537649273872375,0.0018170506227761507,69
apps_python_75,L17H2,corrupt,lead_phrase,0.03860954940319061,0.009652387350797653,4
apps_python_75,L17H2,corrupt,function_body_anchor,0.0273787509649992,0.0136893754824996,2
apps_python_75,L17H2,corrupt,file_target,0.02481267601251602,0.01240633800625801,2
apps_python_75,L17H2,corrupt,tail_suffix,0.05116204917430878,0.004651095252484083,11
apps_python_75,L17H2,corrupt,task_body,0.13343580067157745,0.0019338522106409073,69
apps_python_75,L17H8,clean,lead_phrase,0.006456003524363041,0.0016140008810907602,4
apps_python_75,L17H8,clean,function_body_anchor,0.02014933153986931,0.010074665769934654,2
apps_python_75,L17H8,clean,file_target,0.01259063184261322,0.00629531592130661,2
apps_python_75,L17H8,clean,tail_suffix,0.10078048706054688,0.009161862544715405,11
apps_python_75,L17H8,clean,task_body,0.06475374847650528,0.0009384601144120097,69
apps_python_75,L17H8,corrupt,lead_phrase,0.019167207181453705,0.004791801795363426,4
apps_python_75,L17H8,corrupt,function_body_anchor,0.014525528997182846,0.007262764498591423,2
apps_python_75,L17H8,corrupt,file_target,0.016609344631433487,0.008304672315716743,2
apps_python_75,L17H8,corrupt,tail_suffix,0.09910519421100616,0.009009563364088535,11
apps_python_75,L17H8,corrupt,task_body,0.06948339939117432,0.0010070058051496744,69
apps_python_75,L20H5,clean,lead_phrase,0.0015979600138962269,0.0003994900034740567,4
apps_python_75,L20H5,clean,function_body_anchor,0.040130771696567535,0.020065385848283768,2
apps_python_75,L20H5,clean,file_target,0.15503233671188354,0.07751616835594177,2
apps_python_75,L20H5,clean,tail_suffix,0.13033398985862732,0.01184854470193386,11
apps_python_75,L20H5,clean,task_body,0.026624126359820366,0.00038585689617320895,69
apps_python_75,L20H5,corrupt,lead_phrase,0.001468235976062715,0.00036705899401567876,4
apps_python_75,L20H5,corrupt,function_body_anchor,0.07730306684970856,0.03865153342485428,2
apps_python_75,L20H5,corrupt,file_target,0.1342197060585022,0.0671098530292511,2
apps_python_75,L20H5,corrupt,tail_suffix,0.09452240914106369,0.008592946454882622,11
apps_python_75,L20H5,corrupt,task_body,0.042025357484817505,0.0006090631359256804,69
codecontests_cpp_75,L2H14,clean,lead_phrase,0.03552517667412758,0.01776258833706379,2
codecontests_cpp_75,L2H14,clean,function_body_anchor,0.010893596336245537,0.005446798168122768,2
codecontests_cpp_75,L2H14,clean,file_target,0.022503651678562164,0.011251825839281082,2
codecontests_cpp_75,L2H14,clean,tail_suffix,0.07768642902374268,0.007062402553856373,11
codecontests_cpp_75,L2H14,clean,task_body,0.17358186841011047,0.0020183937158435583,86
codecontests_cpp_75,L2H14,corrupt,lead_phrase,0.22593829035758972,0.11296914517879486,2
codecontests_cpp_75,L2H14,corrupt,function_body_anchor,0.013680748641490936,0.006840374320745468,2
codecontests_cpp_75,L2H14,corrupt,file_target,0.018211953341960907,0.009105976670980453,2
codecontests_cpp_75,L2H14,corrupt,tail_suffix,0.07045143097639084,0.006404675543308258,11
codecontests_cpp_75,L2H14,corrupt,task_body,0.13993492722511292,0.001627150340937078,86
codecontests_cpp_75,L16H8,clean,lead_phrase,0.002640956547111273,0.0013204782735556364,2
codecontests_cpp_75,L16H8,clean,function_body_anchor,0.06474491208791733,0.032372456043958664,2
codecontests_cpp_75,L16H8,clean,file_target,0.014726643450558186,0.007363321725279093,2
codecontests_cpp_75,L16H8,clean,tail_suffix,0.15519925951957703,0.014109023846685886,11
codecontests_cpp_75,L16H8,clean,task_body,0.15968254208564758,0.0018567737424746156,86
codecontests_cpp_75,L16H8,corrupt,lead_phrase,0.0069644395262002945,0.0034822197631001472,2
codecontests_cpp_75,L16H8,corrupt,function_body_anchor,0.07526557147502899,0.037632785737514496,2
codecontests_cpp_75,L16H8,corrupt,file_target,0.015204643830657005,0.007602321915328503,2
codecontests_cpp_75,L16H8,corrupt,tail_suffix,0.10671650618314743,0.00970150064677,11
codecontests_cpp_75,L16H8,corrupt,task_body,0.16867558658123016,0.0019613439217209816,86
codecontests_cpp_75,L17H2,clean,lead_phrase,0.005541692487895489,0.0027708462439477444,2
codecontests_cpp_75,L17H2,clean,function_body_anchor,0.017951147630810738,0.008975573815405369,2
codecontests_cpp_75,L17H2,clean,file_target,0.006443713791668415,0.0032218568958342075,2
codecontests_cpp_75,L17H2,clean,tail_suffix,0.050947412848472595,0.004631583113223314,11
codecontests_cpp_75,L17H2,clean,task_body,0.14399142563343048,0.0016743189189583063,86
codecontests_cpp_75,L17H2,corrupt,lead_phrase,0.006586604285985231,0.0032933021429926157,2
codecontests_cpp_75,L17H2,corrupt,function_body_anchor,0.016825424507260323,0.008412712253630161,2
codecontests_cpp_75,L17H2,corrupt,file_target,0.007700089830905199,0.0038500449154525995,2
codecontests_cpp_75,L17H2,corrupt,tail_suffix,0.07802417874336243,0.0070931073278188705,11
codecontests_cpp_75,L17H2,corrupt,task_body,0.14898823201656342,0.0017324213404208422,86
codecontests_cpp_75,L17H8,clean,lead_phrase,0.007508677896112204,0.003754338948056102,2
codecontests_cpp_75,L17H8,clean,function_body_anchor,0.015212186612188816,0.007606093306094408,2
codecontests_cpp_75,L17H8,clean,file_target,0.010049466043710709,0.005024733021855354,2
codecontests_cpp_75,L17H8,clean,tail_suffix,0.09562219679355621,0.008692926727235317,11
codecontests_cpp_75,L17H8,clean,task_body,0.11990237236022949,0.001394213642925024,86
codecontests_cpp_75,L17H8,corrupt,lead_phrase,0.013790342956781387,0.006895171478390694,2
codecontests_cpp_75,L17H8,corrupt,function_body_anchor,0.01571320742368698,0.00785660371184349,2
codecontests_cpp_75,L17H8,corrupt,file_target,0.01563115045428276,0.00781557522714138,2
codecontests_cpp_75,L17H8,corrupt,tail_suffix,0.11224369704723358,0.010203972458839417,11
codecontests_cpp_75,L17H8,corrupt,task_body,0.14307183027267456,0.0016636259388178587,86
codecontests_cpp_75,L20H5,clean,lead_phrase,0.001551725436002016,0.000775862718001008,2
codecontests_cpp_75,L20H5,clean,function_body_anchor,0.02760372683405876,0.01380186341702938,2
codecontests_cpp_75,L20H5,clean,file_target,0.07186801731586456,0.03593400865793228,2
codecontests_cpp_75,L20H5,clean,tail_suffix,0.04572918638586998,0.004157198593020439,11
codecontests_cpp_75,L20H5,clean,task_body,0.06645448505878448,0.0007727265474386513,86
codecontests_cpp_75,L20H5,corrupt,lead_phrase,0.0008107864996418357,0.00040539324982091784,2
codecontests_cpp_75,L20H5,corrupt,function_body_anchor,0.09343332797288895,0.04671666398644447,2
codecontests_cpp_75,L20H5,corrupt,file_target,0.10127228498458862,0.05063614249229431,2
codecontests_cpp_75,L20H5,corrupt,tail_suffix,0.059043705463409424,0.0053676096722483635,11
codecontests_cpp_75,L20H5,corrupt,task_body,0.08110325038433075,0.0009430610225535929,86
codecontests_java_75,L2H14,clean,lead_phrase,0.017045356333255768,0.008522678166627884,2
codecontests_java_75,L2H14,clean,function_body_anchor,0.009320380166172981,0.004660190083086491,2
codecontests_java_75,L2H14,clean,file_target,0.009756553918123245,0.004878276959061623,2
codecontests_java_75,L2H14,clean,tail_suffix,0.07797589153051376,0.0070887175388634205,11
codecontests_java_75,L2H14,clean,task_body,0.17577992379665375,0.0021701224613934755,81
codecontests_java_75,L2H14,corrupt,lead_phrase,0.0764731839299202,0.0382365919649601,2
codecontests_java_75,L2H14,corrupt,function_body_anchor,0.010886001400649548,0.005443000700324774,2
codecontests_java_75,L2H14,corrupt,file_target,0.00993326585739851,0.004966632928699255,2
codecontests_java_75,L2H14,corrupt,tail_suffix,0.08847929537296295,0.008043572306632996,11
codecontests_java_75,L2H14,corrupt,task_body,0.16375397145748138,0.0020216540433466434,81
codecontests_java_75,L16H8,clean,lead_phrase,0.004609249532222748,0.002304624766111374,2
codecontests_java_75,L16H8,clean,function_body_anchor,0.02308698371052742,0.01154349185526371,2
codecontests_java_75,L16H8,clean,file_target,0.008089229464530945,0.004044614732265472,2
codecontests_java_75,L16H8,clean,tail_suffix,0.16789491474628448,0.01526317372918129,11
codecontests_java_75,L16H8,clean,task_body,0.12747612595558167,0.0015737793873995543,81
codecontests_java_75,L16H8,corrupt,lead_phrase,0.004201021511107683,0.0021005107555538416,2
codecontests_java_75,L16H8,corrupt,function_body_anchor,0.0749286413192749,0.03746432065963745,2
codecontests_java_75,L16H8,corrupt,file_target,0.013797499239444733,0.006898749619722366,2
codecontests_java_75,L16H8,corrupt,tail_suffix,0.13981564342975616,0.0127105126157403,11
codecontests_java_75,L16H8,corrupt,task_body,0.20389455556869507,0.0025172168388962746,81
codecontests_java_75,L17H2,clean,lead_phrase,0.001712307333946228,0.000856153666973114,2
codecontests_java_75,L17H2,clean,function_body_anchor,0.0037092557176947594,0.0018546278588473797,2
codecontests_java_75,L17H2,clean,file_target,0.003100839676335454,0.001550419838167727,2
codecontests_java_75,L17H2,clean,tail_suffix,0.04130563139915466,0.0037550574634224176,11
codecontests_java_75,L17H2,clean,task_body,0.18635326623916626,0.0023006575647741556,81
codecontests_java_75,L17H2,corrupt,lead_phrase,0.0037244101986289024,0.0018622050993144512,2
codecontests_java_75,L17H2,corrupt,function_body_anchor,0.017995478585362434,0.008997739292681217,2
codecontests_java_75,L17H2,corrupt,file_target,0.008280848152935505,0.0041404240764677525,2
codecontests_java_75,L17H2,corrupt,tail_suffix,0.09690383821725845,0.008809439837932587,11
codecontests_java_75,L17H2,corrupt,task_body,0.191078320145607,0.002358991652727127,81
codecontests_java_75,L17H8,clean,lead_phrase,0.00271150516346097,0.001355752581730485,2
codecontests_java_75,L17H8,clean,function_body_anchor,0.008039849810302258,0.004019924905151129,2
codecontests_java_75,L17H8,clean,file_target,0.00575300632044673,0.002876503160223365,2
codecontests_java_75,L17H8,clean,tail_suffix,0.1042034700512886,0.00947304256260395,11
codecontests_java_75,L17H8,clean,task_body,0.11242607235908508,0.0013879762263968587,81
codecontests_java_75,L17H8,corrupt,lead_phrase,0.005981474183499813,0.0029907370917499065,2
codecontests_java_75,L17H8,corrupt,function_body_anchor,0.016642706468701363,0.008321353234350681,2
codecontests_java_75,L17H8,corrupt,file_target,0.022502772510051727,0.011251386255025864,2
codecontests_java_75,L17H8,corrupt,tail_suffix,0.1450437307357788,0.013185793533921242,11
codecontests_java_75,L17H8,corrupt,task_body,0.13854041695594788,0.0017103755380958319,81
codecontests_java_75,L20H5,clean,lead_phrase,0.0010134817566722631,0.0005067408783361316,2
codecontests_java_75,L20H5,clean,function_body_anchor,0.006072720512747765,0.0030363602563738823,2
codecontests_java_75,L20H5,clean,file_target,0.02531551569700241,0.012657757848501205,2
codecontests_java_75,L20H5,clean,tail_suffix,0.04278424009680748,0.003889476414769888,11
codecontests_java_75,L20H5,clean,task_body,0.05433373153209686,0.0006707868305966258,81
