sample_id,head,blocked_node,source_ratio,blocked_ratio,mediated_ratio,top1_success
codecontests_java_2,L16H8,MLP19,0.2037037037037037,0.14351851851851852,0.060185185185185175,False
codecontests_java_2,L17H2,MLP11,0.2222222222222222,0.2222222222222222,0.0,False
codecontests_java_2,L17H2,MLP16,0.2222222222222222,0.2222222222222222,0.0,False
codecontests_java_2,L17H2,MLP19,0.2222222222222222,0.16666666666666666,0.05555555555555555,False
codecontests_java_2,L17H8,MLP11,0.13425925925925927,0.13425925925925927,0.0,False
codecontests_java_2,L17H8,MLP16,0.13425925925925927,0.13425925925925927,0.0,False
codecontests_java_2,L17H8,MLP19,0.13425925925925927,0.12962962962962962,0.00462962962962965,False
codecontests_java_2,L20H5,MLP11,0.38425925925925924,0.38425925925925924,0.0,False
codecontests_java_2,L20H5,MLP16,0.38425925925925924,0.38425925925925924,0.0,False
codecontests_java_2,L20H5,MLP19,0.38425925925925924,0.38425925925925924,0.0,False
codecontests_cpp_3,L2H14,MLP11,0.22540983606557377,0.036885245901639344,0.1885245901639344,False
codecontests_cpp_3,L2H14,MLP16,0.22540983606557377,0.3114754098360656,-0.08606557377049182,False
codecontests_cpp_3,L2H14,MLP19,0.22540983606557377,0.09836065573770492,0.12704918032786885,False
codecontests_cpp_3,L16H8,MLP11,0.39344262295081966,0.39344262295081966,0.0,False
codecontests_cpp_3,L16H8,MLP16,0.39344262295081966,0.22131147540983606,0.1721311475409836,False
codecontests_cpp_3,L16H8,MLP19,0.39344262295081966,0.27459016393442626,0.11885245901639341,False
codecontests_cpp_3,L17H2,MLP11,0.3360655737704918,0.3360655737704918,0.0,False
codecontests_cpp_3,L17H2,MLP16,0.3360655737704918,0.3360655737704918,0.0,False
codecontests_cpp_3,L17H2,MLP19,0.3360655737704918,0.2459016393442623,0.0901639344262295,False
codecontests_cpp_3,L17H8,MLP11,0.26639344262295084,0.26639344262295084,0.0,False
codecontests_cpp_3,L17H8,MLP16,0.26639344262295084,0.26639344262295084,0.0,False
codecontests_cpp_3,L17H8,MLP19,0.26639344262295084,0.18442622950819673,0.0819672131147541,False
codecontests_cpp_3,L20H5,MLP11,0.30327868852459017,0.30327868852459017,0.0,False
codecontests_cpp_3,L20H5,MLP16,0.30327868852459017,0.30327868852459017,0.0,False
codecontests_cpp_3,L20H5,MLP19,0.30327868852459017,0.30327868852459017,0.0,False
codecontests_java_3,L2H14,MLP11,0.06756756756756757,0.0945945945945946,-0.02702702702702703,False
codecontests_java_3,L2H14,MLP16,0.06756756756756757,0.10810810810810811,-0.04054054054054054,False
codecontests_java_3,L2H14,MLP19,0.06756756756756757,0.02702702702702703,0.04054054054054054,False
codecontests_java_3,L16H8,MLP11,0.27702702702702703,0.27702702702702703,0.0,False
codecontests_java_3,L16H8,MLP16,0.27702702702702703,0.1554054054054054,0.12162162162162163,False
codecontests_java_3,L16H8,MLP19,0.27702702702702703,0.19932432432432431,0.07770270270270271,False
codecontests_java_3,L17H2,MLP11,0.3344594594594595,0.3344594594594595,0.0,False
codecontests_java_3,L17H2,MLP16,0.3344594594594595,0.3344594594594595,0.0,False
codecontests_java_3,L17H2,MLP19,0.3344594594594595,0.32094594594594594,0.013513513513513542,False
codecontests_java_3,L17H8,MLP11,0.5337837837837838,0.5337837837837838,0.0,False
codecontests_java_3,L17H8,MLP16,0.5337837837837838,0.5337837837837838,0.0,False
codecontests_java_3,L17H8,MLP19,0.5337837837837838,0.3614864864864865,0.17229729729729726,False
codecontests_java_3,L20H5,MLP11,0.3614864864864865,0.3614864864864865,0.0,False
codecontests_java_3,L20H5,MLP16,0.3614864864864865,0.3614864864864865,0.0,False
codecontests_java_3,L20H5,MLP19,0.3614864864864865,0.3614864864864865,0.0,False
apps_python_4,L2H14,MLP11,-0.08270676691729323,-0.07518796992481203,-0.007518796992481203,False
apps_python_4,L2H14,MLP16,-0.08270676691729323,-0.13533834586466165,0.05263157894736842,False
apps_python_4,L2H14,MLP19,-0.08270676691729323,-0.14285714285714285,0.06015037593984962,False
apps_python_4,L16H8,MLP11,0.3007518796992481,0.3007518796992481,0.0,False
apps_python_4,L16H8,MLP16,0.3007518796992481,0.15037593984962405,0.15037593984962405,False
apps_python_4,L16H8,MLP19,0.3007518796992481,0.24060150375939848,0.06015037593984962,False
apps_python_4,L17H2,MLP11,0.39097744360902253,0.39097744360902253,0.0,False
apps_python_4,L17H2,MLP16,0.39097744360902253,0.39097744360902253,0.0,False
apps_python_4,L17H2,MLP19,0.39097744360902253,0.35714285714285715,0.033834586466165384,False
apps_python_4,L17H8,MLP11,0.49624060150375937,0.49624060150375937,0.0,False
apps_python_4,L17H8,MLP16,0.49624060150375937,0.49624060150375937,0.0,False
apps_python_4,L17H8,MLP19,0.49624060150375937,0.38345864661654133,0.11278195488721804,False
apps_python_4,L20H5,MLP11,0.6616541353383458,0.6616541353383458,0.0,False
apps_python_4,L20H5,MLP16,0.6616541353383458,0.6616541353383458,0.0,False
