sample_id,variant,semantic,frame,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1,l2h14_lead_density,l2h14_file_density,l2h14_function_density,l2h14_tail_density
codecontests_java_94,no_tool_properly,no_tool,properly,-13.5,-0.048583984375,-13.451416015625,False,True,0.009943101555109024,0.0034592030569911003,0.002582576358690858,0.005721545312553644
apps_python_95,original_clean,tool,original,0.0,-2.421875,2.421875,True,False,0.011447405442595482,0.00737167801707983,0.0029250727966427803,0.006101751234382391
apps_python_95,original_corrupt,no_tool,original,-2.046875,0.0,-2.046875,False,True,0.0048177484422922134,0.007003249134868383,0.0024445082526654005,0.0054383850656449795
apps_python_95,tool_out,tool,out,-0.06884765625,-4.34375,4.27490234375,True,False,0.02859584428369999,0.009097252041101456,0.009209043346345425,0.007232222240418196
apps_python_95,no_tool_out,no_tool,out,-0.78515625,-0.224609375,-0.560546875,False,True,0.014133763499557972,0.009076136164367199,0.00507136806845665,0.007064166944473982
apps_python_95,tool_manually,tool,manually,0.0,-2.421875,2.421875,True,False,0.011447405442595482,0.00737167801707983,0.0029250727966427803,0.006101751234382391
apps_python_95,no_tool_manually,no_tool,manually,-2.96875,-0.049560546875,-2.919189453125,False,True,0.01243044063448906,0.0070639364421367645,0.0025833325926214457,0.006304773967713118
apps_python_95,tool_properly,tool,properly,-0.000659942626953125,-2.53125,2.530590057373047,True,False,0.01218915730714798,0.007525298744440079,0.002860256703570485,0.005124880000948906
apps_python_95,no_tool_properly,no_tool,properly,-1.4375,-0.09619140625,-1.34130859375,False,True,0.009394608438014984,0.007383888121694326,0.0029107006266713142,0.005694235675036907
codecontests_cpp_95,original_clean,tool,original,0.0,-3.640625,3.640625,True,False,0.01624927669763565,0.010584681294858456,0.003101901849731803,0.00503175612539053
codecontests_cpp_95,original_corrupt,no_tool,original,-3.640625,0.0,-3.640625,False,True,0.014731207862496376,0.01040178444236517,0.0028084544464945793,0.005600381176918745
codecontests_cpp_95,tool_out,tool,out,-0.035400390625,-6.0625,6.027099609375,True,False,0.03285789117217064,0.01281217485666275,0.00960869062691927,0.006299570202827454
codecontests_cpp_95,no_tool_out,no_tool,out,-1.3359375,-0.1884765625,-1.1474609375,False,True,0.01571693643927574,0.012091885320842266,0.005551341455429792,0.00640184385702014
codecontests_cpp_95,tool_manually,tool,manually,-0.00982666015625,-3.09375,3.08392333984375,True,False,0.013543190434575081,0.010199593380093575,0.003348481608554721,0.005493531469255686
codecontests_cpp_95,no_tool_manually,no_tool,manually,-3.640625,0.0,-3.640625,False,True,0.014731207862496376,0.01040178444236517,0.0028084544464945793,0.005600381176918745
codecontests_cpp_95,tool_properly,tool,properly,-0.0172119140625,-5.15625,5.1390380859375,True,False,0.01272251270711422,0.011144406162202358,0.003169687930494547,0.004534461535513401
codecontests_cpp_95,no_tool_properly,no_tool,properly,-2.40625,-0.05517578125,-2.35107421875,False,True,0.010530638508498669,0.010832100175321102,0.0032231812365353107,0.0049956124275922775
codecontests_java_95,original_clean,tool,original,0.0,-2.140625,2.140625,True,False,0.03154874965548515,0.004278636537492275,0.005467179697006941,0.007323584984987974
codecontests_java_95,original_corrupt,no_tool,original,-5.03125,0.0,-5.03125,False,True,0.10202111303806305,0.004284997005015612,0.007177491206675768,0.007052155211567879
codecontests_java_95,tool_out,tool,out,-0.42578125,-6.40625,5.98046875,True,False,0.029350921511650085,0.00495279673486948,0.009485514834523201,0.007693673484027386
codecontests_java_95,no_tool_out,no_tool,out,-2.453125,-0.046630859375,-2.406494140625,False,True,0.014148064889013767,0.004807247780263424,0.005487165413796902,0.007972504943609238
codecontests_java_95,tool_manually,tool,manually,-0.158203125,-4.15625,3.998046875,True,False,0.011738579720258713,0.003848662134259939,0.0031760367564857006,0.006745494902133942
codecontests_java_95,no_tool_manually,no_tool,manually,-3.515625,-0.02490234375,-3.49072265625,False,True,0.013109848834574223,0.0034604668617248535,0.002696045907214284,0.006907894741743803
codecontests_java_95,tool_properly,tool,properly,-0.28515625,-5.15625,4.87109375,True,False,0.010792167857289314,0.0038666483014822006,0.0029682014137506485,0.00585365854203701
codecontests_java_95,no_tool_properly,no_tool,properly,-2.375,-0.07177734375,-2.30322265625,False,True,0.009356817230582237,0.0035868538543581963,0.0030843480490148067,0.0062711043283343315
humaneval_python_95,original_clean,tool,original,0.0,-2.609375,2.609375,True,False,0.013296687044203281,0.008810339495539665,0.005405295640230179,0.009135774336755276
humaneval_python_95,original_corrupt,no_tool,original,-5.40625,0.0,-5.40625,False,True,0.007829432375729084,0.00780605711042881,0.00420376006513834,0.008722413331270218
humaneval_python_95,tool_out,tool,out,-0.189453125,-5.59375,5.404296875,True,False,0.03979179263114929,0.009360569529235363,0.015270469710230827,0.011130603030323982
humaneval_python_95,no_tool_out,no_tool,out,-3.703125,-0.109375,-3.59375,False,True,0.022145261988043785,0.009905473329126835,0.008747190237045288,0.010740489698946476
humaneval_python_95,tool_manually,tool,manually,-0.181640625,-1.171875,0.990234375,True,False,0.017091983929276466,0.008004400879144669,0.004994386341422796,0.009705797769129276
humaneval_python_95,no_tool_manually,no_tool,manually,-6.0625,-0.05029296875,-6.01220703125,False,True,0.01844913139939308,0.0077133579179644585,0.004317775368690491,0.009696749970316887
humaneval_python_95,tool_properly,tool,properly,-0.00537109375,-2.1875,2.18212890625,True,False,0.018564190715551376,0.007885080762207508,0.004685685969889164,0.008261284790933132
humaneval_python_95,no_tool_properly,no_tool,properly,-5.5625,-0.005950927734375,-5.556549072265625,False,True,0.01481753308326006,0.007718400098383427,0.004908257629722357,0.008737516589462757
apps_python_96,original_clean,tool,original,0.0,-1.9140625,1.9140625,True,False,0.011432905681431293,0.007515881676226854,0.0027041914872825146,0.006469596643000841
apps_python_96,original_corrupt,no_tool,original,-2.984375,0.0,-2.984375,False,True,0.013036474585533142,0.007180961314588785,0.002418133430182934,0.006664397194981575
apps_python_96,tool_out,tool,out,-0.283203125,-4.78125,4.498046875,True,False,0.029371798038482666,0.009185624308884144,0.008610434830188751,0.0075091528706252575
apps_python_96,no_tool_out,no_tool,out,-2.296875,-0.028564453125,-2.268310546875,False,True,0.01456186268478632,0.009405890479683876,0.004798044450581074,0.007328694686293602
apps_python_96,tool_manually,tool,manually,0.0,-1.9140625,1.9140625,True,False,0.011432905681431293,0.007515881676226854,0.0027041914872825146,0.006469596643000841
apps_python_96,no_tool_manually,no_tool,manually,-2.984375,0.0,-2.984375,False,True,0.013036474585533142,0.007180961314588785,0.002418133430182934,0.006664397194981575
apps_python_96,tool_properly,tool,properly,-0.1328125,-3.5,3.3671875,True,False,0.01215643435716629,0.008014462888240814,0.0025832573883235455,0.00548923434689641
apps_python_96,no_tool_properly,no_tool,properly,-1.59375,-0.09814453125,-1.49560546875,False,True,0.009687540121376514,0.007795608602464199,0.002716540824621916,0.005956907290965319
codecontests_java_96,original_clean,tool,original,0.0,-4.53125,4.53125,True,False,0.012210697866976261,0.0037843803875148296,0.003111801343038678,0.006737212650477886
codecontests_java_96,original_corrupt,no_tool,original,-4.0625,0.0,-4.0625,False,True,0.0220257006585598,0.0037403996102511883,0.0031232875771820545,0.00633951835334301
codecontests_java_96,tool_out,tool,out,-0.0089111328125,-6.125,6.1160888671875,True,False,0.030017361044883728,0.004870274104177952,0.009356040507555008,0.007729215547442436
codecontests_java_96,no_tool_out,no_tool,out,-2.375,-0.212890625,-2.162109375,False,True,0.014558891765773296,0.004743879195302725,0.0054106153547763824,0.00790681317448616
codecontests_java_96,tool_manually,tool,manually,0.0,-4.53125,4.53125,True,False,0.012210697866976261,0.0037843803875148296,0.003111801343038678,0.006737212650477886
codecontests_java_96,no_tool_manually,no_tool,manually,-2.84375,-0.2177734375,-2.6259765625,False,True,0.013745439238846302,0.003432532772421837,0.0026787221431732178,0.006938279140740633
codecontests_java_96,tool_properly,tool,properly,-0.0002994537353515625,-4.3125,4.312200546264648,True,False,0.011096778325736523,0.0038694036193192005,0.002926751272752881,0.005755870137363672
codecontests_java_96,no_tool_properly,no_tool,properly,-3.21875,-0.04541015625,-3.17333984375,False,True,0.009624281898140907,0.0034943027421832085,0.0030387553852051497,0.0062681930139660835
mbpp_python_96,original_clean,tool,original,0.0,-2.078125,2.078125,True,False,0.03485814109444618,0.008801099844276905,0.012409335002303123,0.00912275817245245
mbpp_python_96,original_corrupt,no_tool,original,-3.140625,0.0,-3.140625,False,True,0.054421596229076385,0.0067798057571053505,0.004685721360146999,0.007666121702641249
mbpp_python_96,tool_out,tool,out,-0.1708984375,-4.28125,4.1103515625,True,False,0.03136087581515312,0.008043686859309673,0.008352048695087433,0.007835456170141697
mbpp_python_96,no_tool_out,no_tool,out,-1.3828125,-0.15625,-1.2265625,False,True,0.015735188499093056,0.008164864964783192,0.005408184602856636,0.007691980805248022
mbpp_python_96,tool_manually,tool,manually,-0.0230712890625,-1.5703125,1.5472412109375,True,False,0.012495161965489388,0.006540293805301189,0.0033976449631154537,0.0068266261368989944
mbpp_python_96,no_tool_manually,no_tool,manually,-1.6640625,-0.09228515625,-1.57177734375,False,True,0.014474826864898205,0.006092261988669634,0.0029956784565001726,0.007030399516224861
mbpp_python_96,tool_properly,tool,properly,-0.0361328125,-2.859375,2.8232421875,True,False,0.01322200894355774,0.006639139726758003,0.003356284461915493,0.005897629074752331
mbpp_python_96,no_tool_properly,no_tool,properly,-1.3125,-0.11181640625,-1.20068359375,False,True,0.009780172258615494,0.006264775991439819,0.0032741997856646776,0.006259300280362368
apps_python_97,original_clean,tool,original,0.0,-3.28125,3.28125,True,False,0.008225089870393276,0.007147655822336674,0.003222603118047118,0.006549987010657787
apps_python_97,original_corrupt,no_tool,original,-4.46875,0.0,-4.46875,False,True,0.0045542544685304165,0.006436958909034729,0.002536080777645111,0.0062425327487289906
apps_python_97,tool_out,tool,out,-0.0191650390625,-4.46875,4.4495849609375,True,False,0.02883119322359562,0.008945513516664505,0.009695649147033691,0.008074391633272171
apps_python_97,no_tool_out,no_tool,out,-2.0,-0.09619140625,-1.90380859375,False,True,0.014558245427906513,0.008880367502570152,0.005294006317853928,0.008027900010347366
apps_python_97,tool_manually,tool,manually,-0.12451171875,-1.53125,1.40673828125,True,False,0.0107338298112154,0.006849326193332672,0.003037600079551339,0.0068816691637039185
apps_python_97,no_tool_manually,no_tool,manually,-3.90625,-0.0130615234375,-3.8931884765625,False,True,0.01198237668722868,0.006481653079390526,0.0027669970877468586,0.0071790264919400215
apps_python_97,tool_properly,tool,properly,-0.000827789306640625,-3.46875,3.4679222106933594,True,False,0.010768769308924675,0.007250995375216007,0.003064714837819338,0.005995361600071192
apps_python_97,no_tool_properly,no_tool,properly,-2.375,-0.054443359375,-2.320556640625,False,True,0.008799249306321144,0.00684279203414917,0.00317602651193738,0.006456630304455757
humaneval_python_97,original_clean,tool,original,0.0,-2.46875,2.46875,True,False,0.012042425572872162,0.005495257675647736,0.0027637556195259094,0.006094420328736305
humaneval_python_97,original_corrupt,no_tool,original,-5.8125,0.0,-5.8125,False,True,0.005417350679636002,0.005280063487589359,0.0023406818509101868,0.005452858284115791
humaneval_python_97,tool_out,tool,out,-0.173828125,-5.15625,4.982421875,True,False,0.03144308552145958,0.007038692012429237,0.008223870769143105,0.007425264921039343
humaneval_python_97,no_tool_out,no_tool,out,-3.28125,-0.1328125,-3.1484375,False,True,0.016134195029735565,0.007087690755724907,0.004610301461070776,0.006976707372814417
humaneval_python_97,tool_manually,tool,manually,0.0,-2.46875,2.46875,True,False,0.012042425572872162,0.005495257675647736,0.0027637556195259094,0.006094420328736305
humaneval_python_97,no_tool_manually,no_tool,manually,-3.53125,-0.06640625,-3.46484375,False,True,0.01409643329679966,0.005230204202234745,0.0025101678911596537,0.0062505691312253475
humaneval_python_97,tool_properly,tool,properly,-0.014892578125,-1.9296875,1.914794921875,True,False,0.011527267284691334,0.005660283844918013,0.002732436405494809,0.00524832122027874
humaneval_python_97,no_tool_properly,no_tool,properly,-3.375,-0.2265625,-3.1484375,False,True,0.009588256478309631,0.005483699031174183,0.00280932174064219,0.005598412826657295
apps_python_98,original_clean,tool,original,0.0,-3.03125,3.03125,True,False,0.01307709515094757,0.007525980472564697,0.003925848752260208,0.004971830174326897
apps_python_98,original_corrupt,no_tool,original,-5.21875,0.0,-5.21875,False,True,0.010004570707678795,0.007017690222710371,0.0039922744035720825,0.005507655907422304
apps_python_98,tool_out,tool,out,-0.036376953125,-4.59375,4.557373046875,True,False,0.03078344464302063,0.008805428631603718,0.010733066126704216,0.00667344918474555
apps_python_98,no_tool_out,no_tool,out,-3.5,-0.5390625,-2.9609375,False,True,0.01657976396381855,0.00888761505484581,0.0064989058300852776,0.0066847712732851505
apps_python_98,tool_manually,tool,manually,-0.060302734375,-2.21875,2.158447265625,True,False,0.012913111597299576,0.0071029579266905785,0.0040366738103330135,0.005928912665694952
apps_python_98,no_tool_manually,no_tool,manually,-4.6875,-0.287109375,-4.400390625,False,True,0.014345793053507805,0.006609270349144936,0.0035575786605477333,0.006163734011352062
apps_python_98,tool_properly,tool,properly,0.0,-3.03125,3.03125,True,False,0.01307709515094757,0.007525980472564697,0.003925848752260208,0.004971830174326897
apps_python_98,no_tool_properly,no_tool,properly,-5.21875,0.0,-5.21875,False,True,0.010004570707678795,0.007017690222710371,0.0039922744035720825,0.005507655907422304
codecontests_cpp_98,original_clean,tool,original,0.0,-4.4375,4.4375,True,False,0.02289765328168869,0.013903096318244934,0.009836791083216667,0.006102465093135834
codecontests_cpp_98,original_corrupt,no_tool,original,-4.5625,0.0,-4.5625,False,True,0.011048870161175728,0.014879720285534859,0.004617719911038876,0.005702558439224958
codecontests_cpp_98,tool_out,tool,out,-0.0020294189453125,-4.96875,4.9667205810546875,True,False,0.03180089220404625,0.014031940139830112,0.009809092618525028,0.0066933659836649895
codecontests_cpp_98,no_tool_out,no_tool,out,-4.1875,-0.0283203125,-4.1591796875,False,True,0.015387306921184063,0.013543542474508286,0.00570713821798563,0.006628850009292364
codecontests_cpp_98,tool_manually,tool,manually,-0.267578125,-1.234375,0.966796875,True,False,0.013256717473268509,0.011476870626211166,0.0034145419485867023,0.005628592800348997
codecontests_cpp_98,no_tool_manually,no_tool,manually,-4.25,-0.0830078125,-4.1669921875,False,True,0.01456891093403101,0.011741607449948788,0.002892968710511923,0.005837863776832819
codecontests_cpp_98,tool_properly,tool,properly,-0.034912109375,-2.734375,2.699462890625,True,False,0.011162525974214077,0.012669632211327553,0.003016152884811163,0.004673550836741924
codecontests_cpp_98,no_tool_properly,no_tool,properly,-5.8125,-0.0859375,-5.7265625,False,True,0.009717850014567375,0.012373113073408604,0.0032269309740513563,0.005140990484505892
codecontests_java_98,original_clean,tool,original,0.0,-3.671875,3.671875,True,False,0.009954040870070457,0.004715497139841318,0.005988229066133499,0.007653908338397741
codecontests_java_98,original_corrupt,no_tool,original,-5.625,0.0,-5.625,False,True,0.047106772661209106,0.0037022291216999292,0.00569110456854105,0.006322057452052832
codecontests_java_98,tool_out,tool,out,-0.0206298828125,-4.90625,4.8856201171875,True,False,0.030001262202858925,0.004401500336825848,0.009531415067613125,0.007223747670650482
codecontests_java_98,no_tool_out,no_tool,out,-5.28125,-0.048583984375,-5.232666015625,False,True,0.014503409154713154,0.004195885267108679,0.005468073766678572,0.007317330222576857
codecontests_java_98,tool_manually,tool,manually,-0.349609375,-1.046875,0.697265625,True,False,0.012633033096790314,0.0033680801279842854,0.003138976637274027,0.0062205735594034195
codecontests_java_98,no_tool_manually,no_tool,manually,-7.03125,-0.0155029296875,-7.0157470703125,False,True,0.014102671295404434,0.003140444401651621,0.0027029714547097683,0.006276917178183794
codecontests_java_98,tool_properly,tool,properly,-0.150390625,-1.6015625,1.451171875,True,False,0.011767643503844738,0.003478886093944311,0.002869588788598776,0.005341037642210722
codecontests_java_98,no_tool_properly,no_tool,properly,-10.1875,-0.0654296875,-10.1220703125,False,True,0.010165214538574219,0.0031995316967368126,0.003034082008525729,0.005708214361220598
apps_python_99,original_clean,tool,original,0.0,-3.125,3.125,True,False,0.01565621979534626,0.010568933561444283,0.005569464527070522,0.006346309091895819
apps_python_99,original_corrupt,no_tool,original,-6.21875,0.0,-6.21875,False,True,0.06527040898799896,0.007924160920083523,0.004425432067364454,0.0057820286601781845
apps_python_99,tool_out,tool,out,-0.03759765625,-4.71875,4.68115234375,True,False,0.029937705025076866,0.009883556514978409,0.009222352877259254,0.00650806026533246
apps_python_99,no_tool_out,no_tool,out,-9.0625,-0.0101318359375,-9.0523681640625,False,True,0.015086733736097813,0.009940821677446365,0.0051868995651602745,0.00634865602478385
apps_python_99,tool_manually,tool,manually,-1.609375,-0.173828125,-1.435546875,False,True,0.011403944343328476,0.007811475079506636,0.003036891808733344,0.005569043569266796
apps_python_99,no_tool_manually,no_tool,manually,-9.875,-0.0206298828125,-9.8543701171875,False,True,0.012678492814302444,0.007415493950247765,0.002676360309123993,0.005675517488270998
apps_python_99,tool_properly,tool,properly,-1.4375,-0.2177734375,-1.2197265625,False,True,0.012205250561237335,0.008490504696965218,0.0030549473594874144,0.00462368642911315
apps_python_99,no_tool_properly,no_tool,properly,-10.0625,-0.04736328125,-10.01513671875,False,True,0.00939955934882164,0.00796020682901144,0.003146403469145298,0.005070718005299568
codecontests_cpp_99,original_clean,tool,original,0.0,-4.6875,4.6875,True,False,0.012955473735928535,0.011625595390796661,0.0031360965222120285,0.0044466410763561726
codecontests_cpp_99,original_corrupt,no_tool,original,-2.96875,0.0,-2.96875,False,True,0.010987533256411552,0.011252937838435173,0.003340285737067461,0.005037674214690924
codecontests_cpp_99,tool_out,tool,out,-0.004150390625,-5.78125,5.777099609375,True,False,0.03229789063334465,0.013487610965967178,0.009565592743456364,0.006320694461464882
codecontests_cpp_99,no_tool_out,no_tool,out,-1.4296875,-0.1376953125,-1.2919921875,False,True,0.016320357099175453,0.01280922070145607,0.005661014933139086,0.006322495173662901
codecontests_cpp_99,tool_manually,tool,manually,-0.01318359375,-3.265625,3.25244140625,True,False,0.013892505317926407,0.010657419450581074,0.0033400231041014194,0.005412181839346886
codecontests_cpp_99,no_tool_manually,no_tool,manually,-2.34375,-0.044189453125,-2.299560546875,False,True,0.01549651101231575,0.01096264086663723,0.0029201097786426544,0.005626680329442024
codecontests_cpp_99,tool_properly,tool,properly,0.0,-4.6875,4.6875,True,False,0.012955473735928535,0.011625595390796661,0.0031360965222120285,0.0044466410763561726
codecontests_cpp_99,no_tool_properly,no_tool,properly,-2.96875,0.0,-2.96875,False,True,0.010987533256411552,0.011252937838435173,0.003340285737067461,0.005037674214690924
codecontests_java_99,original_clean,tool,original,0.0,-4.46875,4.46875,True,False,0.015201734378933907,0.0052484553307294846,0.00586994644254446,0.007829970680177212
codecontests_java_99,original_corrupt,no_tool,original,-6.84375,0.0,-6.84375,False,True,0.08648786693811417,0.004776157904416323,0.010298335924744606,0.007240724749863148
codecontests_java_99,tool_out,tool,out,-0.00982666015625,-5.75,5.74017333984375,True,False,0.028838416561484337,0.005101480521261692,0.009414725005626678,0.007628987543284893
codecontests_java_99,no_tool_out,no_tool,out,-5.28125,-0.09033203125,-5.19091796875,False,True,0.014689442701637745,0.004957077093422413,0.00545135885477066,0.007899563759565353
codecontests_java_99,tool_manually,tool,manually,-0.0017547607421875,-4.09375,4.0919952392578125,True,False,0.01218455471098423,0.003943435847759247,0.003140182700008154,0.006634628400206566
codecontests_java_99,no_tool_manually,no_tool,manually,-3.734375,-0.125,-3.609375,False,True,0.013851571828126907,0.003577945753931999,0.002757434966042638,0.006931413430720568
codecontests_java_99,tool_properly,tool,properly,-0.0026702880859375,-4.40625,4.4035797119140625,True,False,0.011316475458443165,0.003998670261353254,0.002944112755358219,0.0057725622318685055
codecontests_java_99,no_tool_properly,no_tool,properly,-5.96875,-0.01556396484375,-5.95318603515625,False,True,0.00985321868211031,0.0037020083982497454,0.0030871503986418247,0.006276871543377638
apps_python_100,original_clean,tool,original,0.0,-3.59375,3.59375,True,False,0.03089739941060543,0.009833811782300472,0.007846043445169926,0.006827357225120068
apps_python_100,original_corrupt,no_tool,original,-4.8125,0.0,-4.8125,False,True,0.01571628265082836,0.010048514232039452,0.004442917183041573,0.006532812025398016
apps_python_100,tool_out,tool,out,0.0,-3.59375,3.59375,True,False,0.03089739941060543,0.009833811782300472,0.007846043445169926,0.006827357225120068
apps_python_100,no_tool_out,no_tool,out,-4.8125,0.0,-4.8125,False,True,0.01571628265082836,0.010048514232039452,0.004442917183041573,0.006532812025398016
apps_python_100,tool_manually,tool,manually,-0.9453125,-0.400390625,-0.544921875,False,True,0.012008951976895332,0.007997573353350163,0.00265884050168097,0.005663350224494934
apps_python_100,no_tool_manually,no_tool,manually,-5.15625,-0.0084228515625,-5.1478271484375,False,True,0.013929593376815319,0.007505962625145912,0.002406652085483074,0.005919364280998707
apps_python_100,tool_properly,tool,properly,-0.07666015625,-1.9609375,1.88427734375,True,False,0.011327874846756458,0.008063518442213535,0.0024933689273893833,0.004785994067788124
apps_python_100,no_tool_properly,no_tool,properly,-2.203125,-0.09912109375,-2.10400390625,False,True,0.009484107606112957,0.0077222236432135105,0.002663163933902979,0.005216466262936592
codecontests_cpp_100,original_clean,tool,original,0.0,-3.203125,3.203125,True,False,0.011408993974328041,0.011568676680326462,0.002988872118294239,0.005184376612305641
codecontests_cpp_100,original_corrupt,no_tool,original,-5.59375,0.0,-5.59375,False,True,0.010572765953838825,0.011338163167238235,0.0032280110754072666,0.005788007751107216
codecontests_cpp_100,tool_out,tool,out,-0.033203125,-4.65625,4.623046875,True,False,0.03191184625029564,0.013983502984046936,0.009387392550706863,0.0074416338466107845
codecontests_cpp_100,no_tool_out,no_tool,out,-2.859375,-0.06787109375,-2.79150390625,False,True,0.016991252079606056,0.013424944132566452,0.005392512306571007,0.007509306538850069
codecontests_cpp_100,tool_manually,tool,manually,-0.111328125,-1.6171875,1.505859375,True,False,0.014455446973443031,0.010861288756132126,0.003153093159198761,0.0062750279903411865
codecontests_cpp_100,no_tool_manually,no_tool,manually,-3.75,-0.052001953125,-3.697998046875,False,True,0.01620255596935749,0.010970617644488811,0.00287551898509264,0.006541001610457897
codecontests_cpp_100,tool_properly,tool,properly,0.0,-3.203125,3.203125,True,False,0.011408993974328041,0.011568676680326462,0.002988872118294239,0.005184376612305641
codecontests_cpp_100,no_tool_properly,no_tool,properly,-5.59375,0.0,-5.59375,False,True,0.010572765953838825,0.011338163167238235,0.0032280110754072666,0.005788007751107216
codecontests_java_100,original_clean,tool,original,0.0,-2.015625,2.015625,True,False,0.01197106670588255,0.0038417959585785866,0.0034548467956483364,0.0051360963843762875
codecontests_java_100,original_corrupt,no_tool,original,-8.4375,0.0,-8.4375,False,True,0.036496352404356,0.004727537743747234,0.00664141308516264,0.006832693237811327
codecontests_java_100,tool_out,tool,out,-0.076171875,-3.078125,3.001953125,True,False,0.03193894028663635,0.004938434809446335,0.009324265643954277,0.006861959118396044
codecontests_java_100,no_tool_out,no_tool,out,-7.40625,-0.026123046875,-7.380126953125,False,True,0.01642235927283764,0.004819122608751059,0.005458374973386526,0.006959045305848122
codecontests_java_100,tool_manually,tool,manually,-1.6484375,-0.1279296875,-1.5205078125,False,True,0.014040883630514145,0.0039247386157512665,0.0033010998740792274,0.005957005545496941
codecontests_java_100,no_tool_manually,no_tool,manually,-8.3125,-0.03125,-8.28125,False,True,0.015769079327583313,0.003582863137125969,0.002824538853019476,0.006092163734138012
codecontests_java_100,tool_properly,tool,properly,-0.57421875,-0.4375,-0.13671875,False,True,0.012555396184325218,0.0039721205830574036,0.003028571605682373,0.005019560921937227
codecontests_java_100,no_tool_properly,no_tool,properly,-11.375,-0.01031494140625,-11.36468505859375,False,True,0.010891500860452652,0.0036653736606240273,0.0032015806064009666,0.005491275805979967
humaneval_python_100,original_clean,tool,original,0.0,-2.515625,2.515625,True,False,0.009564390406012535,0.006364715285599232,0.0029774848371744156,0.005741330794990063
humaneval_python_100,original_corrupt,no_tool,original,-4.59375,0.0,-4.59375,False,True,0.02361866645514965,0.005809573456645012,0.0029507458675652742,0.005648673977702856
humaneval_python_100,tool_out,tool,out,-0.0225830078125,-3.34375,3.3211669921875,True,False,0.03128988668322563,0.007560872472822666,0.008366283029317856,0.0072885858826339245
humaneval_python_100,no_tool_out,no_tool,out,-2.015625,-0.1376953125,-1.8779296875,False,True,0.016538189724087715,0.007573884911835194,0.004736004397273064,0.0070970552042126656
humaneval_python_100,tool_manually,tool,manually,-0.1298828125,-1.25,1.1201171875,True,False,0.012618277221918106,0.006044931709766388,0.0029244436882436275,0.006166248116642237
humaneval_python_100,no_tool_manually,no_tool,manually,-3.15625,-0.0247802734375,-3.1314697265625,False,True,0.014876484870910645,0.005590498447418213,0.0026693721301853657,0.00633510947227478
humaneval_python_100,tool_properly,tool,properly,-0.008056640625,-2.375,2.366943359375,True,False,0.011919638141989708,0.006071468815207481,0.002948092296719551,0.005308359395712614
humaneval_python_100,no_tool_properly,no_tool,properly,-2.3125,-0.0888671875,-2.2236328125,False,True,0.009674200788140297,0.005635365843772888,0.002975186798721552,0.005557218566536903
apps_python_101,original_clean,tool,original,0.0,-2.6875,2.6875,True,False,0.012913095764815807,0.010502995923161507,0.005994688719511032,0.00928434543311596
apps_python_101,original_corrupt,no_tool,original,-2.6875,0.0,-2.6875,False,True,0.017559189349412918,0.009081216529011726,0.0047654262743890285,0.009977341629564762
apps_python_101,tool_out,tool,out,-0.034423828125,-3.875,3.840576171875,True,False,0.038663093000650406,0.010888217948377132,0.016387373208999634,0.011024700477719307
apps_python_101,no_tool_out,no_tool,out,-3.328125,-0.016845703125,-3.311279296875,False,True,0.021799547597765923,0.01152036339044571,0.00964205339550972,0.01099727675318718
apps_python_101,tool_manually,tool,manually,-0.056884765625,-1.5546875,1.497802734375,True,False,0.016757085919380188,0.00959085114300251,0.005562325939536095,0.009692625142633915
apps_python_101,no_tool_manually,no_tool,manually,-2.6875,0.0,-2.6875,False,True,0.017559189349412918,0.009081216529011726,0.0047654262743890285,0.009977341629564762
apps_python_101,tool_properly,tool,properly,-0.01519775390625,-3.375,3.35980224609375,True,False,0.01765783503651619,0.009395535103976727,0.005234571173787117,0.008251648396253586
apps_python_101,no_tool_properly,no_tool,properly,-2.796875,-0.0036468505859375,-2.7932281494140625,False,True,0.013721791096031666,0.00906362570822239,0.0053347330540418625,0.008998670615255833
codecontests_java_101,original_clean,tool,original,0.0,-3.46875,3.46875,True,False,0.010584692470729351,0.005014969035983086,0.0060246530920267105,0.00765883456915617
codecontests_java_101,original_corrupt,no_tool,original,-5.625,0.0,-5.625,False,True,0.0485568530857563,0.003918721340596676,0.005645148456096649,0.006252574734389782
codecontests_java_101,tool_out,tool,out,-0.05224609375,-5.25,5.19775390625,True,False,0.03094102442264557,0.0045753708109259605,0.009274380281567574,0.007387012243270874
codecontests_java_101,no_tool_out,no_tool,out,-3.78125,-0.07080078125,-3.71044921875,False,True,0.015259596519172192,0.004448448773473501,0.005420388653874397,0.007365055847913027
codecontests_java_101,tool_manually,tool,manually,-0.08203125,-1.875,1.79296875,True,False,0.013199363835155964,0.0035213783849030733,0.0030612004920840263,0.006291883997619152
codecontests_java_101,no_tool_manually,no_tool,manually,-7.71875,-0.0634765625,-7.6552734375,False,True,0.01466335542500019,0.0032431005965918303,0.0026461887173354626,0.0064395819790661335
codecontests_java_101,tool_properly,tool,properly,-0.0211181640625,-2.765625,2.7445068359375,True,False,0.012541323900222778,0.0036675166338682175,0.002945789834484458,0.0053322031162679195
codecontests_java_101,no_tool_properly,no_tool,properly,-10.25,-0.2314453125,-10.0185546875,False,True,0.010554474778473377,0.003320499323308468,0.003046047408133745,0.0058089266531169415
apps_python_102,original_clean,tool,original,0.0,-1.875,1.875,True,False,0.011959264986217022,0.011321906000375748,0.005938660353422165,0.009072961285710335
