node,layer,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance,forward_score_norm_median,reverse_score_norm_median
MLP23,23,0.00670133340535574,0.024183554755984178,0.00670133340535574,0.024183554755984178,0.01748222135062844,0.5660445088647518,0.45058637219654174,0.34011583011583013
L9H7,9,0.006137380677420935,0.018576709266235947,0.006137380677420935,0.018576709266235947,0.012439328588815012,0.5033294212804987,0.1488168652993348,0.15638297872340426
L14H13,14,0.006046459231094083,0.01693245690113977,0.006046459231094083,0.01693245690113977,0.010885997670045687,0.47373851783963256,0.26569037656903766,0.21484851985083
L8H3,8,0.009423474878621434,0.006030044577014642,0.006030044577014642,0.009423474878621434,-0.003393430301606792,-0.2195894800112455,0.1478960396039604,0.11887254901960784
L10H5,10,0.005040375046481887,0.05667165054980479,0.005040375046481887,0.05667165054980479,0.0516312755033229,0.8366485300788709,0.1311322605965463,0.12289975243018895
L10H4,10,0.010319573213649744,0.004173689835498342,0.004173689835498342,0.010319573213649744,-0.006145883378151402,-0.4240510475322296,0.1525938231805602,0.11222627737226278
L3H14,3,0.0656462420443892,0.003785893834097758,0.003785893834097758,0.0656462420443892,-0.06186034821029143,-0.8909469286463131,0.030860995850622408,0.046130952380952384
L16H12,16,0.0034527375808012664,0.005075273360007426,0.0034527375808012664,0.005075273360007426,0.0016225357792061593,0.1902595799264181,0.37293046357615894,0.3158981876332623
L9H2,9,0.00332289942054642,0.0034510260539263667,0.00332289942054642,0.0034510260539263667,0.0001281266333799467,0.01891468010133648,0.1693733753730625,0.1231589590964591
L6H5,6,0.022380400813203843,0.003134174635497598,0.003134174635497598,0.022380400813203843,-0.019246226177706244,-0.7543228072284376,0.03762437810945274,0.05481531544150605
L17H14,17,0.002596531026164901,0.03797043653973623,0.002596531026164901,0.03797043653973623,0.03537390551357133,0.8719879161809749,0.29874213836477986,0.18702080411407201
L18H11,18,0.002587250464889754,0.0060652142600820785,0.002587250464889754,0.0060652142600820785,0.0034779637951923245,0.40196220449816933,0.8664122137404581,0.11452513966480447
L8H10,8,0.003422825241506086,0.0025255503659729985,0.0025255503659729985,0.003422825241506086,-0.0008972748755330874,-0.1508436814926271,0.08518863808488919,0.060353053435114504
L5H13,5,0.025044416654787374,0.002459641101783881,0.002459641101783881,0.025044416654787374,-0.02258477555300349,-0.821143401926123,0.046595982142857144,0.07655038759689922
