source,target,support_weighted,support_unweighted
MLP5,L16H8,0.05480354727818597,0.055944055944055944
MLP20,L24H6,0.05424333615763569,0.055944055944055944
MLP2,L12H6,0.05404113985925858,0.055944055944055944
MLP18,L21H12,0.05357410636024362,0.055944055944055944
L12H6,L13H9,0.05323829909826615,0.055944055944055944
L21H1,L23H6,0.05316813843853997,0.055944055944055944
MLP12,L16H6,0.05217283829769758,0.055944055944055944
L13H10,MLP16,0.051145590153310085,0.04895104895104895
L16H9,MLP19,0.051145590153310085,0.04895104895104895
L23H6,MLP26,0.051145590153310085,0.04895104895104895
MLP26,Residual Output: no_tool,0.051145590153310085,0.04895104895104895
MLP19,MLP20,0.0507173129153435,0.04895104895104895
MLP13,MLP17,0.050548882921800424,0.055944055944055944
L15H5,L16H4,0.0505467310735196,0.04895104895104895
MLP10,L11H1,0.05044612006223664,0.04895104895104895
L17H12,MLP19,0.050208071108622236,0.04895104895104895
L2H15,MLP11,0.04987183445331939,0.04895104895104895
MLP11,L16H13,0.049646847232119776,0.04895104895104895
Input Embed,L9H5,0.04959239115096863,0.04895104895104895
MLP7,L16H8,0.049445313595011996,0.04895104895104895
Input Embed,L10H2,0.04925916264978337,0.04895104895104895
MLP11,L17H8,0.04923204923957248,0.04895104895104895
MLP11,L13H3,0.04916432419263219,0.04895104895104895
MLP16,L20H14,0.04901230178335865,0.04895104895104895
MLP11,MLP13,0.0488503514173554,0.04895104895104895
MLP9,L16H8,0.048794556235880596,0.04895104895104895
L2H15,L6H0,0.048748702834015646,0.04895104895104895
MLP12,L15H9,0.04844793724003587,0.04895104895104895
MLP5,L16H4,0.048060342964317784,0.04895104895104895
Input Embed,MLP12,0.04802917105150886,0.04895104895104895
L12H6,L16H8,0.04797979587457964,0.04895104895104895
MLP20,L21H1,0.04781437031343492,0.04895104895104895
MLP12,L17H12,0.04774241927541142,0.04895104895104895
Input Embed,L4H15,0.04634553169049833,0.04895104895104895
L13H3,MLP27,0.04545789321964471,0.04895104895104895
L6H0,MLP12,0.04535738735651929,0.04895104895104895
L24H6,MLP26,0.04383907727426579,0.04195804195804196
L11H1,L15H5,0.04383907727426579,0.04195804195804196
Input Embed,MLP8,0.04383907727426579,0.04195804195804196
MLP10,L13H3,0.04383907727426579,0.04195804195804196
L17H14,MLP27,0.04371200748506501,0.04195804195804196
L2H14,MLP12,0.04357520832213235,0.04895104895104895
L16H4,L17H12,0.04252466826660875,0.04195804195804196
MLP16,L17H1,0.0424657837309891,0.04195804195804196
MLP1,L11H1,0.04238849136244725,0.04195804195804196
MLP7,L16H4,0.0421388007159677,0.04195804195804196
MLP3,L16H8,0.042108860944842806,0.04195804195804196
Input Embed,MLP9,0.0419654772808139,0.04195804195804196
Input Embed,L12H6,0.04179239213023788,0.04195804195804196
MLP12,L23H6,0.04125029711512086,0.04195804195804196
L13H9,MLP17,0.04098660358421465,0.04195804195804196
MLP4,MLP12,0.04066890084834392,0.04195804195804196
MLP6,L12H6,0.04043673091360006,0.04195804195804196
L11H1,L12H6,0.03653256439522149,0.03496503496503497
MLP18,MLP27,0.03653256439522149,0.03496503496503497
MLP9,L13H10,0.03653256439522149,0.03496503496503497
MLP8,L11H1,0.03653256439522149,0.03496503496503497
MLP18,L20H14,0.03637019744235384,0.03496503496503497
L17H14,MLP19,0.036228126358594646,0.03496503496503497
MLP1,MLP11,0.03617129792509096,0.03496503496503497
L16H8,L17H14,0.03605155229735107,0.03496503496503497
L9H3,L13H9,0.035840125675439746,0.03496503496503497
L16H13,L17H8,0.03583309430414804,0.03496503496503497
L16H9,MLP27,0.03573106915844185,0.03496503496503497
MLP6,L16H4,0.03568660433305009,0.03496503496503497
MLP18,MLP19,0.035633298164782876,0.03496503496503497
MLP0,MLP12,0.03552454145117296,0.03496503496503497
L9H3,MLP16,0.03551764047410354,0.03496503496503497
MLP14,MLP16,0.035352785330419356,0.03496503496503497
MLP14,L16H8,0.035352785330419356,0.03496503496503497
L6H0,MLP11,0.0352170495956939,0.03496503496503497
L16H8,MLP19,0.0352170495956939,0.03496503496503497
L21H12,Residual Output: no_tool,0.03516655090256333,0.03496503496503497
L11H1,MLP12,0.03501724697233146,0.03496503496503497
L11H1,L16H13,0.03475684286492929,0.03496503496503497
MLP3,L16H4,0.034716546800610204,0.03496503496503497
L11H1,L13H9,0.03436377825431277,0.03496503496503497
L17H8,MLP20,0.03436181081048269,0.03496503496503497
MLP12,L21H12,0.033943784236076566,0.03496503496503497
MLP9,L12H6,0.03388798905460176,0.03496503496503497
L13H6,L16H8,0.033738645671926436,0.03496503496503497
L13H6,L16H4,0.033738645671926436,0.03496503496503497
MLP3,L12H6,0.03349803159385808,0.03496503496503497
MLP7,L13H6,0.0334172405696366,0.03496503496503497
MLP12,L20H5,0.0333211455987413,0.03496503496503497
L12H6,L16H4,0.03305753562017704,0.03496503496503497
MLP12,L16H13,0.03302754598899817,0.03496503496503497
MLP12,L14H5,0.03278247285949345,0.03496503496503497
L6H0,L12H6,0.03250879495976543,0.03496503496503497
MLP13,L17H8,0.032409359345738034,0.03496503496503497
L20H5,L21H12,0.03223972754615278,0.03496503496503497
L2H14,L4H15,0.031882878800175964,0.03496503496503497
L16H6,MLP17,0.03156178795652334,0.03496503496503497
L10H2,L12H6,0.031382288797694946,0.03496503496503497
MLP13,L16H6,0.031175105761854578,0.03496503496503497
L2H14,L10H2,0.03055640389141033,0.03496503496503497
L12H10,L13H3,0.02922605151617719,0.027972027972027972
L11H1,L16H8,0.02922605151617719,0.027972027972027972
L12H6,L16H9,0.02922605151617719,0.027972027972027972
